0,-98.3682861328125,-96.65800476074219,-96.75192260742188,-103.76568603515625,-105.44352722167969,-107.61579132080078,-106.43099975585938,-109.79505920410156,-113.21453857421875,-105.7883071899414,-101.50843811035156,-93.72767639160156,-94.55632019042969,-90.29962921142578,-95.10514068603516,-97.9297866821289,-103.47628021240234,-109.14691162109375,-104.47483825683594,-105.46724700927734,-104.38932800292969,-106.39054870605469,-102.25140380859375,-103.56725311279297,-111.01231384277344,-113.54754638671875,-116.55381774902344,-112.41555786132812,-106.3160400390625,-100.66557312011719,-100.37063598632812,-100.78209686279297,-108.98210906982422,-110.15890502929688,-115.38240051269531,-114.47129821777344,-111.3225326538086,-106.78736877441406,-103.83343505859375,-103.93001556396484,-104.8430404663086,-106.05904388427734,-105.74906158447266,-102.74282836914062,-100.55638122558594,-100.67436981201172,-104.30160522460938,-107.43657684326172,-102.47879028320312,-96.1007080078125,-94.32618713378906,-90.27983093261719,-95.17254638671875,-92.14564514160156,-92.55882263183594,-85.57958221435547,-85.14263916015625,-85.31265258789062,-86.06624603271484,-87.35179901123047,-89.84767150878906,-94.97476959228516,-91.02584838867188,-90.74955749511719,-88.26322937011719,-87.53996276855469,-90.5068359375,-96.25988006591797,-95.463134765625,-96.54470825195312,-93.22909545898438,-93.11041259765625,-95.28927612304688,-96.33241271972656,-98.5147933959961,-109.2022476196289
0,-100.31983947753906,-103.80513763427734,-101.63545989990234,-96.53041076660156,-96.05065155029297,-98.168212890625,-100.32080078125,-99.13478088378906,-96.57398986816406,-93.94811248779297,-94.32843017578125,-95.03799438476562,-95.65261840820312,-93.90083312988281,-94.01190185546875,-94.15986633300781,-97.26702880859375,-99.9040756225586,-97.50841522216797,-95.20135498046875,-94.89893341064453,-95.84512329101562,-99.96831512451172,-98.6008071899414,-99.16582489013672,-102.14602661132812,-95.13803100585938,-95.62689208984375,-96.01908874511719,-99.610107421875,-100.54662322998047,-99.79678344726562,-99.08843231201172,-98.84060668945312,-100.87866973876953,-97.43317413330078,-97.71029663085938,-100.48406982421875,-101.84574127197266,-105.26311492919922,-104.07787322998047,-100.32286834716797,-101.33935546875,-97.39756774902344,-95.26021575927734,-98.00045776367188,-101.76065063476562,-97.99432373046875,-94.12380981445312,-84.36882019042969,-82.17560577392578,-77.92635345458984,-81.96653747558594,-84.67166900634766,-81.85205078125,-80.3713150024414,-79.27961730957031,-82.06645202636719,-82.12065887451172,-82.57832336425781,-78.98764038085938,-78.41082763671875,-78.62152099609375,-78.59628295898438,-82.11640167236328,-77.99870300292969,-76.0894546508789,-77.17717742919922,-77.91920471191406,-81.8388671875,-82.54414367675781,-82.84332275390625,-89.02033996582031,-88.90077209472656,-92.13765716552734,-101.1162338256836
0,-108.13919830322266,-106.7446517944336,-103.48516082763672,-104.44284057617188,-102.90355682373047,-101.7761459350586,-102.28780364990234,-101.7634048461914,-99.1412353515625,-94.75851440429688,-94.80239868164062,-98.3949203491211,-102.6476058959961,-103.93785095214844,-101.10942077636719,-99.07246398925781,-98.38772583007812,-98.94120788574219,-98.99288177490234,-98.03482055664062,-98.09568786621094,-98.12301635742188,-96.83216857910156,-97.14143371582031,-99.36164855957031,-98.96806335449219,-102.09510803222656,-102.88473510742188,-106.0063705444336,-104.59757995605469,-102.10230255126953,-100.39595794677734,-102.05486297607422,-99.3833236694336,-94.37705993652344,-93.88343811035156,-96.70133972167969,-104.93566131591797,-106.26356506347656,-106.76606750488281,-106.1217269897461,-104.0423812866211,-103.98123168945312,-103.79718017578125,-104.14739227294922,-105.27051544189453,-103.62971496582031,-92.17578887939453,-79.0562515258789,-66.5401840209961,-64.1582260131836,-66.5588150024414,-70.28450775146484,-73.59918212890625,-74.1584243774414,-75.23342895507812,-75.23623657226562,-77.32296752929688,-77.6839828491211,-74.98460388183594,-73.29705810546875,-75.15501403808594,-74.76292419433594,-74.75611114501953,-74.51323699951172,-70.58430480957031,-68.6053695678711,-70.003662109375,-70.88876342773438,-75.85914611816406,-74.63134765625,-75.3634033203125,-81.66143798828125,-82.10841369628906,-85.64672088623047,-93.82979583740234
0,-114.12311553955078,-115.0171890258789,-112.824951171875,-108.10343933105469,-108.08214569091797,-108.7101058959961,-113.0149917602539,-112.59149169921875,-112.54585266113281,-107.23445129394531,-106.65577697753906,-108.26164245605469,-108.46409606933594,-110.01470947265625,-113.82546997070312,-112.60836791992188,-110.57437133789062,-105.88834381103516,-102.46977996826172,-103.5625991821289,-106.59293365478516,-110.30156707763672,-112.39295959472656,-115.17950439453125,-108.53570556640625,-109.20968627929688,-109.58460998535156,-110.4251937866211,-111.17683410644531,-107.54291534423828,-105.81651306152344,-104.59234619140625,-108.72627258300781,-107.90353393554688,-104.61415100097656,-102.76363372802734,-102.56510925292969,-111.5851058959961,-112.22882080078125,-112.88758850097656,-112.92491149902344,-112.203369140625,-109.5836181640625,-109.55477142333984,-110.59408569335938,-110.7364730834961,-111.83755493164062,-85.70735931396484,-74.76573181152344,-61.28261947631836,-58.93183517456055,-59.77176284790039,-63.15679931640625,-65.09425354003906,-67.4533920288086,-69.6529541015625,-69.45415496826172,-71.42790222167969,-71.54225158691406,-72.6998519897461,-74.08454132080078,-74.50131225585938,-72.69371032714844,-72.90856170654297,-74.31193542480469,-80.6788558959961,-78.4897232055664,-76.9893569946289,-77.45906829833984,-77.49979400634766,-81.1844482421875,-84.2882308959961,-89.83535766601562,-89.47915649414062,-92.7284164428711,-101.87332153320312
0,-116.6885757446289,-114.06310272216797,-113.12428283691406,-114.25901794433594,-113.56287384033203,-114.93409729003906,-114.59880065917969,-112.67933654785156,-111.67032623291016,-110.84722137451172,-110.72478485107422,-112.33360290527344,-110.86260223388672,-109.97026062011719,-111.46003723144531,-110.82738494873047,-102.8055191040039,-97.81733703613281,-97.5950927734375,-105.64437866210938,-107.13419342041016,-109.7153091430664,-111.51582336425781,-113.75574493408203,-111.11966705322266,-110.0452880859375,-109.2297134399414,-107.76087951660156,-106.19245910644531,-109.87291717529297,-112.02961730957031,-111.66435241699219,-114.12804412841797,-114.31340026855469,-109.81913757324219,-107.4320297241211,-108.44991302490234,-113.90951538085938,-115.88825225830078,-113.22960662841797,-111.24923706054688,-112.28083038330078,-112.83370208740234,-111.89599609375,-108.169921875,-107.71273803710938,-108.369140625,-86.27772521972656,-73.21576690673828,-64.37893676757812,-63.816402435302734,-62.79482650756836,-67.2078857421875,-70.2947769165039,-71.6150131225586,-74.86502075195312,-75.028076171875,-71.52713012695312,-71.12779235839844,-69.80074310302734,-68.92314910888672,-70.15062713623047,-66.60923767089844,-65.97603607177734,-66.01266479492188,-66.5435562133789,-67.90086364746094,-71.97652435302734,-74.30776977539062,-77.21500396728516,-77.18407440185547,-82.01605987548828,-86.40912628173828,-88.92683410644531,-88.39891815185547,-89.77256774902344
0,-112.1393051147461,-111.41215515136719,-112.14754486083984,-115.2647705078125,-115.72527313232422,-117.12244415283203,-112.82987976074219,-113.23265075683594,-112.14160919189453,-107.44146728515625,-107.0068130493164,-108.71881103515625,-111.36954498291016,-112.2632064819336,-111.73185729980469,-111.06813049316406,-113.01716613769531,-115.16039276123047,-111.61334991455078,-109.02053833007812,-110.03804779052734,-112.62567901611328,-112.69441223144531,-110.08748626708984,-110.11295318603516,-112.29347229003906,-115.79124450683594,-115.44739532470703,-114.50135803222656,-112.72496032714844,-113.13958740234375,-112.54795837402344,-114.30311584472656,-114.89154815673828,-113.84861755371094,-114.82949829101562,-115.96858215332031,-116.46456909179688,-116.41539764404297,-114.00458526611328,-113.65284729003906,-113.0423583984375,-113.28813171386719,-114.00273895263672,-114.3832015991211,-116.65665435791016,-117.09346008300781,-94.41059875488281,-84.22622680664062,-73.145751953125,-70.43305206298828,-62.0987663269043,-60.14495086669922,-59.200767517089844,-58.62096405029297,-60.30792999267578,-60.28731155395508,-61.940128326416016,-62.84540557861328,-62.4311637878418,-62.348876953125,-63.740989685058594,-64.22959899902344,-64.55390167236328,-65.78233337402344,-67.0994644165039,-64.3648910522461,-64.57701110839844,-66.05591583251953,-68.910888671875,-73.31099700927734,-76.01716613769531,-78.31295013427734,-78.20301818847656,-80.37358093261719,-88.40786743164062
0,-111.99932861328125,-112.52963256835938,-111.47293853759766,-112.02053833007812,-111.77864837646484,-111.07318115234375,-112.27843475341797,-114.33136749267578,-114.7565689086914,-109.98207092285156,-110.42282104492188,-111.5419692993164,-113.88484191894531,-115.96973419189453,-110.92277526855469,-110.41388702392578,-110.51606750488281,-112.39523315429688,-113.4075698852539,-112.37359619140625,-111.78550720214844,-110.65780639648438,-110.93538665771484,-110.45750427246094,-110.4344482421875,-110.2851791381836,-108.96903228759766,-109.435546875,-109.9014892578125,-112.04710388183594,-112.244140625,-113.0494613647461,-112.38057708740234,-112.96574401855469,-110.8242416381836,-111.01172637939453,-111.61914825439453,-111.23966979980469,-110.3530044555664,-110.6423110961914,-110.08006286621094,-110.33705139160156,-111.66421508789062,-111.5474624633789,-111.94391632080078,-111.34439849853516,-110.88282775878906,-102.98078918457031,-92.8122787475586,-82.47005462646484,-80.52886199951172,-76.84789276123047,-73.50438690185547,-72.07756805419922,-72.12833404541016,-72.29590606689453,-71.49237823486328,-68.7931137084961,-69.53784942626953,-69.97664642333984,-67.81641387939453,-68.1951675415039,-68.7823257446289,-70.1552505493164,-72.40071868896484,-73.19657897949219,-73.11003112792969,-76.37537384033203,-79.13646697998047,-82.377685546875,-83.15706634521484,-81.75459289550781,-81.02212524414062,-82.44896697998047,-86.40836334228516,-94.23356628417969
0,-114.8562240600586,-113.93958282470703,-112.78485870361328,-111.68700408935547,-111.81183624267578,-114.89631652832031,-116.4343032836914,-115.654296875,-114.70973205566406,-112.64979553222656,-112.6235580444336,-111.35759735107422,-111.40540313720703,-112.78602600097656,-117.5231704711914,-117.43250274658203,-116.6516342163086,-114.28768157958984,-112.70430755615234,-113.88219451904297,-115.4515380859375,-115.66819763183594,-113.32279968261719,-112.6021728515625,-115.81767272949219,-115.8647689819336,-113.98775482177734,-114.2678451538086,-113.50743103027344,-112.67723083496094,-113.03673553466797,-112.34477996826172,-112.67149353027344,-113.57484436035156,-114.10713195800781,-112.9311294555664,-112.43168640136719,-112.8649673461914,-113.95975494384766,-114.62139892578125,-112.21253967285156,-113.42878723144531,-113.4851303100586,-113.52613830566406,-114.37277221679688,-114.67539978027344,-114.72373962402344,-104.10834503173828,-94.12315368652344,-85.51314544677734,-84.29169464111328,-77.26334381103516,-72.50721740722656,-70.6766128540039,-70.15666198730469,-66.88939666748047,-66.18822479248047,-64.45110321044922,-64.04948425292969,-63.90779113769531,-66.63656616210938,-68.99010467529297,-68.80742645263672,-67.877197265625,-69.61711883544922,-75.69563293457031,-75.86758422851562,-79.92548370361328,-80.74191284179688,-81.57608032226562,-84.20812225341797,-84.68014526367188,-86.38054656982422,-88.28327941894531,-90.54117584228516,-92.98970794677734
0,-124.58877563476562,-124.13434600830078,-124.02567291259766,-122.81439208984375,-122.21805572509766,-120.89454650878906,-124.20394897460938,-123.16899108886719,-121.77182006835938,-121.05797576904297,-121.54077911376953,-120.34957885742188,-121.21206665039062,-117.82112884521484,-114.61986541748047,-115.24241638183594,-114.62347412109375,-110.42941284179688,-109.41682434082031,-111.42097473144531,-113.62300872802734,-114.75009155273438,-118.29859924316406,-121.3470230102539,-122.3458480834961,-122.31114196777344,-122.15965270996094,-121.943603515625,-122.31330108642578,-119.57683563232422,-117.87583923339844,-117.54640197753906,-120.52961730957031,-121.31327819824219,-120.30577850341797,-120.10348510742188,-120.22726440429688,-119.61090087890625,-119.60765075683594,-119.32321166992188,-118.94878387451172,-118.35747528076172,-118.67662048339844,-120.35430145263672,-119.98359680175781,-120.15580749511719,-120.32032775878906,-106.10819244384766,-93.40656280517578,-78.62291717529297,-75.84098815917969,-67.66867065429688,-66.42654418945312,-66.59345245361328,-66.46501159667969,-69.65647888183594,-70.06342315673828,-71.69149780273438,-72.19861602783203,-70.54059600830078,-72.36953735351562,-76.0772705078125,-77.47816467285156,-77.71246337890625,-79.0627212524414,-82.45490264892578,-85.63480377197266,-92.118896484375,-92.5006103515625,-92.271728515625,-96.57239532470703,-97.2981948852539,-96.5633544921875,-96.55536651611328,-96.42102813720703,-102.4040756225586
0,-126.71234130859375,-127.51873779296875,-127.47406768798828,-126.13407897949219,-126.5730972290039,-128.30784606933594,-124.33817291259766,-117.45610046386719,-114.89411163330078,-112.28480529785156,-112.30709838867188,-115.50558471679688,-113.70378112792969,-108.660888671875,-103.12420654296875,-106.60077667236328,-106.70338439941406,-106.28082275390625,-107.04682922363281,-115.09757232666016,-119.20654296875,-122.89766693115234,-126.64851379394531,-128.7601318359375,-133.16766357421875,-133.5618896484375,-130.7471466064453,-131.95310974121094,-129.33145141601562,-127.74838256835938,-127.62261962890625,-128.91094970703125,-129.88113403320312,-130.46575927734375,-127.40522003173828,-125.68453979492188,-124.23160552978516,-126.24211883544922,-127.87387084960938,-127.9253921508789,-127.05078125,-126.26858520507812,-128.83456420898438,-130.9202117919922,-131.68170166015625,-130.39208984375,-129.67315673828125,-96.66943359375,-85.189208984375,-78.40540313720703,-76.92169952392578,-74.45890045166016,-74.96661376953125,-75.82355499267578,-76.52363586425781,-79.2338638305664,-79.55355834960938,-82.23936462402344,-81.57820892333984,-83.12834930419922,-85.53976440429688,-89.38362121582031,-89.06696319580078,-89.9814682006836,-93.0894546508789,-94.9009780883789,-96.02877807617188,-101.0131607055664,-102.27564239501953,-104.45268249511719,-106.1769027709961,-107.90992736816406,-110.2840347290039,-110.40347290039062,-110.59876251220703,-115.8863296508789
