0,-89.18144226074219,-81.64849853515625,-80.5902328491211,-88.18588256835938,-91.43228149414062,-90.42874908447266,-91.74586486816406,-92.2601089477539,-90.39010620117188,-96.02546691894531,-93.86962890625,-97.03189086914062,-99.42752075195312,-108.09612274169922,-111.13838958740234,-121.4722671508789,-116.25822448730469,-115.02625274658203,-112.15282440185547,-114.56037902832031,-113.67762756347656,-110.44181060791016,-111.75364685058594,-108.8034896850586,-102.98191833496094,-102.2255859375,-103.3301010131836,-106.92198181152344,-108.99359130859375,-97.57192993164062,-94.93331909179688,-79.54766082763672,-78.28218078613281,-80.0746841430664,-92.1653823852539,-98.05350494384766,-95.74169921875,-92.11992645263672,-87.39531707763672,-88.08927154541016,-92.97686767578125,-94.09882354736328,-95.07763671875,-90.33988952636719,-88.18961334228516,-87.97029876708984,-87.07564544677734,-88.7622299194336,-91.27635192871094,-89.96672058105469,-89.4779281616211,-89.18743133544922,-90.33769989013672,-91.02394104003906,-93.8907699584961,-93.7384033203125,-97.02017974853516,-97.29686737060547,-97.27481079101562
0,-81.66497802734375,-67.26790618896484,-66.14683532714844,-69.76282501220703,-75.25281524658203,-78.27384185791016,-76.246826171875,-67.39910888671875,-68.57811737060547,-74.0542984008789,-79.806396484375,-85.17715454101562,-86.74790954589844,-98.77680206298828,-102.10405731201172,-103.15238952636719,-102.74567413330078,-102.11553192138672,-96.27189636230469,-99.0459976196289,-99.0198745727539,-100.75818634033203,-103.23810577392578,-100.8061294555664,-98.69117736816406,-97.78221130371094,-99.8255615234375,-98.79656219482422,-95.77460479736328,-88.40028381347656,-81.53871154785156,-57.13898468017578,-52.2310791015625,-53.203514099121094,-56.634254455566406,-57.8662109375,-55.92485427856445,-57.92512893676758,-62.90685272216797,-60.16217803955078,-54.420257568359375,-50.45637130737305,-49.113929748535156,-50.81235122680664,-50.05426025390625,-53.24428939819336,-55.97089767456055,-57.383609771728516,-57.58515930175781,-58.50529098510742,-59.44694900512695,-59.073097229003906,-73.73531341552734,-71.00926208496094,-64.38456726074219,-70.86274719238281,-71.58880615234375,-81.0263442993164,-78.86849975585938
0,-79.15230560302734,-63.716285705566406,-62.716087341308594,-71.73982238769531,-78.1183090209961,-84.32078552246094,-76.05300903320312,-66.02887725830078,-66.08252716064453,-75.27803039550781,-82.51695251464844,-91.2567138671875,-93.35664367675781,-99.02201843261719,-100.35476684570312,-104.32403564453125,-102.71289825439453,-100.97244262695312,-100.77278900146484,-96.9077377319336,-97.09234619140625,-99.14636993408203,-105.96600341796875,-106.85160827636719,-103.93482971191406,-102.61455535888672,-100.52046966552734,-100.02876281738281,-101.0460205078125,-83.48605346679688,-75.2037353515625,-53.05784606933594,-46.60435104370117,-47.206295013427734,-50.883628845214844,-51.341121673583984,-51.83420181274414,-52.106842041015625,-53.56905746459961,-53.50392532348633,-51.234230041503906,-50.203895568847656,-49.1591682434082,-48.26725769042969,-50.185462951660156,-51.85028839111328,-48.78855895996094,-48.44657516479492,-50.126136779785156,-49.23416519165039,-51.4505615234375,-53.48479461669922,-54.49088668823242,-55.83319091796875,-60.05808639526367,-62.51384353637695,-64.96448516845703,-65.70143127441406,-66.17835998535156
0,-93.74309539794922,-85.37969970703125,-86.0982666015625,-90.96038055419922,-91.5997543334961,-92.87012481689453,-88.99571228027344,-82.62117767333984,-84.59314727783203,-90.34579467773438,-92.4193344116211,-91.78895568847656,-91.16324615478516,-91.9874267578125,-96.06903076171875,-100.66700744628906,-108.36724090576172,-104.15045166015625,-100.67716979980469,-100.02381134033203,-100.48223114013672,-103.37174987792969,-108.87123107910156,-110.08918762207031,-110.99848937988281,-112.2516860961914,-110.47613525390625,-111.04112243652344,-110.7699966430664,-83.4298324584961,-70.83621215820312,-49.32789993286133,-45.12027359008789,-46.83082580566406,-53.19731903076172,-63.43496322631836,-61.17335891723633,-61.08940124511719,-60.989479064941406,-57.51079559326172,-51.614105224609375,-51.58454132080078,-52.01741027832031,-52.811885833740234,-58.67670440673828,-60.79408264160156,-61.76437759399414,-63.42531204223633,-65.8275375366211,-68.39751434326172,-70.43701171875,-70.50765991210938,-78.5444564819336,-79.96284484863281,-87.11933135986328,-87.57847595214844,-85.06236267089844,-88.8670425415039,-89.4718246459961
0,-91.5174560546875,-86.1385498046875,-84.82438659667969,-93.32256317138672,-97.04248046875,-97.38577270507812,-97.25349426269531,-101.67584228515625,-100.69142150878906,-105.13082122802734,-108.01568603515625,-113.54658508300781,-112.65850067138672,-114.17984008789062,-114.95861053466797,-117.33052825927734,-120.27047729492188,-120.93869018554688,-109.83378601074219,-111.17961120605469,-110.04975891113281,-111.66485595703125,-111.83894348144531,-110.72135162353516,-114.53141784667969,-114.98777770996094,-115.86349487304688,-113.85465240478516,-116.49523162841797,-85.58950805664062,-77.10887145996094,-51.78843307495117,-40.479434967041016,-37.888553619384766,-40.12273406982422,-46.28655242919922,-46.490028381347656,-47.90985107421875,-48.226627349853516,-45.430145263671875,-42.2994384765625,-42.30817794799805,-49.97513961791992,-54.270973205566406,-58.70383834838867,-60.881900787353516,-63.39710235595703,-63.42110061645508,-67.73348999023438,-67.17852020263672,-70.74237823486328,-74.1362075805664,-82.9218521118164,-82.69268798828125,-82.540283203125,-87.26656341552734,-91.37831115722656,-97.8734359741211,-96.77174377441406
0,-106.91000366210938,-89.1026611328125,-87.06023406982422,-95.17160034179688,-102.45647430419922,-108.87440490722656,-114.0923843383789,-118.40264129638672,-116.71109771728516,-115.13257598876953,-116.5516357421875,-118.79651641845703,-120.09169006347656,-122.75332641601562,-123.55545043945312,-125.69659423828125,-126.41775512695312,-124.82532501220703,-119.49259185791016,-117.5648422241211,-118.51219940185547,-120.0910873413086,-119.89637756347656,-118.79319763183594,-116.430419921875,-117.43389892578125,-118.28411102294922,-114.1344985961914,-110.69186401367188,-86.9114761352539,-83.08308410644531,-70.55543518066406,-60.40576171875,-56.600990295410156,-52.34294128417969,-53.330078125,-54.8536376953125,-55.41912078857422,-53.13482666015625,-49.13032531738281,-46.28825378417969,-50.58726119995117,-59.435813903808594,-63.990299224853516,-66.9059066772461,-67.67549133300781,-71.43889617919922,-73.44828796386719,-74.04637908935547,-75.13336181640625,-76.77571105957031,-81.86573791503906,-87.89766693115234,-89.18423461914062,-95.36141204833984,-97.50543212890625,-99.8775863647461,-105.66094970703125,-106.73533630371094
0,-110.13365936279297,-97.63116455078125,-95.94554138183594,-103.47553253173828,-108.04512786865234,-114.54924774169922,-117.1322250366211,-119.60786437988281,-122.0575942993164,-120.95762634277344,-122.24613189697266,-124.65330505371094,-124.54100036621094,-123.18938446044922,-122.45310974121094,-124.1136703491211,-124.66877746582031,-126.30008697509766,-124.62891387939453,-123.88837432861328,-122.77120971679688,-122.54902648925781,-123.0653305053711,-122.4233169555664,-124.71280670166016,-125.90047454833984,-124.50447845458984,-120.5699234008789,-121.93411254882812,-95.94102478027344,-90.70691680908203,-73.23236846923828,-66.58592224121094,-63.99723815917969,-58.632408142089844,-58.339080810546875,-55.79308319091797,-53.43787384033203,-52.901920318603516,-50.26586151123047,-50.68952560424805,-56.200313568115234,-64.56705474853516,-68.56584930419922,-70.5101318359375,-72.6710433959961,-71.55142211914062,-71.80860900878906,-76.77473449707031,-79.50279235839844,-83.01764678955078,-87.8756103515625,-94.02628326416016,-93.83191680908203,-95.49211883544922,-94.32919311523438,-93.993408203125,-98.4981918334961,-100.17069244384766
0,-118.94346618652344,-107.23861694335938,-107.82548522949219,-112.5846939086914,-116.5986557006836,-119.83625030517578,-123.4595947265625,-125.17153930664062,-126.474853515625,-126.84259796142578,-124.59517669677734,-122.118408203125,-123.46410369873047,-131.0855255126953,-127.28892517089844,-126.2857666015625,-124.60311889648438,-123.78996276855469,-126.31725311279297,-126.29267883300781,-126.6346206665039,-125.96461486816406,-124.93841552734375,-125.70875549316406,-127.18632507324219,-126.6694564819336,-125.71623992919922,-128.0255889892578,-125.59183502197266,-97.73593139648438,-91.02752685546875,-70.48542785644531,-60.57162857055664,-58.8775749206543,-63.59101486206055,-70.73673248291016,-70.2097396850586,-68.48274230957031,-60.31769561767578,-55.53355407714844,-50.959678649902344,-52.04545211791992,-60.18611526489258,-66.14945983886719,-69.53894805908203,-70.7779769897461,-77.76423645019531,-78.03243255615234,-78.31287384033203,-81.53280639648438,-82.21959686279297,-86.44657897949219,-91.94671630859375,-92.62297821044922,-96.97063446044922,-102.5687255859375,-106.82051849365234,-112.91085052490234,-114.53291320800781
0,-118.13008117675781,-111.20684814453125,-109.07946014404297,-112.84398651123047,-117.94235229492188,-123.6161880493164,-126.60387420654297,-128.35986328125,-126.56298065185547,-125.94252014160156,-125.7466049194336,-126.5556869506836,-126.56510925292969,-126.90349578857422,-127.38483428955078,-127.27507781982422,-126.79468536376953,-124.92137908935547,-123.868408203125,-125.19465637207031,-126.00749206542969,-125.69461822509766,-128.2035675048828,-128.9001922607422,-127.50618743896484,-127.16511535644531,-128.30418395996094,-130.4673309326172,-122.80927276611328,-88.01911926269531,-83.87762451171875,-70.32783508300781,-67.05268096923828,-68.18096923828125,-71.01577758789062,-76.41291809082031,-81.16646575927734,-79.21241760253906,-72.61018371582031,-69.12471771240234,-66.19841766357422,-66.36311340332031,-71.81779479980469,-75.71011352539062,-78.90918731689453,-80.11205291748047,-81.98417663574219,-82.48881530761719,-84.20016479492188,-85.93269348144531,-88.84010314941406,-94.9568099975586,-97.09272003173828,-97.67635345458984,-103.14398956298828,-102.65462493896484,-102.11811065673828,-104.69380187988281,-105.62781524658203
0,-111.43034362792969,-113.49237060546875,-113.2858657836914,-119.20028686523438,-121.3796615600586,-124.82266235351562,-125.15487670898438,-125.42830657958984,-125.54389953613281,-122.97927856445312,-124.30838012695312,-126.878173828125,-127.24253845214844,-128.1278076171875,-128.50950622558594,-129.61529541015625,-128.91029357910156,-130.23243713378906,-127.2157974243164,-126.18482971191406,-125.4296875,-125.7308349609375,-128.94338989257812,-129.246337890625,-128.4375762939453,-126.9754638671875,-123.33634948730469,-127.38387298583984,-127.93492126464844,-99.13381958007812,-95.34420776367188,-76.75896453857422,-70.61650848388672,-69.22160339355469,-71.73099517822266,-74.69752502441406,-74.96709442138672,-73.59384155273438,-71.4209976196289,-69.6635513305664,-69.95956420898438,-68.04469299316406,-71.93296813964844,-71.57185363769531,-71.50955200195312,-72.56224060058594,-77.07781982421875,-77.7375717163086,-81.83735656738281,-84.98454284667969,-85.76692962646484,-92.47850036621094,-96.39167785644531,-97.30087280273438,-100.52234649658203,-100.12454223632812,-97.42799377441406,-97.42667388916016,-97.5669937133789
