0,-84.6846923828125,-89.02568054199219,-93.44586181640625,-93.7046127319336,-85.84883117675781,-92.8526611328125,-114.758544921875,-123.41788482666016,-111.13751220703125,-106.65888977050781,-102.42774200439453,-111.62643432617188,-117.93378448486328,-122.1290512084961,-88.635498046875,-78.32548522949219,-90.42700958251953,-94.0784683227539,-92.29777526855469,-91.53401184082031,-88.94013214111328,-85.5898666381836,-90.86453247070312,-90.56353759765625,-87.0082778930664,-88.53146362304688,-92.88134765625,-90.81443786621094,-88.30258178710938,-97.61882781982422
0,-65.20021057128906,-74.50564575195312,-83.5328140258789,-76.25736999511719,-67.9143295288086,-80.6932373046875,-92.24864959716797,-97.49951934814453,-106.39392852783203,-97.00756072998047,-94.89192199707031,-103.22463989257812,-100.31846618652344,-99.73196411132812,-66.90081787109375,-52.8983268737793,-54.89732360839844,-55.050540924072266,-54.93138122558594,-58.590553283691406,-57.767822265625,-58.050052642822266,-54.95769119262695,-54.91135025024414,-62.62500762939453,-59.53337097167969,-66.02883911132812,-67.41606140136719,-70.42483520507812,-78.34416198730469
0,-61.9901237487793,-72.63784790039062,-90.06196594238281,-72.93507385253906,-64.20614624023438,-78.91557312011719,-97.9577407836914,-109.73753356933594,-111.7614517211914,-112.43990325927734,-109.54064178466797,-112.83016204833984,-107.28668975830078,-102.0774917602539,-60.42390060424805,-53.942787170410156,-53.256717681884766,-54.80912780761719,-58.564598083496094,-60.91325759887695,-59.31260299682617,-59.44374465942383,-60.93524932861328,-57.28220748901367,-53.77134704589844,-58.15065002441406,-60.13677978515625,-66.25497436523438,-72.50277709960938,-75.71269989013672
0,-78.17700958251953,-92.4298324584961,-107.4316635131836,-91.38280487060547,-85.6261978149414,-91.91191864013672,-116.32333374023438,-117.8580322265625,-112.13835144042969,-120.5284423828125,-114.29415130615234,-113.74555969238281,-114.44596099853516,-107.30612182617188,-55.290000915527344,-45.03970718383789,-52.91852569580078,-62.36772537231445,-61.623046875,-63.472198486328125,-58.1415901184082,-55.30967330932617,-53.02939987182617,-52.40237045288086,-56.90237045288086,-66.65345764160156,-78.90966796875,-79.5463638305664,-82.82854461669922,-82.59699249267578
0,-98.32978820800781,-95.77748107910156,-105.90225219726562,-111.88983917236328,-101.74276733398438,-104.73185729980469,-113.26094818115234,-106.33116149902344,-110.64713287353516,-117.82067108154297,-121.19833374023438,-106.40038299560547,-112.5047378540039,-117.41875457763672,-62.06531524658203,-41.567325592041016,-45.81528854370117,-54.247920989990234,-55.14950180053711,-57.71139144897461,-51.27385711669922,-48.0356559753418,-46.78887176513672,-49.68047332763672,-59.542232513427734,-67.99371337890625,-72.24662017822266,-79.54112243652344,-83.48250579833984,-84.24288940429688
0,-89.54327392578125,-97.39398956298828,-111.66650390625,-113.98329162597656,-108.9008560180664,-112.60572052001953,-110.80721282958984,-111.7765121459961,-112.4354476928711,-119.54074096679688,-123.31170654296875,-119.2592544555664,-118.9803466796875,-119.42884063720703,-71.38453674316406,-58.966278076171875,-41.728939056396484,-48.02846145629883,-49.268455505371094,-46.688812255859375,-47.38431930541992,-51.3358268737793,-54.64336013793945,-59.568870544433594,-66.85537719726562,-72.8388900756836,-75.013671875,-81.36505889892578,-81.42242431640625,-85.13214874267578
0,-90.68506622314453,-105.9702377319336,-116.53016662597656,-121.3790283203125,-117.59074401855469,-118.4202651977539,-122.88251495361328,-120.611328125,-121.19515991210938,-124.94245147705078,-125.73729705810547,-124.95030212402344,-126.88241577148438,-121.18985748291016,-70.86835479736328,-64.21401977539062,-52.33773422241211,-55.93282699584961,-53.305904388427734,-56.17953109741211,-59.385677337646484,-61.91200256347656,-63.121925354003906,-68.36065673828125,-77.73822784423828,-84.20701599121094,-85.02066802978516,-88.8288803100586,-93.43180084228516,-97.68937683105469
0,-102.84899139404297,-117.42282104492188,-122.93855285644531,-122.74191284179688,-119.6097412109375,-124.15640258789062,-125.02845764160156,-127.9461669921875,-127.30298614501953,-123.82845306396484,-125.11695098876953,-125.43518829345703,-127.05540466308594,-124.91067504882812,-72.53184509277344,-59.69713592529297,-49.24585723876953,-57.44945526123047,-58.817718505859375,-59.41150665283203,-62.59102249145508,-62.37944793701172,-63.759307861328125,-69.95903015136719,-82.17317199707031,-86.59577941894531,-90.40471649169922,-92.25138854980469,-94.51167297363281,-100.52703857421875
0,-117.9328842163086,-121.9259033203125,-124.92086791992188,-120.45584106445312,-118.98046875,-125.22289276123047,-126.52696228027344,-127.76067352294922,-131.2714385986328,-128.780517578125,-126.93926239013672,-126.7699203491211,-125.5187759399414,-123.11023712158203,-73.74522399902344,-67.37178802490234,-63.47768020629883,-71.63926696777344,-72.74916076660156,-74.56945037841797,-72.46534729003906,-64.39330291748047,-63.69773864746094,-63.39213180541992,-75.88204193115234,-82.27637481689453,-84.93778228759766,-86.3672866821289,-90.34270477294922,-97.86393737792969
0,-122.25251007080078,-124.38800048828125,-121.41312408447266,-121.41815948486328,-123.90679931640625,-124.68314361572266,-127.95834350585938,-127.70868682861328,-125.00374603271484,-125.79132080078125,-127.72261810302734,-128.03846740722656,-128.82083129882812,-123.13394165039062,-75.76123046875,-69.36831665039062,-62.89528274536133,-69.8095474243164,-70.87156677246094,-72.83385467529297,-71.50338745117188,-65.6461410522461,-64.56676483154297,-67.60900115966797,-75.55490112304688,-77.6932144165039,-85.34480285644531,-92.74158477783203,-95.84186553955078,-98.95990753173828
