0,-72.02784729003906,-85.46231842041016,-87.74739074707031,-90.99785614013672,-82.15103149414062,-86.406005859375,-91.7195816040039,-91.875244140625,-85.62857055664062,-98.35712432861328,-88.54319763183594,-90.47081756591797,-84.11604309082031,-86.42656707763672,-89.88723754882812,-90.94353485107422,-89.73480224609375,-90.98418426513672,-92.12327575683594,-85.37525177001953,-84.29644775390625,-88.40913391113281,-86.86249542236328,-90.67361450195312,-86.39126586914062,-98.27444458007812,-88.82749938964844,-92.32192993164062,-99.49317932128906,-90.34652709960938,-92.6020278930664
0,-60.329803466796875,-71.4500503540039,-78.41358184814453,-80.44234466552734,-66.47062683105469,-75.89540100097656,-72.61650848388672,-69.81321716308594,-65.17620086669922,-67.81550598144531,-65.49457550048828,-67.99593353271484,-51.2374153137207,-52.386600494384766,-51.926063537597656,-51.99913787841797,-53.648048400878906,-49.920188903808594,-50.38890838623047,-48.14140701293945,-54.74091339111328,-61.97880554199219,-62.409725189208984,-67.156494140625,-66.4698715209961,-69.6861572265625,-72.75337219238281,-70.0164566040039,-70.94802856445312,-74.43138122558594,-77.97030639648438
0,-60.65620040893555,-75.71300506591797,-79.22335815429688,-72.2770767211914,-64.72085571289062,-70.59947967529297,-72.18547821044922,-67.22882080078125,-69.54753112792969,-71.99906921386719,-69.06355285644531,-67.71017456054688,-45.27688217163086,-47.75090408325195,-49.13020706176758,-49.7924690246582,-51.24797058105469,-49.811954498291016,-51.23221969604492,-55.188079833984375,-57.45289611816406,-59.358482360839844,-64.59869384765625,-65.09097290039062,-65.29541778564453,-67.08697509765625,-69.78572082519531,-71.0851821899414,-69.4268798828125,-78.02152252197266,-75.30253601074219
0,-83.6839828491211,-90.68769073486328,-93.53526306152344,-79.96739959716797,-72.6376724243164,-74.98987579345703,-75.1556396484375,-74.52103424072266,-73.53211975097656,-75.54483032226562,-77.1382064819336,-69.3609619140625,-42.04542922973633,-40.29710006713867,-46.870304107666016,-49.1387825012207,-46.03702926635742,-40.34374237060547,-46.012306213378906,-53.275089263916016,-61.49127960205078,-64.53060150146484,-69.24573516845703,-73.02971649169922,-77.03778839111328,-77.10369110107422,-74.78893280029297,-80.33657836914062,-75.81317901611328,-74.79142761230469,-74.88069152832031
0,-92.48343658447266,-100.94438171386719,-107.44754791259766,-98.0382308959961,-84.85974884033203,-80.43912506103516,-78.69720458984375,-77.68814086914062,-79.69148254394531,-78.02301788330078,-73.38113403320312,-72.7012939453125,-53.75678253173828,-46.999366760253906,-49.66132354736328,-50.3554801940918,-53.87297821044922,-54.78788757324219,-62.82368087768555,-65.64651489257812,-72.40482330322266,-72.59362030029297,-76.42081451416016,-81.62074279785156,-78.84320068359375,-79.36308288574219,-78.13489532470703,-81.43283081054688,-81.41800689697266,-85.86016845703125,-84.85226440429688
0,-86.47502136230469,-96.5808334350586,-106.11021423339844,-106.98448944091797,-90.8135986328125,-87.68284606933594,-88.46815490722656,-84.85655975341797,-83.80747985839844,-81.75485229492188,-81.81501007080078,-78.84065246582031,-64.90319061279297,-55.95490264892578,-58.82716369628906,-60.442665100097656,-59.23793029785156,-63.89636993408203,-68.13558197021484,-69.55010223388672,-78.72030639648438,-79.68292236328125,-77.46073150634766,-74.97081756591797,-81.8103256225586,-82.92991638183594,-81.20296478271484,-85.55860900878906,-86.51746368408203,-90.87227630615234,-93.43245697021484
0,-92.8531723022461,-106.58679962158203,-113.6732177734375,-117.07075500488281,-109.44757843017578,-96.17676544189453,-97.62683868408203,-91.1117935180664,-90.87967681884766,-96.04388427734375,-94.47314453125,-85.09073638916016,-71.22422790527344,-64.29837799072266,-65.52877044677734,-69.13186645507812,-64.73918151855469,-67.6739273071289,-71.676513671875,-79.48458099365234,-85.96296691894531,-88.22222137451172,-83.03913116455078,-83.8538818359375,-85.88203430175781,-89.77471923828125,-90.30435180664062,-92.0016860961914,-92.98576354980469,-98.02774810791016,-96.31529235839844
0,-102.01412963867188,-112.28023529052734,-121.6001205444336,-125.27113342285156,-122.41642761230469,-107.64141845703125,-103.9361343383789,-99.8421401977539,-103.80069732666016,-102.31536865234375,-99.63746643066406,-85.38961791992188,-71.84548950195312,-62.735389709472656,-63.353172302246094,-64.5963134765625,-63.426753997802734,-69.08685302734375,-73.2614517211914,-85.3116226196289,-89.16517639160156,-88.45315551757812,-90.17107391357422,-87.63313293457031,-93.1266860961914,-93.86422729492188,-93.79215240478516,-94.5938491821289,-93.01728057861328,-97.42315673828125,-96.46768951416016
0,-105.44627380371094,-118.85771942138672,-124.03533172607422,-127.2492446899414,-126.53279876708984,-124.24959564208984,-124.48621368408203,-123.93392944335938,-117.7585678100586,-115.49658203125,-119.68041229248047,-88.31623077392578,-63.434539794921875,-53.327728271484375,-55.204593658447266,-59.19483947753906,-57.70846939086914,-64.84228515625,-69.28519439697266,-80.05950927734375,-81.29703521728516,-81.15144348144531,-81.30423736572266,-80.1435775756836,-84.97431945800781,-88.73819732666016,-94.33094787597656,-100.99099731445312,-98.49413299560547,-105.16156005859375,-105.91744232177734
0,-112.03667449951172,-119.8902816772461,-123.03340911865234,-125.4556884765625,-123.38912200927734,-126.98380279541016,-124.27249145507812,-127.52210235595703,-124.90129852294922,-123.77745819091797,-123.00154113769531,-90.72908020019531,-67.9529800415039,-56.79275894165039,-57.81540298461914,-58.238182067871094,-54.66622543334961,-56.40210723876953,-59.80992126464844,-72.93785858154297,-75.03009796142578,-78.05073547363281,-80.83082580566406,-85.54431915283203,-92.24407958984375,-93.84708404541016,-95.88934326171875,-101.23744201660156,-106.38609313964844,-112.32849884033203,-126.64238739013672
0,-94.43706512451172,-111.76543426513672,-122.43309783935547,-120.38970184326172,-111.54488372802734,-124.85023498535156,-125.52050018310547,-127.3156967163086,-126.44435119628906,-124.59842681884766,-127.54248046875,-84.24929809570312,-69.54502868652344,-70.82545471191406,-72.3470230102539,-73.77090454101562,-66.80050659179688,-66.81179809570312,-68.16294860839844,-80.2428207397461,-81.78136444091797,-86.40424346923828,-90.64579772949219,-98.70213317871094,-102.35199737548828,-105.78150939941406,-112.50843048095703,-120.11864471435547,-121.35868072509766,-126.61737823486328,-127.02913665771484
0,-87.94976806640625,-106.52523803710938,-118.0668716430664,-110.56356811523438,-99.68389892578125,-115.67387390136719,-139.4581756591797,-138.642578125,-130.583740234375,-130.82568359375,-128.15350341796875,-88.89187622070312,-70.99842834472656,-65.8486099243164,-69.30892181396484,-72.54769134521484,-71.33050537109375,-62.98573303222656,-63.53569030761719,-73.58628845214844,-76.06497955322266,-85.80654907226562,-99.56050872802734,-88.6684341430664,-101.05106353759766,-102.81753540039062,-119.19280242919922,-119.1880111694336,-121.05726623535156,-140.47352600097656,-130.18125915527344
0,-86.25709533691406,-105.1076431274414,-115.94503784179688,-110.00183868408203,-103.05990600585938,-117.89820861816406,-131.4261474609375,-129.5492401123047,-125.26115417480469,-120.40339660644531,-123.53095245361328,-98.05741119384766,-73.70332336425781,-69.49398803710938,-92.63520812988281,-79.9210433959961,-64.43867492675781,-69.32205963134766,-66.43586730957031,-71.5418930053711,-77.31954956054688,-85.76102447509766,-90.54827880859375,-87.93898010253906,-106.892822265625,-107.04474639892578,-118.03649139404297,-120.1390151977539,-117.14039611816406,-122.22713470458984,-124.21424865722656
0,-84.72286224365234,-106.79524230957031,-115.23204040527344,-111.8714828491211,-103.35922241210938,-121.58380126953125,-125.6144790649414,-126.89151763916016,-121.81324005126953,-114.64735412597656,-122.79393005371094,-90.8204574584961,-75.73942565917969,-84.11495208740234,-72.49153900146484,-78.1214828491211,-65.53128051757812,-69.80502319335938,-70.10499572753906,-77.49449920654297,-82.5230484008789,-83.07273864746094,-87.87367248535156,-90.91358947753906,-100.76103973388672,-106.55586242675781,-116.80044555664062,-126.05854797363281,-120.51736450195312,-126.56436157226562,-123.0906753540039
0,-83.93757629394531,-115.23800659179688,-121.05561828613281,-110.66873168945312,-101.33574676513672,-123.50432586669922,-124.30296325683594,-122.44612884521484,-129.7708740234375,-114.67922973632812,-124.31591796875,-87.80170440673828,-73.78205871582031,-74.42852783203125,-72.91497039794922,-75.51677703857422,-72.60075378417969,-69.8166732788086,-67.92420196533203,-88.95423126220703,-77.71986389160156,-83.39494323730469,-84.1050796508789,-93.44236755371094,-98.58511352539062,-107.11761474609375,-122.76724243164062,-122.29796600341797,-119.376953125,-128.42982482910156,-123.64979553222656
0,-83.04251098632812,-107.018310546875,-127.4698715209961,-110.30975341796875,-100.328125,-125.3268814086914,-124.52091979980469,-125.94074249267578,-122.79820251464844,-122.40876007080078,-119.6282958984375,-85.71133422851562,-75.42251586914062,-73.78680419921875,-86.70985412597656,-68.62340545654297,-77.15324401855469,-67.5367660522461,-63.494285583496094,-76.6232681274414,-77.72776794433594,-88.88732147216797,-82.96280670166016,-95.41879272460938,-100.08424377441406,-113.32576751708984,-130.30706787109375,-119.18609619140625,-117.37342071533203,-125.1803970336914,-125.21175384521484
