0,-97.43161010742188,-93.94285583496094,-95.90148162841797,-98.76318359375,-102.73946380615234,-107.3238296508789,-105.1712646484375,-106.75923919677734,-108.30365753173828,-105.27033233642578,-110.02696228027344,-111.36186218261719,-107.70186614990234,-98.8399887084961,-94.60446166992188,-95.02179718017578,-97.99401092529297,-95.40982818603516,-96.74585723876953,-101.17355346679688,-103.3208999633789,-101.6800308227539,-102.22278594970703,-103.91938781738281,-105.08030700683594,-104.64080810546875,-106.35812377929688,-104.7070083618164,-105.12909698486328,-107.29143524169922,-95.92644500732422,-95.41064453125,-97.28675079345703,-107.10227966308594,-110.56261444091797,-110.07942962646484,-104.60441589355469,-104.60441589355469,-97.78913116455078,-98.91056060791016,-103.37969970703125,-97.56656646728516,-89.08087158203125,-79.75946044921875,-79.1934814453125,-83.40605163574219,-90.3851547241211,-88.76367950439453,-89.20684051513672,-89.32178497314453,-91.2799072265625,-92.34515380859375,-84.62081909179688,-85.52311706542969,-84.49799346923828,-83.83264923095703,-86.93315124511719,-89.96134185791016,-86.618408203125,-84.89968872070312
0,-95.09504699707031,-95.31987762451172,-96.5201644897461,-97.23458099365234,-96.51073455810547,-93.88299560546875,-93.58705139160156,-92.09620666503906,-92.03905487060547,-92.6951904296875,-93.20767974853516,-94.10601043701172,-99.40984344482422,-97.67353820800781,-95.69490814208984,-95.3070297241211,-88.99867248535156,-86.97782135009766,-89.189208984375,-94.24895477294922,-91.44779205322266,-91.3285140991211,-92.0157241821289,-91.75762939453125,-90.770751953125,-91.37799835205078,-91.6201171875,-92.18314361572266,-93.30970001220703,-94.77296447753906,-94.38191223144531,-93.8647689819336,-92.32112884521484,-93.81332397460938,-95.65441131591797,-94.65673828125,-97.2783432006836,-97.2783432006836,-98.28827667236328,-97.67237091064453,-88.33252716064453,-79.42813110351562,-75.2288818359375,-75.87051391601562,-76.89785766601562,-78.31629180908203,-77.45893096923828,-78.6318588256836,-76.41694641113281,-74.27691650390625,-72.6887435913086,-74.59952545166016,-77.87954711914062,-76.99483489990234,-79.5448226928711,-81.64739227294922,-80.50169372558594,-76.61170196533203,-76.27845001220703,-77.98593139648438
0,-96.22383880615234,-94.60421752929688,-95.99595642089844,-95.634521484375,-93.85418701171875,-94.20130920410156,-94.01228332519531,-90.9434585571289,-91.42317199707031,-92.6297836303711,-94.25641632080078,-94.62864685058594,-96.32373046875,-95.73455810546875,-92.90451049804688,-94.536376953125,-92.571044921875,-92.11299133300781,-91.78997802734375,-91.25906372070312,-93.3884048461914,-94.3115234375,-94.98367309570312,-93.61265563964844,-92.1578598022461,-95.6292953491211,-96.50643157958984,-96.38427734375,-96.74285125732422,-97.23798370361328,-96.4585189819336,-95.30412292480469,-95.99175262451172,-95.83503723144531,-95.44229888916016,-96.72777557373047,-99.8824462890625,-99.8824462890625,-95.96733856201172,-87.24156188964844,-71.8652572631836,-61.74949264526367,-57.165809631347656,-58.01768112182617,-60.7763786315918,-61.0947151184082,-63.804405212402344,-66.22657775878906,-65.8215560913086,-64.45751953125,-65.406005859375,-67.30638122558594,-67.37936401367188,-65.36822509765625,-67.30895233154297,-67.3524169921875,-65.32671356201172,-66.44011688232422,-69.52316284179688,-70.1187973022461
0,-108.22273254394531,-109.15101623535156,-106.11528015136719,-108.3345947265625,-107.13105773925781,-104.54427337646484,-100.90016174316406,-100.36813354492188,-104.03557586669922,-106.27435302734375,-103.62029266357422,-104.44552612304688,-102.15198516845703,-101.98774719238281,-105.10751342773438,-102.7905502319336,-100.29324340820312,-101.77587127685547,-103.03570556640625,-102.72021484375,-105.04362487792969,-105.6657485961914,-106.84429931640625,-107.72759246826172,-107.06446075439453,-107.05961608886719,-108.58140563964844,-112.17475128173828,-106.0864486694336,-103.84400939941406,-105.3175048828125,-104.37397766113281,-104.79393768310547,-106.66907501220703,-105.76992797851562,-106.46192932128906,-107.64908599853516,-107.64908599853516,-92.04402160644531,-77.69896697998047,-66.19356536865234,-61.25288391113281,-57.54549789428711,-58.75078201293945,-60.345130920410156,-60.441673278808594,-62.37784194946289,-65.19060516357422,-62.95783233642578,-63.70475387573242,-62.753074645996094,-62.91028594970703,-63.77777862548828,-62.950130462646484,-63.71165466308594,-64.34205627441406,-68.19605255126953,-67.44068908691406,-67.29822540283203,-66.68072509765625
0,-107.71784210205078,-109.84766387939453,-109.53478240966797,-108.0550537109375,-105.22181701660156,-102.0263900756836,-103.06105041503906,-105.34867858886719,-110.46945190429688,-109.32123565673828,-103.28584289550781,-102.51526641845703,-103.44007110595703,-103.09789276123047,-104.01061248779297,-104.2570571899414,-107.98136901855469,-105.28634643554688,-104.83732604980469,-105.27115631103516,-107.03216552734375,-105.51519775390625,-103.4291763305664,-103.79351806640625,-105.93610382080078,-109.52618408203125,-108.29425048828125,-105.34171295166016,-106.47811126708984,-109.24053192138672,-109.83013916015625,-109.64059448242188,-106.90684509277344,-104.7048568725586,-106.94893646240234,-106.05718231201172,-104.6130599975586,-104.6130599975586,-87.69861602783203,-75.24454498291016,-66.09001159667969,-54.693580627441406,-48.15673065185547,-48.71549606323242,-54.106414794921875,-59.40696334838867,-62.28048324584961,-65.14615631103516,-72.00077056884766,-73.06794738769531,-74.20806884765625,-72.55113983154297,-72.43158721923828,-71.52264404296875,-71.54188537597656,-71.23947143554688,-72.07209014892578,-71.47508239746094,-69.75138854980469,-66.34062957763672
0,-105.97315216064453,-105.42186737060547,-106.42098999023438,-107.6202621459961,-107.46556091308594,-105.83858489990234,-106.38775634765625,-106.03826904296875,-105.66377258300781,-105.76358795166016,-108.70286560058594,-107.88040924072266,-104.0344009399414,-101.1401138305664,-99.35942077636719,-99.04645538330078,-103.91316223144531,-104.51924133300781,-105.96344757080078,-106.99281311035156,-109.21168518066406,-110.13457489013672,-108.67807006835938,-106.95974731445312,-107.43263244628906,-108.28057861328125,-108.41264343261719,-106.56083679199219,-104.16015625,-104.02478790283203,-105.60438537597656,-105.70034790039062,-107.83229064941406,-108.88397216796875,-106.79118347167969,-109.48602294921875,-109.40604400634766,-109.40604400634766,-92.66311645507812,-79.24813842773438,-69.85369873046875,-64.41275024414062,-61.44144058227539,-58.43424987792969,-57.41456985473633,-55.87276840209961,-55.31233596801758,-55.81246566772461,-54.37140655517578,-54.30315399169922,-54.25040817260742,-54.00172424316406,-56.11981201171875,-54.7689208984375,-54.73796463012695,-54.271446228027344,-58.666343688964844,-60.29429244995117,-60.28317642211914,-60.60588836669922
0,-103.49215698242188,-102.6983413696289,-103.9910659790039,-104.77012634277344,-107.06098937988281,-105.34732818603516,-101.6661605834961,-101.35660552978516,-102.05152130126953,-103.26893615722656,-102.1705093383789,-102.31596374511719,-103.10067749023438,-102.76263427734375,-103.02243041992188,-102.42180633544922,-104.83126068115234,-107.45240020751953,-104.82350158691406,-104.15849304199219,-102.23693084716797,-101.54936981201172,-102.5689697265625,-103.43282318115234,-103.81368255615234,-104.33601379394531,-104.97058868408203,-102.81315612792969,-102.18846893310547,-103.9825210571289,-105.4388198852539,-105.45288848876953,-106.37633514404297,-105.72490692138672,-106.24734497070312,-107.98095703125,-108.80298614501953,-108.80298614501953,-91.64814758300781,-79.94615173339844,-74.07013702392578,-71.80364990234375,-67.87188720703125,-63.014556884765625,-62.876338958740234,-63.50269317626953,-65.2440185546875,-66.65388488769531,-66.61216735839844,-68.87388610839844,-68.52125549316406,-65.93846130371094,-67.39201354980469,-68.4542007446289,-67.65872955322266,-67.162353515625,-65.89655303955078,-64.55297088623047,-66.20414733886719,-66.82610321044922
0,-108.02244567871094,-108.17903137207031,-108.69799041748047,-108.53201293945312,-107.82525634765625,-110.88291931152344,-110.52262115478516,-108.39727783203125,-107.12568664550781,-108.66079711914062,-107.59478759765625,-107.67034912109375,-105.18052673339844,-106.80145263671875,-105.76814270019531,-104.50660705566406,-105.7939453125,-108.32240295410156,-106.8381576538086,-105.93034362792969,-103.66740417480469,-102.0974349975586,-102.7889633178711,-102.05175018310547,-103.9667739868164,-102.97079467773438,-103.44388580322266,-104.57024383544922,-103.23098754882812,-103.01900482177734,-99.7547836303711,-100.28536987304688,-102.42021942138672,-102.98577880859375,-105.97857666015625,-105.57489776611328,-106.08638000488281,-106.08638000488281,-93.17815399169922,-80.0058364868164,-72.26261138916016,-69.38085174560547,-69.0710678100586,-64.70564270019531,-63.94034957885742,-64.82131958007812,-66.5611572265625,-68.78225708007812,-67.56877899169922,-65.2852554321289,-64.52740478515625,-62.30836868286133,-60.36393737792969,-58.98843002319336,-58.75178909301758,-58.736671447753906,-60.78809356689453,-63.47514724731445,-65.90100860595703,-66.43396759033203
0,-115.33053588867188,-114.62203979492188,-112.87238311767578,-112.44669342041016,-112.722412109375,-112.12689208984375,-111.92930603027344,-113.60516357421875,-113.29085540771484,-113.57408142089844,-115.438232421875,-116.09808349609375,-114.68488311767578,-111.33175659179688,-108.71466064453125,-107.65196990966797,-112.56388092041016,-114.27784729003906,-112.21687316894531,-108.95925903320312,-110.82034301757812,-110.86278533935547,-111.06945037841797,-110.1042251586914,-110.8299331665039,-112.3175048828125,-112.1838607788086,-112.57038879394531,-113.95980072021484,-114.77808380126953,-115.21651458740234,-115.4931869506836,-115.11697387695312,-116.20602416992188,-116.50489044189453,-114.326416015625,-112.72151184082031,-112.72151184082031,-86.97203063964844,-75.83841705322266,-70.04853057861328,-68.01022338867188,-69.24849700927734,-71.44540405273438,-71.3493423461914,-72.24405670166016,-73.07373046875,-73.25482177734375,-80.54045867919922,-80.75891876220703,-81.1505126953125,-81.20159912109375,-80.82118225097656,-81.27315521240234,-81.37535095214844,-82.3458251953125,-80.09114837646484,-80.03117370605469,-80.13407135009766,-80.23757934570312
0,-118.2042465209961,-118.30687713623047,-121.99693298339844,-123.38499450683594,-121.52922058105469,-113.61907196044922,-110.2103500366211,-111.14630889892578,-114.54032897949219,-115.99220275878906,-118.38853454589844,-117.86106872558594,-105.19502258300781,-96.1757583618164,-91.39554595947266,-90.28185272216797,-98.50163269042969,-100.186279296875,-104.35153198242188,-109.14592742919922,-114.20184326171875,-117.375,-117.9198226928711,-119.78434753417969,-121.41412353515625,-123.13417053222656,-122.6464614868164,-121.60552978515625,-121.08415985107422,-120.51215362548828,-118.6405258178711,-119.0284423828125,-119.40029907226562,-123.216796875,-120.89494323730469,-118.80207061767578,-117.77439880371094,-117.77439880371094,-91.57647705078125,-80.2254409790039,-74.59017944335938,-73.60646057128906,-76.4752197265625,-78.61750030517578,-80.07254791259766,-81.65280151367188,-82.0293960571289,-83.18911743164062,-84.97428131103516,-85.62513732910156,-85.94450378417969,-84.6964111328125,-85.18207550048828,-84.99124908447266,-83.99091339111328,-83.8536148071289,-88.80221557617188,-90.03751373291016,-91.96031951904297,-91.73072814941406
