0,-114.22547912597656,-107.5335922241211,-104.50152587890625,-101.21574401855469,-98.8139877319336,-98.1309814453125,-97.50181579589844,-102.7750473022461,-106.07557678222656,-106.30606842041016,-108.35317993164062,-110.50824737548828,-105.0347671508789,-102.49501037597656,-98.21810150146484,-95.30592346191406,-92.59405517578125,-93.7979507446289,-96.95240783691406,-103.87065887451172,-106.96701049804688,-108.77880096435547,-107.42000579833984,-103.8345718383789,-103.8478775024414,-108.66062927246094,-110.75768280029297,-114.05915069580078,-113.20474243164062,-113.69110870361328,-112.21609497070312,-110.500244140625,-109.95831298828125,-111.66320037841797,-108.3110580444336,-97.73201751708984,-98.47818756103516,-97.84192657470703,-96.50550079345703,-92.91641998291016,-89.2539291381836,-87.2674560546875,-90.50885009765625,-89.53477478027344,-91.92153930664062,-91.527099609375,-86.7835464477539,-82.0846939086914,-84.49273681640625,-86.73291015625,-91.0207290649414,-89.4971923828125,-89.59087371826172,-84.96808624267578,-88.31734466552734,-88.04008483886719,-89.32389068603516,-90.1453857421875,-88.90748596191406,-89.40460205078125,-91.95246124267578,-87.890380859375,-88.1552734375,-89.76234436035156,-88.65766906738281,-86.74385833740234,-86.74385833740234
0,-101.53717041015625,-99.58563232421875,-101.27942657470703,-102.14097595214844,-96.75198364257812,-94.17932891845703,-92.38509368896484,-93.96578216552734,-91.04449462890625,-89.41371154785156,-90.2449722290039,-92.73738861083984,-101.16358947753906,-101.7207260131836,-96.31636047363281,-90.1910400390625,-90.33518981933594,-95.05738830566406,-96.04124450683594,-93.56214141845703,-93.13556671142578,-93.62078857421875,-93.75020599365234,-93.46338653564453,-94.66658782958984,-94.07392120361328,-94.61502838134766,-94.29784393310547,-97.56275177001953,-100.65650939941406,-99.26548767089844,-97.85733032226562,-103.49971008300781,-104.20745849609375,-104.3795166015625,-96.66693115234375,-94.34603118896484,-92.2206802368164,-92.67610168457031,-91.09075164794922,-82.42366790771484,-81.73284912109375,-84.257568359375,-82.72279357910156,-81.38526916503906,-81.3753890991211,-76.57201385498047,-78.28642272949219,-77.92427825927734,-77.30498504638672,-79.20557403564453,-79.27658081054688,-79.30387878417969,-78.44257354736328,-80.19544982910156,-81.66509246826172,-82.60799407958984,-85.326171875,-90.02227783203125,-88.72026062011719,-83.03152465820312,-83.72879791259766,-85.72457885742188,-83.779296875,-81.01435089111328,-84.92369079589844,-84.92369079589844
0,-104.25831604003906,-104.12361145019531,-104.72555541992188,-105.20049285888672,-101.56494903564453,-101.63623046875,-101.14324188232422,-98.33924102783203,-97.22087860107422,-95.59442138671875,-95.4012222290039,-96.00435638427734,-96.53683471679688,-95.46124267578125,-96.02198028564453,-96.81204223632812,-98.24417877197266,-102.234130859375,-104.06962585449219,-101.25650787353516,-99.76270294189453,-97.30380249023438,-96.82845306396484,-95.84552001953125,-97.76101684570312,-97.66822052001953,-98.67805480957031,-101.61041259765625,-103.70600891113281,-104.21874237060547,-101.45156860351562,-101.1082992553711,-101.63394927978516,-101.52705383300781,-103.96784973144531,-102.1139907836914,-100.03689575195312,-76.35055541992188,-70.67164611816406,-62.36931228637695,-59.82633972167969,-63.664398193359375,-67.87714385986328,-68.76579284667969,-69.86400604248047,-70.11959838867188,-70.05854797363281,-67.90034484863281,-70.35916900634766,-72.3322525024414,-70.05648040771484,-70.70784759521484,-72.04124450683594,-72.829345703125,-72.96646118164062,-72.19719696044922,-73.84246826171875,-73.8683090209961,-71.53682708740234,-74.05455017089844,-73.10212707519531,-72.35482788085938,-72.55516815185547,-72.53373718261719,-72.09618377685547,-75.331787109375,-75.331787109375
0,-118.84380340576172,-115.88131713867188,-113.48959350585938,-113.06259155273438,-110.61275482177734,-108.14713287353516,-107.45811462402344,-108.82556915283203,-109.0599594116211,-111.92858123779297,-112.9551773071289,-113.25770568847656,-115.1808853149414,-111.86116027832031,-112.8852767944336,-113.1662826538086,-112.64997863769531,-112.7667236328125,-115.66293334960938,-116.66012573242188,-115.85995483398438,-113.72581481933594,-108.26004791259766,-101.24342346191406,-103.14936828613281,-106.5216064453125,-104.45689392089844,-107.55012512207031,-106.82294464111328,-107.36721801757812,-104.83021545410156,-105.91236114501953,-106.44110107421875,-107.76412963867188,-112.28366088867188,-111.01903533935547,-101.21175384521484,-76.96320343017578,-70.4634017944336,-61.29970169067383,-58.2027702331543,-62.0420036315918,-66.14690399169922,-68.13389587402344,-69.36016845703125,-72.20824432373047,-70.01216125488281,-67.58199310302734,-67.24301147460938,-67.64497375488281,-66.98906707763672,-66.15480041503906,-65.57427215576172,-65.9427261352539,-62.61271286010742,-61.8332633972168,-62.777706146240234,-63.24171829223633,-64.65555572509766,-65.77747344970703,-66.97381591796875,-66.2545166015625,-66.37129211425781,-67.01608276367188,-70.52021789550781,-75.05004119873047,-75.05004119873047
0,-115.33773040771484,-116.21664428710938,-113.9491195678711,-113.7977066040039,-114.39913940429688,-113.55414581298828,-112.3491439819336,-112.96994018554688,-112.52981567382812,-111.96465301513672,-112.23242950439453,-113.805908203125,-111.64733123779297,-111.72321319580078,-112.38774871826172,-107.75333404541016,-107.38372802734375,-103.07550048828125,-101.73794555664062,-105.15467071533203,-107.22770690917969,-107.17355346679688,-106.36666107177734,-100.10540008544922,-99.35639953613281,-102.00386810302734,-102.3023681640625,-100.75713348388672,-100.49221801757812,-101.41275787353516,-103.83240509033203,-101.7035140991211,-105.26689910888672,-106.33204650878906,-107.62836456298828,-105.10887145996094,-94.46847534179688,-70.8946304321289,-62.799522399902344,-53.034095764160156,-50.37256622314453,-51.64701461791992,-61.660457611083984,-63.6047477722168,-64.36255645751953,-68.7630386352539,-72.86253356933594,-74.27894592285156,-74.14044189453125,-73.00862121582031,-73.51883697509766,-74.43711853027344,-75.7884292602539,-75.12123107910156,-73.79853057861328,-72.09264373779297,-72.68929290771484,-73.85458374023438,-71.46920776367188,-72.60612487792969,-76.0834732055664,-75.68386840820312,-76.28365325927734,-74.20845794677734,-77.90642547607422,-86.7253646850586,-86.7253646850586
0,-112.53379821777344,-113.66148376464844,-111.50849914550781,-110.49916076660156,-114.6742935180664,-114.95758056640625,-113.41993713378906,-109.27189636230469,-109.39093780517578,-107.52418518066406,-107.59969329833984,-109.16403198242188,-109.9767837524414,-109.7174301147461,-111.3082504272461,-110.25462341308594,-110.79087829589844,-112.6687240600586,-111.85982513427734,-108.90583038330078,-108.20540618896484,-107.98638153076172,-106.65826416015625,-106.33026885986328,-102.99544525146484,-100.59672546386719,-99.99109649658203,-99.41529846191406,-100.59614562988281,-102.0524673461914,-108.0493392944336,-109.0119857788086,-103.05076599121094,-103.0206069946289,-106.06440734863281,-111.24958801269531,-100.41039276123047,-84.27965545654297,-78.20600891113281,-70.65772247314453,-64.70555877685547,-64.6950454711914,-66.69880676269531,-67.6396484375,-68.118896484375,-67.94498443603516,-68.87361145019531,-72.36332702636719,-73.54623413085938,-72.10193634033203,-67.6280517578125,-67.7669677734375,-68.34236145019531,-66.32121276855469,-66.71022033691406,-68.95516967773438,-70.89350891113281,-72.16323852539062,-74.79774475097656,-76.54678344726562,-77.39093780517578,-78.61217498779297,-79.3742446899414,-82.96782684326172,-84.15411376953125,-84.52448272705078,-84.52448272705078
0,-109.83634948730469,-107.9001235961914,-106.9233169555664,-108.01372528076172,-109.33346557617188,-110.3213882446289,-112.09225463867188,-109.01390838623047,-110.14717864990234,-111.48214721679688,-111.08596801757812,-109.96141052246094,-105.82443237304688,-102.58834838867188,-102.27764129638672,-103.07611846923828,-105.39723205566406,-108.0711898803711,-108.39817810058594,-108.54493713378906,-107.82180786132812,-106.8353042602539,-106.4080581665039,-105.10607147216797,-106.45821380615234,-106.8814697265625,-106.68907165527344,-104.35284423828125,-103.65874481201172,-104.14237976074219,-108.22086334228516,-110.55500030517578,-113.032470703125,-112.7364730834961,-112.96524047851562,-105.56065368652344,-91.28793334960938,-81.75363159179688,-79.98151397705078,-76.75457763671875,-70.64237213134766,-69.64293670654297,-68.9705810546875,-69.03469848632812,-70.1836929321289,-73.1461410522461,-72.34223937988281,-70.39314270019531,-72.15925598144531,-71.21401977539062,-71.27721405029297,-71.33138275146484,-71.13289642333984,-70.95198822021484,-72.19461059570312,-70.78414154052734,-72.72936248779297,-73.91426086425781,-75.99349975585938,-77.6674575805664,-78.46564483642578,-78.4433364868164,-78.6436538696289,-80.22573852539062,-80.94294738769531,-83.27540588378906,-83.27540588378906
0,-114.13247680664062,-115.10260009765625,-117.25728607177734,-117.43717193603516,-114.27560424804688,-114.2320327758789,-113.1642074584961,-106.74443054199219,-106.34756469726562,-111.80004119873047,-113.22150421142578,-115.0436782836914,-113.24942779541016,-111.3913345336914,-110.57488250732422,-110.45832824707031,-112.08619689941406,-114.75315856933594,-115.8953628540039,-114.16734313964844,-112.54698181152344,-112.43669128417969,-110.69046020507812,-113.12075805664062,-113.9630126953125,-113.8155746459961,-113.81266784667969,-112.96542358398438,-112.98320007324219,-113.51878356933594,-113.52828216552734,-115.81100463867188,-113.8215103149414,-114.00597381591797,-114.7280502319336,-110.63739776611328,-96.23426818847656,-87.38941192626953,-84.7851791381836,-79.81242370605469,-74.22805786132812,-75.09339141845703,-78.66807556152344,-79.35907745361328,-78.86011505126953,-74.8585433959961,-76.71198272705078,-75.01654052734375,-75.13801574707031,-74.78591918945312,-70.2482681274414,-73.0456771850586,-74.24248504638672,-70.18412780761719,-69.2807846069336,-69.56233978271484,-71.38034057617188,-72.82781219482422,-76.30858612060547,-77.65917205810547,-81.94247436523438,-82.95858764648438,-82.38423156738281,-88.62110900878906,-93.69392395019531,-96.42051696777344,-96.42051696777344
0,-122.48944091796875,-120.48483276367188,-121.07825469970703,-120.91844177246094,-120.48798370361328,-120.56822204589844,-120.16207885742188,-118.01023864746094,-119.0928726196289,-119.96022033691406,-120.00911712646484,-120.17221069335938,-116.61751556396484,-111.73432159423828,-108.25283813476562,-108.85979461669922,-110.41105651855469,-113.54301452636719,-113.60455322265625,-117.21250915527344,-118.04264831542969,-117.50667572021484,-115.8338851928711,-118.86457061767578,-118.8370132446289,-120.06217193603516,-120.69190216064453,-117.82389831542969,-117.26888275146484,-117.88140106201172,-120.70735931396484,-120.6888427734375,-119.85436248779297,-120.29351806640625,-119.98298645019531,-103.07904052734375,-88.82264709472656,-79.74807739257812,-78.50065612792969,-75.47193145751953,-69.45726013183594,-71.71044158935547,-77.27124786376953,-76.65449523925781,-76.9998779296875,-78.9392318725586,-80.75707244873047,-80.7452392578125,-81.62590789794922,-82.4697265625,-79.93463134765625,-81.67443084716797,-83.4473648071289,-87.2846908569336,-88.04869842529297,-91.1293716430664,-94.89441680908203,-96.76179504394531,-97.63676452636719,-99.24720001220703,-102.43482971191406,-104.92986297607422,-106.26718139648438,-109.92713928222656,-111.6023941040039,-115.27925872802734,-115.27925872802734
0,-125.88778686523438,-126.23255157470703,-125.37683868408203,-124.7734603881836,-124.29129028320312,-123.46087646484375,-121.2108154296875,-115.50115966796875,-115.77499389648438,-117.66960906982422,-119.28802490234375,-120.58211517333984,-104.07718658447266,-97.92865753173828,-96.32305145263672,-98.11943054199219,-101.11180877685547,-108.24153900146484,-112.152099609375,-118.78789520263672,-120.3673324584961,-123.01094818115234,-125.35514068603516,-126.49603271484375,-127.10919952392578,-128.3494415283203,-128.40928649902344,-126.76441192626953,-125.63220977783203,-124.58132934570312,-123.9556655883789,-122.84715270996094,-123.50399780273438,-124.94934844970703,-126.44180297851562,-99.22563934326172,-84.75011444091797,-75.61676788330078,-74.13166046142578,-74.63764953613281,-74.90076446533203,-76.16459655761719,-81.35263061523438,-83.37168884277344,-86.12135314941406,-89.47610473632812,-90.79267883300781,-91.40640258789062,-91.13758087158203,-90.03726959228516,-89.63087463378906,-89.67719268798828,-90.43756103515625,-92.19145965576172,-94.22241973876953,-97.24005126953125,-102.74087524414062,-104.25909423828125,-104.90015411376953,-107.7352066040039,-113.09921264648438,-114.28373718261719,-114.7156982421875,-116.18575286865234,-119.53263092041016,-118.68035125732422,-118.68035125732422
