0,-100.87307739257812,-105.03133392333984,-113.6883773803711,-113.06454467773438,-115.67280578613281,-112.1071548461914,-103.08605194091797,-103.99620056152344,-105.90953826904297,-108.01873779296875,-115.86153411865234,-113.17455291748047,-111.33683776855469,-107.64461517333984,-104.89469146728516,-106.95813751220703,-110.41227722167969,-107.89239501953125,-99.86746978759766,-98.623779296875,-101.4681167602539,-99.45436096191406,-100.92134094238281,-96.70606231689453,-98.3277587890625,-98.60913848876953,-100.11277770996094,-101.69962310791016,-100.01709747314453,-104.56044006347656,-102.14784240722656,-100.93580627441406,-100.63877868652344,-100.36054229736328,-99.72265625,-100.9971694946289,-99.11750030517578,-101.71531677246094,-105.03850555419922,-101.92520141601562,-98.61577606201172,-101.01988983154297,-96.29973602294922,-95.93707275390625,-94.67627716064453,-90.72518920898438,-94.14956665039062,-101.24356079101562,-99.27507019042969,-98.98294067382812,-100.16870880126953,-92.27411651611328,-94.29337310791016,-93.4570083618164,-92.47079467773438,-93.64420318603516,-94.75050354003906,-93.26591491699219,-95.2694320678711,-96.19686889648438,-94.5859603881836,-94.4354476928711,-93.52505493164062,-100.44941711425781,-104.07223510742188,-103.28475952148438,-103.11862182617188,-101.01263427734375,-100.78675079345703
0,-96.05110168457031,-91.93206024169922,-92.77637481689453,-94.14447784423828,-94.50135040283203,-98.58084106445312,-92.13431549072266,-93.51667022705078,-93.74668884277344,-95.51132202148438,-96.1017074584961,-98.62277221679688,-100.18856811523438,-94.410400390625,-91.77323150634766,-91.6838150024414,-92.8650894165039,-91.15045166015625,-88.30303192138672,-88.76000213623047,-90.61180877685547,-94.04862976074219,-95.55032348632812,-95.10782623291016,-94.85344696044922,-97.53150177001953,-98.80010986328125,-96.65843200683594,-92.5234146118164,-92.40096282958984,-89.55332946777344,-91.21698760986328,-92.62263488769531,-94.60529327392578,-94.7420425415039,-93.3343734741211,-93.1750259399414,-91.87955474853516,-88.39189147949219,-87.58207702636719,-83.55621337890625,-84.60327911376953,-83.63265228271484,-83.01563262939453,-86.30803680419922,-82.9496078491211,-83.16927337646484,-82.77871704101562,-82.57878112792969,-80.23735046386719,-80.58148956298828,-81.71408081054688,-79.80668640136719,-81.06071472167969,-82.49777221679688,-82.37738800048828,-86.0080337524414,-90.8769302368164,-92.35760498046875,-94.45069122314453,-94.72953033447266,-92.7066879272461,-93.86676788330078,-92.40621948242188,-94.38606262207031,-97.15147399902344,-95.96101379394531,-97.09843444824219,-94.61557006835938
0,-99.32414245605469,-98.64945983886719,-98.66314697265625,-99.28901672363281,-99.08572387695312,-97.72521209716797,-98.30587768554688,-99.7706069946289,-100.18289184570312,-100.47138977050781,-102.0114974975586,-104.4462661743164,-105.53190612792969,-105.24390411376953,-102.90568542480469,-102.7241439819336,-100.47435760498047,-99.63273620605469,-98.3699722290039,-103.4113998413086,-102.56139373779297,-101.79304504394531,-102.30408477783203,-102.7645492553711,-105.22913360595703,-106.1297607421875,-104.83296203613281,-103.7100830078125,-105.07347106933594,-104.09143829345703,-103.0239028930664,-101.19625091552734,-102.06007385253906,-102.82902526855469,-102.9856948852539,-102.55756378173828,-102.54132080078125,-93.37003326416016,-79.17622375488281,-70.79241943359375,-67.69831085205078,-68.8436050415039,-70.10540008544922,-70.76748657226562,-72.51792907714844,-74.9090347290039,-74.29219818115234,-74.01420593261719,-74.40512084960938,-74.67899322509766,-74.59211730957031,-76.02642059326172,-77.5155029296875,-76.31346893310547,-74.9227066040039,-75.1527328491211,-74.51288604736328,-83.58244323730469,-87.84576416015625,-88.9145278930664,-89.04947662353516,-91.63400268554688,-92.85403442382812,-94.51839447021484,-94.0821762084961,-96.82027435302734,-98.19991302490234,-101.18851470947266,-100.8897705078125
0,-112.61372375488281,-111.78800964355469,-113.63282012939453,-113.10944366455078,-111.31932067871094,-107.6170883178711,-108.20458984375,-109.01535034179688,-109.74017333984375,-109.14164733886719,-110.27401733398438,-109.849853515625,-108.88777923583984,-107.59249877929688,-105.65569305419922,-109.77216339111328,-111.54818725585938,-111.33526611328125,-112.457763671875,-112.15638732910156,-111.1900405883789,-109.68083953857422,-116.16038513183594,-115.6566162109375,-111.06529998779297,-108.50357055664062,-108.85663604736328,-114.50505065917969,-116.3763656616211,-112.22213745117188,-112.76616668701172,-113.12659454345703,-115.00706481933594,-114.93246459960938,-113.78577423095703,-97.94107055664062,-91.61759948730469,-78.35697937011719,-73.591064453125,-65.5885009765625,-57.636356353759766,-58.503150939941406,-65.00437927246094,-66.94479370117188,-68.0537338256836,-69.02873992919922,-73.51654052734375,-71.60437774658203,-73.68982696533203,-73.19258117675781,-72.70068359375,-73.85987091064453,-71.15058135986328,-65.74980926513672,-63.320045471191406,-63.566741943359375,-69.00270080566406,-78.06023406982422,-83.01581573486328,-87.34540557861328,-87.49497985839844,-86.92594146728516,-88.71717834472656,-87.70133209228516,-87.60509490966797,-88.92897033691406,-89.79830169677734,-94.10125732421875,-101.33602905273438
0,-111.23438262939453,-112.17923736572266,-115.7738037109375,-116.33817291259766,-115.98148345947266,-116.05211639404297,-113.43624114990234,-113.23941802978516,-113.29210662841797,-112.73979949951172,-104.89869689941406,-104.64629364013672,-103.88744354248047,-103.9948501586914,-102.9186782836914,-104.67931365966797,-107.9596176147461,-110.22835540771484,-110.09626770019531,-109.73314666748047,-110.34131622314453,-108.82172393798828,-111.5024185180664,-110.85197448730469,-113.770751953125,-115.6229248046875,-115.91488647460938,-113.4743423461914,-113.71853637695312,-115.0806655883789,-115.7584228515625,-115.6920166015625,-114.66920471191406,-114.11419677734375,-115.70405578613281,-107.76343536376953,-101.36673736572266,-84.57443237304688,-69.94819641113281,-59.701576232910156,-54.77527618408203,-56.419105529785156,-71.22066497802734,-71.43267822265625,-71.47905731201172,-76.67191314697266,-78.27872467041016,-82.1581039428711,-83.114013671875,-84.40245056152344,-86.06297302246094,-89.65641784667969,-81.22373962402344,-74.15364837646484,-71.63468933105469,-71.94990539550781,-76.96155548095703,-88.48890686035156,-87.84297180175781,-90.48542022705078,-93.60327911376953,-91.13544464111328,-85.26678466796875,-83.63528442382812,-81.17143249511719,-84.29693603515625,-85.19239807128906,-88.9652328491211,-97.31619262695312
0,-114.77974700927734,-116.39250183105469,-116.84457397460938,-115.8861312866211,-110.26573944091797,-106.24659729003906,-106.92724609375,-108.41830444335938,-109.23685455322266,-110.84416961669922,-108.10591888427734,-105.11917114257812,-104.81578826904297,-105.25572967529297,-104.0335693359375,-102.95878601074219,-105.1838607788086,-109.62222290039062,-110.34449005126953,-109.63995361328125,-110.4118423461914,-110.63253784179688,-110.97985076904297,-111.32998657226562,-113.1454086303711,-114.617919921875,-115.13520812988281,-116.30562591552734,-114.17577362060547,-115.78345489501953,-115.9061279296875,-116.7286605834961,-117.10041046142578,-116.3079605102539,-115.77778625488281,-99.24752044677734,-91.88159942626953,-80.32281494140625,-78.58451843261719,-71.13658142089844,-63.849308013916016,-63.99141311645508,-61.733821868896484,-60.557674407958984,-59.50000762939453,-60.700286865234375,-62.80198287963867,-62.901641845703125,-62.168060302734375,-62.02061462402344,-65.81155395507812,-66.52942657470703,-62.78727722167969,-59.88069534301758,-60.06493377685547,-61.784358978271484,-72.37014770507812,-75.88924407958984,-78.61133575439453,-82.33489227294922,-82.5353012084961,-82.91178131103516,-83.01255798339844,-81.4090805053711,-79.8507308959961,-82.78910064697266,-83.81735229492188,-88.09721374511719,-92.56591796875
0,-113.44998168945312,-112.09376525878906,-111.66276550292969,-110.70303344726562,-108.66693878173828,-108.03062438964844,-109.86856842041016,-110.37869262695312,-110.44595336914062,-111.04045104980469,-110.9061050415039,-111.91598510742188,-111.5388412475586,-110.87151336669922,-109.03560638427734,-108.59590911865234,-109.74320220947266,-108.2337417602539,-109.01919555664062,-109.89473724365234,-111.17744445800781,-114.65277862548828,-115.4915771484375,-113.19406127929688,-111.85893249511719,-112.11971282958984,-113.13954162597656,-111.7576675415039,-111.74588775634766,-111.85160827636719,-111.56139373779297,-112.2671127319336,-113.6358642578125,-113.70700073242188,-111.12680053710938,-109.3658447265625,-106.21974182128906,-97.50724792480469,-93.78001403808594,-89.35465240478516,-78.53804016113281,-77.25762939453125,-73.76728057861328,-72.41763305664062,-71.37763977050781,-71.8747787475586,-71.75433349609375,-70.81900024414062,-71.03217315673828,-72.21907043457031,-70.7721176147461,-74.0094223022461,-74.99254608154297,-75.57356262207031,-77.44011688232422,-77.58636474609375,-82.1882095336914,-83.65618133544922,-86.6738510131836,-88.96822357177734,-89.17786407470703,-90.37963104248047,-89.97313690185547,-86.71265411376953,-87.8693618774414,-91.78315734863281,-92.74739074707031,-95.87388610839844,-99.55304718017578
0,-115.185546875,-114.32251739501953,-113.98574829101562,-115.35687255859375,-115.74111938476562,-113.63555145263672,-113.4538345336914,-113.12845611572266,-112.1283187866211,-111.33032989501953,-108.4578857421875,-111.0469741821289,-111.12938690185547,-110.51466369628906,-109.1782455444336,-111.41837310791016,-114.2753677368164,-114.49786376953125,-115.85624694824219,-116.54363250732422,-116.15084838867188,-115.84944152832031,-114.24297332763672,-113.6149673461914,-113.84564971923828,-115.33080291748047,-115.88150787353516,-115.443603515625,-113.60968017578125,-115.15907287597656,-113.13426208496094,-112.02323913574219,-112.97862243652344,-116.44999694824219,-115.57950592041016,-112.35920715332031,-109.46875,-101.1620101928711,-98.50590515136719,-95.73344421386719,-90.23675537109375,-89.03861999511719,-84.83513641357422,-83.58269500732422,-82.46211242675781,-82.37423706054688,-79.92627716064453,-78.81771087646484,-78.12127685546875,-77.67823028564453,-76.03202056884766,-78.39257049560547,-78.91069793701172,-78.0618896484375,-78.4181900024414,-80.27397918701172,-85.1144790649414,-87.39701080322266,-87.90908813476562,-94.28073120117188,-95.53224182128906,-98.59749603271484,-97.79904174804688,-97.7130355834961,-95.97992706298828,-95.2958755493164,-96.04061889648438,-99.72067260742188,-104.77651977539062
0,-121.56636810302734,-123.76890563964844,-123.84188079833984,-122.69649505615234,-118.32965850830078,-115.61693572998047,-117.43878173828125,-115.76837921142578,-114.6886978149414,-114.0319595336914,-114.91915893554688,-112.90277862548828,-112.09636688232422,-111.67433166503906,-111.17695617675781,-110.82685089111328,-112.13062286376953,-111.03516387939453,-112.87364196777344,-114.31099700927734,-115.35997009277344,-117.00193786621094,-116.17700958251953,-117.16897583007812,-122.29164123535156,-125.21808624267578,-125.83285522460938,-124.92725372314453,-125.22740936279297,-124.47227478027344,-123.61592864990234,-122.58065032958984,-122.26680755615234,-121.64944458007812,-121.4901351928711,-112.77249145507812,-107.7322998046875,-99.8237075805664,-97.89813232421875,-96.86128234863281,-90.41160583496094,-88.67493438720703,-83.57571411132812,-82.68020629882812,-81.89349365234375,-79.92735290527344,-77.04175567626953,-76.44450378417969,-76.13311767578125,-77.09457397460938,-78.95289611816406,-81.98774719238281,-83.20599365234375,-82.06085205078125,-81.806396484375,-83.22347259521484,-89.4743881225586,-90.730712890625,-93.13154602050781,-93.90049743652344,-93.79112243652344,-92.98381805419922,-94.04467010498047,-96.64725494384766,-95.69754028320312,-98.13679504394531,-98.95674896240234,-101.81849670410156,-105.06614685058594
0,-132.72422790527344,-132.43365478515625,-129.79373168945312,-123.97610473632812,-109.58036804199219,-105.34782409667969,-108.5980224609375,-112.58549499511719,-114.31538391113281,-115.68258666992188,-111.54487609863281,-105.26913452148438,-103.02757263183594,-99.2109375,-96.7305679321289,-99.04692077636719,-101.14761352539062,-102.22621154785156,-103.5738525390625,-105.76221466064453,-107.37989807128906,-110.3098373413086,-113.26221466064453,-115.70441436767578,-121.82728576660156,-124.64630889892578,-127.32868194580078,-131.34642028808594,-132.12472534179688,-125.55638122558594,-121.63105773925781,-120.39710235595703,-119.47992706298828,-119.07107543945312,-120.07484436035156,-103.41424560546875,-96.97877502441406,-86.95207214355469,-85.60027313232422,-87.57938385009766,-82.47478485107422,-80.63539123535156,-75.09723663330078,-74.443359375,-74.2713394165039,-76.3756103515625,-75.94450378417969,-78.27549743652344,-77.56275939941406,-78.09024047851562,-77.79542541503906,-82.8277359008789,-85.02864837646484,-87.1103515625,-90.79377746582031,-92.6651382446289,-96.1447525024414,-98.15042877197266,-97.4529037475586,-100.22062683105469,-100.71739959716797,-100.22779083251953,-98.63046264648438,-89.48184204101562,-88.43383026123047,-91.2491683959961,-92.5613784790039,-96.9146728515625,-102.74088287353516
