0,-98.7798843383789,-95.68305969238281,-94.46623992919922,-94.3814926147461,-100.97013854980469,-101.28689575195312,-101.14232635498047,-97.440185546875,-97.48445129394531,-106.3863296508789,-109.01348114013672,-108.46892547607422,-105.50254821777344,-103.28030395507812,-105.09090423583984,-109.45990753173828,-111.24357604980469,-115.87046813964844,-107.34927368164062,-90.40335845947266,-87.7558822631836,-86.85993957519531,-92.9262924194336,-92.71643829345703,-85.44671630859375,-92.59454345703125,-89.2403564453125,-91.33444213867188,-91.24055480957031,-84.47079467773438,-85.62265014648438,-83.26104736328125,-82.06880187988281,-84.97727966308594,-87.8707275390625,-89.55548095703125,-89.07246398925781,-87.47640991210938,-89.78663635253906,-90.5435562133789,-92.00511169433594,-93.79264831542969,-94.81050872802734,-102.855712890625,-112.38575744628906,-112.27296447753906,-108.61263275146484,-102.08582305908203,-102.22913360595703,-97.3417739868164,-99.7734603881836,-98.21583557128906,-97.35166931152344,-100.15703582763672,-102.44882202148438
0,-90.35557556152344,-89.92078399658203,-93.84593200683594,-91.82156372070312,-87.56172180175781,-89.646484375,-95.01568603515625,-89.62672424316406,-89.37516784667969,-96.12533569335938,-97.64498901367188,-98.53726959228516,-96.29490661621094,-93.86243438720703,-96.3457260131836,-98.84295654296875,-101.34881591796875,-97.36804962158203,-93.54474639892578,-84.45845031738281,-82.5949935913086,-78.79584503173828,-81.92820739746094,-79.32087707519531,-79.74784088134766,-79.00764465332031,-81.86540985107422,-79.8795166015625,-79.16675567626953,-81.52841186523438,-83.20899963378906,-88.0813980102539,-85.58029174804688,-79.2469253540039,-78.94618225097656,-83.64617919921875,-82.39421081542969,-80.81914520263672,-80.18754577636719,-82.75418853759766,-84.71587371826172,-86.41041564941406,-87.50568389892578,-99.34214782714844,-102.00569152832031,-101.93555450439453,-98.78251647949219,-99.27494049072266,-101.6830825805664,-99.9442367553711,-100.62258911132812,-99.73060607910156,-96.44351959228516,-96.09122467041016,-97.46256256103516
0,-98.0433349609375,-99.10773468017578,-103.68985748291016,-102.30497741699219,-100.74954986572266,-98.91897583007812,-96.18202209472656,-94.98076629638672,-96.94317626953125,-99.0290756225586,-101.35392761230469,-102.39300537109375,-101.20209503173828,-105.00862121582031,-107.89592742919922,-108.18196868896484,-107.66278839111328,-97.82893371582031,-85.31138610839844,-67.87705993652344,-65.5771713256836,-67.6490478515625,-70.15254974365234,-70.02230072021484,-75.26545715332031,-74.6460952758789,-72.89176177978516,-73.5498275756836,-73.8472900390625,-75.87494659423828,-74.23346710205078,-72.77236938476562,-74.9772720336914,-70.49764251708984,-72.96954345703125,-74.10630798339844,-72.16654205322266,-72.22932434082031,-72.32832336425781,-74.27840423583984,-75.8676528930664,-79.52616119384766,-84.53502655029297,-86.1260986328125,-92.95929718017578,-96.75808715820312,-98.51837158203125,-100.32125854492188,-102.85234069824219,-106.9959716796875,-107.8624267578125,-105.56858825683594,-105.53404998779297,-104.08638763427734,-105.1363754272461
0,-102.8963623046875,-105.89965057373047,-114.42463684082031,-117.24420166015625,-111.53631591796875,-108.81620788574219,-107.3108139038086,-106.01358032226562,-104.22532653808594,-99.73446655273438,-106.12139129638672,-114.67377471923828,-114.26560974121094,-113.24467468261719,-113.47669982910156,-114.1268081665039,-115.10601043701172,-91.24069213867188,-82.4603042602539,-64.3584976196289,-61.942771911621094,-66.97019958496094,-72.45799255371094,-69.04549407958984,-69.8338851928711,-71.09903717041016,-70.83387756347656,-72.88619232177734,-69.04071044921875,-70.79873657226562,-72.72110748291016,-69.01004791259766,-70.5697250366211,-67.98316192626953,-68.97467041015625,-74.44802856445312,-76.14933013916016,-77.35406494140625,-80.10040283203125,-78.09843444824219,-75.89144897460938,-76.17495727539062,-78.21598815917969,-89.3997573852539,-96.4269790649414,-96.40260314941406,-97.84443664550781,-99.97137451171875,-104.94835662841797,-104.28901672363281,-105.13658142089844,-111.59861755371094,-116.74510955810547,-115.59583282470703,-117.48013305664062
0,-115.42532348632812,-114.6758804321289,-118.47954559326172,-116.71141052246094,-111.92443084716797,-112.62158966064453,-113.35246276855469,-114.20850372314453,-114.28034210205078,-114.41881561279297,-116.50287628173828,-116.9557876586914,-113.7878189086914,-113.12821197509766,-115.86888122558594,-118.31930541992188,-111.37161254882812,-85.67279052734375,-75.72088623046875,-59.35610580444336,-58.894744873046875,-68.7510986328125,-77.36830139160156,-79.33739471435547,-81.8791732788086,-83.21375274658203,-87.23075866699219,-85.62681579589844,-86.79338836669922,-85.48299407958984,-80.43891143798828,-80.46965789794922,-83.6087417602539,-82.16304016113281,-84.8456039428711,-88.60551452636719,-90.32486724853516,-90.52552032470703,-88.7047119140625,-88.51884460449219,-89.66264343261719,-90.44656372070312,-92.82721710205078,-100.59798431396484,-106.52945709228516,-109.51992797851562,-110.36241912841797,-113.6365737915039,-115.3479995727539,-114.80455780029297,-116.8441162109375,-116.63307189941406,-120.24790954589844,-122.10799407958984,-119.11732482910156
0,-104.25213623046875,-104.93553161621094,-112.99828338623047,-114.79739379882812,-113.61189270019531,-110.31690216064453,-105.27737426757812,-106.1280517578125,-110.56243896484375,-113.53392791748047,-114.28382873535156,-115.46763610839844,-118.45684814453125,-119.78785705566406,-116.7806167602539,-117.38961029052734,-115.0615005493164,-91.51815032958984,-83.73399353027344,-61.7271614074707,-57.737850189208984,-63.557308197021484,-64.07291412353516,-66.5682144165039,-66.3470458984375,-63.027793884277344,-63.78153991699219,-66.57476043701172,-66.66858673095703,-66.67090606689453,-68.7291488647461,-72.51764678955078,-73.87702178955078,-78.9308853149414,-80.81224060058594,-82.68538665771484,-85.35472106933594,-85.79518127441406,-87.78288269042969,-93.21060180664062,-92.5915756225586,-92.98029327392578,-93.63231658935547,-98.03434753417969,-100.65361022949219,-103.48749542236328,-107.82453918457031,-111.3068618774414,-114.24014282226562,-114.05854797363281,-114.82020568847656,-118.93008422851562,-119.50817108154297,-117.06449127197266,-115.6334228515625
0,-114.87992858886719,-113.99386596679688,-115.79959106445312,-116.32542419433594,-114.76262664794922,-112.73670959472656,-104.92634582519531,-104.01057434082031,-105.53445434570312,-114.73775482177734,-118.06949615478516,-119.54971313476562,-119.76317596435547,-118.79507446289062,-119.10616302490234,-120.40180969238281,-124.0064468383789,-93.28634643554688,-85.63571166992188,-73.3099594116211,-67.83857727050781,-66.09871673583984,-68.30120086669922,-68.58112335205078,-67.98213958740234,-69.03280639648438,-71.60078430175781,-73.53013610839844,-71.2183609008789,-72.21588897705078,-75.4558334350586,-79.99161529541016,-81.83563232421875,-85.83739471435547,-89.0171890258789,-89.68669128417969,-90.90293884277344,-92.22688293457031,-96.02783966064453,-95.0727767944336,-95.24069213867188,-95.84215545654297,-98.84091186523438,-105.25634002685547,-112.0703125,-113.55979919433594,-116.24210357666016,-116.63177490234375,-114.91889953613281,-112.8904800415039,-114.01351165771484,-116.42571258544922,-113.4762191772461,-113.58955383300781,-112.5902099609375
0,-115.4333724975586,-117.2542495727539,-115.32557678222656,-116.01805114746094,-115.9939956665039,-114.2963638305664,-108.61700439453125,-107.42346954345703,-109.02010345458984,-118.19664001464844,-121.85977935791016,-123.96855163574219,-122.23453521728516,-123.19149017333984,-125.4638671875,-124.96591186523438,-117.33744812011719,-91.58965301513672,-84.43534088134766,-71.31753540039062,-65.24856567382812,-67.2656021118164,-68.59213256835938,-71.85592651367188,-70.99816131591797,-69.8390121459961,-73.09496307373047,-74.377685546875,-71.6783676147461,-72.51487731933594,-76.89268493652344,-77.63687896728516,-79.98163604736328,-88.09320831298828,-89.59225463867188,-94.08819580078125,-96.58699035644531,-97.8315200805664,-101.43135833740234,-101.03973388671875,-102.92265319824219,-105.21537017822266,-105.80469512939453,-110.33560180664062,-112.92827606201172,-115.6565933227539,-117.30084991455078,-114.8743667602539,-113.9188003540039,-113.93376159667969,-116.26689910888672,-123.71678161621094,-120.48104095458984,-119.3313217163086,-118.85153198242188
0,-120.85631561279297,-123.14579772949219,-120.65711975097656,-122.74140167236328,-121.3275375366211,-119.48832702636719,-111.83295440673828,-112.30310821533203,-114.74285125732422,-122.79328918457031,-124.07335662841797,-123.64104461669922,-125.12234497070312,-127.49969482421875,-127.27642059326172,-127.45159912109375,-123.37263488769531,-82.94342041015625,-77.22431945800781,-77.18218994140625,-78.85763549804688,-83.26277923583984,-86.67196655273438,-85.58303833007812,-84.49907684326172,-81.15304565429688,-82.11459350585938,-81.23441314697266,-79.47135925292969,-75.94036865234375,-74.76177978515625,-80.35496520996094,-83.24249267578125,-91.2544937133789,-94.25981140136719,-98.56529235839844,-100.59205627441406,-100.61160278320312,-102.62500762939453,-104.33590698242188,-102.99774169921875,-101.65985107421875,-100.80184936523438,-101.78842163085938,-105.4077377319336,-107.44076538085938,-110.29421997070312,-117.18722534179688,-119.8912124633789,-124.75931549072266,-125.2213363647461,-126.94825744628906,-128.65061950683594,-128.37368774414062,-127.48490905761719
0,-110.65637969970703,-111.41365051269531,-121.46029663085938,-122.41031646728516,-114.85934448242188,-110.88858032226562,-103.27619171142578,-103.35659790039062,-105.5982666015625,-114.73313903808594,-119.91748809814453,-123.36339569091797,-124.8384017944336,-125.02766418457031,-123.83241271972656,-121.83763122558594,-125.5079574584961,-94.54705810546875,-87.49838256835938,-88.75959777832031,-88.2374267578125,-93.01127624511719,-93.56633758544922,-92.64231872558594,-91.58514404296875,-90.0562973022461,-91.31583404541016,-91.96671295166016,-88.01812744140625,-83.8360595703125,-82.32601165771484,-79.3597183227539,-80.51385498046875,-90.58631134033203,-93.30229949951172,-97.80461120605469,-99.37435150146484,-100.45915222167969,-100.89384460449219,-95.86107635498047,-95.59123992919922,-95.0775375366211,-95.39997863769531,-97.75657653808594,-105.54104614257812,-110.36217498779297,-114.06134796142578,-119.63832092285156,-124.61183166503906,-124.86337280273438,-126.89358520507812,-128.26312255859375,-129.4157257080078,-129.1303253173828,-127.21253967285156
