0,-90.75203704833984,-86.87016296386719,-86.09121704101562,-87.33240509033203,-91.44017028808594,-101.98731994628906,-100.70388793945312,-90.12564086914062,-87.657470703125,-86.4865493774414,-86.16575622558594,-90.45674133300781,-92.98265075683594,-94.63856506347656,-95.8486557006836,-99.62918090820312,-93.7587890625,-91.18525695800781,-90.95748901367188,-94.76925659179688,-97.69278717041016,-97.29165649414062,-94.84286499023438,-98.6548080444336,-104.5701675415039,-95.60161590576172,-95.60161590576172,-93.73329162597656,-91.53627014160156,-89.15077209472656,-91.00183868408203,-91.7886962890625,-94.0718765258789,-94.8822250366211,-97.60822296142578,-103.57632446289062,-99.72078704833984,-92.21612548828125,-88.32361602783203,-86.88182830810547,-85.21131134033203,-86.57181549072266,-87.1815185546875,-85.70103454589844,-87.6260757446289,-79.25814819335938,-81.15223693847656,-86.38975524902344,-87.49436950683594,-92.39022064208984,-94.91272735595703,-100.11558532714844,-101.63650512695312,-93.30557250976562,-94.81393432617188,-88.32066345214844,-85.48271179199219,-82.68360137939453,-94.87085723876953,-92.44928741455078,-94.04486083984375,-98.10511016845703,-97.81196594238281,-92.57810974121094,-93.06828308105469,-93.62104034423828,-94.23568725585938,-90.9183120727539,-84.76573944091797,-81.60095977783203,-82.84351348876953,-88.06254577636719,-88.67742919921875,-88.49224853515625,-95.1884765625,-91.69536590576172,-98.10918426513672,-93.2116470336914,-92.95719909667969,-94.90814208984375,-90.0307846069336,-85.08158111572266,-88.60737609863281,-90.26917266845703,-93.62898254394531,-94.73932647705078,-94.44488525390625,-97.40452575683594,-102.31336975097656,-98.19245147705078,-98.47407531738281,-96.32171630859375,-91.38936614990234,-84.5528564453125,-84.80332946777344,-86.05684661865234,-85.84098815917969,-91.5978775024414,-97.58626556396484
0,-84.24722290039062,-85.31814575195312,-87.58325958251953,-91.58159637451172,-90.58267974853516,-91.67701721191406,-94.32279205322266,-90.81184387207031,-87.97489929199219,-86.26754760742188,-84.65056610107422,-86.84288024902344,-89.99066162109375,-93.37986755371094,-94.01454162597656,-92.19537353515625,-87.18367767333984,-82.00218200683594,-82.25506591796875,-82.02591705322266,-87.84127807617188,-87.41747283935547,-88.65642547607422,-89.41816711425781,-85.88753509521484,-89.16004943847656,-89.16004943847656,-89.64264678955078,-88.8373031616211,-89.3282470703125,-89.63043212890625,-85.45687103271484,-84.44918823242188,-88.09314727783203,-90.26834869384766,-88.330078125,-84.46248626708984,-76.6158218383789,-70.76630401611328,-71.908447265625,-72.96640014648438,-73.03057098388672,-73.16182708740234,-71.41163635253906,-72.13992309570312,-78.83670806884766,-82.7230453491211,-88.34231567382812,-88.26974487304688,-89.45416259765625,-92.1478500366211,-90.67444610595703,-89.33319854736328,-82.20159149169922,-82.9640121459961,-82.30562591552734,-79.88900756835938,-78.81037139892578,-87.03955078125,-90.38253021240234,-92.51605224609375,-94.60994720458984,-92.0361328125,-91.70436096191406,-90.46841430664062,-87.95270538330078,-90.33304595947266,-88.19202423095703,-88.81037902832031,-85.09613037109375,-83.75439453125,-85.65219116210938,-87.3762435913086,-89.85275268554688,-93.16219329833984,-93.12084197998047,-97.59093475341797,-96.09690856933594,-94.78853607177734,-92.75566864013672,-89.15918731689453,-88.56580352783203,-83.72174072265625,-83.06238555908203,-83.57852935791016,-85.84979248046875,-83.5447769165039,-84.24217987060547,-85.81073760986328,-90.20280456542969,-88.48504638671875,-93.20207214355469,-96.15473175048828,-92.65416717529297,-95.24998474121094,-95.06302642822266,-86.42559814453125,-86.47687530517578,-89.99161529541016
0,-94.70487213134766,-93.36763000488281,-91.94292449951172,-93.53809356689453,-96.57864379882812,-97.71943664550781,-98.76746368408203,-99.22010803222656,-96.3809814453125,-96.3446273803711,-96.97681427001953,-96.7699966430664,-96.092529296875,-94.33405303955078,-93.59939575195312,-92.39799499511719,-88.3819808959961,-88.94873046875,-91.13460540771484,-93.18978118896484,-94.17032623291016,-94.7884750366211,-92.68348693847656,-94.02344512939453,-94.576416015625,-93.4910888671875,-93.4910888671875,-93.76448822021484,-91.09353637695312,-92.11979675292969,-93.06397247314453,-93.13795471191406,-93.87564849853516,-92.89031219482422,-90.24118041992188,-81.50370788574219,-67.53229522705078,-59.459075927734375,-54.945518493652344,-55.997920989990234,-58.928306579589844,-64.07698059082031,-64.61432647705078,-64.4370346069336,-64.62456512451172,-64.99107360839844,-66.13921356201172,-71.62472534179688,-77.14688873291016,-78.39761352539062,-79.81851196289062,-85.6826400756836,-85.66690826416016,-85.9871826171875,-85.41069793701172,-85.751953125,-88.54606628417969,-89.70693969726562,-89.54828643798828,-89.20764923095703,-88.58535766601562,-87.66429138183594,-88.303955078125,-88.43022155761719,-89.85014343261719,-92.82400512695312,-94.20252990722656,-94.28136444091797,-97.0758285522461,-98.02457427978516,-97.55968475341797,-95.27558135986328,-95.4464340209961,-97.56210327148438,-94.99734497070312,-93.60848999023438,-90.33560943603516,-90.72654724121094,-91.98323059082031,-93.30792236328125,-92.98465728759766,-93.1013412475586,-92.23918151855469,-92.15951538085938,-91.65303802490234,-95.4800796508789,-94.87928009033203,-93.71440124511719,-94.34732055664062,-95.20301818847656,-97.21377563476562,-96.46451568603516,-96.58954620361328,-97.07452392578125,-95.85771179199219,-97.89286804199219,-96.51093292236328,-96.28723907470703,-96.80818176269531
0,-106.72334289550781,-108.54572296142578,-107.7305908203125,-103.70670318603516,-102.26439666748047,-103.64823913574219,-103.12737274169922,-105.65128326416016,-105.48892974853516,-105.39022827148438,-106.43262481689453,-106.24579620361328,-105.0345458984375,-101.49603271484375,-100.09054565429688,-100.03742218017578,-100.7485122680664,-103.74115753173828,-103.97166442871094,-103.73717498779297,-102.81954193115234,-105.32129669189453,-106.44551849365234,-106.87525177001953,-102.71998596191406,-105.28980255126953,-105.28980255126953,-107.18527221679688,-103.74011993408203,-104.64508819580078,-107.19620513916016,-110.32240295410156,-108.2033920288086,-94.02978515625,-87.2168197631836,-80.80972290039062,-73.99441528320312,-60.8766975402832,-53.355167388916016,-54.18326187133789,-59.21284866333008,-60.815670013427734,-59.43781280517578,-61.999053955078125,-64.32720947265625,-64.73786163330078,-66.34913635253906,-69.29228973388672,-75.3393783569336,-80.74634552001953,-83.00288391113281,-80.87545013427734,-71.75348663330078,-69.8531494140625,-68.05712127685547,-65.635498046875,-64.40706634521484,-72.54141998291016,-78.2564697265625,-78.8357925415039,-83.63723754882812,-87.96952819824219,-88.78035736083984,-95.31694030761719,-96.31906127929688,-100.0548095703125,-105.13817596435547,-107.18208312988281,-105.50546264648438,-101.73033142089844,-101.16211700439453,-102.31117248535156,-106.77242279052734,-108.89312744140625,-105.84254455566406,-106.50914001464844,-104.27742767333984,-103.95169830322266,-103.89986419677734,-107.28047943115234,-104.79290008544922,-104.03984069824219,-106.055419921875,-107.10111999511719,-108.38029479980469,-104.11396026611328,-102.60897827148438,-102.35384368896484,-101.9078140258789,-100.29032897949219,-102.48628234863281,-105.96161651611328,-105.56729125976562,-102.3808364868164,-100.55943298339844,-100.84925079345703,-103.71539306640625,-107.53265380859375,-111.33314514160156
0,-106.33808135986328,-106.64960479736328,-105.96484375,-106.90335083007812,-108.4458999633789,-108.5241928100586,-109.16643524169922,-111.05623626708984,-110.12629699707031,-108.27197265625,-107.80878448486328,-105.36965942382812,-102.95646667480469,-100.80487823486328,-101.1969985961914,-101.1554946899414,-99.18611145019531,-95.8605728149414,-95.2565689086914,-96.6871566772461,-99.7986831665039,-103.35354614257812,-106.72555541992188,-109.70576477050781,-110.01520538330078,-102.83158874511719,-102.83158874511719,-104.45681762695312,-105.50312805175781,-107.92830657958984,-110.31456756591797,-112.83501434326172,-110.19193267822266,-94.30432891845703,-88.78649139404297,-84.84121704101562,-79.63906860351562,-71.47348022460938,-69.11720275878906,-72.99291229248047,-79.2405776977539,-82.01399230957031,-82.36042785644531,-81.40169525146484,-83.80938720703125,-81.40708923339844,-81.85265350341797,-83.96112060546875,-88.34940338134766,-92.52174377441406,-94.54558563232422,-73.71061706542969,-65.43097686767578,-63.16984558105469,-64.68292236328125,-63.254276275634766,-61.44277572631836,-68.91463470458984,-64.79496765136719,-65.45408630371094,-70.09346771240234,-78.54936218261719,-81.30635833740234,-89.75418090820312,-93.4278564453125,-97.83738708496094,-103.77557373046875,-104.61424255371094,-105.72644805908203,-106.22994995117188,-106.35869598388672,-104.25220489501953,-105.64804077148438,-106.89393615722656,-107.89028930664062,-105.89791870117188,-105.07437896728516,-104.58531951904297,-104.88317108154297,-104.73064422607422,-104.61846160888672,-105.53272247314453,-104.28681945800781,-104.12413787841797,-104.43267059326172,-107.01531982421875,-105.04012298583984,-103.13571166992188,-103.32685852050781,-103.07810974121094,-104.55689239501953,-107.45052337646484,-105.9999008178711,-104.7114486694336,-102.37399291992188,-103.39881134033203,-108.95130920410156,-110.43099212646484,-109.31643676757812
0,-108.06999206542969,-107.55179595947266,-108.27110290527344,-109.09397888183594,-108.4452133178711,-107.62345123291016,-105.5948486328125,-105.150146484375,-106.51749420166016,-107.65780639648438,-109.1732406616211,-109.15347290039062,-107.34601593017578,-104.69132232666016,-105.80935668945312,-106.41874694824219,-103.97069549560547,-101.6058120727539,-101.3515853881836,-101.11058044433594,-105.4408187866211,-106.83917999267578,-105.3285903930664,-104.54310607910156,-105.0907974243164,-106.7802505493164,-106.7802505493164,-104.8646469116211,-104.92073822021484,-103.97795104980469,-103.76753234863281,-105.70464324951172,-107.59333801269531,-103.30857849121094,-97.64370727539062,-93.64979553222656,-91.36048126220703,-87.07413482666016,-81.84403991699219,-80.7983627319336,-80.86570739746094,-82.22116088867188,-80.16907501220703,-79.00798797607422,-79.99143981933594,-83.76165771484375,-85.51673889160156,-87.95341491699219,-92.00724792480469,-98.82355499267578,-100.94515991210938,-80.23335266113281,-72.45881652832031,-70.68878936767578,-70.8584213256836,-72.47407531738281,-73.51542663574219,-80.2828598022461,-84.23560333251953,-85.1084213256836,-88.3546371459961,-93.89494323730469,-95.99420928955078,-105.21319580078125,-106.8307113647461,-108.5814208984375,-106.96957397460938,-105.67098236083984,-107.38359832763672,-107.53450012207031,-108.50769805908203,-106.70319366455078,-104.70547485351562,-102.86480712890625,-103.67664337158203,-104.52501678466797,-104.01912689208984,-106.01962280273438,-105.81206512451172,-104.75444030761719,-105.46536254882812,-104.22085571289062,-105.60799407958984,-107.18394470214844,-108.0356674194336,-107.84153747558594,-108.01618957519531,-108.4048843383789,-107.65619659423828,-109.0378646850586,-109.1135482788086,-108.24134063720703,-108.52416229248047,-107.81015014648438,-105.80722045898438,-104.90703582763672,-105.0302963256836,-104.21329498291016,-104.56700897216797
0,-104.46963500976562,-105.39896392822266,-104.66726684570312,-104.54896545410156,-104.7449951171875,-105.29672241210938,-105.72035217285156,-104.18864440917969,-102.03683471679688,-101.08763885498047,-100.8373031616211,-100.08802795410156,-101.26053619384766,-103.00483703613281,-101.17445373535156,-100.4642562866211,-97.4832763671875,-100.13052368164062,-102.40538024902344,-106.16719055175781,-106.61650848388672,-106.89488220214844,-106.34925842285156,-104.37751770019531,-101.9274673461914,-100.97899627685547,-100.97899627685547,-99.58369445800781,-100.08998107910156,-101.46263885498047,-102.15727233886719,-104.13861846923828,-106.4388427734375,-104.8178939819336,-101.24750518798828,-98.23084259033203,-98.70182800292969,-99.11808776855469,-101.86009216308594,-101.65498352050781,-99.67184448242188,-98.83000946044922,-98.69892883300781,-95.1875991821289,-93.172119140625,-94.7024154663086,-98.38052368164062,-98.97919464111328,-100.4915542602539,-105.39126586914062,-105.6411361694336,-88.17636108398438,-79.89970397949219,-77.66234588623047,-79.28495025634766,-79.8953857421875,-79.5745849609375,-85.96792602539062,-90.47879791259766,-91.25218200683594,-92.96424102783203,-95.24137115478516,-96.52547454833984,-100.54004669189453,-102.92280578613281,-103.805908203125,-105.75418090820312,-103.82646942138672,-101.92481994628906,-102.36567687988281,-101.74832916259766,-100.8050308227539,-104.44822692871094,-105.4521484375,-104.00540161132812,-102.59430694580078,-103.81025695800781,-102.85173797607422,-103.25269317626953,-103.7739028930664,-104.75565338134766,-104.4453125,-103.3503646850586,-104.05497741699219,-104.68043518066406,-107.9341812133789,-106.50699615478516,-105.97110748291016,-103.07235717773438,-101.90074920654297,-101.54829406738281,-107.12593078613281,-107.42186737060547,-107.62162017822266,-107.24759674072266,-107.632568359375,-106.69017791748047,-108.17596435546875,-105.72842407226562
0,-106.24465942382812,-105.49958801269531,-104.70551300048828,-105.19380950927734,-107.32302856445312,-107.89810943603516,-107.43692779541016,-106.81432342529297,-105.22872161865234,-105.35800170898438,-106.37033081054688,-105.46466827392578,-106.96525573730469,-105.14550018310547,-104.09809875488281,-104.2461929321289,-107.36742401123047,-107.81340789794922,-108.72652435302734,-109.67814636230469,-110.07935333251953,-109.95843505859375,-110.244873046875,-111.23444366455078,-110.95603942871094,-110.10029602050781,-110.10029602050781,-110.06916046142578,-109.63653564453125,-110.21516418457031,-110.72444915771484,-112.43527221679688,-112.2577133178711,-109.02722930908203,-105.3241958618164,-103.10614776611328,-102.07245635986328,-102.65913391113281,-105.66425323486328,-104.59059143066406,-101.42120361328125,-98.56238555908203,-98.41047668457031,-98.99158477783203,-98.78765869140625,-101.01422119140625,-102.95770263671875,-105.36499786376953,-108.36685180664062,-108.4929428100586,-108.04906463623047,-103.76951599121094,-97.56890106201172,-90.20770263671875,-89.16887664794922,-87.63683319091797,-86.6159896850586,-85.99874114990234,-90.62052154541016,-92.21273040771484,-95.00865936279297,-104.65922546386719,-108.49232482910156,-108.81785583496094,-107.4069595336914,-105.80269622802734,-106.49176788330078,-109.02510833740234,-107.59757995605469,-107.20934295654297,-108.96879577636719,-109.43206024169922,-109.61327362060547,-110.68952178955078,-109.70091247558594,-108.20511627197266,-111.68418884277344,-111.09752655029297,-110.02130126953125,-108.68977355957031,-106.20661926269531,-110.03743743896484,-109.8707504272461,-109.65231323242188,-109.4745101928711,-108.77472686767578,-108.4721450805664,-108.66262817382812,-109.27399444580078,-108.78844451904297,-108.96208953857422,-110.84852600097656,-111.15406036376953,-110.53418731689453,-104.94486999511719,-104.9307632446289,-105.20508575439453,-107.72073364257812,-108.47254943847656
0,-115.3333969116211,-115.81695556640625,-114.56868743896484,-113.49803161621094,-113.533447265625,-114.20779418945312,-112.22037506103516,-109.91880798339844,-111.07337951660156,-110.97098541259766,-108.59745025634766,-110.57229614257812,-110.64336395263672,-107.57611083984375,-108.41744232177734,-108.46267700195312,-105.95932006835938,-107.04393005371094,-106.84090423583984,-107.23036193847656,-108.7814712524414,-109.64691925048828,-109.3639907836914,-110.36170959472656,-110.36540985107422,-112.0035629272461,-112.0035629272461,-113.38654327392578,-115.55615234375,-116.2023696899414,-114.51248168945312,-115.37403106689453,-114.45973205566406,-115.38323974609375,-112.19644165039062,-111.05535125732422,-113.25932312011719,-114.36344909667969,-111.25631713867188,-109.94511413574219,-109.73772430419922,-107.4013442993164,-107.97931671142578,-106.85173034667969,-105.51811218261719,-108.32359313964844,-112.90314483642578,-113.91793823242188,-114.12857818603516,-113.9515380859375,-113.77782440185547,-96.15792846679688,-87.94905090332031,-83.10611724853516,-82.93788146972656,-82.77000427246094,-83.21959686279297,-84.35626220703125,-87.16201782226562,-89.87798309326172,-92.84131622314453,-96.84951782226562,-99.88871002197266,-105.65840148925781,-106.8200454711914,-107.1642837524414,-107.74100494384766,-106.39418029785156,-106.19768524169922,-107.98180389404297,-111.42807006835938,-113.13902282714844,-113.69438171386719,-114.9942398071289,-117.45340728759766,-119.5082015991211,-118.93428802490234,-118.38313293457031,-118.7455062866211,-121.14997863769531,-116.94276428222656,-116.66259765625,-116.2720718383789,-116.21513366699219,-116.38243865966797,-117.66688537597656,-116.08695983886719,-116.12247467041016,-115.63127136230469,-113.3753662109375,-111.29203796386719,-115.0158462524414,-116.24160766601562,-115.46858215332031,-115.11324310302734,-115.6914291381836,-116.27621459960938,-116.22734069824219,-118.19268035888672
0,-119.66619873046875,-120.14297485351562,-119.85659790039062,-117.23111724853516,-116.05445098876953,-117.66241455078125,-112.99011993408203,-109.31033325195312,-109.44984436035156,-108.65766143798828,-107.23918151855469,-108.92648315429688,-106.22782897949219,-99.41931915283203,-96.6743392944336,-95.63117980957031,-93.71989440917969,-96.77754211425781,-99.91279602050781,-100.90701293945312,-104.83157348632812,-109.67662811279297,-113.880126953125,-114.85946655273438,-114.3436050415039,-115.36153411865234,-115.36153411865234,-116.87568664550781,-118.54265594482422,-119.21147155761719,-120.07791137695312,-121.28823852539062,-121.70628356933594,-116.29789733886719,-109.29033660888672,-104.8465576171875,-102.77119445800781,-103.13526916503906,-103.42741394042969,-102.48928833007812,-103.47834777832031,-101.19828796386719,-100.02405548095703,-101.01795959472656,-102.01154327392578,-103.65276336669922,-105.45170593261719,-108.07323455810547,-108.32513427734375,-111.06514739990234,-111.57535552978516,-83.71631622314453,-74.89849853515625,-71.74392700195312,-72.59657287597656,-72.37137603759766,-68.9569091796875,-70.78784942626953,-72.77619934082031,-73.0531005859375,-73.87167358398438,-77.37920379638672,-81.53939819335938,-90.55554962158203,-92.50517272949219,-95.9092025756836,-98.2739028930664,-101.93647766113281,-104.04460906982422,-107.16474914550781,-110.67280578613281,-113.28236389160156,-118.46581268310547,-120.4342269897461,-120.7908706665039,-123.02040100097656,-124.37390899658203,-124.96723937988281,-124.69371795654297,-121.17115783691406,-119.61426544189453,-119.29653930664062,-120.51045989990234,-120.90479278564453,-120.94007110595703,-120.4522705078125,-122.16534423828125,-122.04589080810547,-122.25154113769531,-121.91699981689453,-124.04637145996094,-124.13197326660156,-125.35340118408203,-126.70606231689453,-123.68318176269531,-123.50643157958984,-123.53585052490234,-123.34771728515625,-123.68556213378906
