0,-113.7033462524414,-112.327880859375,-113.73760986328125,-107.54949188232422,-103.91974639892578,-99.87178039550781,-100.94453430175781,-101.08141326904297,-101.97383117675781,-100.85000610351562,-103.72200775146484,-99.80296325683594,-99.93797302246094,-101.83259582519531,-103.67903900146484,-103.87525939941406,-105.39012145996094,-108.62089538574219,-111.94483947753906,-119.62527465820312,-121.11360168457031,-114.29298400878906,-114.25492095947266,-105.84774017333984,-102.54971313476562,-99.48703002929688,-98.39518737792969,-105.10169219970703,-109.08875274658203,-106.0843276977539,-107.7286376953125,-116.93143463134766,-122.65574645996094,-116.84564971923828,-108.6985092163086,-103.32485961914062,-100.70574188232422,-101.2220230102539,-103.04888153076172,-106.20270538330078,-108.17088317871094,-106.42474365234375,-99.42489624023438,-95.98016357421875,-92.68330383300781,-89.77404022216797,-86.80502319335938,-87.4490737915039,-92.45457458496094,-92.45457458496094,-85.39984130859375,-88.49817657470703,-88.65906524658203,-89.23576354980469,-93.04106140136719,-88.93065643310547,-87.96966552734375,-86.8053970336914,-90.6292953491211,-86.36986541748047,-87.08753967285156,-84.66426086425781,-86.52046203613281,-94.45328521728516,-93.0869140625,-89.25466918945312,-89.79171752929688,-98.07118225097656,-97.63532257080078,-95.42300415039062,-92.24520874023438,-92.03414916992188,-89.43592071533203,-92.47728729248047,-100.49812316894531,-104.4937744140625,-105.3042221069336,-102.87635803222656,-100.91375732421875,-101.60591125488281
0,-91.9258804321289,-93.87139129638672,-101.5943832397461,-99.70096588134766,-101.33787536621094,-96.48475646972656,-88.40679168701172,-85.92154693603516,-86.0368423461914,-86.39360809326172,-89.33546447753906,-99.39827728271484,-99.36050415039062,-96.73628234863281,-96.07353210449219,-94.01701354980469,-94.59347534179688,-94.3922348022461,-98.34588623046875,-97.92646789550781,-100.5654296875,-100.7082748413086,-102.66659545898438,-93.1399917602539,-93.22920989990234,-92.87992095947266,-92.88961791992188,-98.32723236083984,-97.71583557128906,-102.4527816772461,-103.9990234375,-100.60939025878906,-98.29930877685547,-102.15943145751953,-99.98513793945312,-103.76220703125,-100.5462875366211,-101.08361053466797,-99.77477264404297,-103.45719146728516,-97.88117218017578,-89.64424896240234,-86.0289535522461,-81.92286682128906,-78.69755554199219,-82.35823822021484,-82.9688491821289,-82.57504272460938,-84.34624481201172,-84.34624481201172,-81.66720581054688,-80.36699676513672,-75.25022888183594,-75.28814697265625,-79.15348052978516,-79.5220947265625,-82.0693588256836,-83.72871398925781,-87.41740417480469,-92.44881439208984,-87.46334075927734,-83.8952407836914,-86.67984771728516,-81.05058288574219,-81.26654052734375,-82.14241027832031,-82.86531829833984,-85.76365661621094,-87.78797912597656,-86.6220474243164,-83.36849212646484,-83.08685302734375,-82.03536224365234,-84.17523956298828,-90.78690338134766,-100.28703308105469,-103.49889373779297,-105.34904479980469,-103.2096176147461,-99.88860321044922
0,-99.32884979248047,-99.29087829589844,-99.73533630371094,-101.64006042480469,-103.83740997314453,-101.4207992553711,-98.69110107421875,-99.08523559570312,-98.00315856933594,-98.24740600585938,-98.81326293945312,-99.94882202148438,-102.24613952636719,-103.60282897949219,-101.87507629394531,-99.48786926269531,-102.7826919555664,-100.42597961425781,-101.97881317138672,-100.1486587524414,-99.36346435546875,-101.07069396972656,-100.33875274658203,-100.68793487548828,-101.55818939208984,-102.3298110961914,-102.8809814453125,-105.31201934814453,-104.59956359863281,-100.77892303466797,-100.58856964111328,-101.65677642822266,-99.61153411865234,-100.61619567871094,-102.32691955566406,-101.03862762451172,-101.24234008789062,-102.5347671508789,-102.54805755615234,-99.31073760986328,-87.5799331665039,-74.95478057861328,-67.92705535888672,-65.33722686767578,-64.83763122558594,-66.76737976074219,-70.47445678710938,-73.42277526855469,-75.04232025146484,-75.04232025146484,-74.16545104980469,-75.27542877197266,-71.32937622070312,-70.8424301147461,-71.55164337158203,-72.60665130615234,-73.35440826416016,-72.83009338378906,-72.66024780273438,-73.38531494140625,-74.30270385742188,-75.85201263427734,-74.77389526367188,-76.47059631347656,-77.49345397949219,-74.92730712890625,-73.95408630371094,-72.69365692138672,-71.88018035888672,-71.65324401855469,-73.75054931640625,-77.3046875,-77.58232116699219,-78.36957550048828,-81.2850112915039,-94.37100982666016,-101.85591125488281,-101.4438705444336,-100.06173706054688,-100.18864440917969
0,-99.6792984008789,-100.54711151123047,-105.12088775634766,-108.4366226196289,-107.263671875,-105.08537292480469,-104.55708312988281,-110.92269897460938,-110.73690795898438,-112.17401885986328,-110.04818725585938,-113.3649673461914,-110.95492553710938,-110.74874877929688,-111.7239990234375,-112.55982208251953,-112.52392578125,-111.90193939208984,-113.17759704589844,-112.9951171875,-114.19571685791016,-113.64629364013672,-112.23636627197266,-109.45240020751953,-108.00094604492188,-107.27732849121094,-107.5902099609375,-112.65400695800781,-114.61700439453125,-108.99237823486328,-108.18427276611328,-109.39019012451172,-108.3323974609375,-108.81975555419922,-110.56126403808594,-112.37957000732422,-111.45789337158203,-112.32809448242188,-114.01033020019531,-111.98170471191406,-79.50196075439453,-74.30512237548828,-68.3509750366211,-64.74734497070312,-62.15254211425781,-66.03740692138672,-69.3996353149414,-69.6805648803711,-72.38829040527344,-72.38829040527344,-69.43617248535156,-66.7640380859375,-65.52220916748047,-65.37476348876953,-64.71527099609375,-63.61308288574219,-63.655731201171875,-63.8905143737793,-67.70035552978516,-67.42359161376953,-68.24095916748047,-69.00956726074219,-71.24930572509766,-73.61151885986328,-72.39662170410156,-73.00984191894531,-72.86810302734375,-72.19298553466797,-73.45366668701172,-81.36101531982422,-83.68041229248047,-88.48222351074219,-88.01502990722656,-87.68470764160156,-89.5704345703125,-96.67527770996094,-102.43145751953125,-107.39273834228516,-106.17906188964844,-103.04132080078125
0,-94.06040954589844,-96.73873138427734,-100.84241485595703,-107.18907928466797,-106.25480651855469,-104.1673355102539,-104.8545150756836,-109.62921142578125,-111.42683410644531,-111.7937240600586,-114.66593170166016,-111.55551147460938,-108.90091705322266,-106.53067016601562,-106.72972106933594,-104.8572998046875,-105.53143310546875,-105.3734130859375,-104.13329315185547,-107.88329315185547,-108.7659912109375,-113.54114532470703,-111.8628921508789,-109.38971710205078,-107.21988677978516,-107.3160400390625,-107.7273178100586,-113.98997497558594,-112.84831237792969,-112.41637420654297,-112.8644790649414,-107.12059783935547,-106.40653991699219,-105.53751373291016,-109.37960815429688,-111.71383666992188,-112.29222869873047,-112.4696044921875,-114.1217041015625,-111.71085357666016,-75.04956817626953,-67.6803207397461,-60.74722671508789,-58.532684326171875,-58.17877960205078,-63.579429626464844,-73.07982635498047,-73.9477310180664,-74.20794677734375,-74.20794677734375,-79.0728530883789,-77.81809997558594,-77.34596252441406,-78.5344009399414,-77.39863586425781,-77.27924346923828,-77.53108978271484,-76.39912414550781,-77.3156967163086,-78.81229400634766,-78.43931579589844,-78.95699310302734,-78.67398071289062,-79.61181640625,-80.66546630859375,-80.31761932373047,-79.88285064697266,-83.3705062866211,-84.51666259765625,-85.65218353271484,-88.99015045166016,-87.82455444335938,-88.96302795410156,-91.87251281738281,-90.67440032958984,-94.19664001464844,-98.77715301513672,-101.47286224365234,-101.77580261230469,-104.52143096923828
0,-102.8177261352539,-104.31551361083984,-105.12576293945312,-105.7628173828125,-106.67308807373047,-105.66793060302734,-106.7450180053711,-109.60012817382812,-111.29200744628906,-112.20794677734375,-111.97370147705078,-112.07569122314453,-111.36432647705078,-110.25626373291016,-110.59062957763672,-111.1165542602539,-109.2186279296875,-109.72970581054688,-110.58609008789062,-110.66839599609375,-111.82638549804688,-113.2266845703125,-113.94049835205078,-114.99127197265625,-113.9220962524414,-113.51461029052734,-113.24290466308594,-113.2295150756836,-112.74783325195312,-111.8759994506836,-111.8243637084961,-113.16885375976562,-114.07884216308594,-116.30581665039062,-115.26544952392578,-116.00062561035156,-114.64624786376953,-116.20052337646484,-114.98941040039062,-114.87487030029297,-81.6734390258789,-75.12062072753906,-70.59534454345703,-69.55488586425781,-69.32921600341797,-73.25102233886719,-70.89228057861328,-69.60449981689453,-68.86319732666016,-68.86319732666016,-67.00896453857422,-61.17182540893555,-59.18486785888672,-59.17036437988281,-58.38154602050781,-58.373008728027344,-57.5542106628418,-56.02177047729492,-59.25820541381836,-64.97845458984375,-65.6321029663086,-66.38162994384766,-67.26695251464844,-68.88636779785156,-67.43589782714844,-67.49774932861328,-68.63793182373047,-71.57867431640625,-72.77467346191406,-77.3237075805664,-79.67190551757812,-80.9825439453125,-84.3162612915039,-85.75006103515625,-85.70993041992188,-86.55194854736328,-89.38617706298828,-91.80854797363281,-96.08541107177734,-101.21944427490234
0,-105.82463073730469,-106.54476165771484,-106.054443359375,-105.06678009033203,-104.00320434570312,-104.2530517578125,-105.5369873046875,-109.46337127685547,-110.14208221435547,-108.84458923339844,-110.2213134765625,-109.80364990234375,-108.00836181640625,-108.2341537475586,-107.96240997314453,-107.74430084228516,-107.11920928955078,-106.52580261230469,-106.8729019165039,-107.99313354492188,-108.4230728149414,-111.79865264892578,-111.03363800048828,-108.1446762084961,-109.25547790527344,-110.4657211303711,-111.22122955322266,-112.62549591064453,-112.33987426757812,-111.70486450195312,-111.9516372680664,-111.53268432617188,-113.12225341796875,-113.26551818847656,-114.17404174804688,-113.45813751220703,-110.8753433227539,-111.08734893798828,-111.80464172363281,-111.4388427734375,-80.76128387451172,-74.42869567871094,-72.49202728271484,-72.3960952758789,-71.9679946899414,-74.51810455322266,-72.7613296508789,-71.47343444824219,-71.97358703613281,-71.97358703613281,-70.45616149902344,-67.72374725341797,-66.05390167236328,-66.2327651977539,-66.54917907714844,-66.37033081054688,-66.72598266601562,-66.5387191772461,-68.81382751464844,-70.98733520507812,-71.6901626586914,-73.97700500488281,-75.83415985107422,-75.6326904296875,-74.67852020263672,-74.62686157226562,-75.0513687133789,-77.15494537353516,-75.80047607421875,-77.19236755371094,-81.20974731445312,-83.31651306152344,-85.81041717529297,-87.11038970947266,-86.86791229248047,-93.11859130859375,-95.2401351928711,-97.47911834716797,-100.61197662353516,-105.93045806884766
0,-110.8405990600586,-111.05815124511719,-112.74040985107422,-111.4918441772461,-109.85977172851562,-108.03627014160156,-107.75870513916016,-111.23075103759766,-111.2350082397461,-112.45712280273438,-111.68653106689453,-110.06187438964844,-108.10370635986328,-104.78289794921875,-104.25794982910156,-104.70854187011719,-107.65853118896484,-109.45199584960938,-111.55003356933594,-111.68338012695312,-111.71935272216797,-111.73082733154297,-112.99783325195312,-110.4150619506836,-110.03353881835938,-109.4530258178711,-109.30258178710938,-112.40863037109375,-113.77151489257812,-113.57122802734375,-113.02471160888672,-112.4351577758789,-113.02764892578125,-114.57015228271484,-114.19115447998047,-114.00955200195312,-112.30811309814453,-111.80329132080078,-112.99491882324219,-115.18461608886719,-83.685546875,-79.69207000732422,-76.73527526855469,-76.76786041259766,-78.6325454711914,-81.88011932373047,-81.82439422607422,-79.16631317138672,-77.50525665283203,-77.50525665283203,-74.41030883789062,-71.04059600830078,-69.90753173828125,-69.94538879394531,-66.57308959960938,-64.24347686767578,-63.79009246826172,-62.651832580566406,-66.99022674560547,-67.00237274169922,-67.54927825927734,-72.00216674804688,-74.94418334960938,-78.95118713378906,-79.56204986572266,-80.88825225830078,-82.02558135986328,-83.06944274902344,-85.31179809570312,-89.19602966308594,-94.55225372314453,-97.24024963378906,-99.54922485351562,-101.94991302490234,-103.79912567138672,-106.93241119384766,-107.84822845458984,-109.68214416503906,-110.61932373046875,-111.12174987792969
0,-118.28126525878906,-118.13507080078125,-118.73221588134766,-120.52703094482422,-116.159423828125,-113.17267608642578,-113.58404541015625,-115.70144653320312,-115.56912994384766,-116.61567687988281,-118.48783111572266,-121.78804779052734,-114.82205200195312,-110.88660430908203,-109.96073150634766,-110.9360580444336,-114.4139404296875,-113.6103286743164,-115.3412094116211,-116.9835205078125,-116.28070831298828,-116.6814193725586,-117.8017349243164,-116.56195831298828,-117.3563461303711,-118.11048126220703,-119.098388671875,-120.12671661376953,-120.52145385742188,-121.3807373046875,-122.28023529052734,-121.08151245117188,-121.38378143310547,-123.65184783935547,-124.39812469482422,-122.97891998291016,-118.33631896972656,-119.24319458007812,-120.54670715332031,-114.23375701904297,-79.34773254394531,-73.14918518066406,-71.76355743408203,-72.82925415039062,-76.40512084960938,-76.8742904663086,-75.97791290283203,-75.13484191894531,-74.01618957519531,-74.01618957519531,-71.05938720703125,-68.97317504882812,-70.15805053710938,-71.24363708496094,-73.01139068603516,-73.8376693725586,-75.20479583740234,-78.10094451904297,-82.06712341308594,-83.14875793457031,-83.57289123535156,-85.89473724365234,-91.72746276855469,-92.24337768554688,-92.33950805664062,-93.12010192871094,-93.3006362915039,-97.37225341796875,-102.08415985107422,-105.86238861083984,-107.00459289550781,-107.14959716796875,-108.22787475585938,-111.69795227050781,-116.65262603759766,-121.0982437133789,-118.58692169189453,-117.51560974121094,-119.9459228515625,-121.31204223632812
0,-121.77590942382812,-122.43701171875,-124.62764739990234,-118.05817413330078,-111.04531860351562,-106.66053009033203,-107.0582504272461,-111.65371704101562,-113.55397033691406,-115.6339340209961,-118.25700378417969,-123.20075988769531,-107.35731506347656,-103.2740249633789,-102.93626403808594,-104.94380187988281,-107.2823257446289,-108.78209686279297,-116.4676513671875,-119.8505859375,-120.86801147460938,-123.70806884765625,-125.00585174560547,-125.76026916503906,-127.07998657226562,-128.25973510742188,-128.47659301757812,-126.56749725341797,-126.41613006591797,-126.89400482177734,-128.20628356933594,-130.45729064941406,-129.29624938964844,-128.5406036376953,-128.8184051513672,-127.82768249511719,-125.77050018310547,-125.97569274902344,-127.70121765136719,-121.34953308105469,-87.82891082763672,-80.67996215820312,-76.70000457763672,-75.4803695678711,-74.86262512207031,-76.5132827758789,-75.2904052734375,-77.13584899902344,-75.4065170288086,-75.4065170288086,-73.07929229736328,-72.2633056640625,-71.24491119384766,-71.89351654052734,-72.96269226074219,-73.10350799560547,-74.79183197021484,-77.08226776123047,-83.52227783203125,-89.23743438720703,-90.15968322753906,-91.53485107421875,-95.88371276855469,-98.8199234008789,-100.74112701416016,-100.9935531616211,-101.37724304199219,-102.70384979248047,-104.82389068603516,-109.68639373779297,-113.6214828491211,-117.73312377929688,-120.86445617675781,-125.88829803466797,-126.17399597167969,-123.07460021972656,-122.38630676269531,-122.13298797607422,-124.55394744873047,-125.24098205566406
