0,-108.56576538085938,-107.23091888427734,-96.57504272460938,-97.45626068115234,-96.80091094970703,-96.80211639404297,-99.06172180175781,-101.65898132324219,-103.24508666992188,-103.42768096923828,-102.01316833496094,-102.20764923095703,-101.35063171386719,-104.87389373779297,-107.63773345947266,-98.71229553222656,-94.50885009765625,-89.95846557617188,-90.4570541381836,-101.06243133544922,-108.65779876708984,-112.7066421508789,-106.51568603515625,-103.91424560546875,-100.31979370117188,-98.67927551269531,-96.52406311035156,-93.39557647705078,-93.69764709472656,-97.45394134521484,-97.88388061523438,-98.71676635742188,-94.5765609741211,-95.77171325683594,-89.47187805175781,-92.14866638183594,-95.08270263671875,-90.6841812133789,-87.97105407714844,-89.29525756835938,-87.61369323730469,-88.404541015625,-93.40174865722656,-90.1797103881836,-85.15328216552734,-85.09608459472656,-89.13433837890625,-89.53953552246094,-92.5213623046875,-87.9674072265625,-89.51634979248047,-100.064208984375,-101.02051544189453,-102.93858337402344,-103.9688491821289,-103.84954833984375,-98.91040802001953,-98.51187896728516,-94.09404754638672,-94.41472625732422,-100.97366333007812,-103.65631866455078,-103.75863647460938,-101.68843841552734,-98.27255249023438,-96.60816192626953,-105.08873748779297,-96.89554595947266
0,-95.29087829589844,-94.69567108154297,-89.55557250976562,-87.17865753173828,-87.2327651977539,-88.86554718017578,-91.69914245605469,-92.7992172241211,-90.78364562988281,-87.10379028320312,-89.89747619628906,-95.33588409423828,-96.00629425048828,-96.80403900146484,-95.60018920898438,-99.4703369140625,-100.83440399169922,-95.18331909179688,-94.4780502319336,-105.16639709472656,-101.25701141357422,-96.5042724609375,-93.8218994140625,-98.10562896728516,-95.70919799804688,-94.6461410522461,-93.32782745361328,-89.88016510009766,-89.02513122558594,-85.08334350585938,-84.53443908691406,-89.84176635742188,-90.24691009521484,-86.25638580322266,-83.43433380126953,-87.43408966064453,-91.06129455566406,-85.69847869873047,-80.12059783935547,-78.52780151367188,-78.05111694335938,-81.23319244384766,-82.90962982177734,-83.09104919433594,-81.7088851928711,-81.06520080566406,-80.03479766845703,-81.53461456298828,-86.05226135253906,-84.75128936767578,-85.46695709228516,-91.31364440917969,-93.82872772216797,-93.68534088134766,-94.29685974121094,-97.50641632080078,-95.18082427978516,-96.51852416992188,-98.21524810791016,-96.06456756591797,-94.70923614501953,-91.7192611694336,-91.73123931884766,-89.48593139648438,-91.77659606933594,-93.80648040771484,-96.67671966552734,-98.24541473388672
0,-104.0909194946289,-100.3701171875,-90.68881225585938,-90.9261474609375,-91.2379150390625,-90.31291198730469,-92.33384704589844,-94.01628112792969,-92.5065689086914,-91.49369049072266,-98.90457916259766,-101.19149780273438,-102.32117462158203,-102.45453643798828,-103.72266387939453,-107.43933868408203,-105.9527359008789,-104.60120391845703,-103.54161071777344,-100.2070541381836,-99.35259246826172,-98.2731704711914,-98.73857879638672,-102.61934661865234,-104.99836730957031,-107.02215576171875,-106.05653381347656,-106.0701675415039,-105.36238861083984,-99.54277801513672,-93.20573425292969,-83.29154968261719,-72.71592712402344,-66.0823745727539,-64.67891693115234,-67.8895492553711,-70.19842529296875,-71.85253143310547,-72.65928649902344,-73.77408599853516,-76.13389587402344,-76.55587005615234,-73.76020050048828,-72.79037475585938,-72.9161376953125,-72.11114501953125,-70.57746124267578,-70.75716400146484,-72.85409545898438,-74.05137634277344,-75.5723648071289,-83.94798278808594,-86.74861145019531,-89.97135162353516,-90.7541275024414,-93.46778106689453,-96.55066680908203,-95.3194351196289,-96.90243530273438,-99.12300872802734,-98.08624267578125,-94.69710540771484,-93.62381744384766,-96.45428466796875,-97.29981994628906,-97.27265930175781,-100.81480407714844,-98.51988983154297
0,-105.18634033203125,-103.731689453125,-103.75067138671875,-103.31268310546875,-102.03810119628906,-105.34078979492188,-105.84551239013672,-105.2620620727539,-101.40776062011719,-102.58609008789062,-105.86051940917969,-111.01128387451172,-110.81145477294922,-109.74164581298828,-109.00050354003906,-113.03359985351562,-112.94206237792969,-110.78218841552734,-108.41475677490234,-106.4524917602539,-108.85211181640625,-108.70690155029297,-109.44674682617188,-114.53653717041016,-111.9316177368164,-111.0362548828125,-114.61219787597656,-115.47079467773438,-116.43898010253906,-106.91984558105469,-83.45272064208984,-67.75440979003906,-63.54772186279297,-61.986793518066406,-60.41644287109375,-61.81604766845703,-63.3438720703125,-69.6912841796875,-69.916015625,-69.9172134399414,-66.8248519897461,-66.82127380371094,-72.23653411865234,-68.22870635986328,-67.5699234008789,-70.9251937866211,-71.6282958984375,-74.10787200927734,-74.36483764648438,-77.09394073486328,-77.34648895263672,-84.64873504638672,-85.53385162353516,-94.85633087158203,-94.44921112060547,-95.4868392944336,-93.35211944580078,-96.29458618164062,-100.06901550292969,-105.314208984375,-105.73160552978516,-97.36262512207031,-96.36680603027344,-99.5749282836914,-99.37413024902344,-101.93159484863281,-102.5218276977539,-103.45020294189453
0,-115.26797485351562,-115.13099670410156,-114.08678436279297,-111.2833251953125,-107.698974609375,-107.91971588134766,-110.46443176269531,-111.65218353271484,-106.77658081054688,-110.16376495361328,-109.40431213378906,-110.46302795410156,-110.40961456298828,-115.0215835571289,-113.91304016113281,-112.37525177001953,-110.2181396484375,-107.30721282958984,-108.43858337402344,-109.73072814941406,-113.13809967041016,-112.02484130859375,-114.40584564208984,-110.85542297363281,-106.57957458496094,-105.49153137207031,-107.682373046875,-113.03851318359375,-115.34626007080078,-105.82658386230469,-89.02558135986328,-77.84848022460938,-66.33199310302734,-57.605690002441406,-53.45549011230469,-55.21747589111328,-63.67241287231445,-67.85453033447266,-68.43360137939453,-71.16567993164062,-75.0127182006836,-79.29058074951172,-80.40785217285156,-79.96883392333984,-79.39128875732422,-81.72535705566406,-83.39344024658203,-79.96015930175781,-80.4297866821289,-82.32333374023438,-88.23530578613281,-92.14541625976562,-94.15241241455078,-94.33235931396484,-95.66505432128906,-95.67618560791016,-97.5487289428711,-96.65388488769531,-97.51433563232422,-98.87016296386719,-96.5145263671875,-94.67523956298828,-96.12724304199219,-101.84188842773438,-103.21650695800781,-106.05463409423828,-104.3154296875,-105.34000396728516
0,-114.29150390625,-113.51884460449219,-108.80836486816406,-109.33544921875,-111.78284454345703,-113.39917755126953,-113.67330932617188,-114.41240692138672,-113.0549087524414,-111.75447845458984,-109.9931869506836,-110.1963119506836,-111.12179565429688,-110.28453063964844,-110.42756652832031,-109.79325866699219,-111.23075866699219,-110.9909896850586,-111.55408477783203,-113.31542205810547,-114.31549072265625,-114.54630279541016,-116.20346069335938,-112.88314056396484,-110.49794006347656,-110.02824401855469,-112.23978424072266,-115.28475952148438,-116.00081634521484,-108.78561401367188,-92.95487976074219,-80.83597564697266,-74.45446014404297,-68.0048828125,-61.12799835205078,-61.720054626464844,-66.37848663330078,-65.89598846435547,-65.42164611816406,-64.17860412597656,-62.201080322265625,-63.68381118774414,-63.53813552856445,-64.07100677490234,-63.6015625,-66.37516784667969,-68.64868927001953,-72.25680541992188,-74.79898071289062,-76.56136322021484,-79.0506362915039,-84.36894989013672,-85.32937622070312,-91.27922058105469,-92.20366668701172,-95.04873657226562,-97.9530029296875,-98.90364074707031,-97.50138854980469,-98.12638854980469,-98.89290618896484,-100.49922180175781,-101.20355987548828,-99.4599380493164,-99.40657043457031,-100.70733642578125,-106.67633819580078,-117.18729400634766
0,-114.47724151611328,-113.45018768310547,-111.28025817871094,-111.89102935791016,-112.01058197021484,-111.31136322021484,-111.77479553222656,-110.99575805664062,-105.13909149169922,-106.9944076538086,-109.82603454589844,-109.9299087524414,-109.59988403320312,-112.12010955810547,-111.35304260253906,-112.61474609375,-111.17218017578125,-112.515625,-113.25762176513672,-112.64916229248047,-114.25045013427734,-113.67143249511719,-112.24787139892578,-114.47084045410156,-114.25560760498047,-113.7344741821289,-113.78125,-112.6630630493164,-110.21183776855469,-107.58696746826172,-98.9997787475586,-89.4358901977539,-85.99271392822266,-82.10800170898438,-75.13499450683594,-73.07836151123047,-73.12711334228516,-74.2072982788086,-74.1216812133789,-73.8447494506836,-73.33342742919922,-73.66292572021484,-73.82331085205078,-74.29755401611328,-73.6331787109375,-77.46424102783203,-78.05909729003906,-79.33451843261719,-82.24564361572266,-87.16239929199219,-89.95830535888672,-95.4781723022461,-98.77601623535156,-96.48876953125,-96.36238861083984,-97.58882904052734,-101.72828674316406,-101.24307250976562,-100.60742950439453,-100.12317657470703,-100.43868255615234,-99.54752349853516,-100.630859375,-101.24893188476562,-104.74079895019531,-108.9474105834961,-112.53874969482422,-111.45198822021484
0,-115.97626495361328,-116.09820556640625,-117.13655853271484,-117.1883316040039,-114.79874420166016,-113.63201141357422,-115.09610748291016,-114.96642303466797,-113.53824615478516,-115.16967010498047,-114.39398956298828,-114.12418365478516,-114.18788146972656,-116.80490112304688,-115.76890563964844,-112.29568481445312,-109.84211730957031,-111.25275421142578,-111.33940124511719,-115.21037292480469,-115.47321319580078,-116.3262710571289,-115.7354736328125,-115.29393005371094,-116.99231719970703,-118.2432861328125,-118.27301788330078,-114.7351303100586,-113.46626281738281,-113.29247283935547,-108.85531616210938,-99.12608337402344,-96.08618927001953,-91.63674926757812,-86.9964599609375,-86.86583709716797,-88.14019775390625,-87.26563262939453,-86.02406311035156,-84.88787841796875,-83.2911376953125,-85.58887481689453,-85.26856994628906,-85.45018005371094,-86.31796264648438,-89.42857360839844,-92.20771026611328,-93.76444244384766,-93.5254135131836,-96.5048599243164,-98.43958282470703,-102.93017578125,-104.2520980834961,-105.63443756103516,-104.89450073242188,-104.95608520507812,-105.2851333618164,-106.37378692626953,-105.77059936523438,-106.53638458251953,-108.20763397216797,-108.22925567626953,-109.24942779541016,-112.84039306640625,-114.5524673461914,-114.50865936279297,-117.42593383789062,-116.45795440673828
0,-117.73658752441406,-114.93942260742188,-112.57006072998047,-112.07511138916016,-112.93550872802734,-115.57324981689453,-118.51087951660156,-118.82542419433594,-113.98373413085938,-113.62296295166016,-114.47157287597656,-116.08517456054688,-117.93074035644531,-122.63601684570312,-122.66156005859375,-121.12242126464844,-118.70140838623047,-118.1008529663086,-118.26463317871094,-119.9287338256836,-120.25574493408203,-119.8124771118164,-123.06217193603516,-125.79518127441406,-127.741943359375,-125.25545501708984,-122.80220031738281,-124.6905746459961,-125.80989837646484,-119.72953033447266,-105.32847595214844,-95.25476837158203,-92.62822723388672,-92.18022155761719,-87.93151092529297,-86.33503723144531,-83.72847747802734,-81.87969970703125,-79.730712890625,-77.67481231689453,-74.57148742675781,-75.07537078857422,-77.92740631103516,-79.02482604980469,-79.24188995361328,-80.593505859375,-85.04409790039062,-87.31465148925781,-90.03483581542969,-92.29510498046875,-94.37828826904297,-99.3851318359375,-102.52996063232422,-101.5736312866211,-101.49748992919922,-103.64398956298828,-104.9399642944336,-105.8448257446289,-108.03118896484375,-109.57061767578125,-109.91349792480469,-111.30973052978516,-112.94335174560547,-112.99042510986328,-115.85675811767578,-120.40481567382812,-122.20025634765625,-124.64189910888672
0,-124.68750762939453,-122.87812805175781,-119.75920867919922,-120.09735107421875,-121.71638488769531,-124.58453369140625,-122.8073959350586,-119.73662567138672,-107.54067993164062,-104.75342559814453,-106.84992218017578,-109.03719329833984,-110.9184799194336,-121.25125885009766,-123.39990234375,-121.76180267333984,-122.19434356689453,-126.76390838623047,-126.716552734375,-126.17412567138672,-126.8257827758789,-127.14588928222656,-125.54145050048828,-125.59183502197266,-125.05127716064453,-124.01007080078125,-122.36603546142578,-123.6395034790039,-124.73694610595703,-119.35417175292969,-104.25251007080078,-94.03060150146484,-91.70769500732422,-87.7771224975586,-80.8372802734375,-78.04016876220703,-80.40023803710938,-84.95245361328125,-84.13551330566406,-83.83779907226562,-83.40459442138672,-82.28546905517578,-81.86664581298828,-82.41064453125,-82.43960571289062,-83.60995483398438,-87.79391479492188,-89.58197021484375,-90.54067993164062,-92.14130401611328,-94.76253509521484,-99.16516876220703,-97.14244079589844,-97.05677795410156,-98.05619812011719,-100.45604705810547,-100.18681335449219,-99.88272857666016,-101.95445251464844,-103.27947235107422,-103.27070617675781,-101.7414779663086,-103.3197021484375,-111.02301788330078,-116.21170043945312,-121.35039520263672,-123.4590072631836,-125.46540069580078
