0,-105.45555114746094,-103.18124389648438,-99.2597427368164,-102.40110778808594,-100.16651153564453,-102.87092590332031,-104.04887390136719,-98.69796752929688,-96.05899047851562,-96.57119750976562,-105.56159973144531,-112.52059936523438,-112.49530029296875,-113.52816772460938,-110.99275207519531,-101.92291259765625,-100.15969848632812,-97.65562438964844,-98.38134002685547,-102.65265655517578,-103.9049072265625,-104.28893280029297,-103.57831573486328,-105.85868835449219,-107.85770416259766,-107.51860046386719,-104.6829605102539,-103.64363098144531,-96.49142456054688,-100.86946868896484,-101.08615112304688,-101.75239562988281,-95.33332061767578,-92.6435546875,-91.89954376220703,-94.7574462890625,-94.13455200195312,-96.33980560302734,-94.92070770263672,-93.06507873535156,-87.42093658447266,-89.45648956298828,-89.45648956298828,-89.5832290649414,-91.49993896484375,-92.7273941040039,-98.45135498046875,-89.69912719726562,-89.99919128417969,-89.99919128417969,-90.88330078125,-96.41061401367188,-95.40557861328125,-97.22996520996094,-96.3685073852539,-96.43968200683594,-95.10942840576172,-95.52445983886719,-102.48408508300781,-103.53473663330078,-101.27893829345703,-106.15741729736328,-113.83209991455078,-112.9099349975586,-105.77837371826172,-103.0770034790039,-102.29096984863281,-100.86314392089844,-98.8393783569336,-98.00153350830078,-100.37845611572266,-100.73928833007812
0,-95.71723937988281,-96.9477310180664,-100.06583404541016,-97.33619689941406,-92.5911865234375,-90.00455474853516,-94.05014038085938,-98.84996795654297,-101.8165054321289,-100.65906524658203,-99.55662536621094,-97.66505432128906,-96.52787017822266,-100.82886505126953,-97.56526947021484,-94.23091888427734,-93.34607696533203,-94.32744598388672,-98.0274887084961,-97.54680633544922,-95.63731384277344,-92.96614074707031,-90.62689971923828,-94.63102722167969,-96.88953399658203,-103.41028594970703,-103.079345703125,-98.44432067871094,-97.16673278808594,-98.66162872314453,-99.24156188964844,-99.34734344482422,-94.76470947265625,-91.6430892944336,-88.01780700683594,-83.05274963378906,-81.53448486328125,-82.86881256103516,-82.57661437988281,-81.19673919677734,-87.70207977294922,-87.00028991699219,-87.00028991699219,-86.44886779785156,-88.21112060546875,-89.19235229492188,-88.49195098876953,-88.57818603515625,-83.61862182617188,-83.61862182617188,-80.73773193359375,-77.64791107177734,-80.71047973632812,-83.67185974121094,-84.74124908447266,-88.01820373535156,-85.04334259033203,-87.33462524414062,-91.83167266845703,-90.82718658447266,-94.33560943603516,-97.52474975585938,-94.87541198730469,-95.07460021972656,-89.65711975097656,-88.02439880371094,-88.87288665771484,-87.18679809570312,-86.68717956542969,-83.39820861816406,-81.93140411376953,-85.12482452392578
0,-99.90931701660156,-101.89850616455078,-100.21485900878906,-99.53988647460938,-96.92316436767578,-98.70735931396484,-100.08667755126953,-98.55731201171875,-99.62986755371094,-101.058837890625,-102.33518981933594,-101.70924377441406,-101.24869537353516,-100.47467803955078,-102.77252197265625,-100.5890121459961,-100.68551635742188,-103.51335144042969,-106.747314453125,-105.5312728881836,-107.51680755615234,-108.58082580566406,-106.8846206665039,-108.21533966064453,-103.70021057128906,-101.83415985107422,-102.43710327148438,-104.94392395019531,-103.37860870361328,-101.42494201660156,-100.4612808227539,-98.2469711303711,-93.9295654296875,-84.40180206298828,-68.8825912475586,-64.91035461425781,-64.03076171875,-69.51567077636719,-71.71578979492188,-72.35420989990234,-74.35165405273438,-76.02006530761719,-76.02006530761719,-79.4451675415039,-78.72941589355469,-77.77083587646484,-73.06322479248047,-74.12515258789062,-73.702392578125,-73.702392578125,-72.48150634765625,-68.85596466064453,-77.66568756103516,-83.18434143066406,-84.84011840820312,-88.91947174072266,-88.92871856689453,-90.68272399902344,-95.59941864013672,-98.96550750732422,-101.09754180908203,-101.59611511230469,-101.58167266845703,-104.25914764404297,-103.32252502441406,-101.31439971923828,-102.09243774414062,-102.05928802490234,-101.16765594482422,-102.06146240234375,-101.87913513183594,-100.21739959716797
0,-110.23050689697266,-104.57398986816406,-104.53060913085938,-106.78414154052734,-114.07359313964844,-114.37736511230469,-117.21353149414062,-115.91351318359375,-112.05540466308594,-110.34347534179688,-111.07907104492188,-108.99557495117188,-107.30178833007812,-106.84284973144531,-106.27381134033203,-107.85758972167969,-109.72366333007812,-112.9800796508789,-110.95462036132812,-111.36588287353516,-114.6256103515625,-115.04134368896484,-117.17250061035156,-117.85533905029297,-118.61006164550781,-117.31755828857422,-115.86307525634766,-113.08172607421875,-113.53020477294922,-113.24952697753906,-109.83717346191406,-100.0768814086914,-81.53850555419922,-76.2878646850586,-67.60513305664062,-61.62968444824219,-61.15031433105469,-62.184715270996094,-66.789306640625,-68.51708221435547,-70.82231903076172,-72.53266906738281,-72.53266906738281,-69.48931884765625,-67.62512969970703,-67.27373504638672,-65.4531021118164,-65.04656982421875,-63.06556701660156,-63.06556701660156,-63.55165481567383,-68.40008544921875,-81.71768188476562,-81.95435333251953,-82.85823059082031,-85.28131866455078,-87.68531799316406,-91.96533203125,-91.76605224609375,-89.72305297851562,-91.78707122802734,-92.80987548828125,-93.87770080566406,-97.5665512084961,-98.78193664550781,-100.97501373291016,-108.69361114501953,-111.04206848144531,-112.43673706054688,-111.71257019042969,-111.48899841308594,-112.55867004394531
0,-115.72673034667969,-111.49869537353516,-107.73542785644531,-108.14505004882812,-112.21688079833984,-111.73787689208984,-113.78947448730469,-114.28970336914062,-111.51270294189453,-111.20162963867188,-108.94882202148438,-107.2768783569336,-110.0870590209961,-106.96314239501953,-103.75997161865234,-104.8312759399414,-105.98809051513672,-107.2830581665039,-112.02460479736328,-117.94050598144531,-113.87725067138672,-112.9808578491211,-113.7773666381836,-118.13150024414062,-119.1617202758789,-121.81774139404297,-123.35482025146484,-124.08631134033203,-115.24666595458984,-113.52326202392578,-112.23822784423828,-97.7204360961914,-81.65377807617188,-77.02206420898438,-63.15829086303711,-57.8947639465332,-57.45896911621094,-66.14984130859375,-73.84925842285156,-75.29666900634766,-76.8269271850586,-78.44685363769531,-78.44685363769531,-77.17015075683594,-73.01237487792969,-72.9739761352539,-68.97693634033203,-65.89955139160156,-64.98504638671875,-64.98504638671875,-64.92400360107422,-68.65897369384766,-77.84382629394531,-79.43743896484375,-80.16919708251953,-87.71710205078125,-90.23926544189453,-90.00501251220703,-88.61866760253906,-83.30072784423828,-78.05916595458984,-76.72503662109375,-77.59420776367188,-77.57174682617188,-80.22942352294922,-85.47103118896484,-96.83919525146484,-100.53260803222656,-101.41620635986328,-110.84576416015625,-116.99373626708984,-115.61507415771484
0,-116.0292739868164,-113.14754486083984,-112.56523132324219,-113.41301727294922,-112.31636810302734,-108.54488372802734,-106.96723175048828,-108.79471588134766,-109.29116821289062,-109.24497985839844,-111.00191497802734,-113.63280487060547,-112.28955841064453,-111.40570831298828,-109.12367248535156,-108.47624969482422,-109.12126159667969,-113.14561462402344,-113.6121826171875,-114.64338684082031,-115.25727844238281,-114.90448760986328,-114.5568618774414,-116.42841339111328,-117.57633209228516,-118.06302642822266,-117.25729370117188,-115.09622192382812,-115.0191421508789,-113.7313232421875,-112.7590560913086,-100.78954315185547,-83.93006134033203,-79.14620208740234,-72.4701156616211,-67.34109497070312,-63.42597198486328,-60.097923278808594,-59.45615005493164,-59.09574508666992,-61.59397506713867,-63.095428466796875,-63.095428466796875,-62.25062561035156,-61.65071487426758,-61.574363708496094,-62.002052307128906,-58.52957534790039,-56.829795837402344,-56.829795837402344,-57.1305046081543,-61.70539855957031,-71.14061737060547,-74.2633056640625,-74.77900695800781,-77.74625396728516,-79.68277740478516,-81.80830383300781,-82.87847900390625,-82.0455551147461,-81.57518768310547,-82.51527404785156,-83.72759246826172,-87.99877166748047,-94.15174102783203,-96.45768737792969,-99.51256561279297,-104.09284210205078,-105.44190979003906,-105.27005767822266,-109.00942993164062,-112.33049774169922
0,-112.52848815917969,-112.13015747070312,-111.63330841064453,-110.3626937866211,-111.19212341308594,-111.20265197753906,-108.04405212402344,-107.6606216430664,-110.54656982421875,-111.84170532226562,-109.56674194335938,-108.36910247802734,-107.1241455078125,-106.21717834472656,-107.04468536376953,-108.0544204711914,-108.70955657958984,-110.58415985107422,-111.55089569091797,-110.71296691894531,-110.34730529785156,-111.30902862548828,-111.4561767578125,-113.01416015625,-113.64854431152344,-113.17278289794922,-113.0390853881836,-110.99344635009766,-108.42387390136719,-109.08293151855469,-108.41736602783203,-109.65076446533203,-99.8320083618164,-96.22089385986328,-91.35309600830078,-86.82273864746094,-82.16803741455078,-78.65715789794922,-78.03167724609375,-78.06625366210938,-76.51191711425781,-70.76187133789062,-70.76187133789062,-68.10899353027344,-63.6724967956543,-62.166748046875,-54.8436279296875,-57.72773361206055,-60.13780212402344,-60.13780212402344,-60.80134201049805,-66.40971374511719,-73.16622924804688,-74.85623931884766,-76.03759765625,-78.15457153320312,-80.68643951416016,-83.65129089355469,-86.97236633300781,-87.95236206054688,-87.17533874511719,-87.18790435791016,-89.1017074584961,-93.93512725830078,-97.49588012695312,-100.15938568115234,-106.03321075439453,-108.88982391357422,-110.37966918945312,-110.9779052734375,-109.7094497680664,-111.60105895996094
0,-115.57434844970703,-116.91992950439453,-113.73480224609375,-113.18401336669922,-113.84071350097656,-113.73412322998047,-112.73526000976562,-112.85072326660156,-112.87881469726562,-112.78167724609375,-111.88563537597656,-114.0791244506836,-115.9326171875,-112.79680633544922,-110.01228332519531,-109.90263366699219,-111.1177749633789,-113.88687896728516,-113.45289611816406,-115.4148178100586,-113.24333190917969,-113.02787017822266,-112.15974426269531,-112.67302703857422,-113.2087173461914,-114.72122192382812,-113.3597412109375,-113.62882232666016,-120.6951904296875,-116.37112426757812,-115.01827239990234,-111.41053009033203,-99.17574310302734,-95.57438659667969,-93.86248779296875,-92.87167358398438,-91.40733337402344,-85.78241729736328,-83.74143981933594,-82.94280242919922,-80.11825561523438,-75.9484634399414,-75.9484634399414,-73.99351501464844,-71.0502700805664,-69.7411117553711,-66.99871826171875,-67.24446105957031,-68.11907196044922,-68.11907196044922,-70.4833755493164,-80.22229766845703,-82.23656463623047,-82.24015045166016,-82.86949157714844,-86.69908905029297,-88.81889343261719,-91.72994232177734,-96.1035385131836,-98.01528930664062,-100.2552719116211,-99.78538513183594,-102.27791595458984,-103.48834228515625,-104.1290283203125,-107.2268295288086,-109.29422760009766,-111.04850769042969,-111.17825317382812,-111.53605651855469,-113.17636108398438,-110.51428985595703
0,-125.53690338134766,-125.179443359375,-121.73907470703125,-119.98297882080078,-117.3248519897461,-117.59418487548828,-119.59819793701172,-120.43408203125,-120.01251220703125,-121.41775512695312,-121.70795440673828,-120.26799774169922,-117.24958801269531,-113.02198791503906,-110.703125,-110.33065032958984,-112.24394989013672,-113.37507629394531,-114.49464416503906,-114.84825897216797,-119.1502685546875,-120.22456359863281,-121.6518325805664,-122.58585357666016,-123.15538024902344,-123.30421447753906,-123.20435333251953,-122.52949523925781,-126.7140121459961,-126.72296905517578,-125.3153305053711,-113.496826171875,-100.69972229003906,-97.17078399658203,-95.36094665527344,-96.17583465576172,-93.30131530761719,-87.38803100585938,-85.31426239013672,-85.4449691772461,-86.05856323242188,-81.28421020507812,-81.28421020507812,-77.82441711425781,-75.256103515625,-73.91304016113281,-68.78935241699219,-70.58845520019531,-72.92271423339844,-72.92271423339844,-73.24703216552734,-77.92735290527344,-85.08472442626953,-87.17935180664062,-88.71293640136719,-90.18228149414062,-90.2291030883789,-92.19412994384766,-96.13980865478516,-95.20362091064453,-91.43119049072266,-88.40489196777344,-89.24407958984375,-91.6011734008789,-94.19741821289062,-99.4878921508789,-105.05496978759766,-109.18184661865234,-110.81863403320312,-115.7470703125,-122.64910125732422,-124.29009246826172
0,-124.51618194580078,-118.41389465332031,-111.13685607910156,-110.74961853027344,-114.34831237792969,-119.2793960571289,-125.3076400756836,-128.25782775878906,-127.85542297363281,-128.34873962402344,-130.3418731689453,-129.328857421875,-117.47930145263672,-109.65707397460938,-106.95584106445312,-107.3362045288086,-109.14286041259766,-116.17774963378906,-120.29593658447266,-124.82785034179688,-129.52130126953125,-131.1025390625,-128.77784729003906,-124.73876190185547,-127.00648498535156,-130.61021423339844,-129.45594787597656,-127.43133544921875,-125.75968170166016,-125.06466674804688,-117.8100814819336,-100.79411315917969,-87.9513168334961,-85.87227630615234,-88.63169860839844,-85.17449951171875,-79.68929290771484,-74.5965805053711,-72.38780212402344,-72.75578308105469,-72.7763900756836,-76.26398468017578,-76.26398468017578,-76.74650573730469,-76.90815734863281,-76.4150390625,-76.96854400634766,-80.14806365966797,-82.0430679321289,-82.0430679321289,-83.50072479248047,-88.85635375976562,-98.04874420166016,-98.89849853515625,-99.123779296875,-99.83331298828125,-101.30252838134766,-102.38975524902344,-94.48847961425781,-91.95515441894531,-91.8641586303711,-92.33885955810547,-93.86847686767578,-96.08345794677734,-99.98194885253906,-106.20980072021484,-112.58506774902344,-116.69977569580078,-118.07966613769531,-122.17144012451172,-126.33806610107422,-125.70315551757812
