0,-123.43156433105469,-115.79478454589844,-109.3670654296875,-107.65522003173828,-104.94538116455078,-103.04279327392578,-107.3323974609375,-99.8205795288086,-95.90353393554688,-95.9550552368164,-98.63385009765625,-100.5643310546875,-106.56315612792969,-104.1453857421875,-101.565185546875,-97.04322052001953,-95.87777709960938,-96.33157348632812,-107.5843734741211,-102.2570571899414,-100.38983154296875,-102.1754379272461,-103.30043029785156,-103.56123352050781,-96.24664306640625,-93.21826171875,-93.99568939208984,-95.91969299316406,-98.0534896850586,-94.584228515625,-95.33244323730469,-93.49164581298828,-91.3100814819336,-91.71134948730469,-92.74849700927734,-92.69788360595703,-93.17991638183594,-94.01190185546875,-93.80805969238281,-93.58308410644531,-90.58853912353516,-91.42000579833984,-98.45057678222656,-95.13742065429688,-90.75155639648438,-92.0631332397461,-95.31861114501953,-85.7996597290039,-81.94554138183594,-84.75086212158203,-85.73133850097656,-84.18772888183594,-85.15103149414062,-84.04480743408203,-89.35304260253906,-89.13848114013672,-88.43836212158203,-90.3083267211914,-85.65840911865234,-84.22213745117188,-85.49256134033203,-92.06185150146484,-92.59686279296875,-92.86788940429688,-93.69811248779297,-92.55956268310547
0,-97.92961883544922,-98.2953872680664,-95.95423889160156,-96.84933471679688,-96.54161834716797,-97.64681243896484,-95.63216400146484,-92.22490692138672,-90.01451873779297,-88.91803741455078,-85.80416107177734,-88.8432388305664,-95.43504333496094,-98.3756332397461,-100.07725524902344,-93.72078704833984,-90.7542724609375,-90.708251953125,-92.66567993164062,-95.24913787841797,-97.07807159423828,-97.53732299804688,-97.90229034423828,-95.27947998046875,-85.79642486572266,-85.98892974853516,-89.2784652709961,-91.46038055419922,-92.02960968017578,-85.17096710205078,-85.00772857666016,-85.38468933105469,-85.95406341552734,-84.13220977783203,-84.5245361328125,-83.402587890625,-86.03780364990234,-82.96067810058594,-78.63861083984375,-79.482421875,-84.14064025878906,-83.21824645996094,-79.36907958984375,-76.43975067138672,-76.93779754638672,-78.64932250976562,-78.93983459472656,-76.86514282226562,-75.06083679199219,-75.0712890625,-74.5360107421875,-77.47415924072266,-75.33596801757812,-74.5480728149414,-75.75934600830078,-78.30686950683594,-78.37470245361328,-79.07807159423828,-77.84269714355469,-75.13446044921875,-75.60298919677734,-78.11415100097656,-74.4399185180664,-73.22610473632812,-75.6578598022461,-73.51856994628906
0,-106.57779693603516,-105.14840698242188,-102.9789810180664,-103.40003204345703,-103.39704132080078,-104.20036315917969,-101.6941909790039,-97.40132904052734,-94.67517852783203,-92.81784057617188,-95.83575439453125,-98.85220336914062,-105.12354278564453,-103.5894546508789,-98.79601287841797,-95.0812759399414,-96.72160339355469,-96.75945281982422,-98.73762512207031,-98.83960723876953,-98.39179229736328,-98.49273681640625,-99.11808013916016,-97.24795532226562,-95.83966064453125,-93.9856185913086,-94.32967376708984,-95.17869567871094,-96.82777404785156,-96.13384246826172,-100.15040588378906,-101.54961395263672,-100.6993408203125,-100.94502258300781,-100.0167465209961,-95.20162200927734,-87.37269592285156,-76.13361358642578,-68.24551391601562,-64.45574951171875,-67.15765380859375,-71.0154800415039,-71.15449523925781,-74.10256958007812,-76.23141479492188,-73.49939727783203,-72.38627624511719,-75.42430877685547,-72.57349395751953,-73.19261932373047,-74.12191772460938,-74.67272186279297,-73.50458526611328,-71.82466888427734,-76.58012390136719,-77.9881820678711,-79.02493286132812,-82.02596282958984,-82.99935913085938,-87.73523712158203,-95.45993041992188,-98.32170867919922,-95.47139739990234,-96.16109466552734,-91.8607177734375,-92.2362060546875
0,-114.1667709350586,-115.48904418945312,-117.00965881347656,-118.90169525146484,-119.0445556640625,-115.41033172607422,-108.32799530029297,-105.98709869384766,-108.2359619140625,-111.06111145019531,-110.69459533691406,-111.54302215576172,-112.88807678222656,-111.74932861328125,-107.68849182128906,-106.31387329101562,-110.11935424804688,-113.00767517089844,-117.837158203125,-112.90801239013672,-108.38859558105469,-108.90837097167969,-108.7186508178711,-107.08946228027344,-106.68043518066406,-110.03327178955078,-110.43199920654297,-110.9261474609375,-114.0312271118164,-113.82691955566406,-113.77627563476562,-113.08348846435547,-112.90302276611328,-110.22337341308594,-104.99150085449219,-83.81427001953125,-81.2305679321289,-73.55072021484375,-65.57830047607422,-61.82218933105469,-62.963008880615234,-64.97160339355469,-65.38983154296875,-66.46390533447266,-68.13325500488281,-68.65266418457031,-70.53177642822266,-69.27576446533203,-68.52745819091797,-68.31474304199219,-69.05207061767578,-67.23736572265625,-65.69518280029297,-64.53298950195312,-72.8615951538086,-74.56249237060547,-76.74655151367188,-82.05635833740234,-82.74636840820312,-83.8432388305664,-85.3395004272461,-86.73231506347656,-89.13594055175781,-90.77645111083984,-92.3961410522461,-88.88277435302734
0,-111.17721557617188,-107.97737121582031,-107.33499145507812,-107.6275863647461,-108.43150329589844,-111.8011703491211,-111.48318481445312,-112.86679077148438,-114.81413269042969,-115.22105407714844,-114.86548614501953,-117.76959228515625,-117.59224700927734,-114.27099609375,-111.33138275146484,-111.66796112060547,-115.69662475585938,-116.50373840332031,-113.10710144042969,-110.68856811523438,-114.30034637451172,-114.28598022460938,-112.9532241821289,-110.100830078125,-104.71552276611328,-112.47673034667969,-113.78820037841797,-114.2725601196289,-114.14562225341797,-112.97988891601562,-114.73841857910156,-114.03793334960938,-115.22672271728516,-112.83753204345703,-101.84458923339844,-82.09060668945312,-78.25801849365234,-68.1761474609375,-60.247344970703125,-57.67911148071289,-61.222103118896484,-72.61463165283203,-77.02202606201172,-78.15079498291016,-76.84544372558594,-76.74500274658203,-77.49859619140625,-74.65288543701172,-72.7415542602539,-69.84725952148438,-69.57486724853516,-69.12708282470703,-67.15868377685547,-66.15936279296875,-72.2220687866211,-75.55951690673828,-78.77122497558594,-83.7897720336914,-85.96681213378906,-89.01358795166016,-89.23381042480469,-89.71529388427734,-83.21371459960938,-81.96089935302734,-80.93643951416016,-79.92002868652344
0,-108.99871826171875,-110.16511535644531,-112.39126586914062,-112.06246185302734,-111.89875793457031,-111.90972900390625,-112.36219787597656,-112.1009292602539,-111.71378326416016,-110.43695068359375,-112.00086975097656,-114.73465728759766,-110.85585021972656,-110.97372436523438,-110.47721862792969,-111.59524536132812,-112.97293853759766,-113.3405532836914,-109.81806182861328,-110.78109741210938,-116.15018463134766,-117.14578247070312,-117.5562744140625,-117.97210693359375,-118.58196258544922,-114.4764633178711,-114.14002990722656,-115.00041961669922,-115.84534454345703,-115.51753234863281,-116.39471435546875,-116.1025619506836,-116.30940246582031,-115.32793426513672,-103.57051849365234,-83.2580795288086,-81.6300048828125,-77.16954803466797,-70.9086685180664,-63.0493049621582,-60.4239616394043,-56.56214904785156,-54.8288688659668,-55.001136779785156,-57.63241958618164,-58.07766342163086,-59.021949768066406,-61.13156509399414,-61.49082946777344,-61.9775276184082,-62.22844696044922,-61.70510482788086,-60.849700927734375,-60.00165557861328,-68.6274642944336,-72.2618637084961,-73.45146179199219,-79.16758728027344,-79.75439453125,-78.93452453613281,-80.9791030883789,-81.70697784423828,-79.26577758789062,-80.67005157470703,-83.3802490234375,-84.77767181396484
0,-113.68064880371094,-112.15863800048828,-111.90969848632812,-111.58448791503906,-111.75659942626953,-111.45064544677734,-109.58416748046875,-110.56187438964844,-110.7051773071289,-110.55655670166016,-112.00325012207031,-113.05436706542969,-115.25992584228516,-114.39278411865234,-111.7079086303711,-110.93495178222656,-108.62720489501953,-108.97469329833984,-110.92427062988281,-112.0383529663086,-113.17222595214844,-112.69757843017578,-113.1141128540039,-114.7344741821289,-110.76725769042969,-113.3909912109375,-114.34880065917969,-114.9715805053711,-114.86300659179688,-114.2939224243164,-111.38851928710938,-110.25883483886719,-109.69041442871094,-112.0508041381836,-108.22750091552734,-91.20318603515625,-89.17475891113281,-87.16374969482422,-83.95267486572266,-77.2122573852539,-75.56327819824219,-74.31629943847656,-71.62590026855469,-68.7570571899414,-69.72596740722656,-69.80304718017578,-68.0367431640625,-61.94529342651367,-58.24852752685547,-59.518821716308594,-60.09333419799805,-59.554141998291016,-59.9105224609375,-62.442447662353516,-67.68856811523438,-69.39509582519531,-70.74517822265625,-73.46253204345703,-75.0946273803711,-78.82588195800781,-81.40503692626953,-82.5507583618164,-81.16212463378906,-81.05093383789062,-81.33502960205078,-85.88233947753906
0,-115.21730041503906,-117.49457550048828,-116.38953399658203,-115.94027709960938,-115.1484603881836,-113.14949035644531,-112.5454330444336,-114.23002624511719,-113.40616607666016,-112.97927856445312,-116.58305358886719,-115.3475570678711,-112.6982421875,-111.70435333251953,-112.50404357910156,-111.41532135009766,-113.46891021728516,-112.58028411865234,-113.27693939208984,-114.46270751953125,-113.80613708496094,-113.83415985107422,-114.99214172363281,-113.35533905029297,-110.06774139404297,-111.05491638183594,-112.14608001708984,-114.34979248046875,-115.68630981445312,-115.3492431640625,-110.77591705322266,-111.01770782470703,-109.21105194091797,-109.55278015136719,-110.69796752929688,-100.99219512939453,-99.45023345947266,-98.06974792480469,-97.6507797241211,-92.34356689453125,-88.48219299316406,-80.81134033203125,-79.4671859741211,-76.31083679199219,-73.16059875488281,-71.83497619628906,-72.28276824951172,-69.4278564453125,-68.37327575683594,-70.37916564941406,-72.00875091552734,-71.29837799072266,-71.66716766357422,-73.43392944335938,-81.3585433959961,-82.67622375488281,-84.25247955322266,-84.8426284790039,-86.4437484741211,-90.95001983642578,-92.82191467285156,-93.72270965576172,-94.0270004272461,-94.56867980957031,-96.01748657226562,-96.2455825805664
0,-122.33026123046875,-124.34441375732422,-119.71812438964844,-119.30516052246094,-119.54596710205078,-119.81055450439453,-120.4227294921875,-120.5985107421875,-119.81501007080078,-119.7995376586914,-121.1242904663086,-123.49488067626953,-124.62334442138672,-122.54794311523438,-118.9312973022461,-118.02757263183594,-117.92520141601562,-118.16202545166016,-120.7550048828125,-123.64358520507812,-122.74124145507812,-122.0043716430664,-121.9656982421875,-120.24118041992188,-122.55953979492188,-124.1689224243164,-125.0243911743164,-125.16043090820312,-124.25547790527344,-123.76932525634766,-124.06466674804688,-123.31116485595703,-122.7562026977539,-124.53799438476562,-118.7535629272461,-102.81922912597656,-101.05571746826172,-99.92630004882812,-100.22533416748047,-92.5099868774414,-87.03987121582031,-81.819580078125,-81.10476684570312,-79.31238555908203,-79.18356323242188,-79.53765106201172,-77.83910369873047,-74.26927947998047,-69.43087768554688,-69.71522521972656,-69.441650390625,-71.22027587890625,-73.32605743408203,-75.57019805908203,-81.58849334716797,-81.87248992919922,-82.48517608642578,-87.10635375976562,-88.89107513427734,-88.26046752929688,-90.06550598144531,-92.13127136230469,-91.40679931640625,-88.89530181884766,-88.94867706298828,-89.97771453857422
0,-121.06790924072266,-119.65663146972656,-121.23986053466797,-121.9927749633789,-122.43932342529297,-119.66311645507812,-114.01631164550781,-114.1207275390625,-118.01310729980469,-123.96174621582031,-128.11293029785156,-128.50961303710938,-124.52564239501953,-115.58876037597656,-111.32685089111328,-109.4998779296875,-109.98783874511719,-110.97296905517578,-120.61251068115234,-123.6834487915039,-126.96117401123047,-126.57280731201172,-126.76634216308594,-126.11368560791016,-129.2578887939453,-129.59439086914062,-129.97274780273438,-129.74383544921875,-129.8934783935547,-130.9888153076172,-127.6680908203125,-127.97364044189453,-128.59010314941406,-129.8810272216797,-109.95954895019531,-90.42323303222656,-88.99427032470703,-89.50601196289062,-91.59330749511719,-85.43702697753906,-80.28057098388672,-73.38561248779297,-71.46453094482422,-70.13313293457031,-69.92401123046875,-70.57889556884766,-71.26893615722656,-73.45082092285156,-72.96487426757812,-74.31668853759766,-75.38842010498047,-78.14263153076172,-80.26067352294922,-83.04218292236328,-91.75194549560547,-92.93313598632812,-94.02552032470703,-93.81786346435547,-95.77813720703125,-98.85145568847656,-97.9168472290039,-95.46253967285156,-91.76708221435547,-89.8548812866211,-90.90972900390625,-91.5732421875
