0,-101.03195190429688,-103.90470886230469,-109.7202377319336,-103.69344329833984,-103.03417205810547,-104.46769714355469,-105.19084930419922,-99.88516235351562,-96.41883850097656,-95.82874298095703,-96.58451080322266,-99.06322479248047,-100.37593841552734,-102.74459838867188,-105.76970672607422,-105.36414337158203,-108.68684387207031,-103.02618408203125,-103.64103698730469,-98.8809814453125,-96.01618957519531,-96.01190948486328,-99.1489486694336,-99.77157592773438,-98.19046020507812,-99.12947082519531,-100.16287994384766,-105.06129455566406,-113.6279525756836,-112.51099395751953,-118.75542449951172,-112.03244018554688,-111.42266082763672,-110.64649200439453,-107.64569091796875,-93.85126495361328,-89.6061019897461,-88.16214752197266,-90.44756317138672,-96.00950622558594,-92.16767120361328,-91.42819213867188,-94.33919525146484,-98.02368927001953,-99.01554107666016,-95.0396728515625,-92.40609741210938,-94.92631530761719,-97.08136749267578,-96.85570526123047,-95.96527862548828,-90.37726593017578,-93.678466796875,-97.16177368164062,-99.9580078125,-99.08442687988281,-97.12950134277344,-96.28327941894531,-95.98883056640625,-96.33866882324219,-96.6370849609375,-101.09268188476562,-105.64282989501953,-112.12460327148438,-112.36294555664062
0,-97.99652099609375,-99.63404083251953,-100.19143676757812,-102.80523681640625,-97.96512603759766,-94.04085540771484,-90.22840118408203,-89.55387115478516,-91.44998931884766,-94.27867889404297,-95.7271728515625,-96.83722686767578,-97.68995666503906,-98.0929946899414,-97.02574920654297,-96.11905670166016,-93.62240600585938,-96.52037048339844,-97.8775863647461,-98.91075897216797,-101.39232635498047,-102.06793212890625,-99.34681701660156,-94.16938018798828,-94.4065170288086,-92.56370544433594,-93.83618927001953,-99.93949127197266,-100.36017608642578,-100.89033508300781,-99.32179260253906,-100.06289672851562,-100.62370300292969,-100.039306640625,-96.52873229980469,-87.48194122314453,-85.01708984375,-82.55540466308594,-81.23503875732422,-82.46435546875,-79.74942779541016,-80.14891815185547,-86.35299682617188,-86.45985412597656,-84.51688385009766,-80.61149597167969,-81.82804870605469,-80.97760009765625,-82.96871948242188,-85.74047088623047,-82.54750061035156,-82.77790069580078,-87.02191925048828,-86.97382354736328,-90.4095458984375,-96.42884826660156,-92.40422058105469,-95.08439636230469,-96.53022003173828,-95.89417266845703,-95.12538146972656,-93.26404571533203,-98.08503723144531,-102.72543334960938,-100.4286117553711
0,-106.4129638671875,-106.62991333007812,-108.76905059814453,-105.22687530517578,-102.52043151855469,-99.4572982788086,-98.27242279052734,-99.30735778808594,-102.59367370605469,-104.9341812133789,-104.16548156738281,-103.58015441894531,-106.38241577148438,-105.19877624511719,-102.03791809082031,-102.90106964111328,-104.44151306152344,-105.15806579589844,-105.57211303710938,-108.33599853515625,-109.182373046875,-110.27518463134766,-109.30549621582031,-108.3769760131836,-108.86858367919922,-109.3286361694336,-107.66529846191406,-107.27120971679688,-105.83212280273438,-106.58744812011719,-108.9499282836914,-107.42089080810547,-103.85881805419922,-87.68182373046875,-74.23113250732422,-64.34272003173828,-63.744911193847656,-67.41055297851562,-68.30789947509766,-70.46441650390625,-73.2030029296875,-73.96675109863281,-76.92794799804688,-74.3431396484375,-75.64173889160156,-75.19489288330078,-75.21721649169922,-76.4657211303711,-77.6348648071289,-75.65613555908203,-73.4656982421875,-77.38419342041016,-80.44227600097656,-82.58014678955078,-86.56681060791016,-91.2127914428711,-89.6104965209961,-90.61827087402344,-91.98368072509766,-92.35364532470703,-91.95967102050781,-92.84844970703125,-94.2890396118164,-99.24913024902344,-101.71522521972656
0,-115.15934753417969,-113.27300262451172,-111.92613220214844,-117.26435089111328,-112.02835845947266,-111.73596954345703,-112.7179946899414,-112.08655548095703,-112.47798156738281,-113.85465240478516,-116.70214080810547,-116.76966857910156,-115.59881591796875,-112.68492126464844,-113.41622924804688,-112.99900817871094,-108.44329071044922,-108.39090728759766,-111.55076599121094,-112.83808135986328,-115.36459350585938,-115.72097778320312,-115.11075592041016,-113.51993560791016,-112.52816772460938,-112.01945495605469,-110.87873077392578,-109.95108032226562,-112.8812484741211,-111.72761535644531,-110.97833251953125,-110.48970794677734,-96.87869262695312,-86.33828735351562,-72.15182495117188,-62.1593132019043,-61.67552185058594,-68.27812194824219,-71.8022232055664,-74.38645935058594,-72.9058609008789,-73.377685546875,-69.90538787841797,-71.13433074951172,-69.27269744873047,-67.2357406616211,-69.68891906738281,-73.20209503173828,-72.51786041259766,-66.76842498779297,-64.21053314208984,-70.68341064453125,-73.7845458984375,-76.44966888427734,-79.47126007080078,-84.60064697265625,-87.44483184814453,-85.86404418945312,-86.01487731933594,-90.5909194946289,-90.92219543457031,-89.20985412597656,-91.95072174072266,-96.25985717773438,-101.42565155029297
0,-113.00626373291016,-112.94278717041016,-115.96147918701172,-113.16068267822266,-115.74330139160156,-120.85842895507812,-118.29707336425781,-116.0488510131836,-116.77334594726562,-113.51072692871094,-114.28034973144531,-112.17987060546875,-112.1911849975586,-113.20829010009766,-116.24368286132812,-115.07503509521484,-110.16700744628906,-107.70960998535156,-106.847412109375,-110.59074401855469,-112.08614349365234,-112.2061538696289,-117.41812896728516,-114.93170928955078,-114.57108306884766,-113.88292694091797,-111.15449523925781,-110.93733978271484,-114.30696105957031,-115.15923309326172,-117.82156372070312,-115.418701171875,-103.95553588867188,-84.78515625,-65.98294830322266,-52.98887252807617,-50.85802459716797,-53.060970306396484,-59.583106994628906,-65.08761596679688,-66.23892974853516,-67.94359588623047,-75.79846954345703,-78.46121215820312,-78.70603942871094,-81.15142822265625,-81.11836242675781,-81.22651672363281,-76.76067352294922,-72.52770233154297,-68.71637725830078,-74.54714965820312,-82.97925567626953,-84.0028076171875,-84.86602783203125,-86.912109375,-86.59677124023438,-80.06317901611328,-78.01099395751953,-76.47614288330078,-77.56753540039062,-76.67399597167969,-78.21780395507812,-81.21895599365234,-86.39301300048828
0,-113.04859161376953,-113.81366729736328,-117.105712890625,-116.40300750732422,-114.55564880371094,-115.0194091796875,-114.47076416015625,-110.12976837158203,-108.60762023925781,-107.00763702392578,-107.43248748779297,-109.32029724121094,-112.03731536865234,-112.61827850341797,-110.5851058959961,-110.50425720214844,-109.2066879272461,-111.8719482421875,-111.40438842773438,-110.74710083007812,-111.0447998046875,-111.04832458496094,-110.9165267944336,-112.57369995117188,-116.09452819824219,-115.9041976928711,-114.36857604980469,-114.08318328857422,-116.95263671875,-117.41556549072266,-114.31639099121094,-116.29927825927734,-103.52479553222656,-90.98797607421875,-75.65198516845703,-63.83924865722656,-60.94840621948242,-63.54426193237305,-66.35942077636719,-65.444580078125,-63.84418487548828,-63.6735954284668,-62.26795196533203,-60.06101608276367,-58.9391975402832,-57.62086486816406,-58.701515197753906,-58.03836441040039,-59.83204650878906,-58.512935638427734,-58.78750991821289,-66.81299591064453,-70.60528564453125,-72.01622009277344,-74.99043273925781,-76.14378356933594,-79.0057144165039,-78.78633880615234,-78.02222442626953,-76.48260498046875,-76.95452880859375,-82.03915405273438,-83.77355194091797,-86.14449310302734,-89.54318237304688
0,-113.92407989501953,-114.18869018554688,-115.92214965820312,-110.73017883300781,-109.6384048461914,-110.5655517578125,-111.77913665771484,-111.6245346069336,-111.61041259765625,-113.48551177978516,-114.56755828857422,-114.95494079589844,-113.0384292602539,-113.52336120605469,-111.21266174316406,-110.6958999633789,-107.51321411132812,-108.36235046386719,-110.2715835571289,-113.05854797363281,-113.68854522705078,-112.58827209472656,-110.25463104248047,-111.40409088134766,-110.28060150146484,-110.72992706298828,-110.97535705566406,-111.90132141113281,-109.71358489990234,-110.19218444824219,-110.58948516845703,-111.06715393066406,-108.88938903808594,-101.98711395263672,-95.39861297607422,-84.1978530883789,-79.57398223876953,-73.20708465576172,-70.94989013671875,-67.7185287475586,-63.041263580322266,-62.14004898071289,-61.973575592041016,-62.763145446777344,-61.992794036865234,-60.311649322509766,-61.810298919677734,-64.43946075439453,-66.53368377685547,-70.9432373046875,-71.59873962402344,-77.28466033935547,-78.59015655517578,-80.67899322509766,-81.97543334960938,-81.39142608642578,-83.48794555664062,-83.24649810791016,-83.92261505126953,-83.42972564697266,-84.47139739990234,-86.98307037353516,-89.67259216308594,-95.1294174194336,-97.53253173828125
0,-115.45474243164062,-115.74813842773438,-115.33139038085938,-112.8791732788086,-111.66234588623047,-112.12176513671875,-114.45807647705078,-117.11134338378906,-117.6253433227539,-116.99752807617188,-117.30342102050781,-117.93328857421875,-116.18952941894531,-113.83345031738281,-113.32679748535156,-113.10369873046875,-114.84696960449219,-110.7978286743164,-110.99736785888672,-111.29732513427734,-111.67769622802734,-112.25677490234375,-113.07540130615234,-111.67800903320312,-113.5439682006836,-114.05997467041016,-113.91007232666016,-116.29244232177734,-112.06720733642578,-111.96050262451172,-109.67271423339844,-111.87480926513672,-110.56476593017578,-105.86722564697266,-102.60662841796875,-92.2288589477539,-89.9078369140625,-86.54866027832031,-83.88939666748047,-82.23136901855469,-78.81336212158203,-78.47917175292969,-76.31848907470703,-75.55947875976562,-73.07406616210938,-71.01801300048828,-70.03585815429688,-73.26736450195312,-74.01225280761719,-76.67472839355469,-81.20763397216797,-82.40751647949219,-82.89734649658203,-85.66053771972656,-90.21281433105469,-93.76502990722656,-96.13531494140625,-96.10977172851562,-96.91200256347656,-99.48143768310547,-101.53755950927734,-102.9773941040039,-103.45047760009766,-103.66674041748047,-102.4573745727539
0,-127.19283294677734,-127.21957397460938,-124.52497100830078,-121.04389190673828,-120.0424575805664,-120.4421615600586,-119.42866516113281,-119.10688781738281,-119.26893615722656,-119.46906280517578,-120.77297973632812,-119.2179946899414,-118.45783233642578,-116.98748779296875,-112.20793151855469,-111.69316864013672,-112.0137710571289,-114.6046371459961,-115.61571502685547,-115.95897674560547,-116.42681884765625,-116.09001922607422,-118.72587585449219,-122.1751480102539,-123.94051361083984,-122.0501937866211,-121.24488067626953,-121.9620132446289,-122.26836395263672,-120.46215057373047,-115.9807357788086,-115.06034851074219,-106.60740661621094,-100.26494598388672,-97.16253662109375,-92.0733642578125,-89.08478546142578,-87.24346160888672,-86.63615417480469,-85.19223022460938,-81.674072265625,-80.2892074584961,-73.60690307617188,-71.64154052734375,-68.4105224609375,-67.79782104492188,-69.46827697753906,-73.24653625488281,-73.90037536621094,-75.36480712890625,-77.62129974365234,-81.19733428955078,-84.26911926269531,-86.13921356201172,-86.95415496826172,-90.016845703125,-91.36290740966797,-89.69019317626953,-89.37859344482422,-89.93196105957031,-92.25083923339844,-95.97736358642578,-97.70136260986328,-100.43182373046875,-102.463623046875
0,-130.087158203125,-129.71343994140625,-127.91304779052734,-119.65628814697266,-115.40968322753906,-116.08313751220703,-120.62246704101562,-122.40560913085938,-126.41922760009766,-129.90353393554688,-130.1967315673828,-128.9109344482422,-117.63774108886719,-104.84140014648438,-99.98421478271484,-99.81788635253906,-104.1454086303711,-108.51388549804688,-111.07605743408203,-115.68944549560547,-119.62390899658203,-120.4643783569336,-121.95397186279297,-125.45787811279297,-127.0843734741211,-128.0386199951172,-127.49303436279297,-124.89231872558594,-125.06832122802734,-123.82646179199219,-123.47109985351562,-117.5035171508789,-94.7181396484375,-88.03656005859375,-86.27666473388672,-84.98052978515625,-79.91889953613281,-76.51753234863281,-74.46833038330078,-70.98697662353516,-69.21366882324219,-69.59307861328125,-72.17740631103516,-71.27668762207031,-72.01863098144531,-72.83028411865234,-76.43022155761719,-83.38970184326172,-84.75546264648438,-85.87489318847656,-88.07182312011719,-93.11237335205078,-93.45249938964844,-94.3752670288086,-97.30396270751953,-100.30464935302734,-91.93937683105469,-86.66748809814453,-86.2696533203125,-86.10281372070312,-87.9665756225586,-89.51505279541016,-91.17620849609375,-94.08675384521484,-96.10308837890625
