0,-84.6927490234375,-82.52616882324219,-82.52616882324219,-95.8485107421875,-95.8485107421875,-97.71124267578125,-97.71124267578125,-100.02684783935547,-97.54898834228516,-97.54898834228516,-97.54898834228516,-90.82662200927734,-90.82662200927734,-91.73454284667969,-91.73454284667969,-101.86583709716797,-101.86583709716797,-101.86583709716797,-98.86451721191406,-98.86451721191406,-100.74189758300781,-100.74189758300781,-100.34683990478516,-100.34683990478516,-106.60762786865234,-106.60762786865234,-106.60762786865234,-111.62031555175781,-111.62031555175781,-104.55545806884766,-104.55545806884766,-95.39219665527344,-95.39219665527344,-85.84786224365234,-85.84786224365234,-88.41932678222656,-88.41932678222656,-88.41932678222656,-88.41932678222656,-85.00816345214844,-88.68775939941406,-88.68775939941406,-90.92082977294922,-90.92082977294922,-93.84748840332031,-93.84748840332031,-87.20307159423828,-87.20307159423828,-88.09230041503906,-88.09230041503906,-95.05448150634766,-95.05448150634766,-94.30272674560547,-94.30272674560547,-94.30272674560547,-88.92927551269531,-88.92927551269531,-90.17053985595703,-90.17053985595703,-90.17053985595703,-95.56340789794922,-99.34478759765625,-99.34478759765625,-102.41558837890625,-102.41558837890625,-102.41558837890625,-101.77668762207031,-103.98190307617188,-103.98190307617188,-103.32440948486328,-103.32440948486328,-95.74421691894531,-95.74421691894531,-100.3641586303711,-100.3641586303711,-106.33023071289062,-106.33023071289062,-106.33023071289062,-116.02835845947266,-116.02835845947266,-112.11515045166016,-112.11515045166016,-112.37487030029297,-112.37487030029297,-113.4653549194336,-113.4653549194336,-113.02058410644531,-113.02058410644531,-106.80882263183594,-106.80882263183594,-106.80882263183594,-103.45087432861328,-103.45087432861328,-105.11968994140625
0,-70.25448608398438,-67.9544448852539,-67.9544448852539,-72.94854736328125,-72.94854736328125,-81.0668716430664,-81.0668716430664,-83.46627807617188,-78.74649810791016,-78.74649810791016,-78.74649810791016,-73.30339813232422,-73.30339813232422,-79.50373840332031,-79.50373840332031,-90.60432434082031,-90.60432434082031,-90.60432434082031,-91.71244812011719,-91.71244812011719,-90.87229919433594,-90.87229919433594,-90.07920837402344,-90.07920837402344,-95.18814086914062,-95.18814086914062,-95.18814086914062,-89.79312896728516,-89.79312896728516,-88.42842102050781,-88.42842102050781,-89.42943572998047,-89.42943572998047,-74.4068603515625,-74.4068603515625,-73.00447845458984,-73.00447845458984,-73.00447845458984,-73.00447845458984,-76.4866943359375,-77.49699401855469,-77.49699401855469,-79.51602172851562,-79.51602172851562,-74.8956527709961,-74.8956527709961,-78.33444213867188,-78.33444213867188,-79.7547607421875,-79.7547607421875,-77.42220306396484,-77.42220306396484,-75.82748413085938,-75.82748413085938,-75.82748413085938,-82.11016082763672,-82.11016082763672,-82.33033752441406,-82.33033752441406,-82.33033752441406,-82.03472900390625,-89.1108169555664,-89.1108169555664,-86.85392761230469,-86.85392761230469,-86.85392761230469,-88.23221588134766,-91.5106201171875,-91.5106201171875,-97.98896026611328,-97.98896026611328,-94.84355926513672,-94.84355926513672,-87.90546417236328,-87.90546417236328,-96.70198059082031,-96.70198059082031,-96.70198059082031,-98.5992431640625,-98.5992431640625,-97.41759490966797,-97.41759490966797,-102.0290756225586,-102.0290756225586,-96.16447448730469,-96.16447448730469,-99.50782775878906,-99.50782775878906,-98.57740020751953,-98.57740020751953,-98.57740020751953,-92.94589233398438,-92.94589233398438,-92.4329605102539
0,-70.2347640991211,-68.03656005859375,-68.03656005859375,-77.68658447265625,-77.68658447265625,-91.60008239746094,-91.60008239746094,-82.97502899169922,-74.98693084716797,-74.98693084716797,-74.98693084716797,-70.74097442626953,-70.74097442626953,-75.27511596679688,-75.27511596679688,-88.78888702392578,-88.78888702392578,-88.78888702392578,-97.10238647460938,-97.10238647460938,-100.05037689208984,-100.05037689208984,-101.51007080078125,-101.51007080078125,-102.43939208984375,-102.43939208984375,-102.43939208984375,-99.71466064453125,-99.71466064453125,-101.5543441772461,-101.5543441772461,-68.3618392944336,-68.3618392944336,-55.25529479980469,-55.25529479980469,-60.49638748168945,-60.49638748168945,-60.49638748168945,-60.49638748168945,-65.60139465332031,-66.63019561767578,-66.63019561767578,-70.86382293701172,-70.86382293701172,-71.06571960449219,-71.06571960449219,-69.84534454345703,-69.84534454345703,-67.75672149658203,-67.75672149658203,-70.14749908447266,-70.14749908447266,-72.4793472290039,-72.4793472290039,-72.4793472290039,-70.98934173583984,-70.98934173583984,-71.63489532470703,-71.63489532470703,-71.63489532470703,-68.78485107421875,-71.65425109863281,-71.65425109863281,-76.06273651123047,-76.06273651123047,-76.06273651123047,-75.39744567871094,-81.47772979736328,-81.47772979736328,-86.2249755859375,-86.2249755859375,-91.72808074951172,-91.72808074951172,-90.80703735351562,-90.80703735351562,-91.15521240234375,-91.15521240234375,-91.15521240234375,-94.98038482666016,-94.98038482666016,-100.51637268066406,-100.51637268066406,-100.45817565917969,-100.45817565917969,-97.22527313232422,-97.22527313232422,-96.0517349243164,-96.0517349243164,-100.21212005615234,-100.21212005615234,-100.21212005615234,-101.99883270263672,-101.99883270263672,-101.87464904785156
0,-87.71116638183594,-86.31558990478516,-86.31558990478516,-97.49867248535156,-97.49867248535156,-105.3565444946289,-105.3565444946289,-100.02965545654297,-92.67548370361328,-92.67548370361328,-92.67548370361328,-89.73089599609375,-89.73089599609375,-96.03095245361328,-96.03095245361328,-107.74504852294922,-107.74504852294922,-107.74504852294922,-114.24980926513672,-114.24980926513672,-112.73048400878906,-112.73048400878906,-116.49620056152344,-116.49620056152344,-118.120849609375,-118.120849609375,-118.120849609375,-111.9596176147461,-111.9596176147461,-96.7513656616211,-96.7513656616211,-70.04301452636719,-70.04301452636719,-56.063636779785156,-56.063636779785156,-60.040985107421875,-60.040985107421875,-60.040985107421875,-60.040985107421875,-65.97213745117188,-65.66873168945312,-65.66873168945312,-66.30879974365234,-66.30879974365234,-68.29916381835938,-68.29916381835938,-67.86017608642578,-67.86017608642578,-66.97824096679688,-66.97824096679688,-69.64472961425781,-69.64472961425781,-67.98267364501953,-67.98267364501953,-67.98267364501953,-71.41266632080078,-71.41266632080078,-69.4366683959961,-69.4366683959961,-69.4366683959961,-67.91544342041016,-78.05683898925781,-78.05683898925781,-81.13705444335938,-81.13705444335938,-81.13705444335938,-82.39852905273438,-88.94644927978516,-88.94644927978516,-94.0524673461914,-94.0524673461914,-106.40247344970703,-106.40247344970703,-107.39830780029297,-107.39830780029297,-105.0467758178711,-105.0467758178711,-105.0467758178711,-108.7072982788086,-108.7072982788086,-108.9515151977539,-108.9515151977539,-104.05769348144531,-104.05769348144531,-104.54932403564453,-104.54932403564453,-109.29847717285156,-109.29847717285156,-109.99424743652344,-109.99424743652344,-109.99424743652344,-109.74137115478516,-109.74137115478516,-109.84562683105469
0,-101.3873291015625,-99.95825958251953,-99.95825958251953,-106.16788482666016,-106.16788482666016,-110.13726043701172,-110.13726043701172,-114.08901977539062,-116.09677124023438,-116.09677124023438,-116.09677124023438,-111.5403060913086,-111.5403060913086,-108.7406005859375,-108.7406005859375,-114.97891235351562,-114.97891235351562,-114.97891235351562,-114.5226058959961,-114.5226058959961,-118.57441711425781,-118.57441711425781,-118.24846649169922,-118.24846649169922,-117.35713195800781,-117.35713195800781,-117.35713195800781,-116.50513458251953,-116.50513458251953,-91.50288391113281,-91.50288391113281,-60.714332580566406,-60.714332580566406,-47.22509765625,-47.22509765625,-53.05656814575195,-53.05656814575195,-53.05656814575195,-53.05656814575195,-70.23171997070312,-73.67831420898438,-73.67831420898438,-76.83927917480469,-76.83927917480469,-76.64354705810547,-76.64354705810547,-78.95801544189453,-78.95801544189453,-76.60298156738281,-76.60298156738281,-77.71050262451172,-77.71050262451172,-81.15066528320312,-81.15066528320312,-81.15066528320312,-81.04328155517578,-81.04328155517578,-79.13105010986328,-79.13105010986328,-79.13105010986328,-73.96650695800781,-78.26493072509766,-78.26493072509766,-81.65348815917969,-81.65348815917969,-81.65348815917969,-87.64031219482422,-90.49580383300781,-90.49580383300781,-94.64920806884766,-94.64920806884766,-94.24911499023438,-94.24911499023438,-95.1360855102539,-95.1360855102539,-99.84760284423828,-99.84760284423828,-99.84760284423828,-101.6037826538086,-101.6037826538086,-109.32241821289062,-109.32241821289062,-105.78089904785156,-105.78089904785156,-104.42318725585938,-104.42318725585938,-115.99051666259766,-115.99051666259766,-109.75638580322266,-109.75638580322266,-109.75638580322266,-105.75271606445312,-105.75271606445312,-105.65179443359375
0,-96.69002532958984,-92.86042785644531,-92.86042785644531,-98.0460433959961,-98.0460433959961,-107.7109375,-107.7109375,-114.86356353759766,-118.76197814941406,-118.76197814941406,-118.76197814941406,-115.56822204589844,-115.56822204589844,-114.04798126220703,-114.04798126220703,-114.3127670288086,-114.3127670288086,-114.3127670288086,-113.8536605834961,-113.8536605834961,-120.8214111328125,-120.8214111328125,-123.41961669921875,-123.41961669921875,-120.45008087158203,-120.45008087158203,-120.45008087158203,-115.73724365234375,-115.73724365234375,-101.84449005126953,-101.84449005126953,-63.457393646240234,-63.457393646240234,-49.20301055908203,-49.20301055908203,-52.43510437011719,-52.43510437011719,-52.43510437011719,-52.43510437011719,-56.1898193359375,-53.94968795776367,-53.94968795776367,-53.85254669189453,-53.85254669189453,-52.54445266723633,-52.54445266723633,-53.857791900634766,-53.857791900634766,-56.54078674316406,-56.54078674316406,-57.33176040649414,-57.33176040649414,-58.306190490722656,-58.306190490722656,-58.306190490722656,-58.473934173583984,-58.473934173583984,-60.111915588378906,-60.111915588378906,-60.111915588378906,-62.789119720458984,-66.69683074951172,-66.69683074951172,-70.0312271118164,-70.0312271118164,-70.0312271118164,-74.17494201660156,-79.14820861816406,-79.14820861816406,-78.68096160888672,-78.68096160888672,-82.43585968017578,-82.43585968017578,-84.81925201416016,-84.81925201416016,-86.33856964111328,-86.33856964111328,-86.33856964111328,-91.19962310791016,-91.19962310791016,-97.25111389160156,-97.25111389160156,-97.92733764648438,-97.92733764648438,-100.70547485351562,-100.70547485351562,-108.823974609375,-108.823974609375,-110.047119140625,-110.047119140625,-110.047119140625,-110.4391860961914,-110.4391860961914,-109.60344696044922
0,-103.481201171875,-102.15916442871094,-102.15916442871094,-111.56201934814453,-111.56201934814453,-115.46250915527344,-115.46250915527344,-114.30977630615234,-114.00450897216797,-114.00450897216797,-114.00450897216797,-116.42379760742188,-116.42379760742188,-120.33069610595703,-120.33069610595703,-118.818359375,-118.818359375,-118.818359375,-120.33346557617188,-120.33346557617188,-118.07229614257812,-118.07229614257812,-121.37335968017578,-121.37335968017578,-125.28553771972656,-125.28553771972656,-125.28553771972656,-122.56499481201172,-122.56499481201172,-106.89277648925781,-106.89277648925781,-74.02420806884766,-74.02420806884766,-58.40299987792969,-58.40299987792969,-55.948760986328125,-55.948760986328125,-55.948760986328125,-55.948760986328125,-56.71125793457031,-58.84061813354492,-58.84061813354492,-61.1124267578125,-61.1124267578125,-61.705535888671875,-61.705535888671875,-59.449913024902344,-59.449913024902344,-61.7642822265625,-61.7642822265625,-63.615970611572266,-63.615970611572266,-67.27240753173828,-67.27240753173828,-67.27240753173828,-68.74320220947266,-68.74320220947266,-70.26554107666016,-70.26554107666016,-70.26554107666016,-72.12863159179688,-70.8702163696289,-70.8702163696289,-73.04027557373047,-73.04027557373047,-73.04027557373047,-78.04727935791016,-82.75529479980469,-82.75529479980469,-87.27902221679688,-87.27902221679688,-92.07213592529297,-92.07213592529297,-91.99146270751953,-91.99146270751953,-97.48991394042969,-97.48991394042969,-97.48991394042969,-98.74776458740234,-98.74776458740234,-102.20775604248047,-102.20775604248047,-106.56808471679688,-106.56808471679688,-107.5301742553711,-107.5301742553711,-111.568603515625,-111.568603515625,-114.3922348022461,-114.3922348022461,-114.3922348022461,-115.1003646850586,-115.1003646850586,-113.52286529541016
0,-108.99845123291016,-108.20626831054688,-108.20626831054688,-118.61961364746094,-118.61961364746094,-120.56900024414062,-120.56900024414062,-121.1181869506836,-119.65250396728516,-119.65250396728516,-119.65250396728516,-120.36767578125,-120.36767578125,-123.02962493896484,-123.02962493896484,-126.09432983398438,-126.09432983398438,-126.09432983398438,-122.65376281738281,-122.65376281738281,-120.45574951171875,-120.45574951171875,-121.37451171875,-121.37451171875,-117.3447494506836,-117.3447494506836,-117.3447494506836,-113.98379516601562,-113.98379516601562,-108.27660369873047,-108.27660369873047,-80.2859115600586,-80.2859115600586,-68.64606475830078,-68.64606475830078,-64.93356323242188,-64.93356323242188,-64.93356323242188,-64.93356323242188,-63.64775085449219,-64.94214630126953,-64.94214630126953,-62.47450256347656,-62.47450256347656,-64.90764617919922,-64.90764617919922,-62.33869171142578,-62.33869171142578,-62.589969635009766,-62.589969635009766,-64.26229858398438,-64.26229858398438,-64.9573974609375,-64.9573974609375,-64.9573974609375,-66.16007232666016,-66.16007232666016,-67.16594696044922,-67.16594696044922,-67.16594696044922,-69.41747283935547,-75.18624877929688,-75.18624877929688,-78.42282104492188,-78.42282104492188,-78.42282104492188,-84.15425109863281,-87.32608032226562,-87.32608032226562,-86.19239044189453,-86.19239044189453,-87.63536071777344,-87.63536071777344,-91.6556625366211,-91.6556625366211,-93.9947738647461,-93.9947738647461,-93.9947738647461,-101.0845947265625,-101.0845947265625,-102.48324584960938,-102.48324584960938,-101.40922546386719,-101.40922546386719,-103.56029510498047,-103.56029510498047,-110.95466613769531,-110.95466613769531,-117.48857879638672,-117.48857879638672,-117.48857879638672,-118.94957733154297,-118.94957733154297,-119.76484680175781
0,-112.804443359375,-112.08242797851562,-112.08242797851562,-120.99331665039062,-120.99331665039062,-124.96804809570312,-124.96804809570312,-125.1905517578125,-125.84222412109375,-125.84222412109375,-125.84222412109375,-125.192626953125,-125.192626953125,-124.36088562011719,-124.36088562011719,-123.79073333740234,-123.79073333740234,-123.79073333740234,-125.12464141845703,-125.12464141845703,-127.80782318115234,-127.80782318115234,-126.04844665527344,-126.04844665527344,-126.53229522705078,-126.53229522705078,-126.53229522705078,-127.04953002929688,-127.04953002929688,-105.25883483886719,-105.25883483886719,-77.29631805419922,-77.29631805419922,-68.19007873535156,-68.19007873535156,-65.54638671875,-65.54638671875,-65.54638671875,-65.54638671875,-58.84597396850586,-59.5811882019043,-59.5811882019043,-60.311527252197266,-60.311527252197266,-62.26134490966797,-62.26134490966797,-64.51873016357422,-64.51873016357422,-66.44049072265625,-66.44049072265625,-71.0651626586914,-71.0651626586914,-75.09192657470703,-75.09192657470703,-75.09192657470703,-74.74053192138672,-74.74053192138672,-77.11982727050781,-77.11982727050781,-77.11982727050781,-78.12026977539062,-76.69781494140625,-76.69781494140625,-78.17755126953125,-78.17755126953125,-78.17755126953125,-82.84114837646484,-90.44355773925781,-90.44355773925781,-95.56629943847656,-95.56629943847656,-102.71337890625,-102.71337890625,-107.13216400146484,-107.13216400146484,-111.77043151855469,-111.77043151855469,-111.77043151855469,-114.75721740722656,-114.75721740722656,-118.34391784667969,-118.34391784667969,-122.83720397949219,-122.83720397949219,-125.51496124267578,-125.51496124267578,-124.38300323486328,-124.38300323486328,-126.00965881347656,-126.00965881347656,-126.00965881347656,-126.01010131835938,-126.01010131835938,-123.7283706665039
0,-118.34344482421875,-118.75505065917969,-118.75505065917969,-122.73040771484375,-122.73040771484375,-125.01236724853516,-125.01236724853516,-125.0826416015625,-124.9178466796875,-124.9178466796875,-124.9178466796875,-123.2113265991211,-123.2113265991211,-122.07310485839844,-122.07310485839844,-125.16399383544922,-125.16399383544922,-125.16399383544922,-126.27323913574219,-126.27323913574219,-129.05270385742188,-129.05270385742188,-128.54803466796875,-128.54803466796875,-127.48904418945312,-127.48904418945312,-127.48904418945312,-127.21502685546875,-127.21502685546875,-108.98538970947266,-108.98538970947266,-84.63311004638672,-84.63311004638672,-77.6329345703125,-77.6329345703125,-77.77520751953125,-77.77520751953125,-77.77520751953125,-77.77520751953125,-76.99857330322266,-78.74915313720703,-78.74915313720703,-78.3892822265625,-78.3892822265625,-77.8043441772461,-77.8043441772461,-78.93708038330078,-78.93708038330078,-81.17961120605469,-81.17961120605469,-84.44454956054688,-84.44454956054688,-88.58340454101562,-88.58340454101562,-88.58340454101562,-89.1307373046875,-89.1307373046875,-88.05056762695312,-88.05056762695312,-88.05056762695312,-92.79230499267578,-95.62981414794922,-95.62981414794922,-95.86737060546875,-95.86737060546875,-95.86737060546875,-101.11300659179688,-110.10606384277344,-110.10606384277344,-118.14583587646484,-118.14583587646484,-125.39759826660156,-125.39759826660156,-124.93608856201172,-124.93608856201172,-125.4385986328125,-125.4385986328125,-125.4385986328125,-126.13673400878906,-126.13673400878906,-126.1024398803711,-126.1024398803711,-125.54090118408203,-125.54090118408203,-128.1035919189453,-128.1035919189453,-124.50943756103516,-124.50943756103516,-126.5736083984375,-126.5736083984375,-126.5736083984375,-128.3180389404297,-128.3180389404297,-128.21408081054688
