0,-83.83670806884766,-83.83670806884766,-95.06795501708984,-97.57362365722656,-97.57362365722656,-97.57362365722656,-96.61176300048828,-96.61176300048828,-91.5548324584961,-91.5548324584961,-93.75883483886719,-93.75883483886719,-93.75883483886719,-95.89608764648438,-95.89608764648438,-103.05067443847656,-103.05067443847656,-102.54114532470703,-102.54114532470703,-102.54114532470703,-102.54114532470703,-102.71068572998047,-107.94566345214844,-107.94566345214844,-103.77947998046875,-103.77947998046875,-103.77947998046875,-100.38115692138672,-100.38115692138672,-97.27196502685547,-98.54730987548828,-98.54730987548828,-98.54730987548828,-98.54730987548828,-98.66912841796875,-98.66912841796875,-101.0008316040039,-94.7901382446289,-94.7901382446289,-94.7901382446289,-85.59942626953125,-85.59942626953125,-82.53155517578125,-82.53155517578125,-88.27134704589844,-88.27134704589844,-88.27134704589844,-90.97628021240234,-90.10926055908203,-90.10926055908203,-88.2437973022461,-88.2437973022461,-86.37861633300781,-86.37861633300781,-86.37861633300781,-86.00015258789062,-83.33036804199219,-83.33036804199219,-84.45219421386719,-84.45219421386719,-84.45219421386719,-86.79877471923828,-95.80245971679688,-95.80245971679688,-95.33184814453125,-95.33184814453125,-95.33184814453125,-97.01133728027344,-97.01133728027344,-100.74407958984375,-100.74407958984375,-100.13179779052734,-100.13179779052734,-104.65231323242188,-104.65231323242188,-104.12124633789062,-104.12124633789062,-103.77188873291016,-103.77188873291016,-108.38793182373047,-108.38793182373047,-112.21040344238281,-112.21040344238281,-112.21040344238281,-99.79823303222656,-99.79823303222656,-102.67903900146484,-102.67903900146484,-103.50989532470703,-103.50989532470703,-109.25579833984375,-109.25579833984375,-113.61991119384766
0,-67.24736785888672,-67.24736785888672,-72.39691925048828,-85.58209991455078,-85.58209991455078,-85.58209991455078,-82.4496078491211,-82.4496078491211,-72.77033233642578,-72.77033233642578,-79.82948303222656,-79.82948303222656,-79.82948303222656,-84.53303527832031,-84.53303527832031,-94.97814178466797,-94.97814178466797,-91.6695327758789,-91.6695327758789,-91.6695327758789,-91.6695327758789,-93.02049255371094,-97.71820831298828,-97.71820831298828,-101.21207427978516,-101.21207427978516,-101.21207427978516,-105.54346466064453,-105.54346466064453,-104.1502914428711,-101.29893493652344,-101.29893493652344,-101.29893493652344,-101.29893493652344,-95.67462921142578,-95.67462921142578,-98.0873794555664,-83.4221420288086,-83.4221420288086,-83.4221420288086,-73.6502914428711,-73.6502914428711,-78.3228759765625,-78.3228759765625,-81.03227996826172,-81.03227996826172,-81.03227996826172,-78.27176666259766,-75.12872314453125,-75.12872314453125,-79.89705657958984,-79.89705657958984,-79.98261260986328,-79.98261260986328,-79.98261260986328,-76.00128936767578,-78.37052917480469,-78.37052917480469,-79.8423843383789,-79.8423843383789,-79.8423843383789,-83.0125503540039,-81.88008880615234,-81.88008880615234,-77.57898712158203,-77.57898712158203,-77.57898712158203,-85.50035858154297,-85.50035858154297,-84.52539825439453,-84.52539825439453,-87.36796569824219,-87.36796569824219,-85.71161651611328,-85.71161651611328,-89.99236297607422,-89.99236297607422,-93.7861557006836,-93.7861557006836,-96.01199340820312,-96.01199340820312,-95.70533752441406,-95.70533752441406,-95.70533752441406,-91.99752044677734,-91.99752044677734,-91.39389038085938,-91.39389038085938,-92.5580825805664,-92.5580825805664,-106.42729949951172,-106.42729949951172,-101.28306579589844
0,-67.06316375732422,-67.06316375732422,-76.76792907714844,-87.79329681396484,-87.79329681396484,-87.79329681396484,-80.42808532714844,-80.42808532714844,-72.82937622070312,-72.82937622070312,-75.60840606689453,-75.60840606689453,-75.60840606689453,-84.55054473876953,-84.55054473876953,-92.4079818725586,-92.4079818725586,-92.58003234863281,-92.58003234863281,-92.58003234863281,-92.58003234863281,-92.27193450927734,-94.5684814453125,-94.5684814453125,-94.47425842285156,-94.47425842285156,-94.47425842285156,-99.66349029541016,-99.66349029541016,-104.79100036621094,-103.00748443603516,-103.00748443603516,-103.00748443603516,-103.00748443603516,-101.35393524169922,-101.35393524169922,-94.34266662597656,-64.48554229736328,-64.48554229736328,-64.48554229736328,-56.19224548339844,-56.19224548339844,-64.78943634033203,-64.78943634033203,-64.93021392822266,-64.93021392822266,-64.93021392822266,-67.57986450195312,-69.06819915771484,-69.06819915771484,-69.19483947753906,-69.19483947753906,-69.28070068359375,-69.28070068359375,-69.28070068359375,-67.25845336914062,-71.35630798339844,-71.35630798339844,-71.47785186767578,-71.47785186767578,-71.47785186767578,-74.42198181152344,-72.04890441894531,-72.04890441894531,-68.85060119628906,-68.85060119628906,-68.85060119628906,-74.92789459228516,-74.92789459228516,-75.97294616699219,-75.97294616699219,-78.36676788330078,-78.36676788330078,-83.26717376708984,-83.26717376708984,-83.3740005493164,-83.3740005493164,-86.07251739501953,-86.07251739501953,-95.6900634765625,-95.6900634765625,-100.2188491821289,-100.2188491821289,-100.2188491821289,-103.06275939941406,-103.06275939941406,-100.74285125732422,-100.74285125732422,-100.00382995605469,-100.00382995605469,-102.74454498291016,-102.74454498291016,-101.89725494384766
0,-84.9997787475586,-84.9997787475586,-94.8442153930664,-103.95922088623047,-103.95922088623047,-103.95922088623047,-89.28974914550781,-89.28974914550781,-83.6640625,-83.6640625,-92.45259094238281,-92.45259094238281,-92.45259094238281,-102.71284484863281,-102.71284484863281,-110.04611206054688,-110.04611206054688,-111.97650909423828,-111.97650909423828,-111.97650909423828,-111.97650909423828,-111.11698150634766,-114.34986877441406,-114.34986877441406,-111.3840103149414,-111.3840103149414,-111.3840103149414,-108.63984680175781,-108.63984680175781,-109.1663818359375,-115.20661926269531,-115.20661926269531,-115.20661926269531,-115.20661926269531,-110.6785888671875,-110.6785888671875,-102.03559112548828,-71.97405242919922,-71.97405242919922,-71.97405242919922,-64.53536987304688,-64.53536987304688,-66.50782012939453,-66.50782012939453,-64.64595794677734,-64.64595794677734,-64.64595794677734,-66.73624420166016,-64.29878234863281,-64.29878234863281,-65.89102172851562,-65.89102172851562,-66.77782440185547,-66.77782440185547,-66.77782440185547,-66.21286010742188,-68.31614685058594,-68.31614685058594,-70.39640808105469,-70.39640808105469,-70.39640808105469,-68.12583923339844,-69.64497375488281,-69.64497375488281,-69.12908935546875,-69.12908935546875,-69.12908935546875,-75.91236114501953,-75.91236114501953,-85.39017486572266,-85.39017486572266,-86.36083221435547,-86.36083221435547,-90.86078643798828,-90.86078643798828,-92.56922912597656,-92.56922912597656,-99.68327331542969,-99.68327331542969,-106.01660919189453,-106.01660919189453,-110.65396118164062,-110.65396118164062,-110.65396118164062,-111.4071044921875,-111.4071044921875,-107.18109130859375,-107.18109130859375,-107.6717300415039,-107.6717300415039,-110.6090316772461,-110.6090316772461,-110.15385437011719
0,-94.07573699951172,-94.07573699951172,-97.1988296508789,-101.54755401611328,-101.54755401611328,-101.54755401611328,-98.82228088378906,-98.82228088378906,-95.2762222290039,-95.2762222290039,-94.587890625,-94.587890625,-94.587890625,-99.11100006103516,-99.11100006103516,-106.4152603149414,-106.4152603149414,-112.0572280883789,-112.0572280883789,-112.0572280883789,-112.0572280883789,-115.60326385498047,-114.82221221923828,-114.82221221923828,-110.53117370605469,-110.53117370605469,-110.53117370605469,-107.2421875,-107.2421875,-111.41998291015625,-111.98991394042969,-111.98991394042969,-111.98991394042969,-111.98991394042969,-111.72937774658203,-111.72937774658203,-96.70379638671875,-58.30767059326172,-58.30767059326172,-58.30767059326172,-50.1816291809082,-50.1816291809082,-60.60911560058594,-60.60911560058594,-74.91230010986328,-74.91230010986328,-74.91230010986328,-74.83097076416016,-73.70207977294922,-73.70207977294922,-75.98345184326172,-75.98345184326172,-77.41360473632812,-77.41360473632812,-77.41360473632812,-79.88935089111328,-81.08106994628906,-81.08106994628906,-77.24055480957031,-77.24055480957031,-77.24055480957031,-76.75187683105469,-81.64896392822266,-81.64896392822266,-79.96979522705078,-79.96979522705078,-79.96979522705078,-83.2376480102539,-83.2376480102539,-84.97091674804688,-84.97091674804688,-90.7397232055664,-90.7397232055664,-94.44178771972656,-94.44178771972656,-93.23656463623047,-93.23656463623047,-90.92041015625,-90.92041015625,-98.16043853759766,-98.16043853759766,-99.68598175048828,-99.68598175048828,-99.68598175048828,-102.1756591796875,-102.1756591796875,-102.68595123291016,-102.68595123291016,-101.29012298583984,-101.29012298583984,-105.59143829345703,-105.59143829345703,-109.55775451660156
0,-89.1278305053711,-89.1278305053711,-96.74445343017578,-101.0564193725586,-101.0564193725586,-101.0564193725586,-103.37613677978516,-103.37613677978516,-99.18905639648438,-99.18905639648438,-99.57393646240234,-99.57393646240234,-99.57393646240234,-103.82160949707031,-103.82160949707031,-113.0227279663086,-113.0227279663086,-122.66300964355469,-122.66300964355469,-122.66300964355469,-122.66300964355469,-117.73861694335938,-114.83768463134766,-114.83768463134766,-116.48202514648438,-116.48202514648438,-116.48202514648438,-114.8411636352539,-114.8411636352539,-117.946533203125,-119.63798522949219,-119.63798522949219,-119.63798522949219,-119.63798522949219,-122.93602752685547,-122.93602752685547,-99.9272232055664,-60.564788818359375,-60.564788818359375,-60.564788818359375,-50.4767951965332,-50.4767951965332,-53.93156433105469,-53.93156433105469,-54.59761047363281,-54.59761047363281,-54.59761047363281,-54.006168365478516,-49.43746566772461,-49.43746566772461,-50.82698059082031,-50.82698059082031,-54.090911865234375,-54.090911865234375,-54.090911865234375,-58.38504409790039,-56.42850875854492,-56.42850875854492,-58.228431701660156,-58.228431701660156,-58.228431701660156,-60.94695281982422,-61.81455612182617,-61.81455612182617,-62.655235290527344,-62.655235290527344,-62.655235290527344,-69.57112121582031,-69.57112121582031,-72.1029281616211,-72.1029281616211,-75.9925537109375,-75.9925537109375,-77.35604858398438,-77.35604858398438,-79.75148010253906,-79.75148010253906,-84.24986267089844,-84.24986267089844,-87.2686767578125,-87.2686767578125,-88.05707550048828,-88.05707550048828,-88.05707550048828,-90.14742279052734,-90.14742279052734,-93.66464233398438,-93.66464233398438,-97.0158462524414,-97.0158462524414,-100.03934478759766,-100.03934478759766,-106.86201477050781
0,-98.61283874511719,-98.61283874511719,-101.4942626953125,-102.39348602294922,-102.39348602294922,-102.39348602294922,-106.42203521728516,-106.42203521728516,-99.40767669677734,-99.40767669677734,-98.10745239257812,-98.10745239257812,-98.10745239257812,-104.387451171875,-104.387451171875,-109.53214263916016,-109.53214263916016,-114.06160736083984,-114.06160736083984,-114.06160736083984,-114.06160736083984,-120.51232147216797,-118.92469787597656,-118.92469787597656,-118.59927368164062,-118.59927368164062,-118.59927368164062,-116.91862487792969,-116.91862487792969,-116.83949279785156,-117.53376007080078,-117.53376007080078,-117.53376007080078,-117.53376007080078,-118.18919372558594,-118.18919372558594,-109.74446868896484,-68.48409271240234,-68.48409271240234,-68.48409271240234,-56.656410217285156,-56.656410217285156,-57.95253372192383,-57.95253372192383,-61.521053314208984,-61.521053314208984,-61.521053314208984,-62.93435287475586,-64.99991607666016,-64.99991607666016,-62.68378829956055,-62.68378829956055,-64.60920715332031,-64.60920715332031,-64.60920715332031,-66.81228637695312,-70.75006866455078,-70.75006866455078,-70.7667007446289,-70.7667007446289,-70.7667007446289,-70.86161041259766,-75.40372467041016,-75.40372467041016,-71.5460433959961,-71.5460433959961,-71.5460433959961,-72.17510986328125,-72.17510986328125,-75.22310638427734,-75.22310638427734,-78.79948425292969,-78.79948425292969,-85.1539306640625,-85.1539306640625,-91.18128204345703,-91.18128204345703,-91.89433288574219,-91.89433288574219,-96.4090576171875,-96.4090576171875,-99.7207260131836,-99.7207260131836,-99.7207260131836,-101.69095611572266,-101.69095611572266,-99.96215057373047,-99.96215057373047,-105.73710632324219,-105.73710632324219,-114.9902114868164,-114.9902114868164,-118.02013397216797
0,-106.4791488647461,-106.4791488647461,-102.66193389892578,-100.63212585449219,-100.63212585449219,-100.63212585449219,-99.02816772460938,-99.02816772460938,-99.79785919189453,-99.79785919189453,-100.92964935302734,-100.92964935302734,-100.92964935302734,-105.04961395263672,-105.04961395263672,-113.30772399902344,-113.30772399902344,-124.37606048583984,-124.37606048583984,-124.37606048583984,-124.37606048583984,-124.33304595947266,-125.07513427734375,-125.07513427734375,-121.64436340332031,-121.64436340332031,-121.64436340332031,-124.9455795288086,-124.9455795288086,-124.22942352294922,-122.6514892578125,-122.6514892578125,-122.6514892578125,-122.6514892578125,-123.4931869506836,-123.4931869506836,-108.94081115722656,-70.23329162597656,-70.23329162597656,-70.23329162597656,-59.85203170776367,-59.85203170776367,-63.00992965698242,-63.00992965698242,-62.873695373535156,-62.873695373535156,-62.873695373535156,-66.26484680175781,-64.24555969238281,-64.24555969238281,-64.76152801513672,-64.76152801513672,-64.7772445678711,-64.7772445678711,-64.7772445678711,-62.97212219238281,-65.13874053955078,-65.13874053955078,-66.09745025634766,-66.09745025634766,-66.09745025634766,-68.64421081542969,-71.3440170288086,-71.3440170288086,-74.33863067626953,-74.33863067626953,-74.33863067626953,-74.92280578613281,-74.92280578613281,-77.05338287353516,-77.05338287353516,-81.97987365722656,-81.97987365722656,-87.77159881591797,-87.77159881591797,-91.80109405517578,-91.80109405517578,-92.44503784179688,-92.44503784179688,-93.90531921386719,-93.90531921386719,-102.4579849243164,-102.4579849243164,-102.4579849243164,-103.8224868774414,-103.8224868774414,-105.90515899658203,-105.90515899658203,-105.50597381591797,-105.50597381591797,-110.30776977539062,-110.30776977539062,-112.15595245361328
0,-109.3592758178711,-109.3592758178711,-109.22836303710938,-112.15052032470703,-112.15052032470703,-112.15052032470703,-119.17706298828125,-119.17706298828125,-118.2536849975586,-118.2536849975586,-120.01363372802734,-120.01363372802734,-120.01363372802734,-116.84882354736328,-116.84882354736328,-119.71556854248047,-119.71556854248047,-124.80709838867188,-124.80709838867188,-124.80709838867188,-124.80709838867188,-125.07383728027344,-125.77062225341797,-125.77062225341797,-129.04678344726562,-129.04678344726562,-129.04678344726562,-127.9998779296875,-127.9998779296875,-126.37910461425781,-125.37406158447266,-125.37406158447266,-125.37406158447266,-125.37406158447266,-126.85894775390625,-126.85894775390625,-112.6343994140625,-78.16397857666016,-78.16397857666016,-78.16397857666016,-67.81163024902344,-67.81163024902344,-64.71813201904297,-64.71813201904297,-61.96027374267578,-61.96027374267578,-61.96027374267578,-65.1663589477539,-65.77922821044922,-65.77922821044922,-67.33403015136719,-67.33403015136719,-68.22228240966797,-68.22228240966797,-68.22228240966797,-71.30472564697266,-72.44525146484375,-72.44525146484375,-73.51200866699219,-73.51200866699219,-73.51200866699219,-74.47013092041016,-73.25157928466797,-73.25157928466797,-78.26943969726562,-78.26943969726562,-78.26943969726562,-79.51358032226562,-79.51358032226562,-76.90029907226562,-76.90029907226562,-78.43894958496094,-78.43894958496094,-85.04291534423828,-85.04291534423828,-96.20050048828125,-96.20050048828125,-101.47295379638672,-101.47295379638672,-110.24571228027344,-110.24571228027344,-113.87061309814453,-113.87061309814453,-113.87061309814453,-116.07112884521484,-116.07112884521484,-118.19119262695312,-118.19119262695312,-125.9107666015625,-125.9107666015625,-126.25956726074219,-126.25956726074219,-124.03694915771484
0,-118.56057739257812,-118.56057739257812,-124.4532699584961,-124.5574722290039,-124.5574722290039,-124.5574722290039,-120.65806579589844,-120.65806579589844,-119.33116912841797,-119.33116912841797,-123.03526306152344,-123.03526306152344,-123.03526306152344,-127.97189331054688,-127.97189331054688,-125.81575775146484,-125.81575775146484,-126.2958984375,-126.2958984375,-126.2958984375,-126.2958984375,-127.61750030517578,-128.1474609375,-128.1474609375,-125.09381103515625,-125.09381103515625,-125.09381103515625,-124.34652709960938,-124.34652709960938,-124.65668487548828,-127.23609924316406,-127.23609924316406,-127.23609924316406,-127.23609924316406,-129.90110778808594,-129.90110778808594,-109.65821075439453,-91.22062683105469,-91.22062683105469,-91.22062683105469,-82.23088836669922,-82.23088836669922,-80.41685485839844,-80.41685485839844,-80.3635482788086,-80.3635482788086,-80.3635482788086,-83.0005111694336,-81.26178741455078,-81.26178741455078,-82.58880615234375,-82.58880615234375,-82.31263732910156,-82.31263732910156,-82.31263732910156,-85.38883972167969,-88.85758209228516,-88.85758209228516,-89.1846694946289,-89.1846694946289,-89.1846694946289,-91.0879135131836,-91.62738037109375,-91.62738037109375,-96.87232971191406,-96.87232971191406,-96.87232971191406,-95.9383544921875,-95.9383544921875,-96.54334259033203,-96.54334259033203,-100.45002746582031,-100.45002746582031,-110.0550308227539,-110.0550308227539,-120.7149429321289,-120.7149429321289,-123.04814910888672,-123.04814910888672,-123.0831527709961,-123.0831527709961,-124.092041015625,-124.092041015625,-124.092041015625,-124.50482940673828,-124.50482940673828,-124.66631317138672,-124.66631317138672,-128.5447998046875,-128.5447998046875,-127.02550506591797,-127.02550506591797,-123.00885009765625
