0,-70.96463012695312,-70.96463012695312,-66.28974914550781,-66.28974914550781,-66.28974914550781,-70.74018859863281,-70.74018859863281,-70.74018859863281,-81.10013580322266,-81.10013580322266,-74.8603744506836,-72.02310180664062,-72.02310180664062,-72.02310180664062,-72.02310180664062,-71.3222427368164,-73.24617004394531,-73.24617004394531,-87.04391479492188,-87.04391479492188,-87.04391479492188,-96.36002349853516,-96.36002349853516,-106.4520492553711,-106.4520492553711,-100.24794006347656,-92.97860717773438,-92.97860717773438,-92.97860717773438,-90.0550537109375,-90.0550537109375,-93.80049133300781,-93.80049133300781,-93.80049133300781,-98.57888793945312,-98.57888793945312,-94.53166198730469,-94.53166198730469,-104.18289947509766,-104.18289947509766,-104.18289947509766,-104.50753784179688,-104.50753784179688,-101.7719497680664,-101.7719497680664,-101.7719497680664,-91.42595672607422,-91.42595672607422,-91.42595672607422,-75.96581268310547,-75.96581268310547,-56.584991455078125,-56.584991455078125,-56.584991455078125,-56.584991455078125,-57.78672409057617,-57.78672409057617,-76.69779205322266,-76.69779205322266,-80.45793914794922,-80.45793914794922,-80.45793914794922,-83.88880920410156,-83.88880920410156,-81.24414825439453,-81.24414825439453,-82.9805679321289,-82.9805679321289,-82.9805679321289,-82.9805679321289,-89.5177001953125,-89.5177001953125,-92.23432159423828,-92.23432159423828,-92.23432159423828,-92.66416931152344,-92.66416931152344,-92.66416931152344,-91.11637115478516,-91.11637115478516,-85.82991027832031,-85.82991027832031,-85.82991027832031,-84.9722900390625,-84.9722900390625,-84.9722900390625,-89.35081481933594,-89.18112182617188,-89.18112182617188,-95.76321411132812,-95.76321411132812,-95.76321411132812,-91.99034881591797,-95.25352478027344,-95.25352478027344,-92.67720794677734,-92.67720794677734,-92.67720794677734,-92.67720794677734,-93.59187316894531,-93.59187316894531,-89.58480072021484,-89.58480072021484,-89.58480072021484,-89.96475219726562,-89.96475219726562,-89.96475219726562,-95.83895111083984
0,-56.62010192871094,-56.62010192871094,-50.74684143066406,-50.74684143066406,-50.74684143066406,-58.38625717163086,-58.38625717163086,-58.38625717163086,-66.14557647705078,-66.14557647705078,-59.42383575439453,-56.61686325073242,-56.61686325073242,-56.61686325073242,-56.61686325073242,-58.1500129699707,-65.82791137695312,-65.82791137695312,-79.7806625366211,-79.7806625366211,-79.7806625366211,-84.59272766113281,-84.59272766113281,-82.01653289794922,-82.01653289794922,-84.76683807373047,-85.15272521972656,-85.15272521972656,-85.15272521972656,-82.96941375732422,-82.96941375732422,-88.1121826171875,-88.1121826171875,-88.1121826171875,-84.81192779541016,-84.81192779541016,-84.25897216796875,-84.25897216796875,-85.70783996582031,-85.70783996582031,-85.70783996582031,-82.30950927734375,-82.30950927734375,-85.5735855102539,-85.5735855102539,-85.5735855102539,-80.76219177246094,-80.76219177246094,-80.76219177246094,-74.1034927368164,-74.1034927368164,-55.700077056884766,-55.700077056884766,-55.700077056884766,-55.700077056884766,-57.52541732788086,-57.52541732788086,-71.99385833740234,-71.99385833740234,-69.96432495117188,-69.96432495117188,-69.96432495117188,-72.1301498413086,-72.1301498413086,-75.51422119140625,-75.51422119140625,-71.03119659423828,-71.03119659423828,-71.03119659423828,-71.03119659423828,-69.89598083496094,-69.89598083496094,-72.89512634277344,-72.89512634277344,-72.89512634277344,-75.49178314208984,-75.49178314208984,-75.49178314208984,-72.3238754272461,-72.3238754272461,-74.38314819335938,-74.38314819335938,-74.38314819335938,-75.68250274658203,-75.68250274658203,-75.68250274658203,-67.92314910888672,-72.06517028808594,-72.06517028808594,-72.89791870117188,-72.89791870117188,-72.89791870117188,-70.38755798339844,-76.0052490234375,-76.0052490234375,-75.30386352539062,-75.30386352539062,-75.30386352539062,-75.30386352539062,-75.70067596435547,-75.70067596435547,-72.69120788574219,-72.69120788574219,-72.69120788574219,-72.73367309570312,-72.73367309570312,-72.73367309570312,-73.74195861816406
0,-55.98782730102539,-55.98782730102539,-50.40886306762695,-50.40886306762695,-50.40886306762695,-58.76987838745117,-58.76987838745117,-58.76987838745117,-70.3891830444336,-70.3891830444336,-57.17497634887695,-52.519439697265625,-52.519439697265625,-52.519439697265625,-52.519439697265625,-60.09099197387695,-73.2610855102539,-73.2610855102539,-79.1841049194336,-79.1841049194336,-79.1841049194336,-82.22859954833984,-82.22859954833984,-87.94034576416016,-87.94034576416016,-89.73319244384766,-87.81400299072266,-87.81400299072266,-87.81400299072266,-83.50806427001953,-83.50806427001953,-86.67237091064453,-86.67237091064453,-86.67237091064453,-85.50946044921875,-85.50946044921875,-81.40226745605469,-81.40226745605469,-81.25363159179688,-81.25363159179688,-81.25363159179688,-89.12171936035156,-89.12171936035156,-89.10147857666016,-89.10147857666016,-89.10147857666016,-89.97882080078125,-89.97882080078125,-89.97882080078125,-62.83054733276367,-62.83054733276367,-44.93006896972656,-44.93006896972656,-44.93006896972656,-44.93006896972656,-45.463077545166016,-45.463077545166016,-56.28361511230469,-56.28361511230469,-59.177146911621094,-59.177146911621094,-59.177146911621094,-61.26280975341797,-61.26280975341797,-66.67881774902344,-66.67881774902344,-63.206295013427734,-63.206295013427734,-63.206295013427734,-63.206295013427734,-64.3825454711914,-64.3825454711914,-69.41818237304688,-69.41818237304688,-69.41818237304688,-67.05093383789062,-67.05093383789062,-67.05093383789062,-69.27023315429688,-69.27023315429688,-70.4256820678711,-70.4256820678711,-70.4256820678711,-61.8724250793457,-61.8724250793457,-61.8724250793457,-58.132320404052734,-61.70609664916992,-61.70609664916992,-62.5485725402832,-62.5485725402832,-62.5485725402832,-64.0516357421875,-65.36431884765625,-65.36431884765625,-70.1277847290039,-70.1277847290039,-70.1277847290039,-70.1277847290039,-69.30348205566406,-69.30348205566406,-73.88391876220703,-73.88391876220703,-73.88391876220703,-76.7698745727539,-76.7698745727539,-76.7698745727539,-79.92078399658203
0,-73.30923461914062,-73.30923461914062,-68.8280258178711,-68.8280258178711,-68.8280258178711,-78.87493896484375,-78.87493896484375,-78.87493896484375,-88.77159118652344,-88.77159118652344,-72.4651107788086,-70.23283386230469,-70.23283386230469,-70.23283386230469,-70.23283386230469,-80.0473403930664,-83.70050811767578,-83.70050811767578,-88.85284423828125,-88.85284423828125,-88.85284423828125,-91.37225341796875,-91.37225341796875,-94.04080200195312,-94.04080200195312,-97.86619567871094,-99.79056549072266,-99.79056549072266,-99.79056549072266,-96.68859100341797,-96.68859100341797,-96.39251708984375,-96.39251708984375,-96.39251708984375,-96.91718292236328,-96.91718292236328,-100.98130798339844,-100.98130798339844,-101.1187515258789,-101.1187515258789,-101.1187515258789,-96.42188262939453,-96.42188262939453,-96.11853790283203,-96.11853790283203,-96.11853790283203,-92.69995880126953,-92.69995880126953,-92.69995880126953,-62.280155181884766,-62.280155181884766,-56.04421615600586,-56.04421615600586,-56.04421615600586,-56.04421615600586,-59.913204193115234,-59.913204193115234,-68.71604919433594,-68.71604919433594,-66.80186462402344,-66.80186462402344,-66.80186462402344,-66.52081298828125,-66.52081298828125,-69.8033676147461,-69.8033676147461,-63.45899963378906,-63.45899963378906,-63.45899963378906,-63.45899963378906,-66.27031707763672,-66.27031707763672,-66.4497299194336,-66.4497299194336,-66.4497299194336,-64.94422149658203,-64.94422149658203,-64.94422149658203,-62.0935173034668,-62.0935173034668,-60.63691329956055,-60.63691329956055,-60.63691329956055,-61.847259521484375,-61.847259521484375,-61.847259521484375,-63.186012268066406,-68.45040130615234,-68.45040130615234,-71.1080093383789,-71.1080093383789,-71.1080093383789,-75.97425079345703,-76.45269775390625,-76.45269775390625,-76.53645324707031,-76.53645324707031,-76.53645324707031,-76.53645324707031,-82.83428192138672,-82.83428192138672,-83.50467681884766,-83.50467681884766,-83.50467681884766,-84.08512878417969,-84.08512878417969,-84.08512878417969,-93.17401123046875
0,-84.69825744628906,-84.69825744628906,-80.5647201538086,-80.5647201538086,-80.5647201538086,-86.35425567626953,-86.35425567626953,-86.35425567626953,-91.44650268554688,-91.44650268554688,-92.18665313720703,-91.75980377197266,-91.75980377197266,-91.75980377197266,-91.75980377197266,-92.89936065673828,-94.40574645996094,-94.40574645996094,-89.24488830566406,-89.24488830566406,-89.24488830566406,-89.04193878173828,-89.04193878173828,-95.56184387207031,-95.56184387207031,-100.44872283935547,-104.47805786132812,-104.47805786132812,-104.47805786132812,-102.07206726074219,-102.07206726074219,-101.59283447265625,-101.59283447265625,-101.59283447265625,-101.56190490722656,-101.56190490722656,-100.2580795288086,-100.2580795288086,-105.32840728759766,-105.32840728759766,-105.32840728759766,-103.64041137695312,-103.64041137695312,-101.37113189697266,-101.37113189697266,-101.37113189697266,-92.56685638427734,-92.56685638427734,-92.56685638427734,-57.67847442626953,-57.67847442626953,-39.7459716796875,-39.7459716796875,-39.7459716796875,-39.7459716796875,-36.434364318847656,-36.434364318847656,-52.30080032348633,-52.30080032348633,-64.07814025878906,-64.07814025878906,-64.07814025878906,-65.96796417236328,-65.96796417236328,-69.49021911621094,-69.49021911621094,-69.46835327148438,-69.46835327148438,-69.46835327148438,-69.46835327148438,-71.42228698730469,-71.42228698730469,-74.85256958007812,-74.85256958007812,-74.85256958007812,-76.14849090576172,-76.14849090576172,-76.14849090576172,-72.5575942993164,-72.5575942993164,-72.46871948242188,-72.46871948242188,-72.46871948242188,-71.34095001220703,-71.34095001220703,-71.34095001220703,-62.8751106262207,-72.07254791259766,-72.07254791259766,-73.44160461425781,-73.44160461425781,-73.44160461425781,-75.9699478149414,-77.4112548828125,-77.4112548828125,-81.29450988769531,-81.29450988769531,-81.29450988769531,-81.29450988769531,-76.91055297851562,-76.91055297851562,-78.69056701660156,-78.69056701660156,-78.69056701660156,-84.47876739501953,-84.47876739501953,-84.47876739501953,-85.52843475341797
0,-81.453125,-81.453125,-76.30062103271484,-76.30062103271484,-76.30062103271484,-80.55611419677734,-80.55611419677734,-80.55611419677734,-93.05242156982422,-93.05242156982422,-99.99651336669922,-100.58495330810547,-100.58495330810547,-100.58495330810547,-100.58495330810547,-101.55455780029297,-98.91177368164062,-98.91177368164062,-97.10457611083984,-97.10457611083984,-97.10457611083984,-101.6268310546875,-101.6268310546875,-100.771484375,-100.771484375,-100.23811340332031,-101.63484191894531,-101.63484191894531,-101.63484191894531,-104.10630798339844,-104.10630798339844,-101.64037322998047,-101.64037322998047,-101.64037322998047,-100.33534240722656,-100.33534240722656,-101.27217864990234,-101.27217864990234,-102.90751647949219,-102.90751647949219,-102.90751647949219,-102.89934539794922,-102.89934539794922,-106.72224426269531,-106.72224426269531,-106.72224426269531,-95.03439331054688,-95.03439331054688,-95.03439331054688,-63.22787857055664,-63.22787857055664,-41.51585388183594,-41.51585388183594,-41.51585388183594,-41.51585388183594,-38.77919006347656,-38.77919006347656,-48.108516693115234,-48.108516693115234,-52.66179656982422,-52.66179656982422,-52.66179656982422,-52.700496673583984,-52.700496673583984,-53.03303527832031,-53.03303527832031,-53.930686950683594,-53.930686950683594,-53.930686950683594,-53.930686950683594,-54.84295654296875,-54.84295654296875,-52.91650390625,-52.91650390625,-52.91650390625,-52.97216796875,-52.97216796875,-52.97216796875,-52.08876037597656,-52.08876037597656,-49.29911422729492,-49.29911422729492,-49.29911422729492,-52.597938537597656,-52.597938537597656,-52.597938537597656,-51.05548095703125,-58.15639114379883,-58.15639114379883,-61.09130096435547,-61.09130096435547,-61.09130096435547,-65.5129623413086,-66.43895721435547,-66.43895721435547,-66.81257629394531,-66.81257629394531,-66.81257629394531,-66.81257629394531,-69.58074188232422,-69.58074188232422,-71.5767822265625,-71.5767822265625,-71.5767822265625,-74.12239837646484,-74.12239837646484,-74.12239837646484,-79.55022430419922
0,-91.19908142089844,-91.19908142089844,-87.28292083740234,-87.28292083740234,-87.28292083740234,-93.87064361572266,-93.87064361572266,-93.87064361572266,-99.77250671386719,-99.77250671386719,-105.69184875488281,-105.56319427490234,-105.56319427490234,-105.56319427490234,-105.56319427490234,-103.91159057617188,-100.04850769042969,-100.04850769042969,-97.80654907226562,-97.80654907226562,-97.80654907226562,-101.39932250976562,-101.39932250976562,-105.18620300292969,-105.18620300292969,-105.45899963378906,-106.18550872802734,-106.18550872802734,-106.18550872802734,-108.02186584472656,-108.02186584472656,-108.94465637207031,-108.94465637207031,-108.94465637207031,-106.02474975585938,-106.02474975585938,-106.6911392211914,-106.6911392211914,-106.59465026855469,-106.59465026855469,-106.59465026855469,-106.73296356201172,-106.73296356201172,-104.17098236083984,-104.17098236083984,-104.17098236083984,-95.82649230957031,-95.82649230957031,-95.82649230957031,-69.18753051757812,-69.18753051757812,-53.70497512817383,-53.70497512817383,-53.70497512817383,-53.70497512817383,-47.83306121826172,-47.83306121826172,-46.440425872802734,-46.440425872802734,-49.85161590576172,-49.85161590576172,-49.85161590576172,-50.961402893066406,-50.961402893066406,-52.95963668823242,-52.95963668823242,-52.891536712646484,-52.891536712646484,-52.891536712646484,-52.891536712646484,-56.65937042236328,-56.65937042236328,-57.213714599609375,-57.213714599609375,-57.213714599609375,-55.66181182861328,-55.66181182861328,-55.66181182861328,-59.20195388793945,-59.20195388793945,-57.63825988769531,-57.63825988769531,-57.63825988769531,-60.12405776977539,-60.12405776977539,-60.12405776977539,-60.27302169799805,-63.7735710144043,-63.7735710144043,-67.45188903808594,-67.45188903808594,-67.45188903808594,-66.42962646484375,-67.88289642333984,-67.88289642333984,-69.87102508544922,-69.87102508544922,-69.87102508544922,-69.87102508544922,-75.03410339355469,-75.03410339355469,-78.32181549072266,-78.32181549072266,-78.32181549072266,-83.75102233886719,-83.75102233886719,-83.75102233886719,-90.84357452392578
0,-103.42401885986328,-103.42401885986328,-101.80274963378906,-101.80274963378906,-101.80274963378906,-101.7862319946289,-101.7862319946289,-101.7862319946289,-106.80615997314453,-106.80615997314453,-107.19608306884766,-102.95072937011719,-102.95072937011719,-102.95072937011719,-102.95072937011719,-100.79067993164062,-102.61937713623047,-102.61937713623047,-106.91969299316406,-106.91969299316406,-106.91969299316406,-107.46392059326172,-107.46392059326172,-106.53009796142578,-106.53009796142578,-107.51992797851562,-106.98302459716797,-106.98302459716797,-106.98302459716797,-111.06532287597656,-111.06532287597656,-109.91893005371094,-109.91893005371094,-109.91893005371094,-112.16146087646484,-112.16146087646484,-111.95027923583984,-111.95027923583984,-108.34521484375,-108.34521484375,-108.34521484375,-110.13616180419922,-110.13616180419922,-110.75445556640625,-110.75445556640625,-110.75445556640625,-103.37007904052734,-103.37007904052734,-103.37007904052734,-77.15570831298828,-77.15570831298828,-53.52518081665039,-53.52518081665039,-53.52518081665039,-53.52518081665039,-46.59843063354492,-46.59843063354492,-50.754791259765625,-50.754791259765625,-56.04621887207031,-56.04621887207031,-56.04621887207031,-59.246620178222656,-59.246620178222656,-61.363582611083984,-61.363582611083984,-61.370487213134766,-61.370487213134766,-61.370487213134766,-61.370487213134766,-61.15675354003906,-61.15675354003906,-61.065303802490234,-61.065303802490234,-61.065303802490234,-65.72795867919922,-65.72795867919922,-65.72795867919922,-62.2264518737793,-62.2264518737793,-61.14630889892578,-61.14630889892578,-61.14630889892578,-61.19905090332031,-61.19905090332031,-61.19905090332031,-60.81397247314453,-65.74115753173828,-65.74115753173828,-67.09105682373047,-67.09105682373047,-67.09105682373047,-69.66108703613281,-72.90218353271484,-72.90218353271484,-75.49251556396484,-75.49251556396484,-75.49251556396484,-75.49251556396484,-79.27936553955078,-79.27936553955078,-84.06645202636719,-84.06645202636719,-84.06645202636719,-89.01509857177734,-89.01509857177734,-89.01509857177734,-92.94978332519531
0,-102.91205596923828,-102.91205596923828,-99.85218048095703,-99.85218048095703,-99.85218048095703,-103.46685028076172,-103.46685028076172,-103.46685028076172,-109.50749969482422,-109.50749969482422,-108.7861099243164,-102.06578826904297,-102.06578826904297,-102.06578826904297,-102.06578826904297,-102.46233367919922,-105.99345397949219,-105.99345397949219,-106.62869262695312,-106.62869262695312,-106.62869262695312,-109.18659210205078,-109.18659210205078,-111.14199829101562,-111.14199829101562,-110.3573989868164,-109.47682189941406,-109.47682189941406,-109.47682189941406,-109.76624298095703,-109.76624298095703,-109.20470428466797,-109.20470428466797,-109.20470428466797,-109.6780014038086,-109.6780014038086,-110.1978759765625,-110.1978759765625,-113.41678619384766,-113.41678619384766,-113.41678619384766,-112.87683868408203,-112.87683868408203,-113.4549789428711,-113.4549789428711,-113.4549789428711,-105.3000259399414,-105.3000259399414,-105.3000259399414,-77.31664276123047,-77.31664276123047,-57.82640838623047,-57.82640838623047,-57.82640838623047,-57.82640838623047,-51.588706970214844,-51.588706970214844,-56.459957122802734,-56.459957122802734,-59.555938720703125,-59.555938720703125,-59.555938720703125,-60.53268814086914,-60.53268814086914,-60.577850341796875,-60.577850341796875,-61.11131286621094,-61.11131286621094,-61.11131286621094,-61.11131286621094,-62.7862548828125,-62.7862548828125,-64.24844360351562,-64.24844360351562,-64.24844360351562,-63.51466369628906,-63.51466369628906,-63.51466369628906,-61.58900833129883,-61.58900833129883,-61.50086212158203,-61.50086212158203,-61.50086212158203,-65.18087005615234,-65.18087005615234,-65.18087005615234,-70.56486511230469,-75.5779037475586,-75.5779037475586,-78.1397933959961,-78.1397933959961,-78.1397933959961,-79.13162994384766,-81.64665222167969,-81.64665222167969,-82.22122192382812,-82.22122192382812,-82.22122192382812,-82.22122192382812,-85.64118194580078,-85.64118194580078,-92.07864379882812,-92.07864379882812,-92.07864379882812,-99.65653228759766,-99.65653228759766,-99.65653228759766,-105.1256332397461
0,-107.08842468261719,-107.08842468261719,-101.75041961669922,-101.75041961669922,-101.75041961669922,-105.07028198242188,-105.07028198242188,-105.07028198242188,-111.17970275878906,-111.17970275878906,-111.12456512451172,-109.53338623046875,-109.53338623046875,-109.53338623046875,-109.53338623046875,-108.51923370361328,-109.05774688720703,-109.05774688720703,-108.76052856445312,-108.76052856445312,-108.76052856445312,-108.66424560546875,-108.66424560546875,-112.39323425292969,-112.39323425292969,-113.42716979980469,-112.77174377441406,-112.77174377441406,-112.77174377441406,-115.11002349853516,-115.11002349853516,-112.52900695800781,-112.52900695800781,-112.52900695800781,-110.53142547607422,-110.53142547607422,-109.26873016357422,-109.26873016357422,-112.19367218017578,-112.19367218017578,-112.19367218017578,-111.12937927246094,-111.12937927246094,-113.34898376464844,-113.34898376464844,-113.34898376464844,-105.30380249023438,-105.30380249023438,-105.30380249023438,-80.18827056884766,-80.18827056884766,-69.97689819335938,-69.97689819335938,-69.97689819335938,-69.97689819335938,-65.35413360595703,-65.35413360595703,-67.33599853515625,-67.33599853515625,-70.00030517578125,-70.00030517578125,-70.00030517578125,-74.59114074707031,-74.59114074707031,-78.69317626953125,-78.69317626953125,-79.89088439941406,-79.89088439941406,-79.89088439941406,-79.89088439941406,-81.03466796875,-81.03466796875,-83.58361053466797,-83.58361053466797,-83.58361053466797,-81.52252197265625,-81.52252197265625,-81.52252197265625,-81.89382934570312,-81.89382934570312,-83.64894104003906,-83.64894104003906,-83.64894104003906,-83.19978332519531,-83.19978332519531,-83.19978332519531,-86.40525817871094,-93.49030303955078,-93.49030303955078,-97.08177947998047,-97.08177947998047,-97.08177947998047,-97.78973388671875,-98.49613189697266,-98.49613189697266,-96.00155639648438,-96.00155639648438,-96.00155639648438,-96.00155639648438,-100.30552673339844,-100.30552673339844,-106.59024047851562,-106.59024047851562,-106.59024047851562,-109.77738952636719,-109.77738952636719,-109.77738952636719,-110.364990234375
