0,-81.68962097167969,-81.68962097167969,-88.51481628417969,-97.32460021972656,-97.32460021972656,-97.32460021972656,-97.32460021972656,-99.7502670288086,-99.7502670288086,-85.51477813720703,-86.2179946899414,-86.2179946899414,-86.2179946899414,-93.1134033203125,-93.1134033203125,-93.1134033203125,-90.83792114257812,-97.34564971923828,-101.27611541748047,-101.27611541748047,-101.27611541748047,-101.27611541748047,-95.96346282958984,-102.00343322753906,-102.00343322753906,-111.13106536865234,-111.13106536865234,-111.13106536865234,-105.5495376586914,-105.5495376586914,-105.5495376586914,-105.3182144165039,-105.85880279541016,-105.85880279541016,-105.85880279541016,-112.35669708251953,-112.35669708251953,-92.57160949707031,-92.57160949707031,-92.57160949707031,-83.1141357421875,-83.1141357421875,-83.1141357421875,-85.04685974121094,-85.04685974121094,-88.31844329833984,-90.51883697509766,-90.51883697509766,-90.51883697509766,-92.0377197265625,-92.0377197265625,-84.72975158691406,-87.4944839477539,-87.4944839477539,-87.4944839477539,-88.00009155273438,-88.00009155273438,-89.32534790039062,-89.32534790039062,-87.89154052734375,-87.89154052734375,-87.89154052734375,-87.71724700927734,-87.71724700927734,-84.27584075927734,-84.27584075927734,-86.54380798339844,-86.54380798339844,-86.54380798339844,-93.63407897949219,-92.13471984863281,-92.13471984863281,-91.2372817993164,-91.2372817993164,-91.2372817993164,-97.50093078613281,-97.50093078613281,-97.90825653076172,-98.03950500488281,-98.03950500488281,-98.03950500488281,-99.80644989013672,-99.80644989013672,-98.02632904052734,-97.11820983886719,-97.11820983886719,-105.98695373535156,-105.98695373535156,-105.98695373535156,-100.33290100097656,-100.33290100097656,-102.5617904663086,-102.5617904663086,-109.52767944335938,-109.52767944335938
0,-62.89335250854492,-62.89335250854492,-71.60765075683594,-80.74735260009766,-80.74735260009766,-80.74735260009766,-80.74735260009766,-89.7568588256836,-89.7568588256836,-70.88636779785156,-71.88530731201172,-71.88530731201172,-71.88530731201172,-82.99231719970703,-82.99231719970703,-82.99231719970703,-88.37557983398438,-95.85628509521484,-96.28740692138672,-96.28740692138672,-96.28740692138672,-96.28740692138672,-96.6559066772461,-97.41315460205078,-97.41315460205078,-94.36339569091797,-94.36339569091797,-94.36339569091797,-93.91815185546875,-93.91815185546875,-93.91815185546875,-94.54251861572266,-94.45619201660156,-94.45619201660156,-94.45619201660156,-98.18460845947266,-98.18460845947266,-80.89717864990234,-80.89717864990234,-80.89717864990234,-74.95376586914062,-74.95376586914062,-74.95376586914062,-78.78679656982422,-78.78679656982422,-83.77207946777344,-79.48760986328125,-79.48760986328125,-79.48760986328125,-81.12069702148438,-81.12069702148438,-83.21123504638672,-82.32107543945312,-82.32107543945312,-82.32107543945312,-81.68266296386719,-81.68266296386719,-81.78995513916016,-81.78995513916016,-76.65713500976562,-76.65713500976562,-76.65713500976562,-82.37883758544922,-82.37883758544922,-81.50298309326172,-81.50298309326172,-79.88778686523438,-79.88778686523438,-79.88778686523438,-81.02861022949219,-85.5323486328125,-85.5323486328125,-82.81671142578125,-82.81671142578125,-82.81671142578125,-86.55525207519531,-86.55525207519531,-91.09571838378906,-95.75585174560547,-95.75585174560547,-95.75585174560547,-95.83984375,-95.83984375,-92.9413833618164,-92.82256317138672,-92.82256317138672,-90.58812713623047,-90.58812713623047,-90.58812713623047,-95.63766479492188,-95.63766479492188,-97.80020904541016,-97.80020904541016,-100.61154174804688,-100.61154174804688
0,-61.314754486083984,-61.314754486083984,-70.8076171875,-80.99051666259766,-80.99051666259766,-80.99051666259766,-80.99051666259766,-82.3598861694336,-82.3598861694336,-66.840576171875,-66.87504577636719,-66.87504577636719,-66.87504577636719,-79.08146667480469,-79.08146667480469,-79.08146667480469,-86.60400390625,-95.54332733154297,-98.9016342163086,-98.9016342163086,-98.9016342163086,-98.9016342163086,-96.53656768798828,-93.01686096191406,-93.01686096191406,-96.37813568115234,-96.37813568115234,-96.37813568115234,-101.77352142333984,-101.77352142333984,-101.77352142333984,-105.10733032226562,-104.16398620605469,-104.16398620605469,-104.16398620605469,-92.53736877441406,-92.53736877441406,-62.153648376464844,-62.153648376464844,-62.153648376464844,-56.624366760253906,-56.624366760253906,-56.624366760253906,-63.17404556274414,-63.17404556274414,-67.85502624511719,-67.30928802490234,-67.30928802490234,-67.30928802490234,-71.53284454345703,-71.53284454345703,-71.66189575195312,-72.67833709716797,-72.67833709716797,-72.67833709716797,-71.49320983886719,-71.49320983886719,-70.7849349975586,-70.7849349975586,-69.81777954101562,-69.81777954101562,-69.81777954101562,-70.23490905761719,-70.23490905761719,-70.19171142578125,-70.19171142578125,-73.55487823486328,-73.55487823486328,-73.55487823486328,-76.54135131835938,-76.26814270019531,-76.26814270019531,-78.29753112792969,-78.29753112792969,-78.29753112792969,-82.91911315917969,-82.91911315917969,-89.2054672241211,-93.2559814453125,-93.2559814453125,-93.2559814453125,-86.09121704101562,-86.09121704101562,-89.78730010986328,-97.49724578857422,-97.49724578857422,-103.53874206542969,-103.53874206542969,-103.53874206542969,-103.26776123046875,-103.26776123046875,-103.79618072509766,-103.79618072509766,-103.27713012695312,-103.27713012695312
0,-78.81988525390625,-78.81988525390625,-92.14376831054688,-99.11553955078125,-99.11553955078125,-99.11553955078125,-99.11553955078125,-95.31424713134766,-95.31424713134766,-81.49681854248047,-82.59870910644531,-82.59870910644531,-82.59870910644531,-91.88880157470703,-91.88880157470703,-91.88880157470703,-98.7107162475586,-104.38554382324219,-100.151123046875,-100.151123046875,-100.151123046875,-100.151123046875,-105.84530639648438,-114.37818145751953,-114.37818145751953,-117.19635772705078,-117.19635772705078,-117.19635772705078,-116.2452621459961,-116.2452621459961,-116.2452621459961,-114.47582244873047,-112.8597640991211,-112.8597640991211,-112.8597640991211,-93.45384216308594,-93.45384216308594,-60.00800323486328,-60.00800323486328,-60.00800323486328,-52.55938720703125,-52.55938720703125,-52.55938720703125,-56.511688232421875,-56.511688232421875,-65.81995391845703,-68.19355773925781,-68.19355773925781,-68.19355773925781,-66.02222442626953,-66.02222442626953,-64.82038116455078,-63.865272521972656,-63.865272521972656,-63.865272521972656,-64.64144134521484,-64.64144134521484,-66.35472106933594,-66.35472106933594,-68.29280853271484,-68.29280853271484,-68.29280853271484,-67.76058959960938,-67.76058959960938,-68.95618438720703,-68.95618438720703,-72.05187225341797,-72.05187225341797,-72.05187225341797,-79.31692504882812,-82.54544830322266,-82.54544830322266,-85.50747680664062,-85.50747680664062,-85.50747680664062,-90.0301742553711,-90.0301742553711,-91.19821166992188,-91.51332092285156,-91.51332092285156,-91.51332092285156,-93.27439880371094,-93.27439880371094,-101.28700256347656,-105.64627075195312,-105.64627075195312,-105.37628173828125,-105.37628173828125,-105.37628173828125,-105.65284729003906,-105.65284729003906,-106.71106719970703,-106.71106719970703,-107.79510498046875,-107.79510498046875
0,-89.26791381835938,-89.26791381835938,-96.49885559082031,-100.76729583740234,-100.76729583740234,-100.76729583740234,-100.76729583740234,-102.64684295654297,-102.64684295654297,-97.25826263427734,-94.0659408569336,-94.0659408569336,-94.0659408569336,-98.13935089111328,-98.13935089111328,-98.13935089111328,-104.90302276611328,-105.29637908935547,-108.64521789550781,-108.64521789550781,-108.64521789550781,-108.64521789550781,-110.9918441772461,-117.77088928222656,-117.77088928222656,-120.83892059326172,-120.83892059326172,-120.83892059326172,-118.00332641601562,-118.00332641601562,-118.00332641601562,-112.33216094970703,-109.93975830078125,-109.93975830078125,-109.93975830078125,-82.12242889404297,-82.12242889404297,-58.23704147338867,-58.23704147338867,-58.23704147338867,-53.29615783691406,-53.29615783691406,-53.29615783691406,-61.29082107543945,-61.29082107543945,-73.88185119628906,-79.53711700439453,-79.53711700439453,-79.53711700439453,-79.14323425292969,-79.14323425292969,-78.04319763183594,-78.44140625,-78.44140625,-78.44140625,-74.62503814697266,-74.62503814697266,-71.24076843261719,-71.24076843261719,-70.92028045654297,-70.92028045654297,-70.92028045654297,-66.39798736572266,-66.39798736572266,-71.0854263305664,-71.0854263305664,-78.69544982910156,-78.69544982910156,-78.69544982910156,-86.1633529663086,-82.85778045654297,-82.85778045654297,-83.43215942382812,-83.43215942382812,-83.43215942382812,-87.07897186279297,-87.07897186279297,-85.51426696777344,-89.38214111328125,-89.38214111328125,-89.38214111328125,-88.42807006835938,-88.42807006835938,-92.80235290527344,-94.6585464477539,-94.6585464477539,-99.48715209960938,-99.48715209960938,-99.48715209960938,-100.058349609375,-100.058349609375,-107.18104553222656,-107.18104553222656,-108.55681610107422,-108.55681610107422
0,-88.61101531982422,-88.61101531982422,-97.82772827148438,-109.32441711425781,-109.32441711425781,-109.32441711425781,-109.32441711425781,-116.8589859008789,-116.8589859008789,-108.15888214111328,-106.5123519897461,-106.5123519897461,-106.5123519897461,-109.31615447998047,-109.31615447998047,-109.31615447998047,-113.66101837158203,-111.25447845458984,-112.98800659179688,-112.98800659179688,-112.98800659179688,-112.98800659179688,-115.1718521118164,-119.813720703125,-119.813720703125,-120.13936614990234,-120.13936614990234,-120.13936614990234,-118.85291290283203,-118.85291290283203,-118.85291290283203,-116.80164337158203,-120.0694808959961,-120.0694808959961,-120.0694808959961,-92.9823226928711,-92.9823226928711,-59.6523551940918,-59.6523551940918,-59.6523551940918,-48.978675842285156,-48.978675842285156,-48.978675842285156,-47.281368255615234,-47.281368255615234,-54.57512283325195,-57.480186462402344,-57.480186462402344,-57.480186462402344,-55.21222686767578,-55.21222686767578,-55.600154876708984,-57.4809684753418,-57.4809684753418,-57.4809684753418,-61.67219924926758,-61.67219924926758,-64.83072662353516,-64.83072662353516,-64.0123291015625,-64.0123291015625,-64.0123291015625,-63.46662139892578,-63.46662139892578,-66.85726928710938,-66.85726928710938,-71.82897186279297,-71.82897186279297,-71.82897186279297,-76.46849060058594,-80.73802947998047,-80.73802947998047,-81.80642700195312,-81.80642700195312,-81.80642700195312,-84.91131591796875,-84.91131591796875,-88.8047866821289,-95.49751281738281,-95.49751281738281,-95.49751281738281,-95.61089324951172,-95.61089324951172,-94.68312072753906,-97.51872253417969,-97.51872253417969,-100.29301452636719,-100.29301452636719,-100.29301452636719,-105.31898498535156,-105.31898498535156,-110.46591186523438,-110.46591186523438,-113.81209564208984,-113.81209564208984
0,-88.53361511230469,-88.53361511230469,-99.75467681884766,-107.76445770263672,-107.76445770263672,-107.76445770263672,-107.76445770263672,-114.55403137207031,-114.55403137207031,-114.61946105957031,-111.95864868164062,-111.95864868164062,-111.95864868164062,-112.22103118896484,-112.22103118896484,-112.22103118896484,-113.24771118164062,-114.52278900146484,-116.99144744873047,-116.99144744873047,-116.99144744873047,-116.99144744873047,-117.95356750488281,-118.92201232910156,-118.92201232910156,-122.9997787475586,-122.9997787475586,-122.9997787475586,-122.12084197998047,-122.12084197998047,-122.12084197998047,-122.67302703857422,-118.8807601928711,-118.8807601928711,-118.8807601928711,-104.4268798828125,-104.4268798828125,-73.26416015625,-73.26416015625,-73.26416015625,-57.11307144165039,-57.11307144165039,-57.11307144165039,-55.94391632080078,-55.94391632080078,-61.961830139160156,-65.65718078613281,-65.65718078613281,-65.65718078613281,-63.86995315551758,-63.86995315551758,-63.82263946533203,-62.36872863769531,-62.36872863769531,-62.36872863769531,-60.80652618408203,-60.80652618408203,-61.34605407714844,-61.34605407714844,-62.41094207763672,-62.41094207763672,-62.41094207763672,-59.93827438354492,-59.93827438354492,-68.65086364746094,-68.65086364746094,-72.65068817138672,-72.65068817138672,-72.65068817138672,-74.25691223144531,-78.00750732421875,-78.00750732421875,-80.6404800415039,-80.6404800415039,-80.6404800415039,-83.92784881591797,-83.92784881591797,-87.5241928100586,-88.23727416992188,-88.23727416992188,-88.23727416992188,-91.0611343383789,-91.0611343383789,-96.6181411743164,-96.40994262695312,-96.40994262695312,-101.1433334350586,-101.1433334350586,-101.1433334350586,-106.55176544189453,-106.55176544189453,-113.23417663574219,-113.23417663574219,-117.86157989501953,-117.86157989501953
0,-103.36123657226562,-103.36123657226562,-107.80225372314453,-114.29427337646484,-114.29427337646484,-114.29427337646484,-114.29427337646484,-114.12995147705078,-114.12995147705078,-113.0506820678711,-110.18782806396484,-110.18782806396484,-110.18782806396484,-111.81063842773438,-111.81063842773438,-111.81063842773438,-114.0783462524414,-117.0411148071289,-122.23735809326172,-122.23735809326172,-122.23735809326172,-122.23735809326172,-124.32427215576172,-123.31422424316406,-123.31422424316406,-124.53250122070312,-124.53250122070312,-124.53250122070312,-126.10787963867188,-126.10787963867188,-126.10787963867188,-125.78534698486328,-125.90284729003906,-125.90284729003906,-125.90284729003906,-110.8671646118164,-110.8671646118164,-77.62496948242188,-77.62496948242188,-77.62496948242188,-63.384796142578125,-63.384796142578125,-63.384796142578125,-61.110389709472656,-61.110389709472656,-67.14752960205078,-67.25808715820312,-67.25808715820312,-67.25808715820312,-62.648372650146484,-62.648372650146484,-63.276065826416016,-62.86956024169922,-62.86956024169922,-62.86956024169922,-65.30269622802734,-65.30269622802734,-68.99510955810547,-68.99510955810547,-71.30914306640625,-71.30914306640625,-71.30914306640625,-71.31568908691406,-71.31568908691406,-73.58843231201172,-73.58843231201172,-76.61577606201172,-76.61577606201172,-76.61577606201172,-80.9151382446289,-83.04415893554688,-83.04415893554688,-86.75927734375,-86.75927734375,-86.75927734375,-87.90089416503906,-87.90089416503906,-91.96687316894531,-94.03609466552734,-94.03609466552734,-94.03609466552734,-98.8253173828125,-98.8253173828125,-104.52894592285156,-107.94943237304688,-107.94943237304688,-107.07318878173828,-107.07318878173828,-107.07318878173828,-113.38367462158203,-113.38367462158203,-120.4839859008789,-120.4839859008789,-122.43511962890625,-122.43511962890625
0,-111.8156509399414,-111.8156509399414,-118.02080535888672,-118.1112289428711,-118.1112289428711,-118.1112289428711,-118.1112289428711,-114.5977554321289,-114.5977554321289,-106.89901733398438,-103.50647735595703,-103.50647735595703,-103.50647735595703,-102.75928497314453,-102.75928497314453,-102.75928497314453,-104.2094955444336,-114.74842834472656,-122.04005432128906,-122.04005432128906,-122.04005432128906,-122.04005432128906,-127.5511474609375,-127.28349304199219,-127.28349304199219,-127.16720581054688,-127.16720581054688,-127.16720581054688,-128.0273895263672,-128.0273895263672,-128.0273895263672,-125.15841674804688,-126.97999572753906,-126.97999572753906,-126.97999572753906,-100.5290298461914,-100.5290298461914,-82.51287078857422,-82.51287078857422,-82.51287078857422,-70.08583068847656,-70.08583068847656,-70.08583068847656,-65.91496276855469,-65.91496276855469,-70.28478240966797,-71.08380126953125,-71.08380126953125,-71.08380126953125,-73.69467163085938,-73.69467163085938,-77.31108093261719,-75.56062316894531,-75.56062316894531,-75.56062316894531,-77.92367553710938,-77.92367553710938,-75.34093475341797,-75.34093475341797,-77.16707611083984,-77.16707611083984,-77.16707611083984,-75.29826354980469,-75.29826354980469,-79.03096771240234,-79.03096771240234,-84.0386962890625,-84.0386962890625,-84.0386962890625,-92.36190032958984,-98.63087463378906,-98.63087463378906,-105.5450210571289,-105.5450210571289,-105.5450210571289,-113.8891372680664,-113.8891372680664,-119.04015350341797,-122.5146255493164,-122.5146255493164,-122.5146255493164,-125.08759307861328,-125.08759307861328,-125.72107696533203,-126.72361755371094,-126.72361755371094,-127.11181640625,-127.11181640625,-127.11181640625,-123.55303192138672,-123.55303192138672,-124.1219482421875,-124.1219482421875,-124.15373229980469,-124.15373229980469
0,-108.8259048461914,-108.8259048461914,-116.42145538330078,-124.55731964111328,-124.55731964111328,-124.55731964111328,-124.55731964111328,-119.0918960571289,-119.0918960571289,-111.63613891601562,-111.18283081054688,-111.18283081054688,-111.18283081054688,-112.9898910522461,-112.9898910522461,-112.9898910522461,-120.93677520751953,-125.22942352294922,-128.5813446044922,-128.5813446044922,-128.5813446044922,-128.5813446044922,-127.90033721923828,-126.60316467285156,-126.60316467285156,-125.12569427490234,-125.12569427490234,-125.12569427490234,-125.59282684326172,-125.59282684326172,-125.59282684326172,-128.2411651611328,-127.37712860107422,-127.37712860107422,-127.37712860107422,-111.92412567138672,-111.92412567138672,-93.99703979492188,-93.99703979492188,-93.99703979492188,-81.79646301269531,-81.79646301269531,-81.79646301269531,-79.20728302001953,-79.20728302001953,-83.90916442871094,-85.07371520996094,-85.07371520996094,-85.07371520996094,-83.52538299560547,-83.52538299560547,-83.19465637207031,-85.15940856933594,-85.15940856933594,-85.15940856933594,-89.97425842285156,-89.97425842285156,-88.54521179199219,-88.54521179199219,-89.0378646850586,-89.0378646850586,-89.0378646850586,-90.2681884765625,-90.2681884765625,-91.27110290527344,-91.27110290527344,-97.61341094970703,-97.61341094970703,-97.61341094970703,-104.2178726196289,-105.32066345214844,-105.32066345214844,-115.91071319580078,-115.91071319580078,-115.91071319580078,-125.16824340820312,-125.16824340820312,-126.2125015258789,-123.94286346435547,-123.94286346435547,-123.94286346435547,-125.03981018066406,-125.03981018066406,-125.1407470703125,-129.53598022460938,-129.53598022460938,-126.89508819580078,-126.89508819580078,-126.89508819580078,-126.3055419921875,-126.3055419921875,-124.83916473388672,-124.83916473388672,-127.0404281616211,-127.0404281616211
