0,-87.72059631347656,-93.09148406982422,-93.09148406982422,-97.70098876953125,-97.70098876953125,-97.70098876953125,-102.18972778320312,-102.18972778320312,-94.37194061279297,-94.37194061279297,-85.32102966308594,-85.32102966308594,-85.32102966308594,-86.882568359375,-86.882568359375,-97.57838439941406,-97.57838439941406,-97.50492095947266,-97.50492095947266,-105.83322143554688,-105.83322143554688,-115.34712982177734,-115.34712982177734,-115.34712982177734,-112.83477783203125,-113.13777923583984,-113.13777923583984,-107.54855346679688,-107.54855346679688,-107.54855346679688,-100.32794952392578,-100.32794952392578,-92.62637329101562,-92.62637329101562,-85.45906066894531,-85.45906066894531,-85.45906066894531,-85.58633422851562,-85.58633422851562,-87.33646392822266,-87.33646392822266,-87.94645690917969,-87.94645690917969,-87.94645690917969,-88.69281768798828,-88.69281768798828,-87.75592803955078,-85.1048355102539,-85.1048355102539,-85.1048355102539,-85.96760559082031,-85.96760559082031,-87.41181945800781,-87.41181945800781,-91.96781921386719,-91.96781921386719,-91.96781921386719,-86.7881088256836,-90.76265716552734,-90.76265716552734,-93.93621063232422,-93.93621063232422,-92.22398376464844,-92.22398376464844,-98.18180084228516,-98.18180084228516,-98.06452178955078,-98.06452178955078,-98.06452178955078,-101.87496948242188,-107.3968505859375,-107.3968505859375,-98.69784545898438,-98.69784545898438,-98.69784545898438,-100.22643280029297,-100.22643280029297,-104.35890197753906,-104.35890197753906,-100.66353607177734,-100.66353607177734,-100.77971649169922,-100.77971649169922,-100.25496673583984,-100.25496673583984,-99.69459533691406,-99.69459533691406,-115.91902923583984,-115.91902923583984,-115.91902923583984,-114.38583374023438,-106.08077239990234
0,-69.87435150146484,-77.921142578125,-77.921142578125,-93.45510864257812,-93.45510864257812,-93.45510864257812,-91.0878677368164,-91.0878677368164,-71.46373748779297,-71.46373748779297,-68.48970794677734,-68.48970794677734,-68.48970794677734,-79.67036437988281,-79.67036437988281,-87.4428482055664,-87.4428482055664,-94.02728271484375,-94.02728271484375,-101.5046615600586,-101.5046615600586,-104.02346801757812,-104.02346801757812,-104.02346801757812,-101.68598937988281,-100.21502685546875,-100.21502685546875,-97.3537368774414,-97.3537368774414,-97.3537368774414,-98.63184356689453,-98.63184356689453,-77.2365951538086,-77.2365951538086,-71.3472671508789,-71.3472671508789,-71.3472671508789,-79.9902114868164,-79.9902114868164,-78.91761016845703,-78.91761016845703,-79.05350494384766,-79.05350494384766,-79.05350494384766,-78.46964263916016,-78.46964263916016,-81.3764877319336,-77.11258697509766,-77.11258697509766,-77.11258697509766,-76.4012680053711,-76.4012680053711,-80.90897369384766,-80.90897369384766,-82.2907485961914,-82.2907485961914,-82.2907485961914,-84.33531951904297,-80.92782592773438,-80.92782592773438,-81.61880493164062,-81.61880493164062,-86.9369888305664,-86.9369888305664,-88.03192138671875,-88.03192138671875,-89.32215881347656,-89.32215881347656,-89.32215881347656,-88.41593933105469,-97.88029479980469,-97.88029479980469,-97.40596771240234,-97.40596771240234,-97.40596771240234,-97.35575866699219,-97.35575866699219,-104.14157104492188,-104.14157104492188,-105.3785400390625,-105.3785400390625,-97.1501235961914,-97.1501235961914,-97.74311828613281,-97.74311828613281,-97.92156982421875,-97.92156982421875,-100.34851837158203,-100.34851837158203,-100.34851837158203,-104.27278137207031,-103.25384521484375
0,-68.5990219116211,-81.9117431640625,-81.9117431640625,-87.5151138305664,-87.5151138305664,-87.5151138305664,-88.77265167236328,-88.77265167236328,-68.48169708251953,-68.48169708251953,-65.72521209716797,-65.72521209716797,-65.72521209716797,-77.69760131835938,-77.69760131835938,-86.10869598388672,-86.10869598388672,-95.94123077392578,-95.94123077392578,-100.26412963867188,-100.26412963867188,-102.66913604736328,-102.66913604736328,-102.66913604736328,-103.6279067993164,-103.83934020996094,-103.83934020996094,-105.52003479003906,-105.52003479003906,-105.52003479003906,-89.6222152709961,-89.6222152709961,-60.67390441894531,-60.67390441894531,-56.34880447387695,-56.34880447387695,-56.34880447387695,-62.213836669921875,-62.213836669921875,-64.39363861083984,-64.39363861083984,-66.37249755859375,-66.37249755859375,-66.37249755859375,-70.18242645263672,-70.18242645263672,-66.03789520263672,-65.72613525390625,-65.72613525390625,-65.72613525390625,-67.89810943603516,-67.89810943603516,-67.61243438720703,-67.61243438720703,-69.45382690429688,-69.45382690429688,-69.45382690429688,-68.98611450195312,-67.66009521484375,-67.66009521484375,-68.5748519897461,-68.5748519897461,-74.90736389160156,-74.90736389160156,-77.96550750732422,-77.96550750732422,-83.00755310058594,-83.00755310058594,-83.00755310058594,-84.93848419189453,-87.93299865722656,-87.93299865722656,-88.61557006835938,-88.61557006835938,-88.61557006835938,-89.40487670898438,-89.40487670898438,-90.75090026855469,-90.75090026855469,-94.57808685302734,-94.57808685302734,-101.4298095703125,-101.4298095703125,-99.11080932617188,-99.11080932617188,-100.97312927246094,-100.97312927246094,-104.39014434814453,-104.39014434814453,-104.39014434814453,-110.33665466308594,-105.81180572509766
0,-87.3831787109375,-97.59960174560547,-97.59960174560547,-99.44973754882812,-99.44973754882812,-99.44973754882812,-97.09835052490234,-97.09835052490234,-83.32199096679688,-83.32199096679688,-81.33492279052734,-81.33492279052734,-81.33492279052734,-96.5051040649414,-96.5051040649414,-100.65216064453125,-100.65216064453125,-109.7114486694336,-109.7114486694336,-116.10466003417969,-116.10466003417969,-114.27716064453125,-114.27716064453125,-114.27716064453125,-120.89191436767578,-117.78889465332031,-117.78889465332031,-118.0757064819336,-118.0757064819336,-118.0757064819336,-83.96808624267578,-83.96808624267578,-54.971290588378906,-54.971290588378906,-48.71379470825195,-48.71379470825195,-48.71379470825195,-59.79103469848633,-59.79103469848633,-64.65912628173828,-64.65912628173828,-63.14299392700195,-63.14299392700195,-63.14299392700195,-60.472496032714844,-60.472496032714844,-63.842674255371094,-64.02468872070312,-64.02468872070312,-64.02468872070312,-63.94145965576172,-63.94145965576172,-63.925392150878906,-63.925392150878906,-68.10433197021484,-68.10433197021484,-68.10433197021484,-69.5155029296875,-68.19670104980469,-68.19670104980469,-70.965576171875,-70.965576171875,-78.42019653320312,-78.42019653320312,-85.51686096191406,-85.51686096191406,-91.3451919555664,-91.3451919555664,-91.3451919555664,-95.19126892089844,-99.12188720703125,-99.12188720703125,-100.92460632324219,-100.92460632324219,-100.92460632324219,-95.57078552246094,-95.57078552246094,-98.74884033203125,-98.74884033203125,-101.44033813476562,-101.44033813476562,-108.48460388183594,-108.48460388183594,-105.14954376220703,-105.14954376220703,-105.33089447021484,-105.33089447021484,-116.88265991210938,-116.88265991210938,-116.88265991210938,-116.57585906982422,-115.23979949951172
0,-97.52984619140625,-96.43255615234375,-96.43255615234375,-95.58789825439453,-95.58789825439453,-95.58789825439453,-96.38168334960938,-96.38168334960938,-93.94987487792969,-93.94987487792969,-91.44380187988281,-91.44380187988281,-91.44380187988281,-92.7476577758789,-92.7476577758789,-97.56582641601562,-97.56582641601562,-111.25403594970703,-111.25403594970703,-118.30863189697266,-118.30863189697266,-118.92822265625,-118.92822265625,-118.92822265625,-117.79389190673828,-113.42329406738281,-113.42329406738281,-115.81463623046875,-115.81463623046875,-115.81463623046875,-86.29247283935547,-86.29247283935547,-55.76925277709961,-55.76925277709961,-51.74555587768555,-51.74555587768555,-51.74555587768555,-57.67095184326172,-57.67095184326172,-72.57709503173828,-72.57709503173828,-72.92115020751953,-72.92115020751953,-72.92115020751953,-72.50933837890625,-72.50933837890625,-74.85801696777344,-77.1222152709961,-77.1222152709961,-77.1222152709961,-77.279541015625,-77.279541015625,-75.44282531738281,-75.44282531738281,-73.49698638916016,-73.49698638916016,-73.49698638916016,-73.49044799804688,-69.57857513427734,-69.57857513427734,-72.80440521240234,-72.80440521240234,-80.52017211914062,-80.52017211914062,-88.5611343383789,-88.5611343383789,-89.92709350585938,-89.92709350585938,-89.92709350585938,-91.1131591796875,-90.9798355102539,-90.9798355102539,-91.56372833251953,-91.56372833251953,-91.56372833251953,-93.53893280029297,-93.53893280029297,-96.45431518554688,-96.45431518554688,-99.5458984375,-99.5458984375,-100.5871353149414,-100.5871353149414,-102.26840209960938,-102.26840209960938,-102.86053466796875,-102.86053466796875,-109.33857727050781,-109.33857727050781,-109.33857727050781,-117.86284637451172,-113.34625244140625
0,-94.12202453613281,-100.4429702758789,-100.4429702758789,-104.9017562866211,-104.9017562866211,-104.9017562866211,-100.25929260253906,-100.25929260253906,-99.30766296386719,-99.30766296386719,-105.27589416503906,-105.27589416503906,-105.27589416503906,-107.3945083618164,-107.3945083618164,-113.39656066894531,-113.39656066894531,-120.12818145751953,-120.12818145751953,-117.88681030273438,-117.88681030273438,-114.70613861083984,-114.70613861083984,-114.70613861083984,-117.94156646728516,-121.99784851074219,-121.99784851074219,-120.60941314697266,-120.60941314697266,-120.60941314697266,-91.11935424804688,-91.11935424804688,-56.36384201049805,-56.36384201049805,-47.622310638427734,-47.622310638427734,-47.622310638427734,-51.395992279052734,-51.395992279052734,-54.56201934814453,-54.56201934814453,-52.67698287963867,-52.67698287963867,-52.67698287963867,-50.106082916259766,-50.106082916259766,-51.50818634033203,-54.53600311279297,-54.53600311279297,-54.53600311279297,-55.19407272338867,-55.19407272338867,-57.578372955322266,-57.578372955322266,-58.272640228271484,-58.272640228271484,-58.272640228271484,-60.79656982421875,-59.41050720214844,-59.41050720214844,-65.19689178466797,-65.19689178466797,-70.87409973144531,-70.87409973144531,-74.12651062011719,-74.12651062011719,-78.01797485351562,-78.01797485351562,-78.01797485351562,-79.1727066040039,-82.4594955444336,-82.4594955444336,-85.04358673095703,-85.04358673095703,-85.04358673095703,-88.19615936279297,-88.19615936279297,-89.06428527832031,-89.06428527832031,-91.33512878417969,-91.33512878417969,-93.97438049316406,-93.97438049316406,-101.925537109375,-101.925537109375,-109.39076232910156,-109.39076232910156,-112.8197021484375,-112.8197021484375,-112.8197021484375,-112.7342529296875,-114.79692077636719
0,-99.04261779785156,-105.93926239013672,-105.93926239013672,-106.21436309814453,-106.21436309814453,-106.21436309814453,-107.92921447753906,-107.92921447753906,-109.91962432861328,-109.91962432861328,-108.67135620117188,-108.67135620117188,-108.67135620117188,-109.64947509765625,-109.64947509765625,-116.42822265625,-116.42822265625,-119.55794525146484,-119.55794525146484,-120.89317321777344,-120.89317321777344,-121.3953628540039,-121.3953628540039,-121.3953628540039,-123.25088500976562,-117.56187438964844,-117.56187438964844,-115.45408630371094,-115.45408630371094,-115.45408630371094,-99.6883316040039,-99.6883316040039,-65.28311920166016,-65.28311920166016,-52.844810485839844,-52.844810485839844,-52.844810485839844,-53.05788040161133,-53.05788040161133,-53.0462760925293,-53.0462760925293,-56.8461799621582,-56.8461799621582,-56.8461799621582,-58.02788162231445,-58.02788162231445,-59.0066032409668,-60.706573486328125,-60.706573486328125,-60.706573486328125,-61.4958610534668,-61.4958610534668,-63.18101119995117,-63.18101119995117,-62.362857818603516,-62.362857818603516,-62.362857818603516,-65.05950927734375,-65.84444427490234,-65.84444427490234,-67.26952362060547,-67.26952362060547,-73.47077178955078,-73.47077178955078,-76.05939483642578,-76.05939483642578,-80.57266235351562,-80.57266235351562,-80.57266235351562,-84.02457427978516,-87.65283966064453,-87.65283966064453,-89.42090606689453,-89.42090606689453,-89.42090606689453,-91.58616638183594,-91.58616638183594,-95.19869232177734,-95.19869232177734,-96.85585021972656,-96.85585021972656,-99.07328033447266,-99.07328033447266,-103.07221221923828,-103.07221221923828,-104.02410888671875,-104.02410888671875,-106.99698638916016,-106.99698638916016,-106.99698638916016,-114.9986801147461,-113.7870864868164
0,-106.53961944580078,-108.36331176757812,-108.36331176757812,-109.65458679199219,-109.65458679199219,-109.65458679199219,-109.67086791992188,-109.67086791992188,-110.43489837646484,-110.43489837646484,-115.32122039794922,-115.32122039794922,-115.32122039794922,-121.23783874511719,-121.23783874511719,-123.990966796875,-123.990966796875,-125.5519027709961,-125.5519027709961,-126.06135559082031,-126.06135559082031,-124.60978698730469,-124.60978698730469,-124.60978698730469,-125.52782440185547,-124.65196228027344,-124.65196228027344,-126.1121597290039,-126.1121597290039,-126.1121597290039,-104.56809997558594,-104.56809997558594,-71.78540802001953,-71.78540802001953,-60.45613479614258,-60.45613479614258,-60.45613479614258,-61.3743782043457,-61.3743782043457,-63.609928131103516,-63.609928131103516,-61.61549758911133,-61.61549758911133,-61.61549758911133,-62.14827346801758,-62.14827346801758,-61.666378021240234,-62.26573181152344,-62.26573181152344,-62.26573181152344,-63.695613861083984,-63.695613861083984,-63.004310607910156,-63.004310607910156,-64.35789489746094,-64.35789489746094,-64.35789489746094,-67.40480041503906,-69.58001708984375,-69.58001708984375,-72.12981414794922,-72.12981414794922,-78.3599853515625,-78.3599853515625,-80.16899871826172,-80.16899871826172,-80.80988311767578,-80.80988311767578,-80.80988311767578,-83.09229278564453,-87.79222106933594,-87.79222106933594,-90.47772216796875,-90.47772216796875,-90.47772216796875,-91.62377166748047,-91.62377166748047,-96.78234100341797,-96.78234100341797,-102.18690490722656,-102.18690490722656,-104.67911529541016,-104.67911529541016,-105.61882781982422,-105.61882781982422,-108.89346313476562,-108.89346313476562,-117.73686218261719,-117.73686218261719,-117.73686218261719,-123.28406524658203,-123.53865051269531
0,-116.48917388916016,-114.03761291503906,-114.03761291503906,-115.11084747314453,-115.11084747314453,-115.11084747314453,-111.34593963623047,-111.34593963623047,-112.89897155761719,-112.89897155761719,-117.9716567993164,-117.9716567993164,-117.9716567993164,-122.14954376220703,-122.14954376220703,-122.98565673828125,-122.98565673828125,-126.58558654785156,-126.58558654785156,-127.73400115966797,-127.73400115966797,-129.31729125976562,-129.31729125976562,-129.31729125976562,-127.60734558105469,-125.17315673828125,-125.17315673828125,-124.74585723876953,-124.74585723876953,-124.74585723876953,-95.03954315185547,-95.03954315185547,-77.98021697998047,-77.98021697998047,-70.07292938232422,-70.07292938232422,-70.07292938232422,-67.15969848632812,-67.15969848632812,-63.35166549682617,-63.35166549682617,-62.52274703979492,-62.52274703979492,-62.52274703979492,-64.54127502441406,-64.54127502441406,-65.26335144042969,-70.70037841796875,-70.70037841796875,-70.70037841796875,-74.05086517333984,-74.05086517333984,-72.21959686279297,-72.21959686279297,-73.41061401367188,-73.41061401367188,-73.41061401367188,-76.24855041503906,-76.35160064697266,-76.35160064697266,-78.440185546875,-78.440185546875,-79.40324401855469,-79.40324401855469,-87.06723022460938,-87.06723022460938,-95.87871551513672,-95.87871551513672,-95.87871551513672,-103.4190673828125,-112.81010437011719,-112.81010437011719,-116.84334564208984,-116.84334564208984,-116.84334564208984,-116.1914291381836,-116.1914291381836,-121.56697845458984,-121.56697845458984,-123.65786743164062,-123.65786743164062,-124.32202911376953,-124.32202911376953,-123.82610321044922,-123.82610321044922,-125.18314361572266,-125.18314361572266,-123.87187957763672,-123.87187957763672,-123.87187957763672,-124.86624145507812,-128.59860229492188
0,-119.63883209228516,-126.98145294189453,-126.98145294189453,-125.99087524414062,-125.99087524414062,-125.99087524414062,-126.56260681152344,-126.56260681152344,-126.09102630615234,-126.09102630615234,-126.12854766845703,-126.12854766845703,-126.12854766845703,-125.4719009399414,-125.4719009399414,-127.06989288330078,-127.06989288330078,-129.17947387695312,-129.17947387695312,-130.69039916992188,-130.69039916992188,-128.56472778320312,-128.56472778320312,-128.56472778320312,-130.12677001953125,-128.03416442871094,-128.03416442871094,-124.8448715209961,-124.8448715209961,-124.8448715209961,-101.98970031738281,-101.98970031738281,-87.43233489990234,-87.43233489990234,-77.5054931640625,-77.5054931640625,-77.5054931640625,-74.99409484863281,-74.99409484863281,-76.15718078613281,-76.15718078613281,-76.1360092163086,-76.1360092163086,-76.1360092163086,-75.28433990478516,-75.28433990478516,-77.22281646728516,-80.00321197509766,-80.00321197509766,-80.00321197509766,-82.03677368164062,-82.03677368164062,-83.23848724365234,-83.23848724365234,-82.38907623291016,-82.38907623291016,-82.38907623291016,-89.0906982421875,-88.19278717041016,-88.19278717041016,-92.10344696044922,-92.10344696044922,-97.48452758789062,-97.48452758789062,-104.48049926757812,-104.48049926757812,-116.58555603027344,-116.58555603027344,-116.58555603027344,-119.21507263183594,-123.99120330810547,-123.99120330810547,-126.41507720947266,-126.41507720947266,-126.41507720947266,-124.88177490234375,-124.88177490234375,-124.51490020751953,-124.51490020751953,-126.43854522705078,-126.43854522705078,-125.89909362792969,-125.89909362792969,-126.68134307861328,-126.68134307861328,-125.52667999267578,-125.52667999267578,-125.8832778930664,-125.8832778930664,-125.8832778930664,-126.66220092773438,-128.93182373046875
