0,-106.43254852294922,-101.38971710205078,-98.18730926513672,-99.74759674072266,-109.36618041992188,-107.67049407958984,-99.54975128173828,-94.86671447753906,-95.68890380859375,-96.21151733398438,-95.97452545166016,-94.03378295898438,-99.28962707519531,-107.03421783447266,-103.92284393310547,-105.26404571533203,-104.23300170898438,-105.44048309326172,-107.92884063720703,-109.17196655273438,-105.55108642578125,-96.1084213256836,-91.7936782836914,-91.20556640625,-91.5049819946289,-94.4397201538086,-101.2866439819336,-108.25304412841797,-106.99046325683594,-106.36199951171875,-93.82916259765625,-90.3547592163086,-93.6305160522461,-96.39851379394531,-89.88619995117188,-89.8146743774414,-94.10521697998047,-101.1801986694336,-102.97737884521484,-104.93407440185547,-94.74142456054688,-90.06560516357422,-90.85325622558594,-84.67227935791016,-82.34735870361328,-83.79985046386719,-87.14289093017578,-86.14202117919922,-82.21562957763672,-83.11408996582031,-84.76856231689453,-85.58106994628906,-88.77291870117188,-82.41688537597656,-85.40289306640625,-80.44796752929688,-81.57787322998047,-82.99622344970703,-85.60633850097656,-81.19117736816406,-79.720947265625,-82.6595458984375,-82.38941955566406,-88.3116226196289,-91.92630004882812,-90.55107879638672,-93.73332214355469,-94.31089782714844,-93.09654235839844,-90.54317474365234,-93.61039733886719,-96.08558654785156,-97.29808807373047,-95.55635070800781,-91.66018676757812,-91.54143524169922,-90.00911712646484,-93.6456069946289,-92.78430938720703
0,-88.32111358642578,-89.19891357421875,-87.67604064941406,-86.97575378417969,-90.6247329711914,-92.45912170410156,-92.57937622070312,-95.04137420654297,-87.53392028808594,-84.96390533447266,-85.08494567871094,-88.00759887695312,-94.1244125366211,-91.77641296386719,-92.80877685546875,-91.22846221923828,-87.35816192626953,-84.29352569580078,-85.8090591430664,-88.21044921875,-89.74195098876953,-89.4881591796875,-91.73648071289062,-87.00040435791016,-85.65531158447266,-89.19168853759766,-90.01228332519531,-91.0617904663086,-89.36460876464844,-89.23331451416016,-89.0485610961914,-88.12051391601562,-85.35039520263672,-84.57269287109375,-83.85880279541016,-85.0998306274414,-87.50868225097656,-92.95904541015625,-91.88082122802734,-92.81190490722656,-90.1420669555664,-88.92852783203125,-83.88423919677734,-76.41492462158203,-70.77926635742188,-73.8732681274414,-76.3967056274414,-78.81716918945312,-77.39469909667969,-78.75452423095703,-74.27596282958984,-72.45350646972656,-70.69293975830078,-73.12046813964844,-80.84815979003906,-75.03070068359375,-72.97466278076172,-75.82526397705078,-81.30149841308594,-85.01800537109375,-79.05186462402344,-75.91070556640625,-75.9134292602539,-79.07095336914062,-81.24593353271484,-84.38220977783203,-82.96690368652344,-82.44584655761719,-74.97909545898438,-75.75517272949219,-80.23081970214844,-88.45451354980469,-88.90575408935547,-90.67811584472656,-89.16858673095703,-89.50083923339844,-85.17736053466797,-90.10630798339844,-92.33881378173828
0,-93.93716430664062,-94.1829605102539,-92.78413391113281,-92.32136535644531,-93.85066986083984,-93.66326141357422,-93.40709686279297,-95.90805053710938,-97.67315673828125,-99.54051208496094,-98.94369506835938,-96.80422973632812,-94.74134063720703,-94.5202865600586,-91.38819122314453,-91.05372619628906,-92.19198608398438,-94.95584106445312,-98.32526397705078,-95.9271011352539,-93.39264678955078,-93.41145324707031,-94.96153259277344,-94.30428314208984,-92.14631652832031,-91.65005493164062,-94.3914794921875,-94.8792953491211,-93.72700500488281,-94.05996704101562,-96.77552795410156,-93.6845703125,-92.94400024414062,-92.12422180175781,-88.17252349853516,-88.98576354980469,-91.70433044433594,-90.81704711914062,-91.14412689208984,-93.20941925048828,-77.62289428710938,-65.46585845947266,-59.40580749511719,-56.89888000488281,-61.038063049316406,-62.76108169555664,-65.75372314453125,-68.05156707763672,-66.73422241210938,-69.77336120605469,-69.19522857666016,-69.62407684326172,-68.67031860351562,-69.94628143310547,-69.51839447021484,-70.28337097167969,-69.41740417480469,-67.58928680419922,-68.82552337646484,-70.00182342529297,-67.7688217163086,-68.34487915039062,-69.2004623413086,-66.52030181884766,-69.09378051757812,-69.40157318115234,-70.48138427734375,-71.2280502319336,-71.50619506835938,-74.0369873046875,-76.95429992675781,-77.314697265625,-78.25030517578125,-86.12700653076172,-85.66224670410156,-86.28752136230469,-89.94100952148438,-92.81045532226562,-91.53433990478516
0,-103.59226989746094,-102.69955444335938,-104.97000122070312,-106.72662353515625,-103.50946044921875,-102.42853546142578,-102.13945770263672,-101.76653289794922,-101.53125,-101.54002380371094,-100.79328918457031,-99.08607482910156,-101.59587097167969,-103.96317291259766,-104.40707397460938,-104.71609497070312,-106.0373764038086,-108.28701782226562,-107.3600845336914,-102.7065200805664,-101.92091369628906,-105.55274963378906,-105.78669738769531,-101.49988555908203,-100.03358459472656,-101.34384155273438,-100.86238861083984,-100.27034759521484,-104.18370056152344,-105.5427017211914,-106.34503936767578,-106.95499420166016,-106.49869537353516,-106.54944610595703,-102.81968688964844,-103.00493621826172,-109.09195709228516,-109.65182495117188,-109.91439056396484,-107.93314361572266,-71.25979614257812,-63.328224182128906,-57.94993209838867,-56.58131790161133,-60.953739166259766,-63.392578125,-63.47221374511719,-61.85611343383789,-61.3055534362793,-61.545379638671875,-62.09150695800781,-63.27626037597656,-61.5698127746582,-60.44757080078125,-60.741241455078125,-62.87611770629883,-62.49506378173828,-61.243099212646484,-59.3211784362793,-57.56443786621094,-59.662235260009766,-59.778564453125,-59.55076217651367,-61.01340866088867,-60.347904205322266,-62.637779235839844,-64.14551544189453,-63.925750732421875,-74.12525939941406,-73.77339935302734,-71.25780487060547,-74.3327865600586,-76.29460144042969,-83.03866577148438,-84.04206848144531,-85.0745620727539,-91.57284545898438,-95.94621276855469,-97.91327667236328
0,-107.85076904296875,-109.58993530273438,-111.9065170288086,-109.30164337158203,-109.09729766845703,-108.83602905273438,-109.26113891601562,-106.4069595336914,-107.08360290527344,-107.34547424316406,-106.35346221923828,-106.0364761352539,-106.96661376953125,-107.31046295166016,-107.0986557006836,-106.22471618652344,-104.39269256591797,-101.02033233642578,-100.91748809814453,-105.99263763427734,-107.80754089355469,-106.51248168945312,-108.4823989868164,-107.35347747802734,-104.9894027709961,-104.83100128173828,-105.21508026123047,-106.4068374633789,-107.1898193359375,-107.59567260742188,-108.39630126953125,-109.70234680175781,-112.05075073242188,-112.26406860351562,-106.99131774902344,-103.6956787109375,-103.95101165771484,-108.65127563476562,-109.61478424072266,-101.19740295410156,-72.59715270996094,-60.85759735107422,-55.36906814575195,-53.57505416870117,-56.383602142333984,-61.820499420166016,-64.48664855957031,-66.59646606445312,-68.59183502197266,-71.82640838623047,-75.66312408447266,-72.1700668334961,-69.80139923095703,-71.89143371582031,-76.93182373046875,-77.0693588256836,-74.66093444824219,-73.61776733398438,-68.3650131225586,-64.07127380371094,-65.69513702392578,-68.61404418945312,-68.34000396728516,-71.72898864746094,-72.4964828491211,-74.7505111694336,-78.54334259033203,-77.99884796142578,-80.94613647460938,-82.2280502319336,-84.21460723876953,-87.86186218261719,-89.37281036376953,-92.00824737548828,-92.53189086914062,-92.54942321777344,-97.36820220947266,-100.0024185180664,-100.64505767822266
0,-106.48030853271484,-106.55722045898438,-105.450439453125,-104.2413558959961,-103.80854034423828,-104.29844665527344,-103.62016296386719,-105.29542541503906,-106.34672546386719,-105.4326400756836,-105.75296020507812,-103.88264465332031,-105.5484390258789,-106.28534698486328,-107.52445220947266,-106.02056884765625,-104.51634216308594,-104.75926971435547,-105.00365447998047,-106.11626434326172,-105.37118530273438,-106.69279479980469,-104.58650970458984,-104.29493713378906,-105.78356170654297,-104.95208740234375,-105.05487823486328,-105.3893051147461,-106.11466979980469,-106.83623504638672,-105.3001937866211,-106.63617706298828,-108.6998062133789,-108.02098846435547,-108.31233978271484,-108.09583282470703,-105.8379135131836,-105.62173461914062,-107.28398895263672,-106.58280181884766,-85.83365631103516,-77.38575744628906,-71.14659881591797,-67.47445678710938,-67.16950988769531,-67.58536529541016,-68.70872497558594,-65.15655517578125,-63.81001663208008,-62.590087890625,-63.36970520019531,-64.5380630493164,-64.84725952148438,-64.72689819335938,-64.7889175415039,-65.83358764648438,-67.13004302978516,-68.62874603271484,-68.62306213378906,-68.5395278930664,-72.20097351074219,-72.54397583007812,-72.27264404296875,-75.50580596923828,-75.76959228515625,-76.41706848144531,-76.85540771484375,-77.29629516601562,-81.4364242553711,-84.18568420410156,-83.94452667236328,-83.26150512695312,-84.22340393066406,-90.61524963378906,-94.22734069824219,-96.32816314697266,-100.71891021728516,-103.86949920654297,-105.41844940185547
0,-104.1769790649414,-104.73234558105469,-103.61756134033203,-102.72505950927734,-104.4423599243164,-104.83122253417969,-104.14368438720703,-101.50444030761719,-101.55099487304688,-101.4473876953125,-101.38856506347656,-103.12457275390625,-103.75408172607422,-102.83804321289062,-101.81837463378906,-101.71586608886719,-103.00125885009766,-105.62701416015625,-102.82384490966797,-101.90507507324219,-101.51074981689453,-101.59716033935547,-101.42842864990234,-101.06416320800781,-102.03024291992188,-105.95855712890625,-104.78441619873047,-102.33745574951172,-100.11286926269531,-100.22854614257812,-105.10995483398438,-104.1339340209961,-104.38211059570312,-104.7942123413086,-106.4466781616211,-107.35691833496094,-106.24463653564453,-104.53850555419922,-103.79231262207031,-103.98906707763672,-83.94300842285156,-78.16699981689453,-73.48643493652344,-71.83045196533203,-74.42354583740234,-74.46286010742188,-72.76448822021484,-72.5417251586914,-71.7790756225586,-71.5104751586914,-72.3885726928711,-72.13113403320312,-71.68929290771484,-73.32759094238281,-73.73906707763672,-71.93917846679688,-72.2442626953125,-72.27210998535156,-71.31694793701172,-68.79745483398438,-70.18701934814453,-71.05210876464844,-71.99711608886719,-74.54559326171875,-75.43553924560547,-74.97684478759766,-77.5186996459961,-78.03373718261719,-82.63922882080078,-83.52152252197266,-84.46495819091797,-87.49382019042969,-88.80024719238281,-93.7740707397461,-96.11573028564453,-98.39540100097656,-102.4580078125,-104.11042022705078,-103.19026947021484
0,-106.45897674560547,-107.00022888183594,-108.87146759033203,-108.67786407470703,-110.48019409179688,-108.57762908935547,-105.21934509277344,-104.66426086425781,-103.9044418334961,-105.22594451904297,-106.75675964355469,-103.11003112792969,-105.725830078125,-105.74906158447266,-108.68528747558594,-108.98188018798828,-109.6151123046875,-110.34229278564453,-109.58868408203125,-108.46737670898438,-107.53705596923828,-103.46761322021484,-102.96512603759766,-102.27523040771484,-102.41547393798828,-107.5269546508789,-107.76268768310547,-107.99374389648438,-110.00724792480469,-108.79936981201172,-107.5884780883789,-106.19246673583984,-106.71945190429688,-109.11174774169922,-111.53778076171875,-108.14338684082031,-106.84516906738281,-104.93370056152344,-105.02114868164062,-104.77238464355469,-96.3628158569336,-90.35137939453125,-87.52328491210938,-84.61827087402344,-84.21735382080078,-81.52312469482422,-79.04804229736328,-76.6839828491211,-75.88948822021484,-73.63274383544922,-73.57942199707031,-71.23436737060547,-69.92732238769531,-70.7807388305664,-69.4551773071289,-66.76441955566406,-66.57344818115234,-69.30171203613281,-73.27408599853516,-74.8853530883789,-78.18051147460938,-80.6263198852539,-81.67430877685547,-82.66339111328125,-85.07180786132812,-88.38780975341797,-93.23196411132812,-95.33585357666016,-99.82317352294922,-98.23820495605469,-99.47020721435547,-101.65337371826172,-102.37528991699219,-102.75284576416016,-103.83927154541016,-106.32368469238281,-107.8039321899414,-105.51155853271484,-107.40780639648438
0,-115.39532470703125,-114.59657287597656,-116.67516326904297,-116.1831283569336,-114.94054412841797,-115.29774475097656,-115.5285415649414,-112.4874496459961,-112.66407012939453,-112.97041320800781,-112.33806610107422,-111.72308349609375,-113.79044342041016,-113.6620101928711,-112.69609832763672,-112.46793365478516,-109.33270263671875,-110.33898162841797,-112.48692321777344,-110.91694641113281,-108.47489929199219,-106.87151336669922,-109.96380615234375,-110.8839111328125,-112.27877807617188,-115.04695892333984,-115.1466293334961,-114.3495101928711,-114.27898406982422,-114.71204376220703,-111.75395202636719,-112.38904571533203,-115.55778503417969,-117.3310546875,-119.33333587646484,-119.76818084716797,-118.21513366699219,-115.87665557861328,-114.70069122314453,-115.6632308959961,-98.8971176147461,-91.06393432617188,-83.26854705810547,-78.82862091064453,-74.38467407226562,-73.25321197509766,-73.24864196777344,-74.25995635986328,-73.24154663085938,-74.36637878417969,-75.39960479736328,-76.56805419921875,-78.14762878417969,-82.24958038330078,-82.09904479980469,-84.78276824951172,-85.53804016113281,-85.93187713623047,-87.50076293945312,-89.30516052246094,-90.29008483886719,-90.67398834228516,-91.794677734375,-94.03453063964844,-97.18549346923828,-102.00247192382812,-108.0467300415039,-111.13426971435547,-107.7949447631836,-106.94367218017578,-107.54326629638672,-111.3846206665039,-112.47733306884766,-108.22418212890625,-107.8381576538086,-110.33540344238281,-113.33441162109375,-110.54548645019531,-108.8530044555664
0,-116.8121566772461,-117.60334014892578,-119.39257049560547,-118.56538391113281,-118.63162994384766,-119.2310562133789,-120.07168579101562,-116.71372985839844,-111.21354675292969,-111.56233978271484,-111.79226684570312,-111.08712768554688,-114.27635955810547,-109.12113952636719,-103.37185668945312,-102.80786895751953,-103.09319305419922,-105.6893310546875,-106.1102066040039,-109.7595443725586,-114.44165802001953,-118.40946960449219,-119.88206481933594,-121.48961639404297,-121.999755859375,-119.90585327148438,-121.95671844482422,-123.54106140136719,-121.83158111572266,-119.47249603271484,-117.95926666259766,-119.39845275878906,-119.94725036621094,-118.57186889648438,-119.08028411865234,-119.9354476928711,-120.51544952392578,-118.02841186523438,-118.33016204833984,-115.8580322265625,-84.73519134521484,-75.54046630859375,-70.44023895263672,-69.13937377929688,-74.88959503173828,-79.80531311035156,-81.20496368408203,-84.43775177001953,-87.93488311767578,-88.3013687133789,-89.03767395019531,-91.12226867675781,-92.75281524658203,-95.37305450439453,-96.82840728759766,-96.32830810546875,-98.74079895019531,-99.8010482788086,-98.70245361328125,-99.8294677734375,-100.94510650634766,-102.91993713378906,-104.89652252197266,-105.99102020263672,-107.1550064086914,-111.19895935058594,-113.99722290039062,-114.26618194580078,-113.56939697265625,-114.358154296875,-114.17354583740234,-116.64544677734375,-116.57182312011719,-115.17708587646484,-115.17508697509766,-116.3390121459961,-117.98380279541016,-117.532470703125,-119.65873718261719
