0,-102.47047424316406,-98.81790924072266,-98.15525817871094,-95.52165222167969,-106.08198547363281,-107.42355346679688,-100.56790924072266,-100.11456298828125,-97.04048919677734,-101.58963012695312,-101.27571868896484,-103.61044311523438,-104.06084442138672,-108.32035064697266,-109.88435363769531,-112.42142486572266,-113.71492767333984,-93.93791961669922,-88.48199462890625,-86.7546615600586,-88.07792663574219,-86.04564666748047,-84.45050048828125,-84.74813079833984,-90.82250213623047,-87.37171173095703,-93.06484985351562,-87.21842193603516,-87.57583618164062,-87.01594543457031,-88.51173400878906,-87.3342056274414,-88.4908218383789,-91.69137573242188,-99.26355743408203,-92.47981262207031,-91.55938720703125,-90.15270233154297,-90.36582946777344,-95.2210464477539,-93.3647689819336,-93.48391723632812,-91.20635223388672,-98.34089660644531,-98.8132553100586,-100.29608917236328,-100.4241943359375,-102.70955657958984,-110.00851440429688,-112.95655822753906,-105.24699401855469,-102.892333984375,-112.69523620605469
0,-88.6060562133789,-81.43077087402344,-82.52954864501953,-80.54318237304688,-86.84402465820312,-89.15792846679688,-93.26174926757812,-92.06863403320312,-87.72206115722656,-92.10226440429688,-92.94255065917969,-90.94712829589844,-94.7992935180664,-92.72654724121094,-102.00855255126953,-98.32186889648438,-97.7660903930664,-85.93321228027344,-84.75752258300781,-87.11595916748047,-80.78657531738281,-76.03255462646484,-76.54215240478516,-78.1006088256836,-84.58654022216797,-75.80094909667969,-72.8377914428711,-75.26097869873047,-77.40145874023438,-76.29862213134766,-78.1084213256836,-79.51371765136719,-80.57078552246094,-80.39868927001953,-84.23890686035156,-86.78658294677734,-87.78800201416016,-86.36776733398438,-89.91012573242188,-89.27045440673828,-93.53443908691406,-92.4489517211914,-87.75098419189453,-93.45686340332031,-95.744873046875,-93.40943908691406,-94.27293395996094,-96.06775665283203,-94.55221557617188,-103.74597930908203,-99.4494857788086,-100.00836181640625,-100.5179443359375
0,-93.18219757080078,-91.28337860107422,-88.65463256835938,-89.79590606689453,-94.03163146972656,-94.01798248291016,-91.05413818359375,-91.35206604003906,-92.66033935546875,-97.8714828491211,-105.8453140258789,-108.35678100585938,-111.9482192993164,-109.80670166015625,-106.98445129394531,-105.45796203613281,-100.21735382080078,-67.35885620117188,-60.23082733154297,-57.80945587158203,-60.0743408203125,-66.2422103881836,-66.18169403076172,-67.28601837158203,-68.854736328125,-68.54928588867188,-66.39714050292969,-67.71589660644531,-67.53279113769531,-69.28558349609375,-70.33464050292969,-68.96635437011719,-72.94359588623047,-74.62189483642578,-80.48744201660156,-85.31037902832031,-86.22079467773438,-89.18426513671875,-90.33547973632812,-93.33832550048828,-96.50894165039062,-95.30115509033203,-95.46755981445312,-100.30181121826172,-104.1200942993164,-103.90122985839844,-103.0911865234375,-103.65548706054688,-107.26123809814453,-106.09474182128906,-105.67561340332031,-103.62326049804688,-103.79785919189453
0,-99.77239990234375,-103.5662612915039,-107.27674865722656,-108.75960540771484,-112.5852279663086,-112.66423797607422,-104.11637878417969,-103.09536743164062,-107.28592681884766,-106.58495330810547,-114.852783203125,-116.48365783691406,-116.21996307373047,-117.0968246459961,-114.23409271240234,-114.54318237304688,-107.49146270751953,-78.56047058105469,-69.10002136230469,-64.10582733154297,-63.906341552734375,-74.74899291992188,-71.20348358154297,-69.05210876464844,-63.61146545410156,-60.726051330566406,-57.928375244140625,-55.98381042480469,-56.714805603027344,-61.32085037231445,-61.879207611083984,-65.4840316772461,-71.25225067138672,-72.48002624511719,-77.4462890625,-81.15679931640625,-84.2862319946289,-93.84552001953125,-94.76970672607422,-97.43952941894531,-98.80599212646484,-106.47381591796875,-109.40142059326172,-113.14921569824219,-114.1684799194336,-108.74736785888672,-108.08135223388672,-110.31209564208984,-113.21418762207031,-115.90452575683594,-116.24944305419922,-114.51863861083984,-114.76483154296875
0,-101.90335083007812,-104.8064193725586,-114.1457748413086,-114.3141098022461,-114.36700439453125,-116.18367767333984,-114.82714080810547,-115.5338134765625,-119.83406829833984,-116.8577880859375,-119.06031799316406,-115.32891082763672,-120.75249481201172,-124.11359405517578,-115.74032592773438,-111.18073272705078,-100.56388854980469,-72.49714660644531,-65.9051513671875,-62.80611038208008,-64.03248596191406,-75.05087280273438,-77.8345718383789,-76.4948959350586,-77.82653045654297,-79.32841491699219,-77.36149597167969,-79.85245513916016,-80.96380615234375,-82.04031372070312,-83.53057098388672,-84.7202377319336,-89.19949340820312,-91.8162612915039,-90.83455657958984,-96.56672668457031,-99.05250549316406,-105.05889129638672,-106.2816162109375,-110.11602020263672,-112.52685546875,-116.89019775390625,-114.26863861083984,-113.8703384399414,-115.13613891601562,-112.20121765136719,-112.17530822753906,-117.24577331542969,-119.36454772949219,-122.5029067993164,-121.07838439941406,-114.76283264160156,-111.79689025878906
0,-111.1425552368164,-110.92414093017578,-113.4173583984375,-113.42941284179688,-113.97660827636719,-115.52989959716797,-109.85457611083984,-110.60545349121094,-113.74468994140625,-115.56444549560547,-121.57071685791016,-120.57109069824219,-119.43342590332031,-119.09434509277344,-113.16974639892578,-107.64251708984375,-99.52301025390625,-76.65857696533203,-77.93830871582031,-79.67868041992188,-78.99771881103516,-84.09689331054688,-83.61238098144531,-81.81079864501953,-80.33881378173828,-80.59617614746094,-78.35260009765625,-79.3028793334961,-78.32377624511719,-78.726806640625,-80.57276916503906,-83.5136489868164,-89.64252471923828,-92.5876693725586,-96.82572174072266,-100.14434814453125,-103.95353698730469,-104.77924346923828,-105.79148864746094,-112.49588012695312,-113.7876205444336,-115.40696716308594,-118.10914611816406,-118.3110122680664,-121.04769897460938,-115.98612976074219,-115.75775146484375,-116.71196746826172,-116.44536590576172,-115.02778625488281,-114.51643371582031,-114.15342712402344,-111.22181701660156
0,-117.99889373779297,-114.40229797363281,-112.50297546386719,-112.49443054199219,-109.07760620117188,-108.2565689086914,-101.28951263427734,-104.13555908203125,-106.29114532470703,-109.84396362304688,-120.86329650878906,-121.0727310180664,-120.33353424072266,-120.19674682617188,-118.5048599243164,-112.42957305908203,-104.31966400146484,-83.65557098388672,-83.60124206542969,-83.08024597167969,-83.9471664428711,-85.853759765625,-84.5024642944336,-83.78266906738281,-81.68753051757812,-81.42733001708984,-82.4358139038086,-84.10897064208984,-83.58694458007812,-83.43463134765625,-84.33560943603516,-84.92839050292969,-90.38086700439453,-92.65401458740234,-94.4959487915039,-98.92062377929688,-100.70724487304688,-103.35453796386719,-105.7597427368164,-111.261962890625,-117.13186645507812,-121.3704833984375,-117.90214538574219,-121.25518798828125,-122.54743194580078,-120.03987121582031,-120.18352508544922,-120.02371978759766,-120.91275024414062,-119.76317596435547,-122.5362777709961,-118.25423431396484,-112.94754028320312
0,-124.16375732421875,-122.92731475830078,-123.32731628417969,-123.74286651611328,-119.82142639160156,-116.49773406982422,-109.4553451538086,-113.24879455566406,-119.3321304321289,-122.29171752929688,-120.79521179199219,-122.47127532958984,-124.65625762939453,-125.48188781738281,-123.14344787597656,-116.03263854980469,-109.17320251464844,-86.45630645751953,-87.61892700195312,-88.65462493896484,-89.07479858398438,-90.86511993408203,-89.72532653808594,-89.03746032714844,-86.1767349243164,-81.54138946533203,-77.52587890625,-80.73929595947266,-82.25221252441406,-85.85443115234375,-87.37799072265625,-89.23377990722656,-94.70941162109375,-95.56258392333984,-99.93314361572266,-105.45591735839844,-108.82987976074219,-119.806640625,-121.20542907714844,-122.56232452392578,-124.52462005615234,-120.38628387451172,-121.09161376953125,-119.58292388916016,-120.44695281982422,-124.44297790527344,-123.65758514404297,-123.39736938476562,-122.96224975585938,-121.79229736328125,-121.76194763183594,-124.34925842285156,-119.76902770996094
0,-112.47805786132812,-116.8973388671875,-119.37814331054688,-120.54712677001953,-120.37687683105469,-116.1075668334961,-106.29264068603516,-107.09854888916016,-113.78421783447266,-120.3532485961914,-121.49141693115234,-121.39727020263672,-123.14765167236328,-123.90989685058594,-123.85411071777344,-118.98509216308594,-112.00448608398438,-89.74970245361328,-89.53279113769531,-89.37154388427734,-87.72176361083984,-92.1493148803711,-87.22393035888672,-84.26154327392578,-78.45536041259766,-78.1249008178711,-85.0987548828125,-89.001953125,-89.88127899169922,-94.35749053955078,-96.666748046875,-97.4128646850586,-104.16483306884766,-109.4072036743164,-116.00454711914062,-121.59879302978516,-122.41929626464844,-124.86196899414062,-123.21656799316406,-123.849853515625,-123.15096282958984,-125.95518493652344,-125.47792053222656,-120.9800033569336,-120.68173217773438,-122.95389556884766,-122.91038513183594,-122.6288070678711,-123.08834075927734,-126.73377227783203,-124.77711486816406,-121.402587890625,-116.77049255371094
0,-109.99530029296875,-109.46285247802734,-114.25379943847656,-117.86031341552734,-120.97439575195312,-115.3058853149414,-104.5716781616211,-103.59293365478516,-110.15010070800781,-122.21806335449219,-123.75005340576172,-126.35372924804688,-125.16353607177734,-125.52982330322266,-126.13595581054688,-117.563232421875,-109.97705078125,-86.97956085205078,-82.50292205810547,-78.63053131103516,-77.97638702392578,-79.67996215820312,-76.10760498046875,-78.40784454345703,-81.6341781616211,-85.40593719482422,-89.21942138671875,-95.5171127319336,-96.35725402832031,-100.93418884277344,-105.33602142333984,-111.07447814941406,-123.3892593383789,-123.43848419189453,-124.8319320678711,-126.0712890625,-124.6585693359375,-125.292236328125,-125.46513366699219,-124.10846710205078,-126.24857330322266,-124.22974395751953,-126.2618408203125,-123.55404663085938,-123.88713073730469,-124.35945892333984,-124.65634155273438,-124.8658676147461,-124.68351745605469,-123.17027282714844,-120.15005493164062,-119.8287353515625,-115.7447738647461
