0,-105.86231994628906,-99.92815399169922,-97.06771087646484,-96.91107177734375,-100.74645233154297,-104.21812438964844,-114.47779846191406,-105.08350372314453,-102.07157135009766,-102.14772033691406,-102.68767547607422,-101.06575012207031,-96.65348815917969,-96.30751037597656,-100.28215026855469,-103.29776763916016,-102.29175567626953,-101.74729919433594,-102.93266296386719,-106.55369567871094,-109.80887603759766,-101.5658187866211,-103.03218841552734,-102.10111999511719,-102.86520385742188,-102.87299346923828,-102.47716522216797,-103.73272705078125,-105.23827362060547,-107.53103637695312,-109.4781723022461,-111.32396697998047,-109.9045639038086,-105.4444351196289,-98.58638000488281,-102.53984832763672,-103.28042602539062,-103.27372741699219,-104.62287902832031,-101.50335693359375,-93.53400421142578,-91.39479064941406,-93.11549377441406,-92.67877197265625,-87.35807800292969,-86.13213348388672,-88.85044860839844,-88.45087432861328,-87.2704849243164,-91.06346893310547,-92.21647644042969,-91.8132095336914,-88.82699584960938,-88.59639739990234,-87.12055969238281,-87.4186782836914,-89.81204223632812,-88.62467193603516,-90.38630676269531,-92.0726318359375,-94.10034942626953,-91.97810363769531,-89.31014251708984,-89.0733642578125,-93.14149475097656,-99.9542465209961,-97.21955871582031,-103.3370590209961,-98.46453857421875,-96.62609100341797,-91.9916763305664,-91.64124298095703,-96.09555053710938,-102.80875396728516,-102.97863006591797,-98.65149688720703,-100.69535827636719,-97.83129119873047,-99.0172348022461,-102.47925567626953,-111.11920928955078,-115.36214447021484,-118.50314331054688,-112.31678009033203
0,-97.33443450927734,-96.49748229980469,-93.47855377197266,-91.45976257324219,-92.1131820678711,-93.97943878173828,-95.00782775878906,-91.40699768066406,-84.83663177490234,-84.59072875976562,-84.4510498046875,-90.88525390625,-93.81378173828125,-93.92888641357422,-93.8072738647461,-92.69670867919922,-95.21013641357422,-95.39307403564453,-94.41576385498047,-92.2428207397461,-94.6798095703125,-95.2427978515625,-96.22537994384766,-94.68289184570312,-98.326171875,-94.48849487304688,-90.5129623413086,-88.51136016845703,-88.93156433105469,-98.19203186035156,-97.08829498291016,-97.16311645507812,-96.208984375,-95.32976531982422,-94.27871704101562,-96.18002319335938,-99.74632263183594,-98.69351196289062,-100.92101287841797,-87.9420394897461,-87.34327697753906,-89.35417175292969,-86.23159790039062,-82.21874237060547,-77.9423599243164,-78.30856323242188,-81.64362335205078,-80.01522827148438,-78.56073760986328,-78.8019790649414,-78.6612777709961,-78.05985260009766,-79.49365234375,-82.169921875,-79.8279037475586,-80.03942108154297,-79.33728790283203,-79.83521270751953,-79.92289733886719,-79.7232437133789,-78.36795043945312,-77.62039184570312,-79.8454818725586,-84.5353775024414,-86.19789123535156,-85.24433898925781,-85.92431640625,-93.48666381835938,-96.75597381591797,-97.49837493896484,-94.40373229980469,-93.91461181640625,-94.45825958251953,-96.82352447509766,-94.86573791503906,-92.0091323852539,-90.68579864501953,-92.99510192871094,-96.63899993896484,-102.98869323730469,-99.71866607666016,-99.1119613647461,-94.32360076904297,-93.09834289550781
0,-97.5926513671875,-100.74267578125,-100.58296203613281,-101.344970703125,-102.69792175292969,-102.05052185058594,-100.04955291748047,-98.11671447753906,-94.99992370605469,-93.33715057373047,-89.00978088378906,-90.01022338867188,-92.42179870605469,-91.48455047607422,-88.2447280883789,-90.35852813720703,-98.72747039794922,-99.12417602539062,-99.62013244628906,-99.33863830566406,-99.06735229492188,-97.21160125732422,-95.60275268554688,-95.81841278076172,-98.02581024169922,-99.1021957397461,-102.02971649169922,-99.65795135498047,-99.29203796386719,-103.16828155517578,-101.87471008300781,-101.44953155517578,-102.01619720458984,-101.85355377197266,-97.40764617919922,-97.27938842773438,-99.45846557617188,-100.17522430419922,-100.40139770507812,-70.30846405029297,-65.2901382446289,-63.17700958251953,-64.2281265258789,-67.6928939819336,-70.78125,-74.62532043457031,-73.6153564453125,-73.5219497680664,-73.11775970458984,-71.08692169189453,-71.1777114868164,-70.3503646850586,-69.6311264038086,-69.69530487060547,-70.38158416748047,-72.8578872680664,-72.69404602050781,-69.27491760253906,-69.5513687133789,-69.80339813232422,-69.80343627929688,-69.19026184082031,-68.4405746459961,-70.54161834716797,-74.61700439453125,-77.42053985595703,-77.41517639160156,-85.28515625,-90.90103912353516,-92.22929382324219,-94.78675842285156,-94.52491760253906,-94.77571105957031,-96.98574829101562,-98.63575744628906,-98.39166259765625,-98.7476577758789,-99.33953857421875,-97.64378356933594,-99.4748306274414,-102.89324951171875,-102.0849609375,-101.67031860351562,-101.9368667602539
0,-107.48372650146484,-111.44326782226562,-110.40026092529297,-108.91788482666016,-108.01964569091797,-109.159423828125,-112.9847183227539,-110.72538757324219,-106.35750579833984,-105.13716125488281,-104.76014709472656,-107.82634735107422,-109.66542053222656,-108.08465576171875,-107.13507080078125,-107.32689666748047,-110.39353942871094,-114.54036712646484,-111.51470184326172,-106.94252014160156,-105.90033721923828,-105.65357208251953,-105.01422882080078,-107.23809051513672,-105.22004699707031,-106.15852355957031,-105.7305679321289,-110.11922454833984,-112.1739273071289,-112.56623840332031,-115.72266387939453,-111.23960876464844,-111.02888488769531,-109.43507385253906,-111.95848846435547,-114.56853485107422,-112.02204132080078,-110.6468276977539,-95.44181823730469,-73.9663314819336,-68.4442138671875,-66.29348754882812,-67.31156158447266,-72.84327697753906,-83.94459533691406,-83.07103729248047,-81.166015625,-83.25238037109375,-84.0797348022461,-80.12248992919922,-80.31675720214844,-81.26593017578125,-77.9488525390625,-75.08712768554688,-68.66480255126953,-66.307861328125,-65.70782470703125,-63.638580322265625,-63.528099060058594,-67.06087493896484,-66.28214263916016,-65.03032684326172,-67.01202392578125,-70.5550308227539,-77.34060668945312,-75.6220703125,-75.86737060546875,-79.97393798828125,-83.13837432861328,-86.5743637084961,-96.18242645263672,-97.4571304321289,-97.10160064697266,-98.92506408691406,-105.05026245117188,-101.33477020263672,-100.58718872070312,-99.68746185302734,-102.90640258789062,-102.63776397705078,-105.81475830078125,-105.30976867675781,-109.4344482421875,-109.5531005859375
0,-108.46210479736328,-112.06568908691406,-111.7720718383789,-109.16016387939453,-108.77705383300781,-109.8285903930664,-109.87287139892578,-108.16390991210938,-108.25575256347656,-103.88262939453125,-101.61233520507812,-102.3149642944336,-105.37458801269531,-107.5754623413086,-107.291259765625,-105.98954010009766,-108.3625717163086,-108.02107238769531,-106.18452453613281,-107.00565338134766,-108.44677734375,-107.54335021972656,-109.66496276855469,-109.47216033935547,-106.70893859863281,-106.32355499267578,-107.08851623535156,-112.65807342529297,-111.77816772460938,-112.33645629882812,-113.85651397705078,-113.6014633178711,-113.23377227783203,-114.91914367675781,-112.55256652832031,-110.73564910888672,-111.23701477050781,-103.66783142089844,-85.65205383300781,-61.75113296508789,-53.56210708618164,-50.4243278503418,-51.688018798828125,-57.544410705566406,-63.733985900878906,-64.90320587158203,-66.90193176269531,-71.08512878417969,-71.0743637084961,-76.79076385498047,-74.88127899169922,-75.32821655273438,-74.61615753173828,-77.18428802490234,-81.7235107421875,-80.54788208007812,-79.48561096191406,-77.99871826171875,-81.46163940429688,-81.61676788330078,-81.71778106689453,-81.12191009521484,-84.50593566894531,-88.22757720947266,-85.6523208618164,-79.49665069580078,-77.52658081054688,-86.6710205078125,-92.65975189208984,-93.0522689819336,-94.40953826904297,-95.3847885131836,-98.30131530761719,-98.34473419189453,-101.24531555175781,-104.6303939819336,-104.63745880126953,-105.18531799316406,-105.50431823730469,-103.36839294433594,-103.62227630615234,-103.02559661865234,-106.43844604492188,-110.11542510986328
0,-111.81995391845703,-111.82075500488281,-112.0118408203125,-110.84445190429688,-109.9183349609375,-107.5532455444336,-106.82362365722656,-105.70510864257812,-106.66217041015625,-107.3292236328125,-109.5973892211914,-106.62235260009766,-108.89239501953125,-109.16366577148438,-106.09207153320312,-106.32948303222656,-109.91683959960938,-108.65396881103516,-108.46296691894531,-107.03251647949219,-105.03279876708984,-107.11233520507812,-109.42035675048828,-110.11559295654297,-113.06239318847656,-111.84381103515625,-108.70171356201172,-110.96651458740234,-111.53067779541016,-111.11356353759766,-109.74633026123047,-110.68103790283203,-111.35856628417969,-110.12582397460938,-107.03138732910156,-107.13231658935547,-108.03164672851562,-106.11504364013672,-96.94428253173828,-74.95756530761719,-68.98110961914062,-66.73080444335938,-63.063201904296875,-61.62986755371094,-66.5374984741211,-69.70513153076172,-71.99972534179688,-74.15254974365234,-74.80913543701172,-73.82430267333984,-73.13294982910156,-72.8457260131836,-71.40047454833984,-72.48332214355469,-72.03250885009766,-68.49103546142578,-67.56399536132812,-68.2452163696289,-73.80001068115234,-75.85856628417969,-77.79096984863281,-78.69305419921875,-83.45858001708984,-87.20243835449219,-85.47740936279297,-80.95127868652344,-78.74037170410156,-87.19757080078125,-94.84201049804688,-96.73985290527344,-99.62940979003906,-101.20622253417969,-107.8459701538086,-108.93251037597656,-106.70696258544922,-108.0283432006836,-106.2179946899414,-105.29869842529297,-105.69679260253906,-105.64025115966797,-107.26744842529297,-109.32322692871094,-109.95047760009766,-110.18346405029297
0,-107.98333740234375,-108.34986114501953,-108.71263885498047,-110.01346588134766,-108.1635971069336,-105.96115112304688,-105.16450500488281,-104.76513671875,-105.2376708984375,-104.53128814697266,-104.25559997558594,-103.39159393310547,-101.97809600830078,-101.74064636230469,-101.27967834472656,-100.47711944580078,-104.0979232788086,-103.82371520996094,-104.13739013671875,-103.67070007324219,-103.57726287841797,-106.2879638671875,-107.37842559814453,-107.6375961303711,-107.67584991455078,-108.90320587158203,-106.96170806884766,-106.8132095336914,-107.30699920654297,-108.30825805664062,-106.28382873535156,-105.48992156982422,-105.90687561035156,-106.68603515625,-106.56048583984375,-106.22968292236328,-106.19500732421875,-107.94129943847656,-105.094970703125,-96.70635223388672,-90.82575225830078,-85.05555725097656,-80.17559814453125,-77.4156723022461,-74.3574447631836,-74.07931518554688,-74.79132843017578,-75.85369110107422,-76.1246566772461,-73.30525207519531,-71.79425811767578,-71.0699691772461,-68.14454650878906,-66.6988754272461,-67.93781280517578,-68.7049331665039,-70.16068267822266,-74.4975814819336,-79.25508880615234,-82.81902313232422,-85.60418701171875,-88.00078582763672,-93.29721069335938,-96.34809112548828,-99.11956787109375,-94.66914367675781,-92.47591400146484,-98.85828399658203,-101.73051452636719,-104.76606750488281,-108.25945281982422,-108.47234344482422,-109.06549072265625,-109.85260009765625,-107.98907470703125,-109.26671600341797,-108.36031341552734,-106.24565887451172,-105.23120880126953,-106.10743713378906,-108.13819122314453,-107.86036682128906,-107.72616577148438,-108.58097839355469
0,-110.45011138916016,-109.67694091796875,-109.54669189453125,-114.23912811279297,-113.70050048828125,-112.66646575927734,-110.28596496582031,-108.83208465576172,-106.38109588623047,-107.2017822265625,-107.1289291381836,-107.10906219482422,-105.66610717773438,-102.43140411376953,-102.10105895996094,-104.73374938964844,-110.13084411621094,-109.0988998413086,-109.6515884399414,-110.6191177368164,-112.56624603271484,-110.57814025878906,-108.96002960205078,-109.62872314453125,-110.45384216308594,-110.32160186767578,-110.19149017333984,-109.08605194091797,-109.06429290771484,-110.93558502197266,-109.31087493896484,-111.28611755371094,-113.33576202392578,-110.72421264648438,-110.196533203125,-111.10279846191406,-112.09284973144531,-112.07612609863281,-111.37944030761719,-99.88078308105469,-94.40186309814453,-90.40403747558594,-88.17003631591797,-87.09303283691406,-84.30103302001953,-83.7862777709961,-82.76829528808594,-82.3970718383789,-81.4372329711914,-80.9890365600586,-80.12858581542969,-80.14305114746094,-77.46023559570312,-76.62760162353516,-77.78484344482422,-77.66397094726562,-78.39131164550781,-81.87779998779297,-88.4520034790039,-90.91268920898438,-93.77529907226562,-96.01081848144531,-99.95805358886719,-99.71968078613281,-98.12924194335938,-95.87763214111328,-94.62281799316406,-100.84120178222656,-101.39379119873047,-101.53406524658203,-102.73751068115234,-103.91386413574219,-107.50603485107422,-107.30882263183594,-107.3094711303711,-108.70524597167969,-107.96858215332031,-103.41083526611328,-102.92454528808594,-104.84659576416016,-105.7300796508789,-103.86735534667969,-101.14525604248047,-101.50658416748047
0,-121.06460571289062,-120.99019622802734,-121.4053726196289,-118.27702331542969,-117.73164367675781,-117.53007507324219,-117.71183013916016,-117.49596405029297,-117.3548583984375,-117.39871978759766,-117.93074035644531,-114.97028350830078,-111.47038269042969,-108.85536193847656,-107.55427551269531,-108.11814880371094,-114.40410614013672,-114.88570404052734,-114.80303192138672,-114.22303771972656,-117.16120910644531,-117.09113311767578,-118.50116729736328,-119.37528991699219,-119.80303192138672,-118.56675720214844,-118.6017837524414,-119.22769927978516,-119.30363464355469,-122.67037963867188,-123.60710906982422,-122.08402252197266,-122.43325805664062,-122.26821899414062,-121.86356353759766,-121.2064208984375,-120.50237274169922,-120.25403594970703,-119.76171112060547,-104.7415771484375,-98.30998229980469,-93.7518081665039,-91.6470947265625,-91.6502914428711,-90.45445251464844,-88.37557983398438,-88.35513305664062,-86.77767944335938,-86.66596984863281,-83.38504028320312,-81.8540267944336,-81.51934814453125,-77.73046875,-78.35100555419922,-79.4949722290039,-80.17584991455078,-80.40526580810547,-81.53706359863281,-86.06006622314453,-91.24349975585938,-94.3678207397461,-95.0065689086914,-98.83224487304688,-100.41588592529297,-100.96514129638672,-101.65882873535156,-100.16171264648438,-99.68051147460938,-102.38931274414062,-103.62078857421875,-107.8321304321289,-108.94416809082031,-108.61393737792969,-108.55198669433594,-107.60063171386719,-108.80834197998047,-108.56776428222656,-110.50180053710938,-111.75456237792969,-112.56150817871094,-114.97264099121094,-115.27316284179688,-112.71436309814453,-112.57858276367188
0,-122.75798797607422,-124.5087661743164,-124.13424682617188,-124.8559799194336,-125.93718719482422,-125.15583038330078,-118.09539794921875,-115.1348876953125,-112.79685974121094,-112.46640014648438,-114.12446594238281,-119.79911041259766,-115.61552429199219,-109.77267456054688,-107.48539733886719,-107.3066635131836,-108.2927474975586,-110.03878784179688,-112.08865356445312,-119.68443298339844,-120.4383544921875,-122.13031005859375,-125.21511840820312,-125.34918212890625,-125.76618957519531,-125.07344055175781,-127.57443237304688,-127.78987884521484,-126.24971771240234,-123.52505493164062,-123.30512237548828,-125.93323516845703,-125.90001678466797,-126.17897033691406,-125.90673065185547,-125.22105407714844,-123.73086547851562,-122.28841400146484,-112.6393814086914,-93.46942138671875,-86.42483520507812,-83.49885559082031,-82.90460968017578,-83.53651428222656,-77.74620819091797,-76.04031372070312,-75.30609893798828,-76.21072387695312,-76.08811950683594,-76.3125228881836,-77.77339935302734,-78.91314697265625,-76.86555480957031,-77.00959777832031,-79.50888061523438,-82.04134368896484,-84.18225860595703,-86.0020980834961,-89.34159088134766,-92.09013366699219,-94.66788482666016,-96.90865325927734,-102.30612182617188,-105.07308197021484,-105.11170959472656,-99.22918701171875,-96.60306549072266,-98.08072662353516,-95.28462982177734,-94.4398193359375,-96.97135925292969,-98.18387603759766,-100.16739654541016,-101.46256256103516,-103.11431884765625,-104.61383819580078,-107.63896942138672,-105.39468383789062,-105.96705627441406,-109.20319366455078,-114.7773666381836,-117.33405303955078,-120.93360137939453,-122.73148345947266
