0,-108.79010772705078,-112.41732025146484,-110.6819839477539,-108.53962707519531,-106.38410949707031,-102.49006652832031,-99.01171875,-100.15348815917969,-105.14682006835938,-115.55918884277344,-114.22560119628906,-113.0508041381836,-113.05696868896484,-112.07565307617188,-108.82244110107422,-102.05081176757812,-98.99840545654297,-99.33157348632812,-103.1256332397461,-104.937255859375,-111.36163330078125,-107.07286834716797,-103.4605712890625,-108.4642333984375,-107.55577087402344,-108.82295227050781,-108.29682159423828,-113.25538635253906,-104.80453491210938,-101.65824127197266,-102.63568878173828,-105.06492614746094,-112.63711547851562,-114.63016510009766,-112.96109771728516,-113.63943481445312,-111.69608306884766,-107.94232177734375,-106.65361022949219,-110.29443359375,-110.36969757080078,-110.25605773925781,-109.93343353271484,-93.46858215332031,-88.3748779296875,-87.71768188476562,-94.24322509765625,-92.9946060180664,-87.35535430908203,-87.38099670410156,-87.54777526855469,-87.51263427734375,-89.18790435791016,-93.45143127441406,-97.6432876586914,-96.47246551513672,-92.37220764160156,-97.26021575927734,-97.25753784179688,-100.02723693847656,-95.49043273925781,-88.80550384521484,-88.20680236816406,-90.95983123779297,-89.25122833251953,-88.43171691894531,-89.58594512939453,-93.96044921875,-99.87291717529297,-107.12550354003906,-107.92805480957031,-105.5135269165039,-99.93928527832031,-91.7198486328125,-89.43669128417969,-90.20040893554688,-92.19000244140625,-93.06595611572266,-94.97333526611328,-99.11421966552734,-99.87165832519531,-97.07676696777344,-92.03662109375,-92.04713439941406,-101.54856872558594,-108.47171020507812,-105.24967193603516,-108.17137145996094,-107.39833068847656,-99.85673522949219
0,-104.63543701171875,-104.69152069091797,-102.96932220458984,-99.96485137939453,-99.24693298339844,-86.93973541259766,-84.02662658691406,-84.64991760253906,-89.04874420166016,-103.0180435180664,-102.26025390625,-103.31031799316406,-103.24301147460938,-97.62451934814453,-95.94871520996094,-95.47970581054688,-92.6229248046875,-91.32435607910156,-94.5432357788086,-96.99889373779297,-96.6532211303711,-102.92343139648438,-93.07095336914062,-94.97932434082031,-96.7236099243164,-97.64861297607422,-96.59870910644531,-97.6946029663086,-95.24381256103516,-98.63595581054688,-103.41246795654297,-101.84104919433594,-98.92924499511719,-98.6488265991211,-99.5702133178711,-100.87523651123047,-100.13886260986328,-97.54320526123047,-98.86531066894531,-101.0735855102539,-103.37421417236328,-98.14877319335938,-98.2962417602539,-84.75370025634766,-79.21831512451172,-78.23150634765625,-81.92324829101562,-81.4323501586914,-79.49879455566406,-81.25452423095703,-80.51162719726562,-83.52205657958984,-87.3966293334961,-85.39094543457031,-81.62541961669922,-80.03143310546875,-81.11700439453125,-79.98020935058594,-77.89044952392578,-77.72325134277344,-81.0491714477539,-85.3968276977539,-87.996826171875,-84.91354370117188,-81.58895874023438,-80.90223693847656,-81.64067840576172,-80.61078643798828,-83.38690948486328,-92.63189697265625,-98.9792251586914,-99.79096984863281,-100.08943176269531,-86.85094451904297,-86.09038543701172,-88.5410385131836,-93.99547576904297,-95.3836898803711,-95.1168212890625,-95.1722183227539,-95.34978485107422,-91.55451965332031,-89.75338745117188,-89.44073486328125,-95.8695297241211,-94.9521255493164,-95.02093505859375,-99.13516235351562,-96.6146011352539,-96.39098358154297
0,-102.11739349365234,-100.84709167480469,-101.25908660888672,-104.62944793701172,-104.33380126953125,-100.43866729736328,-100.31289672851562,-102.28579711914062,-102.97224426269531,-103.70557403564453,-104.97726440429688,-105.25538635253906,-102.95350646972656,-99.96593475341797,-98.74371337890625,-98.94561767578125,-99.59422302246094,-100.38125610351562,-102.35575103759766,-102.58744049072266,-103.80803680419922,-102.73999786376953,-100.81733703613281,-101.27469635009766,-100.16829681396484,-101.85759735107422,-101.29920959472656,-100.80005645751953,-100.98451232910156,-102.63748168945312,-102.14215087890625,-101.45575714111328,-100.7420654296875,-102.56752014160156,-107.24786376953125,-104.67462158203125,-103.66150665283203,-103.76593017578125,-105.71168518066406,-105.13302612304688,-106.80769348144531,-100.33080291748047,-88.2076187133789,-65.7161865234375,-61.748138427734375,-61.493289947509766,-67.97563934326172,-69.68964385986328,-71.55707550048828,-72.59406280517578,-72.24925231933594,-74.47346496582031,-73.48356628417969,-73.3944091796875,-72.02416229248047,-71.65139770507812,-72.95441436767578,-73.43477630615234,-73.60706329345703,-73.49275970458984,-72.28473663330078,-69.66179656982422,-71.91935729980469,-73.86131286621094,-73.44865417480469,-72.1473159790039,-69.35545349121094,-72.8941879272461,-78.02249908447266,-84.83941650390625,-88.46239471435547,-96.41193389892578,-95.54065704345703,-93.44256591796875,-93.43750762939453,-92.89873504638672,-97.1048583984375,-101.77220916748047,-103.30188751220703,-101.93038940429688,-96.96199035644531,-91.63970184326172,-89.45879364013672,-89.23198699951172,-96.3409194946289,-101.60255432128906,-101.33598327636719,-103.42562866210938,-105.53091430664062,-105.15483856201172
0,-110.52129364013672,-110.93838500976562,-114.6296157836914,-115.89320373535156,-114.42111206054688,-113.92951965332031,-113.26619720458984,-111.9016342163086,-113.14765167236328,-111.65064239501953,-113.5927505493164,-114.931884765625,-116.21311950683594,-117.03794860839844,-114.38262939453125,-106.15742492675781,-107.46345520019531,-109.65372467041016,-109.77992248535156,-107.83642578125,-107.12923431396484,-108.74857330322266,-105.75061798095703,-99.91353607177734,-99.60624694824219,-103.99394226074219,-106.63636779785156,-110.93228912353516,-104.058349609375,-103.35408782958984,-106.59209442138672,-108.69216918945312,-109.55376434326172,-111.94780731201172,-113.32437896728516,-117.3132095336914,-121.1033935546875,-113.00139617919922,-110.95268249511719,-112.74082946777344,-110.85948944091797,-98.49519348144531,-91.67008972167969,-64.29851531982422,-59.296512603759766,-58.543731689453125,-65.93778991699219,-67.99394989013672,-70.07502746582031,-71.25215148925781,-72.14342498779297,-74.33478546142578,-71.52810668945312,-69.23672485351562,-67.38375091552734,-67.59667205810547,-66.98899841308594,-67.46869659423828,-69.05130004882812,-65.47000122070312,-63.47711944580078,-60.30681228637695,-62.854591369628906,-65.88245391845703,-70.18720245361328,-69.14112091064453,-70.84004211425781,-73.31613159179688,-75.78589630126953,-83.34491729736328,-87.70658111572266,-89.321533203125,-91.70182800292969,-93.34491729736328,-96.5023422241211,-97.1953353881836,-97.54510498046875,-96.5986328125,-96.29924011230469,-103.57582092285156,-101.32876586914062,-98.6854248046875,-92.70584869384766,-92.94367218017578,-99.15116119384766,-102.45380401611328,-108.11766815185547,-114.88308715820312,-112.75325775146484,-110.93041229248047
0,-114.8092269897461,-112.8032455444336,-110.84761810302734,-111.39701843261719,-111.35746765136719,-113.9312973022461,-116.03767395019531,-120.80025482177734,-118.2417221069336,-114.52294158935547,-116.60856628417969,-119.02298736572266,-117.91740417480469,-115.38908386230469,-113.76551818847656,-107.62737274169922,-106.48561096191406,-105.5552749633789,-106.8934555053711,-108.51113891601562,-108.07740020751953,-105.32283020019531,-102.57337951660156,-106.79286193847656,-108.82049560546875,-111.96598815917969,-112.19644927978516,-116.23626708984375,-111.99800109863281,-109.60745239257812,-109.29568481445312,-111.05159759521484,-115.66271209716797,-116.78577423095703,-117.79998779296875,-118.41280364990234,-117.2020263671875,-113.08562469482422,-111.5887222290039,-113.42611694335938,-114.41181182861328,-98.95142364501953,-85.01860809326172,-56.95923614501953,-52.31053924560547,-51.742610931396484,-58.17660140991211,-65.07296752929688,-67.15556335449219,-69.38638305664062,-72.65715789794922,-77.75394439697266,-78.7763900756836,-82.18548583984375,-85.7259292602539,-84.77339935302734,-82.00403594970703,-83.50740051269531,-83.83818054199219,-82.03520202636719,-79.95137023925781,-78.6640853881836,-80.41400909423828,-83.93431854248047,-83.94255065917969,-82.48954772949219,-82.35708618164062,-80.91436004638672,-80.08695983886719,-85.53514099121094,-93.3057632446289,-101.5023422241211,-101.12451934814453,-102.97776794433594,-102.57368469238281,-104.22610473632812,-101.90376281738281,-103.39105987548828,-103.04800415039062,-108.43204498291016,-98.82627868652344,-92.32170104980469,-88.22154235839844,-89.09126281738281,-99.07489013671875,-103.90040588378906,-105.68743896484375,-112.95355987548828,-114.17159271240234,-110.70319366455078
0,-111.69837188720703,-114.79167175292969,-117.05526733398438,-115.639404296875,-113.78990173339844,-115.0921859741211,-116.63529968261719,-115.29315185546875,-116.15947723388672,-111.2383041381836,-112.23033142089844,-116.01986694335938,-116.58394622802734,-111.63404846191406,-107.87224578857422,-107.12763214111328,-107.9992904663086,-108.3330078125,-110.537353515625,-109.45148468017578,-111.01124572753906,-111.89481353759766,-114.37921905517578,-115.33203887939453,-116.53498840332031,-115.4123306274414,-114.41545867919922,-114.19083404541016,-113.26399993896484,-113.12777709960938,-115.43235778808594,-116.03985595703125,-116.52001190185547,-115.06600952148438,-113.5132827758789,-112.80711364746094,-112.21683502197266,-115.55690002441406,-115.11092376708984,-114.34407806396484,-114.68396759033203,-88.18209075927734,-83.08926391601562,-69.47721099853516,-65.59779357910156,-63.96990203857422,-64.08158874511719,-60.29029083251953,-58.41719436645508,-61.11546325683594,-63.8082160949707,-65.23165893554688,-65.81249237060547,-67.59880828857422,-66.19961547851562,-64.32537078857422,-64.31786346435547,-64.13622283935547,-63.29465866088867,-64.27838897705078,-66.21548461914062,-70.20767211914062,-74.00696563720703,-78.22415161132812,-78.55474090576172,-78.04808044433594,-79.50570678710938,-80.88960266113281,-81.6410903930664,-87.96739196777344,-94.52127838134766,-101.32373046875,-101.64592742919922,-102.09132385253906,-102.56666564941406,-104.88472747802734,-107.9656753540039,-108.80709075927734,-109.15043640136719,-106.30172729492188,-102.68248748779297,-97.90091705322266,-98.02574157714844,-99.87393188476562,-107.79609680175781,-109.48058319091797,-109.2672119140625,-110.96064758300781,-110.6817626953125,-112.64260864257812
0,-111.36658477783203,-111.81314086914062,-111.47879791259766,-111.41543579101562,-111.72312927246094,-110.61650085449219,-109.21265411376953,-108.14283752441406,-111.18087768554688,-111.39282989501953,-110.6952896118164,-110.64112854003906,-109.92340087890625,-110.60816192626953,-109.84314727783203,-108.24681854248047,-109.02334594726562,-110.13660430908203,-113.2092514038086,-112.79176330566406,-111.9809799194336,-112.73365020751953,-113.19458770751953,-114.66597747802734,-112.31536865234375,-110.51132202148438,-109.832275390625,-110.28285217285156,-111.70193481445312,-111.55957794189453,-113.89122009277344,-113.5921401977539,-112.98595428466797,-113.34798431396484,-113.51950073242188,-113.7743911743164,-112.7923355102539,-111.76880645751953,-113.15286254882812,-113.10628509521484,-111.36490631103516,-100.22615814208984,-94.71554565429688,-81.57836151123047,-77.73162841796875,-76.35214233398438,-74.4009780883789,-71.20458221435547,-66.52764892578125,-66.38941192626953,-66.32427215576172,-63.99891662597656,-65.25878143310547,-67.01722717285156,-67.65821075439453,-67.86981964111328,-68.02782440185547,-69.45233917236328,-71.68621063232422,-73.53890991210938,-74.27566528320312,-80.49736785888672,-83.80213165283203,-84.98966217041016,-86.48404693603516,-86.69091033935547,-92.73440551757812,-90.26349639892578,-88.59562683105469,-93.61563873291016,-98.91827392578125,-104.57317352294922,-107.15756225585938,-109.33879852294922,-108.65019989013672,-109.71083068847656,-110.15345764160156,-110.731689453125,-110.4432601928711,-105.0068588256836,-102.92459869384766,-103.88616180419922,-103.53282165527344,-103.68033599853516,-106.87413787841797,-107.66133880615234,-110.9732894897461,-113.18510437011719,-112.58634948730469,-111.82809448242188
0,-115.2947006225586,-115.46418762207031,-116.58997344970703,-115.67787170410156,-117.40615844726562,-114.67000579833984,-112.50242614746094,-112.93666076660156,-114.1629409790039,-112.99362182617188,-112.30939483642578,-111.80763244628906,-112.0165023803711,-110.40205383300781,-110.23151397705078,-113.6358642578125,-115.72547912597656,-116.44261169433594,-116.35208892822266,-114.96189880371094,-111.9534912109375,-113.22774505615234,-112.8577880859375,-112.39421081542969,-113.64164733886719,-116.14380645751953,-115.98184204101562,-115.12113952636719,-112.51984405517578,-112.79995727539062,-110.97262573242188,-111.18218994140625,-111.86680603027344,-113.67996978759766,-113.78397369384766,-114.10205841064453,-115.67205047607422,-114.72077178955078,-113.59683990478516,-115.69537353515625,-119.51105499267578,-109.30138397216797,-105.1187744140625,-94.88239288330078,-90.3389892578125,-88.61302947998047,-88.0403060913086,-84.27064514160156,-80.08989715576172,-79.5308837890625,-79.04586029052734,-78.51922607421875,-79.32605743408203,-78.4533920288086,-75.61605072021484,-75.26052856445312,-74.90972137451172,-76.51978302001953,-75.60233306884766,-76.49237060546875,-78.70330047607422,-82.8538589477539,-83.87386322021484,-86.08152770996094,-91.83345031738281,-93.634033203125,-101.71875,-99.5935287475586,-99.15839385986328,-101.15766906738281,-102.2723159790039,-104.31118774414062,-104.05764770507812,-105.2345199584961,-104.15670013427734,-104.07828521728516,-104.5667724609375,-106.70987701416016,-109.0146484375,-106.72444915771484,-108.26293182373047,-108.2545394897461,-109.97566223144531,-111.1067886352539,-113.6939926147461,-112.4288330078125,-111.84252166748047,-111.30999755859375,-111.84716796875,-116.64161682128906
0,-127.29360961914062,-126.96353149414062,-123.69392395019531,-121.064208984375,-119.95559692382812,-118.79438018798828,-119.02943420410156,-120.3320541381836,-122.53955841064453,-124.90572357177734,-124.938720703125,-123.03389739990234,-122.90705108642578,-118.54399871826172,-114.7110595703125,-112.75277709960938,-114.26941680908203,-113.0759506225586,-112.91345977783203,-113.03482818603516,-118.7363510131836,-118.35255432128906,-118.71215057373047,-124.14436340332031,-121.02536010742188,-120.6355209350586,-121.77656555175781,-121.97327423095703,-118.16407775878906,-118.98612213134766,-121.31427764892578,-122.36119842529297,-126.93610382080078,-124.57748413085938,-126.15139770507812,-125.82266998291016,-125.72314453125,-123.27479553222656,-122.38751983642578,-120.82246398925781,-121.47298431396484,-107.73179626464844,-102.88021087646484,-91.64402770996094,-89.25164031982422,-88.28944396972656,-89.68506622314453,-88.7686538696289,-88.6109848022461,-87.25765991210938,-85.63252258300781,-79.93406677246094,-78.63036346435547,-76.25125885009766,-74.92699432373047,-74.2496337890625,-72.80162048339844,-73.55878448486328,-75.88410186767578,-77.09716033935547,-78.78611755371094,-85.38835906982422,-89.96959686279297,-89.99028015136719,-90.81619262695312,-92.07565307617188,-95.11859130859375,-96.8259506225586,-98.36805725097656,-99.1899642944336,-100.99735260009766,-107.10603332519531,-107.52526092529297,-106.69912719726562,-109.14407348632812,-110.36293029785156,-109.60582733154297,-110.47810363769531,-111.07747650146484,-110.2952651977539,-109.97708892822266,-110.68742370605469,-113.20521545410156,-114.61577606201172,-116.1574478149414,-116.93019104003906,-117.69261169433594,-118.24342346191406,-118.94261932373047,-119.4335708618164
0,-123.27859497070312,-123.46794891357422,-125.5042495727539,-127.4344482421875,-123.58904266357422,-118.85286712646484,-118.58131408691406,-117.62602233886719,-120.34639739990234,-128.1629180908203,-128.73451232910156,-128.9044189453125,-123.83792877197266,-112.66381072998047,-109.4080810546875,-108.2174301147461,-109.56472778320312,-111.45909881591797,-116.23572540283203,-118.7004165649414,-121.41685485839844,-120.97579956054688,-120.57742309570312,-124.25729370117188,-123.45430755615234,-122.97093200683594,-123.27110290527344,-125.90583801269531,-127.44461822509766,-128.17868041992188,-129.11048889160156,-130.37142944335938,-131.14674377441406,-130.43287658691406,-131.82794189453125,-130.09886169433594,-128.28268432617188,-122.71623229980469,-123.82678985595703,-125.05268859863281,-125.61963653564453,-116.52233123779297,-111.86032104492188,-87.17523193359375,-82.04088592529297,-80.07611083984375,-78.01158142089844,-75.51919555664062,-74.66435241699219,-76.1612548828125,-75.78072357177734,-74.92054748535156,-75.7575912475586,-75.38603210449219,-76.28990173339844,-75.46336364746094,-73.83938598632812,-73.89515686035156,-75.18889617919922,-75.99944305419922,-78.296875,-86.05863189697266,-87.5758056640625,-87.20806884765625,-90.87957763671875,-93.43524932861328,-99.19461059570312,-97.43950653076172,-96.60566711425781,-100.29098510742188,-103.07749938964844,-100.93769073486328,-100.662841796875,-100.1956787109375,-98.96482849121094,-99.14702606201172,-101.55177307128906,-103.55696105957031,-103.34839630126953,-101.63327026367188,-102.36042022705078,-102.3819351196289,-103.28498077392578,-104.73602294921875,-112.72370147705078,-114.63951873779297,-116.26421356201172,-122.15911865234375,-123.65896606445312,-126.17951202392578
