0,-104.04764556884766,-104.32473754882812,-101.94664001464844,-101.57432556152344,-103.02796936035156,-99.1172866821289,-94.1077880859375,-96.14376068115234,-101.02389526367188,-101.59117889404297,-102.05862426757812,-100.69055938720703,-102.2341537475586,-102.0232162475586,-100.48580169677734,-101.65243530273438,-100.3211898803711,-102.56597900390625,-103.80195617675781,-101.7375259399414,-98.57406616210938,-97.95108032226562,-100.18037414550781,-104.70309448242188,-96.51661682128906,-97.34478759765625,-96.84281158447266,-96.27140808105469,-97.9928970336914,-104.09013366699219,-95.22765350341797,-93.37288665771484,-93.61677551269531,-96.83882904052734,-95.7559585571289,-94.76709747314453,-101.14776611328125,-104.85945892333984,-101.20237731933594,-100.61497497558594,-96.76463317871094,-87.44964599609375,-85.91632843017578,-80.15184020996094,-78.95245361328125,-79.50208282470703,-77.49235534667969,-81.28662109375,-83.08047485351562,-83.71580505371094,-82.86161041259766,-81.04549407958984,-81.28660583496094,-84.76933288574219,-85.56552124023438,-82.8810806274414,-82.89873504638672,-85.1183090209961,-86.33683776855469,-87.83025360107422,-86.611328125,-85.9979019165039
0,-96.47529602050781,-96.48043823242188,-94.40337371826172,-97.21975708007812,-95.38734436035156,-95.21578979492188,-89.83806610107422,-83.11302185058594,-84.32404327392578,-86.37308502197266,-89.69951629638672,-87.23478698730469,-90.38709259033203,-89.81483459472656,-86.94632720947266,-89.71550750732422,-89.91976928710938,-91.16138458251953,-92.77103424072266,-94.92640686035156,-93.13021087646484,-92.31437683105469,-89.02185821533203,-89.4916000366211,-93.2730941772461,-93.23225402832031,-94.73948669433594,-96.06542205810547,-95.45841217041016,-86.86476135253906,-85.98870086669922,-87.2183837890625,-86.7669677734375,-86.8014144897461,-92.584716796875,-97.0536117553711,-93.74707794189453,-91.94061279296875,-83.67808532714844,-80.93250274658203,-72.73226165771484,-67.90624237060547,-72.06340026855469,-76.68096923828125,-77.18626403808594,-77.78142547607422,-78.4361343383789,-74.34503173828125,-73.67760467529297,-73.56805419921875,-74.23928833007812,-72.76653289794922,-72.78732299804688,-72.62879180908203,-72.13675689697266,-73.4834213256836,-78.06268310546875,-77.47494506835938,-80.52423095703125,-79.34221649169922,-75.40609741210938,-75.21566772460938
0,-97.84700775146484,-99.77960205078125,-99.70313262939453,-95.98541259765625,-96.22615814208984,-94.04608154296875,-92.96807861328125,-90.9588394165039,-93.42806243896484,-94.98265075683594,-97.91123962402344,-98.1732177734375,-92.93761444091797,-89.16604614257812,-92.70471954345703,-96.53450012207031,-98.00950622558594,-96.93241882324219,-96.74087524414062,-95.47508239746094,-93.80261993408203,-95.85967254638672,-96.36188507080078,-95.56256866455078,-90.99323272705078,-94.85108947753906,-97.60192108154297,-99.66468811035156,-98.78948211669922,-98.35269165039062,-96.84786224365234,-96.74646759033203,-97.93255615234375,-101.69847106933594,-99.68610382080078,-99.68136596679688,-99.3709716796875,-92.5333023071289,-71.16801452636719,-65.5888900756836,-58.77098846435547,-57.09225082397461,-60.76011657714844,-63.20253372192383,-62.957611083984375,-64.37430572509766,-64.5765380859375,-68.54734802246094,-68.14229583740234,-68.1362533569336,-68.50247192382812,-64.85319519042969,-63.16468811035156,-62.6208381652832,-64.00406646728516,-65.27487182617188,-65.72882080078125,-68.1067123413086,-72.57191467285156,-68.97610473632812,-67.22996520996094,-66.5494613647461
0,-112.162353515625,-107.88204193115234,-105.86473846435547,-105.6015396118164,-107.0685043334961,-109.34391021728516,-104.83973693847656,-98.25663757324219,-97.6351547241211,-99.18424987792969,-101.91004180908203,-102.33638000488281,-103.51372528076172,-102.96931457519531,-100.13302612304688,-97.18062591552734,-95.25871276855469,-94.96915435791016,-104.61346435546875,-107.75318908691406,-111.0051040649414,-107.29405212402344,-106.09129333496094,-104.93214416503906,-108.57337188720703,-112.24540710449219,-113.26426696777344,-110.81694030761719,-108.94343566894531,-109.79704284667969,-114.05433654785156,-109.75695037841797,-107.91629791259766,-106.21758270263672,-108.57255554199219,-110.64736938476562,-111.74421691894531,-91.02569580078125,-68.35589599609375,-62.96015930175781,-56.34885787963867,-55.75275421142578,-60.52095413208008,-66.44928741455078,-69.16838073730469,-72.37753295898438,-74.52706909179688,-77.68097686767578,-77.76609802246094,-78.027587890625,-76.20503234863281,-70.40156555175781,-67.9460678100586,-67.0156021118164,-67.30743408203125,-66.8968505859375,-61.309207916259766,-61.07963943481445,-62.72944641113281,-61.8227653503418,-58.804412841796875,-58.69218444824219
0,-109.81385040283203,-106.33708190917969,-107.77875518798828,-107.0559310913086,-108.05127716064453,-105.16718292236328,-104.57988739013672,-107.8662109375,-105.52059173583984,-103.1925048828125,-100.95162963867188,-103.05180358886719,-102.03661346435547,-100.2353515625,-100.3053207397461,-100.90033721923828,-100.28665924072266,-100.06250762939453,-101.10227966308594,-102.0322494506836,-101.23865509033203,-100.40672302246094,-101.08241271972656,-100.36741638183594,-104.54118347167969,-108.69205474853516,-109.61055755615234,-109.16419219970703,-110.95784759521484,-107.84400939941406,-104.34786987304688,-106.3458480834961,-107.1937484741211,-110.30996704101562,-108.29277801513672,-108.29009246826172,-109.03245544433594,-86.68363952636719,-64.15260314941406,-58.41866683959961,-51.20473861694336,-47.86960220336914,-51.71549606323242,-51.10438919067383,-51.79518508911133,-55.16327667236328,-55.953548431396484,-55.3974494934082,-57.777503967285156,-59.55259323120117,-62.150474548339844,-61.82490158081055,-62.055030822753906,-65.20469665527344,-67.80487823486328,-67.6421127319336,-66.78306579589844,-68.75491333007812,-74.66716003417969,-78.74796295166016,-80.27120971679688,-80.93973541259766
0,-108.92471313476562,-104.22015380859375,-103.83025360107422,-105.84809112548828,-106.89647674560547,-104.19493103027344,-103.7770767211914,-107.8515853881836,-108.01322937011719,-107.23677825927734,-106.44758605957031,-106.19086456298828,-106.8994140625,-106.38329315185547,-106.91582489013672,-106.67935180664062,-106.09754943847656,-104.82997131347656,-106.91887664794922,-105.55933380126953,-105.50042724609375,-107.18620300292969,-108.67157745361328,-109.40232849121094,-108.46855163574219,-108.30083465576172,-108.30573272705078,-107.0739517211914,-106.78915405273438,-105.41758728027344,-107.12145233154297,-108.30192565917969,-107.03350830078125,-106.8383560180664,-109.45301055908203,-109.73662567138672,-110.6866226196289,-98.83740234375,-78.29446411132812,-74.39049530029297,-69.5551986694336,-68.8609619140625,-70.16363525390625,-69.83969116210938,-69.58739471435547,-69.94196319580078,-70.28467559814453,-72.76319122314453,-73.36015319824219,-73.9297866821289,-74.03839111328125,-77.17549133300781,-77.4107437133789,-75.866455078125,-77.52522277832031,-76.5578842163086,-76.72415924072266,-77.65995025634766,-77.65801239013672,-77.77957153320312,-78.62881469726562,-77.87206268310547
0,-105.1837387084961,-103.83833312988281,-103.40547943115234,-102.10958099365234,-101.72472381591797,-102.7520523071289,-105.70733642578125,-105.7584457397461,-106.29778289794922,-107.70085906982422,-109.18443298339844,-104.20508575439453,-103.7520523071289,-103.80240631103516,-102.9788589477539,-102.67529296875,-102.73784637451172,-102.83318328857422,-103.46794128417969,-104.54015350341797,-105.22056579589844,-105.50695037841797,-106.65386962890625,-106.32821655273438,-106.41062927246094,-104.73461151123047,-104.1322250366211,-105.24321746826172,-105.8550033569336,-105.85736846923828,-106.72032165527344,-107.12088012695312,-107.90716552734375,-105.80526733398438,-105.37248229980469,-105.1271743774414,-106.61756134033203,-105.90760040283203,-88.17908477783203,-83.85015869140625,-76.80199432373047,-72.01225280761719,-74.09870910644531,-74.69790649414062,-76.56001281738281,-78.55577087402344,-78.20023345947266,-79.36779022216797,-79.59366607666016,-77.44095611572266,-78.3440933227539,-81.18843841552734,-79.76555633544922,-79.18553161621094,-80.56526947021484,-81.67918395996094,-81.86907958984375,-82.20814514160156,-83.61687469482422,-83.05809020996094,-82.06057739257812,-82.36290740966797
0,-106.1032485961914,-110.74738311767578,-111.0439453125,-112.69035339355469,-112.54009246826172,-110.51053619384766,-109.1792984008789,-107.77207946777344,-109.10231018066406,-108.2704849243164,-106.4883041381836,-108.20034790039062,-107.10599517822266,-98.6431884765625,-98.71561431884766,-102.92351531982422,-103.13029479980469,-105.13960266113281,-102.82260131835938,-103.2677993774414,-104.556640625,-103.07157135009766,-102.57929229736328,-103.14461517333984,-106.32373809814453,-105.73638153076172,-105.6011962890625,-106.0857162475586,-107.67904663085938,-110.05339050292969,-110.82954406738281,-110.5208511352539,-109.49628448486328,-108.96536254882812,-106.88786315917969,-107.76028442382812,-107.35860443115234,-104.6792221069336,-87.0859375,-83.65106964111328,-78.59980010986328,-75.74726867675781,-74.90037536621094,-72.87373352050781,-71.86597442626953,-73.94599151611328,-77.0619125366211,-77.56523132324219,-76.46849060058594,-77.0838851928711,-78.03223419189453,-76.24263000488281,-78.30554962158203,-79.30335998535156,-79.68785858154297,-79.84255981445312,-82.47689056396484,-83.57150268554688,-87.20885467529297,-87.90514373779297,-89.88825988769531,-91.38380432128906
0,-114.53408813476562,-115.60108184814453,-115.9354476928711,-115.01273345947266,-114.4189682006836,-114.0409927368164,-112.62049102783203,-113.53707122802734,-113.60104370117188,-112.79814910888672,-112.48506927490234,-113.74706268310547,-113.61862182617188,-109.47149658203125,-108.34429168701172,-109.58282470703125,-109.64971923828125,-111.6550521850586,-112.76139831542969,-111.52068328857422,-110.75144958496094,-111.27510833740234,-113.38549041748047,-115.03115844726562,-114.77861022949219,-117.98533630371094,-119.44735717773438,-120.86126708984375,-118.35527038574219,-116.92169189453125,-113.98140716552734,-112.99337005615234,-113.04122924804688,-113.61422729492188,-117.85107421875,-119.14547729492188,-117.38521575927734,-106.38712310791016,-85.22814178466797,-80.52446746826172,-74.96542358398438,-71.19792175292969,-72.0873794555664,-73.02027130126953,-73.0342788696289,-71.73959350585938,-72.75399780273438,-72.29047393798828,-73.0928955078125,-74.10160064697266,-76.16364288330078,-77.3003921508789,-76.75055694580078,-76.30169677734375,-77.49363708496094,-78.13190460205078,-79.44769287109375,-78.89373016357422,-78.48648071289062,-78.70988464355469,-80.00871276855469,-81.78247833251953
0,-117.20361328125,-119.88408660888672,-119.85098266601562,-118.65714263916016,-119.98275756835938,-119.59453582763672,-109.36349487304688,-110.5732192993164,-116.87964630126953,-118.30603790283203,-119.07838439941406,-117.84423828125,-107.96916961669922,-94.87631225585938,-94.98661804199219,-98.90575408935547,-99.94959259033203,-101.76897430419922,-107.31937408447266,-108.23883056640625,-112.18994903564453,-114.04068756103516,-116.62995147705078,-119.03497314453125,-121.13755798339844,-122.18724060058594,-123.01779174804688,-124.63792419433594,-124.22554016113281,-122.46094512939453,-121.01535034179688,-124.0220947265625,-125.26325988769531,-126.88128662109375,-125.19046783447266,-125.27055358886719,-124.73822784423828,-96.67585754394531,-76.53944396972656,-72.29231262207031,-64.93021392822266,-60.09320831298828,-61.08643341064453,-62.18156433105469,-62.355255126953125,-63.94334411621094,-67.02825164794922,-66.57270050048828,-65.93578338623047,-65.31704711914062,-65.49552154541016,-62.0838623046875,-60.52726745605469,-60.90182113647461,-62.91303634643555,-63.26716613769531,-62.13982009887695,-63.85895538330078,-66.49696350097656,-68.20423889160156,-69.56995391845703,-70.18601989746094
