0,-105.81140899658203,-104.22439575195312,-100.24677276611328,-97.12616729736328,-100.09197998046875,-102.41218566894531,-99.452392578125,-94.12609100341797,-95.2901840209961,-96.44921875,-102.91122436523438,-102.33741760253906,-98.58167266845703,-101.57844543457031,-107.54456329345703,-102.36603546142578,-103.23757934570312,-99.6357421875,-98.38836669921875,-98.47943115234375,-104.13517761230469,-110.49043273925781,-105.27979278564453,-102.47571563720703,-104.59303283691406,-106.59281158447266,-108.02581787109375,-101.67282104492188,-99.5626220703125,-99.84456634521484,-102.30413818359375,-100.38842010498047,-97.46843719482422,-98.92596435546875,-95.2603759765625,-95.97437286376953,-90.46321868896484,-89.67864990234375,-93.73683166503906,-97.5965576171875,-95.35823822021484,-94.30879211425781,-96.55844116210938,-86.15425109863281,-84.70252990722656,-81.3126449584961,-81.1618423461914,-82.61399841308594,-80.80918884277344,-80.72779846191406,-79.35394287109375,-85.46401977539062,-86.98414611816406,-82.6273422241211,-85.11417388916016,-88.92879486083984,-91.23332977294922,-92.70142364501953,-90.41926574707031,-86.8177261352539,-86.22163391113281,-81.0399169921875,-81.63756561279297,-84.97848510742188,-85.01310729980469,-80.46380615234375,-81.8641357421875,-82.5608139038086,-87.39283752441406,-83.78858947753906,-85.18724060058594,-89.76222229003906,-88.96671295166016,-93.76829528808594,-94.86467742919922,-95.71674346923828,-91.80986022949219,-90.76316833496094,-91.56114196777344,-89.88932037353516,-87.79093170166016,-83.78084564208984,-83.2210693359375,-84.8814697265625,-87.68267059326172,-84.919189453125,-85.19464874267578,-88.03387451171875,-91.44882202148438
0,-91.08349609375,-89.74430847167969,-86.0786361694336,-87.3652114868164,-91.98350524902344,-90.10838317871094,-89.14753723144531,-82.95829772949219,-80.90482330322266,-81.53724670410156,-83.90057373046875,-82.5154800415039,-84.53372955322266,-91.22779083251953,-94.53977966308594,-89.76890563964844,-87.11469268798828,-90.78897857666016,-86.87767791748047,-86.94139099121094,-90.66338348388672,-89.90950012207031,-88.62854766845703,-87.39191436767578,-87.8318099975586,-93.62728118896484,-93.8184585571289,-88.84712219238281,-87.22212982177734,-87.21700286865234,-87.61589813232422,-89.56593322753906,-87.01602935791016,-83.71627807617188,-86.26493072509766,-90.08402252197266,-86.89659118652344,-87.38660430908203,-90.9873275756836,-95.48749542236328,-85.74427795410156,-84.14141845703125,-82.2957992553711,-75.82395935058594,-72.92127990722656,-68.72917175292969,-69.85106658935547,-71.17635345458984,-72.06734466552734,-74.70758819580078,-72.80741119384766,-72.94752502441406,-73.69222259521484,-68.59526062011719,-69.51316833496094,-71.20154571533203,-72.5754623413086,-74.34429931640625,-73.59319305419922,-74.26460266113281,-74.3117446899414,-71.28567504882812,-74.49909973144531,-78.2154769897461,-80.71333312988281,-78.39053344726562,-75.25029754638672,-73.01356506347656,-72.70951843261719,-73.55301666259766,-76.60623168945312,-79.98634338378906,-81.61115264892578,-84.81629943847656,-87.19930267333984,-88.43440246582031,-88.06829071044922,-87.20294189453125,-89.75052642822266,-92.03623962402344,-90.9695816040039,-84.75083923339844,-83.72528076171875,-85.0743179321289,-85.9190673828125,-88.04874420166016,-91.74957275390625,-93.08784484863281,-94.30831146240234
0,-93.80360412597656,-92.46794128417969,-94.37303161621094,-95.1753921508789,-93.826904296875,-93.72278594970703,-93.67858123779297,-93.77542114257812,-89.89024353027344,-89.72492218017578,-86.27609252929688,-87.14803314208984,-90.73601531982422,-92.2068862915039,-96.12004089355469,-96.66509246826172,-97.71089935302734,-99.42439270019531,-101.20060729980469,-99.44245147705078,-88.80682373046875,-88.52796173095703,-92.83837890625,-93.28569030761719,-93.9128189086914,-91.56250762939453,-90.09107971191406,-90.31560516357422,-93.25831604003906,-93.63661193847656,-94.55226135253906,-92.15412139892578,-92.36906433105469,-93.05503845214844,-93.11779022216797,-94.17011260986328,-96.76862335205078,-97.21964263916016,-95.13433074951172,-94.17057800292969,-80.40071868896484,-67.87144470214844,-62.17418670654297,-54.36280822753906,-56.5789909362793,-56.70664978027344,-58.17283248901367,-60.831302642822266,-65.39888763427734,-66.71276092529297,-64.63134002685547,-66.31490325927734,-67.10088348388672,-68.1507797241211,-67.61322021484375,-67.99820709228516,-68.09619903564453,-67.57048797607422,-69.01631164550781,-69.08035278320312,-70.69991302490234,-67.37940979003906,-65.52468872070312,-63.44097137451172,-64.37378692626953,-66.7296142578125,-64.0731430053711,-62.0326042175293,-62.78081512451172,-67.13058471679688,-70.16647338867188,-75.92808532714844,-78.7770004272461,-80.61964416503906,-89.20217895507812,-89.85327911376953,-88.92381286621094,-89.31669616699219,-93.94012451171875,-97.36740112304688,-94.9490966796875,-93.19261169433594,-92.43234252929688,-91.23003387451172,-89.47903442382812,-88.88905334472656,-89.08163452148438,-89.32408142089844,-91.28388214111328
0,-103.88682556152344,-105.76253509521484,-107.27825164794922,-105.60395812988281,-100.95526123046875,-99.33304595947266,-100.50713348388672,-98.90974426269531,-98.3115005493164,-99.01705169677734,-107.642333984375,-107.60863494873047,-104.81964111328125,-101.66130065917969,-103.03311157226562,-103.73770141601562,-103.3412094116211,-104.22549438476562,-105.54695129394531,-104.0350570678711,-98.43231964111328,-98.8498764038086,-101.01597595214844,-99.8988037109375,-100.65745544433594,-100.35773468017578,-101.63014221191406,-103.70323181152344,-103.0488052368164,-103.09400177001953,-106.43968200683594,-107.40510559082031,-108.99848175048828,-106.42488098144531,-106.9442138671875,-103.56256866455078,-103.38959503173828,-103.20397186279297,-107.19243621826172,-92.19989013671875,-69.27459716796875,-61.5751953125,-59.757568359375,-59.2181396484375,-61.36827850341797,-63.0873908996582,-63.99883270263672,-63.76125717163086,-64.68737030029297,-63.992183685302734,-64.1803970336914,-69.11612701416016,-66.95360565185547,-68.0613784790039,-67.84258270263672,-67.41969299316406,-68.13450622558594,-67.45802307128906,-70.59500122070312,-64.49351501464844,-63.99444580078125,-61.21171188354492,-58.79472732543945,-56.78021240234375,-58.263328552246094,-60.6644287109375,-61.28004837036133,-58.26443862915039,-60.02613830566406,-62.55582046508789,-68.1960678100586,-73.10094451904297,-75.2005615234375,-76.16378784179688,-84.54215240478516,-86.54092407226562,-90.47633361816406,-91.68495178222656,-95.46194458007812,-100.12904357910156,-101.06527709960938,-102.25459289550781,-98.28364562988281,-96.79338073730469,-92.69700622558594,-94.0390625,-95.53170776367188,-97.65699768066406,-99.1436538696289
0,-108.37164306640625,-107.0679702758789,-106.58627319335938,-103.99368286132812,-103.07872772216797,-100.69666290283203,-99.96306610107422,-103.18793487548828,-106.77559661865234,-106.84361267089844,-105.78072357177734,-107.6458740234375,-105.98106384277344,-102.42691802978516,-99.47798156738281,-100.82042694091797,-100.71849060058594,-103.17001342773438,-100.43590545654297,-99.14081573486328,-97.18018341064453,-100.70191192626953,-102.10918426513672,-100.73246765136719,-99.7999496459961,-102.6039810180664,-104.80671691894531,-106.5181884765625,-110.38497924804688,-108.49591064453125,-103.3794174194336,-99.96883392333984,-99.29450225830078,-102.80921173095703,-105.38404083251953,-101.95106506347656,-99.52694702148438,-100.96525573730469,-105.43208312988281,-94.9289321899414,-62.65802764892578,-54.72100067138672,-51.92089080810547,-44.94533920288086,-46.960872650146484,-52.3594970703125,-57.920345306396484,-59.182960510253906,-67.60604858398438,-70.75951385498047,-71.16287994384766,-72.55075073242188,-73.6707534790039,-77.38944244384766,-75.34260559082031,-74.8080825805664,-77.22692108154297,-79.57135772705078,-80.49150085449219,-80.22883605957031,-80.01667785644531,-76.01549530029297,-70.96851348876953,-68.61593627929688,-73.1247329711914,-76.03549194335938,-73.22662353515625,-70.16243743896484,-71.85220336914062,-80.88687896728516,-81.76383972167969,-77.3762435913086,-78.58714294433594,-83.9582748413086,-95.57625579833984,-96.89507293701172,-102.17198944091797,-102.55138397216797,-101.6859359741211,-104.11302947998047,-104.2557601928711,-103.7520523071289,-96.96012115478516,-91.35185241699219,-88.55593872070312,-91.70631408691406,-97.53704833984375,-99.45494842529297,-102.14716339111328
0,-102.48021697998047,-103.80982208251953,-104.92152404785156,-104.4661865234375,-104.37762451171875,-104.44607543945312,-105.24701690673828,-102.13187408447266,-100.16414642333984,-100.4789047241211,-102.62215423583984,-104.514892578125,-102.67144012451172,-101.31867218017578,-99.58699035644531,-99.88909912109375,-100.73763275146484,-101.9717025756836,-101.90145874023438,-101.45416259765625,-101.87474822998047,-104.2497329711914,-108.19129943847656,-106.72162628173828,-104.97537994384766,-103.88227844238281,-104.11556243896484,-101.05333709716797,-104.14990234375,-103.91311645507812,-101.58563995361328,-101.1527099609375,-101.9517593383789,-103.58222198486328,-105.47460174560547,-104.190185546875,-102.92223358154297,-103.57081604003906,-103.17581939697266,-96.92242431640625,-71.42428588867188,-63.97507858276367,-62.27516555786133,-60.32078170776367,-61.1221923828125,-61.39696502685547,-60.81657409667969,-60.74696350097656,-62.922203063964844,-61.72721862792969,-63.19358825683594,-67.14349365234375,-67.7691879272461,-66.77925872802734,-69.14629364013672,-67.6544189453125,-67.00198364257812,-66.97161102294922,-65.28041076660156,-65.31637573242188,-63.555538177490234,-63.95765686035156,-64.83433532714844,-67.28316497802734,-70.19652557373047,-73.19477081298828,-73.83772277832031,-75.1731948852539,-77.46235656738281,-79.71832275390625,-79.9313735961914,-78.6362075805664,-80.70541381835938,-85.9048843383789,-95.23446655273438,-96.485107421875,-101.27938842773438,-101.9400634765625,-100.2973403930664,-100.86270904541016,-100.00731658935547,-99.48604583740234,-98.1050796508789,-95.39154052734375,-96.82864379882812,-99.9226303100586,-103.38816833496094,-106.2984848022461,-106.142333984375
0,-101.22313690185547,-102.50703430175781,-100.67018127441406,-101.35033416748047,-101.39677429199219,-103.22148895263672,-103.7693862915039,-102.41051483154297,-101.71675109863281,-102.89491271972656,-102.839111328125,-102.33903503417969,-103.70880126953125,-103.34323120117188,-101.51488494873047,-99.68942260742188,-98.34536743164062,-99.0808334350586,-100.05953979492188,-99.86157989501953,-103.08460998535156,-102.32177734375,-101.90309143066406,-101.52384185791016,-101.09703826904297,-101.05696105957031,-100.0001220703125,-99.27337646484375,-100.56654357910156,-102.54817962646484,-102.16020965576172,-102.9155044555664,-100.963134765625,-101.06620025634766,-101.51470184326172,-101.04512786865234,-101.83738708496094,-102.51100158691406,-104.26766967773438,-101.19752502441406,-85.0876235961914,-78.89791870117188,-77.13243103027344,-74.29619598388672,-73.03571319580078,-70.43787384033203,-67.55641174316406,-66.87727355957031,-66.40650177001953,-68.61129760742188,-69.54605865478516,-69.04469299316406,-68.60258483886719,-69.07008361816406,-69.3725357055664,-68.42521667480469,-69.05675506591797,-70.23039245605469,-70.30133056640625,-70.45014190673828,-72.13145446777344,-72.51902770996094,-73.23925018310547,-76.65264129638672,-78.51617431640625,-79.95233154296875,-81.60631561279297,-84.05693817138672,-85.51521301269531,-87.22148132324219,-88.95449829101562,-87.32784271240234,-88.42786407470703,-89.98249053955078,-95.28045654296875,-97.01154327392578,-100.8963394165039,-102.81092834472656,-100.9017105102539,-100.49629974365234,-100.42153930664062,-100.25422668457031,-100.00084686279297,-99.2352294921875,-100.87627410888672,-102.2616958618164,-103.46749114990234,-104.34994506835938,-105.2514877319336
0,-106.1943588256836,-105.73249053955078,-105.94561767578125,-104.5368881225586,-103.96717834472656,-105.60248565673828,-104.92855834960938,-101.89256286621094,-102.34407043457031,-103.3515396118164,-107.1846694946289,-108.22432708740234,-106.31404876708984,-105.55460357666016,-107.18196868896484,-108.65123748779297,-106.76780700683594,-104.20513916015625,-103.86617279052734,-104.96198272705078,-107.8123779296875,-108.51765441894531,-108.51209259033203,-108.36904907226562,-109.88052368164062,-106.1035385131836,-103.2777099609375,-101.68504333496094,-104.03474426269531,-104.78482818603516,-105.84449005126953,-104.7580795288086,-104.21656799316406,-105.04642486572266,-103.8154525756836,-103.83230590820312,-105.1545181274414,-104.31144714355469,-104.11373138427734,-102.81863403320312,-93.98228454589844,-88.18429565429688,-86.65184783935547,-86.69036865234375,-87.0615005493164,-86.6201400756836,-83.70565795898438,-83.44115447998047,-83.33272552490234,-84.24728393554688,-83.2076416015625,-83.2337417602539,-83.1645736694336,-83.65518951416016,-83.03437042236328,-81.33805847167969,-80.71658325195312,-80.91081237792969,-78.48626708984375,-75.47183227539062,-74.68621826171875,-76.04305267333984,-77.42636108398438,-81.79209899902344,-84.42772674560547,-86.54747772216797,-93.62165069580078,-96.93549346923828,-95.87548828125,-94.52741241455078,-97.33244323730469,-102.41667938232422,-103.17928314208984,-102.92559051513672,-102.05479431152344,-101.38768005371094,-102.33372497558594,-105.68534851074219,-108.33956909179688,-105.1657943725586,-104.43309020996094,-105.51658630371094,-105.61293029785156,-105.457275390625,-104.3901138305664,-105.07636260986328,-108.67496490478516,-107.34522247314453,-107.1997299194336
0,-111.45616912841797,-113.2306900024414,-113.20940399169922,-113.2994613647461,-113.48579406738281,-113.59937286376953,-113.23265838623047,-111.93641662597656,-112.81316375732422,-113.31867218017578,-108.5206527709961,-107.5474853515625,-109.69093322753906,-110.88426971435547,-111.21163940429688,-112.34904479980469,-114.59458923339844,-114.08015441894531,-116.03337860107422,-114.86824035644531,-116.64984130859375,-115.46478271484375,-116.53407287597656,-115.19359588623047,-114.40442657470703,-112.2155990600586,-111.16682434082031,-112.89671325683594,-113.79521942138672,-114.012451171875,-115.09793090820312,-112.78092193603516,-111.63756561279297,-111.56353759765625,-110.53074645996094,-109.94144439697266,-108.98255920410156,-110.16034698486328,-111.30599975585938,-109.9580078125,-96.20431518554688,-90.31973266601562,-88.63471984863281,-84.7138900756836,-84.95032501220703,-87.0770263671875,-86.1241455078125,-85.62019348144531,-81.71244812011719,-80.1578140258789,-80.54364776611328,-81.01976776123047,-81.03675842285156,-76.74639892578125,-74.4537124633789,-73.86309814453125,-73.08052062988281,-72.1344985961914,-71.58917236328125,-70.30594635009766,-70.43728637695312,-74.1982421875,-78.24669647216797,-83.36119079589844,-84.48079681396484,-85.43561553955078,-86.36811828613281,-88.17539978027344,-90.99104309082031,-95.9163589477539,-95.26848602294922,-95.91755676269531,-97.31884765625,-100.85504150390625,-101.63993072509766,-102.30252075195312,-106.34086608886719,-109.84133911132812,-110.07052612304688,-106.89287567138672,-106.97014617919922,-109.2413330078125,-107.75440979003906,-107.23363494873047,-111.01152038574219,-113.32978820800781,-113.7065200805664,-111.8448257446289,-112.29490661621094
0,-117.61760711669922,-118.21198272705078,-118.44306182861328,-120.24407196044922,-122.0247573852539,-119.87896728515625,-120.00421905517578,-115.58492279052734,-110.67594146728516,-108.21527862548828,-104.54312896728516,-106.9597396850586,-109.13192749023438,-102.82294464111328,-97.9997787475586,-100.26949310302734,-101.78437805175781,-105.49781799316406,-106.70146179199219,-108.89933013916016,-112.0948715209961,-115.22966766357422,-117.66497802734375,-118.09722900390625,-116.51506805419922,-118.30371856689453,-118.62220001220703,-118.1924057006836,-119.10747528076172,-119.31768798828125,-117.8020248413086,-115.36852264404297,-115.02655792236328,-113.56597137451172,-112.09355926513672,-111.52355194091797,-115.58381652832031,-119.14289855957031,-119.2464828491211,-112.64102935791016,-90.61625671386719,-83.4101333618164,-81.3204345703125,-75.29422760009766,-71.37631225585938,-69.78451538085938,-69.93854522705078,-71.26492309570312,-73.22503662109375,-72.0205307006836,-72.33793640136719,-71.06439971923828,-70.38307189941406,-72.92903900146484,-74.20246887207031,-76.60224914550781,-78.3443603515625,-74.82421875,-75.81343841552734,-75.66184997558594,-76.1253433227539,-78.39006042480469,-81.23603057861328,-85.99054718017578,-90.88140106201172,-93.20994567871094,-94.88788604736328,-97.67803955078125,-98.8691635131836,-99.90843963623047,-95.62974548339844,-90.32892608642578,-90.923828125,-93.24798583984375,-94.69783020019531,-94.20112609863281,-93.51234436035156,-92.83270263671875,-93.21173095703125,-93.6920394897461,-96.1568374633789,-97.47746276855469,-97.29191589355469,-96.01095581054688,-99.06338500976562,-103.2386703491211,-110.59705352783203,-114.452880859375,-117.57209777832031
