0,-112.73541259765625,-108.79702758789062,-108.39306640625,-106.65304565429688,-104.27490234375,-104.27490234375,-105.29290008544922,-104.90997314453125,-108.4153060913086,-109.01164245605469,-111.64224243164062,-115.4198226928711,-111.33772277832031,-105.31889343261719,-104.48255920410156,-111.51077270507812,-115.04084777832031,-107.2464370727539,-103.6369857788086,-105.80118560791016,-108.78019714355469,-112.10562133789062,-107.8373794555664,-107.41645050048828,-110.38065338134766,-115.54902648925781,-115.02679443359375,-113.47290802001953,-114.36044311523438,-108.90670013427734,-101.72599029541016,-103.3322525024414,-102.64350128173828,-103.43748474121094,-111.39115905761719,-112.49694061279297,-105.48460388183594,-100.46065521240234,-96.99468994140625,-97.33778381347656,-97.4065170288086,-101.71419525146484,-109.96044921875,-113.28610229492188,-109.43104553222656,-107.76347351074219,-104.94730377197266,-102.3905029296875,-90.22975158691406,-85.45987701416016,-84.60540771484375,-84.52863311767578,-86.92506408691406,-87.87860107421875,-85.24871826171875,-86.4145278930664,-88.78667449951172,-88.44535064697266,-87.25568389892578,-95.63372802734375,-98.29688262939453,-90.91471862792969,-87.040771484375,-87.88578033447266,-92.66415405273438,-91.9892578125,-96.12393951416016,-100.65782165527344,-99.21349334716797,-100.48841857910156,-107.4263916015625,-106.41735076904297,-110.32698822021484,-112.04032135009766,-114.33948516845703,-117.7519302368164,-118.12278747558594,-107.60381317138672,-103.60704803466797,-103.84883880615234,-105.67678833007812,-106.16060638427734,-107.75540161132812,-109.31255340576172,-103.65428161621094,-101.26818084716797,-99.92626953125
0,-103.48934936523438,-99.28280639648438,-97.7120590209961,-99.88673400878906,-97.36019897460938,-97.36019897460938,-93.75591278076172,-93.1454849243164,-90.4261474609375,-94.33741760253906,-95.77864074707031,-98.4021987915039,-102.04451751708984,-98.18411254882812,-97.01079559326172,-96.85906219482422,-97.49662780761719,-97.85685729980469,-98.48004150390625,-98.5774917602539,-98.90860748291016,-102.47867584228516,-102.91094970703125,-106.13081359863281,-104.56924438476562,-103.35570526123047,-99.95039367675781,-100.42959594726562,-100.26140594482422,-99.85257720947266,-102.89032745361328,-101.35619354248047,-97.93742370605469,-95.39556121826172,-96.84282684326172,-100.6569595336914,-102.27189636230469,-103.16535186767578,-99.3502197265625,-97.05500793457031,-92.85171508789062,-94.5042495727539,-98.64859771728516,-101.17345428466797,-101.63232421875,-101.75252532958984,-94.36148834228516,-86.53150939941406,-84.74925231933594,-81.8533935546875,-78.50585174560547,-77.3901596069336,-80.30606079101562,-83.57655334472656,-82.57221221923828,-80.91769409179688,-82.8048324584961,-84.0843734741211,-82.84982299804688,-82.15849304199219,-81.25015258789062,-83.02503967285156,-83.90648651123047,-84.21185302734375,-84.068603515625,-83.32054901123047,-86.98905944824219,-93.82398986816406,-97.63360595703125,-99.19135284423828,-99.50804901123047,-98.09082794189453,-94.23789978027344,-95.968505859375,-96.75373840332031,-100.46985626220703,-98.1375503540039,-93.60842895507812,-94.01890563964844,-98.67694091796875,-99.9998779296875,-105.384765625,-103.05289459228516,-101.46100616455078,-99.79480743408203,-100.29524230957031,-100.718505859375
0,-100.5730972290039,-100.1883544921875,-99.65751647949219,-103.29042053222656,-102.36312103271484,-102.36312103271484,-101.98228454589844,-102.59542846679688,-103.05421447753906,-103.90838623046875,-104.88362884521484,-108.80709838867188,-110.56813049316406,-104.39353942871094,-103.98672485351562,-103.50384521484375,-105.03486633300781,-105.7667007446289,-105.29718017578125,-104.1482162475586,-102.9102554321289,-102.58336639404297,-102.50952911376953,-101.37693786621094,-102.25146484375,-102.98912811279297,-108.1274185180664,-109.83882141113281,-110.11756134033203,-110.74070739746094,-106.9792709350586,-106.48501586914062,-105.5857162475586,-103.8512954711914,-101.56143951416016,-101.30735778808594,-101.70280456542969,-105.19549560546875,-104.9228286743164,-104.7947006225586,-105.27184295654297,-102.7257308959961,-103.91130065917969,-105.40185546875,-106.1468276977539,-96.50602722167969,-77.5163803100586,-65.34993743896484,-63.24480438232422,-67.46763610839844,-67.60765838623047,-67.18379974365234,-71.44481658935547,-71.1407699584961,-72.4155502319336,-72.49745178222656,-72.31556701660156,-71.11067962646484,-71.2174072265625,-75.53921508789062,-75.0106430053711,-74.73030853271484,-74.19850158691406,-73.07946014404297,-70.38614654541016,-72.7574462890625,-80.50772857666016,-80.66928100585938,-82.03468322753906,-84.77098846435547,-86.98859405517578,-86.67823791503906,-93.29026794433594,-95.42534637451172,-95.87750244140625,-96.60943603515625,-97.19559478759766,-95.50161743164062,-98.66502380371094,-101.3628921508789,-102.82608795166016,-99.47051239013672,-101.4057846069336,-103.89642333984375,-103.95099639892578,-102.14610290527344,-101.82968139648438
0,-112.23516845703125,-111.05379486083984,-112.02336883544922,-114.57470703125,-115.27324676513672,-115.27324676513672,-114.82138061523438,-117.5587387084961,-109.57136535644531,-109.10692596435547,-108.85783386230469,-115.62608337402344,-112.9665298461914,-112.15556335449219,-112.85538482666016,-115.91014099121094,-116.93165588378906,-116.36904907226562,-110.70722961425781,-111.1499252319336,-109.95011901855469,-111.57099151611328,-112.93029022216797,-113.78675842285156,-117.1308364868164,-117.04022979736328,-118.27366638183594,-121.58087921142578,-123.33272552490234,-121.57831573486328,-118.65863037109375,-117.98452758789062,-119.45672607421875,-122.1258544921875,-117.51199340820312,-116.21204376220703,-116.58578491210938,-114.74514770507812,-117.51419067382812,-114.45883178710938,-111.25787353515625,-114.17428588867188,-119.30264282226562,-114.80085754394531,-99.3467025756836,-91.74687957763672,-81.28047180175781,-64.78366088867188,-60.46135711669922,-64.84890747070312,-72.59925842285156,-77.28194427490234,-77.04395294189453,-74.4992446899414,-70.56312561035156,-69.25949096679688,-68.07115173339844,-66.10671997070312,-65.22307586669922,-64.38175964355469,-63.64773178100586,-61.4532356262207,-62.8253059387207,-62.90235900878906,-60.39244842529297,-63.26253128051758,-69.96624755859375,-76.25934600830078,-78.225341796875,-78.2637710571289,-76.4773178100586,-75.98054504394531,-80.35269165039062,-83.72171020507812,-84.59341430664062,-85.09657287597656,-85.32901000976562,-90.36272430419922,-93.63988494873047,-97.63399505615234,-98.27226257324219,-101.03963470458984,-101.34078979492188,-103.56201171875,-109.6714859008789,-110.39674377441406,-112.25840759277344
0,-113.92894744873047,-114.40365600585938,-114.322509765625,-117.54105377197266,-116.21619415283203,-116.21619415283203,-111.7791748046875,-110.79961395263672,-110.74710083007812,-110.41480255126953,-110.68547821044922,-107.3936767578125,-108.39464569091797,-109.41925048828125,-110.20137023925781,-112.21186065673828,-110.02609252929688,-107.41141510009766,-110.52706146240234,-111.29019165039062,-108.76791381835938,-108.20905303955078,-108.6487045288086,-111.2007064819336,-113.06624603271484,-113.27950286865234,-113.2150650024414,-115.60362243652344,-119.90650939941406,-118.18309020996094,-116.54891967773438,-117.01715087890625,-118.13159942626953,-117.30271911621094,-117.239501953125,-117.66841125488281,-115.66938018798828,-112.69102478027344,-112.02763366699219,-110.84841918945312,-111.11622619628906,-115.0958023071289,-113.11524200439453,-107.81086730957031,-99.49497985839844,-94.53208923339844,-79.2740707397461,-61.9088134765625,-57.45975875854492,-58.70548629760742,-58.42799758911133,-58.95717239379883,-64.97570037841797,-66.5828628540039,-68.97647857666016,-69.74432373046875,-69.88190460205078,-72.96099853515625,-75.06275939941406,-77.46481323242188,-79.94771575927734,-81.67174530029297,-82.90763092041016,-81.7112808227539,-77.88731384277344,-79.40271759033203,-87.95775604248047,-90.13451385498047,-91.4773941040039,-83.79930877685547,-72.58214569091797,-71.88273620605469,-80.29837036132812,-84.14280700683594,-84.68075561523438,-77.35672760009766,-77.0363540649414,-81.7769775390625,-86.77959442138672,-91.58487701416016,-92.85292053222656,-97.87540435791016,-101.14423370361328,-105.38166046142578,-108.04830932617188,-113.70002746582031,-116.96412658691406
0,-120.70333862304688,-114.9512710571289,-113.232421875,-116.12361145019531,-117.6415023803711,-117.6415023803711,-117.29666900634766,-118.39339447021484,-119.36663055419922,-120.34596252441406,-121.28495788574219,-119.4090805053711,-118.75457763671875,-117.05198669433594,-116.30135345458984,-117.30976867675781,-116.3857421875,-116.0656967163086,-115.86162567138672,-116.42915344238281,-114.90882110595703,-114.8305892944336,-115.07937622070312,-116.48314666748047,-115.6985855102539,-115.79137420654297,-113.92009735107422,-115.86297607421875,-116.9681396484375,-117.07986450195312,-116.2803955078125,-118.70867156982422,-116.65202331542969,-115.91310119628906,-115.33675384521484,-113.40321350097656,-114.11649322509766,-116.36652374267578,-116.74188995361328,-115.73878479003906,-114.48046875,-118.11933898925781,-116.37664031982422,-113.26167297363281,-109.17803192138672,-104.96478271484375,-93.67955780029297,-82.04485321044922,-75.26891326904297,-76.9767837524414,-81.63847351074219,-81.93231201171875,-81.19535827636719,-84.43202209472656,-82.6891860961914,-81.97051239013672,-82.21196746826172,-82.86344146728516,-81.31768035888672,-82.37474822998047,-80.23928833007812,-80.09862518310547,-81.25325775146484,-81.36791229248047,-87.27042388916016,-89.74784088134766,-95.21880340576172,-97.93074035644531,-99.25399780273438,-94.49410247802734,-81.55426025390625,-81.1926040649414,-88.46804809570312,-90.92835235595703,-93.31034088134766,-90.35966491699219,-90.30963134765625,-92.490234375,-94.36604309082031,-96.02622985839844,-97.21481323242188,-104.68285369873047,-108.46051025390625,-110.33833312988281,-113.99150085449219,-114.68782043457031,-116.63652038574219
0,-114.73515319824219,-114.43428039550781,-112.85437774658203,-113.61714172363281,-112.51483154296875,-112.51483154296875,-114.28092956542969,-114.03248596191406,-113.8913345336914,-112.71385955810547,-112.16277313232422,-113.8050537109375,-114.34416961669922,-112.56053924560547,-112.16407012939453,-114.1821517944336,-115.44121551513672,-116.1006851196289,-114.75411987304688,-114.29029846191406,-114.00324249267578,-112.35096740722656,-112.50878143310547,-112.57962036132812,-113.31327819824219,-112.90852355957031,-114.83027648925781,-117.53658294677734,-115.7117919921875,-113.17344665527344,-111.19139099121094,-112.33776092529297,-113.04386901855469,-114.35193634033203,-117.0340347290039,-115.09850311279297,-112.43839263916016,-111.4666976928711,-110.2890625,-110.34208679199219,-110.4081039428711,-110.7778549194336,-111.89500427246094,-111.79808044433594,-112.367919921875,-109.28723907470703,-100.55030822753906,-89.33142852783203,-85.27690124511719,-85.64572143554688,-86.52745056152344,-86.77100372314453,-85.92997741699219,-86.23625946044922,-85.2879638671875,-84.9190902709961,-84.62492370605469,-84.5707015991211,-85.22174072265625,-88.896240234375,-91.4031753540039,-93.63028717041016,-94.46266174316406,-96.33438110351562,-103.92882537841797,-105.02771759033203,-108.20014190673828,-108.81046295166016,-108.90998077392578,-105.51119995117188,-92.03406524658203,-90.77547454833984,-88.7377700805664,-89.08525848388672,-90.06275939941406,-93.6672592163086,-94.2270736694336,-100.81272888183594,-102.44064331054688,-104.38154602050781,-105.09066772460938,-106.9194564819336,-110.04659271240234,-110.51996612548828,-109.73751831054688,-110.23197174072266,-113.68071746826172
0,-118.64714813232422,-116.94225311279297,-114.89094543457031,-115.06787872314453,-114.70057678222656,-114.70057678222656,-116.576171875,-118.52995300292969,-116.8293228149414,-117.31258392333984,-116.9576644897461,-115.63886260986328,-114.80219268798828,-114.23796081542969,-113.2464599609375,-115.05941009521484,-114.65467834472656,-115.71786499023438,-114.96341705322266,-115.63867950439453,-116.73519134521484,-116.75602722167969,-117.12477111816406,-118.37498474121094,-115.870849609375,-113.99938201904297,-117.64324951171875,-118.48403930664062,-119.53030395507812,-118.88958740234375,-115.78007507324219,-114.19669342041016,-116.2096939086914,-115.87382507324219,-116.74651336669922,-114.90675354003906,-114.26522064208984,-115.31845092773438,-115.54239654541016,-115.99175262451172,-115.3210678100586,-116.4681167602539,-116.93304443359375,-118.57981872558594,-117.28425598144531,-114.10667419433594,-103.6723403930664,-97.7367172241211,-92.57806396484375,-91.00926208496094,-89.87781524658203,-89.39153289794922,-89.40754699707031,-91.730712890625,-91.30343627929688,-91.58451080322266,-92.26678466796875,-92.63118743896484,-90.87338256835938,-91.86750030517578,-94.2531509399414,-94.08744049072266,-95.5824203491211,-98.3565902709961,-108.83207702636719,-114.7321548461914,-118.20515441894531,-118.195556640625,-117.06771850585938,-108.59747314453125,-95.69267272949219,-95.15187072753906,-96.2102279663086,-99.5670394897461,-101.42630004882812,-104.80567169189453,-105.97109985351562,-109.39923858642578,-110.44408416748047,-113.41142272949219,-114.45055389404297,-118.85514831542969,-118.93544006347656,-116.35511779785156,-116.25909423828125,-117.05663299560547,-118.4194107055664
0,-128.92874145507812,-128.1480712890625,-126.12937927246094,-123.6479721069336,-123.92292022705078,-123.92292022705078,-125.08700561523438,-122.16583251953125,-121.368408203125,-120.97146606445312,-120.72000122070312,-123.79954528808594,-121.58151245117188,-110.51380920410156,-109.90930938720703,-113.92515563964844,-115.61418914794922,-117.38905334472656,-119.99891662597656,-121.18533325195312,-120.87471771240234,-122.96894836425781,-124.2437515258789,-125.47933197021484,-124.66008758544922,-122.6734619140625,-123.79666137695312,-124.14189910888672,-124.59555053710938,-122.84601593017578,-121.80339813232422,-122.68633270263672,-120.87285614013672,-120.02860260009766,-120.2947769165039,-120.74320983886719,-124.2835922241211,-120.26285552978516,-120.46044921875,-120.87543487548828,-122.31053161621094,-122.2331771850586,-122.5588150024414,-122.29347229003906,-120.24995422363281,-117.3983154296875,-110.57015991210938,-101.73854064941406,-95.01329803466797,-94.31084442138672,-95.64491271972656,-96.09720611572266,-95.94142150878906,-98.65080261230469,-97.15208435058594,-96.79710388183594,-97.77678680419922,-98.71934509277344,-97.53834533691406,-96.7490234375,-97.8958511352539,-98.45430755615234,-101.17669677734375,-103.16215515136719,-108.14020538330078,-112.07161712646484,-113.73438262939453,-117.32699584960938,-118.94415283203125,-116.7538833618164,-104.0440444946289,-102.38944244384766,-101.92034912109375,-104.10212707519531,-104.23797607421875,-102.6875991821289,-101.86493682861328,-101.35411071777344,-103.9657211303711,-106.0136489868164,-106.62930297851562,-113.91732788085938,-115.65773010253906,-116.98051452636719,-117.05393981933594,-118.88328552246094,-121.37924194335938
0,-131.60159301757812,-129.91082763671875,-122.27656555175781,-113.20619201660156,-113.37357330322266,-113.37357330322266,-119.87545776367188,-123.25393676757812,-128.9482879638672,-128.20191955566406,-128.051513671875,-127.97491455078125,-120.01486206054688,-109.38211822509766,-109.52798461914062,-113.97967529296875,-115.84738159179688,-117.0658950805664,-121.5171890258789,-122.9766845703125,-125.34760284423828,-127.44648742675781,-128.11875915527344,-130.31442260742188,-131.19252014160156,-130.74673461914062,-126.29043579101562,-126.55367279052734,-126.83370971679688,-128.12802124023438,-127.42379760742188,-126.44884490966797,-125.93759155273438,-126.32234191894531,-127.97249603271484,-129.84500122070312,-130.9818115234375,-129.28636169433594,-129.4615936279297,-128.9695587158203,-128.0157012939453,-128.78045654296875,-129.34352111816406,-129.66714477539062,-118.45014953613281,-110.9649658203125,-101.26983642578125,-92.00904846191406,-89.26605224609375,-88.95221710205078,-90.17513275146484,-91.14463806152344,-91.76614379882812,-90.98810577392578,-90.37590026855469,-89.96134948730469,-89.28032684326172,-89.2061767578125,-90.88656616210938,-93.58297729492188,-93.16527557373047,-92.79688262939453,-94.38748168945312,-98.15505981445312,-102.10143280029297,-104.86515808105469,-109.4001693725586,-112.65499877929688,-112.35572052001953,-104.34722137451172,-91.306640625,-90.38887786865234,-90.31251525878906,-88.01042175292969,-87.93460845947266,-87.71728515625,-86.8254165649414,-85.54035186767578,-88.28723907470703,-88.53715515136719,-89.94981384277344,-103.1444091796875,-107.1326675415039,-109.85260009765625,-110.53150939941406,-112.3581771850586,-116.34504699707031
