0,-95.564697265625,-98.40476989746094,-103.11781311035156,-104.36449432373047,-104.12364196777344,-106.59913635253906,-106.17507934570312,-109.57942199707031,-105.26927185058594,-102.69865417480469,-99.69195556640625,-103.8751449584961,-101.15528106689453,-96.88579559326172,-98.1620101928711,-98.4728012084961,-98.56370544433594,-98.12255096435547,-92.82823181152344,-93.27424621582031,-102.63496398925781,-98.0477066040039,-96.0768051147461,-95.49238586425781,-96.87734985351562,-108.52079010009766,-106.47782135009766,-107.5958480834961,-108.80609893798828,-113.80560302734375,-115.68396759033203,-105.86231994628906,-101.93988800048828,-101.66522216796875,-99.66477966308594,-96.98751831054688,-95.10498046875,-93.80013275146484,-100.42806243896484,-101.56165313720703,-103.15583801269531,-104.52104949951172,-105.28448486328125,-95.67127990722656,-93.39653015136719,-92.65492248535156,-90.97748565673828,-91.41412353515625,-90.01849365234375,-89.44641876220703,-87.15031433105469,-87.15031433105469,-89.21907806396484,-92.42383575439453,-92.25713348388672,-90.91197204589844,-92.99992370605469,-88.13441467285156,-86.52521514892578,-87.1964111328125,-88.89985656738281,-89.55181884765625,-84.78759765625,-83.70346069335938,-85.00708770751953,-84.40386962890625,-88.5902328491211,-94.76757049560547,-89.76994323730469,-91.40357971191406,-91.87876892089844,-88.92874908447266,-91.49944305419922,-92.82352447509766,-95.45023345947266,-95.9053726196289,-95.59248352050781,-102.96728515625,-100.80160522460938,-98.04449462890625,-98.51866149902344,-102.34130096435547,-106.15457153320312,-107.12939453125,-95.1314468383789
0,-93.78645324707031,-96.59407043457031,-102.80227661132812,-98.87482452392578,-93.72071838378906,-93.87486267089844,-98.40568542480469,-96.50559997558594,-93.40354919433594,-89.91297912597656,-89.57051849365234,-91.34305572509766,-94.57461547851562,-91.85741424560547,-91.75604248046875,-89.79081726074219,-88.47071838378906,-89.22711944580078,-92.09413146972656,-88.06096649169922,-93.23008728027344,-97.6866455078125,-98.12421417236328,-99.22306060791016,-99.2564926147461,-96.54196166992188,-94.91413116455078,-94.60424041748047,-97.42652130126953,-96.8721923828125,-95.72997283935547,-94.00777435302734,-94.10975646972656,-96.1457748413086,-96.63076782226562,-98.84783935546875,-97.28794860839844,-91.00733184814453,-94.51984405517578,-95.2894515991211,-97.76981353759766,-93.98480224609375,-93.33869934082031,-93.15348052978516,-85.38154602050781,-82.36742401123047,-79.32495880126953,-77.48600006103516,-82.50205993652344,-85.40940856933594,-84.14250183105469,-84.14250183105469,-80.00684356689453,-79.00790405273438,-82.72164154052734,-83.37564849853516,-84.58514404296875,-80.00758361816406,-78.47652435302734,-81.94461822509766,-80.42745208740234,-80.02521514892578,-81.76451110839844,-82.77531433105469,-85.79986572265625,-91.58329010009766,-87.06846618652344,-86.06254577636719,-83.78082275390625,-83.04991912841797,-82.52029418945312,-81.23243713378906,-82.31748962402344,-86.17913055419922,-84.17603302001953,-86.50920104980469,-91.70488739013672,-100.34968566894531,-99.77030181884766,-102.74303436279297,-97.39573669433594,-96.27764892578125,-96.66372680664062,-98.118896484375,-95.33552551269531
0,-103.07756805419922,-101.36951446533203,-100.72489166259766,-101.14897918701172,-101.12477111816406,-99.66780090332031,-95.91130065917969,-94.40026092529297,-95.72891998291016,-95.54187774658203,-97.25538635253906,-96.97901153564453,-96.76945495605469,-98.18175506591797,-100.37394714355469,-97.77703857421875,-97.92120361328125,-99.9870834350586,-99.79231262207031,-99.53289794921875,-101.78379821777344,-101.40422821044922,-101.1869125366211,-101.54380798339844,-103.39745330810547,-101.27526092529297,-100.78778076171875,-101.07365417480469,-102.48713684082031,-103.68330383300781,-104.90174865722656,-104.84146881103516,-104.68812561035156,-103.29146575927734,-102.88740539550781,-100.44183349609375,-99.8660888671875,-101.8491439819336,-100.25010681152344,-100.39574432373047,-101.0107650756836,-101.69813537597656,-98.13365173339844,-76.39481353759766,-65.94739532470703,-62.3402099609375,-59.95638656616211,-61.477535247802734,-66.47453308105469,-67.8939437866211,-69.8553466796875,-69.8553466796875,-71.20464324951172,-71.00135803222656,-69.61190032958984,-69.43904876708984,-70.80622100830078,-71.45027160644531,-70.22361755371094,-71.83773040771484,-73.26358795166016,-73.79312133789062,-73.6261215209961,-74.25233459472656,-73.26831817626953,-74.9642105102539,-74.57666778564453,-72.91722106933594,-72.66678619384766,-71.74858856201172,-69.20143127441406,-71.17134857177734,-73.99640655517578,-77.71003723144531,-81.65423583984375,-84.6462631225586,-87.5013656616211,-90.56045532226562,-92.28784942626953,-96.62908935546875,-101.59059143066406,-102.44093322753906,-101.92670440673828,-103.22080993652344,-103.21190643310547
0,-109.03886413574219,-110.48670196533203,-111.14028930664062,-110.37763214111328,-108.79661560058594,-109.26139068603516,-113.74992370605469,-110.71415710449219,-110.41783905029297,-110.6448974609375,-111.62516784667969,-113.84339904785156,-110.71636199951172,-110.28521728515625,-111.22154998779297,-112.22978210449219,-114.22128295898438,-112.45513916015625,-110.64884948730469,-109.47752380371094,-111.06301879882812,-115.24315643310547,-116.29068756103516,-116.0554428100586,-116.35199737548828,-116.89741516113281,-117.16613006591797,-115.88086700439453,-114.43827819824219,-113.83533477783203,-112.90061950683594,-112.89852142333984,-112.6671142578125,-113.753173828125,-112.78154754638672,-112.31565856933594,-113.63447570800781,-114.44669342041016,-111.5863265991211,-111.78507995605469,-113.78455352783203,-110.35099029541016,-99.67698669433594,-73.03355407714844,-68.67416381835938,-67.62754821777344,-63.5383186340332,-62.1767463684082,-69.7911148071289,-68.42597961425781,-68.62120819091797,-68.62120819091797,-68.38521575927734,-68.74596405029297,-66.19161224365234,-65.53042602539062,-64.18666076660156,-64.27691650390625,-62.87028884887695,-60.80007553100586,-62.634056091308594,-65.47884368896484,-63.52842330932617,-61.90625762939453,-61.8758659362793,-65.89444732666016,-71.39509582519531,-69.62055206298828,-69.96729278564453,-72.4990234375,-74.61994171142578,-78.50674438476562,-81.33369445800781,-85.1576919555664,-83.19331359863281,-84.64276123046875,-84.895751953125,-90.02436065673828,-96.28030395507812,-98.44843292236328,-99.38972473144531,-101.58953094482422,-104.8097915649414,-112.93656158447266,-110.17977905273438
0,-118.75950622558594,-115.5939712524414,-113.35094451904297,-113.50182342529297,-113.64816284179688,-112.83248901367188,-112.74850463867188,-113.91091918945312,-114.737060546875,-119.53299713134766,-114.95655059814453,-111.23641204833984,-108.51024627685547,-106.27750396728516,-103.690673828125,-106.96711730957031,-108.62440490722656,-106.81671905517578,-104.82877349853516,-104.14044952392578,-106.15335845947266,-108.51951599121094,-109.72703552246094,-109.15437316894531,-109.60157012939453,-114.9887466430664,-115.30628204345703,-115.25628662109375,-114.02951049804688,-114.71305084228516,-113.07676696777344,-108.85645294189453,-109.60942077636719,-112.63165283203125,-116.62489318847656,-113.98332977294922,-111.06907653808594,-113.70103454589844,-114.31299591064453,-114.05547332763672,-113.31134796142578,-112.97693634033203,-97.6499252319336,-74.98414611816406,-66.19876861572266,-63.9515266418457,-63.14552307128906,-63.42348861694336,-76.02323913574219,-74.44795989990234,-77.18157196044922,-77.18157196044922,-81.42769622802734,-79.96418762207031,-77.66301727294922,-77.38849639892578,-78.01158905029297,-77.20262908935547,-75.40283203125,-77.46112060546875,-76.39068603515625,-75.28105163574219,-72.64405822753906,-69.07565307617188,-66.92272186279297,-71.41136169433594,-77.79336547851562,-78.17219543457031,-78.77212524414062,-76.43731689453125,-73.9535903930664,-75.99341583251953,-82.21916198730469,-85.55315399169922,-82.4449234008789,-82.51078033447266,-86.042236328125,-95.94303894042969,-95.19773864746094,-96.70758819580078,-100.00897979736328,-106.8519058227539,-107.6708984375,-109.88030242919922,-109.17617797851562
0,-113.4869613647461,-112.29721069335938,-114.5945816040039,-114.1939697265625,-113.43461608886719,-112.48284912109375,-112.39503479003906,-114.14685821533203,-116.80814361572266,-114.70989227294922,-113.10481262207031,-111.85946655273438,-112.2053451538086,-112.25687408447266,-110.66419219970703,-112.64948272705078,-111.55266571044922,-108.74761199951172,-109.70709228515625,-111.48259735107422,-112.68292999267578,-112.67768096923828,-113.72866821289062,-114.04080200195312,-107.48795318603516,-108.42899322509766,-109.09378814697266,-109.77965545654297,-109.82908630371094,-110.5341567993164,-112.15360260009766,-112.6913833618164,-113.05433654785156,-113.55918884277344,-114.88416290283203,-114.61958312988281,-113.72132110595703,-111.893310546875,-114.99407196044922,-114.79647827148438,-113.89533996582031,-114.23176574707031,-103.6286392211914,-84.92755126953125,-81.97406768798828,-80.5761947631836,-79.77774047851562,-79.3941421508789,-82.48460388183594,-83.51184844970703,-85.10423278808594,-85.10423278808594,-85.35692596435547,-83.6013412475586,-84.50862121582031,-83.05646514892578,-80.11792755126953,-76.26245880126953,-73.24773406982422,-70.30070495605469,-69.7971420288086,-70.53472900390625,-70.03605651855469,-70.27666473388672,-71.7648696899414,-75.7486801147461,-77.3416748046875,-76.684814453125,-77.61833190917969,-79.01778411865234,-79.23100280761719,-80.88673400878906,-81.60248565673828,-82.12825012207031,-84.80238342285156,-88.78193664550781,-91.41778564453125,-91.04716491699219,-94.45478057861328,-97.07178497314453,-99.07675170898438,-103.10236358642578,-105.95352172851562,-104.79499053955078,-106.67659759521484
0,-112.86740112304688,-113.06387329101562,-112.15583801269531,-111.81759643554688,-112.95311737060547,-110.74848937988281,-109.81526184082031,-110.55258178710938,-110.96778869628906,-111.2005615234375,-110.04859924316406,-110.4272689819336,-109.7247543334961,-109.75843048095703,-111.33097076416016,-107.05624389648438,-106.80037689208984,-108.10427856445312,-107.86278533935547,-108.58948516845703,-109.229248046875,-107.68959045410156,-108.03398895263672,-108.81317138671875,-110.83777618408203,-110.08172607421875,-109.94454193115234,-109.88507080078125,-111.67156219482422,-110.01732635498047,-109.7681655883789,-108.1292953491211,-108.28440856933594,-109.43589782714844,-109.42120361328125,-109.16653442382812,-111.32179260253906,-111.71500396728516,-111.59542083740234,-111.5821762084961,-111.20218658447266,-109.21300506591797,-106.2850570678711,-93.92095184326172,-90.97695922851562,-90.63827514648438,-90.40596008300781,-91.58995819091797,-91.0411605834961,-91.4374771118164,-92.34583282470703,-92.34583282470703,-92.37100219726562,-90.6734848022461,-87.3410873413086,-85.73297119140625,-84.3737564086914,-82.16352081298828,-80.1429672241211,-79.67898559570312,-79.96058654785156,-78.7088623046875,-78.55956268310547,-78.92084503173828,-80.84555053710938,-81.11425018310547,-82.74443817138672,-83.11298370361328,-83.89354705810547,-83.3421401977539,-83.74301147460938,-88.78840637207031,-91.14181518554688,-91.03981018066406,-90.30803680419922,-91.04852294921875,-92.33247375488281,-97.295166015625,-101.29415130615234,-101.7923812866211,-102.18185424804688,-104.6702880859375,-108.51065063476562,-112.27378845214844,-113.0223159790039
0,-110.78971099853516,-109.95594024658203,-113.40534210205078,-115.5845718383789,-117.08128356933594,-115.27825164794922,-113.37541961669922,-111.0018539428711,-109.7974624633789,-112.56877136230469,-113.10738372802734,-112.04537963867188,-111.13748931884766,-109.00285339355469,-108.24989318847656,-111.23115539550781,-112.35087585449219,-114.16936492919922,-112.85748291015625,-112.93879699707031,-112.29656982421875,-112.62373352050781,-113.36980438232422,-114.66236877441406,-115.87386322021484,-117.19998931884766,-116.70893859863281,-115.03163146972656,-114.6243896484375,-113.91482543945312,-113.34490966796875,-114.62069702148438,-115.59892272949219,-114.76518249511719,-116.02626037597656,-116.8995132446289,-114.61103820800781,-113.5314712524414,-115.93966674804688,-115.94139099121094,-115.57513427734375,-115.13681030273438,-115.19393157958984,-105.78955841064453,-103.63508605957031,-102.3352279663086,-101.1576156616211,-98.95940399169922,-98.37264251708984,-98.88553619384766,-99.85281372070312,-99.85281372070312,-100.7891616821289,-100.5442886352539,-102.89276885986328,-100.82354736328125,-94.67437744140625,-91.21954345703125,-88.11553192138672,-85.6642837524414,-80.5073013305664,-80.17108154296875,-80.23182678222656,-79.85406494140625,-80.4702377319336,-82.33680725097656,-83.65705108642578,-84.05686950683594,-84.34600067138672,-87.80821228027344,-90.00090026855469,-95.93351745605469,-95.5619888305664,-95.65335083007812,-97.84797668457031,-97.64635467529297,-96.59893798828125,-97.25395965576172,-100.29345703125,-103.91419219970703,-106.36528778076172,-107.32597351074219,-107.84172058105469,-110.800537109375,-113.13922119140625
0,-117.48542022705078,-116.9840316772461,-118.6019058227539,-120.08454895019531,-124.89830780029297,-124.6939697265625,-120.887939453125,-119.04434967041016,-116.53638458251953,-117.1823501586914,-122.00166320800781,-124.88583374023438,-122.98432922363281,-118.57100677490234,-116.7822494506836,-113.52777099609375,-114.27129364013672,-114.45654296875,-117.02564239501953,-116.69206237792969,-118.12996673583984,-120.09900665283203,-120.80966186523438,-120.12176513671875,-118.46137237548828,-120.73892211914062,-121.95532989501953,-122.313720703125,-121.58837890625,-121.97418212890625,-123.0146713256836,-123.41524505615234,-123.37124633789062,-123.0477523803711,-123.724365234375,-123.74610900878906,-124.2872085571289,-122.37779998779297,-122.65139770507812,-123.50496673583984,-122.39735412597656,-121.7713851928711,-118.91454315185547,-109.33898162841797,-105.12142181396484,-103.3736343383789,-102.46337127685547,-98.86123657226562,-101.8407974243164,-104.41070556640625,-107.08038330078125,-107.08038330078125,-105.24797821044922,-103.23239135742188,-96.05500793457031,-94.31546783447266,-88.12682342529297,-84.33010864257812,-82.35053253173828,-82.28697204589844,-80.99510192871094,-80.75191497802734,-81.5071029663086,-81.74234771728516,-81.36150360107422,-80.93115997314453,-83.44702911376953,-85.07183074951172,-85.20686340332031,-84.42717742919922,-85.34883880615234,-87.238037109375,-90.88168334960938,-93.56806945800781,-95.93335723876953,-98.18523406982422,-100.08769226074219,-100.97305297851562,-103.82106018066406,-105.3556900024414,-108.29108428955078,-110.36936950683594,-111.42768096923828,-114.51424407958984,-115.93512725830078
0,-126.33118438720703,-126.55317687988281,-128.89154052734375,-128.92283630371094,-126.58675384521484,-120.70265197753906,-117.36355590820312,-115.84701538085938,-117.82403564453125,-119.52877044677734,-123.62860107421875,-125.78044891357422,-123.07905578613281,-108.2508316040039,-103.1971664428711,-103.4059829711914,-104.40404510498047,-105.23368835449219,-108.74882507324219,-112.8914566040039,-118.94379425048828,-118.29852294921875,-118.01920318603516,-118.46762084960938,-121.90679168701172,-124.3654556274414,-126.482666015625,-127.3624496459961,-128.64503479003906,-128.4156036376953,-128.6278839111328,-131.9085693359375,-131.1670684814453,-129.7862091064453,-127.25572967529297,-128.0858612060547,-129.27853393554688,-129.1757354736328,-125.9323501586914,-125.41118621826172,-125.05367279052734,-124.83280181884766,-121.7509994506836,-103.92317199707031,-97.63017272949219,-95.13241577148438,-93.06696319580078,-91.37236785888672,-94.53907775878906,-94.48234558105469,-96.41940307617188,-96.41940307617188,-96.67997741699219,-94.76927947998047,-86.41850280761719,-83.75712585449219,-78.8375015258789,-75.53597259521484,-72.55467987060547,-69.80091094970703,-66.6085433959961,-67.6349868774414,-68.08684539794922,-71.48043823242188,-71.75745391845703,-71.89396667480469,-74.62138366699219,-74.2511978149414,-73.87115478515625,-75.81974792480469,-75.82566833496094,-75.66004943847656,-78.79414367675781,-79.539306640625,-79.61349487304688,-82.6773681640625,-82.23261260986328,-86.13442993164062,-88.65648651123047,-93.74262237548828,-99.16849517822266,-102.09769439697266,-107.03167724609375,-110.49052429199219,-116.32172393798828
