0,-108.46813201904297,-106.8868408203125,-106.88102722167969,-104.94465637207031,-107.68170928955078,-102.92264556884766,-96.24246215820312,-97.9910888671875,-95.87187957763672,-98.04814910888672,-106.93514251708984,-101.18730926513672,-103.25281524658203,-105.48743438720703,-104.37677001953125,-101.98214721679688,-97.03231811523438,-95.21534729003906,-100.08721923828125,-100.68293762207031,-103.56781768798828,-103.65633392333984,-103.80322265625,-91.13143920898438,-89.19081115722656,-90.5440673828125,-94.64269256591797,-91.25382232666016,-89.77207946777344,-88.04582977294922,-88.72071075439453,-97.44108581542969,-93.05360412597656,-85.99839782714844,-86.54678344726562,-86.63057708740234,-85.68406677246094,-86.9237060546875,-86.55165100097656,-89.48966217041016,-89.37582397460938,-88.13461303710938,-89.23733520507812,-95.03646087646484,-98.56592559814453,-103.10016632080078,-105.51191711425781,-103.88250732421875,-101.03809356689453,-105.31226348876953,-110.08602142333984
0,-94.48619842529297,-91.10326385498047,-89.10382080078125,-89.1548080444336,-95.2413101196289,-96.93295288085938,-91.0670166015625,-91.72161102294922,-89.36156463623047,-89.97764587402344,-92.05015563964844,-95.63290405273438,-98.233154296875,-96.52873992919922,-95.4795913696289,-93.20777893066406,-94.53316497802734,-94.9024658203125,-99.1563949584961,-95.01734924316406,-95.56390380859375,-100.02915954589844,-99.05328369140625,-88.18354797363281,-82.37176513671875,-85.00630950927734,-86.5074462890625,-85.54966735839844,-79.47103118896484,-75.18049621582031,-74.55999755859375,-77.69621276855469,-76.96820831298828,-77.41950225830078,-76.83567810058594,-78.0491943359375,-74.54959106445312,-74.1742172241211,-80.56288146972656,-79.43038177490234,-80.50749969482422,-78.98763275146484,-79.6776351928711,-84.0708236694336,-85.64269256591797,-87.31863403320312,-89.88923645019531,-93.10710144042969,-92.86822509765625,-99.95825958251953,-97.09778594970703
0,-104.41242980957031,-99.3664779663086,-104.96373748779297,-107.74774932861328,-102.7918701171875,-98.49010467529297,-94.51728057861328,-98.54027557373047,-101.40636444091797,-100.7136459350586,-100.12640380859375,-105.01460266113281,-105.39567565917969,-105.27730560302734,-103.62460327148438,-104.47251892089844,-106.44489288330078,-106.08002471923828,-108.69219207763672,-108.90696716308594,-103.72777557373047,-104.64586639404297,-94.08673858642578,-67.7850570678711,-61.535438537597656,-63.058956146240234,-65.51155853271484,-67.45527648925781,-70.88348388671875,-71.70142364501953,-71.42488098144531,-72.76454162597656,-73.19425201416016,-71.08999633789062,-71.39885711669922,-71.85380554199219,-75.78083801269531,-72.21875762939453,-72.41630554199219,-73.27234649658203,-74.15423583984375,-74.49531555175781,-73.45132446289062,-74.69486999511719,-78.09211730957031,-82.87542724609375,-87.08580017089844,-89.9223403930664,-98.77422332763672,-106.6155014038086,-107.26715087890625
0,-109.9613265991211,-105.1838607788086,-110.1761703491211,-110.7330551147461,-106.07505798339844,-96.31600952148438,-97.12654113769531,-99.18437194824219,-98.8807601928711,-98.0595703125,-98.04511260986328,-107.34315490722656,-107.25252532958984,-119.92321014404297,-120.24920654296875,-119.29277038574219,-119.10164642333984,-117.36986541748047,-116.5416259765625,-114.68097686767578,-116.37062072753906,-94.66708374023438,-78.8128433227539,-64.19344329833984,-55.408931732177734,-57.855682373046875,-59.89181900024414,-66.82352447509766,-65.98728942871094,-66.64490509033203,-66.55696105957031,-69.62210083007812,-67.7106704711914,-65.36048889160156,-67.73687744140625,-68.62681579589844,-70.45293426513672,-68.41380310058594,-66.92450714111328,-65.81019592285156,-64.77012634277344,-65.13006591796875,-65.90744018554688,-76.0716552734375,-80.07261657714844,-82.52104187011719,-84.41780853271484,-84.36189270019531,-88.89513397216797,-95.25443267822266,-103.95826721191406
0,-115.15911865234375,-108.42958068847656,-104.46690368652344,-105.13360595703125,-97.89488220214844,-98.92975616455078,-99.67507934570312,-110.2816162109375,-115.63590240478516,-116.03226470947266,-116.68901062011719,-112.11931610107422,-112.58212280273438,-122.12126159667969,-122.31671905517578,-117.05081939697266,-119.12031555175781,-118.32713317871094,-122.38909912109375,-122.84526062011719,-118.76485443115234,-93.40694427490234,-78.92556762695312,-60.95486831665039,-57.305179595947266,-60.039913177490234,-64.95301055908203,-69.08602142333984,-76.55524444580078,-75.66676330566406,-77.52783966064453,-78.26148223876953,-76.90568542480469,-76.44679260253906,-74.59636688232422,-73.80459594726562,-75.19474792480469,-73.39081573486328,-73.24818420410156,-78.0938491821289,-80.5681381225586,-83.30457305908203,-82.69358825683594,-87.67182159423828,-90.9256591796875,-94.5152587890625,-101.21639251708984,-100.11002349853516,-101.78596496582031,-116.66777038574219,-114.09741973876953
0,-113.98406982421875,-108.21157836914062,-105.50697326660156,-105.80350494384766,-107.98651123046875,-102.45976257324219,-99.43827819824219,-106.81047821044922,-113.98172760009766,-115.17276763916016,-119.60233306884766,-112.3029556274414,-111.95909881591797,-116.90177917480469,-116.5822982788086,-116.54534149169922,-115.57403564453125,-116.27104187011719,-120.81681823730469,-123.1440658569336,-121.95230865478516,-101.66197204589844,-85.13465118408203,-69.54346466064453,-62.79219055175781,-63.30617141723633,-65.32344818115234,-65.53273010253906,-69.603515625,-69.3042221069336,-69.87543487548828,-67.68785095214844,-66.06245422363281,-66.78214263916016,-67.08390045166016,-67.60564422607422,-73.54175567626953,-76.89495086669922,-78.2780532836914,-82.05745697021484,-82.04248046875,-83.25049591064453,-85.32471466064453,-87.93964385986328,-93.82723236083984,-97.72647094726562,-103.29341888427734,-104.36602783203125,-108.7253646850586,-114.0832748413086,-116.92288970947266
0,-115.95738220214844,-116.40825653076172,-115.85869598388672,-114.58821868896484,-111.39094543457031,-106.33399963378906,-107.21344757080078,-119.04668426513672,-119.68023681640625,-119.29436492919922,-122.04798126220703,-120.04818725585938,-119.63520050048828,-120.79150390625,-122.0079116821289,-123.69001770019531,-120.40805053710938,-119.52815246582031,-121.85760498046875,-124.19646453857422,-123.1839828491211,-108.12319946289062,-94.85306549072266,-80.71751403808594,-72.55953216552734,-73.19441986083984,-73.55724334716797,-74.68709564208984,-77.54450225830078,-78.30815124511719,-78.15841674804688,-76.56611633300781,-76.01827239990234,-77.58600616455078,-80.153564453125,-81.3263168334961,-83.92591857910156,-86.19783020019531,-85.15011596679688,-87.45407104492188,-88.94659423828125,-91.89222717285156,-93.14959716796875,-98.96729278564453,-104.04423522949219,-107.89214324951172,-115.23564910888672,-116.05953216552734,-119.30589294433594,-120.6717300415039,-121.35231018066406
0,-118.23177337646484,-112.32502746582031,-107.70957946777344,-108.03455352783203,-105.11691284179688,-99.85149383544922,-99.41340637207031,-108.80364990234375,-119.34542846679688,-121.52684783935547,-121.8487548828125,-124.4728012084961,-124.39266204833984,-122.47920227050781,-123.47747802734375,-125.4600601196289,-124.50078582763672,-123.48683166503906,-125.45668029785156,-124.21849060058594,-125.6002197265625,-105.26314544677734,-90.8858871459961,-80.64917755126953,-70.29581451416016,-70.33413696289062,-73.00912475585938,-77.51164245605469,-81.73284912109375,-83.40802001953125,-83.54234313964844,-78.65364074707031,-76.2732162475586,-71.9892807006836,-75.18281555175781,-76.06607055664062,-83.21560668945312,-85.18380737304688,-87.49356842041016,-96.15956115722656,-94.17036437988281,-94.3823013305664,-96.21102142333984,-102.1261215209961,-108.51239776611328,-112.5881118774414,-118.44332122802734,-116.9636001586914,-119.6489028930664,-120.64584350585938,-124.84654998779297
0,-125.86833953857422,-119.40872192382812,-119.32933807373047,-120.44308471679688,-111.90315246582031,-103.40303039550781,-102.89396667480469,-108.37339782714844,-119.0724868774414,-121.57714080810547,-124.43897247314453,-121.77313232421875,-122.08147430419922,-124.15908813476562,-124.39203643798828,-126.14118194580078,-125.83975982666016,-129.9694061279297,-128.3779754638672,-125.84613800048828,-123.26972198486328,-114.56597900390625,-99.59967041015625,-81.87399291992188,-78.20208740234375,-80.50804138183594,-85.56855773925781,-88.89022064208984,-91.97644805908203,-92.9666748046875,-92.96292114257812,-92.38359832763672,-92.12386322021484,-80.86629486083984,-77.2914047241211,-76.56737518310547,-81.62873840332031,-86.2357406616211,-90.33871459960938,-95.02776336669922,-97.3786849975586,-101.24085235595703,-103.26185607910156,-105.60309600830078,-111.38859558105469,-112.58796691894531,-119.19691467285156,-120.54383087158203,-124.33782196044922,-126.1361083984375,-124.71803283691406
0,-116.09810638427734,-114.01817321777344,-122.72295379638672,-124.04814147949219,-122.99520874023438,-106.18111419677734,-102.44365692138672,-112.14923858642578,-122.16850280761719,-123.46114349365234,-127.66626739501953,-126.74981689453125,-125.7647705078125,-125.30880737304688,-125.52104187011719,-126.88703155517578,-125.36032104492188,-126.78822326660156,-125.7469711303711,-125.78163146972656,-127.2757568359375,-107.30738830566406,-93.08842468261719,-81.24578094482422,-89.51740264892578,-91.65599060058594,-96.35182189941406,-103.5470199584961,-103.10299682617188,-100.69060516357422,-100.39891815185547,-98.55126190185547,-98.09684753417969,-95.64513397216797,-92.10273742675781,-88.94841003417969,-78.4252700805664,-83.17626190185547,-87.28853607177734,-90.57561492919922,-93.6115951538086,-97.38018798828125,-99.66148376464844,-105.13418579101562,-107.36326599121094,-108.25700378417969,-116.82113647460938,-116.46875762939453,-120.78936004638672,-125.73799133300781,-123.67977905273438
