0,-103.54667663574219,-104.71505737304688,-108.59648895263672,-106.01927185058594,-102.16632843017578,-98.64527893066406,-100.51445007324219,-101.8624267578125,-103.53739166259766,-102.35369110107422,-103.32816314697266,-104.54995727539062,-110.5939712524414,-107.83885955810547,-104.95074462890625,-101.41575622558594,-96.15880584716797,-99.69120788574219,-100.91868591308594,-101.6799087524414,-104.31938171386719,-103.73011779785156,-104.65843200683594,-105.764892578125,-108.6003646850586,-104.51024627685547,-102.063232421875,-101.12751007080078,-98.67962646484375,-95.54326629638672,-92.97852325439453,-92.14960479736328,-93.41422271728516,-102.22676849365234,-98.75376892089844,-90.8102035522461,-89.53184509277344,-104.34757995605469,-96.70702362060547,-94.40779876708984,-90.4207992553711,-90.24205017089844
0,-97.88831329345703,-99.59088134765625,-102.7792739868164,-104.30570983886719,-104.1194839477539,-98.7884292602539,-100.29383087158203,-102.51716613769531,-100.98152160644531,-98.62501525878906,-96.35943603515625,-95.09334564208984,-101.30284881591797,-102.87945556640625,-99.86288452148438,-98.83970642089844,-100.31095886230469,-101.26346588134766,-97.58489990234375,-97.24603271484375,-100.02594757080078,-100.04374694824219,-99.2574691772461,-96.56492614746094,-97.7238998413086,-104.1137924194336,-103.46099853515625,-97.64214324951172,-90.49607849121094,-85.78620147705078,-80.80477905273438,-79.38456726074219,-82.27848815917969,-87.85176849365234,-86.20736694335938,-87.89323425292969,-85.07728576660156,-84.02392578125,-84.09024047851562,-84.32242584228516,-84.48731231689453,-84.98909759521484
0,-103.05743408203125,-102.90660858154297,-100.60581970214844,-100.68734741210938,-101.12657928466797,-102.85832214355469,-102.96440124511719,-103.34175872802734,-101.69755554199219,-100.51771545410156,-99.54398345947266,-99.4804458618164,-100.90269470214844,-98.94261169433594,-100.215087890625,-101.73719024658203,-103.82915496826172,-103.51067352294922,-101.55414581298828,-102.90172576904297,-103.87225341796875,-102.09467315673828,-100.16635131835938,-102.94536590576172,-99.68354797363281,-98.69558715820312,-95.8250732421875,-82.47637176513672,-71.68817901611328,-66.24977111816406,-67.10596466064453,-70.5364990234375,-74.3208236694336,-74.11573028564453,-74.17789459228516,-75.24095153808594,-73.20636749267578,-73.90064239501953,-75.20640563964844,-76.87760162353516,-75.76313018798828,-76.46394348144531
0,-115.98180389404297,-118.01998901367188,-110.7447280883789,-112.0406723022461,-112.8873291015625,-113.3579330444336,-116.06779479980469,-114.19415283203125,-112.75030517578125,-113.14185333251953,-113.49498748779297,-111.86378479003906,-107.51714324951172,-106.08111572265625,-107.682861328125,-109.22062683105469,-111.66525268554688,-113.21212768554688,-112.61859130859375,-111.62583923339844,-112.55278778076172,-112.16426086425781,-113.33160400390625,-110.33358764648438,-108.1343994140625,-110.27778625488281,-112.92149353027344,-83.0124740600586,-70.10609436035156,-63.493961334228516,-60.38011169433594,-61.80005645751953,-65.7752914428711,-71.67151641845703,-72.78998565673828,-73.52587890625,-71.32350158691406,-70.66669464111328,-70.5154037475586,-70.62528228759766,-71.51435852050781,-71.94096374511719
0,-117.08800506591797,-117.51663208007812,-117.0107421875,-115.37947845458984,-114.92440032958984,-114.25300598144531,-114.31244659423828,-112.70693969726562,-110.65611267089844,-111.41297149658203,-112.84307861328125,-109.80547332763672,-108.075927734375,-109.83634185791016,-113.7649917602539,-115.24834442138672,-113.54437255859375,-111.44523620605469,-110.63221740722656,-112.50547790527344,-113.63721466064453,-114.06639862060547,-116.6194076538086,-114.73844146728516,-115.8980484008789,-118.09088897705078,-113.98535919189453,-76.18045043945312,-63.66672897338867,-57.6474494934082,-57.63417053222656,-63.95942687988281,-72.11619567871094,-75.7967300415039,-76.34477233886719,-78.05670928955078,-82.08522033691406,-85.67300415039062,-84.73976135253906,-82.83232116699219,-82.25067138671875,-82.30281829833984
0,-115.25374603271484,-115.65296936035156,-114.51653289794922,-113.62308502197266,-113.12120056152344,-113.48171997070312,-112.12535858154297,-112.05758666992188,-112.40579223632812,-112.04790496826172,-113.11483764648438,-114.47550964355469,-108.6177749633789,-108.4151840209961,-109.299560546875,-109.30647277832031,-111.76161193847656,-112.60179901123047,-113.33747863769531,-113.2472152709961,-115.08352661132812,-115.03365325927734,-114.58609771728516,-111.985107421875,-111.49333190917969,-113.07645416259766,-114.28929901123047,-88.41962432861328,-73.9307632446289,-66.80807495117188,-64.30471801757812,-65.08001708984375,-67.4100112915039,-70.35649108886719,-70.72874450683594,-69.38914489746094,-66.84346771240234,-66.27162170410156,-65.7813949584961,-66.24725341796875,-65.72977447509766,-62.57041931152344
0,-115.67948913574219,-114.75636291503906,-111.75247192382812,-112.08277893066406,-112.22709655761719,-112.41064453125,-110.07955932617188,-109.5583267211914,-109.56666564941406,-108.13213348388672,-108.1911392211914,-108.02017974853516,-108.17829895019531,-109.04544067382812,-109.77875518798828,-110.55994415283203,-109.37057495117188,-109.54084014892578,-110.35350036621094,-110.81114196777344,-110.84468841552734,-110.64167785644531,-111.4689712524414,-113.96183013916016,-113.34784698486328,-114.01045227050781,-113.11074829101562,-100.64692687988281,-87.94380950927734,-79.9448471069336,-75.2968978881836,-75.38692474365234,-76.42705535888672,-75.52510070800781,-75.38336944580078,-73.93151092529297,-72.87289428710938,-74.90733337402344,-75.1447982788086,-74.93428802490234,-74.64403533935547,-73.574951171875
0,-111.41948699951172,-110.20748901367188,-110.21986389160156,-110.18241882324219,-110.26128387451172,-108.83570098876953,-107.77397155761719,-108.57442474365234,-112.53797912597656,-115.52252960205078,-111.77433013916016,-111.81329345703125,-111.96598815917969,-111.59041595458984,-110.75005340576172,-109.78214263916016,-109.7901840209961,-110.51539611816406,-109.83087158203125,-108.8919677734375,-111.12355041503906,-111.36637878417969,-113.80039978027344,-112.56238555908203,-113.38479614257812,-112.02452850341797,-110.68611145019531,-98.11351013183594,-84.3134994506836,-76.53186798095703,-72.47193908691406,-71.97989654541016,-72.40602111816406,-75.03910064697266,-76.78073120117188,-77.49005126953125,-76.96880340576172,-75.25634002685547,-75.35297393798828,-74.20877838134766,-72.94566345214844,-70.97594451904297
0,-122.1105728149414,-121.71076965332031,-121.14041900634766,-122.82526397705078,-122.97918701171875,-115.67646789550781,-115.7237548828125,-118.6793212890625,-120.70755767822266,-123.18383026123047,-124.80854034423828,-125.36062622070312,-120.1921157836914,-119.31517028808594,-118.51424407958984,-117.58555603027344,-118.35367584228516,-124.7149429321289,-125.11033630371094,-122.80368041992188,-121.32603454589844,-121.30200958251953,-119.37194061279297,-121.4726791381836,-122.06671142578125,-123.79020690917969,-123.8982925415039,-104.8460464477539,-96.72142028808594,-90.45664978027344,-85.56529235839844,-85.62787628173828,-85.6149673461914,-87.62986755371094,-88.98358154296875,-89.99217987060547,-87.42826080322266,-86.23062896728516,-85.92130279541016,-86.31221771240234,-87.07344055175781,-87.64998626708984
0,-126.30404663085938,-126.34161376953125,-126.37664031982422,-126.20781707763672,-124.36634063720703,-115.98394775390625,-113.4565658569336,-113.94813537597656,-115.62019348144531,-118.72657775878906,-120.76193237304688,-120.1258773803711,-105.21919250488281,-103.4158935546875,-104.45736694335938,-106.91320037841797,-108.91525268554688,-114.84400939941406,-116.80609893798828,-117.34615325927734,-120.06683349609375,-121.04716491699219,-122.77972412109375,-122.703857421875,-122.79631805419922,-122.54493713378906,-123.0102767944336,-112.39640045166016,-105.09039306640625,-98.3142318725586,-95.89672088623047,-95.55054473876953,-97.20960998535156,-98.01571655273438,-96.78668212890625,-96.78411865234375,-97.91075897216797,-95.20305633544922,-94.34060668945312,-93.0588150024414,-90.7157211303711,-90.71505737304688
0,-133.54934692382812,-133.64276123046875,-134.9167022705078,-129.98936462402344,-126.00758361816406,-118.02369689941406,-118.68711853027344,-121.9789047241211,-125.77186584472656,-128.3692626953125,-131.57861328125,-131.25021362304688,-117.34705352783203,-115.52021026611328,-116.04216003417969,-117.37718963623047,-120.48377227783203,-129.6647491455078,-133.62718200683594,-132.1913604736328,-131.81044006347656,-132.5938262939453,-132.589111328125,-134.67637634277344,-134.83929443359375,-134.17274475097656,-128.8170623779297,-107.2558822631836,-99.56892395019531,-94.447509765625,-92.5859146118164,-93.17605590820312,-95.68866729736328,-98.32967376708984,-98.35031127929688,-98.12997436523438,-95.92982482910156,-95.40279388427734,-95.58873748779297,-95.8589096069336,-95.62998962402344,-94.7665786743164
0,-134.3108673095703,-137.0298309326172,-136.88833618164062,-127.13143157958984,-123.15840911865234,-115.47408294677734,-110.45085144042969,-110.5367660522461,-114.34258270263672,-121.25875854492188,-128.0408935546875,-131.3959503173828,-117.35977935791016,-115.50826263427734,-114.6504898071289,-113.26411437988281,-114.19432067871094,-129.18052673339844,-137.59730529785156,-132.50111389160156,-130.83587646484375,-132.13101196289062,-136.90052795410156,-135.1155548095703,-135.23599243164062,-152.1398162841797,-125.77803802490234,-100.81082153320312,-93.49504089355469,-90.53633117675781,-94.07227325439453,-101.29322814941406,-100.31246185302734,-111.04067993164062,-114.78316497802734,-109.6137924194336,-106.0732192993164,-83.47291564941406,-81.91305541992188,-81.36035919189453,-89.14312744140625,-102.90160369873047
0,-129.19302368164062,-131.402587890625,-138.3377685546875,-124.759521484375,-120.30256652832031,-109.63904571533203,-107.8591537475586,-109.86468505859375,-114.39632415771484,-120.77073669433594,-128.88194274902344,-137.14175415039062,-121.59432983398438,-127.60533142089844,-130.87045288085938,-122.6865005493164,-120.20516967773438,-126.10443878173828,-132.1240692138672,-132.49815368652344,-129.19680786132812,-129.37191772460938,-131.95248413085938,-154.2747344970703,-139.26797485351562,-134.9613494873047,-123.7691421508789,-101.45616149902344,-94.77528381347656,-92.56417846679688,-95.3814697265625,-99.6676025390625,-98.60627746582031,-100.4563980102539,-102.60863494873047,-100.6541748046875,-93.21974182128906,-82.08934783935547,-81.79067993164062,-82.50733184814453,-92.2042236328125,-98.42436981201172
0,-127.05223846435547,-128.46109008789062,-134.1769256591797,-126.55532836914062,-121.36811065673828,-109.3184585571289,-109.42047119140625,-113.5792236328125,-120.13902282714844,-127.32845306396484,-132.88082885742188,-130.25283813476562,-120.96446990966797,-121.7940444946289,-127.95731353759766,-134.41290283203125,-125.18260955810547,-132.56761169433594,-137.43031311035156,-139.72695922851562,-129.6134033203125,-129.7341766357422,-133.26731872558594,-140.51100158691406,-141.1807098388672,-137.60958862304688,-133.6205291748047,-102.64501953125,-96.18191528320312,-95.80817413330078,-101.35575103759766,-95.3276138305664,-94.54039764404297,-97.26448822021484,-99.08721160888672,-96.98672485351562,-87.40425109863281,-81.70401000976562,-82.82245635986328,-85.11918640136719,-102.89118957519531,-98.64035034179688
0,-128.29698181152344,-129.18307495117188,-156.96775817871094,-133.27952575683594,-125.31306457519531,-112.01405334472656,-113.82095336914062,-120.85107421875,-133.85357666015625,-135.43418884277344,-143.16064453125,-134.12637329101562,-119.7414321899414,-117.98085021972656,-119.08029174804688,-121.00078582763672,-123.66867065429688,-142.23806762695312,-137.3120574951172,-133.24038696289062,-129.37127685546875,-129.91561889648438,-135.7559356689453,-139.16366577148438,-141.1522216796875,-138.85995483398438,-125.562744140625,-103.36475372314453,-96.36772155761719,-94.15157318115234,-94.5633773803711,-92.78994750976562,-94.65911865234375,-106.38683319091797,-99.81925201416016,-88.34426879882812,-83.47395324707031,-83.01598358154297,-84.77397155761719,-87.17774200439453,-98.9973373413086,-99.08860778808594
