0,-106.62289428710938,-108.70785522460938,-108.70785522460938,-95.5374984741211,-94.92485046386719,-97.69940185546875,-99.96011352539062,-92.80073547363281,-96.83944702148438,-101.2652816772461,-102.11668395996094,-103.5982666015625,-108.6248550415039,-108.21568298339844,-107.01499938964844,-106.40458679199219,-107.0101318359375,-99.68608093261719,-96.97917175292969,-97.53260803222656,-94.18360137939453,-96.6214370727539,-94.43897247314453,-95.89302825927734,-101.43330383300781,-111.40708923339844,-105.43014526367188,-105.00326538085938,-103.61022186279297,-100.66094970703125,-96.494384765625,-89.93679809570312,-86.238037109375,-85.17098999023438,-87.24772644042969,-92.40849304199219,-94.28813171386719,-93.15185546875,-89.82353210449219,-88.73222351074219,-92.2591552734375,-96.31653594970703,-104.62765502929688,-101.53970336914062,-91.0264663696289,-89.76419830322266,-84.93226623535156,-84.75167083740234,-86.75068664550781,-86.06228637695312,-87.31356048583984,-86.906982421875,-88.95145416259766
0,-101.78805541992188,-101.96528625488281,-101.96528625488281,-99.85832977294922,-101.65312957763672,-93.82002258300781,-91.6352767944336,-91.72789764404297,-95.25666809082031,-103.5241470336914,-103.5025634765625,-103.67010498046875,-103.04956817626953,-103.73332214355469,-97.06988525390625,-95.388427734375,-95.46226501464844,-98.88369750976562,-95.56592559814453,-94.46879577636719,-96.71929168701172,-95.92816162109375,-99.31610870361328,-99.98208618164062,-103.0490951538086,-99.63400268554688,-98.4951400756836,-104.6176986694336,-106.21398162841797,-104.92252349853516,-99.69551849365234,-91.43843841552734,-80.81340026855469,-82.33985137939453,-84.468505859375,-83.55378723144531,-85.35120391845703,-85.20096588134766,-86.5905990600586,-87.69514465332031,-82.83660125732422,-82.74864196777344,-82.68466186523438,-81.9132308959961,-86.36225891113281,-88.80831909179688,-89.13157653808594,-88.12372589111328,-85.52478790283203,-82.79561614990234,-81.37944030761719,-84.57190704345703,-83.98836517333984
0,-98.98316192626953,-99.64551544189453,-99.64551544189453,-101.93511962890625,-95.4161148071289,-95.88321685791016,-96.77001953125,-96.32793426513672,-99.58697509765625,-97.18434143066406,-96.91132354736328,-97.56784057617188,-101.29637908935547,-99.68987274169922,-92.98255157470703,-92.64152526855469,-94.5282974243164,-101.28622436523438,-101.88206481933594,-101.09465026855469,-101.14115142822266,-102.9530029296875,-101.45999908447266,-101.48816680908203,-100.22539520263672,-99.56685638427734,-96.6170425415039,-95.90814208984375,-98.29335021972656,-91.29820251464844,-83.99492645263672,-72.4464340209961,-66.15237426757812,-67.66522216796875,-69.05757904052734,-73.8058090209961,-73.50780487060547,-73.56412506103516,-73.1114730834961,-72.75879669189453,-74.08187103271484,-74.06097412109375,-76.3122787475586,-76.67880249023438,-74.64830780029297,-75.53315734863281,-75.57244873046875,-75.3543472290039,-74.09302520751953,-76.28771209716797,-77.57008361816406,-75.62831115722656,-75.98975372314453
0,-115.34884643554688,-115.48143005371094,-115.48143005371094,-108.97200012207031,-109.50208282470703,-109.33402252197266,-110.23236083984375,-112.29753112792969,-112.90692901611328,-115.38811492919922,-115.20076751708984,-113.38209533691406,-118.90959167480469,-116.78002166748047,-111.83717346191406,-111.6324691772461,-111.86516571044922,-111.63129425048828,-111.32305145263672,-112.1624526977539,-116.76803588867188,-115.92675018310547,-113.83064270019531,-110.69779968261719,-109.56698608398438,-111.7883529663086,-112.88607788085938,-111.72500610351562,-111.31049346923828,-90.0466079711914,-80.57666015625,-65.88801574707031,-55.85614776611328,-56.035667419433594,-57.08689498901367,-64.80326843261719,-65.29166412353516,-67.73261260986328,-62.40575408935547,-60.76124954223633,-62.879295349121094,-64.91024780273438,-68.38671875,-69.627685546875,-70.1070556640625,-70.26602935791016,-71.4325180053711,-72.19178771972656,-73.10047912597656,-74.78486633300781,-74.6164321899414,-73.8426284790039,-73.08905792236328
0,-110.58020782470703,-110.68253326416016,-110.68253326416016,-110.0886459350586,-112.84783935546875,-112.82146453857422,-111.88276672363281,-111.75390625,-114.09966278076172,-112.0667495727539,-113.26213836669922,-114.98653411865234,-110.74142456054688,-108.45555877685547,-107.59075164794922,-108.68112182617188,-112.02774047851562,-113.13402557373047,-112.33280944824219,-112.93407440185547,-118.1790771484375,-115.99762725830078,-114.86711120605469,-113.88899230957031,-113.00013732910156,-111.82019805908203,-112.2060317993164,-114.69570922851562,-113.59091186523438,-82.54961395263672,-73.11312866210938,-61.72549819946289,-55.62470245361328,-59.52919387817383,-62.99155044555664,-69.33092498779297,-70.05956268310547,-74.4575424194336,-72.56007385253906,-70.9417495727539,-68.31005859375,-71.39363861083984,-72.47343444824219,-74.25228881835938,-75.23916625976562,-74.9329833984375,-73.53013610839844,-73.68684387207031,-74.63654327392578,-72.72297668457031,-71.46300506591797,-73.24803924560547,-75.21173858642578
0,-112.86432647705078,-114.03144073486328,-114.03144073486328,-112.15582275390625,-108.38273620605469,-109.09497833251953,-109.54798126220703,-111.62274169921875,-113.83971405029297,-116.20790100097656,-115.9443130493164,-115.23492431640625,-111.90707397460938,-112.09963989257812,-111.63155364990234,-112.24727630615234,-112.88568878173828,-112.29342651367188,-114.58226776123047,-115.06844329833984,-113.66133880615234,-114.87825775146484,-115.3740005493164,-115.11317443847656,-113.41828155517578,-113.15731048583984,-112.21039581298828,-112.93423461914062,-111.36186981201172,-96.8309555053711,-86.72689056396484,-73.55955505371094,-62.50779724121094,-61.48397445678711,-61.84647750854492,-62.86384582519531,-64.06098937988281,-62.187625885009766,-57.95961380004883,-56.59822082519531,-55.4549446105957,-56.27385711669922,-58.650516510009766,-59.545467376708984,-59.84772491455078,-60.39478302001953,-61.76189041137695,-63.304954528808594,-64.4989242553711,-66.11356353759766,-65.79576873779297,-68.31678771972656,-68.77433776855469
0,-110.63483428955078,-109.10548400878906,-109.10548400878906,-109.67293548583984,-107.51768493652344,-105.82127380371094,-105.7643051147461,-105.38084411621094,-107.23377227783203,-111.8359603881836,-111.28694915771484,-112.70196533203125,-110.61151123046875,-109.88731384277344,-109.1524658203125,-109.78486633300781,-111.26397705078125,-110.72442626953125,-112.35877990722656,-112.94518280029297,-112.93683624267578,-112.91707611083984,-110.45526885986328,-109.24417114257812,-108.61775207519531,-109.53800201416016,-108.6200942993164,-108.26944732666016,-108.55286407470703,-104.29693603515625,-100.01163482666016,-87.33134460449219,-73.45514678955078,-72.95742797851562,-73.09017181396484,-75.8282470703125,-75.63311767578125,-73.89387512207031,-70.54296875,-67.94868469238281,-66.06436920166016,-69.62234497070312,-72.84663391113281,-73.72400665283203,-75.68695068359375,-74.8815689086914,-73.08488464355469,-73.75190734863281,-75.2282485961914,-77.26752471923828,-77.57357788085938,-80.03624725341797,-82.44708251953125
0,-114.92637634277344,-113.6968002319336,-113.6968002319336,-112.86309814453125,-109.1534652709961,-110.52189636230469,-112.68367004394531,-113.15364074707031,-111.75823211669922,-109.40406799316406,-108.51945495605469,-107.98590087890625,-113.37984466552734,-112.22138977050781,-107.83799743652344,-107.1041259765625,-108.22107696533203,-109.03573608398438,-110.86729431152344,-111.335693359375,-110.92107391357422,-109.410888671875,-111.51374053955078,-112.84164428710938,-112.70088195800781,-111.94046020507812,-113.49183654785156,-114.61649322509766,-112.30967712402344,-105.6955337524414,-97.17285919189453,-83.15648651123047,-69.24226379394531,-68.92090606689453,-69.54216766357422,-69.87693786621094,-71.1966552734375,-72.46273040771484,-67.30924224853516,-64.6834945678711,-62.87925338745117,-63.95734405517578,-64.16133880615234,-65.3039321899414,-66.60212707519531,-66.7074966430664,-68.21156311035156,-70.02125549316406,-73.01374053955078,-76.10167694091797,-77.25746154785156,-78.57608795166016,-80.19855499267578
0,-122.93570709228516,-123.12327575683594,-123.12327575683594,-123.39201354980469,-120.00395202636719,-119.01453399658203,-119.36045837402344,-121.06366729736328,-120.6456527709961,-121.1501693725586,-121.01101684570312,-122.55382537841797,-119.09330749511719,-119.16365814208984,-116.89412689208984,-117.27755737304688,-117.72645568847656,-119.43071746826172,-120.0818862915039,-120.60334777832031,-119.68888854980469,-119.16671752929688,-116.74665832519531,-118.97046661376953,-119.5172119140625,-121.03214263916016,-121.88742065429688,-123.86019897460938,-123.2801284790039,-118.98655700683594,-110.17214965820312,-96.80272674560547,-84.33036804199219,-83.176513671875,-83.33688354492188,-85.44437408447266,-86.4344253540039,-84.27313995361328,-81.93731689453125,-80.91380310058594,-80.84068298339844,-82.29261779785156,-84.83981323242188,-85.1050796508789,-83.56724548339844,-83.68233489990234,-85.38993072509766,-88.54686737060547,-88.69827270507812,-87.96800231933594,-88.3572998046875,-87.91633605957031,-89.76875305175781
0,-127.09373474121094,-127.24853515625,-127.24853515625,-124.32313537597656,-119.2127456665039,-120.67942810058594,-120.97069549560547,-122.99313354492188,-124.79862976074219,-121.52326202392578,-120.85882568359375,-121.25788116455078,-108.87705993652344,-105.51691436767578,-103.8968276977539,-105.61592864990234,-111.69312286376953,-119.77181243896484,-124.07972717285156,-125.29888153076172,-126.27373504638672,-126.0998764038086,-126.93663787841797,-127.47203826904297,-127.8744125366211,-128.38902282714844,-127.96868133544922,-128.9281768798828,-128.6483154296875,-114.65019989013672,-108.8369140625,-101.85424041748047,-93.82255554199219,-92.26143646240234,-91.07735443115234,-92.97537994384766,-94.82185363769531,-96.3492202758789,-91.4007797241211,-89.93599700927734,-91.0386734008789,-90.4112319946289,-89.99404907226562,-90.04971313476562,-92.09525299072266,-93.44715881347656,-93.54640197753906,-93.29462432861328,-94.46075439453125,-95.60910034179688,-96.44989013671875,-97.51993560791016,-99.37162017822266
