1.151021385192871094e+01,1.106812095642089844e+01,9.687565803527832031e+00,9.479810714721679688e+00,9.475521087646484375e+00,9.588862419128417969e+00,9.798317909240722656e+00,9.915335655212402344e+00,1.004540729522705078e+01,1.006227779388427734e+01,1.001909446716308594e+01,1.010800647735595703e+01,1.011864662170410156e+01,1.017032051086425781e+01,1.032123184204101562e+01
1.529220390319824219e+01,1.460639286041259766e+01,1.433759689331054688e+01,1.459245395660400391e+01,1.435935115814208984e+01,1.430784988403320312e+01,1.427967929840087891e+01,1.428009319305419922e+01,1.429288482666015625e+01,1.422874069213867188e+01,1.421622848510742188e+01,1.431843948364257812e+01,1.429266834259033203e+01,1.426566982269287109e+01,1.425893020629882812e+01
1.589025211334228516e+01,1.624767875671386719e+01,1.693639373779296875e+01,1.790590667724609375e+01,1.753956031799316406e+01,1.735108184814453125e+01,1.722097778320312500e+01,1.709087371826171875e+01,1.698704719543457031e+01,1.694015884399414062e+01,1.688728141784667969e+01,1.669774818420410156e+01,1.658218002319335938e+01,1.653289222717285156e+01,1.645278549194335938e+01
1.655754089355468750e+01,1.739365005493164062e+01,1.804020500183105469e+01,1.865191459655761719e+01,1.842686080932617188e+01,1.842347908020019531e+01,1.836687088012695312e+01,1.830068206787109375e+01,1.828544616699218750e+01,1.815579032897949219e+01,1.807264137268066406e+01,1.799272155761718750e+01,1.798558235168457031e+01,1.796671295166015625e+01,1.785617256164550781e+01
1.512248039245605469e+01,1.634578132629394531e+01,1.714632797241210938e+01,1.779548072814941406e+01,1.813414001464843750e+01,1.850265502929687500e+01,1.873304176330566406e+01,1.885817337036132812e+01,1.895331001281738281e+01,1.902783775329589844e+01,1.897230339050292969e+01,1.895817184448242188e+01,1.895611572265625000e+01,1.897967720031738281e+01,1.901089859008789062e+01
1.355942916870117188e+01,1.462206363677978516e+01,1.565932941436767578e+01,1.621716499328613281e+01,1.644493103027343750e+01,1.669504356384277344e+01,1.693597030639648438e+01,1.712250900268554688e+01,1.718613243103027344e+01,1.731959342956542969e+01,1.740282249450683594e+01,1.749865722656250000e+01,1.753382110595703125e+01,1.760335159301757812e+01,1.747475051879882812e+01
1.371321201324462891e+01,1.474298000335693359e+01,1.581252193450927734e+01,1.630400276184082031e+01,1.631313514709472656e+01,1.642875671386718750e+01,1.650424194335937500e+01,1.658801269531250000e+01,1.661469078063964844e+01,1.666889762878417969e+01,1.675731277465820312e+01,1.679506874084472656e+01,1.680584716796875000e+01,1.672164916992187500e+01,1.664928627014160156e+01
1.435169315338134766e+01,1.501068592071533203e+01,1.582492256164550781e+01,1.628527641296386719e+01,1.642523574829101562e+01,1.661189842224121094e+01,1.667830467224121094e+01,1.674799156188964844e+01,1.675502014160156250e+01,1.665369987487792969e+01,1.662727546691894531e+01,1.659372138977050781e+01,1.654783248901367188e+01,1.650566673278808594e+01,1.644057083129882812e+01
1.447253227233886719e+01,1.507692623138427734e+01,1.582905769348144531e+01,1.625910949707031250e+01,1.621444511413574219e+01,1.629293632507324219e+01,1.624180984497070312e+01,1.614059638977050781e+01,1.586709880828857422e+01,1.554778671264648438e+01,1.523936748504638672e+01,1.498794746398925781e+01,1.476346492767333984e+01,1.456189441680908203e+01,1.435140705108642578e+01
1.502461433410644531e+01,1.546653461456298828e+01,1.584134387969970703e+01,1.590928745269775391e+01,1.569110965728759766e+01,1.562199878692626953e+01,1.555534362792968750e+01,1.542066001892089844e+01,1.527271080017089844e+01,1.509595966339111328e+01,1.494227600097656250e+01,1.476641654968261719e+01,1.454360675811767578e+01,1.430227375030517578e+01,1.407621860504150391e+01
