0,-96.84385681152344,-84.69609069824219,-82.36517333984375,-84.80107879638672,-96.49862670898438,-98.78862762451172,-87.82075500488281,-87.6373519897461,-99.73719024658203,-98.15686798095703,-101.53523254394531,-102.6712646484375,-109.71471405029297,-106.1562728881836,-117.47399139404297,-116.73390197753906,-115.60498046875,-113.22826385498047,-106.27656555175781,-100.61974334716797,-96.56631469726562,-98.49737548828125,-100.16297912597656,-92.92263793945312,-81.12260437011719,-70.64878845214844,-77.52497100830078,-94.52497863769531,-94.27084350585938,-95.90826416015625,-92.51469421386719,-82.29983520507812,-83.4629898071289,-94.91862487792969,-90.62052917480469,-84.07608795166016,-85.11087036132812,-83.46337127685547,-85.94477844238281,-89.06765747070312,-86.24075317382812,-94.67986297607422,-91.8425064086914,-92.2134017944336
0,-85.75257873535156,-69.02479553222656,-69.8731918334961,-73.20236206054688,-80.50587463378906,-76.89950561523438,-69.82206726074219,-77.42191314697266,-93.39065551757812,-97.03057098388672,-94.6274185180664,-98.43195343017578,-99.54051971435547,-99.4529037475586,-99.98564147949219,-98.7190170288086,-96.48170471191406,-96.03235626220703,-97.76716613769531,-86.18976593017578,-84.82585144042969,-89.15263366699219,-90.50957489013672,-80.53922271728516,-65.49800872802734,-49.92159652709961,-51.491668701171875,-53.548370361328125,-56.2238883972168,-59.851348876953125,-58.86140441894531,-58.67860412597656,-57.17987823486328,-49.28915786743164,-47.70694351196289,-50.416133880615234,-50.96479415893555,-56.461517333984375,-58.98714828491211,-60.0831413269043,-64.82937622070312,-65.84992980957031,-68.89820861816406,-68.98573303222656
0,-86.63688659667969,-69.65206146240234,-67.9460678100586,-70.8947525024414,-87.0236587524414,-75.94590759277344,-68.58200073242188,-75.62737274169922,-86.57308959960938,-100.50004577636719,-99.23116302490234,-100.06062316894531,-102.77278137207031,-102.36443328857422,-102.40502166748047,-101.69927215576172,-99.46066284179688,-102.29935455322266,-102.66851043701172,-107.3364486694336,-102.18718719482422,-106.34310913085938,-105.10718536376953,-76.67030334472656,-60.28178405761719,-45.75059509277344,-49.714210510253906,-49.43556213378906,-49.459999084472656,-53.57840347290039,-54.321842193603516,-58.12154006958008,-54.031349182128906,-50.30914306640625,-50.5521240234375,-54.35112380981445,-57.244258880615234,-53.02620315551758,-55.081703186035156,-58.964317321777344,-62.73873519897461,-64.9047622680664,-69.70907592773438,-71.39830017089844
0,-103.10909271240234,-88.37335968017578,-87.6657485961914,-89.78477478027344,-97.65799713134766,-93.00414276123047,-87.11849212646484,-95.6826400756836,-97.42181396484375,-88.58605194091797,-89.30187225341797,-92.7806167602539,-105.6092529296875,-105.59574127197266,-103.61631774902344,-102.73110961914062,-103.5705795288086,-105.315673828125,-107.98759460449219,-106.48194885253906,-102.89740753173828,-102.11824035644531,-97.51065063476562,-74.95106506347656,-61.092918395996094,-45.68091583251953,-48.002418518066406,-51.90678405761719,-52.492191314697266,-57.670440673828125,-54.80940246582031,-56.93536376953125,-55.802330017089844,-53.231319427490234,-56.233154296875,-60.61806106567383,-62.5255241394043,-68.10775756835938,-73.15160369873047,-79.21868133544922,-86.78057098388672,-89.0701904296875,-93.20281982421875,-95.04633331298828
0,-114.16122436523438,-105.17829895019531,-104.51132202148438,-107.5274887084961,-111.179443359375,-107.08683013916016,-102.40303802490234,-99.68341064453125,-95.09699249267578,-92.86630249023438,-95.32052612304688,-97.15576934814453,-95.21654510498047,-98.82301330566406,-90.49082946777344,-91.83338165283203,-95.64274597167969,-104.3833999633789,-105.07585144042969,-94.44080352783203,-98.27921295166016,-99.6942367553711,-101.81102752685547,-79.68113708496094,-74.12115478515625,-51.70957946777344,-45.83856964111328,-40.669639587402344,-46.594268798828125,-60.103759765625,-57.743934631347656,-49.19646453857422,-49.18380355834961,-49.71096420288086,-50.783241271972656,-62.37107467651367,-70.3231201171875,-73.68716430664062,-81.06913757324219,-82.10860443115234,-90.41778564453125,-96.48523712158203,-95.03575134277344,-97.39350891113281
0,-113.281005859375,-95.7218017578125,-93.40330505371094,-96.91680145263672,-107.82626342773438,-116.19265747070312,-116.83438110351562,-121.08109283447266,-113.41641235351562,-107.77962493896484,-105.55442810058594,-105.67963409423828,-104.01557922363281,-102.11624145507812,-100.7048568725586,-103.06371307373047,-107.5614013671875,-106.35245513916016,-104.08897399902344,-99.33788299560547,-102.19114685058594,-99.06725311279297,-101.55645751953125,-83.09835052490234,-78.09174346923828,-62.60541915893555,-58.93294906616211,-49.51211166381836,-51.306793212890625,-57.761512756347656,-56.1044807434082,-48.62202835083008,-47.275917053222656,-48.5490608215332,-50.71505355834961,-61.52112579345703,-69.60043334960938,-75.20203399658203,-79.2593765258789,-86.41581726074219,-89.63859558105469,-92.54471588134766,-95.4797134399414,-94.8995132446289
0,-113.45795440673828,-96.81763458251953,-97.72125244140625,-99.12937927246094,-111.7557601928711,-122.7113037109375,-126.9226303100586,-125.31867980957031,-125.21726989746094,-121.31236267089844,-117.7726058959961,-114.35028839111328,-112.97865295410156,-119.50890350341797,-116.99079132080078,-114.95600891113281,-112.22102355957031,-110.41287231445312,-108.36580657958984,-108.30547332763672,-110.7646255493164,-108.26020812988281,-108.22341918945312,-86.92548370361328,-82.6663818359375,-74.1862564086914,-71.1996841430664,-64.20069885253906,-61.79476547241211,-61.99543762207031,-56.391597747802734,-49.98511505126953,-49.77039337158203,-51.232017517089844,-55.98832321166992,-65.09217071533203,-72.40458679199219,-76.72010040283203,-77.33018493652344,-80.58377075195312,-89.10478973388672,-92.31706237792969,-96.1486587524414,-97.5395278930664
0,-123.19690704345703,-114.08128356933594,-114.40331268310547,-116.35328674316406,-123.84896850585938,-124.81895446777344,-127.02631378173828,-122.93975830078125,-122.49307250976562,-122.1591796875,-117.31219482421875,-109.47640991210938,-109.39181518554688,-111.5877456665039,-113.61766815185547,-114.01155090332031,-116.68962860107422,-116.83656311035156,-117.00776672363281,-115.48848724365234,-118.13038635253906,-120.42460632324219,-111.18705749511719,-86.56103515625,-82.3377914428711,-77.67474365234375,-74.0939712524414,-60.55178451538086,-57.13972473144531,-58.830589294433594,-62.95534896850586,-69.68994140625,-70.5540542602539,-73.10041046142578,-78.01384735107422,-84.46481323242188,-85.38660430908203,-88.64817810058594,-91.38015747070312,-96.43667602539062,-106.20549011230469,-108.33836364746094,-114.68172454833984,-115.24742889404297
0,-128.89833068847656,-119.96697235107422,-115.34638214111328,-115.30270385742188,-119.75479125976562,-121.3450927734375,-120.6556167602539,-122.93719482421875,-127.04714965820312,-129.45526123046875,-125.65263366699219,-124.65021514892578,-122.91841888427734,-120.55279541015625,-124.10469055175781,-126.59689331054688,-129.67457580566406,-126.4731674194336,-127.32562255859375,-129.73654174804688,-128.2914276123047,-126.63865661621094,-115.54235076904297,-87.36641693115234,-81.46903228759766,-64.81341552734375,-61.26994705200195,-56.40243148803711,-57.80034255981445,-69.49398040771484,-74.68942260742188,-78.66886138916016,-78.16134643554688,-79.2610855102539,-80.7438735961914,-87.63711547851562,-91.51932525634766,-95.40103149414062,-95.56340026855469,-97.96398162841797,-105.66100311279297,-110.67224884033203,-113.99783325195312,-111.83305358886719
0,-126.19660186767578,-116.18118286132812,-116.18452453613281,-118.2809066772461,-123.0225601196289,-125.29957580566406,-126.19921875,-124.5439453125,-127.55352020263672,-127.13484191894531,-127.97216033935547,-127.08536529541016,-124.47573852539062,-125.75962829589844,-124.95020294189453,-125.73513793945312,-126.52556610107422,-125.72273254394531,-126.07730102539062,-127.13577270507812,-121.73594665527344,-113.77717590332031,-113.5050277709961,-88.23554992675781,-79.15679931640625,-63.616207122802734,-61.59177780151367,-64.54181671142578,-67.00789642333984,-71.75420379638672,-75.52787017822266,-76.679443359375,-77.60460662841797,-77.59971618652344,-82.69026947021484,-87.09603881835938,-90.46397399902344,-91.26173400878906,-94.92333984375,-96.29478454589844,-99.6884536743164,-101.11175537109375,-102.66451263427734,-104.13923645019531
0,-112.46599578857422,-99.15303039550781,-100.61680603027344,-104.20823669433594,-119.15658569335938,-116.25350189208984,-111.89024353027344,-116.51594543457031,-123.817626953125,-126.34990692138672,-126.73541259765625,-128.05020141601562,-129.26675415039062,-128.05181884765625,-126.98633575439453,-125.18138885498047,-126.6611557006836,-128.41757202148438,-128.55526733398438,-129.78848266601562,-121.87669372558594,-117.16561126708984,-104.42575073242188,-78.1689682006836,-72.26813507080078,-64.67144775390625,-64.47853088378906,-70.84198760986328,-72.87830352783203,-78.88644409179688,-83.20923614501953,-82.04219055175781,-81.88385772705078,-79.70545196533203,-81.20728302001953,-86.70967864990234,-90.07598876953125,-91.52374267578125,-93.49983215332031,-97.69190216064453,-98.3961181640625,-100.14877319335938,-101.11961364746094,-100.62785339355469
0,-107.47526550292969,-91.95987701416016,-91.49593353271484,-94.57512664794922,-114.10784912109375,-116.41033172607422,-109.63428497314453,-108.6857681274414,-120.71968841552734,-131.6043701171875,-126.01280212402344,-126.95225524902344,-129.1934051513672,-124.92463684082031,-127.40303039550781,-120.9263687133789,-124.30327606201172,-126.71116638183594,-125.9013442993164,-127.97209930419922,-122.0695571899414,-116.37030792236328,-111.16431427001953,-87.90370178222656,-83.41221618652344,-58.05424499511719,-56.77009963989258,-66.48841094970703,-72.5661392211914,-75.4403076171875,-80.95262145996094,-75.43831634521484,-73.16331481933594,-77.57015991210938,-81.67947387695312,-83.73239135742188,-100.11951446533203,-91.49710083007812,-104.34138488769531,-111.72743225097656,-100.67420196533203,-99.410400390625,-98.12923431396484,-97.79017639160156
0,-105.99557495117188,-90.24705505371094,-92.41635131835938,-97.39353942871094,-119.38911437988281,-119.64556884765625,-107.94318389892578,-106.53852844238281,-119.81585693359375,-129.33615112304688,-135.72837829589844,-126.90081787109375,-137.188720703125,-136.20838928222656,-117.6680908203125,-122.6911849975586,-126.89762115478516,-131.2533416748047,-128.79904174804688,-136.23135375976562,-131.00299072265625,-117.6841812133789,-117.58021545410156,-86.80580139160156,-80.66117095947266,-62.66510772705078,-60.477195739746094,-75.82257080078125,-77.50376892089844,-79.0816421508789,-85.58689880371094,-75.95675659179688,-74.36602783203125,-81.2879867553711,-94.16995239257812,-81.92816162109375,-89.39727783203125,-89.99249267578125,-99.0688247680664,-106.76753997802734,-97.02384948730469,-95.32928466796875,-94.83084106445312,-102.20394897460938
0,-104.70032501220703,-89.04292297363281,-92.0271224975586,-97.1318130493164,-123.17412567138672,-124.91561889648438,-108.1673583984375,-107.05532836914062,-131.01182556152344,-126.9786376953125,-130.15481567382812,-128.74497985839844,-132.9365234375,-127.79945373535156,-113.95817565917969,-121.70220947265625,-124.94468688964844,-129.93702697753906,-131.70338439941406,-130.17425537109375,-124.14982604980469,-119.3380355834961,-113.09004974365234,-81.96734619140625,-74.07688903808594,-73.04122161865234,-64.62882995605469,-75.1199951171875,-76.66490936279297,-81.46171569824219,-87.1524429321289,-78.26323699951172,-78.49298858642578,-92.39996337890625,-85.89021301269531,-82.04521942138672,-96.65287017822266,-91.05416870117188,-93.58110046386719,-97.18616485595703,-96.01206970214844,-96.69416809082031,-95.06958770751953,-105.41734313964844
0,-103.49247741699219,-88.16053771972656,-90.33219146728516,-94.49845123291016,-117.51020812988281,-126.92103576660156,-106.3258056640625,-109.65987396240234,-123.83169555664062,-127.08258819580078,-125.78861236572266,-138.95285034179688,-131.1374053955078,-127.58457946777344,-112.1016845703125,-114.48066711425781,-128.62353515625,-132.65335083007812,-151.21420288085938,-135.071044921875,-127.87648010253906,-127.77030181884766,-106.52413940429688,-78.13719940185547,-72.04388427734375,-67.16217803955078,-64.92699432373047,-73.54852294921875,-72.38255310058594,-85.02516174316406,-89.16230773925781,-80.21792602539062,-81.98716735839844,-78.62027740478516,-79.2248306274414,-85.70911407470703,-92.66559600830078,-93.3888168334961,-96.15896606445312,-98.90494537353516,-102.00822448730469,-115.52066802978516,-93.92139434814453,-94.44184875488281
0,-102.44351196289062,-87.63240051269531,-90.40362548828125,-94.68927001953125,-117.83480834960938,-109.01397705078125,-102.18140411376953,-109.87298583984375,-120.2035903930664,-124.12066650390625,-123.372314453125,-130.43927001953125,-127.08244323730469,-124.02015686035156,-113.68763732910156,-112.28028869628906,-125.42977142333984,-132.39999389648438,-140.24093627929688,-135.497802734375,-128.59461975097656,-129.48716735839844,-106.40606689453125,-75.41304016113281,-70.61233520507812,-68.90039825439453,-67.3221206665039,-65.93850708007812,-67.53636932373047,-78.4342041015625,-88.0207748413086,-80.18782806396484,-79.7671127319336,-73.85783386230469,-77.79700469970703,-89.0847396850586,-93.50867462158203,-97.16259765625,-104.56864166259766,-104.882568359375,-106.5004653930664,-109.82646179199219,-95.1514892578125,-91.53377532958984
