0,-97.31468963623047,-102.81951141357422,-107.1103515625,-98.7990951538086,-109.21914672851562,-117.42465209960938,-119.1990737915039,-115.55302429199219,-118.11766052246094,-109.97908782958984,-113.81813049316406,-116.53406524658203,-114.31116485595703,-111.18601989746094,-83.00930786132812,-75.10918426513672,-82.23419189453125,-96.54194641113281,-96.88272857666016,-87.4139633178711,-92.29302978515625,-94.00235748291016,-86.0152359008789,-87.17382049560547,-86.63030242919922,-89.81034851074219,-89.59645080566406,-94.71690368652344,-98.4438247680664
0,-83.40636444091797,-93.63432312011719,-105.48030853271484,-86.60688018798828,-99.41506958007812,-110.67001342773438,-100.31258392333984,-98.74626922607422,-102.14714813232422,-97.68761444091797,-102.9111328125,-101.2861328125,-105.0623550415039,-99.75141143798828,-67.70561981201172,-48.71647644042969,-51.35686111450195,-54.04591751098633,-55.02954864501953,-56.72981262207031,-53.971893310546875,-51.35677719116211,-52.58112716674805,-59.6778678894043,-62.489078521728516,-65.25102233886719,-69.92491912841797,-80.99540710449219,-81.09088134765625
0,-87.15412902832031,-103.96321105957031,-103.55702209472656,-76.58586120605469,-102.24614715576172,-108.05363464355469,-104.50651550292969,-107.47014617919922,-112.41936492919922,-103.39115905761719,-109.3519058227539,-105.92667388916016,-108.89604187011719,-107.12052917480469,-62.170467376708984,-48.049346923828125,-51.62882614135742,-51.037513732910156,-55.79949188232422,-55.662986755371094,-51.73659133911133,-52.187191009521484,-51.45648956298828,-52.02457046508789,-58.93787384033203,-60.51976776123047,-60.21605682373047,-67.45809173583984,-69.92613983154297
0,-108.17935180664062,-115.29164123535156,-114.2121353149414,-93.86940002441406,-108.24899291992188,-108.82574462890625,-110.43415069580078,-113.55054473876953,-116.88642883300781,-105.47034454345703,-108.99604034423828,-114.68526458740234,-121.82624816894531,-99.45401000976562,-56.997474670410156,-39.257049560546875,-45.33850860595703,-53.833526611328125,-58.05329132080078,-57.377620697021484,-50.24723434448242,-48.70806121826172,-50.35962677001953,-54.711551666259766,-67.07589721679688,-72.17745971679688,-76.6627197265625,-80.15078735351562,-88.470458984375
0,-107.53128051757812,-114.21994018554688,-117.35906219482422,-113.75615692138672,-109.40975189208984,-115.58670043945312,-110.69947052001953,-113.50848388671875,-117.15345764160156,-114.08987426757812,-114.59478759765625,-120.6467514038086,-120.75053405761719,-103.99674224853516,-70.55341339111328,-50.85183334350586,-37.97333908081055,-48.337852478027344,-51.20569610595703,-51.17656707763672,-46.038143157958984,-40.76636505126953,-44.69454574584961,-51.63551712036133,-65.49150848388672,-70.33184051513672,-76.52580261230469,-76.53495788574219,-80.6319351196289
0,-105.70494079589844,-115.82752990722656,-123.46471405029297,-120.9857177734375,-120.40330505371094,-121.90755462646484,-118.45127868652344,-118.6508560180664,-126.38160705566406,-121.75382995605469,-125.63811492919922,-124.95864868164062,-123.18001556396484,-104.62985229492188,-71.26700592041016,-68.03246307373047,-54.02056121826172,-46.43658447265625,-50.99913787841797,-46.88848876953125,-40.95878219604492,-43.02192306518555,-50.579898834228516,-61.882808685302734,-66.83784484863281,-69.39453125,-76.60857391357422,-82.89444732666016,-85.78919982910156
0,-112.89554595947266,-124.33160400390625,-128.08111572265625,-129.5211944580078,-125.30420684814453,-128.7634735107422,-128.46771240234375,-129.86932373046875,-127.5308837890625,-125.8141860961914,-125.9999008178711,-126.08482360839844,-128.12477111816406,-107.97016143798828,-74.92952728271484,-74.24777221679688,-63.872493743896484,-60.10234832763672,-62.31740188598633,-56.18916702270508,-50.70149230957031,-52.75210952758789,-59.5256233215332,-70.9542236328125,-74.21097564697266,-82.52800750732422,-83.73238372802734,-91.7974624633789,-91.1727066040039
0,-119.87962341308594,-128.38540649414062,-126.62165069580078,-125.69451904296875,-129.6379852294922,-126.14733123779297,-126.62796020507812,-126.93267822265625,-128.33407592773438,-129.5061492919922,-128.13673400878906,-128.52833557128906,-127.89614868164062,-108.96246337890625,-76.7760238647461,-74.16731262207031,-66.28877258300781,-53.60672378540039,-55.327392578125,-53.33445739746094,-47.091758728027344,-49.00105285644531,-52.79399871826172,-66.85140228271484,-72.48761749267578,-84.1698989868164,-87.3520736694336,-91.83665466308594,-87.58396911621094
0,-128.54638671875,-127.73995208740234,-126.8559341430664,-128.4230194091797,-125.20336151123047,-129.78958129882812,-127.04656982421875,-129.88682556152344,-128.5699920654297,-128.84910583496094,-128.3288116455078,-130.0869140625,-128.83447265625,-106.9185791015625,-76.36608123779297,-68.30506896972656,-60.3398551940918,-57.65281677246094,-63.8216667175293,-67.28497314453125,-60.2589111328125,-57.35345458984375,-58.72391128540039,-74.55097198486328,-80.03070068359375,-77.63048553466797,-79.86418914794922,-82.25141906738281,-91.26862335205078
0,-128.48362731933594,-129.52293395996094,-129.7538299560547,-128.3346405029297,-128.1788330078125,-131.15975952148438,-127.30884552001953,-127.72396850585938,-126.3633804321289,-129.7410888671875,-130.14785766601562,-131.3745574951172,-130.69345092773438,-103.75374603271484,-76.82099151611328,-71.10224151611328,-62.99302673339844,-58.65914535522461,-58.7656135559082,-60.82742691040039,-60.284976959228516,-60.858463287353516,-63.25105285644531,-77.6871109008789,-85.60135650634766,-90.44217681884766,-92.6115493774414,-94.54817199707031,-97.74915313720703
0,-120.30172729492188,-128.2843017578125,-129.36326599121094,-119.06727600097656,-127.59707641601562,-129.8593292236328,-129.53236389160156,-126.5769271850586,-130.87295532226562,-126.53578186035156,-128.59469604492188,-131.1380157470703,-134.114990234375,-96.58423614501953,-72.24325561523438,-70.3060073852539,-74.85053253173828,-70.50167083740234,-74.47892761230469,-76.29578399658203,-72.60466003417969,-69.7419662475586,-67.32669067382812,-79.2410888671875,-78.93077850341797,-88.60587310791016,-95.12804412841797,-104.50114440917969,-106.79119110107422
0,-110.807861328125,-126.5071792602539,-129.55050659179688,-114.63787841796875,-125.60265350341797,-128.7681427001953,-122.74531555175781,-130.28668212890625,-129.69773864746094,-125.86920928955078,-140.6474609375,-128.9995880126953,-126.1941909790039,-96.2081298828125,-80.54464721679688,-68.11959075927734,-71.86788940429688,-67.55968475341797,-76.57817077636719,-79.88032531738281,-70.74913787841797,-65.16735076904297,-61.51450729370117,-72.82433319091797,-84.68693542480469,-86.82810974121094,-93.67616271972656,-102.21023559570312,-103.87893676757812
0,-108.63658905029297,-122.62142181396484,-137.86215209960938,-111.68196868896484,-137.7739715576172,-127.907470703125,-122.8421401977539,-127.93353271484375,-131.1284637451172,-124.93537902832031,-136.29269409179688,-140.80496215820312,-128.74720764160156,-96.68339538574219,-79.08425903320312,-72.4074478149414,-77.34201049804688,-68.8039321899414,-81.10015869140625,-87.71147918701172,-69.05462646484375,-72.77129364013672,-67.3824234008789,-77.16422271728516,-77.86740112304688,-86.851806640625,-94.3461685180664,-102.72261047363281,-109.38704681396484
