0,-84.29641723632812,-86.54588317871094,-91.6634521484375,-97.98881530761719,-94.6589126586914,-96.2668685913086,-99.21623229980469,-91.18069458007812,-86.81080627441406,-85.8682861328125,-89.876708984375,-98.03131103515625,-104.666259765625,-105.11978912353516,-102.13739776611328,-101.87071990966797,-101.4072036743164,-110.2950210571289,-110.56597900390625,-117.8205795288086,-117.8205795288086,-115.37678527832031,-114.19111633300781,-112.17154693603516,-111.71284484863281,-109.96993255615234,-109.69880676269531,-107.38587188720703,-93.96934509277344,-84.34295654296875,-75.76290893554688,-80.46836853027344,-88.00873565673828,-89.16694641113281,-93.14451599121094,-92.58439636230469,-94.02839660644531,-88.36649322509766,-88.63871765136719,-87.80296325683594,-85.86453247070312,-86.74948120117188,-87.388427734375,-93.9231948852539,-91.10581970214844,-88.34651947021484,-86.75076293945312,-87.99488830566406,-91.94731903076172,-92.10566711425781,-100.97705078125,-96.23809051513672,-90.62232971191406,-91.6520767211914,-94.54345703125,-93.28262329101562,-92.39468383789062
0,-65.80720520019531,-71.41060638427734,-76.43901824951172,-81.36788940429688,-80.27364349365234,-83.44995880126953,-85.16277313232422,-77.05780792236328,-74.408935546875,-72.8404769897461,-78.50715637207031,-88.79546356201172,-93.98793029785156,-93.57303619384766,-89.39088439941406,-89.69129180908203,-91.44253540039062,-88.64225769042969,-90.6811294555664,-102.17718505859375,-102.17718505859375,-99.5602798461914,-98.0937728881836,-95.927734375,-96.45985412597656,-97.55325317382812,-99.86315155029297,-100.53675079345703,-79.27885437011719,-66.74881744384766,-52.688411712646484,-54.052249908447266,-55.84135437011719,-59.64557647705078,-59.87332534790039,-57.057804107666016,-59.05015182495117,-50.405818939208984,-53.83354187011719,-54.338409423828125,-59.541297912597656,-63.50956726074219,-67.47999572753906,-65.86785888671875,-67.52957916259766,-65.74126434326172,-72.68096160888672,-72.3260726928711,-69.23345184326172,-70.94237518310547,-75.98564147949219,-78.39624786376953,-84.38027954101562,-81.25211334228516,-79.95211029052734,-80.79134368896484,-82.58873748779297
0,-63.78074645996094,-69.26179504394531,-76.76217651367188,-83.41031646728516,-92.60342407226562,-99.4982681274414,-76.51661682128906,-69.64203643798828,-66.54402160644531,-69.34778594970703,-77.6924819946289,-85.8163070678711,-94.19868469238281,-98.24638366699219,-97.01299285888672,-96.49121856689453,-96.7369613647461,-98.40399169921875,-97.90541076660156,-99.7847671508789,-99.7847671508789,-108.18103790283203,-105.93578338623047,-102.04353332519531,-102.64027404785156,-104.62609100341797,-98.9837417602539,-91.34521484375,-71.87709045410156,-60.56507110595703,-44.94951248168945,-45.031028747558594,-47.22258758544922,-47.41926574707031,-49.3223762512207,-49.95077896118164,-52.692195892333984,-47.762489318847656,-49.319297790527344,-54.334381103515625,-55.36068344116211,-52.943843841552734,-57.501060485839844,-61.332096099853516,-61.920257568359375,-63.84443664550781,-65.93115997314453,-67.13970184326172,-68.5870361328125,-69.91136169433594,-74.05972290039062,-76.40922546386719,-78.91842651367188,-79.66658020019531,-84.8681411743164,-86.06720733642578,-86.60758972167969
0,-85.2009506225586,-87.89958190917969,-92.26290893554688,-97.42333221435547,-106.51820373535156,-108.16963958740234,-92.40765380859375,-87.17266845703125,-87.55689239501953,-93.3569564819336,-96.25320434570312,-102.48655700683594,-99.05323791503906,-99.88755798339844,-106.44412231445312,-107.81626892089844,-107.98638916015625,-107.90187072753906,-104.96186828613281,-103.34730529785156,-103.34730529785156,-110.38289642333984,-112.96136474609375,-108.49652099609375,-110.67693328857422,-113.99205017089844,-94.98531341552734,-80.74773406982422,-69.61793518066406,-66.23389434814453,-53.84600830078125,-52.498451232910156,-51.915714263916016,-52.43925476074219,-55.639549255371094,-52.65742492675781,-48.790889739990234,-40.407936096191406,-42.42424774169922,-52.522274017333984,-56.64142608642578,-59.74982452392578,-65.09967041015625,-66.25381469726562,-68.4472427368164,-70.29142761230469,-69.36430358886719,-70.73402404785156,-82.95792388916016,-85.50729370117188,-85.5304946899414,-86.90340423583984,-92.65182495117188,-92.44914245605469,-95.99227142333984,-103.16893005371094,-101.2466049194336
0,-96.17078399658203,-97.94374084472656,-104.94183349609375,-108.07026672363281,-115.19575500488281,-113.46369171142578,-110.6667251586914,-106.68278503417969,-104.00692749023438,-104.11193084716797,-101.03097534179688,-101.95368957519531,-100.53063201904297,-98.25070190429688,-97.98487091064453,-99.61316680908203,-103.43829345703125,-106.2612075805664,-107.5169448852539,-113.0331039428711,-113.0331039428711,-119.59796905517578,-114.7300033569336,-110.63816833496094,-112.39350128173828,-115.04098510742188,-92.42106628417969,-83.7063980102539,-77.96363067626953,-73.60245513916016,-69.9094009399414,-68.33258819580078,-65.0013198852539,-65.3420181274414,-68.13768005371094,-67.93815612792969,-59.92301559448242,-51.492225646972656,-57.85529708862305,-66.31053161621094,-70.1982650756836,-70.84040069580078,-79.58221435546875,-79.13809967041016,-79.81161499023438,-79.88386535644531,-80.70762634277344,-81.66089630126953,-86.90599822998047,-87.03044891357422,-94.05133056640625,-93.7881851196289,-103.39411926269531,-107.34596252441406,-109.6644515991211,-112.860107421875,-114.92536163330078
0,-89.33625030517578,-91.89469146728516,-98.12043762207031,-104.43344116210938,-113.23680877685547,-119.72147369384766,-122.50401306152344,-119.55587005615234,-114.8022689819336,-115.21741485595703,-119.43775177001953,-117.96039581298828,-114.6046371459961,-113.85256958007812,-118.96922302246094,-120.49201965332031,-121.30809020996094,-122.59502410888672,-122.98194122314453,-121.37040710449219,-121.37040710449219,-121.05680847167969,-123.18730163574219,-123.03416442871094,-121.58802032470703,-123.56966400146484,-94.20833587646484,-85.24159240722656,-77.95804595947266,-74.12464141845703,-75.69807434082031,-74.34648132324219,-73.4836654663086,-73.38774871826172,-74.4864273071289,-74.88150787353516,-67.18604278564453,-59.29581832885742,-63.793678283691406,-75.02884674072266,-74.29735565185547,-73.20150756835938,-80.17619323730469,-80.67684173583984,-79.34065246582031,-79.12622833251953,-83.85086822509766,-84.03689575195312,-83.6980209350586,-87.1732406616211,-90.405517578125,-91.38468170166016,-97.11795806884766,-102.57518768310547,-109.6690902709961,-115.72395324707031,-119.87074279785156
0,-92.35763549804688,-100.4803695678711,-111.32555389404297,-116.40430450439453,-122.01453399658203,-123.7597427368164,-120.99882507324219,-118.38842010498047,-116.73664855957031,-117.95690155029297,-122.9468994140625,-124.36697387695312,-124.36043548583984,-124.75537109375,-123.75443267822266,-123.98493957519531,-127.02980041503906,-126.42364501953125,-126.03307342529297,-123.63538360595703,-123.63538360595703,-122.35670471191406,-120.4579849243164,-120.38634490966797,-121.97478485107422,-122.60310363769531,-98.16229248046875,-89.14913177490234,-81.55429077148438,-79.2933578491211,-81.12873077392578,-78.78069305419922,-75.92936706542969,-76.48381042480469,-77.71626281738281,-78.61272430419922,-77.38249206542969,-67.84801483154297,-70.57131958007812,-81.92874908447266,-79.66710662841797,-78.10716247558594,-85.26190185546875,-89.62763214111328,-89.6433334350586,-88.4164810180664,-91.94798278808594,-92.82835388183594,-95.31007385253906,-97.08364868164062,-102.73072052001953,-104.99248504638672,-113.77902221679688,-116.44613647460938,-119.66577911376953,-123.08787536621094,-128.009033203125
0,-106.13179016113281,-114.54618835449219,-121.52267456054688,-126.09164428710938,-125.58895874023438,-127.9996337890625,-126.80587768554688,-125.07638549804688,-125.66870880126953,-124.37654113769531,-122.96952056884766,-125.93290710449219,-128.2946014404297,-129.2762908935547,-127.96842193603516,-127.76704406738281,-125.45419311523438,-123.52079772949219,-126.15029907226562,-126.0460433959961,-126.0460433959961,-127.59081268310547,-126.83393859863281,-127.5137710571289,-126.97798156738281,-125.88285827636719,-103.46553802490234,-94.93468475341797,-86.55565643310547,-83.70771789550781,-82.77107238769531,-78.60810089111328,-76.00037384033203,-76.79911804199219,-78.66824340820312,-79.57022094726562,-78.43456268310547,-69.75736236572266,-71.02416229248047,-81.5052490234375,-81.11064910888672,-82.11662292480469,-92.05963897705078,-92.20103454589844,-91.68132019042969,-93.55949401855469,-97.11621856689453,-97.7643051147461,-101.33026123046875,-99.3059310913086,-100.42303466796875,-101.29125213623047,-109.79059600830078,-115.97074127197266,-124.90103912353516,-121.97693634033203,-122.26680755615234
0,-112.06513977050781,-114.88361358642578,-119.87054443359375,-124.41388702392578,-126.98017883300781,-127.10637664794922,-126.8148193359375,-125.95885467529297,-123.75688171386719,-123.0782241821289,-126.20597076416016,-123.98420715332031,-124.42420959472656,-126.3772201538086,-128.5205841064453,-127.43598175048828,-124.73744201660156,-125.44091033935547,-125.84988403320312,-125.95500183105469,-125.95500183105469,-125.43856811523438,-124.48298645019531,-124.97596740722656,-124.74189758300781,-124.98561096191406,-105.56825256347656,-94.97586822509766,-84.1037826538086,-81.10040283203125,-74.33778381347656,-69.90957641601562,-65.732177734375,-64.93412780761719,-68.56476593017578,-70.36943054199219,-67.79168701171875,-58.51833724975586,-59.97915267944336,-73.27969360351562,-75.77198791503906,-78.59464263916016,-81.71688079833984,-86.64985656738281,-86.14551544189453,-84.15093994140625,-84.19161987304688,-85.06097412109375,-92.18136596679688,-93.90743255615234,-97.82052612304688,-98.67957305908203,-106.91233825683594,-111.79369354248047,-117.07894897460938,-117.15512084960938,-118.20268249511719
0,-118.35891723632812,-119.38768768310547,-124.11357879638672,-125.65181732177734,-125.80694580078125,-126.00424194335938,-128.14002990722656,-127.6802978515625,-127.87444305419922,-126.89729309082031,-125.75969696044922,-125.61150360107422,-127.51570892333984,-129.5303955078125,-127.00826263427734,-126.79942321777344,-126.40464782714844,-127.10110473632812,-128.60415649414062,-127.90635681152344,-127.90635681152344,-127.6476058959961,-127.70329284667969,-125.59390258789062,-125.56743621826172,-126.43059539794922,-98.55419921875,-89.78129577636719,-81.15717315673828,-77.96800231933594,-71.52223205566406,-65.09119415283203,-60.784461975097656,-61.06650924682617,-65.18094635009766,-67.3971176147461,-67.52574920654297,-62.26764678955078,-65.3518295288086,-78.90420532226562,-77.4080810546875,-79.45429992675781,-90.26822662353516,-90.03311157226562,-91.52008056640625,-91.5888442993164,-93.25896453857422,-93.5848388671875,-99.89993286132812,-98.92375183105469,-99.6527099609375,-100.8297348022461,-110.59115600585938,-116.33750915527344,-121.26002502441406,-122.90141296386719,-123.87690734863281
