0,-96.73700714111328,-83.13221740722656,-90.77167510986328,-95.4619369506836,-93.82313537597656,-90.91747283935547,-91.61046600341797,-92.87471008300781,-101.24309539794922,-94.4027328491211,-102.1454849243164,-108.93212890625,-117.66358184814453,-111.6712646484375,-103.85090637207031,-103.51455688476562,-105.17137145996094,-107.43824005126953,-105.41259765625,-109.2564926147461,-115.72594451904297,-113.61337280273438,-107.65169525146484,-109.89665985107422,-110.82274627685547,-103.79515075683594,-99.98948669433594,-80.3132095336914,-82.3729248046875,-87.80412292480469,-89.74054718017578,-93.30179595947266,-92.98220825195312,-95.47997283935547,-89.14122009277344,-92.05859375,-92.78360748291016,-89.59867095947266,-85.80746459960938,-82.37682342529297,-90.14061737060547,-88.67675018310547,-89.06389617919922,-90.27701568603516,-92.88452911376953,-87.52365112304688
0,-78.97187805175781,-64.69154357910156,-72.38854217529297,-84.16926574707031,-82.32710266113281,-71.82161712646484,-73.9066162109375,-81.67537689208984,-86.07681274414062,-87.30573272705078,-89.2967529296875,-93.07341766357422,-96.30787658691406,-99.03753662109375,-100.0796127319336,-100.46055603027344,-103.39498901367188,-99.92115020751953,-101.53327178955078,-105.22146606445312,-101.68339538574219,-99.85010528564453,-100.62432098388672,-105.65061950683594,-102.23867797851562,-93.47926330566406,-90.16609954833984,-61.49367141723633,-51.55525207519531,-52.18706512451172,-55.52212905883789,-55.77119445800781,-56.38304138183594,-59.361732482910156,-55.431884765625,-50.45412063598633,-48.923152923583984,-51.273841857910156,-55.03806686401367,-60.222198486328125,-65.2882308959961,-63.10703659057617,-65.88668823242188,-70.56388854980469,-73.41495513916016,-69.78409576416016
0,-79.74110412597656,-64.15251159667969,-71.61829376220703,-86.01238250732422,-79.39094543457031,-70.04397583007812,-73.05489349365234,-78.0755844116211,-92.87516021728516,-103.21256256103516,-101.85037231445312,-106.5682601928711,-106.2159652709961,-110.42921447753906,-109.39863586425781,-110.07793426513672,-110.36276245117188,-108.50426483154297,-108.01629638671875,-110.68406677246094,-111.72301483154297,-114.98977661132812,-110.4083480834961,-110.22589874267578,-106.66835021972656,-73.76646423339844,-70.18891143798828,-60.48103713989258,-50.9627799987793,-51.039955139160156,-51.52740478515625,-53.84394073486328,-56.439109802246094,-56.91537094116211,-55.93733215332031,-53.14239501953125,-51.09461212158203,-51.92491149902344,-53.58848571777344,-54.31651306152344,-56.964988708496094,-59.46623229980469,-60.57606506347656,-65.09722900390625,-64.43455505371094,-67.79557037353516
0,-95.89988708496094,-84.30233764648438,-91.84357452392578,-104.98279571533203,-94.97084045410156,-86.15274810791016,-92.42915344238281,-98.65019226074219,-106.6136245727539,-100.68148040771484,-99.83238983154297,-100.98710632324219,-102.13043975830078,-109.32869720458984,-111.99295806884766,-112.25402069091797,-111.87694549560547,-109.44049072265625,-110.24388122558594,-114.4959487915039,-116.88284301757812,-119.32210540771484,-118.46446990966797,-123.1580810546875,-112.18096923828125,-73.86434173583984,-71.05029296875,-54.57518005371094,-46.87930679321289,-50.933162689208984,-58.02539825439453,-62.175472259521484,-61.05052185058594,-61.23666763305664,-55.63105392456055,-51.47834777832031,-49.2646484375,-51.16279983520508,-59.983516693115234,-68.107421875,-73.25225067138672,-76.16975402832031,-77.54205322265625,-78.28506469726562,-80.07247161865234,-81.50173950195312
0,-97.33158874511719,-88.63821411132812,-90.31626892089844,-92.53284454345703,-92.40904998779297,-92.76911163330078,-94.27871704101562,-99.33174896240234,-100.37667846679688,-94.93985748291016,-95.56689453125,-101.22124481201172,-102.11786651611328,-96.4458999633789,-100.36182403564453,-103.13581848144531,-110.01532745361328,-109.08659362792969,-109.35294342041016,-118.39483642578125,-117.4140396118164,-116.96295928955078,-122.69332885742188,-124.41059112548828,-107.6893539428711,-69.46158599853516,-65.12186431884766,-52.07353210449219,-40.899627685546875,-42.97880172729492,-48.69768524169922,-52.71779251098633,-51.15513229370117,-53.89769744873047,-50.02717590332031,-44.559810638427734,-43.009300231933594,-45.84395217895508,-55.65216064453125,-61.729671478271484,-68.544921875,-70.27842712402344,-72.70110321044922,-78.61543273925781,-81.83870697021484,-82.28841400146484
0,-96.64881134033203,-86.91769409179688,-90.36359405517578,-103.93099975585938,-105.67063903808594,-104.04231262207031,-105.7071762084961,-106.13648986816406,-108.58081817626953,-106.21285247802734,-105.60137176513672,-108.34795379638672,-108.09481048583984,-108.80958557128906,-116.8628158569336,-116.84016418457031,-118.53765869140625,-118.6097640991211,-119.2782211303711,-122.76274108886719,-122.73390197753906,-125.19646453857422,-124.6263656616211,-125.38423156738281,-111.24494934082031,-75.08409881591797,-70.35547637939453,-67.95639038085938,-54.879329681396484,-53.87504959106445,-51.746482849121094,-56.16020965576172,-52.48445510864258,-47.419822692871094,-41.63651657104492,-42.24716567993164,-41.93408966064453,-43.63201904296875,-52.52351379394531,-62.41450881958008,-68.47189331054688,-72.52200317382812,-71.92779541015625,-77.44744873046875,-81.18926239013672,-83.77039337158203
0,-106.52425384521484,-96.80422973632812,-104.763916015625,-117.20145416259766,-119.14643859863281,-121.45000457763672,-122.92472076416016,-122.14676666259766,-123.06877136230469,-118.71379089355469,-116.99542236328125,-118.10576629638672,-119.70374298095703,-118.5578384399414,-113.85222625732422,-113.79581451416016,-114.5536880493164,-122.06330108642578,-122.68982696533203,-126.79519653320312,-127.06287384033203,-125.51658630371094,-126.77570343017578,-125.58911895751953,-111.8340072631836,-75.94041442871094,-72.58551025390625,-70.81311798095703,-61.10366439819336,-61.23312759399414,-59.304481506347656,-57.57389831542969,-54.54026794433594,-52.79657745361328,-44.64331817626953,-43.91697311401367,-45.10868453979492,-46.673004150390625,-55.300392150878906,-64.94136047363281,-70.59217071533203,-73.32084655761719,-73.09848022460938,-77.04969787597656,-82.05075073242188,-83.8526840209961
0,-120.12359619140625,-110.44926452636719,-118.2100601196289,-127.49881744384766,-126.8337173461914,-127.98786926269531,-124.2680435180664,-126.04874420166016,-125.32376861572266,-113.02948760986328,-107.43370056152344,-101.33195495605469,-100.20927429199219,-99.4661865234375,-96.44307708740234,-95.36289978027344,-97.93478393554688,-106.65907287597656,-111.10767364501953,-122.7829360961914,-125.57293701171875,-126.84171295166016,-128.18136596679688,-130.25286865234375,-107.5432357788086,-75.19263458251953,-72.95745086669922,-65.50286102294922,-57.87019729614258,-60.10036849975586,-68.02590942382812,-73.18690490722656,-72.59781646728516,-69.2228775024414,-63.75079345703125,-63.93319320678711,-65.77862548828125,-67.63699340820312,-72.52639770507812,-74.70079803466797,-78.31248474121094,-82.82697296142578,-83.29147338867188,-88.38335418701172,-93.45663452148438,-95.04268646240234
0,-123.34203338623047,-111.64376831054688,-120.31165313720703,-128.259765625,-126.99884033203125,-126.38422393798828,-128.0384979248047,-128.07864379882812,-126.79061126708984,-115.4202880859375,-112.37519836425781,-106.63326263427734,-105.54173278808594,-103.15509033203125,-106.53196716308594,-105.56490325927734,-104.70368194580078,-109.50779724121094,-115.04013061523438,-121.9950180053711,-127.43521118164062,-132.8579864501953,-128.5079345703125,-128.10423278808594,-102.60420227050781,-68.00836944580078,-65.7827377319336,-68.69226837158203,-68.86457061767578,-73.33149719238281,-77.55575561523438,-81.65861511230469,-78.84181213378906,-78.35101318359375,-72.5225830078125,-73.15240478515625,-71.57740020751953,-74.33868408203125,-80.611572265625,-81.89421081542969,-83.25092315673828,-89.67897033691406,-91.13508605957031,-96.95552062988281,-97.81145477294922,-100.22173309326172
0,-125.64344787597656,-115.06993103027344,-120.80411529541016,-126.64879608154297,-126.58317565917969,-128.96359252929688,-128.69882202148438,-127.72044372558594,-125.12232971191406,-115.70999145507812,-116.52912139892578,-122.00226593017578,-122.13299560546875,-124.51815032958984,-116.352294921875,-115.7920913696289,-113.94388580322266,-118.71727752685547,-123.36016082763672,-130.20260620117188,-128.9740447998047,-125.81439208984375,-128.37820434570312,-128.50669860839844,-116.1124038696289,-81.52487182617188,-78.40774536132812,-72.69116973876953,-66.53270721435547,-67.70230865478516,-71.95866394042969,-80.3055419921875,-78.87104797363281,-79.9615478515625,-77.13782501220703,-74.25193786621094,-74.21925354003906,-75.61634063720703,-85.20159149169922,-88.54842376708984,-94.92758178710938,-95.43045043945312,-96.31956481933594,-99.66522979736328,-102.78739929199219,-105.38348388671875
