0,-80.71087646484375,-78.77921295166016,-82.30974578857422,-100.92781066894531,-104.09007263183594,-109.40814208984375,-97.0180892944336,-91.36371612548828,-94.62352752685547,-94.63825988769531,-99.49686431884766,-101.90644073486328,-112.37413024902344,-115.16400146484375,-109.64459228515625,-113.37316131591797,-115.8211669921875,-122.3324203491211,-119.07095336914062,-117.42105102539062,-116.82642364501953,-118.76692199707031,-115.12124633789062,-115.13960266113281,-117.90681457519531,-118.67823791503906,-114.08717346191406,-115.55790710449219,-114.6386489868164,-119.39729309082031,-118.3727035522461,-123.10150909423828,-124.65855407714844,-111.7137451171875,-100.53614044189453,-87.93121337890625,-85.89566040039062,-88.71981048583984,-84.87461853027344,-88.78336334228516,-90.47889709472656,-87.92469024658203,-86.87529754638672,-86.87369537353516,-90.4408187866211,-88.15624237060547,-87.21641540527344,-90.58793640136719,-91.9797592163086,-85.61711883544922,-84.88169860839844,-88.34107971191406,-91.60733032226562,-92.02122497558594,-87.29380798339844,-90.1578598022461,-92.24575805664062,-91.70167541503906,-93.5430679321289,-88.52116394042969,-91.18204498291016
0,-69.1562271118164,-67.18150329589844,-70.35014343261719,-82.83342742919922,-89.67082977294922,-95.1675796508789,-81.86995697021484,-70.4293441772461,-70.50483703613281,-77.20043182373047,-83.80643463134766,-91.95626068115234,-99.76102447509766,-98.57015228271484,-104.3875503540039,-102.66226196289062,-103.99491882324219,-108.2784194946289,-107.74100494384766,-102.38359832763672,-101.78532409667969,-95.9283676147461,-97.88603973388672,-97.76776885986328,-99.50997924804688,-99.19835662841797,-101.2473373413086,-101.4282455444336,-101.13282012939453,-99.68367004394531,-100.7745361328125,-101.1349105834961,-101.64108276367188,-98.43513488769531,-87.37852478027344,-69.94697570800781,-58.61918258666992,-56.34853744506836,-49.670249938964844,-51.770381927490234,-53.17620086669922,-54.081329345703125,-55.78099822998047,-57.84346389770508,-60.58977508544922,-55.06011962890625,-52.61094665527344,-49.94652557373047,-47.60871887207031,-48.82301712036133,-47.91646194458008,-51.160118103027344,-53.54914855957031,-54.410247802734375,-57.061405181884766,-58.004737854003906,-59.12483596801758,-62.91291046142578,-63.174949645996094,-67.65984344482422,-65.94476318359375
0,-66.10701751708984,-64.21232604980469,-67.6481704711914,-82.20648193359375,-87.3380355834961,-97.44834899902344,-76.74526977539062,-65.39830780029297,-65.42794799804688,-75.70663452148438,-83.49713897705078,-93.28111267089844,-102.04112243652344,-105.08965301513672,-110.9334487915039,-107.93487548828125,-107.79595184326172,-112.44546508789062,-113.58247375488281,-114.04100799560547,-109.60961151123047,-107.16426086425781,-106.73953247070312,-107.82695770263672,-112.98837280273438,-112.83601379394531,-110.0984878540039,-110.44973754882812,-110.66073608398438,-112.02063751220703,-111.74893188476562,-112.39918518066406,-113.66638946533203,-88.94214630126953,-78.1380386352539,-59.460689544677734,-50.85158157348633,-49.17109680175781,-45.802371978759766,-47.050987243652344,-47.85837936401367,-49.69886016845703,-50.89762496948242,-50.56748580932617,-50.34505081176758,-49.44335174560547,-48.52167510986328,-48.0054817199707,-48.16652297973633,-48.74390411376953,-51.11157989501953,-50.721031188964844,-52.65687561035156,-52.00938034057617,-51.340309143066406,-48.5040283203125,-50.3679313659668,-52.41600036621094,-55.11294174194336,-54.86628341674805,-56.803531646728516
0,-88.15774536132812,-87.92273712158203,-94.03701782226562,-101.9019775390625,-112.05619049072266,-111.3470230102539,-95.53743743896484,-85.21947479248047,-85.6239242553711,-97.79790496826172,-104.30854034423828,-113.23478698730469,-116.22686767578125,-116.83399963378906,-117.33733367919922,-115.98255920410156,-117.67666625976562,-118.49137115478516,-122.31089782714844,-121.60798645019531,-117.14334869384766,-114.0694808959961,-114.54365539550781,-112.15739440917969,-110.99974060058594,-111.06535339355469,-113.99468994140625,-112.20463562011719,-110.97077178955078,-109.77479553222656,-111.54219055175781,-109.00814819335938,-108.5049819946289,-83.40550994873047,-73.42791748046875,-58.64256286621094,-50.157310485839844,-46.284141540527344,-46.16341781616211,-52.271942138671875,-58.95095443725586,-58.07862091064453,-57.05247497558594,-61.690826416015625,-61.08610534667969,-54.25495147705078,-51.733421325683594,-51.198421478271484,-52.04011917114258,-53.694515228271484,-59.76219940185547,-62.79841613769531,-62.38046646118164,-64.45742797851562,-67.79694366455078,-68.7118148803711,-70.00234985351562,-74.74817657470703,-75.64173126220703,-80.0569076538086,-84.03600311279297
0,-99.79350280761719,-98.0760726928711,-96.43192291259766,-107.53524017333984,-112.37689208984375,-118.74592590332031,-115.71259307861328,-110.68463134765625,-109.9632339477539,-114.58477783203125,-118.5310287475586,-123.4901123046875,-117.28520965576172,-115.77971649169922,-119.29731750488281,-126.63428497314453,-126.40293884277344,-123.27680969238281,-121.37781524658203,-121.01752471923828,-121.80641174316406,-120.64048767089844,-116.49639892578125,-115.47807312011719,-116.60502624511719,-118.1429672241211,-115.1200942993164,-111.70836639404297,-112.27808380126953,-115.98249053955078,-117.63906860351562,-107.8208999633789,-107.33975219726562,-77.09786224365234,-68.48592376708984,-63.26367950439453,-51.93100357055664,-46.257080078125,-38.81666564941406,-43.216007232666016,-47.096675872802734,-46.6275520324707,-49.03865051269531,-51.018245697021484,-49.03335952758789,-42.95827102661133,-43.278892517089844,-47.877620697021484,-49.899192810058594,-57.73188781738281,-63.56656265258789,-66.86522674560547,-70.93549346923828,-68.58916473388672,-69.90464782714844,-70.34370422363281,-73.03327178955078,-78.23981475830078,-82.13269805908203,-85.10160064697266,-86.98164367675781
0,-92.19148254394531,-90.2717056274414,-92.3437728881836,-103.63410186767578,-111.72171020507812,-124.86373138427734,-126.08788299560547,-121.1781005859375,-120.93852233886719,-121.83367919921875,-123.17982482910156,-124.91719818115234,-124.3311996459961,-123.05496215820312,-123.63867950439453,-124.68232727050781,-123.69463348388672,-123.32855987548828,-124.27582550048828,-125.4236831665039,-126.66395568847656,-123.9207763671875,-123.69847869873047,-124.88477325439453,-122.47956085205078,-122.89629364013672,-118.64070129394531,-118.28335571289062,-118.00112915039062,-119.75269317626953,-120.29118347167969,-120.93733215332031,-119.05039978027344,-78.83924102783203,-70.27882385253906,-66.97257995605469,-65.02626037597656,-60.05200958251953,-54.28361892700195,-49.617637634277344,-51.59857940673828,-53.57042694091797,-53.971439361572266,-56.95944595336914,-55.64678192138672,-50.363861083984375,-49.46548080444336,-53.7823600769043,-56.45310974121094,-61.7005729675293,-70.16793823242188,-71.0073013305664,-71.71153259277344,-74.36126708984375,-76.48750305175781,-75.70934295654297,-76.92001342773438,-82.46772766113281,-84.23785400390625,-85.64757537841797,-86.58849334716797
0,-97.12808990478516,-95.87040710449219,-99.99810791015625,-112.5369873046875,-118.2979507446289,-123.00133514404297,-125.84833526611328,-124.60581970214844,-124.7828369140625,-125.92628479003906,-125.46705627441406,-122.78443908691406,-121.9638671875,-122.52653503417969,-122.3759765625,-123.38841247558594,-124.83922576904297,-126.83148956298828,-125.13371276855469,-123.91947174072266,-122.5724868774414,-123.78884887695312,-126.2263412475586,-126.91110229492188,-127.46372985839844,-125.59693908691406,-121.66044616699219,-122.47403717041016,-122.7246322631836,-124.18170928955078,-123.60516357421875,-123.68687438964844,-124.41278839111328,-92.58243560791016,-82.89031219482422,-76.79425811767578,-72.51638793945312,-67.71949005126953,-60.49460220336914,-57.77289581298828,-59.49196243286133,-60.19587326049805,-59.141292572021484,-59.98999786376953,-58.012550354003906,-53.58735656738281,-54.34254455566406,-57.8359375,-59.45744323730469,-66.2247543334961,-70.65514373779297,-72.40238952636719,-72.25379180908203,-73.10955810546875,-72.57614135742188,-73.60981750488281,-77.91947174072266,-84.62596130371094,-88.34693145751953,-94.67574310302734,-95.77054595947266
0,-115.2162094116211,-115.48660278320312,-115.20002746582031,-120.49993133544922,-121.38517761230469,-123.15542602539062,-122.85873413085938,-123.36003112792969,-123.9620590209961,-124.71639251708984,-128.11474609375,-125.78982543945312,-127.20161437988281,-129.4095001220703,-126.13934326171875,-126.79254913330078,-127.55773162841797,-128.32211303710938,-126.2902603149414,-126.76310729980469,-128.09548950195312,-128.06427001953125,-123.39441680908203,-123.43869018554688,-124.79393005371094,-126.7955093383789,-129.21548461914062,-125.90779113769531,-126.68669891357422,-124.9053955078125,-123.76852416992188,-124.29010009765625,-123.8756332397461,-81.15125274658203,-72.72745513916016,-67.5464096069336,-65.21470642089844,-60.53289794921875,-59.75200271606445,-67.63914489746094,-71.56227111816406,-72.65474700927734,-71.46529388427734,-70.46785736083984,-62.96622848510742,-57.55086898803711,-53.898712158203125,-54.289405822753906,-55.978328704833984,-65.01480865478516,-73.40353393554688,-74.8171157836914,-74.67131042480469,-76.61101531982422,-76.97977447509766,-78.66426086425781,-81.985107421875,-87.9522705078125,-90.96934509277344,-92.03559112548828,-94.49905395507812
0,-112.7480697631836,-110.31587982177734,-110.0948715209961,-116.40030670166016,-120.09184265136719,-124.57278442382812,-127.24954223632812,-127.94690704345703,-127.35291290283203,-126.86114501953125,-126.01502227783203,-124.10848999023438,-127.8708267211914,-126.58531951904297,-125.44707489013672,-127.23450469970703,-127.00699615478516,-128.02679443359375,-128.7772979736328,-127.91267395019531,-126.46442413330078,-126.88321685791016,-126.9552001953125,-127.29934692382812,-128.6100311279297,-128.36691284179688,-126.82389068603516,-128.4516143798828,-129.05384826660156,-131.74966430664062,-131.0424041748047,-129.126953125,-128.39987182617188,-79.3633804321289,-70.13082122802734,-65.92105102539062,-67.1427993774414,-66.40277862548828,-67.84994506835938,-71.25897216796875,-75.3062744140625,-77.00972747802734,-77.91969299316406,-78.12894439697266,-73.1335220336914,-66.25088500976562,-63.70603942871094,-65.38793182373047,-66.9368896484375,-74.4703598022461,-78.52244567871094,-78.60929870605469,-79.1391372680664,-79.39128112792969,-80.18929290771484,-81.74365997314453,-87.14655303955078,-93.55530548095703,-95.08943939208984,-98.73502349853516,-103.800048828125
0,-121.57958984375,-119.94062805175781,-118.73065185546875,-125.4645004272461,-128.60562133789062,-130.0563201904297,-131.6014404296875,-129.22955322265625,-128.86166381835938,-129.80859375,-127.59627532958984,-126.55429077148438,-127.44219207763672,-129.32049560546875,-126.25819396972656,-127.69544219970703,-127.8314437866211,-127.8072738647461,-129.87831115722656,-128.73487854003906,-127.49050903320312,-129.41571044921875,-127.75415802001953,-127.66415405273438,-125.05264282226562,-124.97856140136719,-125.51451110839844,-128.08946228027344,-127.06986999511719,-125.8541259765625,-125.6233901977539,-128.03207397460938,-127.44195556640625,-92.55484771728516,-83.8984146118164,-77.93390655517578,-73.47473907470703,-70.8965835571289,-66.37532043457031,-68.30265045166016,-76.48435974121094,-79.2010498046875,-79.37857055664062,-77.54165649414062,-74.58152770996094,-70.59159851074219,-66.99909210205078,-66.18611907958984,-66.89825439453125,-69.93492889404297,-70.19314575195312,-71.28484344482422,-71.70164489746094,-74.61797332763672,-76.42636108398438,-77.05850219726562,-81.75855255126953,-91.41783905029297,-92.96959686279297,-95.64353942871094,-99.24044799804688
