0,-122.480712890625,-122.31622314453125,-115.71857452392578,-118.99449920654297,-116.73162841796875,-115.47827911376953,-111.30327606201172,-109.81011199951172,-109.74826049804688,-112.86959075927734,-115.77862548828125,-117.83562469482422,-116.97877502441406,-112.57267761230469,-101.00126647949219,-106.19841003417969,-107.18639373779297,-111.76753234863281,-121.54631042480469,-123.96826171875,-120.52106475830078,-114.36629486083984,-112.14893341064453,-102.43548583984375,-98.4815902709961,-97.52449798583984,-93.67945098876953,-92.5118408203125,-92.92996978759766,-93.15621948242188,-91.54473876953125,-100.50565338134766,-102.08308410644531,-100.90563201904297,-94.87057495117188,-97.89682006835938,-96.78715515136719,-93.39398956298828,-95.26156616210938,-96.11247253417969,-98.14261627197266,-95.78853607177734,-100.14595794677734,-103.02818298339844,-102.65072631835938,-103.90152740478516,-107.89435577392578
0,-107.19464874267578,-106.46954345703125,-103.06685638427734,-103.69866943359375,-104.4706039428711,-100.84626007080078,-97.22425079345703,-97.52445983886719,-95.531494140625,-97.18057250976562,-98.88410949707031,-102.21050262451172,-102.34988403320312,-100.15443420410156,-99.21620178222656,-102.08695220947266,-103.6604995727539,-107.5647964477539,-104.48512268066406,-104.88893127441406,-104.83760070800781,-110.47831726074219,-107.11056518554688,-94.01913452148438,-88.78329467773438,-86.992431640625,-81.10436248779297,-76.03301239013672,-78.9666748046875,-77.48724365234375,-79.3067855834961,-89.34214782714844,-86.37468719482422,-77.7802734375,-78.99465942382812,-76.90538787841797,-84.66411590576172,-79.91845703125,-76.04497528076172,-73.2686996459961,-73.08567810058594,-77.32791900634766,-77.02572631835938,-82.66098022460938,-81.60142517089844,-96.8766098022461,-95.08251190185547
0,-108.45195770263672,-107.47379302978516,-106.72392272949219,-104.61258697509766,-104.79216003417969,-105.80235290527344,-102.3211898803711,-102.53728485107422,-102.56808471679688,-101.3290786743164,-100.84803771972656,-101.67689514160156,-100.71923828125,-100.23685455322266,-108.13482666015625,-109.35749816894531,-109.62981414794922,-110.44464874267578,-106.30856323242188,-102.40247344970703,-107.0557861328125,-107.86617279052734,-107.00560760498047,-105.01507568359375,-95.90251159667969,-82.11174774169922,-69.08329772949219,-60.52415466308594,-67.97493743896484,-67.74124908447266,-67.9673080444336,-69.68954467773438,-68.33340454101562,-62.07152557373047,-61.046058654785156,-63.263214111328125,-65.61814880371094,-68.89505004882812,-65.87309265136719,-64.65624237060547,-64.22577667236328,-62.4797477722168,-67.23047637939453,-72.05765533447266,-74.86719512939453,-84.3687515258789,-82.91758728027344
0,-114.89541625976562,-113.71328735351562,-115.11262512207031,-117.69239807128906,-118.17201232910156,-115.83997344970703,-110.15906524658203,-110.48637390136719,-119.30008697509766,-118.05845642089844,-120.08687591552734,-114.25396728515625,-112.049072265625,-117.26666259765625,-113.9775390625,-114.03910064697266,-122.419921875,-123.25938415527344,-120.47518157958984,-122.36946868896484,-121.9364013671875,-124.4920883178711,-124.0435791015625,-118.53433990478516,-96.96248626708984,-81.7651596069336,-67.48345184326172,-57.94306945800781,-67.54289245605469,-67.31332397460938,-64.8850326538086,-72.95877075195312,-73.2295913696289,-64.18916320800781,-64.47785186767578,-69.46269226074219,-70.22764587402344,-71.98779296875,-67.78645324707031,-62.8450813293457,-62.645790100097656,-66.22489929199219,-73.32962799072266,-70.18252563476562,-67.19091033935547,-83.79434204101562,-87.28559875488281
0,-125.5055160522461,-125.79904174804688,-118.39136505126953,-109.32942199707031,-110.51415252685547,-114.42804718017578,-117.53199768066406,-117.02728271484375,-117.36888885498047,-112.8580551147461,-111.90177917480469,-111.9609375,-116.95454406738281,-118.96247863769531,-118.37895965576172,-116.46361541748047,-117.18282318115234,-119.82231903076172,-128.07345581054688,-125.45681762695312,-123.61772155761719,-124.24176025390625,-124.67977142333984,-112.94074249267578,-95.638427734375,-79.97900390625,-64.4478759765625,-50.91859817504883,-57.2220573425293,-60.554569244384766,-58.56333541870117,-61.1956672668457,-62.600521087646484,-58.30540084838867,-59.9910888671875,-62.14320373535156,-63.34999084472656,-67.8476791381836,-65.0870132446289,-65.6124038696289,-67.66645050048828,-76.20610046386719,-75.53479766845703,-68.2383041381836,-65.48780822753906,-83.80226135253906,-87.6566390991211
0,-112.33430480957031,-113.4597396850586,-118.3895034790039,-108.86271667480469,-107.63926696777344,-110.88106536865234,-108.40789031982422,-108.1808090209961,-113.52762603759766,-114.28495788574219,-116.73542022705078,-117.56944274902344,-123.572265625,-123.90735626220703,-124.12742614746094,-125.40811920166016,-126.72601318359375,-126.88907623291016,-128.3256378173828,-127.78864288330078,-126.50906372070312,-125.89543151855469,-126.22429656982422,-115.28656768798828,-92.67207336425781,-78.44770812988281,-68.20661163330078,-53.948402404785156,-52.407833099365234,-52.922725677490234,-50.03274917602539,-50.561729431152344,-50.48532485961914,-49.69047164916992,-51.46908950805664,-53.420936584472656,-55.55128479003906,-61.544456481933594,-65.00507354736328,-68.24520874023438,-69.02442932128906,-72.60748291015625,-74.37187194824219,-71.28704071044922,-71.0766372680664,-80.81758117675781,-83.9023666381836
0,-119.11431884765625,-121.21353912353516,-118.8326187133789,-107.44189453125,-109.93212127685547,-101.95246124267578,-101.05316925048828,-102.96783447265625,-116.98503112792969,-119.87992095947266,-119.94806671142578,-125.65171813964844,-130.4645538330078,-129.36610412597656,-130.3541259765625,-131.2607879638672,-129.0615997314453,-127.17774200439453,-127.32797241210938,-128.57847595214844,-129.39183044433594,-129.26087951660156,-129.9113006591797,-109.83483123779297,-92.04261016845703,-80.857421875,-78.25294494628906,-66.64826965332031,-61.98588562011719,-59.67927932739258,-56.516357421875,-58.787872314453125,-56.2403450012207,-58.30678939819336,-58.60968017578125,-62.62068176269531,-65.38032531738281,-71.647216796875,-75.47360229492188,-78.28263092041016,-79.75122833251953,-82.70135498046875,-83.0606460571289,-80.54766845703125,-78.3644027709961,-88.5730972290039,-90.92250061035156
0,-130.25706481933594,-128.0692596435547,-126.60125732421875,-116.9166030883789,-116.99801635742188,-121.87850189208984,-121.53836059570312,-122.48636627197266,-127.76166534423828,-126.0016860961914,-126.25126647949219,-130.7284698486328,-128.46234130859375,-128.0771026611328,-127.73014068603516,-125.87491607666016,-123.19087219238281,-125.56488800048828,-130.69113159179688,-131.27415466308594,-128.34121704101562,-127.50086212158203,-127.24079132080078,-114.33869934082031,-93.00899505615234,-79.53299713134766,-75.59888458251953,-61.21080017089844,-54.561222076416016,-56.25406265258789,-56.719154357910156,-64.00316619873047,-60.02772903442383,-56.57053756713867,-57.67989730834961,-59.530696868896484,-60.0120735168457,-71.84721374511719,-74.93879699707031,-79.0252914428711,-80.5582046508789,-83.37793731689453,-82.9133071899414,-76.87812805175781,-74.62584686279297,-88.66130828857422,-91.28870391845703
0,-131.4228057861328,-129.69712829589844,-127.13444519042969,-114.92911529541016,-113.47606658935547,-119.48916625976562,-118.20048522949219,-119.66159057617188,-128.16741943359375,-126.73542022705078,-126.62859344482422,-128.96995544433594,-127.14451599121094,-125.17874145507812,-131.34207153320312,-129.7457275390625,-128.23541259765625,-127.1250228881836,-130.56954956054688,-129.50437927246094,-134.53280639648438,-131.0828094482422,-130.17034912109375,-99.98604583740234,-80.3738021850586,-67.97451782226562,-66.66967010498047,-66.25508117675781,-69.53079986572266,-72.36151885986328,-72.99259948730469,-77.24661254882812,-73.68607330322266,-72.27159118652344,-69.98868560791016,-69.89885711669922,-70.46488952636719,-72.71146392822266,-76.08773803710938,-78.5595932006836,-79.30712890625,-89.66753387451172,-82.96450805664062,-74.31624603271484,-71.62217712402344,-90.42198181152344,-89.7966079711914
0,-130.37118530273438,-131.17796325683594,-123.49403381347656,-111.89398193359375,-112.30752563476562,-116.8641357421875,-113.44469451904297,-113.51175689697266,-121.75201416015625,-126.38993835449219,-126.64794158935547,-129.90557861328125,-130.07760620117188,-127.08026123046875,-130.90704345703125,-131.7106475830078,-130.63134765625,-132.20538330078125,-130.13504028320312,-129.02816772460938,-129.79425048828125,-130.5301971435547,-131.37725830078125,-116.98303985595703,-100.0020751953125,-88.7174301147461,-85.10791015625,-79.1006851196289,-79.65917205810547,-82.33824157714844,-80.4199447631836,-84.1572036743164,-81.26058959960938,-82.51036071777344,-78.76102447509766,-80.59654235839844,-82.53352355957031,-85.41980743408203,-87.57984924316406,-87.90650939941406,-88.41364288330078,-98.05218505859375,-90.17381286621094,-82.13833618164062,-79.53858947753906,-91.35784149169922,-93.63925170898438
