0,-83.79519653320312,-86.07503509521484,-98.6856689453125,-108.45632934570312,-92.695556640625,-98.01482391357422,-106.97831726074219,-100.59976959228516,-105.36725616455078,-100.15741729736328,-80.46410369873047,-82.57679748535156,-91.43203735351562,-93.62155151367188,-88.22725677490234,-89.20657348632812,-89.88465881347656,-81.79685974121094,-91.95349884033203,-91.28662872314453,-98.29037475585938,-98.09013366699219,-104.90571594238281,-104.00433349609375,-101.20814514160156,-107.17183685302734,-106.34223937988281,-112.27722930908203,-107.30712890625,-112.9298324584961
0,-65.62578582763672,-72.09770202636719,-85.70809936523438,-89.62686920166016,-81.06458282470703,-92.50081634521484,-95.09608459472656,-96.1095962524414,-96.29747772216797,-92.89691925048828,-58.876678466796875,-57.61770248413086,-58.75941467285156,-59.61614227294922,-49.66701126098633,-50.79085922241211,-58.9408073425293,-64.36627960205078,-71.35681915283203,-73.74012756347656,-75.94197082519531,-83.51158142089844,-92.86466217041016,-90.26510620117188,-87.94650268554688,-89.41390228271484,-94.63363647460938,-100.70287322998047,-93.02976989746094,-100.46924591064453
0,-63.87627029418945,-71.94193267822266,-91.08366394042969,-84.26821899414062,-81.93321228027344,-92.25943756103516,-103.76165008544922,-112.80778503417969,-110.84873962402344,-101.17723846435547,-50.950618743896484,-52.6069221496582,-52.024635314941406,-54.39073944091797,-48.919593811035156,-51.38877487182617,-57.71092987060547,-59.72532272338867,-63.792083740234375,-71.05669403076172,-70.4233169555664,-75.03836059570312,-77.82148742675781,-82.99919128417969,-92.31204986572266,-93.23521423339844,-94.3695068359375,-102.83335876464844,-101.89498138427734,-103.17393493652344
0,-87.64582061767578,-95.0431137084961,-107.81613159179688,-103.22950744628906,-108.17415618896484,-113.54434967041016,-114.70462036132812,-115.41596984863281,-113.84610748291016,-102.18209075927734,-44.283870697021484,-46.445987701416016,-53.41722869873047,-55.3029899597168,-46.34146499633789,-46.93425750732422,-62.870391845703125,-69.85205078125,-72.40641784667969,-72.82489013671875,-71.80665588378906,-73.54912567138672,-75.16525268554688,-79.84292602539062,-86.09825134277344,-90.4275894165039,-92.57218933105469,-100.89256286621094,-106.9547119140625,-108.30021667480469
0,-98.54539489746094,-99.34545135498047,-116.82373046875,-116.37855529785156,-115.51252746582031,-116.68619537353516,-120.60377502441406,-117.8318099975586,-104.21741485595703,-97.91693115234375,-48.01744842529297,-41.625736236572266,-42.91268539428711,-46.47776412963867,-39.961692810058594,-41.94633102416992,-61.044151306152344,-63.56831741333008,-69.29803466796875,-72.60775756835938,-72.55140686035156,-80.65176391601562,-80.12883758544922,-74.50769805908203,-78.94291687011719,-88.32728576660156,-93.3106689453125,-101.71660614013672,-109.08930969238281,-116.44719696044922
0,-90.89909362792969,-94.9942855834961,-114.84902954101562,-112.17535400390625,-119.88838958740234,-116.26378631591797,-121.58464813232422,-121.25269317626953,-105.14862823486328,-101.14947509765625,-63.261619567871094,-57.56122589111328,-49.496253967285156,-54.78614044189453,-50.02766418457031,-55.430389404296875,-73.77046203613281,-79.28152465820312,-75.89383697509766,-76.92417907714844,-77.12252807617188,-76.00105285644531,-78.05973815917969,-85.26370239257812,-87.7380142211914,-93.65879821777344,-99.2220458984375,-111.61028289794922,-117.49549865722656,-124.26203155517578
0,-92.91961669921875,-101.24910736083984,-119.8362045288086,-124.63431549072266,-123.65093231201172,-128.5081329345703,-127.04002380371094,-123.66646575927734,-111.06747436523438,-109.63462829589844,-70.20109558105469,-66.3626708984375,-62.758880615234375,-66.09806823730469,-61.78756332397461,-65.98517608642578,-85.10897827148438,-88.4273910522461,-83.24652099609375,-80.19075012207031,-80.7298355102539,-83.81229400634766,-86.30403900146484,-86.1071548461914,-93.15484619140625,-99.37713623046875,-103.32666778564453,-111.13446044921875,-118.5883560180664,-122.02159881591797
0,-113.52818298339844,-115.7537612915039,-123.65925598144531,-124.26671600341797,-126.39705657958984,-126.3012466430664,-127.31571960449219,-125.38265991210938,-124.86083984375,-111.45040130615234,-64.8730697631836,-62.96070098876953,-56.757957458496094,-59.12942886352539,-59.51274871826172,-67.5179672241211,-80.64659881591797,-89.31489562988281,-80.86369323730469,-81.24932861328125,-81.57591247558594,-86.24641418457031,-86.78958129882812,-91.45955657958984,-93.1450424194336,-97.72390747070312,-95.27839660644531,-101.10819244384766,-108.08826446533203,-124.45824432373047
0,-117.45296478271484,-123.03829193115234,-125.5178451538086,-128.9384765625,-124.4225845336914,-126.03081512451172,-128.2597198486328,-126.21772003173828,-127.6172103881836,-107.76162719726562,-67.58454895019531,-64.92493438720703,-54.262760162353516,-58.457122802734375,-59.258934020996094,-62.40850067138672,-81.0986328125,-87.74065399169922,-83.4158706665039,-80.73826599121094,-78.9017562866211,-79.88571166992188,-80.40150451660156,-86.83466339111328,-95.08414459228516,-102.77434539794922,-106.37291717529297,-118.68087005615234,-122.50175476074219,-122.77661895751953
0,-117.18386840820312,-121.20381927490234,-124.12062072753906,-129.83509826660156,-124.39366912841797,-125.43657684326172,-128.94911193847656,-127.46502685546875,-116.54903411865234,-108.59127044677734,-70.93439483642578,-66.29640197753906,-60.54438781738281,-63.305747985839844,-65.20425415039062,-71.82698822021484,-90.037109375,-96.65608978271484,-85.37782287597656,-85.60946655273438,-81.54275512695312,-82.39774322509766,-83.18212127685547,-88.1203842163086,-95.15963745117188,-103.01461791992188,-107.22344207763672,-124.55113220214844,-126.63008880615234,-130.8598175048828
