0,-78.921142578125,-86.7649154663086,-94.8545150756836,-104.27283477783203,-103.18260192871094,-100.38340759277344,-94.32264709472656,-85.02538299560547,-83.20548248291016,-90.5096206665039,-98.20092010498047,-98.53694152832031,-100.19435119628906,-107.0318374633789,-112.37492370605469,-110.18939208984375,-111.89523315429688,-112.76368713378906,-114.04642486572266,-115.58348846435547,-114.08390045166016,-111.92317199707031,-111.80368041992188,-101.54925537109375,-101.72193908691406,-98.08515167236328,-79.12281799316406,-67.58818817138672,-75.80944061279297,-78.60092163085938,-85.14094543457031,-88.01203155517578,-81.6322250366211,-81.80413055419922,-82.65550994873047,-81.37517547607422,-86.03749084472656,-82.28534698486328,-81.45453643798828,-82.9010009765625,-85.3200912475586,-83.9465560913086,-83.54782104492188,-80.55389404296875,-81.47722625732422,-83.70941925048828,-83.61837005615234,-86.25430297851562,-87.65531158447266,-85.43729400634766,-86.73274230957031,-84.19837188720703,-84.48797607421875,-85.6989974975586,-80.78262329101562,-84.50386810302734,-83.81753540039062,-84.83985137939453
0,-67.3888168334961,-74.75696563720703,-77.59506225585938,-80.5732192993164,-85.32827758789062,-88.38380432128906,-74.5343017578125,-67.08917236328125,-67.27347564697266,-76.28089904785156,-80.4711685180664,-85.85433959960938,-93.75038146972656,-95.90972137451172,-98.58168029785156,-91.51543426513672,-95.47168731689453,-95.5665283203125,-100.53601837158203,-101.83209228515625,-98.20664978027344,-95.99243927001953,-93.7774429321289,-96.61613464355469,-100.85829162597656,-85.88784790039062,-69.41230010986328,-48.553043365478516,-47.084110260009766,-49.23046112060547,-47.972877502441406,-53.535491943359375,-50.871585845947266,-51.02086639404297,-52.308555603027344,-51.265045166015625,-46.76799774169922,-46.25178527832031,-46.887001037597656,-50.8969612121582,-52.644187927246094,-56.98147964477539,-60.185546875,-62.61846160888672,-61.018211364746094,-62.921871185302734,-62.930747985839844,-64.61702728271484,-65.17062377929688,-64.9329605102539,-65.99980926513672,-67.95279693603516,-64.9425048828125,-65.04672241210938,-75.15355682373047,-76.07801055908203,-76.17853546142578,-76.69111633300781
0,-62.365474700927734,-75.60114288330078,-81.04261779785156,-88.65563201904297,-95.84550476074219,-85.74506378173828,-70.97439575195312,-63.31575012207031,-62.626441955566406,-78.96552276611328,-87.6173324584961,-95.58229064941406,-102.5767593383789,-107.55352020263672,-104.19149780273438,-104.15843200683594,-104.57832336425781,-102.52041625976562,-102.08346557617188,-103.17515563964844,-102.55863952636719,-107.43006134033203,-111.88706970214844,-110.43672943115234,-110.75112915039062,-83.1436538696289,-61.773681640625,-43.19861602783203,-39.11573028564453,-40.2434196472168,-43.49329376220703,-43.70152282714844,-45.20725631713867,-44.878265380859375,-43.49318313598633,-43.42463302612305,-42.67179489135742,-41.129661560058594,-42.60464096069336,-42.3304443359375,-41.48969650268555,-42.68813705444336,-47.069889068603516,-50.13823318481445,-50.16485595703125,-52.348812103271484,-54.768367767333984,-56.726646423339844,-57.78200912475586,-60.067291259765625,-62.448551177978516,-64.83661651611328,-63.025535583496094,-63.8271598815918,-72.5666275024414,-72.56108093261719,-74.19017791748047,-78.75923919677734
0,-87.27433013916016,-96.72913360595703,-109.66871643066406,-110.97517395019531,-115.56837463378906,-102.03935241699219,-89.06596374511719,-82.5072021484375,-83.36616516113281,-100.26215362548828,-106.6403579711914,-111.23633575439453,-111.18132781982422,-113.41888427734375,-110.38742065429688,-113.12262725830078,-113.06351470947266,-109.88803100585938,-111.03081512451172,-103.08814239501953,-103.59912109375,-111.54312896728516,-113.16140747070312,-110.91407012939453,-111.27519226074219,-80.50798797607422,-63.660152435302734,-43.87754821777344,-38.120731353759766,-39.010196685791016,-41.82209014892578,-47.718257904052734,-45.4101448059082,-43.862064361572266,-35.700714111328125,-34.32566833496094,-32.266544342041016,-42.460693359375,-45.8872184753418,-48.341365814208984,-46.243473052978516,-47.70623779296875,-55.20050811767578,-60.07855987548828,-62.318885803222656,-62.85762405395508,-64.83675384521484,-68.53880310058594,-70.78430938720703,-73.50323486328125,-74.53919982910156,-77.07160949707031,-76.08056640625,-77.74146270751953,-80.2685317993164,-82.95228576660156,-84.95693969726562,-89.34984588623047
0,-98.76616668701172,-104.60041046142578,-112.48834991455078,-115.4058609008789,-116.57084655761719,-115.55951690673828,-110.39636993408203,-102.50008392333984,-100.60327911376953,-109.11295318603516,-115.50238037109375,-115.86627197265625,-113.6456069946289,-114.1823959350586,-115.45657348632812,-120.02571105957031,-113.39299011230469,-112.08369445800781,-111.1258316040039,-111.02470397949219,-110.37928771972656,-117.34612274169922,-119.16890716552734,-114.95539855957031,-112.59236145019531,-83.9892349243164,-71.51725006103516,-60.88216018676758,-56.79983901977539,-56.25658416748047,-58.340152740478516,-59.967552185058594,-55.0952262878418,-53.91913986206055,-51.94681167602539,-51.281837463378906,-46.89188766479492,-52.37006759643555,-57.20208740234375,-57.8452033996582,-58.3435173034668,-60.9168815612793,-65.12075805664062,-68.51171875,-71.99010467529297,-75.63021850585938,-76.49481201171875,-78.37728118896484,-80.09246826171875,-81.3458251953125,-84.07176971435547,-85.97650146484375,-85.87610626220703,-85.88113403320312,-86.79134368896484,-87.95220947265625,-88.13186645507812,-88.55088806152344
0,-84.27804565429688,-91.47413635253906,-102.9884262084961,-115.85272216796875,-117.82327270507812,-117.01134490966797,-113.90699768066406,-110.54122924804688,-105.46060180664062,-114.94941711425781,-118.99427032470703,-118.01382446289062,-117.03883361816406,-117.81558990478516,-118.72113800048828,-121.03193664550781,-118.6900634765625,-112.74395751953125,-110.64749908447266,-105.56751251220703,-107.1468505859375,-113.26708221435547,-112.41596984863281,-108.14119720458984,-109.2105712890625,-88.8439712524414,-76.46791076660156,-66.87710571289062,-62.15855407714844,-62.12101745605469,-65.47789001464844,-70.2780532836914,-66.15884399414062,-63.689369201660156,-56.91497802734375,-55.973018646240234,-53.74418258666992,-58.59049606323242,-64.79557800292969,-63.12939453125,-63.57746124267578,-64.7653579711914,-69.7374038696289,-74.66594696044922,-75.91497039794922,-76.58983612060547,-77.15653991699219,-76.33364868164062,-77.18379211425781,-82.45960998535156,-81.63121795654297,-79.99078369140625,-79.50257110595703,-78.74337768554688,-79.11258697509766,-79.86290740966797,-82.72115325927734,-84.32144927978516
0,-92.46516418457031,-96.66651153564453,-107.6986083984375,-115.25691223144531,-118.46432495117188,-122.84823608398438,-119.82917785644531,-117.79750061035156,-114.87539672851562,-120.45763397216797,-120.51358795166016,-121.37422943115234,-122.56275939941406,-123.1599349975586,-122.47942352294922,-122.1450424194336,-120.76740264892578,-118.40318298339844,-112.47443389892578,-105.37642669677734,-105.17998504638672,-108.55581665039062,-109.46976470947266,-112.45254516601562,-115.24356079101562,-89.73149871826172,-77.29716491699219,-69.80690002441406,-73.63796997070312,-74.80387878417969,-74.4032211303711,-75.44664001464844,-72.8938217163086,-71.39535522460938,-69.236083984375,-69.0700454711914,-62.50536346435547,-67.66515350341797,-70.33909606933594,-68.87816619873047,-69.2961654663086,-71.94971466064453,-78.04656219482422,-82.04475402832031,-85.96461486816406,-88.04132843017578,-89.27715301513672,-86.20875549316406,-84.5905990600586,-82.97930908203125,-84.14555358886719,-81.26367950439453,-81.95122528076172,-81.18006896972656,-82.45906829833984,-82.60399627685547,-83.23411560058594,-86.89002990722656
0,-102.80828094482422,-103.05078887939453,-107.76840209960938,-115.24090576171875,-121.36962127685547,-122.18170166015625,-122.32080841064453,-122.22898864746094,-119.4502182006836,-121.84896850585938,-124.85521697998047,-124.41095733642578,-123.00800323486328,-123.23942565917969,-123.85895538330078,-122.20870208740234,-121.512939453125,-122.70623779296875,-114.38721466064453,-104.07185363769531,-103.9350814819336,-109.89321899414062,-111.41320037841797,-120.18093872070312,-122.12469482421875,-97.56256866455078,-86.11434936523438,-75.82968139648438,-75.5876235961914,-76.29598999023438,-77.99674987792969,-75.69634246826172,-73.35636901855469,-72.95439910888672,-73.55625915527344,-74.64005279541016,-66.3021469116211,-67.11268615722656,-73.49992370605469,-70.6572036743164,-72.0983657836914,-74.6257553100586,-84.2349853515625,-85.46627044677734,-86.25119018554688,-89.9448013305664,-95.36754608154297,-92.38280487060547,-90.89131164550781,-87.5877914428711,-87.5320053100586,-87.13401794433594,-85.80406951904297,-86.6468276977539,-88.28399658203125,-91.39099884033203,-90.7176742553711,-91.48987579345703
0,-101.30784606933594,-105.23240661621094,-110.4274673461914,-118.74156188964844,-120.58294677734375,-122.01661682128906,-122.4926986694336,-122.71900939941406,-121.54653930664062,-120.90514373779297,-123.79949188232422,-123.57024383544922,-123.09481048583984,-123.6287841796875,-123.33741760253906,-124.58159637451172,-125.4497299194336,-125.66009521484375,-121.25714111328125,-110.50454711914062,-109.36628723144531,-113.83829498291016,-119.01302337646484,-125.66870880126953,-118.6822509765625,-86.29297637939453,-73.72138977050781,-63.739627838134766,-62.182945251464844,-63.437408447265625,-66.1966323852539,-64.73591613769531,-59.72887420654297,-58.804622650146484,-59.674537658691406,-60.338462829589844,-53.35740280151367,-55.192771911621094,-63.46342468261719,-67.04375457763672,-63.55915451049805,-63.28228759765625,-67.15737915039062,-71.9980239868164,-76.39689636230469,-76.7554702758789,-81.00508117675781,-82.23137664794922,-81.37396240234375,-82.46113586425781,-83.97408294677734,-87.16722869873047,-89.44017028808594,-88.37493896484375,-90.43241882324219,-94.71231842041016,-94.12918853759766,-95.83367919921875
0,-99.59358978271484,-102.0966567993164,-110.63951873779297,-121.31946563720703,-122.24871826171875,-122.30371856689453,-123.94966125488281,-124.14925384521484,-120.87939453125,-120.59034729003906,-123.56671142578125,-124.9111099243164,-124.84516143798828,-123.89598083496094,-124.58366394042969,-123.85863494873047,-124.63868713378906,-117.93537139892578,-101.22090911865234,-88.88166046142578,-89.8445816040039,-101.4485092163086,-101.90151977539062,-104.88536071777344,-107.488525390625,-86.67852783203125,-74.37408447265625,-62.807403564453125,-60.48694610595703,-60.36674880981445,-61.228118896484375,-60.55522155761719,-60.058189392089844,-58.4586296081543,-59.34539031982422,-59.72235107421875,-59.30752944946289,-62.926414489746094,-69.23184204101562,-67.16426086425781,-67.21791076660156,-68.17314147949219,-74.92399597167969,-79.70777130126953,-83.27474975585938,-89.79195404052734,-88.89610290527344,-90.07611846923828,-90.8099136352539,-89.28080749511719,-91.0718994140625,-93.15254211425781,-90.9666976928711,-90.85466003417969,-93.97576904296875,-94.29967498779297,-93.44615173339844,-97.6907730102539
