0,-102.71661376953125,-103.46284484863281,-102.48278045654297,-106.79776000976562,-111.01571655273438,-111.01571655273438,-108.20851135253906,-111.63272094726562,-107.17274475097656,-105.91361999511719,-106.93854522705078,-110.75686645507812,-107.134033203125,-102.29635620117188,-96.35261535644531,-96.82381439208984,-98.63992309570312,-97.15345764160156,-92.98960876464844,-91.94224548339844,-92.31555938720703,-91.84107971191406,-91.06425476074219,-87.61878967285156,-90.54644775390625,-93.1576156616211,-102.3187484741211,-100.0416030883789,-98.8276596069336,-96.25123596191406,-95.66851806640625,-98.71099853515625,-97.87681579589844,-97.02416229248047,-99.46381378173828,-100.24208068847656,-107.46674346923828,-104.19502258300781,-98.11102294921875,-88.94550323486328,-83.8375244140625,-83.85209655761719,-88.4188461303711,-101.08262634277344,-90.69762420654297,-91.44829559326172,-91.56837463378906,-90.77301025390625,-93.1040267944336,-87.00102233886719,-86.29772186279297,-85.26271057128906,-85.26271057128906,-88.69913482666016,-86.38666534423828,-82.80811309814453,-80.60030364990234,-81.06140899658203,-82.83782958984375,-85.00760650634766,-82.73173522949219,-82.99613189697266,-85.58077239990234,-89.36763000488281,-90.7203369140625,-91.74939727783203,-92.16332244873047,-91.45597076416016,-91.19744873046875,-90.1376724243164,-87.09147644042969,-86.41561889648438,-91.22525024414062
0,-103.60667419433594,-103.43453979492188,-99.53022003173828,-98.38348388671875,-96.25003051757812,-96.25003051757812,-94.81544494628906,-91.75640869140625,-88.7873764038086,-91.12055206298828,-93.56581115722656,-95.27247619628906,-97.68897247314453,-101.74339294433594,-96.01014709472656,-94.31729125976562,-96.68911743164062,-94.79012298583984,-96.3669204711914,-95.27037048339844,-96.09651947021484,-90.86641693115234,-90.1461181640625,-91.82149505615234,-95.85989379882812,-96.09562683105469,-97.0626220703125,-99.11125183105469,-100.86505889892578,-94.9619140625,-94.78811645507812,-98.58845520019531,-95.54490661621094,-94.51560974121094,-97.56707763671875,-99.36538696289062,-98.70952606201172,-92.76162719726562,-89.07803344726562,-79.8878402709961,-76.96063232421875,-76.66687774658203,-76.25253295898438,-80.2179946899414,-78.7472915649414,-78.69095611572266,-76.53097534179688,-76.99083709716797,-83.54916381835938,-83.13111114501953,-80.93670654296875,-80.26282501220703,-80.26282501220703,-83.73704528808594,-78.03884887695312,-81.5309066772461,-88.15485382080078,-79.9018325805664,-77.89196014404297,-80.07080841064453,-83.29436492919922,-85.57962799072266,-79.93109130859375,-79.48369598388672,-81.3415298461914,-81.20169830322266,-78.0604019165039,-74.63572692871094,-76.29740142822266,-78.74564361572266,-79.30821228027344,-80.260986328125,-82.54059600830078
0,-97.98143005371094,-101.54698181152344,-102.3318099975586,-101.65863800048828,-100.27825164794922,-100.27825164794922,-95.5460433959961,-95.77056884765625,-102.65785217285156,-101.88229370117188,-102.00833892822266,-98.56685638427734,-97.14254760742188,-98.39594268798828,-99.77360534667969,-101.42281341552734,-105.02140045166016,-101.62825775146484,-98.8615951538086,-96.34078216552734,-96.65062713623047,-96.96788787841797,-96.37977600097656,-95.8803939819336,-98.22933959960938,-100.5915756225586,-101.93790435791016,-100.86467742919922,-101.14513397216797,-104.03580474853516,-99.36742401123047,-100.18917083740234,-102.40681457519531,-102.06089782714844,-100.92414093017578,-102.87330627441406,-104.10126495361328,-78.63610076904297,-72.85987091064453,-64.54552459716797,-64.9710693359375,-68.29096984863281,-68.63652038574219,-70.03963470458984,-70.8307876586914,-69.71471405029297,-70.9135971069336,-70.06655883789062,-70.21543884277344,-71.17511749267578,-71.33782958984375,-70.78638458251953,-70.78638458251953,-69.92467498779297,-70.66448211669922,-70.86177062988281,-70.96868896484375,-72.20791625976562,-73.98503112792969,-73.55142974853516,-70.49667358398438,-70.16881561279297,-70.43367767333984,-70.30802154541016,-71.14400482177734,-73.4853515625,-74.85392761230469,-74.17920684814453,-72.3226318359375,-68.94290161132812,-70.80361938476562,-72.65806579589844,-75.83719635009766
0,-112.27371215820312,-112.6441421508789,-110.51920318603516,-106.01705169677734,-104.4249267578125,-104.4249267578125,-106.644775390625,-110.4592056274414,-114.28112030029297,-110.4271011352539,-108.61145782470703,-108.1651611328125,-111.10215759277344,-114.34068298339844,-115.01683807373047,-112.135498046875,-111.78445434570312,-110.37251281738281,-107.38150024414062,-106.41108703613281,-106.59868621826172,-107.611328125,-108.13770294189453,-109.3980484008789,-109.5085678100586,-110.07731628417969,-108.17379760742188,-111.07182312011719,-112.99494934082031,-113.44242095947266,-113.01002502441406,-110.86296844482422,-113.8148422241211,-111.07643127441406,-105.5051040649414,-105.62516784667969,-106.35456848144531,-76.15363311767578,-71.58771514892578,-63.231971740722656,-62.21425247192383,-63.75006866455078,-62.653785705566406,-60.306396484375,-61.7172737121582,-62.62739562988281,-64.45406341552734,-65.56932830810547,-66.28195190429688,-66.15775299072266,-65.50714111328125,-67.09368896484375,-67.09368896484375,-68.41863250732422,-68.86848449707031,-68.13533020019531,-67.982421875,-69.4615707397461,-68.9320297241211,-68.19595336914062,-65.16446685791016,-65.9208984375,-63.36717987060547,-64.04363250732422,-67.24239349365234,-69.55103302001953,-68.73387908935547,-74.19763946533203,-74.87030792236328,-72.52252197265625,-77.35240173339844,-79.09085845947266,-90.18985748291016
0,-114.81645965576172,-112.23356628417969,-110.50125122070312,-106.52320861816406,-106.97161865234375,-106.97161865234375,-107.57987976074219,-109.72001647949219,-115.74974060058594,-114.84078216552734,-112.86449432373047,-109.55103302001953,-110.31745147705078,-111.33680725097656,-114.08578491210938,-113.90349578857422,-114.32120513916016,-111.37185668945312,-112.42837524414062,-113.18097686767578,-112.16047668457031,-108.1619873046875,-107.35932159423828,-108.11933898925781,-108.97642517089844,-109.33584594726562,-112.00596618652344,-112.11969757080078,-112.2215347290039,-109.91532897949219,-109.696533203125,-109.66712188720703,-114.21827697753906,-116.24017333984375,-114.19480895996094,-111.12149810791016,-108.74662780761719,-72.08302307128906,-65.9218521118164,-56.40806579589844,-56.17103576660156,-60.536033630371094,-67.03394317626953,-69.3279800415039,-71.62094116210938,-73.62443542480469,-78.23483276367188,-79.5481185913086,-81.98095703125,-80.76637268066406,-82.2244644165039,-82.86814880371094,-82.86814880371094,-79.50186920166016,-79.52104949951172,-78.093505859375,-77.99252319335938,-76.62510681152344,-74.36687469482422,-73.40946960449219,-73.18978118896484,-71.08160400390625,-70.39105224609375,-74.13219451904297,-80.18962860107422,-78.40779113769531,-78.6620101928711,-79.72116088867188,-80.34835815429688,-80.33700561523438,-84.4403076171875,-86.08781433105469,-91.22889709472656
0,-108.2569808959961,-110.8341293334961,-112.36187744140625,-112.33171081542969,-110.18183898925781,-110.18183898925781,-110.54833984375,-111.21737670898438,-110.47978210449219,-111.24523162841797,-111.80821990966797,-113.44449615478516,-111.27052307128906,-112.0497817993164,-110.25426483154297,-107.89641571044922,-106.65897369384766,-104.46495819091797,-106.11035919189453,-108.10871124267578,-107.17498016357422,-108.65434265136719,-110.79206085205078,-115.13469696044922,-114.67373657226562,-115.27157592773438,-113.1884536743164,-111.7212142944336,-110.19523620605469,-107.07666015625,-107.4142837524414,-108.76642608642578,-109.13060760498047,-110.44314575195312,-113.4050521850586,-115.21866607666016,-114.47856140136719,-77.52053833007812,-70.3848876953125,-56.981300354003906,-54.45301818847656,-55.259544372558594,-58.282283782958984,-57.84736633300781,-57.024017333984375,-57.80012893676758,-60.74406051635742,-63.742340087890625,-65.01869201660156,-65.96428680419922,-67.59066009521484,-67.56218719482422,-67.56218719482422,-69.23876190185547,-69.07363891601562,-68.94949340820312,-69.11996459960938,-71.33683013916016,-73.52324676513672,-73.6107177734375,-76.61920166015625,-79.36212158203125,-80.3056640625,-81.7420425415039,-83.56185913085938,-85.28533935546875,-85.53353118896484,-87.55941772460938,-88.00377655029297,-86.0467529296875,-89.14218139648438,-88.97135925292969,-93.95260620117188
0,-110.67678833007812,-106.63482666015625,-106.8314208984375,-111.96455383300781,-112.59928131103516,-112.59928131103516,-112.76727294921875,-112.7272720336914,-110.71710205078125,-109.56927490234375,-109.58590698242188,-106.16411590576172,-105.29574584960938,-104.77086639404297,-102.71849822998047,-104.37638854980469,-106.0691146850586,-108.57608795166016,-107.92195129394531,-108.73619079589844,-111.14662170410156,-110.48628234863281,-110.84632873535156,-108.14128112792969,-106.39299774169922,-107.88959503173828,-106.2405014038086,-105.40858459472656,-104.33997344970703,-104.63733673095703,-105.69156646728516,-107.17671203613281,-106.07793426513672,-105.19651794433594,-105.85578918457031,-107.51829528808594,-108.29113006591797,-94.6014175415039,-89.20518493652344,-77.39604187011719,-73.24310302734375,-70.14588928222656,-68.42447662353516,-64.03857421875,-63.044403076171875,-63.348628997802734,-66.67285919189453,-67.56878662109375,-67.84725952148438,-72.846923828125,-75.6135025024414,-74.05628967285156,-74.05628967285156,-73.15251922607422,-70.53614807128906,-69.85938262939453,-69.05794525146484,-70.11087036132812,-70.96076965332031,-73.38758087158203,-73.47000122070312,-72.56053161621094,-75.49114990234375,-80.66007232666016,-84.07264709472656,-85.39278411865234,-85.35784912109375,-89.10398864746094,-89.97454071044922,-91.08071899414062,-92.0933609008789,-92.84941101074219,-94.7042007446289
0,-115.16400909423828,-115.98921203613281,-116.73583984375,-113.90348052978516,-111.36607360839844,-111.36607360839844,-110.77156066894531,-112.09961700439453,-110.44499969482422,-110.34765625,-110.51200866699219,-109.98954772949219,-109.09880065917969,-108.68030548095703,-105.10629272460938,-106.00826263427734,-110.98028564453125,-110.1635971069336,-109.43840789794922,-110.05673217773438,-111.5291748046875,-114.26190185546875,-114.453857421875,-111.88096618652344,-110.4487533569336,-110.88175964355469,-111.07349395751953,-111.6720199584961,-110.5569076538086,-105.10350036621094,-105.33902740478516,-107.57418060302734,-108.21971130371094,-108.30899810791016,-109.51631164550781,-110.7498550415039,-110.9210433959961,-106.48799896240234,-103.03791046142578,-91.68821716308594,-87.13999938964844,-85.01549530029297,-84.19345092773438,-78.61198425292969,-76.46705627441406,-76.73480987548828,-77.20736694335938,-75.75133514404297,-75.89833068847656,-80.0860595703125,-77.99301147460938,-74.22501373291016,-74.22501373291016,-73.02322387695312,-71.28470611572266,-72.12008666992188,-72.75426483154297,-74.32373809814453,-74.35384368896484,-75.27505493164062,-80.37773895263672,-82.37152862548828,-82.82516479492188,-85.75413513183594,-88.91569519042969,-89.72648620605469,-90.89704132080078,-96.6558837890625,-97.14338684082031,-98.29287719726562,-101.29719543457031,-102.74746704101562,-104.28895568847656
0,-119.30166625976562,-121.84907531738281,-121.78811645507812,-120.62041473388672,-120.26261901855469,-120.26261901855469,-118.58480834960938,-120.24177551269531,-119.08002471923828,-120.09699249267578,-120.14703369140625,-117.94520568847656,-117.6999740600586,-114.63660430908203,-112.84931182861328,-113.45376586914062,-113.95281982421875,-114.19841003417969,-113.82476806640625,-115.06500244140625,-113.0873031616211,-111.12115478515625,-111.712158203125,-110.23719787597656,-111.19915008544922,-114.6716079711914,-119.72291564941406,-118.36331176757812,-117.99971771240234,-119.10099792480469,-118.49565124511719,-117.06680297851562,-116.55191802978516,-117.36432647705078,-119.37413024902344,-118.87027740478516,-117.68946838378906,-101.7198257446289,-97.30418395996094,-89.31351470947266,-84.94764709472656,-82.97754669189453,-83.15819549560547,-76.69952392578125,-74.49034118652344,-74.50656127929688,-74.8966293334961,-77.11630249023438,-78.5473861694336,-79.7550277709961,-79.75520324707031,-76.40902709960938,-76.40902709960938,-74.44483184814453,-71.73646545410156,-70.95551300048828,-70.11517333984375,-71.03665161132812,-73.47893524169922,-75.19242095947266,-75.86924743652344,-75.66358184814453,-78.02936553955078,-82.54553985595703,-85.5088882446289,-90.32361602783203,-91.39137268066406,-99.14739990234375,-98.74784088134766,-96.9968032836914,-99.85296630859375,-101.07603454589844,-99.50418853759766
0,-125.19578552246094,-128.25328063964844,-127.54029846191406,-113.51708221435547,-107.53401184082031,-107.53401184082031,-105.04115295410156,-106.96749114990234,-110.375732421875,-114.3616714477539,-117.98079681396484,-122.8254165649414,-114.9053726196289,-106.72046661376953,-103.22021484375,-103.11003112792969,-104.70126342773438,-106.84651947021484,-109.82522583007812,-110.39091491699219,-109.3090591430664,-112.07430267333984,-113.75582122802734,-116.72821807861328,-121.12117004394531,-124.3011703491211,-124.6931381225586,-125.01119995117188,-126.32705688476562,-124.69811248779297,-125.66044616699219,-126.85934448242188,-127.59770202636719,-126.8870620727539,-126.09596252441406,-125.32754516601562,-123.30451202392578,-93.26358795166016,-88.03058624267578,-79.91173553466797,-76.60713958740234,-74.90565490722656,-73.7401351928711,-69.80792236328125,-65.76451110839844,-64.95630645751953,-65.32911682128906,-66.69319915771484,-67.26799011230469,-70.8163070678711,-71.3880844116211,-71.40287017822266,-71.40287017822266,-71.26962280273438,-75.70835876464844,-73.85304260253906,-74.8639144897461,-77.23779296875,-78.68339538574219,-80.84803771972656,-83.75554656982422,-84.63973236083984,-86.75697326660156,-90.95259094238281,-92.75884246826172,-96.36251068115234,-96.5113296508789,-98.68693542480469,-97.75745391845703,-93.39823913574219,-93.95674896240234,-94.6860580444336,-100.83647155761719
