0,-100.15834045410156,-99.34142303466797,-102.35448455810547,-110.36353302001953,-104.64851379394531,-99.38558197021484,-100.31425476074219,-98.9958724975586,-97.35649108886719,-94.54328918457031,-99.23043060302734,-92.65196228027344,-91.48379516601562,-90.65666198730469,-88.89827728271484,-91.45567321777344,-104.32725524902344,-104.47823333740234,-103.17174530029297,-100.5445785522461,-96.51122283935547,-95.21427154541016,-96.4563980102539,-94.64972686767578,-91.10092163085938,-92.05690002441406,-94.8205337524414,-95.26595306396484,-100.9662094116211,-100.25394439697266,-105.92117309570312,-110.30085754394531,-111.41513061523438,-105.46353912353516,-108.38514709472656,-108.39899444580078,-107.7142105102539,-96.59262084960938,-90.67808532714844,-88.05638885498047,-88.79515075683594,-88.79515075683594,-95.09684753417969,-93.5915298461914,-89.39440155029297,-89.43883514404297,-91.84635162353516,-90.7634506225586,-90.71891021728516,-90.1617202758789,-87.35520935058594,-82.9140625,-83.84539031982422,-87.03306579589844,-90.98420715332031,-90.93417358398438,-89.396240234375,-87.98521423339844,-87.95710754394531,-88.16999053955078,-88.40882110595703,-89.94808959960938,-88.9065933227539,-89.53727722167969,-90.63522338867188,-96.24153137207031,-90.47737884521484,-92.53800964355469,-95.69268798828125,-94.9383544921875,-100.30793762207031,-105.212890625,-101.01655578613281,-100.24003601074219,-101.61123657226562,-102.75856018066406,-101.74483489990234
0,-94.8739242553711,-97.62516784667969,-100.41879272460938,-97.46405792236328,-93.61919403076172,-94.95560455322266,-92.72642517089844,-92.72923278808594,-92.65565490722656,-92.84848022460938,-91.89485931396484,-96.96540069580078,-95.39512634277344,-92.82855224609375,-87.98123168945312,-90.7780532836914,-99.66551971435547,-98.55328369140625,-98.95329284667969,-92.39143371582031,-93.25643920898438,-101.00000762939453,-98.48344421386719,-96.05957794189453,-98.42992401123047,-97.37818145751953,-95.69083404541016,-90.98776245117188,-89.48513793945312,-91.64807891845703,-98.40300750732422,-93.69618225097656,-92.72530364990234,-96.04670715332031,-98.88838195800781,-99.63300323486328,-94.07255554199219,-82.32266998291016,-79.67579650878906,-79.17768859863281,-79.3392333984375,-79.3392333984375,-77.45956420898438,-80.00135040283203,-79.94945526123047,-80.92318725585938,-82.22027587890625,-80.44401550292969,-78.39514923095703,-77.69610595703125,-78.86103820800781,-77.54631042480469,-78.35419464111328,-79.87242889404297,-84.20691680908203,-86.1573486328125,-85.33953094482422,-80.76923370361328,-79.77327728271484,-78.23461151123047,-81.62454986572266,-84.54269409179688,-88.31320190429688,-82.53240966796875,-80.75796508789062,-76.40192413330078,-78.61040496826172,-86.88702392578125,-87.76622772216797,-87.6274642944336,-85.42646789550781,-85.6259536743164,-89.47074890136719,-87.3691635131836,-87.69745635986328,-93.48072052001953,-94.33245086669922
0,-103.29337310791016,-102.74296569824219,-102.3008041381836,-101.84935760498047,-101.45034790039062,-100.0515365600586,-96.14920806884766,-94.76403045654297,-95.29134368896484,-99.19454956054688,-98.21187591552734,-97.57237243652344,-98.03024291992188,-99.43179321289062,-97.32775115966797,-98.05758666992188,-94.17166137695312,-92.05968475341797,-90.751953125,-89.43836975097656,-92.469970703125,-99.95550537109375,-102.35896301269531,-104.57501220703125,-103.65518188476562,-102.09656524658203,-98.00680541992188,-94.97566986083984,-95.00479888916016,-97.24701690673828,-99.67369842529297,-100.69729614257812,-101.45010375976562,-101.18973541259766,-104.21835327148438,-101.43167114257812,-83.66293334960938,-69.59757232666016,-65.96646118164062,-68.18952941894531,-69.3451156616211,-69.3451156616211,-72.76091003417969,-72.50849151611328,-71.43363189697266,-72.61663055419922,-74.56843566894531,-74.06086730957031,-73.20556640625,-74.30352783203125,-75.33255004882812,-75.44967651367188,-72.4539566040039,-71.84928894042969,-72.38748931884766,-73.10232543945312,-71.3668212890625,-69.85486602783203,-68.66065979003906,-68.54641723632812,-70.19631958007812,-71.52745056152344,-69.80944061279297,-69.52011108398438,-69.95748901367188,-72.1308822631836,-71.1562728881836,-70.77313995361328,-72.40754699707031,-73.87638092041016,-77.11181640625,-79.53030395507812,-85.6054458618164,-88.63030242919922,-89.94811248779297,-96.5842514038086,-97.50129699707031
0,-106.94711303710938,-111.16629791259766,-109.1646728515625,-106.79531860351562,-108.72052001953125,-109.2254638671875,-107.28617858886719,-106.15431213378906,-106.09899139404297,-105.48728942871094,-109.16494750976562,-107.2106704711914,-107.08930206298828,-107.98023223876953,-107.6848373413086,-107.34489440917969,-104.28695678710938,-104.0245132446289,-104.96800994873047,-106.89102172851562,-106.76801300048828,-109.84210205078125,-110.35203552246094,-111.04795837402344,-110.35127258300781,-108.18011474609375,-107.2544937133789,-107.30746459960938,-105.72064971923828,-106.69416046142578,-104.78311157226562,-105.79570770263672,-106.35828399658203,-108.47111511230469,-108.33201599121094,-100.98699951171875,-81.75447082519531,-62.78335189819336,-57.69457244873047,-59.1199951171875,-61.81333541870117,-61.81333541870117,-68.32017517089844,-68.142578125,-70.11834716796875,-70.54833984375,-70.44941711425781,-70.23685455322266,-70.4803695678711,-70.49766540527344,-68.27528381347656,-66.6375732421875,-69.29206085205078,-68.15621185302734,-67.13673400878906,-68.04690551757812,-67.76187133789062,-64.13558197021484,-62.72111892700195,-60.258575439453125,-62.3587532043457,-69.14535522460938,-66.4628677368164,-66.71688079833984,-67.99801635742188,-69.89608764648438,-70.17000579833984,-68.70486450195312,-70.79142761230469,-72.29096984863281,-79.40626525878906,-83.03446960449219,-88.0642318725586,-92.22264862060547,-93.98430633544922,-97.36402893066406,-96.16539001464844
0,-112.44947814941406,-113.50111389160156,-109.82450103759766,-106.43125915527344,-109.7612075805664,-111.50453186035156,-112.58891296386719,-113.34632873535156,-112.40434265136719,-111.21563720703125,-108.39511108398438,-108.41584014892578,-110.04151916503906,-111.82554626464844,-111.4537124633789,-109.4541244506836,-108.52615356445312,-108.97563171386719,-109.32572174072266,-108.05109405517578,-107.39665222167969,-111.55284881591797,-112.81915283203125,-113.07101440429688,-107.7875747680664,-105.76825714111328,-107.01625061035156,-108.67401885986328,-109.06885528564453,-109.94583129882812,-107.1714859008789,-107.24752807617188,-108.60972595214844,-112.36373138427734,-110.33646392822266,-105.3508071899414,-75.63217163085938,-59.93955612182617,-56.55083465576172,-62.2891731262207,-68.2541732788086,-68.2541732788086,-72.45336151123047,-75.10575103759766,-82.55026245117188,-85.35625457763672,-84.3491439819336,-83.50596618652344,-85.22822570800781,-84.2014389038086,-86.25592803955078,-87.49464416503906,-83.0224380493164,-81.97838592529297,-80.96465301513672,-79.78942108154297,-77.8885498046875,-73.237548828125,-71.87025451660156,-71.65530395507812,-78.30286407470703,-81.58756256103516,-80.06341552734375,-82.36640167236328,-84.08073425292969,-87.47088623046875,-83.07333374023438,-75.87751770019531,-79.09870147705078,-81.5763931274414,-87.51631927490234,-87.54725646972656,-89.8033218383789,-103.16913604736328,-103.76903533935547,-108.0608901977539,-105.39249420166016
0,-109.87034606933594,-109.58683776855469,-111.06359100341797,-110.7917709350586,-111.69012451171875,-110.98504638671875,-111.1434097290039,-112.26805877685547,-112.31262969970703,-111.84883880615234,-112.17375946044922,-112.2418441772461,-111.91790771484375,-111.83724975585938,-110.6445541381836,-110.77976989746094,-110.88127899169922,-110.3874282836914,-109.21324920654297,-109.75458526611328,-112.4330825805664,-113.99181365966797,-113.45165252685547,-112.47599792480469,-111.32295227050781,-112.78971099853516,-114.8728256225586,-114.83248138427734,-113.28987121582031,-109.74361419677734,-110.46161651611328,-111.59467315673828,-111.6146011352539,-113.43402862548828,-113.03042602539062,-103.245361328125,-83.0238037109375,-62.9801025390625,-57.37738037109375,-57.835304260253906,-61.04620361328125,-61.04620361328125,-61.8267822265625,-61.89333724975586,-64.67172241210938,-65.23255157470703,-65.98921966552734,-65.99427795410156,-65.82196044921875,-65.3255615234375,-64.00988006591797,-64.66560363769531,-65.34364318847656,-65.92436218261719,-68.21184539794922,-70.60154724121094,-72.20082092285156,-71.28235626220703,-71.70580291748047,-72.9849853515625,-80.80458068847656,-83.10013580322266,-81.81012725830078,-81.2508316040039,-81.6821517944336,-82.00666046142578,-82.01350402832031,-80.02839660644531,-83.56317138671875,-85.760498046875,-93.21810913085938,-94.76264190673828,-96.50479125976562,-106.26920318603516,-106.58740997314453,-106.20206451416016,-106.75357055664062
0,-109.25379943847656,-110.6166763305664,-108.51554870605469,-108.30231475830078,-107.45166015625,-108.10279846191406,-108.36215209960938,-106.15296936035156,-106.21592712402344,-108.02035522460938,-108.27354431152344,-107.72019958496094,-107.2900390625,-107.20332336425781,-107.1177749633789,-108.93439483642578,-111.55291748046875,-109.99028015136719,-108.9713363647461,-108.41264343261719,-110.29232788085938,-109.86612701416016,-109.0579605102539,-105.92637634277344,-105.3123779296875,-106.68780517578125,-107.8511962890625,-107.90113830566406,-109.42692565917969,-110.87860107421875,-108.21023559570312,-109.0186767578125,-109.54093933105469,-110.16751098632812,-108.43683624267578,-105.38603210449219,-96.87531280517578,-81.2399673461914,-75.26014709472656,-69.17172241210938,-69.62655639648438,-69.62655639648438,-70.73161315917969,-68.53231048583984,-68.40415954589844,-68.33455657958984,-69.60103607177734,-71.44947814941406,-72.38751220703125,-72.28125,-69.03515625,-69.7059097290039,-69.57020568847656,-70.90093231201172,-71.67295837402344,-70.80123138427734,-73.258056640625,-75.2564468383789,-76.8025131225586,-81.22404479980469,-82.61695098876953,-83.46656799316406,-86.40657043457031,-88.23162078857422,-89.76207733154297,-94.35240173339844,-93.00152587890625,-91.14134216308594,-92.01905822753906,-93.10668182373047,-99.67201232910156,-101.7717514038086,-105.07910919189453,-106.85814666748047,-106.89974212646484,-108.14836120605469,-105.3032455444336
0,-112.5053939819336,-111.40633392333984,-111.77774047851562,-110.3822021484375,-108.80448913574219,-110.69538116455078,-109.180908203125,-110.75173950195312,-112.3850326538086,-114.53981018066406,-114.8042221069336,-110.6070327758789,-110.95638275146484,-111.6279296875,-111.94627380371094,-111.1465072631836,-113.49114227294922,-113.30423736572266,-113.62055206298828,-114.30274200439453,-114.8569564819336,-114.93519592285156,-114.87265014648438,-114.25776672363281,-113.86103057861328,-115.13600158691406,-115.8322982788086,-114.30497741699219,-114.46004486083984,-116.48700714111328,-115.44612884521484,-113.67930603027344,-114.26940155029297,-116.70695495605469,-115.5340805053711,-115.86155700683594,-112.0361328125,-95.87118530273438,-89.88520050048828,-85.5386734008789,-84.92533874511719,-84.92533874511719,-82.4454574584961,-82.54556274414062,-80.67304992675781,-80.06938934326172,-79.09609985351562,-78.22864532470703,-76.90970611572266,-75.91781616210938,-72.54878234863281,-70.30525970458984,-71.1280288696289,-71.94428253173828,-73.33326721191406,-74.09557342529297,-78.01545715332031,-79.13452911376953,-79.30829620361328,-79.75716400146484,-85.12060546875,-88.72859191894531,-93.19990539550781,-96.14708709716797,-97.05338287353516,-97.19256591796875,-98.76976013183594,-102.90953063964844,-102.29092407226562,-101.15846252441406,-102.18583679199219,-103.08100128173828,-105.83209228515625,-107.58504486083984,-108.14322662353516,-108.14122772216797,-109.02877044677734
0,-116.88297271728516,-117.76443481445312,-119.55307006835938,-119.90730285644531,-119.09757232666016,-118.8228530883789,-117.76094818115234,-117.76295471191406,-118.14737701416016,-118.26177215576172,-120.31695556640625,-120.85932159423828,-119.17654418945312,-116.90028381347656,-116.49323272705078,-119.8863296508789,-121.44684600830078,-121.3595962524414,-121.5864028930664,-123.524169921875,-123.73834228515625,-120.98297882080078,-120.47520446777344,-120.87665557861328,-119.94845581054688,-119.01708221435547,-120.60469055175781,-119.50585174560547,-120.22764587402344,-121.044677734375,-124.57947540283203,-125.68289947509766,-126.20984649658203,-122.83888244628906,-125.01507568359375,-123.30680847167969,-109.65398406982422,-94.50723266601562,-88.62345123291016,-84.94771575927734,-86.11570739746094,-86.11570739746094,-82.15103912353516,-79.8912353515625,-76.88960266113281,-75.88318634033203,-75.1755142211914,-74.57352447509766,-73.59220886230469,-71.24345397949219,-70.52446746826172,-69.9328384399414,-70.60307312011719,-72.0844955444336,-72.96892547607422,-74.82820892333984,-76.15203857421875,-78.71179962158203,-79.70524597167969,-81.38968658447266,-85.28263092041016,-86.21269989013672,-88.4118423461914,-91.2310791015625,-92.61477661132812,-96.73312377929688,-98.05864715576172,-97.1905746459961,-97.32274627685547,-97.51829528808594,-100.35865020751953,-102.05256652832031,-100.38905334472656,-104.10894012451172,-105.53948974609375,-110.6948471069336,-112.24527740478516
0,-127.75184631347656,-128.47705078125,-127.85052490234375,-125.08525085449219,-121.70154571533203,-117.6069107055664,-115.29700469970703,-117.66374969482422,-120.44332885742188,-124.84358215332031,-127.02596282958984,-114.93772888183594,-111.88658905029297,-108.73149871826172,-102.87357330322266,-104.7652359008789,-111.3750228881836,-114.36941528320312,-118.11284637451172,-125.38715362548828,-125.60660552978516,-122.5726547241211,-122.4519271850586,-124.18203735351562,-124.4673843383789,-122.88965606689453,-123.61664581298828,-126.52342224121094,-128.67002868652344,-127.2542953491211,-126.19990539550781,-125.86392974853516,-125.990234375,-127.07255554199219,-120.86912536621094,-108.07717895507812,-90.74176788330078,-76.4093246459961,-72.6407241821289,-74.18672943115234,-77.47765350341797,-77.47765350341797,-75.26219177246094,-73.40473175048828,-70.43688201904297,-69.30525970458984,-68.69942474365234,-69.8346939086914,-70.45590209960938,-69.204345703125,-68.59384155273438,-70.16139221191406,-72.31475067138672,-72.01958465576172,-73.90666961669922,-74.71342468261719,-78.6266860961914,-82.01545715332031,-82.38923645019531,-84.55016326904297,-89.59957122802734,-91.48392486572266,-91.82683563232422,-92.36206817626953,-92.83100128173828,-96.40605926513672,-95.30406951904297,-90.06912231445312,-92.76869201660156,-95.2580795288086,-100.54686737060547,-103.97190856933594,-107.29544067382812,-113.77556610107422,-114.80755615234375,-118.59908294677734,-120.14749908447266
