0,-92.49092864990234,-95.35933685302734,-97.44800567626953,-102.67866516113281,-98.7596206665039,-97.07879638671875,-99.82254028320312,-106.56773376464844,-108.56461334228516,-103.11521911621094,-101.65582275390625,-104.36273193359375,-101.43721771240234,-98.79141235351562,-101.04771423339844,-106.35643768310547,-112.31672668457031,-110.44453430175781,-107.5045394897461,-105.91243743896484,-103.518798828125,-98.88976287841797,-91.86189270019531,-91.72552490234375,-95.11048126220703,-95.58711242675781,-97.81210327148438,-98.18742370605469,-101.61587524414062,-100.13909912109375,-103.32527923583984,-105.25302124023438,-104.94567108154297,-102.26536560058594,-97.546630859375,-93.61653137207031,-94.15174102783203,-98.03215789794922,-102.34552001953125,-99.85485076904297,-88.84602355957031,-85.09921264648438,-87.34285736083984,-98.2084732055664,-94.87641906738281,-87.61758422851562,-88.16590118408203,-88.46910095214844,-88.02240753173828,-85.55342864990234,-86.44295501708984,-87.97764587402344,-94.07879638671875,-96.71458435058594,-95.07613372802734,-90.44020080566406,-89.95465087890625,-90.19769287109375,-86.74494934082031,-85.0474853515625,-89.31336975097656,-89.25093841552734,-86.58071899414062,-89.49308013916016,-89.12420654296875,-88.7548599243164,-90.76020812988281,-88.25727081298828,-86.31436157226562,-86.95460510253906,-86.86872863769531,-88.72667694091797,-89.97894287109375,-95.81462097167969
0,-90.75825500488281,-92.68900299072266,-93.66185760498047,-90.57247161865234,-91.37214660644531,-89.95342254638672,-89.76477813720703,-93.04147338867188,-92.33138275146484,-91.15565490722656,-92.20423889160156,-92.8731689453125,-94.93934631347656,-96.14796447753906,-95.64500427246094,-95.83018493652344,-94.82086181640625,-92.80300903320312,-93.2707748413086,-93.52824401855469,-97.46746826171875,-100.57357025146484,-96.39905548095703,-95.48066711425781,-91.58216857910156,-91.36602783203125,-93.02552032470703,-91.62760925292969,-90.37553405761719,-89.5059585571289,-89.08219909667969,-92.64070892333984,-97.58280944824219,-96.15121459960938,-95.63853454589844,-93.87677001953125,-93.05614471435547,-96.60161590576172,-92.60519409179688,-86.04004669189453,-77.1584243774414,-75.76666259765625,-79.27252960205078,-78.43791198730469,-78.45580291748047,-76.43306732177734,-74.65281677246094,-75.60382080078125,-74.44998168945312,-73.32107543945312,-74.77474212646484,-78.05785369873047,-78.81099700927734,-78.16398620605469,-79.21849822998047,-77.4615707397461,-76.7188491821289,-78.24008178710938,-81.38154602050781,-79.419921875,-81.30830383300781,-86.7816162109375,-87.48294067382812,-85.86284637451172,-83.29264068603516,-81.79683685302734,-79.08586120605469,-78.26402282714844,-77.24451446533203,-78.74026489257812,-79.44880676269531,-80.17378997802734,-81.80514526367188,-87.44471740722656
0,-90.37641906738281,-93.03913116455078,-93.21842956542969,-94.14057922363281,-95.23974609375,-92.58562469482422,-91.25509643554688,-93.55783081054688,-92.14221954345703,-90.40532684326172,-91.2977066040039,-92.012451171875,-92.75489044189453,-92.6645736694336,-90.21442413330078,-91.18424987792969,-93.77526092529297,-97.19708251953125,-96.5234375,-93.25679779052734,-92.54508209228516,-95.814453125,-93.87081909179688,-94.16008758544922,-95.17062377929688,-95.58138275146484,-92.52120971679688,-93.1444091796875,-95.62405395507812,-97.52415466308594,-100.31582641601562,-102.32311248779297,-102.78626251220703,-99.66758728027344,-100.88746643066406,-99.49823760986328,-96.11695861816406,-96.37944793701172,-86.44068145751953,-75.25154113769531,-68.9688720703125,-69.6931381225586,-70.49628448486328,-73.40167999267578,-74.73692321777344,-74.52783966064453,-73.9814453125,-73.2093505859375,-70.49325561523438,-70.96829223632812,-72.62218475341797,-73.69642639160156,-74.81010437011719,-73.37108612060547,-70.7493667602539,-68.9941635131836,-69.13247680664062,-71.44344329833984,-72.73815155029297,-72.41468048095703,-73.63672637939453,-73.8917007446289,-73.1344985961914,-73.25553894042969,-72.6712875366211,-71.73265075683594,-71.8691635131836,-71.21658325195312,-70.35295867919922,-70.97746276855469,-69.95929718017578,-71.61550903320312,-72.32185363769531,-73.67174530029297
0,-103.38636016845703,-106.99798583984375,-110.46102142333984,-112.03043365478516,-113.04163360595703,-113.2156753540039,-112.90843963623047,-112.40979766845703,-110.66874694824219,-109.14315032958984,-111.4944076538086,-113.02421569824219,-107.97552490234375,-104.23137664794922,-102.98889923095703,-105.30369567871094,-106.27535247802734,-105.53570556640625,-107.11856079101562,-107.06291961669922,-104.61798095703125,-103.52476501464844,-102.37467956542969,-103.58482360839844,-109.15531921386719,-110.23712921142578,-110.9560775756836,-116.7068862915039,-118.13766479492188,-116.67510223388672,-113.97711944580078,-111.45671844482422,-108.9599609375,-110.53272247314453,-114.65702819824219,-109.36557006835938,-106.34420776367188,-97.8241195678711,-78.83647155761719,-66.59859466552734,-58.892093658447266,-59.23410415649414,-66.90576171875,-71.48006439208984,-72.73706817626953,-69.42642211914062,-69.72515869140625,-70.61229705810547,-72.04590606689453,-71.03147888183594,-71.95637512207031,-73.05766296386719,-71.56878662109375,-69.74040222167969,-67.82498931884766,-67.71379852294922,-68.42809295654297,-69.21165466308594,-69.03995513916016,-70.35513305664062,-68.60252380371094,-61.585906982421875,-60.845916748046875,-62.66474151611328,-65.85379028320312,-70.75028991699219,-70.1739501953125,-69.6721420288086,-68.01338958740234,-67.08255004882812,-67.27096557617188,-69.90216064453125,-72.30258178710938,-75.98976135253906
0,-104.7832260131836,-105.64656829833984,-104.64459228515625,-104.56939697265625,-102.2220230102539,-103.13668060302734,-105.39063262939453,-105.22257995605469,-106.92671203613281,-110.42088317871094,-105.1395492553711,-104.75065612792969,-106.70068359375,-107.00374603271484,-102.6233139038086,-103.25055694580078,-104.1209487915039,-102.27897644042969,-102.3559341430664,-99.81005096435547,-99.58930206298828,-98.64913940429688,-102.27385711669922,-107.05933380126953,-110.0845947265625,-109.10115814208984,-110.0121078491211,-110.7862319946289,-109.86131286621094,-109.57781982421875,-109.9794692993164,-108.2354736328125,-112.15348052978516,-115.44635009765625,-113.52204895019531,-109.70365905761719,-106.1818618774414,-100.3927001953125,-79.44877624511719,-66.70594024658203,-59.29661560058594,-60.18220901489258,-70.2774429321289,-72.91316223144531,-73.72411346435547,-77.32039642333984,-80.31890869140625,-83.145751953125,-86.7565689086914,-85.04779815673828,-82.25135803222656,-81.50708770751953,-83.45851135253906,-84.88931274414062,-87.18889617919922,-83.96257019042969,-84.51290893554688,-85.88108825683594,-84.49110412597656,-85.32640075683594,-85.24293518066406,-78.12834167480469,-78.32052612304688,-82.91426086425781,-87.57918548583984,-88.21582794189453,-86.66488647460938,-87.4986572265625,-83.03378295898438,-81.27767181396484,-78.36576080322266,-80.75460052490234,-83.10840606689453,-89.99720764160156
0,-112.59935760498047,-109.6250228881836,-108.2384262084961,-105.31583404541016,-105.37198638916016,-105.97299194335938,-104.48432159423828,-104.69892883300781,-105.31027221679688,-107.80050659179688,-107.82350158691406,-107.7195053100586,-107.44050598144531,-106.20056915283203,-103.61785888671875,-103.70588684082031,-105.62665557861328,-106.28754425048828,-106.43531036376953,-108.34053039550781,-109.32586669921875,-109.30612182617188,-108.39507293701172,-108.32078552246094,-107.02726745605469,-107.28423309326172,-110.567138671875,-112.92570495605469,-113.7301025390625,-113.73614501953125,-111.3930892944336,-108.9820327758789,-108.56340026855469,-107.38284301757812,-105.54357147216797,-104.6222152709961,-104.15625,-104.13897705078125,-84.20964813232422,-72.1844482421875,-64.18087005615234,-63.79346466064453,-64.5665283203125,-64.90013122558594,-64.51063537597656,-64.54536437988281,-67.74701690673828,-70.2061538696289,-72.55084991455078,-71.66043090820312,-73.00376892089844,-74.69217681884766,-73.36410522460938,-70.71525573730469,-68.42101287841797,-65.12201690673828,-64.51873016357422,-68.36060333251953,-69.5648193359375,-71.28482818603516,-74.34412384033203,-75.78343963623047,-76.59245300292969,-76.29827880859375,-78.98921966552734,-79.79879760742188,-81.3590316772461,-82.84386444091797,-85.29093933105469,-84.18882751464844,-84.44569396972656,-84.8712387084961,-86.18036651611328,-86.35092163085938
0,-102.3012466430664,-101.03858184814453,-100.8582992553711,-100.31787872314453,-101.56417083740234,-101.93453216552734,-104.16410827636719,-104.77396392822266,-103.72420501708984,-101.86713409423828,-102.19268798828125,-103.29772186279297,-106.82061767578125,-107.31072235107422,-105.63892364501953,-105.57170867919922,-104.06498718261719,-102.20603942871094,-102.29835510253906,-101.781005859375,-100.88214111328125,-102.24092102050781,-106.344482421875,-105.7747802734375,-106.50706481933594,-106.88391876220703,-101.86163330078125,-100.40072631835938,-101.59273529052734,-103.06478118896484,-102.43147277832031,-104.27503967285156,-105.66380310058594,-105.61266326904297,-107.84396362304688,-108.63274383544922,-107.34657287597656,-104.79225158691406,-94.78852081298828,-85.23202514648438,-77.05257415771484,-75.6955795288086,-72.21112060546875,-71.47892761230469,-69.7879638671875,-69.53933715820312,-70.7662353515625,-71.6949234008789,-71.83478546142578,-72.73596954345703,-74.9021987915039,-73.16751861572266,-73.86470031738281,-73.9866943359375,-74.5422592163086,-74.28338623046875,-75.36492156982422,-73.49429321289062,-73.90499114990234,-75.90248107910156,-78.2209701538086,-79.30532836914062,-81.96715545654297,-84.812255859375,-87.28330993652344,-89.1958999633789,-89.94153594970703,-92.47338104248047,-92.86126708984375,-93.0229263305664,-94.70587921142578,-91.48210144042969,-90.51274108886719,-91.52037811279297
0,-110.20198059082031,-110.58329010009766,-110.0842514038086,-112.17887878417969,-115.39756774902344,-111.92388153076172,-110.55232238769531,-108.89644622802734,-108.01154327392578,-107.96350860595703,-108.49501037597656,-108.31230163574219,-105.1875991821289,-105.2873764038086,-103.6712646484375,-104.74212646484375,-106.66600799560547,-107.48921203613281,-106.2406005859375,-107.075439453125,-108.3910903930664,-111.61534118652344,-110.79441833496094,-111.23262786865234,-110.22335815429688,-109.18016052246094,-108.46995544433594,-110.52534484863281,-108.96444702148438,-107.8578109741211,-109.18097686767578,-110.71521759033203,-111.71369171142578,-113.55888366699219,-113.48601531982422,-112.70814514160156,-110.36383819580078,-109.57768249511719,-107.28597259521484,-97.97138214111328,-89.06486511230469,-86.45455932617188,-84.42459869384766,-82.57484436035156,-82.17947387695312,-80.328857421875,-83.81906127929688,-84.2812728881836,-82.1082992553711,-82.44367980957031,-84.71405792236328,-82.88459014892578,-82.8971939086914,-80.55718994140625,-78.88876342773438,-75.35491180419922,-75.23029327392578,-75.46833801269531,-76.65514373779297,-80.24828338623047,-84.19395446777344,-85.12987518310547,-85.61447143554688,-87.29318237304688,-89.85224914550781,-91.69976806640625,-91.82170104980469,-93.51614379882812,-96.72383880615234,-97.3038101196289,-95.33343505859375,-97.14934539794922,-96.56192779541016,-96.68280029296875
0,-111.9715576171875,-110.0992202758789,-110.93221282958984,-112.97377014160156,-115.54036712646484,-114.22306060791016,-114.14894104003906,-113.98500061035156,-116.18098449707031,-116.85240173339844,-116.17061614990234,-114.81065368652344,-113.09779357910156,-110.6915512084961,-110.45072174072266,-110.84609985351562,-113.31343078613281,-114.83170318603516,-115.0243148803711,-115.50896453857422,-115.51920318603516,-115.96314239501953,-113.46524047851562,-113.0500717163086,-111.89091491699219,-112.4892807006836,-113.6969985961914,-117.62215423583984,-116.74655151367188,-115.44815063476562,-116.64590454101562,-118.71953582763672,-118.35525512695312,-117.9356460571289,-115.16820526123047,-114.94140625,-113.74739074707031,-112.19098663330078,-103.47340393066406,-94.36018371582031,-85.69217681884766,-84.1182632446289,-83.70957946777344,-81.79029083251953,-79.95021057128906,-76.40597534179688,-77.44143676757812,-79.84764862060547,-79.86247253417969,-79.12969207763672,-78.33689880371094,-75.6750717163086,-74.0230941772461,-71.81353759765625,-69.82228088378906,-68.34209442138672,-71.03242492675781,-73.20999145507812,-74.03482818603516,-75.57902526855469,-80.29792785644531,-81.6562271118164,-82.77949523925781,-85.75053405761719,-86.65137481689453,-89.33851623535156,-91.24861907958984,-95.43917846679688,-94.9153823852539,-95.28814697265625,-99.01080322265625,-99.46595764160156,-99.8324203491211,-98.68875122070312
0,-120.69029998779297,-119.84186553955078,-120.02364349365234,-113.31958770751953,-109.14298248291016,-109.33834838867188,-111.03052520751953,-117.31171417236328,-121.14464569091797,-123.85882568359375,-122.83306884765625,-120.04362487792969,-108.44908142089844,-104.11263275146484,-103.17849731445312,-103.37310791015625,-104.4188232421875,-109.19866180419922,-112.34188079833984,-117.70002746582031,-118.69322204589844,-121.72618103027344,-123.59127807617188,-124.80975341796875,-121.78592681884766,-121.43827056884766,-123.73495483398438,-125.59304809570312,-121.22602081298828,-121.5730209350586,-122.07621002197266,-119.82406616210938,-117.50122833251953,-121.75047302246094,-125.09159851074219,-125.90125274658203,-124.27596282958984,-112.8496322631836,-95.6683120727539,-82.36359405517578,-72.34835052490234,-70.76551818847656,-68.2332763671875,-68.81819915771484,-69.95114135742188,-70.35424041748047,-72.50070190429688,-73.84220123291016,-73.52336883544922,-73.43096160888672,-72.22254943847656,-73.14915466308594,-74.19246673583984,-73.80611419677734,-73.52936553955078,-71.06147766113281,-72.31187438964844,-73.80060577392578,-74.37251281738281,-77.03776550292969,-79.88175201416016,-83.10717010498047,-86.51322937011719,-88.99947357177734,-91.7116470336914,-92.05130767822266,-91.91539764404297,-90.99925994873047,-90.30586242675781,-89.44203186035156,-88.99693298339844,-90.17884063720703,-91.14453887939453,-93.26873779296875
