0,-99.21530151367188,-105.700439453125,-107.45254516601562,-107.68119812011719,-100.9796371459961,-99.83496856689453,-95.96893310546875,-91.71882629394531,-91.55227661132812,-95.41947937011719,-92.22728729248047,-92.2729263305664,-98.78181457519531,-95.73204040527344,-90.5421142578125,-94.23807525634766,-101.40261840820312,-109.65375518798828,-109.84676361083984,-102.04881286621094,-96.81796264648438,-95.9495620727539,-91.9325942993164,-89.62708282470703,-90.75302124023438,-98.0876693725586,-95.73185729980469,-98.00016784667969,-96.57669830322266,-95.70637512207031,-94.74822998046875,-97.81310272216797,-107.78475952148438,-114.35568237304688,-115.11930084228516,-103.22467041015625,-101.37820434570312,-102.07303619384766,-105.51606750488281,-107.66990661621094,-111.84925842285156,-109.31721496582031,-101.44568634033203,-96.61866760253906,-93.74747467041016,-90.8193130493164,-91.01740264892578,-91.50528717041016,-86.2831039428711,-87.2885513305664,-89.89445495605469,-87.93681335449219,-87.5647201538086,-89.48052978515625,-88.27224731445312,-93.24623107910156,-90.46707153320312,-89.89507293701172,-92.48186492919922,-91.46592712402344,-87.1862564086914,-86.92676544189453,-86.67953491210938,-87.20696258544922,-87.63142395019531,-88.24346160888672,-84.07472229003906,-83.15287780761719,-85.89511108398438,-85.184326171875,-88.83325958251953,-92.14097595214844,-92.95176696777344,-95.41578674316406,-97.70628356933594,-102.5091323852539,-99.49049377441406,-95.76917266845703,-95.30921936035156,-97.2166748046875,-97.29933166503906,-89.89591979980469,-86.17407989501953
0,-90.73417663574219,-89.88915252685547,-92.98682403564453,-93.6842269897461,-92.45732116699219,-91.78772735595703,-91.31998443603516,-85.59174346923828,-84.6321029663086,-83.66155242919922,-86.88029479980469,-88.74569702148438,-98.26122283935547,-96.84195709228516,-95.23876953125,-91.96102142333984,-93.08541870117188,-97.15998077392578,-95.13155364990234,-93.09555053710938,-93.3754653930664,-93.49234008789062,-96.93712615966797,-96.43096923828125,-93.8060302734375,-97.36868286132812,-95.750732421875,-95.75955963134766,-96.7320556640625,-95.33246612548828,-102.50157928466797,-101.52080535888672,-100.25109100341797,-100.51038360595703,-102.16144561767578,-98.52702331542969,-97.07534790039062,-96.91567993164062,-94.34991455078125,-93.76721954345703,-86.09536743164062,-83.3871841430664,-81.09954071044922,-86.36844635009766,-85.04668426513672,-86.05845642089844,-81.43022155761719,-79.73054504394531,-79.47309875488281,-79.99581909179688,-78.86360168457031,-77.82325744628906,-77.4286880493164,-80.27208709716797,-80.1050033569336,-79.40694427490234,-78.26802825927734,-79.01947784423828,-81.720947265625,-82.25274658203125,-82.0979995727539,-82.9643325805664,-81.61653137207031,-80.61424255371094,-80.98410034179688,-81.31599426269531,-89.1407470703125,-87.30388641357422,-78.88829803466797,-76.813720703125,-76.13772583007812,-84.91133117675781,-84.59600067138672,-83.66703796386719,-85.11722564697266,-92.39449310302734,-92.8721694946289,-93.34589385986328,-88.13470458984375,-89.90666961669922,-92.50995635986328,-95.74408721923828,-92.20796203613281
0,-100.4035873413086,-100.38066101074219,-98.54975891113281,-97.52344512939453,-100.39263153076172,-100.42176818847656,-96.01441192626953,-96.33656311035156,-98.14987182617188,-98.87464141845703,-99.4778060913086,-99.79764556884766,-104.27654266357422,-106.20262145996094,-104.30463409423828,-103.31663513183594,-104.28700256347656,-103.05158996582031,-103.17945098876953,-101.39944458007812,-98.36026763916016,-99.61529541015625,-99.63639068603516,-98.41969299316406,-99.26356506347656,-96.78043365478516,-97.64935302734375,-100.47919464111328,-100.78738403320312,-100.55705261230469,-96.4449462890625,-96.33324432373047,-97.26973724365234,-100.20240020751953,-101.61819458007812,-102.46266174316406,-100.92530822753906,-98.99076843261719,-101.19503021240234,-95.3379135131836,-72.79096984863281,-68.81825256347656,-64.74898529052734,-67.77667236328125,-69.16390228271484,-72.6663589477539,-71.2116928100586,-72.27257537841797,-72.05979919433594,-72.48016357421875,-71.84590148925781,-70.57510375976562,-70.32582092285156,-71.59308624267578,-71.55476379394531,-73.7386474609375,-76.38162231445312,-75.98361206054688,-74.12738037109375,-72.89844512939453,-74.21543884277344,-70.20568084716797,-68.34530639648438,-70.65327453613281,-70.88921356201172,-72.90641784667969,-72.86039733886719,-73.09429931640625,-71.03765106201172,-69.77755737304688,-70.14733123779297,-78.7132568359375,-78.08268737792969,-78.58550262451172,-79.61243438720703,-80.80345916748047,-92.23356628417969,-94.89777374267578,-98.036376953125,-100.01789855957031,-101.12095642089844,-100.6891860961914,-100.8458251953125
0,-112.38075256347656,-111.09810638427734,-109.699951171875,-108.02135467529297,-106.88782501220703,-108.05046081542969,-110.43035125732422,-111.50603485107422,-110.75808715820312,-110.929443359375,-114.72557067871094,-113.53560638427734,-110.1391830444336,-111.8416748046875,-113.53751373291016,-112.55725860595703,-111.68098449707031,-109.49195098876953,-109.79328918457031,-114.0467758178711,-111.24461364746094,-108.64830017089844,-109.38478088378906,-111.8479232788086,-111.14451599121094,-111.60694885253906,-114.70696258544922,-112.27911376953125,-110.64468383789062,-111.49897766113281,-114.04855346679688,-112.28173828125,-114.00835418701172,-114.00350189208984,-114.91568756103516,-111.71126556396484,-112.23922729492188,-113.47965240478516,-114.5875015258789,-96.86316680908203,-71.0601806640625,-66.70063018798828,-61.95009994506836,-66.31819915771484,-71.98793029785156,-75.62456512451172,-75.15705108642578,-74.91168975830078,-71.33834838867188,-70.61381530761719,-68.78971099853516,-68.79900360107422,-66.69886779785156,-69.10907745361328,-69.36669158935547,-66.7761459350586,-66.27214813232422,-66.6884765625,-69.59611511230469,-71.2759017944336,-70.34092712402344,-66.95777893066406,-65.9819564819336,-63.92529296875,-64.7854995727539,-69.205810546875,-73.34314727783203,-74.16606903076172,-73.37844848632812,-70.79273223876953,-69.64667510986328,-76.29749298095703,-82.46479797363281,-87.3671646118164,-88.37104797363281,-92.47864532470703,-95.54352569580078,-100.86682891845703,-106.90955352783203,-108.4959945678711,-107.47746276855469,-102.14378356933594,-100.82585144042969
0,-116.8143081665039,-115.23005676269531,-113.9794921875,-114.65135192871094,-110.65727233886719,-109.49620056152344,-110.4884262084961,-117.57721710205078,-116.39584350585938,-109.12676239013672,-107.170166015625,-108.20584106445312,-109.7130355834961,-111.61231994628906,-112.12364196777344,-110.51649475097656,-110.80722045898438,-111.15026092529297,-109.30915069580078,-108.36280822753906,-114.53172302246094,-115.05421447753906,-116.62879943847656,-116.27257537841797,-112.86805725097656,-113.51373291015625,-118.41793060302734,-114.42134857177734,-115.00788879394531,-111.56629943847656,-109.41353607177734,-109.73968505859375,-115.53646850585938,-114.49470520019531,-115.17808532714844,-114.7562255859375,-113.73908996582031,-114.49279022216797,-113.50846862792969,-94.03153991699219,-65.38800048828125,-60.615535736083984,-55.243080139160156,-58.111328125,-62.988155364990234,-67.24822235107422,-67.58665466308594,-68.6148681640625,-72.40888977050781,-74.14153289794922,-79.6090316772461,-79.67033386230469,-82.46800994873047,-84.4622802734375,-82.90635681152344,-80.65157318115234,-81.13790893554688,-81.50145721435547,-82.43873596191406,-83.88159942626953,-85.44869232177734,-79.05376434326172,-76.84323120117188,-77.23652648925781,-78.82598114013672,-83.41331481933594,-85.49961853027344,-86.98821258544922,-79.04608917236328,-76.73018646240234,-76.113525390625,-86.60160827636719,-90.13813018798828,-93.16315460205078,-93.49510955810547,-97.99085998535156,-108.54627227783203,-104.66541290283203,-108.149658203125,-106.02539825439453,-105.34745025634766,-105.78097534179688,-103.67245483398438
0,-114.5020980834961,-112.36555480957031,-113.11932373046875,-111.05453491210938,-109.5793228149414,-111.4245834350586,-112.50336456298828,-114.97831726074219,-114.55109405517578,-113.5873031616211,-113.67550659179688,-114.28509521484375,-113.2957534790039,-110.83871459960938,-111.84281158447266,-112.79949188232422,-112.85448455810547,-109.2598648071289,-109.11107635498047,-109.93328094482422,-111.63042449951172,-109.82270812988281,-106.42518615722656,-103.77515411376953,-105.47327423095703,-106.98898315429688,-113.60929107666016,-115.57331848144531,-114.9239273071289,-114.18881225585938,-111.35874938964844,-111.39153289794922,-111.8189926147461,-114.02059936523438,-114.12261962890625,-114.03302764892578,-113.74386596679688,-114.85987854003906,-115.91641235351562,-100.61554718017578,-71.18331146240234,-66.60806274414062,-61.50846481323242,-62.2861442565918,-65.11251068115234,-63.11408615112305,-62.95957565307617,-64.17525482177734,-64.97815704345703,-65.32976531982422,-65.54485321044922,-64.13240814208984,-63.60438919067383,-64.98382568359375,-64.46516418457031,-65.83588409423828,-65.80819702148438,-66.77772521972656,-69.96879577636719,-71.26971435546875,-72.77864837646484,-72.9348373413086,-72.95458984375,-77.60804748535156,-78.62477111816406,-80.68601989746094,-85.09844207763672,-85.73088073730469,-84.5007095336914,-84.04865264892578,-84.91785430908203,-88.45647430419922,-93.18327331542969,-98.10961151123047,-98.44407653808594,-99.12761688232422,-101.4856948852539,-104.27942657470703,-104.48933410644531,-104.60375213623047,-106.11041259765625,-105.11941528320312,-105.44624328613281
0,-107.8607406616211,-109.42593383789062,-109.93867492675781,-110.47721862792969,-110.89257049560547,-111.44214630126953,-108.70791625976562,-105.97703552246094,-105.71536254882812,-110.69924926757812,-112.67453002929688,-113.2841796875,-109.83709716796875,-105.98258209228516,-104.47249603271484,-107.71705627441406,-105.64112854003906,-103.47164154052734,-103.13018798828125,-106.46871948242188,-108.95162200927734,-111.53962707519531,-111.62730407714844,-111.55586242675781,-112.4708023071289,-112.48810577392578,-109.98849487304688,-109.02412414550781,-108.8125991821289,-108.48931121826172,-109.48340606689453,-109.41691589355469,-108.51032257080078,-108.25286102294922,-109.19955444335938,-112.88907623291016,-111.90933227539062,-113.07632446289062,-112.53474426269531,-112.39502716064453,-91.77462005615234,-87.25421905517578,-81.41519927978516,-78.2015380859375,-76.49613952636719,-73.52147674560547,-71.02461242675781,-67.23052978515625,-61.88224792480469,-61.46171951293945,-61.32136917114258,-62.2509651184082,-65.79537200927734,-68.64111328125,-68.33788299560547,-71.15835571289062,-70.37881469726562,-70.6480712890625,-73.36091613769531,-74.48029327392578,-75.57832336425781,-76.85154724121094,-76.61626434326172,-81.36827087402344,-83.6233901977539,-88.45294189453125,-89.15715789794922,-89.73272705078125,-89.79291534423828,-90.16307830810547,-93.14222717285156,-100.63460540771484,-99.96028900146484,-95.70613861083984,-95.37196350097656,-96.873291015625,-103.85845947265625,-104.45328521728516,-103.74991607666016,-104.63096618652344,-104.76676177978516,-104.4145736694336,-106.45368194580078
0,-113.87410736083984,-113.96904754638672,-113.03059387207031,-113.15736389160156,-114.84638214111328,-114.01406860351562,-113.8896484375,-114.45553588867188,-114.6075668334961,-114.56622314453125,-115.13037109375,-115.45836639404297,-114.19075012207031,-113.65232849121094,-112.02180480957031,-111.93748474121094,-112.95677185058594,-113.36650085449219,-115.53131866455078,-114.86668395996094,-113.2035140991211,-111.15234375,-109.74443054199219,-110.906982421875,-114.84912109375,-116.41317749023438,-118.39706420898438,-116.79934692382812,-116.53772735595703,-115.71100616455078,-117.51008605957031,-117.33607482910156,-117.18416595458984,-116.28607940673828,-115.81524658203125,-113.41496276855469,-113.79525756835938,-115.92739868164062,-115.00857543945312,-113.21946716308594,-105.39299011230469,-100.86310577392578,-95.15599822998047,-88.79570007324219,-87.20696258544922,-86.77012634277344,-85.60041046142578,-83.75274658203125,-77.77349853515625,-75.08979034423828,-74.5228042602539,-74.59601593017578,-73.61359405517578,-75.36227416992188,-76.13865661621094,-77.30658721923828,-76.3691177368164,-76.271484375,-73.91411590576172,-75.00819396972656,-80.76170349121094,-83.33943176269531,-82.9369125366211,-85.11000061035156,-86.76854705810547,-89.87435150146484,-92.01456451416016,-93.44810485839844,-95.8676528930664,-97.11848449707031,-97.34966278076172,-102.28038787841797,-103.62784576416016,-102.2392349243164,-102.32658386230469,-104.21377563476562,-110.3208999633789,-110.26651763916016,-108.14590454101562,-109.31430053710938,-110.60253143310547,-113.52867126464844,-113.64566802978516
0,-126.24102783203125,-124.43806457519531,-119.25881958007812,-119.33872985839844,-121.17879486083984,-120.51876068115234,-118.94149017333984,-120.46550750732422,-121.7256088256836,-121.48213958740234,-122.47833251953125,-123.23999786376953,-121.37675476074219,-116.4568099975586,-111.98291015625,-109.98603057861328,-108.2183837890625,-109.20063018798828,-112.593017578125,-116.56320190429688,-118.18155670166016,-115.74891662597656,-116.34993743896484,-117.61625671386719,-115.68217468261719,-117.50562286376953,-118.354736328125,-120.81515502929688,-122.74171447753906,-123.72682189941406,-121.60155487060547,-122.1564712524414,-124.72216033935547,-125.8128890991211,-124.7042465209961,-120.38298797607422,-120.75127410888672,-125.86648559570312,-127.03642272949219,-120.84339904785156,-100.32809448242188,-96.20208740234375,-91.36347198486328,-89.13954162597656,-89.05240631103516,-87.97460174560547,-87.36257934570312,-85.14175415039062,-77.56951141357422,-75.04209899902344,-72.05490112304688,-70.9644775390625,-70.68956756591797,-72.90641784667969,-73.67559814453125,-71.38528442382812,-70.58180236816406,-71.52803802490234,-75.21043395996094,-77.8363265991211,-79.60185241699219,-79.6030502319336,-80.3990478515625,-83.10076904296875,-84.76599884033203,-86.396484375,-89.71475982666016,-91.90045928955078,-93.16959381103516,-93.05659484863281,-93.2952651977539,-96.15504455566406,-97.7293701171875,-99.84121704101562,-100.76123809814453,-99.18509674072266,-103.08357238769531,-104.61959075927734,-109.24606323242188,-112.7855453491211,-113.41452026367188,-116.31275939941406,-116.29792785644531
0,-126.78260803222656,-126.61471557617188,-128.71144104003906,-128.19032287597656,-116.63407897949219,-114.93218994140625,-112.01847839355469,-116.78248596191406,-119.1632080078125,-126.80427551269531,-130.0290985107422,-130.70425415039062,-108.99248504638672,-100.78731536865234,-98.04409790039062,-100.93916320800781,-105.5293960571289,-108.3656997680664,-109.90306091308594,-110.51864624023438,-107.28217315673828,-105.44625091552734,-104.79077911376953,-107.66596984863281,-110.0926742553711,-112.37673950195312,-119.51834869384766,-123.06019592285156,-123.77680969238281,-124.46224975585938,-125.59025573730469,-124.56366729736328,-121.85807800292969,-121.84271240234375,-121.82886505126953,-125.61754608154297,-126.29450988769531,-127.88980102539062,-126.0144271850586,-106.2298583984375,-83.59440612792969,-79.55450439453125,-74.4786605834961,-75.51712036132812,-78.51239013671875,-76.13401794433594,-73.6709976196289,-70.08070373535156,-65.45870208740234,-66.0905532836914,-67.18970489501953,-66.5199966430664,-66.02780151367188,-71.70344543457031,-71.73729705810547,-72.15023803710938,-73.66464233398438,-74.72651672363281,-76.40676879882812,-74.86530303955078,-77.34552764892578,-78.98429870605469,-79.88513946533203,-85.04362487792969,-86.97774505615234,-90.12118530273438,-93.8549575805664,-96.22764587402344,-93.53443145751953,-92.77924346923828,-93.53279113769531,-99.56311798095703,-102.50910949707031,-105.28034210205078,-106.93878936767578,-109.76116943359375,-114.9275894165039,-117.68350982666016,-117.55267333984375,-120.16937255859375,-121.55439758300781,-124.35855102539062,-122.75846099853516
