0,-107.20176696777344,-106.36018371582031,-114.87609100341797,-116.21440887451172,-110.1180191040039,-105.26541900634766,-103.5826187133789,-98.16380310058594,-96.04348754882812,-91.1548080444336,-93.95398712158203,-105.48001098632812,-109.71438598632812,-109.2783203125,-106.19444274902344,-107.85832214355469,-113.15532684326172,-111.94023895263672,-109.19184112548828,-98.30088806152344,-97.39623260498047,-97.57748413085938,-96.95468139648438,-97.31878662109375,-100.4005355834961,-98.26335144042969,-98.77383422851562,-100.54203796386719,-98.30401611328125,-98.21944427490234,-108.23226928710938,-107.28961181640625,-102.44739532470703,-92.15233612060547,-98.27410888671875,-103.44197082519531,-113.29523468017578,-109.53083038330078,-99.11599731445312,-93.70665740966797,-91.16948699951172,-91.16948699951172,-85.1129150390625,-85.7149429321289,-86.98973846435547,-91.21014404296875,-91.7179183959961,-90.5513916015625,-89.18930053710938,-88.94749450683594,-91.79119110107422,-87.77473449707031,-83.85896301269531,-85.00273895263672,-88.32025909423828,-91.4710693359375,-85.0547103881836,-84.37298583984375,-83.62227630615234,-84.14402770996094,-87.1182861328125,-83.90286254882812,-84.41644287109375,-84.5771713256836,-84.38701629638672,-88.07424926757812,-85.94419860839844,-83.41875457763672,-81.82428741455078,-81.482421875,-85.36518096923828,-85.78075408935547,-89.80731201171875,-89.66763305664062,-88.55062103271484,-89.98037719726562,-90.93408966064453,-95.07688903808594,-98.79360961914062,-103.49944305419922,-93.03089904785156,-94.25001525878906,-91.4247055053711,-91.9578857421875,-90.14176940917969,-92.4384536743164
0,-98.28480529785156,-97.9319076538086,-98.09111785888672,-98.6476058959961,-95.48426818847656,-96.47467803955078,-91.7750244140625,-88.0672378540039,-87.01897430419922,-89.5389175415039,-89.7791748046875,-96.83213806152344,-96.89513397216797,-98.28128051757812,-98.81510925292969,-98.8553695678711,-99.54898071289062,-101.55683898925781,-100.86675262451172,-93.24663543701172,-91.93903350830078,-88.83173370361328,-88.66442108154297,-88.75004577636719,-97.43897247314453,-102.30027770996094,-99.18585205078125,-95.00713348388672,-92.44291687011719,-92.06637573242188,-95.33976745605469,-98.75772094726562,-102.41136932373047,-91.98392486572266,-93.12621307373047,-95.54466247558594,-97.7724380493164,-100.19244384765625,-101.61479949951172,-88.73128509521484,-86.53768157958984,-86.53768157958984,-75.2973861694336,-74.44645690917969,-78.6583251953125,-79.452880859375,-81.05547332763672,-83.56097412109375,-82.72795867919922,-82.04927825927734,-85.36388397216797,-83.90103912353516,-81.10591888427734,-82.29204559326172,-76.71472930908203,-74.68230438232422,-79.19277954101562,-77.89120483398438,-77.87784576416016,-80.5899429321289,-80.86907196044922,-79.00726318359375,-79.73889923095703,-79.5915756225586,-79.08456420898438,-78.17232513427734,-79.51101684570312,-77.7692642211914,-79.51399993896484,-79.62696075439453,-77.8923110961914,-75.31688690185547,-71.95689392089844,-77.02467346191406,-79.39242553710938,-84.90946197509766,-86.6705322265625,-86.44144439697266,-88.66676330566406,-91.2383804321289,-90.56120300292969,-89.88972473144531,-91.67256927490234,-95.20585632324219,-95.23405456542969,-91.47159576416016
0,-104.76908111572266,-104.57373046875,-106.28520202636719,-105.8172378540039,-101.19518280029297,-98.82681274414062,-96.3724594116211,-95.7821273803711,-96.02381896972656,-104.66976928710938,-105.93824005126953,-105.25514221191406,-103.965087890625,-101.96477508544922,-98.75707244873047,-98.78369140625,-101.19932556152344,-101.9213638305664,-101.95105743408203,-100.40416717529297,-97.93582916259766,-99.08274841308594,-100.67324829101562,-102.16764831542969,-103.3702621459961,-102.92017364501953,-102.46717834472656,-103.55188751220703,-102.7761001586914,-100.8302993774414,-93.82677459716797,-90.69969940185547,-90.61659240722656,-96.9315414428711,-101.10454559326172,-102.39952850341797,-102.46297454833984,-101.52622985839844,-99.27991485595703,-76.86588287353516,-67.58027648925781,-67.58027648925781,-63.60258865356445,-66.81097412109375,-71.54940032958984,-73.0218734741211,-74.07813262939453,-71.86272430419922,-71.10040283203125,-72.0329818725586,-71.22758483886719,-71.49909973144531,-70.62782287597656,-69.9253158569336,-70.52783966064453,-71.00045776367188,-75.83165740966797,-74.38251495361328,-73.35356903076172,-72.6700668334961,-70.7721176147461,-71.10258483886719,-72.18295288085938,-68.55152893066406,-66.78417205810547,-68.25260162353516,-71.23262023925781,-76.17444610595703,-74.32332611083984,-73.7619857788086,-68.85039520263672,-65.81183624267578,-67.15869140625,-73.68409729003906,-75.52566528320312,-81.11605834960938,-85.95250701904297,-89.02597045898438,-93.73187255859375,-96.10283660888672,-101.4006576538086,-102.51513671875,-104.63179779052734,-106.19654846191406,-106.97781372070312,-105.29067993164062
0,-109.90644836425781,-110.41873168945312,-112.41891479492188,-111.67562103271484,-115.30897521972656,-115.72567749023438,-115.22594451904297,-116.63084411621094,-118.43113708496094,-114.40604400634766,-114.0383529663086,-112.14505767822266,-110.34659576416016,-108.88121032714844,-103.58638763427734,-106.23290252685547,-111.32957458496094,-110.57571411132812,-109.89429473876953,-108.73413848876953,-105.87899780273438,-102.1098403930664,-101.71314239501953,-100.95821380615234,-102.49359893798828,-107.53501892089844,-113.4745101928711,-114.73786926269531,-113.6312255859375,-114.29637145996094,-108.83955383300781,-106.19673156738281,-105.564697265625,-111.38411712646484,-112.51557159423828,-112.5634765625,-113.69449615478516,-108.4516372680664,-107.28323364257812,-82.51348114013672,-70.59547424316406,-70.59547424316406,-63.117271423339844,-65.98223114013672,-71.46846771240234,-68.70358276367188,-68.82442474365234,-70.12872314453125,-67.55691528320312,-66.7635726928711,-68.12853240966797,-66.73695373535156,-61.207733154296875,-60.809593200683594,-63.33804702758789,-64.07478332519531,-67.06427001953125,-67.06107330322266,-67.0243911743164,-68.98702239990234,-72.2240219116211,-70.53540802001953,-64.55461883544922,-60.5003662109375,-59.37529754638672,-59.2252311706543,-63.89837646484375,-72.50531768798828,-73.4532241821289,-72.3726577758789,-69.8239974975586,-68.32630920410156,-71.20502471923828,-81.36459350585938,-82.87895202636719,-88.98451232910156,-93.59864807128906,-95.4886474609375,-100.39603424072266,-100.98633575439453,-103.2121810913086,-104.1456069946289,-105.41310119628906,-109.24626159667969,-111.89517974853516,-117.13556671142578
0,-111.78824615478516,-113.92706298828125,-112.31942749023438,-109.99967956542969,-111.9444808959961,-112.05225372314453,-113.46161651611328,-114.13331604003906,-113.12142181396484,-111.11637115478516,-108.917724609375,-113.23193359375,-111.9070816040039,-113.44617462158203,-105.63320922851562,-105.565185546875,-106.41026306152344,-104.99823760986328,-103.77975463867188,-107.95414733886719,-105.03675842285156,-100.2968521118164,-98.43125915527344,-97.88147735595703,-101.14851379394531,-106.9931869506836,-112.32718658447266,-111.9117202758789,-113.38835906982422,-114.65408325195312,-110.51875305175781,-108.24932861328125,-108.35967254638672,-110.46794891357422,-110.23677062988281,-110.29047393798828,-111.54472351074219,-114.60362243652344,-111.86229705810547,-68.67432403564453,-58.02578353881836,-58.02578353881836,-52.811866760253906,-57.059146881103516,-67.91486358642578,-67.7315673828125,-67.8612289428711,-74.70344543457031,-76.75879669189453,-78.5147933959961,-81.85118865966797,-82.11734008789062,-73.76496887207031,-71.12423706054688,-71.8886489868164,-75.5028076171875,-83.69937133789062,-81.42744445800781,-81.43423461914062,-79.9364242553711,-79.76522827148438,-79.26313781738281,-71.38265991210938,-68.62694549560547,-68.06661987304688,-73.15374755859375,-78.22966003417969,-80.15238189697266,-81.77472686767578,-83.45596313476562,-79.8781967163086,-77.88641357421875,-78.34806823730469,-85.75399017333984,-89.81501770019531,-104.70887756347656,-102.98806762695312,-103.90788269042969,-107.77518463134766,-102.11717224121094,-102.978759765625,-103.47000885009766,-105.16232299804688,-106.65568542480469,-110.27278137207031,-114.79654693603516
0,-111.7251968383789,-111.67266845703125,-114.9499740600586,-114.26378631591797,-111.18954467773438,-109.77069091796875,-111.69882202148438,-111.99252319335938,-112.59669494628906,-113.85105895996094,-115.80486297607422,-114.8529052734375,-113.86539459228516,-112.36316680908203,-109.91409301757812,-110.19279479980469,-107.26876831054688,-107.38016510009766,-108.70765686035156,-112.68769073486328,-109.94795227050781,-107.41271209716797,-107.73229217529297,-109.05474853515625,-111.8907470703125,-115.06736755371094,-112.24895477294922,-110.80148315429688,-109.87381744384766,-110.49749755859375,-110.1145248413086,-111.0052490234375,-112.1058120727539,-111.81387329101562,-112.00080108642578,-111.90275573730469,-111.90357971191406,-111.71488952636719,-111.1844253540039,-75.25497436523438,-63.30162048339844,-63.30162048339844,-56.3315544128418,-58.22583770751953,-64.47517395019531,-65.89608764648438,-65.33397674560547,-65.5254135131836,-64.60489654541016,-63.775177001953125,-64.00529479980469,-61.1772575378418,-58.17446517944336,-57.13020706176758,-59.71308898925781,-62.82224655151367,-64.37393951416016,-65.45454406738281,-65.90596008300781,-65.8624496459961,-66.67547607421875,-69.27185821533203,-72.39376831054688,-72.84343719482422,-72.82042694091797,-77.49703216552734,-83.60999298095703,-85.4544906616211,-86.8598861694336,-88.21461486816406,-88.95983123779297,-87.23057556152344,-86.74555206298828,-90.14376831054688,-91.09848022460938,-97.29906463623047,-100.30838012695312,-101.38633728027344,-101.68325805664062,-99.40673828125,-99.2632064819336,-99.07404327392578,-101.83486938476562,-102.60401916503906,-106.34107971191406,-116.36382293701172
0,-111.89422607421875,-111.52780151367188,-111.40202331542969,-110.7845230102539,-107.53592681884766,-107.12570190429688,-108.63626861572266,-107.9885025024414,-107.9046859741211,-107.67503356933594,-107.18907928466797,-108.51232147216797,-108.33576202392578,-107.75811004638672,-106.31791687011719,-106.55619812011719,-108.84516906738281,-109.5633544921875,-110.30978393554688,-107.40074157714844,-107.57131958007812,-107.85212707519531,-108.37657928466797,-110.06055450439453,-111.30815887451172,-112.62694549560547,-110.62831115722656,-110.48249053955078,-109.89778900146484,-111.12205505371094,-110.42732238769531,-108.71698760986328,-108.16276550292969,-107.67506408691406,-108.57444763183594,-108.38703155517578,-107.71165466308594,-106.24190521240234,-106.4261474609375,-93.67727661132812,-82.19428253173828,-82.19428253173828,-71.33914184570312,-70.4788589477539,-66.79450988769531,-65.67967224121094,-65.44851684570312,-63.87187576293945,-63.85184097290039,-64.29371643066406,-65.16304779052734,-64.69974517822266,-62.04853057861328,-61.468746185302734,-61.802982330322266,-64.26827239990234,-68.18668365478516,-70.53067016601562,-69.93306732177734,-69.6586685180664,-69.72237396240234,-70.61566162109375,-72.2760009765625,-74.3628158569336,-75.53473663330078,-80.86399841308594,-81.73332977294922,-83.84690856933594,-87.35237121582031,-90.13113403320312,-90.69210052490234,-88.50560760498047,-88.59583282470703,-91.28593444824219,-92.46369171142578,-94.201904296875,-96.02006530761719,-98.33885955810547,-99.74772644042969,-101.57978057861328,-108.80903625488281,-108.4849624633789,-109.24348449707031,-110.26380920410156,-111.17839050292969,-112.16983795166016
0,-114.92774963378906,-114.68970489501953,-115.343017578125,-115.83236694335938,-114.8719482421875,-112.35798645019531,-109.71080780029297,-109.64881896972656,-109.40117645263672,-112.6869888305664,-114.04753875732422,-112.72252655029297,-111.79470825195312,-110.51071166992188,-105.84505462646484,-105.22380828857422,-108.02249908447266,-108.06970977783203,-108.11491394042969,-110.72126007080078,-111.87081909179688,-110.76653289794922,-111.56288146972656,-112.51531982421875,-111.3007583618164,-110.99141693115234,-112.23773956298828,-113.75313568115234,-113.76593017578125,-116.02555847167969,-116.14405822753906,-114.92090606689453,-114.81072998046875,-114.84848022460938,-112.2801284790039,-111.76897430419922,-111.63677978515625,-113.2152328491211,-114.97158813476562,-107.7652816772461,-98.57286071777344,-98.57286071777344,-89.0933609008789,-87.6526107788086,-84.18854522705078,-81.73920440673828,-80.88887023925781,-80.69931030273438,-80.0604248046875,-79.40006256103516,-75.96221160888672,-76.1454086303711,-68.45455932617188,-67.22698974609375,-67.9058609008789,-68.88444519042969,-71.78585815429688,-71.29335021972656,-71.75553894042969,-72.09857940673828,-72.3543930053711,-74.45317840576172,-76.71516418457031,-78.26463317871094,-79.25192260742188,-81.8237533569336,-82.590576171875,-86.32882690429688,-89.77742004394531,-91.6084976196289,-94.89823150634766,-95.76116180419922,-97.32164764404297,-98.98941040039062,-99.8962173461914,-101.17952728271484,-103.71914672851562,-107.55750274658203,-108.47441864013672,-109.53366088867188,-108.63849639892578,-109.95509338378906,-114.2442626953125,-113.92807006835938,-114.8060531616211,-114.69844055175781
0,-118.85962677001953,-118.5140609741211,-123.98592376708984,-122.61419677734375,-124.2297592163086,-124.43058776855469,-123.51143646240234,-121.29423522949219,-121.40812683105469,-121.82196044921875,-121.70390319824219,-115.87538146972656,-113.3861083984375,-111.77674865722656,-108.6964340209961,-108.77648162841797,-110.54069519042969,-110.13053894042969,-109.80626678466797,-113.0541000366211,-114.49528503417969,-116.95953369140625,-117.33238220214844,-119.34468078613281,-120.07067108154297,-120.19476318359375,-120.28633117675781,-120.42214965820312,-120.56156921386719,-120.1682357788086,-120.27723693847656,-120.50196838378906,-120.26834106445312,-121.49876403808594,-122.23278045654297,-121.8204345703125,-121.53504180908203,-124.15646362304688,-124.81656646728516,-107.572021484375,-97.79582977294922,-97.79582977294922,-88.75284576416016,-86.3527603149414,-85.79460144042969,-83.47925567626953,-81.96627807617188,-77.87875366210938,-77.10116577148438,-76.06124877929688,-72.84558868408203,-69.95632934570312,-65.86752319335938,-65.1596908569336,-67.04098510742188,-67.1870346069336,-68.98551940917969,-72.59591674804688,-72.71187591552734,-73.58956909179688,-74.10311126708984,-76.63551330566406,-75.7603530883789,-75.65093231201172,-76.6265640258789,-82.27091217041016,-83.73619842529297,-86.97914123535156,-88.17891693115234,-89.61946105957031,-94.22274780273438,-93.23519134521484,-92.5276107788086,-94.54641723632812,-94.76142120361328,-96.08784484863281,-97.48200988769531,-98.36843872070312,-98.10032653808594,-100.00666046142578,-109.06812286376953,-109.28130340576172,-111.281494140625,-112.99011993408203,-113.91353607177734,-115.86292266845703
0,-125.15692901611328,-125.20502471923828,-126.084228515625,-123.29112243652344,-114.1052017211914,-109.66751098632812,-109.18582916259766,-111.2115707397461,-112.65380096435547,-117.55139923095703,-121.32019805908203,-113.94542694091797,-108.7653579711914,-105.4248046875,-100.72518157958984,-102.69666290283203,-106.20247650146484,-106.55536651611328,-107.82070922851562,-114.20941162109375,-114.45331573486328,-112.91580200195312,-112.3799057006836,-114.20455169677734,-118.0156478881836,-118.76359558105469,-119.16864013671875,-121.26020812988281,-125.23332214355469,-123.59495544433594,-123.2508316040039,-124.77367401123047,-125.2580795288086,-125.50186920166016,-124.19776916503906,-125.26958465576172,-127.57304382324219,-125.93867492675781,-123.46597290039062,-90.06417083740234,-81.48818969726562,-81.48818969726562,-75.96973419189453,-75.64518737792969,-73.96315002441406,-74.830078125,-76.29133605957031,-74.5226821899414,-72.22774505615234,-71.3447494506836,-68.47456359863281,-66.47349548339844,-61.23811340332031,-60.86121368408203,-62.67034912109375,-64.8458023071289,-69.7698974609375,-70.23226928710938,-70.22511291503906,-69.5899887084961,-70.8815689086914,-73.21414184570312,-76.6171646118164,-79.0208511352539,-80.40766143798828,-86.18143463134766,-88.59477233886719,-91.55944061279297,-93.86705780029297,-94.30064392089844,-94.12830352783203,-91.19681549072266,-90.90396118164062,-94.03292083740234,-94.26041412353516,-97.52619934082031,-101.48460388183594,-105.13805389404297,-107.8392562866211,-113.25326538085938,-119.84342956542969,-121.94303131103516,-125.156494140625,-127.21780395507812,-128.16941833496094,-124.27572631835938
