0,-94.5110855102539,-97.08609771728516,-97.66708374023438,-100.34060668945312,-110.6742172241211,-112.24375915527344,-98.81437683105469,-95.45667266845703,-98.75843048095703,-99.63199615478516,-100.56489562988281,-105.56407165527344,-116.05917358398438,-108.89218139648438,-97.77489471435547,-95.35354614257812,-91.22447204589844,-91.80232238769531,-99.56362915039062,-103.89160919189453,-108.52234649658203,-108.02791595458984,-107.36760711669922,-104.4893798828125,-98.29285430908203,-90.5914077758789,-89.22259521484375,-95.7990951538086,-102.60697174072266,-104.29322052001953,-103.2402572631836,-101.82454681396484,-98.84138488769531,-98.1307144165039,-96.92190551757812,-91.49762725830078,-89.0287094116211,-91.30538177490234,-92.8537368774414,-98.75049591064453,-92.3548812866211,-88.0226821899414,-90.32281494140625,-92.75335693359375,-92.44684600830078,-88.82181549072266,-91.08140563964844,-85.7320327758789,-83.93405151367188,-88.03413391113281,-83.80734252929688,-81.51004791259766,-83.05786895751953,-85.47002410888672,-89.51152801513672,-89.3899917602539,-89.32301330566406,-88.58304595947266,-85.39929962158203,-89.86264038085938,-89.21354675292969,-88.54969787597656,-88.4342269897461,-87.3051986694336
0,-87.1800765991211,-91.25725555419922,-92.89710998535156,-97.98274993896484,-100.78849029541016,-98.38815307617188,-94.93558502197266,-93.2399673461914,-90.88468933105469,-90.99498748779297,-96.041748046875,-100.01773071289062,-95.95700073242188,-98.15050506591797,-90.5075454711914,-89.11262512207031,-85.97855377197266,-84.89784240722656,-88.09140014648438,-91.98956298828125,-92.80896759033203,-94.2872085571289,-99.12625122070312,-100.77143859863281,-94.36752319335938,-90.50446319580078,-89.77165985107422,-91.03020477294922,-94.42204284667969,-95.39442443847656,-100.06163787841797,-96.95721435546875,-95.09815979003906,-94.13417053222656,-88.99407196044922,-85.56735229492188,-79.36553955078125,-77.7098159790039,-78.15897369384766,-85.30215454101562,-80.98809814453125,-83.2854232788086,-81.22862243652344,-80.43675231933594,-79.7697982788086,-76.24394226074219,-76.53047180175781,-77.72811889648438,-78.72579193115234,-80.05355834960938,-82.31841278076172,-84.77001953125,-85.05413055419922,-85.34171295166016,-82.79171752929688,-79.6977310180664,-78.74531555175781,-80.68598937988281,-83.80858612060547,-83.15425872802734,-79.11051940917969,-76.3467025756836,-77.30850982666016,-81.13224792480469
0,-93.36659240722656,-96.46347045898438,-95.18353271484375,-96.30680084228516,-98.48128509521484,-98.47528076171875,-99.38140869140625,-100.6183853149414,-100.99889373779297,-100.60973358154297,-104.11607360839844,-102.81645202636719,-100.70552825927734,-98.12720489501953,-97.25164794921875,-99.48973083496094,-99.88707733154297,-101.23906707763672,-99.61184692382812,-100.97502899169922,-102.49943542480469,-100.82398986816406,-101.96092224121094,-102.83843231201172,-101.66104888916016,-101.52820587158203,-98.35592651367188,-101.03880310058594,-97.85901641845703,-99.60652923583984,-103.21318817138672,-104.90107727050781,-86.34344482421875,-74.28773498535156,-67.8836898803711,-67.2751693725586,-68.0698013305664,-72.95391845703125,-73.77979278564453,-73.72346496582031,-73.85381317138672,-76.916748046875,-75.51419067382812,-71.07245635986328,-69.59696960449219,-69.42427062988281,-73.8507308959961,-74.1136703491211,-75.33674621582031,-74.4995346069336,-72.3526840209961,-73.17183685302734,-76.73958587646484,-77.6673355102539,-75.68963623046875,-71.42311096191406,-72.11784362792969,-73.15792083740234,-77.53863525390625,-75.13068389892578,-74.83177185058594,-74.67622375488281,-74.57244110107422,-71.49312591552734
0,-100.85617065429688,-105.64881134033203,-110.92204284667969,-112.18177795410156,-111.92015075683594,-111.2772216796875,-104.85328674316406,-102.86050415039062,-100.72466278076172,-105.36235046386719,-111.90328216552734,-112.47127532958984,-112.93535614013672,-112.25613403320312,-107.60955810546875,-107.60502624511719,-113.6475601196289,-116.32013702392578,-114.31393432617188,-113.79502868652344,-113.95286560058594,-114.2245101928711,-118.71065521240234,-120.00321960449219,-117.05756378173828,-112.804931640625,-107.82894897460938,-111.8149185180664,-114.32368469238281,-114.61509704589844,-114.7106704711914,-109.09161376953125,-81.94943237304688,-67.01457214355469,-58.80250930786133,-55.549015045166016,-58.580230712890625,-67.5341567993164,-68.91703796386719,-69.8708267211914,-75.2699203491211,-72.25180053710938,-69.56037902832031,-68.52672576904297,-65.94522857666016,-66.06487274169922,-69.74984741210938,-73.26311492919922,-70.78660583496094,-70.50180053710938,-72.45384216308594,-70.61199951171875,-70.16932678222656,-70.75337219238281,-65.75768280029297,-63.15105056762695,-62.709835052490234,-64.2084732055664,-70.59539794921875,-70.02267456054688,-69.3485107421875,-70.51316833496094,-72.73747253417969,-76.26380157470703
0,-108.05106353759766,-109.37704467773438,-111.41883087158203,-114.79398345947266,-114.6897964477539,-115.02555847167969,-110.10462951660156,-108.8648452758789,-110.89717102050781,-113.11214447021484,-113.72608947753906,-114.48065948486328,-112.44220733642578,-108.28057861328125,-105.78943634033203,-105.70562744140625,-106.7535400390625,-107.51359558105469,-109.61354064941406,-112.57290649414062,-113.93983459472656,-117.17782592773438,-113.40998840332031,-111.55293273925781,-111.32160186767578,-110.59644317626953,-113.91966247558594,-113.07653045654297,-112.92800903320312,-114.11388397216797,-110.08926391601562,-106.42687225341797,-79.94610595703125,-66.15138244628906,-59.35589599609375,-58.42670822143555,-63.07855224609375,-72.4149169921875,-72.5390625,-73.32701873779297,-76.06330871582031,-80.93486022949219,-85.53117370605469,-83.04261016845703,-83.16890716552734,-83.79352569580078,-85.0196533203125,-88.12571716308594,-87.51596069335938,-85.30656433105469,-86.4294204711914,-84.288818359375,-81.31900024414062,-77.93980407714844,-74.9293212890625,-72.29966735839844,-74.13850402832031,-76.06299591064453,-75.6755599975586,-75.32105255126953,-78.09200286865234,-78.42098236083984,-81.10865783691406,-85.61849975585938
0,-109.88355255126953,-110.34961700439453,-111.33661651611328,-113.43496704101562,-111.57173919677734,-110.90660095214844,-111.14340209960938,-110.62458801269531,-112.7673110961914,-114.21062469482422,-113.93164825439453,-111.2125015258789,-108.13880157470703,-109.47772979736328,-105.97696685791016,-105.73017883300781,-108.38933563232422,-108.85137176513672,-109.12835693359375,-110.17667388916016,-111.38995361328125,-109.68334197998047,-108.35801696777344,-108.81684112548828,-112.05287170410156,-112.23152160644531,-113.8736801147461,-111.87824249267578,-111.04557037353516,-111.45587158203125,-111.09285736083984,-107.94550323486328,-87.94782257080078,-71.03638458251953,-62.185089111328125,-57.16056442260742,-56.69179153442383,-61.34548568725586,-62.95363998413086,-66.65045928955078,-70.16468811035156,-68.69923400878906,-66.28569793701172,-64.08512878417969,-61.81032943725586,-62.31439208984375,-64.891357421875,-67.35272216796875,-68.429443359375,-69.98435974121094,-71.29230499267578,-71.83281707763672,-70.92119598388672,-70.27371215820312,-74.67521667480469,-76.82210540771484,-79.16502380371094,-80.0216064453125,-84.9337158203125,-84.43574523925781,-86.60787200927734,-86.8156509399414,-88.00949096679688,-92.80258178710938
0,-110.40067291259766,-109.16438293457031,-107.24784851074219,-106.31912994384766,-105.85203552246094,-106.02799987792969,-106.27931213378906,-109.34764099121094,-109.72322082519531,-110.55994415283203,-112.9163589477539,-112.94413757324219,-113.44489288330078,-111.97789001464844,-108.16072845458984,-108.10771942138672,-104.63265228271484,-105.30696868896484,-105.31192779541016,-104.77879333496094,-105.51219940185547,-107.66942596435547,-108.65589904785156,-109.86579132080078,-110.79046630859375,-110.51539611816406,-109.39140319824219,-108.43293762207031,-108.65830993652344,-108.65774536132812,-106.81050872802734,-106.10526275634766,-100.46344757080078,-88.53247833251953,-80.05851745605469,-73.85845947265625,-72.95054626464844,-74.50077056884766,-75.55854034423828,-73.03723907470703,-69.89922332763672,-68.2599868774414,-67.4234619140625,-67.67800903320312,-66.23640441894531,-66.68281555175781,-71.30767822265625,-71.14327239990234,-71.76475524902344,-72.02519226074219,-72.78324127197266,-74.46214294433594,-73.64219665527344,-73.33737182617188,-75.0306396484375,-77.20645904541016,-81.82303619384766,-82.3128433227539,-83.26031494140625,-87.01869201660156,-90.93515014648438,-94.52530670166016,-94.90748596191406,-94.41873931884766
0,-114.41896057128906,-113.56417846679688,-113.88905334472656,-114.09955596923828,-112.67752075195312,-111.83377838134766,-110.98265838623047,-109.51709747314453,-109.99986267089844,-111.63929748535156,-110.64221954345703,-112.38297271728516,-114.6781234741211,-114.08663940429688,-113.21813201904297,-112.9945297241211,-110.02665710449219,-112.3572769165039,-113.15894317626953,-111.38796997070312,-113.62767791748047,-113.96887969970703,-116.3945083618164,-114.96031951904297,-111.8729019165039,-112.42221069335938,-114.22205352783203,-116.13439178466797,-116.46837615966797,-116.62298583984375,-113.08638763427734,-110.53126525878906,-111.51417541503906,-104.57695770263672,-95.59519958496094,-89.33197784423828,-86.47988891601562,-86.37326049804688,-86.529052734375,-85.39447021484375,-83.06167602539062,-81.32881927490234,-79.36631774902344,-77.19114685058594,-74.69084930419922,-76.56536865234375,-75.11917114257812,-74.25553894042969,-73.2781753540039,-74.74317169189453,-76.48534393310547,-76.12388610839844,-76.0009994506836,-76.8856201171875,-78.37599182128906,-79.1477279663086,-82.81668853759766,-84.84528350830078,-85.4180679321289,-87.69839477539062,-89.78270721435547,-94.32228088378906,-93.93953704833984,-94.93742370605469
0,-120.1218032836914,-119.57862091064453,-118.9520492553711,-118.1240005493164,-116.8309326171875,-116.66184997558594,-116.78390502929688,-116.52671813964844,-116.37471771240234,-118.0774917602539,-121.31538391113281,-122.00687408447266,-118.11419677734375,-117.19039154052734,-117.87812042236328,-119.32281494140625,-119.75122833251953,-122.0657730102539,-120.063720703125,-119.35587310791016,-119.50552368164062,-117.93720245361328,-118.94416046142578,-116.45578002929688,-116.82684326171875,-118.66488647460938,-119.54360961914062,-119.7886734008789,-118.94992065429688,-117.76709747314453,-120.70250701904297,-120.98194122314453,-114.46561431884766,-99.59998321533203,-90.5893783569336,-85.67080688476562,-85.61278533935547,-88.68447875976562,-89.58246612548828,-89.61080932617188,-85.72313690185547,-82.9118881225586,-76.27381896972656,-73.39837646484375,-71.66986083984375,-73.34136962890625,-74.57962036132812,-74.89197540283203,-74.8920669555664,-76.89885711669922,-77.87619018554688,-77.03583526611328,-76.18048858642578,-77.21876525878906,-76.84014892578125,-76.59660339355469,-81.82254791259766,-83.77902221679688,-85.00350952148438,-86.4233627319336,-89.395263671875,-94.33534240722656,-95.71147918701172,-97.73780822753906
0,-125.93331146240234,-126.18160247802734,-126.35861206054688,-124.20259857177734,-115.8878402709961,-114.01036071777344,-113.41939544677734,-115.54229736328125,-119.46231079101562,-125.43489837646484,-124.07083129882812,-124.62946319580078,-115.66211700439453,-108.00846862792969,-104.96712493896484,-105.54773712158203,-110.74918365478516,-115.48497772216797,-118.93196868896484,-121.607177734375,-123.44921875,-125.72671508789062,-124.40034484863281,-124.32173156738281,-126.88291931152344,-127.01191711425781,-126.05756378173828,-127.3318099975586,-127.7525634765625,-130.2356719970703,-128.98687744140625,-120.33180236816406,-101.01005554199219,-86.44200897216797,-76.77225494384766,-72.22041320800781,-72.6025161743164,-78.40826416015625,-80.47615051269531,-78.08759307861328,-74.18312072753906,-73.2007064819336,-70.57008361816406,-67.72916412353516,-65.66007995605469,-66.19789123535156,-69.82136535644531,-71.81221008300781,-72.03763580322266,-72.30094146728516,-74.72899627685547,-75.53451538085938,-76.90042877197266,-79.718994140625,-82.72920227050781,-84.97382354736328,-91.2100601196289,-91.21790313720703,-90.455810546875,-93.48188018798828,-94.21709442138672,-97.82577514648438,-98.91905212402344,-99.09040069580078
