0,-105.50502014160156,-108.9278564453125,-109.68567657470703,-111.03327941894531,-111.35286712646484,-105.21847534179688,-102.35920715332031,-99.80780029296875,-104.24469757080078,-104.8162612915039,-101.5902099609375,-98.25469207763672,-97.76412963867188,-103.48834228515625,-102.84092712402344,-100.13020324707031,-97.68354797363281,-99.9033203125,-104.4020004272461,-107.54143524169922,-105.53338623046875,-103.0211410522461,-95.18289947509766,-92.2871322631836,-93.52265167236328,-94.18826293945312,-98.88158416748047,-107.61663055419922,-109.51495361328125,-103.53709411621094,-96.13770294189453,-90.31945037841797,-90.45469665527344,-94.19935607910156,-93.36845397949219,-88.82135009765625,-88.9195785522461,-85.6353530883789,-88.95671844482422,-90.24833679199219,-84.77391815185547,-84.19601440429688,-87.8444595336914,-92.98564910888672,-91.18025207519531,-87.17278289794922,-86.88748931884766,-88.67417907714844,-90.16598510742188,-91.16947174072266,-89.18406677246094,-88.44497680664062,-90.64303588867188,-90.4466781616211,-89.17044830322266,-90.74386596679688,-87.8597183227539,-87.07552337646484,-86.34358978271484,-88.1648178100586,-90.56562805175781,-90.4923095703125,-87.78491973876953,-88.39453125,-90.15969848632812,-91.80836486816406,-91.11722564697266,-90.60726165771484,-91.97484588623047,-90.41587829589844,-96.51968383789062,-94.6339111328125,-94.66656494140625,-92.10160827636719,-95.96510314941406,-93.52169799804688,-90.10488891601562,-91.51976776123047,-98.01982116699219,-103.97793579101562,-110.64013671875
0,-93.35350799560547,-96.59452819824219,-96.05561828613281,-97.97977447509766,-93.81009674072266,-93.92826843261719,-93.28012084960938,-95.75566101074219,-95.23542785644531,-94.68231964111328,-95.98052978515625,-94.25635528564453,-94.11000061035156,-94.8665542602539,-92.29137420654297,-89.39250946044922,-87.45614624023438,-90.45099639892578,-90.8944091796875,-91.57281494140625,-94.01815032958984,-91.37675476074219,-91.72145080566406,-94.93751525878906,-92.72166442871094,-97.10094451904297,-97.04217529296875,-102.14640045166016,-107.7079849243164,-101.14576721191406,-97.93065643310547,-93.73624420166016,-90.0695571899414,-90.7472152709961,-86.24910736083984,-78.3168716430664,-78.12586975097656,-77.60497283935547,-79.63488006591797,-76.34104919433594,-74.90385437011719,-77.73674774169922,-77.98650360107422,-78.45930480957031,-78.6953353881836,-82.0289306640625,-81.48369598388672,-83.32190704345703,-83.04649353027344,-79.33821105957031,-81.84488677978516,-81.93143463134766,-82.44761657714844,-83.2154312133789,-80.12604522705078,-78.2577896118164,-78.06510925292969,-81.85784149169922,-82.49937438964844,-78.80782318115234,-78.97383880615234,-76.56217956542969,-77.49427795410156,-76.03743743896484,-79.34652709960938,-84.41948699951172,-82.01947021484375,-82.22907257080078,-83.84522247314453,-91.4194107055664,-90.74718475341797,-88.29651641845703,-89.57050323486328,-91.93023681640625,-95.41874694824219,-93.0110092163086,-94.13584899902344,-98.43543243408203,-96.5246353149414,-96.91425323486328,-98.28657531738281
0,-97.12114715576172,-97.11930084228516,-100.56880950927734,-103.42584991455078,-97.97621154785156,-91.80144500732422,-91.52176666259766,-91.2005386352539,-92.15198516845703,-95.21569061279297,-96.0398178100586,-94.26826477050781,-93.36848449707031,-89.01918029785156,-86.3355484008789,-85.27366638183594,-84.74826049804688,-85.28326416015625,-88.2560043334961,-90.75965881347656,-93.7542495727539,-93.79393768310547,-93.42761993408203,-91.25836944580078,-92.80415344238281,-93.31697082519531,-94.56926727294922,-98.73355865478516,-97.03389739990234,-92.4178695678711,-91.63864135742188,-91.40979766845703,-93.00794219970703,-76.2857894897461,-70.88888549804688,-63.075687408447266,-64.00906372070312,-66.19945526123047,-67.69178009033203,-70.27919006347656,-69.39849090576172,-67.92010498046875,-69.60015869140625,-69.18926239013672,-68.26817321777344,-68.77185821533203,-69.3826904296875,-67.79428100585938,-69.49089813232422,-70.10008239746094,-71.8115463256836,-72.74041748046875,-70.97042846679688,-71.27294921875,-72.14125061035156,-71.45429229736328,-72.21784210205078,-72.11705780029297,-72.86437225341797,-71.64540100097656,-70.13302612304688,-68.28060913085938,-67.94218444824219,-68.52971649169922,-69.88531494140625,-70.14346313476562,-72.12987518310547,-72.2733383178711,-78.92127990722656,-86.1292495727539,-95.7439956665039,-96.48079681396484,-94.51348114013672,-92.36578369140625,-95.20024871826172,-93.91314697265625,-92.96732330322266,-93.69346618652344,-99.82369232177734,-101.56044006347656,-99.93001556396484
0,-109.0508041381836,-112.83824157714844,-114.03303527832031,-110.73311614990234,-110.98601531982422,-110.27596282958984,-110.07329559326172,-104.95384216308594,-99.37953186035156,-100.54412841796875,-101.68692016601562,-104.50507354736328,-105.58521270751953,-104.23915100097656,-103.12132263183594,-99.74522399902344,-96.86750793457031,-100.7851333618164,-101.50018310546875,-103.09530639648438,-102.86649322509766,-100.2198257446289,-98.1737289428711,-100.3942642211914,-102.02278137207031,-100.68284606933594,-103.62716674804688,-103.52983093261719,-105.01895141601562,-108.4749526977539,-106.88056945800781,-108.84062194824219,-102.05714416503906,-70.21458435058594,-63.78677749633789,-52.60523986816406,-52.62348937988281,-60.490867614746094,-63.65897750854492,-65.28157043457031,-67.68611145019531,-68.42875671386719,-69.81624603271484,-68.28254699707031,-67.70652770996094,-67.67410278320312,-69.1695556640625,-68.97758483886719,-70.23029327392578,-71.13671875,-70.01976776123047,-72.58707427978516,-69.87934112548828,-70.3333511352539,-75.88407897949219,-71.7913818359375,-64.09195709228516,-61.1806640625,-61.49340057373047,-65.26463317871094,-69.01704406738281,-67.0743637084961,-64.7895736694336,-66.93860626220703,-67.56648254394531,-68.77530670166016,-74.62910461425781,-77.56912231445312,-88.62907409667969,-92.26565551757812,-90.55641174316406,-91.19477081298828,-92.41197967529297,-92.08695983886719,-93.49809265136719,-97.07002258300781,-103.44129943847656,-106.94127655029297,-109.9230728149414,-110.79071044921875,-109.0387191772461
0,-111.35369873046875,-108.58721160888672,-108.91416931152344,-110.10652160644531,-112.05827331542969,-106.54725646972656,-105.4912338256836,-104.11255645751953,-105.83717346191406,-107.66374206542969,-108.33067321777344,-110.82646179199219,-109.72237396240234,-107.13260650634766,-106.29985046386719,-107.42219543457031,-106.76763153076172,-111.31546020507812,-112.14060974121094,-111.38981628417969,-109.4410629272461,-105.27164459228516,-102.49376678466797,-101.25027465820312,-105.25215911865234,-106.00232696533203,-105.56673431396484,-108.03172302246094,-112.02867126464844,-108.6874771118164,-107.93636322021484,-108.68778991699219,-100.76807403564453,-69.90785217285156,-64.60325622558594,-57.480384826660156,-58.64451599121094,-71.62593841552734,-70.70587158203125,-70.88890838623047,-73.41726684570312,-81.09089660644531,-79.86214447021484,-78.54625701904297,-78.98165893554688,-81.87290954589844,-83.18115997314453,-81.56184387207031,-78.92840576171875,-79.19735717773438,-80.52542877197266,-79.6125717163086,-79.94261932373047,-82.18558502197266,-82.06393432617188,-84.11122131347656,-83.34571838378906,-81.22669219970703,-80.56611633300781,-84.1696548461914,-86.78688049316406,-79.41852569580078,-74.53001403808594,-74.27606964111328,-80.38009643554688,-83.42631530761719,-85.08062744140625,-87.70591735839844,-91.39563751220703,-94.98676300048828,-100.08214569091797,-98.76016998291016,-98.29967498779297,-100.48418426513672,-103.96016693115234,-104.77275848388672,-109.86356353759766,-111.45469665527344,-111.35177612304688,-112.8178939819336,-116.35741424560547
0,-108.98592376708984,-108.57540130615234,-109.64427947998047,-111.4046630859375,-111.81864166259766,-109.48902893066406,-108.10588836669922,-108.3909683227539,-111.79817962646484,-111.91728973388672,-110.31222534179688,-111.24658966064453,-109.3702392578125,-106.68428802490234,-106.56436157226562,-107.50335693359375,-108.75236511230469,-110.09429168701172,-109.00025177001953,-110.93000793457031,-111.53528594970703,-109.40171813964844,-109.44754791259766,-108.92721557617188,-111.1531753540039,-110.02244567871094,-107.75880432128906,-108.99073028564453,-110.5823745727539,-109.75853729248047,-109.5172348022461,-110.2413558959961,-106.59107971191406,-78.10918426513672,-72.2613296508789,-60.551002502441406,-59.3482666015625,-57.89754867553711,-60.15494918823242,-62.0967903137207,-63.63170623779297,-64.9554214477539,-62.85319519042969,-60.86052322387695,-61.237831115722656,-64.24254608154297,-64.95221710205078,-66.81935119628906,-66.15935516357422,-67.43189239501953,-70.24484252929688,-72.49668884277344,-71.7603530883789,-72.62217712402344,-74.3882827758789,-76.14452362060547,-73.8326416015625,-75.19770812988281,-75.27344512939453,-79.28730773925781,-80.58091735839844,-77.13258361816406,-76.56307220458984,-76.68780517578125,-79.51717376708984,-80.52851867675781,-84.04273986816406,-86.64976501464844,-92.66270446777344,-97.25447845458984,-99.72213745117188,-98.62483215332031,-98.65116882324219,-100.6224136352539,-103.4635238647461,-104.73332977294922,-107.40211486816406,-106.95989990234375,-105.63720703125,-107.24954223632812,-107.40987396240234
0,-106.6146011352539,-105.23762512207031,-105.52146911621094,-107.27014923095703,-106.44822692871094,-102.12256622314453,-102.14656829833984,-103.51225280761719,-105.56206512451172,-105.91315460205078,-106.14851379394531,-105.91488647460938,-103.52819061279297,-104.13311004638672,-103.56478118896484,-103.92459106445312,-104.39366912841797,-105.68870544433594,-105.05329895019531,-104.95842742919922,-107.09312438964844,-108.7068099975586,-108.50313568115234,-107.45672607421875,-104.3689193725586,-104.15959930419922,-105.66658782958984,-107.6788101196289,-106.36203002929688,-105.96849060058594,-106.95703887939453,-108.85028076171875,-107.95790100097656,-93.05736541748047,-87.35674285888672,-74.5020523071289,-73.09542846679688,-74.0842056274414,-74.99737548828125,-73.69816589355469,-74.23482513427734,-72.77021789550781,-72.67919921875,-72.5593490600586,-71.90805053710938,-70.64015197753906,-73.45420837402344,-73.96696472167969,-73.23421478271484,-72.47573852539062,-73.61727905273438,-76.09386444091797,-77.58748626708984,-79.07274627685547,-79.8575439453125,-79.85125732421875,-81.1706314086914,-83.53194427490234,-84.42415618896484,-87.06678009033203,-86.15470886230469,-85.96695709228516,-83.37564086914062,-84.3974838256836,-86.5497055053711,-87.73396301269531,-90.74130249023438,-91.67940521240234,-94.21112060546875,-99.63018035888672,-102.46147918701172,-103.05032348632812,-102.44688415527344,-101.78640747070312,-106.46501159667969,-106.3159408569336,-104.77131652832031,-104.89732360839844,-105.21094512939453,-106.21988677978516,-106.55079650878906
0,-108.3802261352539,-110.37271118164062,-112.41896057128906,-110.88552856445312,-108.6025390625,-108.21660614013672,-108.80707550048828,-107.63284301757812,-108.32535552978516,-108.91007995605469,-107.62049865722656,-107.2424087524414,-107.94379425048828,-105.9393310546875,-106.0621109008789,-108.96821594238281,-109.72714233398438,-110.79951477050781,-109.93014526367188,-111.18567657470703,-110.17623901367188,-108.46434783935547,-107.7850341796875,-106.92584228515625,-109.1942138671875,-111.62630462646484,-110.546630859375,-109.95608520507812,-110.50633239746094,-109.28790283203125,-106.70037841796875,-107.05029296875,-106.98784637451172,-106.39006042480469,-101.38026428222656,-90.04214477539062,-87.46878814697266,-84.3116226196289,-85.06788635253906,-86.34502410888672,-85.19015502929688,-79.45280456542969,-77.18324279785156,-74.85464477539062,-73.12284851074219,-73.33004760742188,-75.54022979736328,-75.34418487548828,-74.2799301147461,-76.66903686523438,-77.48808288574219,-81.17887878417969,-81.65605926513672,-83.5589370727539,-85.98345184326172,-86.28120422363281,-85.08108520507812,-85.662841796875,-86.88040161132812,-89.4777603149414,-91.06117248535156,-92.9983901977539,-95.17450714111328,-97.90242767333984,-100.46971130371094,-100.07869720458984,-100.7793960571289,-102.20144653320312,-108.0531005859375,-108.16630554199219,-108.0386962890625,-108.35652160644531,-109.00386810302734,-109.94117736816406,-106.29638671875,-102.07645416259766,-102.81815338134766,-103.65583801269531,-108.97720336914062,-113.15740966796875,-111.23221588134766
0,-113.42568969726562,-116.3898696899414,-116.30398559570312,-114.92090606689453,-115.05209350585938,-116.13732147216797,-116.4856948852539,-112.8295669555664,-113.3763198852539,-113.97354888916016,-114.72103118896484,-115.28292083740234,-114.31017303466797,-109.27394104003906,-108.49076080322266,-110.25260162353516,-112.0339584350586,-116.8419189453125,-117.54066467285156,-117.29020690917969,-116.95112609863281,-114.25514221191406,-113.4377212524414,-114.77753448486328,-116.07257843017578,-118.39641571044922,-118.50011444091797,-118.35134887695312,-119.15959167480469,-117.73892974853516,-118.98402404785156,-117.4559326171875,-115.39836883544922,-100.5768814086914,-94.083251953125,-80.2942886352539,-79.41995239257812,-80.74738311767578,-81.96747589111328,-80.93705749511719,-76.84597778320312,-73.45919036865234,-73.60345458984375,-76.32734680175781,-76.08002471923828,-75.85272979736328,-76.61257934570312,-75.93019104003906,-74.64912414550781,-73.10118103027344,-74.73052215576172,-76.29122924804688,-75.56348419189453,-77.8019027709961,-83.40098571777344,-83.19985961914062,-85.12716674804688,-88.17974853515625,-88.9488754272461,-90.18539428710938,-90.9961166381836,-94.7459945678711,-94.7618179321289,-96.0911636352539,-97.97067260742188,-96.49725341796875,-98.32872009277344,-98.78289031982422,-99.53590393066406,-98.6896743774414,-100.5693588256836,-101.78482818603516,-101.9461898803711,-103.94252014160156,-109.20401763916016,-112.86631774902344,-116.26669311523438,-117.27759552001953,-118.31404113769531,-117.91163635253906,-116.75642395019531
0,-126.74886322021484,-124.65771484375,-120.30864715576172,-117.48680877685547,-114.52627563476562,-110.16412353515625,-109.62564086914062,-109.69459533691406,-109.81874084472656,-112.6121826171875,-116.70361328125,-115.93111419677734,-105.51370239257812,-99.56942749023438,-101.02351379394531,-106.216796875,-111.5638656616211,-115.35507202148438,-119.49829864501953,-121.41146087646484,-122.11952209472656,-121.31767272949219,-121.35506439208984,-122.34487915039062,-123.86030578613281,-123.85487365722656,-122.30848693847656,-123.4929428100586,-125.2974624633789,-126.57286071777344,-126.31183624267578,-127.86296081542969,-118.51268768310547,-86.50948333740234,-80.30953216552734,-68.50399017333984,-68.2268295288086,-71.90724182128906,-74.81407165527344,-73.0252914428711,-69.75642395019531,-65.69974517822266,-64.98235321044922,-64.80252075195312,-64.51412963867188,-64.85936737060547,-66.38887023925781,-67.01640319824219,-67.80628204345703,-71.5549087524414,-73.99075317382812,-75.62076568603516,-76.98486328125,-79.06523132324219,-78.47634887695312,-78.30982208251953,-81.06472778320312,-85.53023529052734,-86.81368255615234,-91.09063720703125,-92.4054946899414,-91.59634399414062,-92.27528381347656,-89.63542175292969,-88.60185241699219,-89.60211181640625,-92.12791442871094,-93.62346649169922,-99.4267807006836,-103.87272644042969,-106.85498046875,-108.14787292480469,-108.48707580566406,-111.37049865722656,-115.26130676269531,-120.10626220703125,-125.83709716796875,-126.4661636352539,-126.27716064453125,-126.50000762939453,-125.0581283569336
