0,-99.11189270019531,-105.3940200805664,-104.7626953125,-106.01165771484375,-106.72149658203125,-106.000732421875,-107.97877502441406,-102.62342071533203,-101.54734802246094,-99.00228118896484,-98.61420440673828,-104.16905975341797,-93.53318786621094,-92.66217803955078,-96.63253784179688,-103.69542694091797,-100.47857666015625,-104.69805145263672,-107.4178466796875,-113.59910583496094,-112.89299011230469,-108.531005859375,-106.56818389892578,-108.92850494384766,-105.33419036865234,-102.95901489257812,-100.18014526367188,-102.09649658203125,-108.12567901611328,-103.99102783203125,-95.99625396728516,-95.40937042236328,-97.50553894042969,-99.70272827148438,-102.85494995117188,-111.84378814697266,-111.32137298583984,-112.75067901611328,-114.12319946289062,-114.87313842773438,-109.33316040039062,-101.47566223144531,-105.07073974609375,-107.82772064208984,-116.27136993408203,-121.68202209472656,-117.32091522216797,-100.51250457763672,-96.61822509765625,-90.58362579345703,-88.9577865600586,-88.44453430175781,-92.5890121459961,-85.80477142333984,-86.14497375488281,-93.33778381347656,-89.76492309570312,-92.16695404052734,-89.51915740966797,-93.33505249023438,-90.54989624023438,-92.39778137207031,-98.20228576660156,-90.90902709960938,-91.16456604003906,-90.33563995361328,-88.80380249023438,-91.66031646728516,-91.74070739746094,-90.84923553466797,-91.91728973388672,-91.05745697021484,-89.18406677246094,-91.32040405273438,-92.68762969970703
0,-94.72748565673828,-102.00523376464844,-102.48552703857422,-101.47386932373047,-103.19364166259766,-100.53307342529297,-97.23556518554688,-89.81275177001953,-89.4466781616211,-86.98646545410156,-87.65455627441406,-91.73672485351562,-86.9177474975586,-88.90898132324219,-94.52970123291016,-92.9891357421875,-91.72601318359375,-98.86212158203125,-97.56061553955078,-99.53253173828125,-99.23048400878906,-100.85348510742188,-99.35684204101562,-100.74537658691406,-102.59111785888672,-101.55872344970703,-101.59231567382812,-103.9937973022461,-99.94063568115234,-101.33697509765625,-99.99333190917969,-99.12808990478516,-100.33539581298828,-99.9470443725586,-100.86565399169922,-98.50161743164062,-102.60256958007812,-103.60677337646484,-104.81888580322266,-105.62207794189453,-102.03185272216797,-97.97078704833984,-99.45638275146484,-104.76332092285156,-103.52665710449219,-102.69441986083984,-99.54105377197266,-82.57096099853516,-79.45875549316406,-76.84506225585938,-78.95587158203125,-78.83759307861328,-79.42298889160156,-82.15401458740234,-81.49760437011719,-82.25020599365234,-80.48445129394531,-81.64276123046875,-80.23272705078125,-80.74392700195312,-81.46304321289062,-81.15534973144531,-84.31565856933594,-85.964599609375,-86.35841369628906,-86.95441436767578,-86.97146606445312,-84.82819366455078,-85.17184448242188,-81.08880615234375,-80.04661560058594,-83.17056274414062,-87.37628936767578,-79.51319885253906,-79.76958465576172
0,-103.84542083740234,-105.21397399902344,-102.81629943847656,-99.79863739013672,-97.685546875,-100.32550048828125,-100.12525939941406,-101.3394775390625,-101.72074127197266,-98.63475036621094,-100.31040954589844,-102.2952880859375,-106.08582305908203,-104.17101287841797,-102.64275360107422,-103.83103942871094,-102.02381134033203,-99.70723724365234,-101.38247680664062,-105.20682525634766,-104.18893432617188,-101.63617706298828,-102.25767517089844,-104.73050689697266,-99.21619415283203,-98.65296936035156,-100.89430236816406,-104.0504150390625,-102.67777252197266,-101.36740112304688,-101.41213989257812,-101.72914123535156,-106.47554016113281,-105.37664031982422,-105.4889144897461,-107.80339050292969,-107.83528137207031,-108.2291259765625,-107.68843841552734,-105.28864288330078,-102.91297912597656,-104.64936828613281,-108.22550964355469,-107.3587646484375,-105.49983978271484,-99.45176696777344,-88.75112915039062,-65.45868682861328,-62.98329162597656,-61.49717712402344,-67.77362823486328,-67.36355590820312,-69.74893188476562,-71.8962173461914,-71.01032257080078,-74.05030822753906,-74.0470199584961,-73.26268768310547,-71.91289520263672,-72.72647094726562,-74.96708679199219,-72.34622955322266,-71.62161254882812,-74.66041564941406,-73.870361328125,-73.7093276977539,-74.6368179321289,-76.09273529052734,-73.80265045166016,-71.30319213867188,-70.1331787109375,-69.19303894042969,-70.11009216308594,-68.69005584716797,-66.72461700439453
0,-116.9604263305664,-117.62452697753906,-117.06592559814453,-118.25105285644531,-115.03202056884766,-112.67484283447266,-108.64262390136719,-106.04346466064453,-106.33392333984375,-108.44942474365234,-115.29507446289062,-116.95396423339844,-113.60184478759766,-113.90283966064453,-114.3433837890625,-113.48661804199219,-113.11164855957031,-112.69720458984375,-116.08732604980469,-114.16883087158203,-115.06902313232422,-113.69468688964844,-111.37863159179688,-109.17664337158203,-109.03451538085938,-110.74079895019531,-111.00321960449219,-109.98263549804688,-107.86717987060547,-110.11133575439453,-112.1447525024414,-112.18004608154297,-112.39995574951172,-115.3016586303711,-114.93915557861328,-112.31391143798828,-115.55740356445312,-114.0582275390625,-114.0092544555664,-117.62664031982422,-116.04427337646484,-116.07392120361328,-116.4338150024414,-117.37549591064453,-117.79232025146484,-106.67437744140625,-90.0131607055664,-62.376216888427734,-59.929771423339844,-58.49469757080078,-65.66466522216797,-68.66140747070312,-74.58332061767578,-76.07559204101562,-75.6399154663086,-76.156005859375,-75.69815063476562,-74.0789794921875,-72.79605865478516,-69.86666870117188,-68.31942749023438,-66.71017456054688,-64.09402465820312,-62.54928970336914,-61.34935760498047,-62.174964904785156,-63.66257095336914,-63.35237121582031,-60.680267333984375,-60.76605224609375,-60.239131927490234,-55.727203369140625,-58.101070404052734,-68.53192901611328,-70.58386993408203
0,-119.8893051147461,-120.42143249511719,-119.91376495361328,-113.79515075683594,-111.5288314819336,-113.14540100097656,-116.8825454711914,-110.02835845947266,-108.75638580322266,-107.67388916015625,-111.38728332519531,-110.75232696533203,-107.38821411132812,-110.69834899902344,-111.44747161865234,-113.80912017822266,-115.63482666015625,-113.5251693725586,-113.03203582763672,-113.14413452148438,-113.58082580566406,-114.7933578491211,-114.81327056884766,-112.70647430419922,-108.70531463623047,-108.52604675292969,-110.4218521118164,-109.525390625,-109.95945739746094,-111.04788208007812,-108.8772964477539,-106.4435806274414,-105.02981567382812,-108.39996337890625,-110.95773315429688,-111.57217407226562,-112.53349304199219,-113.47596740722656,-116.57421875,-117.02205657958984,-116.21650695800781,-115.25684356689453,-117.44468688964844,-117.69943237304688,-118.83455657958984,-101.95760345458984,-87.59134674072266,-56.526790618896484,-53.74713134765625,-51.68312072753906,-60.89094924926758,-63.02311325073242,-63.567203521728516,-67.51216888427734,-68.2485580444336,-72.07198333740234,-73.55299377441406,-70.36466979980469,-71.33430480957031,-69.6180191040039,-69.8101806640625,-72.22084045410156,-73.38336181640625,-77.42693328857422,-74.67345428466797,-75.9758071899414,-79.44155883789062,-79.39360046386719,-80.59893035888672,-81.0218505859375,-82.70659637451172,-78.30838775634766,-77.14372253417969,-73.99052429199219,-72.81576538085938
0,-114.44898223876953,-113.52518463134766,-112.92045593261719,-111.2552261352539,-112.05572509765625,-110.41624450683594,-110.43181610107422,-112.92737579345703,-112.39469146728516,-110.39444732666016,-111.46912384033203,-111.32086944580078,-113.17218780517578,-111.59661865234375,-111.95919036865234,-113.04580688476562,-113.2392807006836,-113.05034637451172,-113.78841400146484,-113.3556900024414,-117.47686004638672,-116.40200805664062,-113.48173522949219,-114.18770599365234,-114.15995025634766,-113.86617279052734,-113.68138122558594,-113.62683868408203,-114.08047485351562,-114.17803955078125,-111.45561981201172,-108.6129150390625,-107.00883483886719,-108.7968521118164,-110.7883071899414,-112.452880859375,-114.3088607788086,-116.12542724609375,-114.71702575683594,-114.03773498535156,-112.68009948730469,-112.92384338378906,-115.1937026977539,-113.47482299804688,-113.54034423828125,-108.67485809326172,-97.47380828857422,-70.7477035522461,-67.92439270019531,-65.8636703491211,-71.04325103759766,-71.47830200195312,-73.19776153564453,-73.53887176513672,-74.53047943115234,-78.19293975830078,-76.62420654296875,-74.93466186523438,-75.09984588623047,-75.3659896850586,-75.56890106201172,-74.7167739868164,-74.49906921386719,-72.50555419921875,-72.2805404663086,-72.20329284667969,-74.12699890136719,-74.80522155761719,-79.2579345703125,-80.14929962158203,-79.94583129882812,-82.27236938476562,-83.99302673339844,-83.25328063964844,-82.74212646484375
0,-110.54271697998047,-108.81438446044922,-108.55753326416016,-109.91107177734375,-113.02709197998047,-112.88165283203125,-113.23719787597656,-113.98072052001953,-114.60330963134766,-114.85408782958984,-113.17379760742188,-114.12312316894531,-114.38715362548828,-109.8775405883789,-106.71187591552734,-106.02879333496094,-105.1288833618164,-107.17900848388672,-110.66427612304688,-109.34169006347656,-111.11156463623047,-111.15948486328125,-110.5495834350586,-112.174560546875,-116.03636169433594,-114.07059478759766,-113.40570831298828,-114.39386749267578,-115.66297149658203,-113.48678588867188,-110.35710906982422,-109.53557586669922,-111.28480529785156,-112.74249267578125,-113.58641052246094,-113.12407684326172,-110.18049621582031,-110.10503387451172,-111.16829681396484,-111.5685043334961,-110.58636474609375,-109.86946868896484,-111.7880630493164,-111.59910583496094,-112.06249237060547,-110.99566650390625,-107.76355743408203,-84.31220245361328,-81.68360900878906,-77.39217376708984,-78.12651062011719,-79.13558197021484,-80.99617004394531,-83.18592071533203,-83.86935424804688,-81.37106323242188,-81.87589263916016,-81.78433227539062,-80.42453002929688,-79.64179229736328,-78.74537658691406,-77.82007598876953,-79.04841613769531,-83.89373016357422,-84.86985778808594,-86.11164855957031,-86.82237243652344,-88.36621856689453,-87.5915756225586,-89.96641540527344,-90.41930389404297,-92.10001373291016,-92.79804992675781,-95.5908432006836,-94.55211639404297
0,-112.15421295166016,-112.20558166503906,-111.91935729980469,-110.70713806152344,-110.00420379638672,-108.16858673095703,-109.9910888671875,-113.57360076904297,-112.8009262084961,-109.46379089355469,-109.30355072021484,-110.07624816894531,-110.96141815185547,-109.04051208496094,-106.84029388427734,-107.01593780517578,-108.31776428222656,-115.11393737792969,-117.25090789794922,-116.60240173339844,-114.83858489990234,-114.31541442871094,-115.88080596923828,-114.08755493164062,-110.96973419189453,-110.5184326171875,-110.42948913574219,-111.56082916259766,-110.9118423461914,-112.10250091552734,-114.30888366699219,-114.87802124023438,-114.02890014648438,-115.04133605957031,-113.44021606445312,-109.90947723388672,-109.6772232055664,-110.40097045898438,-112.36514282226562,-113.37103271484375,-114.84114837646484,-113.76313018798828,-114.32792663574219,-111.95010375976562,-113.69132232666016,-112.00887298583984,-107.21827697753906,-87.16314697265625,-84.0953140258789,-81.4420166015625,-80.56352996826172,-80.67754364013672,-82.54472351074219,-83.29972839355469,-84.61885833740234,-85.40039825439453,-85.85009002685547,-85.2843246459961,-85.13706970214844,-85.92500305175781,-84.64047241210938,-82.65316009521484,-83.79410552978516,-84.85871887207031,-83.9073486328125,-83.36769104003906,-83.16938781738281,-84.84339904785156,-85.31611633300781,-85.52265930175781,-85.64871978759766,-88.43292999267578,-90.80236053466797,-94.83018493652344,-94.31159210205078
0,-118.638916015625,-118.91366577148438,-118.70736694335938,-118.87122344970703,-119.60138702392578,-121.3622055053711,-119.44396209716797,-114.99237823486328,-114.50944519042969,-114.27759552001953,-114.79535675048828,-118.0400619506836,-120.13618469238281,-116.88108825683594,-114.181884765625,-113.90140533447266,-113.41451263427734,-114.6505126953125,-114.92137145996094,-116.44535064697266,-119.3384780883789,-121.0024185180664,-123.20376586914062,-124.50032043457031,-118.06103515625,-117.75486755371094,-115.85367584228516,-114.98788452148438,-118.34986877441406,-119.54795837402344,-121.72432708740234,-121.36542510986328,-122.51148986816406,-121.76355743408203,-122.03848266601562,-121.58893585205078,-121.67081451416016,-122.67183685302734,-122.84945678710938,-123.20175170898438,-122.54660034179688,-121.82685852050781,-122.99308013916016,-123.88442993164062,-122.31269836425781,-122.9026870727539,-110.39959716796875,-85.552490234375,-82.15250396728516,-76.41532897949219,-76.09241485595703,-76.96575927734375,-78.17108154296875,-80.20903015136719,-80.25495910644531,-79.53558349609375,-79.20985412597656,-79.50198364257812,-81.12850952148438,-81.77596282958984,-80.74231719970703,-77.00859832763672,-74.93651580810547,-74.03815460205078,-73.53315734863281,-74.4865951538086,-78.95487976074219,-79.06751251220703,-81.64727020263672,-84.2474136352539,-85.50847625732422,-89.4422378540039,-93.06523895263672,-95.92266845703125,-95.71014404296875
0,-127.91934204101562,-129.6264190673828,-129.99786376953125,-128.0709228515625,-127.7094955444336,-123.81961059570312,-116.65205383300781,-111.57662963867188,-111.90472412109375,-113.79283905029297,-116.31971740722656,-119.24388122558594,-109.9774169921875,-103.77400207519531,-101.46060943603516,-101.32401275634766,-104.69863891601562,-108.9838638305664,-111.78862762451172,-116.6499252319336,-120.27029418945312,-121.72492218017578,-122.70771789550781,-123.6529312133789,-122.75654602050781,-122.48336791992188,-121.76618957519531,-123.48668670654297,-125.38447570800781,-124.06338500976562,-126.653076171875,-126.76052856445312,-128.4657745361328,-129.0194854736328,-129.34774780273438,-125.06147766113281,-125.77167510986328,-127.27668762207031,-128.49537658691406,-126.83280944824219,-126.47557067871094,-129.1096954345703,-128.99789428710938,-129.49253845214844,-126.94847106933594,-126.5580825805664,-114.8030014038086,-84.98419189453125,-80.49088287353516,-75.77376556396484,-75.27534484863281,-74.77328491210938,-73.32980346679688,-70.97135925292969,-70.22054290771484,-70.37332916259766,-71.31295013427734,-70.90913391113281,-68.64868927001953,-69.06063079833984,-69.99629974365234,-69.24168395996094,-69.64273834228516,-68.42485046386719,-67.3572769165039,-67.44889831542969,-69.35066223144531,-70.51765441894531,-72.57160186767578,-74.55107879638672,-75.51438903808594,-78.1338882446289,-79.97236633300781,-83.82917022705078,-84.38876342773438
