0,-108.6160888671875,-102.61925506591797,-103.06723022460938,-105.05473327636719,-107.23915100097656,-105.80904388427734,-98.1986312866211,-94.82197570800781,-94.09069061279297,-92.15005493164062,-92.67655181884766,-103.18492889404297,-111.73818969726562,-112.09667205810547,-115.33934020996094,-105.73485565185547,-101.78048706054688,-103.0986328125,-104.83589172363281,-105.34944915771484,-99.88201904296875,-99.62799072265625,-104.10224914550781,-103.44544219970703,-107.3069076538086,-101.96675872802734,-99.9552001953125,-97.80125427246094,-94.34810638427734,-93.78008270263672,-99.82628631591797,-102.12329864501953,-98.8746566772461,-92.30136108398438,-93.19136047363281,-92.72969055175781,-91.46253967285156,-91.18727111816406,-97.98255920410156,-103.91197204589844,-107.30963134765625,-100.15556335449219,-94.11763763427734,-85.72794342041016,-89.1346435546875,-88.47344207763672,-90.03788757324219,-91.6249771118164,-88.16043853759766,-89.26469421386719,-88.02030944824219,-84.65069580078125,-87.79036712646484,-93.2895736694336,-94.48307800292969,-91.11217498779297,-89.75775909423828,-88.70231628417969,-87.06382751464844,-86.4369125366211,-86.86133575439453,-91.23733520507812,-94.73633575439453,-87.39021301269531,-87.33792114257812,-86.9885025024414,-85.76390838623047,-84.07437896728516,-83.32593536376953,-86.6283950805664,-84.86467742919922,-84.44518280029297,-84.13594055175781,-87.70842742919922,-89.86968994140625,-89.53006744384766,-91.11007690429688,-97.50432586669922,-106.90235137939453,-108.95204162597656,-105.6056137084961,-103.08421325683594,-104.88130187988281,-109.20409393310547,-105.6708984375,-102.63993072509766,-100.70295715332031,-98.50341796875,-93.3719253540039,-94.21939086914062,-100.1226577758789
0,-97.77933502197266,-96.01294708251953,-93.48329162597656,-94.7485580444336,-95.83911895751953,-97.61719512939453,-97.12168884277344,-92.96733093261719,-89.39669036865234,-84.15071105957031,-89.13809967041016,-94.03231811523438,-98.46881866455078,-98.93319702148438,-102.46139526367188,-88.06404113769531,-85.18433380126953,-85.53233337402344,-85.12201690673828,-87.55596923828125,-87.94335174560547,-90.50170135498047,-93.29827880859375,-93.57002258300781,-91.67105102539062,-91.54554748535156,-93.71424865722656,-91.57057189941406,-90.42743682861328,-93.01842498779297,-91.80912780761719,-92.42146301269531,-93.57919311523438,-93.6865005493164,-92.11557006835938,-92.6537857055664,-88.34144592285156,-88.13822937011719,-91.6042251586914,-91.44121551513672,-94.1224594116211,-88.92442321777344,-85.00257873535156,-79.9766845703125,-78.51748657226562,-77.88861846923828,-79.61956024169922,-81.07292175292969,-78.10354614257812,-79.49370574951172,-80.29862976074219,-79.5562973022461,-77.81396484375,-81.61906433105469,-80.91653442382812,-77.6376724243164,-77.0369644165039,-79.60350799560547,-75.2997055053711,-76.29939270019531,-76.08483123779297,-78.33496856689453,-77.13632202148438,-77.16719818115234,-77.95982360839844,-81.38373565673828,-78.55824279785156,-78.86595153808594,-82.06239318847656,-85.7496337890625,-84.69176483154297,-76.99662780761719,-75.89397430419922,-78.12094116210938,-80.66845703125,-79.75643157958984,-79.5517578125,-83.00413513183594,-88.08500671386719,-92.95555877685547,-93.0439224243164,-94.26058197021484,-100.51873779296875,-96.09010314941406,-91.5743408203125,-93.25952911376953,-92.24996185302734,-90.30885314941406,-91.02213287353516,-92.60816955566406,-93.68382263183594
0,-101.95194244384766,-101.88700103759766,-104.2627182006836,-103.2826919555664,-101.23027801513672,-99.99102783203125,-97.82331085205078,-94.66007232666016,-92.68621826171875,-90.9686279296875,-95.4908218383789,-97.52812194824219,-99.23516082763672,-101.23851013183594,-100.75035095214844,-97.39997863769531,-98.0860824584961,-98.68643188476562,-98.66387176513672,-100.0157470703125,-100.16123962402344,-98.96347045898438,-100.90648651123047,-98.6302490234375,-99.77241516113281,-100.37258911132812,-97.73101806640625,-95.63130950927734,-95.7215805053711,-95.69769287109375,-98.41943359375,-100.48129272460938,-102.00161743164062,-103.06522369384766,-102.31582641601562,-100.72566986083984,-99.89652252197266,-101.07097625732422,-100.32913208007812,-99.63807678222656,-74.91361999511719,-66.35177612304688,-64.05707550048828,-63.961124420166016,-64.67405700683594,-66.16255950927734,-68.02569580078125,-69.86528015136719,-70.40214538574219,-68.64344024658203,-67.69918823242188,-66.40423583984375,-67.22107696533203,-70.97631072998047,-71.332763671875,-69.92039489746094,-68.41798400878906,-67.50527954101562,-68.62899780273438,-68.39651489257812,-68.2701644897461,-70.83767700195312,-69.92471313476562,-70.95980072021484,-70.15505981445312,-69.92366027832031,-67.08197021484375,-66.47272491455078,-69.17884063720703,-71.8628921508789,-70.31206512451172,-65.45594024658203,-64.6690902709961,-67.27592468261719,-71.55780029296875,-72.34913635253906,-76.54226684570312,-78.03471374511719,-82.29952239990234,-88.64995574951172,-91.17305755615234,-95.33537292480469,-94.51608276367188,-96.37993621826172,-101.3642578125,-99.4490737915039,-98.05963134765625,-96.9311752319336,-96.31849670410156,-95.50672149658203,-96.25593566894531
0,-117.19371795654297,-116.67517852783203,-117.56471252441406,-113.75141906738281,-112.5953140258789,-109.954833984375,-112.08700561523438,-111.08768463134766,-110.12197875976562,-108.2084732055664,-109.8915786743164,-111.50826263427734,-109.69261169433594,-108.6595458984375,-105.58444213867188,-106.58216857910156,-107.09114074707031,-111.12648010253906,-109.95814514160156,-112.11579895019531,-110.4762191772461,-109.44205474853516,-110.0953598022461,-109.987060546875,-104.9823989868164,-104.71692657470703,-104.53731536865234,-106.578857421875,-106.69428253173828,-108.88567352294922,-110.22825622558594,-111.4892349243164,-111.31512451171875,-110.84154510498047,-111.01319122314453,-108.36431121826172,-110.1845474243164,-111.36772155761719,-114.56355285644531,-103.44660186767578,-69.04133605957031,-59.35624694824219,-56.653831481933594,-57.242801666259766,-63.07660675048828,-69.7509994506836,-72.34915161132812,-73.5127182006836,-75.35933685302734,-71.8919448852539,-71.65318298339844,-69.5313491821289,-67.51275634765625,-72.00423431396484,-69.05917358398438,-67.52890014648438,-65.19601440429688,-64.8245849609375,-64.82129669189453,-63.6179084777832,-63.00722885131836,-64.6267318725586,-64.5031967163086,-63.28132629394531,-63.20338821411133,-62.90238952636719,-66.76746368408203,-66.55111694335938,-69.42635345458984,-73.1930923461914,-72.61593627929688,-67.93353271484375,-70.93486022949219,-74.11743927001953,-80.2530517578125,-81.49610900878906,-84.024169921875,-85.03994750976562,-88.67189025878906,-90.70138549804688,-91.40192413330078,-101.3905029296875,-102.53640747070312,-106.16697692871094,-110.36238098144531,-107.7747802734375,-105.64781188964844,-107.32429504394531,-109.2191390991211,-107.27717590332031,-108.95964813232422
0,-115.21144104003906,-115.3893051147461,-114.2697525024414,-111.16905975341797,-111.09683227539062,-112.02134704589844,-113.4061508178711,-113.45992279052734,-114.52783966064453,-115.52900695800781,-112.48623657226562,-113.1927261352539,-113.08224487304688,-113.73186492919922,-111.46007537841797,-112.13864135742188,-112.39562225341797,-113.5282211303711,-112.24236297607422,-111.9475326538086,-112.83168029785156,-112.57549285888672,-109.93143463134766,-110.51840209960938,-107.9588623046875,-108.78327941894531,-109.68985748291016,-109.56739807128906,-108.27763366699219,-108.8191909790039,-110.17327117919922,-106.92621612548828,-105.6115493774414,-105.33367156982422,-105.37724304199219,-111.25545501708984,-112.82129669189453,-112.79396057128906,-112.68562316894531,-104.77530670166016,-67.36919403076172,-57.24974822998047,-54.40310287475586,-54.57215118408203,-61.36564636230469,-64.71471405029297,-63.571712493896484,-65.3319320678711,-69.03126525878906,-70.01045989990234,-71.7949447631836,-74.44429016113281,-75.74786376953125,-76.14923858642578,-79.11349487304688,-78.59017944335938,-82.84000396728516,-81.04051971435547,-80.19710540771484,-81.06694793701172,-82.05121612548828,-84.31068420410156,-86.8323974609375,-82.62171936035156,-80.06219482421875,-79.08860778808594,-79.15320587158203,-77.40083312988281,-79.44404602050781,-84.10485076904297,-84.97274017333984,-80.57267761230469,-78.96597290039062,-80.55929565429688,-85.45464324951172,-84.92710876464844,-89.01233673095703,-90.32157897949219,-93.51620483398438,-95.93335723876953,-96.83756256103516,-103.32817077636719,-105.29448699951172,-107.93671417236328,-109.09010314941406,-110.27945709228516,-105.65902709960938,-103.65267944335938,-104.15126037597656,-103.12789154052734,-104.95423126220703
0,-112.0905990600586,-113.21246337890625,-112.8132553100586,-112.1017074584961,-112.1989517211914,-110.55097961425781,-110.81877136230469,-110.11556243896484,-109.99484252929688,-110.93556213378906,-108.0580062866211,-108.2503433227539,-107.48104095458984,-107.388916015625,-110.18206024169922,-113.76416778564453,-112.26473236083984,-111.96449279785156,-111.49738311767578,-113.39446258544922,-114.35523223876953,-113.6631851196289,-111.69699096679688,-112.87322235107422,-111.91259002685547,-111.8497085571289,-112.99559783935547,-113.50006866455078,-113.43595886230469,-111.642822265625,-112.47163391113281,-114.08023834228516,-113.41182708740234,-112.32976531982422,-112.39550018310547,-113.31245422363281,-111.38259887695312,-110.07783508300781,-113.92837524414062,-110.0264663696289,-83.56198120117188,-74.39393615722656,-71.21724700927734,-69.14451599121094,-71.64683532714844,-72.33860778808594,-73.52729034423828,-75.66702270507812,-75.65779113769531,-74.69801330566406,-74.91177368164062,-75.64689636230469,-75.27396392822266,-79.63796997070312,-80.77222442626953,-81.48217010498047,-79.7205581665039,-77.24332427978516,-76.72633361816406,-78.5551986694336,-78.32420349121094,-77.6871337890625,-78.25489807128906,-81.27982330322266,-78.48787689208984,-81.27860260009766,-81.78223419189453,-82.9281005859375,-85.31725311279297,-84.08895111083984,-83.83436584472656,-83.85592651367188,-84.30506896972656,-86.4793701171875,-86.7531509399414,-87.36917114257812,-90.08503723144531,-91.60515594482422,-92.24147033691406,-95.7020492553711,-95.77767944335938,-102.5119400024414,-105.03971862792969,-107.8190689086914,-109.35784149169922,-109.52339172363281,-108.68562316894531,-107.81840515136719,-105.79039764404297,-104.31649017333984,-105.38868713378906
0,-108.4337387084961,-106.93548583984375,-107.2120132446289,-107.76380920410156,-108.4993667602539,-108.56092071533203,-108.07779693603516,-109.79166412353516,-110.11338806152344,-110.54796600341797,-107.06348419189453,-106.56461334228516,-107.43885040283203,-106.83049011230469,-106.17760467529297,-106.95785522460938,-110.47271728515625,-111.59430694580078,-111.0624771118164,-112.54769897460938,-114.38841247558594,-111.67276763916016,-111.05203247070312,-109.8232650756836,-109.54469299316406,-109.83292388916016,-109.00276947021484,-109.66007995605469,-111.56431579589844,-108.93595886230469,-110.4017562866211,-109.0597152709961,-109.16069793701172,-106.01297760009766,-107.03490447998047,-108.54552459716797,-108.2883071899414,-108.52112579345703,-108.41692352294922,-108.25473022460938,-97.65250396728516,-88.01873779296875,-84.92378997802734,-82.77435302734375,-84.631103515625,-83.76422882080078,-83.40946960449219,-83.9210205078125,-83.01052856445312,-80.5593490600586,-79.52578735351562,-79.2997055053711,-78.62864685058594,-80.761474609375,-80.82148742675781,-82.31912231445312,-83.38636016845703,-82.9920425415039,-82.9879150390625,-82.8463134765625,-83.91404724121094,-84.26973724365234,-86.79815673828125,-87.28408813476562,-86.58372497558594,-86.80070495605469,-86.9375,-87.05435943603516,-88.28324890136719,-91.14549255371094,-91.92079162597656,-93.98143005371094,-95.0732192993164,-93.93516540527344,-91.41844940185547,-90.83190155029297,-92.09463500976562,-93.28950500488281,-94.95623779296875,-98.68860626220703,-99.1296157836914,-100.54112243652344,-102.04653930664062,-105.06441497802734,-107.3763427734375,-106.95056915283203,-105.37234497070312,-106.7291488647461,-106.18611907958984,-102.91974639892578,-103.87116241455078
0,-112.62649536132812,-112.62718200683594,-113.72643280029297,-114.62026977539062,-115.14391326904297,-116.08074951171875,-113.96149444580078,-112.74969482421875,-113.44556427001953,-115.3174819946289,-116.87456512451172,-118.1456527709961,-117.4910888671875,-115.058349609375,-110.92471313476562,-110.22565460205078,-111.54422760009766,-114.6753921508789,-115.35955810546875,-115.74580383300781,-113.51116943359375,-112.89258575439453,-113.2034683227539,-115.89403533935547,-115.74327850341797,-115.4422836303711,-115.51062774658203,-115.91152954101562,-114.48434448242188,-115.67058563232422,-116.07964324951172,-115.73912048339844,-115.59239196777344,-114.85301971435547,-114.47208404541016,-112.25340270996094,-110.91606903076172,-110.79737091064453,-110.13753509521484,-111.05152130126953,-108.66221618652344,-98.94334411621094,-95.52593231201172,-89.45581817626953,-90.00914001464844,-92.78726196289062,-92.31008911132812,-90.91255187988281,-94.80961608886719,-96.70420837402344,-97.74796295166016,-96.16226196289062,-95.5771713256836,-92.06764221191406,-93.0574951171875,-94.5523681640625,-95.79454040527344,-92.7913589477539,-94.39298248291016,-97.2216796875,-94.97257232666016,-96.19100952148438,-96.27517700195312,-93.95470428466797,-91.96955871582031,-91.87570190429688,-92.17428588867188,-93.60182189941406,-93.63595581054688,-95.70301055908203,-96.04657745361328,-97.21743774414062,-97.77511596679688,-98.951416015625,-99.56890869140625,-100.37623596191406,-101.36943054199219,-100.95989990234375,-102.94109344482422,-102.29753112792969,-102.37324523925781,-105.46297454833984,-106.94747161865234,-109.19126892089844,-113.79450988769531,-113.5443344116211,-109.1608657836914,-107.44681549072266,-106.69722747802734,-105.90357971191406,-106.6170654296875
0,-123.66207885742188,-123.26708221435547,-123.15425109863281,-121.32255554199219,-120.23220825195312,-120.44278717041016,-121.22361755371094,-121.01748657226562,-121.28079986572266,-121.09893798828125,-120.13471221923828,-119.2731704711914,-119.76040649414062,-119.60095977783203,-119.0338134765625,-117.64431762695312,-116.884765625,-116.21426391601562,-116.09063720703125,-116.62456512451172,-118.69855499267578,-119.7876968383789,-119.25457000732422,-120.88068389892578,-123.82527923583984,-123.16197204589844,-121.81114959716797,-120.9705810546875,-120.49474334716797,-121.85845184326172,-122.38485717773438,-122.41327667236328,-123.25350952148438,-120.74613189697266,-120.01375579833984,-120.9000244140625,-122.10725402832031,-123.2140121459961,-125.28766632080078,-120.61570739746094,-103.3956069946289,-92.64674377441406,-89.52204132080078,-87.1609115600586,-89.53355407714844,-93.62612915039062,-95.47600555419922,-95.76309967041016,-97.42597961425781,-97.26934814453125,-97.98292541503906,-99.7705307006836,-100.24919891357422,-102.23145294189453,-104.09999084472656,-105.85508728027344,-103.72427368164062,-102.06084442138672,-102.19600677490234,-102.11932373046875,-102.17552185058594,-103.0252456665039,-100.77340698242188,-99.83293914794922,-101.7800521850586,-103.69110107421875,-104.91751098632812,-103.93803405761719,-102.4232177734375,-101.96053314208984,-101.55277252197266,-103.02943420410156,-104.06995391845703,-107.32392120361328,-101.7863540649414,-98.63493347167969,-97.32787322998047,-101.05591583251953,-102.21575164794922,-103.28975677490234,-103.70210266113281,-109.00322723388672,-110.6250228881836,-112.42887115478516,-112.78411102294922,-114.78106689453125,-115.66561889648438,-114.66382598876953,-113.58043670654297,-114.30985260009766,-115.08902740478516
0,-130.88522338867188,-128.19927978515625,-127.6607894897461,-127.50892639160156,-127.83379364013672,-129.7445068359375,-118.67119598388672,-115.27523040771484,-114.68450927734375,-115.57380676269531,-120.53509521484375,-123.00008392333984,-117.02787780761719,-112.41988372802734,-107.7054672241211,-106.82716369628906,-108.51799774169922,-112.74624633789062,-114.29750061035156,-118.8331298828125,-120.60855865478516,-121.80107879638672,-123.32183074951172,-124.73448181152344,-127.89299011230469,-129.45156860351562,-128.65927124023438,-126.61136627197266,-127.40819549560547,-126.35110473632812,-126.90558624267578,-126.94219970703125,-125.74059295654297,-124.36132049560547,-124.22906494140625,-125.02574920654297,-126.54666900634766,-126.74832153320312,-127.19325256347656,-124.83344268798828,-93.22551727294922,-83.59561920166016,-79.80471801757812,-77.06815338134766,-81.75431823730469,-84.6310806274414,-84.89069366455078,-87.11128234863281,-89.78475189208984,-91.6914291381836,-93.16527557373047,-93.41387939453125,-94.17232513427734,-97.73773193359375,-98.87976837158203,-97.86991882324219,-99.32609558105469,-101.01758575439453,-102.77540588378906,-104.2059555053711,-103.68314361572266,-102.70856475830078,-103.56387329101562,-105.58904266357422,-103.44576263427734,-101.9692611694336,-102.42820739746094,-103.62899017333984,-103.25910949707031,-99.25723266601562,-95.54644012451172,-85.49978637695312,-83.59927368164062,-84.16680908203125,-87.89447784423828,-89.842041015625,-92.95455169677734,-96.92701721191406,-102.57170867919922,-110.49857330322266,-110.89000701904297,-115.33049011230469,-116.75051879882812,-120.8542709350586,-123.94876098632812,-123.56239318847656,-126.47604370117188,-128.64076232910156,-127.04368591308594,-124.65299987792969,-122.35823822021484
