0,-104.55260467529297,-102.86625671386719,-103.3898696899414,-108.58863830566406,-115.98336791992188,-114.42347717285156,-105.78477478027344,-98.95836639404297,-96.31886291503906,-95.9506607055664,-96.9986801147461,-100.20384216308594,-103.64798736572266,-105.22467803955078,-101.6859130859375,-97.292724609375,-94.04158782958984,-93.85326385498047,-104.01676940917969,-107.32661437988281,-106.85482788085938,-98.79122924804688,-97.02751159667969,-99.86517333984375,-97.3127212524414,-90.62141418457031,-90.62141418457031,-93.63774108886719,-99.52274322509766,-107.88685607910156,-110.96634674072266,-115.81155395507812,-114.24691772460938,-110.87593841552734,-108.98251342773438,-107.76899719238281,-107.39588928222656,-110.1827621459961,-116.46991729736328,-114.41400146484375,-108.15614318847656,-102.10565948486328,-99.24727630615234,-100.22441864013672,-97.83519744873047,-91.8409194946289,-90.30278015136719,-88.93787384033203,-89.41455078125,-88.5776138305664,-88.24085998535156,-88.91133117675781,-87.69754791259766,-89.4716567993164,-90.85738372802734,-91.75116729736328,-93.49114990234375,-88.68326568603516,-88.93373107910156,-91.31685638427734,-94.14685821533203,-92.09686279296875,-91.64078521728516,-92.33861541748047,-91.09700012207031,-89.98776245117188,-92.69000244140625,-94.55658721923828,-92.79979705810547,-87.51210021972656,-86.51949310302734,-92.4156723022461,-93.14418029785156,-92.049072265625,-93.74954986572266,-89.91680145263672,-88.72695922851562,-94.0540542602539
0,-101.48621368408203,-99.02537536621094,-96.02188873291016,-97.1901626586914,-98.85528564453125,-97.0377426147461,-93.55113983154297,-88.79684448242188,-88.0627212524414,-88.51714324951172,-94.78985595703125,-97.2181625366211,-99.10515594482422,-99.01400756835938,-96.28926849365234,-92.51742553710938,-88.45296478271484,-87.62997436523438,-95.32569122314453,-95.34950256347656,-92.90469360351562,-94.15193176269531,-94.85671997070312,-101.26494598388672,-103.79679107666016,-93.03689575195312,-93.03689575195312,-93.56050872802734,-99.04808044433594,-101.51454162597656,-102.12367248535156,-101.13777923583984,-102.1316146850586,-108.21328735351562,-98.35359191894531,-94.62489318847656,-97.79009246826172,-104.83650207519531,-101.65511322021484,-100.04235076904297,-99.6291275024414,-101.43415832519531,-98.64574432373047,-98.5823974609375,-99.25982666015625,-92.7284927368164,-89.83049011230469,-88.01437377929688,-84.34931182861328,-83.71595001220703,-83.77618408203125,-84.00260925292969,-85.00487518310547,-80.42980194091797,-79.71380615234375,-81.49395751953125,-82.20514678955078,-84.58768463134766,-82.64714813232422,-79.7024154663086,-77.36244201660156,-79.28892517089844,-79.38817596435547,-86.14208984375,-86.8924789428711,-84.33992004394531,-80.05965423583984,-83.3825454711914,-81.81291961669922,-79.96440887451172,-80.06022644042969,-80.65015411376953,-81.1690673828125,-81.55799865722656,-79.53523254394531,-81.5921859741211,-83.89859008789062,-87.5055923461914
0,-105.23615264892578,-103.34498596191406,-101.99646759033203,-102.1621322631836,-103.50588989257812,-107.0599594116211,-107.74617004394531,-105.45455169677734,-102.78482055664062,-103.33135986328125,-108.6006088256836,-109.08979034423828,-106.46084594726562,-105.49885559082031,-101.55193328857422,-97.07787322998047,-94.86882019042969,-95.19251251220703,-98.25360107421875,-98.83055877685547,-103.40699768066406,-100.62352752685547,-100.93470764160156,-97.20538330078125,-94.76397705078125,-100.62252807617188,-100.62252807617188,-100.621826171875,-98.78062438964844,-98.08230590820312,-99.12015533447266,-103.76508331298828,-107.07394409179688,-104.79479217529297,-105.33971405029297,-104.42694091796875,-106.7968978881836,-105.59526824951172,-105.4407958984375,-103.70594024658203,-103.0925064086914,-105.18144989013672,-103.25507354736328,-101.42733001708984,-101.46199798583984,-84.81912994384766,-78.3213119506836,-64.48148345947266,-66.88599395751953,-69.40544891357422,-70.63069152832031,-70.38836669921875,-70.70762634277344,-71.8951644897461,-71.5185317993164,-71.49867248535156,-71.39630889892578,-70.3338623046875,-71.72064208984375,-72.7374496459961,-72.30612182617188,-73.61975860595703,-73.26729583740234,-73.00829315185547,-73.87084197998047,-72.63710021972656,-73.31074523925781,-73.4920425415039,-69.02188110351562,-67.17626953125,-70.19164276123047,-70.20570373535156,-68.50311279296875,-66.88301849365234,-67.46754455566406,-70.0148696899414,-71.99567413330078,-77.47299194335938
0,-111.50202941894531,-113.72503662109375,-115.80315399169922,-117.14897155761719,-117.56199645996094,-115.66255950927734,-111.76329040527344,-110.81385040283203,-108.79611206054688,-108.49946594238281,-108.89933776855469,-111.90487670898438,-114.8623046875,-115.63172149658203,-110.32093811035156,-108.06185150146484,-108.49603271484375,-107.16749572753906,-105.95159149169922,-104.11979675292969,-100.97810363769531,-101.41568756103516,-103.06665802001953,-112.89710998535156,-111.262451171875,-109.60911560058594,-109.60911560058594,-109.34706115722656,-110.12084197998047,-104.77831268310547,-108.78050994873047,-116.18841552734375,-117.3448715209961,-112.6191635131836,-112.73704528808594,-113.96475982666016,-115.52445983886719,-113.57701873779297,-110.03638458251953,-107.89317321777344,-106.61061096191406,-107.81304168701172,-109.42568969726562,-112.0696029663086,-109.03364562988281,-88.23918151855469,-80.71176147460938,-61.551246643066406,-62.59516143798828,-65.753662109375,-70.86437225341797,-76.8462142944336,-78.23796844482422,-78.80609893798828,-79.60574340820312,-80.60283660888672,-77.97956085205078,-75.63583374023438,-73.52102661132812,-73.35967254638672,-73.76544952392578,-67.83592224121094,-69.31787109375,-69.78742980957031,-64.20854187011719,-63.94414520263672,-64.24120330810547,-63.45072937011719,-59.08751678466797,-55.60643768310547,-55.59989547729492,-65.13328552246094,-65.90081787109375,-68.7165298461914,-71.46314239501953,-72.81383514404297,-74.24746704101562,-79.86454772949219
0,-116.42233276367188,-116.1385726928711,-118.13770294189453,-118.20321655273438,-118.35444641113281,-115.02212524414062,-112.46051788330078,-107.97699737548828,-104.9103775024414,-105.14761352539062,-106.50984954833984,-108.24283599853516,-109.23179626464844,-109.347900390625,-112.53486633300781,-113.05245208740234,-114.2645492553711,-115.57974243164062,-114.91937255859375,-110.6471939086914,-109.1737060546875,-108.18730926513672,-109.05538177490234,-112.02665710449219,-113.7012710571289,-113.87055206298828,-113.87055206298828,-113.4958267211914,-112.57447052001953,-114.76145935058594,-116.78917694091797,-116.6156234741211,-115.4347915649414,-116.08277130126953,-117.90035247802734,-117.77716827392578,-113.43628692626953,-111.2340087890625,-110.55204010009766,-113.50994873046875,-111.78755187988281,-110.10629272460938,-112.727783203125,-119.99254608154297,-112.65787506103516,-75.19544219970703,-66.36565399169922,-50.2193717956543,-52.81498718261719,-55.71293640136719,-60.456756591796875,-65.60578155517578,-66.7122802734375,-64.3703384399414,-64.16724395751953,-65.01415252685547,-67.50013732910156,-69.11622619628906,-69.33078002929688,-71.35621643066406,-70.4981689453125,-69.18058013916016,-72.67030334472656,-74.0035400390625,-77.32674407958984,-75.77243041992188,-76.12000274658203,-77.25791931152344,-76.50680541992188,-70.37550354003906,-71.23153686523438,-75.86165618896484,-74.03186798095703,-74.2874755859375,-79.57331085205078,-83.44274139404297,-86.4300537109375,-89.19833374023438
0,-112.88849639892578,-111.90974426269531,-112.14986419677734,-112.7972640991211,-113.96552276611328,-114.52206420898438,-111.51838684082031,-108.24343872070312,-109.36359405517578,-109.08586883544922,-107.5727767944336,-108.37443542480469,-108.52161407470703,-108.49723052978516,-111.70868682861328,-114.79618072509766,-115.80904388427734,-116.02825927734375,-114.05457305908203,-113.59981536865234,-115.03217315673828,-114.13748168945312,-113.43367004394531,-112.8586196899414,-112.29389953613281,-111.19860076904297,-111.19860076904297,-113.13133239746094,-113.89288330078125,-116.83535766601562,-115.88687133789062,-112.28221130371094,-110.543701171875,-107.2269515991211,-108.49786376953125,-111.08283233642578,-113.08395385742188,-113.88031005859375,-113.87726593017578,-113.8880615234375,-115.32239532470703,-115.40192413330078,-116.06145477294922,-116.98681640625,-116.4485855102539,-89.25959777832031,-80.61548614501953,-63.47883987426758,-65.187255859375,-67.13733673095703,-69.60786437988281,-72.06464385986328,-71.11659240722656,-71.02718353271484,-73.81510925292969,-72.80453491210938,-72.84947204589844,-73.05197143554688,-73.30329132080078,-74.28775787353516,-77.45870971679688,-77.90083312988281,-77.6779556274414,-77.30343627929688,-75.6476821899414,-76.60748291015625,-81.11363983154297,-81.15035247802734,-80.7457275390625,-81.42970275878906,-83.48284149169922,-87.2392349243164,-85.98548126220703,-86.43887329101562,-87.37861633300781,-87.24712371826172,-87.41817474365234,-90.44525909423828
0,-110.75599670410156,-109.96126556396484,-111.28651428222656,-112.49866485595703,-113.1182632446289,-112.87309265136719,-112.42703247070312,-111.49357604980469,-111.7791748046875,-111.21592712402344,-108.29680633544922,-107.87271118164062,-108.0537338256836,-107.51912689208984,-105.66380310058594,-102.80857849121094,-103.34857177734375,-103.59859466552734,-107.44625091552734,-109.40425109863281,-112.74244689941406,-111.33373260498047,-110.84418487548828,-110.37892150878906,-110.45507049560547,-109.60375213623047,-109.60375213623047,-109.4773941040039,-110.25104522705078,-106.93460845947266,-107.14679718017578,-106.5286865234375,-106.3410415649414,-106.35582733154297,-107.59821319580078,-110.37141418457031,-111.20885467529297,-111.27971649169922,-115.11971282958984,-112.49170684814453,-112.78226470947266,-112.89383697509766,-111.66963958740234,-113.76012420654297,-113.16466522216797,-101.53660583496094,-92.63770294189453,-74.05683135986328,-75.31376647949219,-76.98505401611328,-77.2034683227539,-78.29767608642578,-79.30059814453125,-79.68942260742188,-81.56912231445312,-80.7115707397461,-78.98738861083984,-78.08439636230469,-78.56090545654297,-76.15521240234375,-76.37860870361328,-77.81855010986328,-79.4810562133789,-79.9930191040039,-80.02911376953125,-81.3355941772461,-84.54540252685547,-86.66348266601562,-87.14909362792969,-89.80113220214844,-93.01271057128906,-99.09087371826172,-100.42776489257812,-100.71477508544922,-97.62238311767578,-97.5983657836914,-98.31695556640625,-102.91345977783203
0,-113.76012420654297,-112.18977355957031,-110.07561492919922,-108.58772277832031,-108.01195526123047,-111.3058853149414,-115.04292297363281,-114.86643981933594,-114.9879150390625,-115.04625701904297,-112.18385314941406,-111.0863037109375,-108.25148010253906,-106.61465454101562,-106.1714859008789,-108.08146667480469,-110.14331817626953,-110.53855895996094,-110.8689193725586,-109.64500427246094,-112.06169891357422,-111.50492095947266,-111.49885559082031,-111.72649383544922,-111.98664855957031,-108.88751983642578,-108.88751983642578,-109.37528991699219,-108.70465087890625,-105.80482482910156,-106.03694152832031,-107.11420440673828,-109.44872283935547,-115.39741516113281,-115.0405502319336,-113.931640625,-113.62967681884766,-114.61023712158203,-114.40399932861328,-115.1847915649414,-114.38123321533203,-111.81636047363281,-111.35961151123047,-114.47447204589844,-115.48429107666016,-102.76041412353516,-92.9356689453125,-76.37749481201172,-74.19528198242188,-75.6911392211914,-77.04669952392578,-80.55477905273438,-81.04093933105469,-81.88860321044922,-82.96797943115234,-83.3454360961914,-81.6875228881836,-81.11894989013672,-80.72648620605469,-82.19642639160156,-79.6995620727539,-81.42831420898438,-86.09758758544922,-86.0559310913086,-88.18217468261719,-88.98432159423828,-90.23917388916016,-88.10270690917969,-87.37421417236328,-89.9612045288086,-92.93817138671875,-98.5304946899414,-98.3743667602539,-99.87914276123047,-104.84099578857422,-103.50142669677734,-100.23178100585938,-97.2434310913086
0,-120.87922668457031,-120.82202911376953,-120.99683380126953,-119.30305480957031,-117.57081604003906,-117.52934265136719,-117.1479263305664,-117.562255859375,-117.74192810058594,-117.45527648925781,-117.52334594726562,-117.9297103881836,-119.98683166503906,-120.20896911621094,-116.97775268554688,-116.20724487304688,-117.67322540283203,-118.43614959716797,-113.78559875488281,-112.13349914550781,-111.68211364746094,-113.77120208740234,-114.72982788085938,-118.02156066894531,-118.35380554199219,-117.84085845947266,-117.84085845947266,-119.28697204589844,-119.61454010009766,-119.36193084716797,-122.27532958984375,-123.54877471923828,-122.717529296875,-123.35992431640625,-124.52054595947266,-122.41675567626953,-120.46334838867188,-121.32962036132812,-121.48922729492188,-121.5516128540039,-122.7953109741211,-124.76274871826172,-121.99097442626953,-122.67264556884766,-122.9788589477539,-99.56951904296875,-90.29649353027344,-70.42698669433594,-70.26350402832031,-70.91387176513672,-71.86504364013672,-75.98875427246094,-76.36001586914062,-76.00879669189453,-78.15443420410156,-78.40462493896484,-74.42488098144531,-75.46529388427734,-77.41731262207031,-76.81298065185547,-78.0009765625,-77.1216049194336,-78.33772277832031,-79.58790588378906,-79.44093322753906,-78.86138916015625,-81.34232330322266,-85.156005859375,-85.28607177734375,-87.05702209472656,-87.84705352783203,-92.74777221679688,-92.07198333740234,-92.5411148071289,-95.5296630859375,-97.10527038574219,-99.17236328125,-99.34494018554688
0,-125.1314926147461,-126.42119598388672,-127.14252471923828,-129.54017639160156,-128.96578979492188,-122.58160400390625,-116.97679138183594,-113.88520812988281,-114.8238754272461,-116.30957794189453,-121.6403579711914,-122.7325668334961,-120.16204071044922,-113.30630493164062,-98.60729217529297,-98.98938751220703,-102.9374008178711,-105.13624572753906,-112.14027404785156,-114.22669982910156,-119.52655029296875,-124.03809356689453,-125.41810607910156,-122.9839859008789,-123.18523406982422,-121.37324523925781,-121.37324523925781,-121.31785583496094,-122.086669921875,-125.99176025390625,-128.1853790283203,-125.1920166015625,-124.98827362060547,-125.05455017089844,-126.26055908203125,-126.87136840820312,-128.6370086669922,-129.8800506591797,-130.28347778320312,-129.26882934570312,-129.04006958007812,-130.63905334472656,-131.8876495361328,-128.66331481933594,-123.18639373779297,-104.26638793945312,-95.38821411132812,-74.37651824951172,-72.20549011230469,-72.06353759765625,-71.1288833618164,-70.58668518066406,-70.10619354248047,-70.00225830078125,-70.85205841064453,-70.42626190185547,-67.98241424560547,-67.00033569335938,-66.65172576904297,-66.75010681152344,-65.76670837402344,-66.61737823486328,-70.33425903320312,-71.14957427978516,-73.8235092163086,-74.5660171508789,-74.19889831542969,-74.36223602294922,-74.24864959716797,-74.80464172363281,-76.45409393310547,-83.56300354003906,-83.03923034667969,-83.81437683105469,-85.02776336669922,-84.6290283203125,-86.48956298828125,-90.12724304199219
