0,-105.62635040283203,-110.55830383300781,-102.20677185058594,-101.13717651367188,-105.56269836425781,-107.54279327392578,-104.33800506591797,-102.75169372558594,-108.84720611572266,-110.58271026611328,-106.28114318847656,-109.96326446533203,-110.87447357177734,-111.22079467773438,-110.8487777709961,-113.33577728271484,-113.9126205444336,-110.765625,-109.80816650390625,-109.72407531738281,-102.25236511230469,-103.50387573242188,-104.62159729003906,-111.73748016357422,-113.3835678100586,-91.15390014648438,-84.74201965332031,-85.55972290039062,-86.57845306396484,-85.34225463867188,-89.49929809570312,-88.59417724609375,-87.27176666259766,-92.40758514404297,-92.04615020751953,-92.22551727294922,-92.58488464355469,-90.53199768066406,-95.6626205444336,-100.9906997680664,-100.29377746582031,-107.5450210571289,-101.19673156738281
0,-99.63365936279297,-104.34844207763672,-102.37849426269531,-103.69088745117188,-98.96537780761719,-99.25495910644531,-100.27376556396484,-102.33529663085938,-100.11569213867188,-96.71411895751953,-97.65220642089844,-100.60099029541016,-96.13372039794922,-96.40747833251953,-99.52875518798828,-110.55389404296875,-102.9172134399414,-98.078125,-98.85513305664062,-100.95612335205078,-101.16951751708984,-101.09013366699219,-100.09098052978516,-101.74188232421875,-102.56451416015625,-83.44700622558594,-77.98902893066406,-76.4095687866211,-77.81359100341797,-77.61217498779297,-77.85039520263672,-76.58338165283203,-78.58309173583984,-82.02863311767578,-81.7180404663086,-76.55157470703125,-67.9403305053711,-67.96509552001953,-73.75719451904297,-77.54122161865234,-87.6802978515625,-95.15680694580078,-90.56884002685547
0,-100.38768005371094,-102.00151062011719,-99.4538345336914,-100.8866195678711,-102.96894836425781,-97.3313217163086,-98.43557739257812,-100.13538360595703,-102.99697875976562,-103.10355377197266,-102.539306640625,-102.44709777832031,-100.87946319580078,-103.38407897949219,-107.39220428466797,-101.4032974243164,-101.0016860961914,-99.10775756835938,-97.4701156616211,-98.27903747558594,-107.3788833618164,-104.57954406738281,-103.1457748413086,-102.34229278564453,-99.20343780517578,-63.45808410644531,-56.74097442626953,-66.07137298583984,-69.69546508789062,-70.30199432373047,-69.5380630493164,-71.21521759033203,-74.43779754638672,-72.41817474365234,-70.72403717041016,-64.09233093261719,-55.94746017456055,-56.619537353515625,-63.93901443481445,-73.50843811035156,-83.92184448242188,-85.197998046875,-89.30184936523438
0,-108.65901184082031,-109.6521224975586,-112.30084228515625,-113.89844512939453,-112.80802917480469,-111.74791717529297,-110.93426513671875,-110.3675308227539,-112.61540985107422,-113.45201110839844,-116.50545501708984,-110.95598602294922,-113.32536315917969,-112.27833557128906,-114.51580810546875,-114.19567108154297,-110.82770538330078,-112.57129669189453,-112.81583404541016,-112.35638427734375,-116.72119903564453,-114.6331558227539,-117.07495880126953,-112.21690368652344,-97.12612915039062,-63.287288665771484,-53.717655181884766,-64.67501831054688,-64.60003662109375,-65.3936767578125,-64.3150405883789,-64.66817474365234,-68.05866241455078,-69.86237335205078,-68.79672241210938,-64.93901062011719,-62.57394790649414,-62.970069885253906,-68.72903442382812,-75.64970397949219,-86.49320220947266,-90.39324951171875,-91.02186584472656
0,-113.43294525146484,-113.26201629638672,-116.31843566894531,-114.00083923339844,-107.34197235107422,-110.74482727050781,-112.13888549804688,-113.58918762207031,-118.539794921875,-119.37811279296875,-120.87837982177734,-121.00011444091797,-118.09060668945312,-119.95024871826172,-122.02587127685547,-117.75170135498047,-114.39720916748047,-117.16896057128906,-118.77413177490234,-118.41411590576172,-121.2699966430664,-118.08792877197266,-114.92252349853516,-116.99412536621094,-94.30241394042969,-54.46428680419922,-47.81033706665039,-61.40813064575195,-65.5372085571289,-66.75040435791016,-65.03492736816406,-64.85831451416016,-65.42353057861328,-65.93820190429688,-61.760154724121094,-60.0722541809082,-56.38536071777344,-57.33531951904297,-61.682769775390625,-71.58871459960938,-82.74960327148438,-89.11063385009766,-89.75726318359375
0,-106.20478057861328,-104.56570434570312,-113.08728790283203,-116.09391021728516,-103.7542495727539,-96.92247772216797,-100.37850189208984,-105.38282775878906,-113.56887817382812,-118.28192138671875,-120.67650604248047,-120.25263977050781,-119.90322875976562,-121.87877655029297,-123.63395690917969,-121.37357330322266,-122.17015075683594,-122.42742919921875,-119.27335357666016,-119.57450103759766,-123.01653289794922,-121.83570098876953,-119.97797393798828,-121.24290466308594,-115.92766571044922,-63.334407806396484,-53.885215759277344,-59.821475982666016,-62.950443267822266,-63.551204681396484,-60.05158996582031,-61.4206657409668,-64.91580200195312,-65.05441284179688,-60.15626525878906,-54.2947883605957,-54.083675384521484,-53.4620246887207,-61.83426284790039,-69.14297485351562,-80.34227752685547,-82.52506256103516,-84.789794921875
0,-108.12117004394531,-108.7474136352539,-120.84746551513672,-118.49464416503906,-103.48980712890625,-98.87619018554688,-105.44686126708984,-109.36845397949219,-119.28827667236328,-121.0602035522461,-123.96260070800781,-122.42266845703125,-120.56781768798828,-123.1677017211914,-123.41584777832031,-123.9740982055664,-123.02569580078125,-123.15367126464844,-122.09747314453125,-122.47113037109375,-124.88538360595703,-125.06143951416016,-123.70230102539062,-122.84835052490234,-119.65409088134766,-72.0250015258789,-62.38794708251953,-60.2705192565918,-61.06493377685547,-59.69881057739258,-55.17460632324219,-55.42344284057617,-58.52192687988281,-55.33232498168945,-53.98295974731445,-53.48845672607422,-56.36675262451172,-57.84287643432617,-67.60054779052734,-71.16460418701172,-78.52119445800781,-78.85843658447266,-81.16798400878906
0,-120.25877380371094,-121.51692962646484,-120.87755584716797,-119.12913513183594,-112.57581329345703,-109.21930694580078,-112.73466491699219,-117.8258056640625,-121.62670135498047,-120.34174346923828,-119.21942901611328,-121.5279541015625,-122.28748321533203,-124.04423522949219,-124.56867218017578,-126.05082702636719,-124.11572265625,-124.01385498046875,-125.39974212646484,-126.54547882080078,-123.2979965209961,-125.49119567871094,-124.89000701904297,-124.73761749267578,-113.23026275634766,-74.54373931884766,-64.91572570800781,-66.81954193115234,-69.55235290527344,-65.70404815673828,-55.72487258911133,-56.16978454589844,-57.25284194946289,-54.43255615234375,-51.10517883300781,-56.07156753540039,-59.96520233154297,-61.6309814453125,-70.15960693359375,-73.70993041992188,-79.51789093017578,-82.22884368896484,-85.34647369384766
0,-118.4543685913086,-117.26309967041016,-122.40279388427734,-122.5417251586914,-109.96112823486328,-104.7286605834961,-108.0743637084961,-113.06340026855469,-124.0262451171875,-125.33529663085938,-125.13211059570312,-125.32732391357422,-125.13482666015625,-124.6900863647461,-124.7337646484375,-124.82374572753906,-128.58084106445312,-128.1252899169922,-126.98707580566406,-127.88348388671875,-126.00652313232422,-127.35112762451172,-127.47084045410156,-125.91218566894531,-119.67887878417969,-85.06416320800781,-76.87773895263672,-77.38719177246094,-79.10016632080078,-76.91193389892578,-70.72000122070312,-70.52265930175781,-69.73121643066406,-64.86695861816406,-59.21520233154297,-56.005859375,-57.611446380615234,-58.578121185302734,-75.86082458496094,-80.94414520263672,-85.51940155029297,-88.70866394042969,-92.94477081298828
0,-107.06092071533203,-106.25497436523438,-115.32853698730469,-120.9056396484375,-108.06548309326172,-102.67745208740234,-106.0557861328125,-110.78854370117188,-123.83300018310547,-125.56660461425781,-126.67207336425781,-127.37212371826172,-126.86956024169922,-127.25547790527344,-125.9309310913086,-126.04646301269531,-125.5198745727539,-125.73252868652344,-125.20344543457031,-124.91163635253906,-125.85841369628906,-126.65707397460938,-125.87954711914062,-125.95430755615234,-122.29096221923828,-93.5607681274414,-86.30370330810547,-87.57955169677734,-89.18616485595703,-87.0382080078125,-80.50787353515625,-80.5890121459961,-79.26805114746094,-74.65736389160156,-70.38334655761719,-67.83080291748047,-66.7730712890625,-66.79669952392578,-73.1559066772461,-82.19012451171875,-87.4353256225586,-92.77291107177734,-94.65899658203125
0,-107.59352111816406,-109.3145751953125,-119.83782196044922,-122.80677032470703,-111.09354400634766,-106.74449920654297,-111.38086700439453,-115.33534240722656,-127.95030212402344,-126.68917083740234,-125.71212005615234,-125.28636169433594,-126.68667602539062,-126.88614654541016,-127.63324737548828,-127.81151580810547,-128.3682403564453,-127.03515625,-126.12496948242188,-126.85317993164062,-127.30179595947266,-126.0291748046875,-128.43898010253906,-129.95703125,-124.7786865234375,-90.944091796875,-83.32933807373047,-87.15657043457031,-89.93307495117188,-88.73419189453125,-81.07415008544922,-81.93077087402344,-79.19183349609375,-76.2242202758789,-72.12138366699219,-70.20817565917969,-69.15066528320312,-69.12837219238281,-78.53905487060547,-87.53619384765625,-83.32073974609375,-85.70887756347656,-87.98564147949219
