0,-121.27098083496094,-120.18841552734375,-116.31370544433594,-109.0984115600586,-111.69568634033203,-111.12157440185547,-113.4000244140625,-115.58248901367188,-116.09332275390625,-115.46526336669922,-118.430419921875,-112.6566390991211,-101.21353912353516,-101.35684204101562,-103.02565002441406,-109.03329467773438,-111.30818939208984,-105.62461853027344,-110.8389663696289,-107.27913665771484,-103.5801773071289,-102.517578125,-103.3066177368164,-101.75924682617188,-101.6588363647461,-111.23173522949219,-113.27017974853516,-100.10218048095703,-92.37153625488281,-94.52336883544922,-86.87112426757812,-84.8150405883789,-87.45796966552734,-91.71452331542969,-93.30945587158203,-86.58551025390625,-90.54576110839844,-85.66477966308594,-85.69309997558594,-89.70048522949219,-92.40010833740234,-100.89295959472656,-101.37454986572266,-103.40269470214844,-99.68868255615234,-100.2136001586914,-108.05967712402344,-115.00712585449219,-117.10363006591797
0,-100.98446655273438,-104.8818130493164,-98.87940979003906,-95.7115249633789,-98.15945434570312,-101.24365234375,-107.63247680664062,-99.24794006347656,-97.56768798828125,-98.3204345703125,-100.00654602050781,-103.09911346435547,-100.75608825683594,-97.35792541503906,-99.47364807128906,-103.44403839111328,-103.52880096435547,-103.25422668457031,-99.07006072998047,-99.036376953125,-100.90296173095703,-101.805908203125,-104.47396087646484,-105.43367767333984,-103.47682189941406,-101.17863464355469,-104.59007263183594,-89.57569885253906,-81.04853820800781,-79.32088470458984,-76.39845275878906,-78.06354522705078,-82.67729187011719,-81.30309295654297,-83.029296875,-77.86035919189453,-72.58590698242188,-69.1968994140625,-68.13501739501953,-80.39299011230469,-78.72132873535156,-81.68742370605469,-88.64208984375,-88.18766021728516,-86.0852279663086,-87.37076568603516,-96.75202178955078,-98.25420379638672,-101.06734466552734
0,-103.87125396728516,-100.25888061523438,-98.35033416748047,-99.3825912475586,-100.55970001220703,-103.10697937011719,-101.65892791748047,-101.38951873779297,-104.910888671875,-107.62619018554688,-107.03312683105469,-104.52812957763672,-105.53778076171875,-101.62908172607422,-105.72667694091797,-106.7510757446289,-109.2961654663086,-104.60014343261719,-104.36003875732422,-107.80097198486328,-107.21165466308594,-106.24054718017578,-106.7320556640625,-103.57603454589844,-102.45046997070312,-104.65047454833984,-102.81029510498047,-71.5887680053711,-62.30495834350586,-58.194766998291016,-62.67283630371094,-68.17742919921875,-67.09738159179688,-69.78985595703125,-70.5715560913086,-63.48320007324219,-57.14212417602539,-55.885616302490234,-60.85341262817383,-69.4291000366211,-71.9615707397461,-76.22188568115234,-81.18872833251953,-84.9439468383789,-83.97190856933594,-84.20755767822266,-89.213134765625,-91.63616180419922,-90.123779296875
0,-113.2205810546875,-115.55445861816406,-112.51734161376953,-116.93222045898438,-114.45899963378906,-113.47659301757812,-112.03942108154297,-103.76948547363281,-106.2840576171875,-111.80225372314453,-117.88362884521484,-121.62208557128906,-116.99394989013672,-120.07626342773438,-121.25238037109375,-118.90274047851562,-116.38807678222656,-113.30714416503906,-114.92145538330078,-119.39665985107422,-119.36058044433594,-123.39208984375,-122.07078552246094,-120.47450256347656,-119.06192016601562,-113.43498992919922,-115.95564270019531,-67.09906768798828,-55.664310455322266,-49.14173126220703,-55.4465217590332,-59.17658615112305,-58.55249786376953,-56.87055206298828,-54.79121398925781,-56.70737075805664,-52.030765533447266,-52.499210357666016,-57.341556549072266,-62.87291717529297,-70.0195083618164,-71.79463958740234,-74.86089324951172,-77.46765899658203,-80.10363006591797,-83.7471694946289,-84.05946350097656,-83.87098693847656,-82.75343322753906
0,-115.62976837158203,-112.51530456542969,-111.53437805175781,-119.3882064819336,-118.92926788330078,-119.04349517822266,-109.2498779296875,-104.41515350341797,-104.27888488769531,-108.0167465209961,-120.26609802246094,-122.33968353271484,-112.92909240722656,-117.85672760009766,-120.50541687011719,-118.19145202636719,-116.69300842285156,-115.3374252319336,-119.2931137084961,-121.93608093261719,-121.29837036132812,-126.84297943115234,-124.02733612060547,-125.19207763671875,-122.39544677734375,-120.2896499633789,-119.6673812866211,-69.58950805664062,-57.05769348144531,-48.884605407714844,-54.70814895629883,-63.4072151184082,-60.25867462158203,-56.65327835083008,-48.655887603759766,-42.095703125,-44.4833869934082,-44.148189544677734,-48.07807922363281,-60.440460205078125,-65.27877044677734,-67.13296508789062,-70.01386260986328,-76.99386596679688,-75.71050262451172,-75.8336181640625,-80.3154296875,-83.2450180053711,-82.1556396484375
0,-114.72171020507812,-110.51167297363281,-111.13712310791016,-113.75281524658203,-119.59844207763672,-122.79041290283203,-110.4032211303711,-107.28990173339844,-108.71574401855469,-114.27418518066406,-120.35606384277344,-126.06990814208984,-125.94532012939453,-121.2061767578125,-120.79451751708984,-123.05615997314453,-125.35755157470703,-125.68341827392578,-123.87690734863281,-119.69096374511719,-121.80023193359375,-124.93329620361328,-123.99605560302734,-124.33969116210938,-125.4513168334961,-126.71175384521484,-123.03370666503906,-80.27764892578125,-67.75646209716797,-56.27909469604492,-55.15077209472656,-60.639503479003906,-61.41218566894531,-60.777626037597656,-59.44856643676758,-53.729923248291016,-55.49413299560547,-58.488990783691406,-65.65206909179688,-71.47065734863281,-76.35002899169922,-77.5165786743164,-78.216552734375,-82.65360260009766,-83.0036392211914,-84.18292236328125,-88.051513671875,-88.53336334228516,-86.0279769897461
0,-121.93765258789062,-111.1701889038086,-107.21260070800781,-110.18386840820312,-118.29523468017578,-122.3036880493164,-102.19758605957031,-101.16783905029297,-108.56210327148438,-114.73092651367188,-123.17863464355469,-128.77972412109375,-124.08985137939453,-122.57787322998047,-124.75914001464844,-127.65327453613281,-128.4919891357422,-127.8299331665039,-125.72099304199219,-124.4256820678711,-125.2974853515625,-128.48672485351562,-129.96046447753906,-129.17710876464844,-127.27378845214844,-125.96755981445312,-122.9879379272461,-86.52555084228516,-73.79302215576172,-64.7637710571289,-65.25960540771484,-68.59429931640625,-65.70050048828125,-59.18406295776367,-55.86224365234375,-55.6403694152832,-57.17364501953125,-60.00109100341797,-63.60881042480469,-72.80278778076172,-79.66114044189453,-80.24807739257812,-80.03070068359375,-82.29890441894531,-86.11209869384766,-88.34523010253906,-90.0245590209961,-91.54334259033203,-90.05206298828125
0,-127.04659271240234,-124.16636657714844,-122.26434326171875,-124.76302337646484,-126.0689926147461,-128.75814819335938,-120.96640014648438,-117.00855255126953,-119.06481170654297,-117.76685333251953,-116.82167053222656,-117.69169616699219,-126.61583709716797,-124.49130249023438,-126.31501007080078,-126.26329803466797,-126.5618667602539,-127.74325561523438,-127.90435028076172,-126.62461853027344,-123.98428344726562,-124.22332763671875,-127.55683135986328,-127.4275131225586,-128.53079223632812,-128.751220703125,-128.84603881835938,-81.63882446289062,-66.86918640136719,-55.35512924194336,-57.3530387878418,-60.653968811035156,-60.57387161254883,-61.19388198852539,-56.40789031982422,-57.934913635253906,-67.009765625,-69.9538345336914,-74.06110382080078,-79.65961456298828,-81.53231048583984,-84.42117309570312,-86.06255340576172,-88.33020782470703,-87.5205078125,-89.31008911132812,-95.99858093261719,-98.04025268554688,-86.83622741699219
0,-127.32492065429688,-119.99104309082031,-118.10435485839844,-124.09890747070312,-125.79481506347656,-124.82209777832031,-115.61022186279297,-108.456298828125,-105.9072265625,-105.91683197021484,-107.60089111328125,-110.78522491455078,-125.79611206054688,-126.94578552246094,-126.96361541748047,-127.65962982177734,-128.4048614501953,-126.51057434082031,-128.19485473632812,-128.276611328125,-127.36420440673828,-126.73063659667969,-128.07763671875,-128.3524627685547,-127.1894760131836,-131.2161865234375,-130.3657989501953,-91.27662658691406,-79.81143951416016,-70.21295928955078,-70.30862426757812,-76.34481811523438,-73.58438873291016,-68.04934692382812,-67.06444549560547,-71.87052917480469,-78.22782897949219,-82.0145034790039,-91.83610534667969,-95.52902221679688,-96.46733856201172,-96.28450775146484,-97.3396224975586,-104.13162231445312,-106.62996673583984,-113.3045425415039,-120.80583953857422,-122.04214477539062,-98.82595825195312
0,-124.4187240600586,-115.48661804199219,-111.12860870361328,-113.49679565429688,-122.9732437133789,-125.70112609863281,-111.53256225585938,-107.31552124023438,-108.38684844970703,-111.34524536132812,-117.11181640625,-124.31229400634766,-128.683837890625,-130.1704559326172,-131.40380859375,-129.22962951660156,-127.64991760253906,-126.0912094116211,-129.2366485595703,-128.23411560058594,-126.5343017578125,-128.71295166015625,-128.29930114746094,-130.9439697265625,-129.46311950683594,-127.52906799316406,-130.55239868164062,-94.40166473388672,-87.5596694946289,-77.81007385253906,-78.25076293945312,-83.33647155761719,-80.37113189697266,-77.46783447265625,-78.2396240234375,-81.07252502441406,-86.20301055908203,-88.43521118164062,-96.7302017211914,-105.63912200927734,-113.23603057861328,-108.72337341308594,-106.16236877441406,-112.07530975341797,-118.3088607788086,-123.35517120361328,-124.79489135742188,-122.41214752197266,-92.31361389160156
0,-126.72547149658203,-121.13656616210938,-120.37968444824219,-127.30723571777344,-128.57835388183594,-127.53177642822266,-116.11618041992188,-113.4140396118164,-116.10867309570312,-120.32344818115234,-127.3615951538086,-126.52574157714844,-127.728271484375,-130.073974609375,-129.45066833496094,-129.44906616210938,-126.69355010986328,-128.66065979003906,-128.31320190429688,-129.26614379882812,-129.85260009765625,-129.87112426757812,-129.3245849609375,-130.74575805664062,-129.5421600341797,-130.50611877441406,-131.2864227294922,-98.38771057128906,-87.93218231201172,-76.04161834716797,-75.20177459716797,-82.31848907470703,-79.82411193847656,-77.4052505493164,-78.83001708984375,-82.30473327636719,-86.38367462158203,-88.69036865234375,-91.48529052734375,-101.8988265991211,-106.67807006835938,-94,-96.83965301513672,-107.68000793457031,-110.32098388671875,-114.71389770507812,-117.60385131835938,-117.82030487060547,-96.71126556396484
0,-124.48715209960938,-118.25865936279297,-121.81427001953125,-144.4619903564453,-149.6809539794922,-135.15457153320312,-109.62894439697266,-106.92643737792969,-110.08197021484375,-112.6573257446289,-120.08185577392578,-128.22915649414062,-129.1494140625,-138.91940307617188,-132.93777465820312,-122.1274185180664,-125.95848846435547,-130.52200317382812,-131.91603088378906,-134.98443603515625,-133.1753692626953,-124.90628051757812,-126.32759857177734,-135.96095275878906,-132.54144287109375,-130.3839569091797,-133.4505157470703,-98.38069152832031,-90.44319152832031,-76.27931213378906,-72.70674896240234,-77.84190368652344,-73.19140625,-74.02284240722656,-86.84658813476562,-94.01856231689453,-90.78185272216797,-97.05636596679688,-93.84911346435547,-102.84412384033203,-105.17593383789062,-92.99368286132812,-98.64653015136719,-117.63037109375,-110.74662017822266,-108.40076446533203,-120.5726318359375,-114.77569580078125,-103.09086608886719
0,-124.03289794921875,-120.25080871582031,-123.46973419189453,-142.86622619628906,-152.5355224609375,-134.48805236816406,-110.95361328125,-109.184326171875,-114.46829223632812,-116.776611328125,-118.75812530517578,-123.94140625,-127.46726989746094,-131.48800659179688,-129.11273193359375,-124.45616912841797,-135.8316192626953,-135.39402770996094,-133.44810485839844,-135.48614501953125,-132.255615234375,-125.38842010498047,-127.46449279785156,-132.22409057617188,-131.5281524658203,-131.12472534179688,-131.60531616210938,-97.61212158203125,-89.9192123413086,-77.16307830810547,-70.4674072265625,-75.82525634765625,-71.43533325195312,-72.51725769042969,-81.65327453613281,-84.07847595214844,-94.38679504394531,-99.56920623779297,-92.1333236694336,-99.89178466796875,-101.90581512451172,-94.44857788085938,-100.5589599609375,-119.03250885009766,-113.23100280761719,-111.62606811523438,-110.28949737548828,-111.93496704101562,-104.73410034179688
0,-129.19308471679688,-125.23575592041016,-125.39112091064453,-150.2022705078125,-137.6202392578125,-132.25491333007812,-113.99136352539062,-116.89814758300781,-124.25471496582031,-129.4045867919922,-123.31340789794922,-124.41361236572266,-128.25723266601562,-126.81271362304688,-127.16788482666016,-131.82020568847656,-129.23570251464844,-126.96150970458984,-126.19689178466797,-132.81011962890625,-134.08599853515625,-128.90830993652344,-129.39627075195312,-136.33851623535156,-130.57513427734375,-132.78793334960938,-129.01837158203125,-97.39144134521484,-86.26837158203125,-71.60394287109375,-66.86053466796875,-71.52326965332031,-69.24032592773438,-73.02384948730469,-78.81893920898438,-80.85517120361328,-96.56841278076172,-91.46450805664062,-88.80543518066406,-106.44065856933594,-105.85076141357422,-96.18750762939453,-103.2752914428711,-111.04576110839844,-111.92178344726562,-119.90409088134766,-109.53594207763672,-112.961669921875,-101.90771484375
