0,-118.5047607421875,-110.51693725585938,-105.35968780517578,-103.79019165039062,-112.83056640625,-115.92451477050781,-117.9908218383789,-117.66578674316406,-108.84481048583984,-103.65849304199219,-103.23867797851562,-104.62300872802734,-104.71862030029297,-110.00543212890625,-119.22712707519531,-117.33941650390625,-116.9114761352539,-110.92589569091797,-109.89242553710938,-111.1396484375,-110.63978576660156,-111.87886810302734,-115.81611633300781,-114.73051452636719,-113.90978240966797,-112.89566802978516,-119.04296112060547,-109.54621887207031,-99.6292953491211,-97.21477508544922,-91.33574676513672,-89.16535186767578,-95.49494934082031,-92.21784973144531,-92.11708068847656,-91.44841003417969,-92.65596008300781,-101.16987609863281,-97.33786010742188,-96.06718444824219,-92.66417694091797,-94.49613952636719,-94.33264923095703,-95.59565734863281,-101.70674133300781,-105.43415832519531,-108.7071533203125,-109.0357894897461,-114.89932250976562,-97.2659912109375
0,-103.71533203125,-102.04130554199219,-103.73526763916016,-102.5186996459961,-100.27763366699219,-104.55908203125,-103.75235748291016,-103.47297668457031,-106.47432708740234,-102.5216293334961,-101.72167205810547,-97.9117431640625,-97.46966552734375,-97.1705322265625,-101.34725952148438,-99.77693939208984,-101.42150115966797,-105.58562469482422,-106.87796783447266,-106.46469116210938,-106.20333862304688,-107.28543853759766,-108.85220336914062,-111.12149810791016,-108.89591217041016,-105.5604248046875,-106.43782806396484,-106.57027435302734,-95.38802337646484,-78.8593521118164,-75.4830551147461,-76.7624740600586,-81.55327606201172,-81.82147979736328,-78.10386657714844,-71.4456787109375,-75.23885345458984,-82.76107788085938,-84.79478454589844,-79.45081329345703,-83.2640609741211,-88.3641357421875,-79.02969360351562,-84.52385711669922,-95.41345977783203,-95.34427642822266,-98.33777618408203,-93.8534927368164,-96.97659301757812,-81.69384002685547
0,-104.48678588867188,-106.10072326660156,-105.26932525634766,-104.60820007324219,-105.76803588867188,-107.78443908691406,-105.804931640625,-104.60115051269531,-101.7750015258789,-103.40050506591797,-110.8257064819336,-108.0233383178711,-107.79717254638672,-107.07406616210938,-108.63941192626953,-105.31095123291016,-105.23651885986328,-110.26839447021484,-111.71713256835938,-108.873046875,-108.57479095458984,-105.79824829101562,-103.80925750732422,-103.76921081542969,-104.60712432861328,-108.47846984863281,-108.61302185058594,-104.64900207519531,-80.12002563476562,-60.42521286010742,-58.565616607666016,-61.057498931884766,-70.89384460449219,-70.08085632324219,-66.96712493896484,-61.8456916809082,-66.8592529296875,-68.60362243652344,-69.37396240234375,-69.03616333007812,-75.63488006591797,-83.86371612548828,-78.72563171386719,-85.32498168945312,-91.58736419677734,-93.32978057861328,-99.15519714355469,-99.8376235961914,-98.74320983886719,-88.979248046875
0,-119.51099395751953,-113.7076644897461,-114.39664459228516,-119.55236053466797,-119.79949188232422,-116.30472564697266,-113.43743896484375,-112.93737030029297,-113.40023040771484,-119.61351776123047,-118.4587173461914,-117.32244873046875,-120.30829620361328,-123.29730987548828,-119.92631530761719,-114.82937622070312,-115.11111450195312,-117.27912139892578,-118.59803771972656,-113.17449188232422,-114.99038696289062,-123.54056549072266,-123.0468521118164,-118.11455535888672,-113.20292663574219,-113.24021911621094,-116.668701171875,-116.54007720947266,-81.41053009033203,-58.732826232910156,-56.07491683959961,-57.790767669677734,-67.80006408691406,-69.57621002197266,-70.44369506835938,-68.40824127197266,-69.15792083740234,-72.26812744140625,-74.14473724365234,-72.79602813720703,-78.82015991210938,-83.26664733886719,-81.08951568603516,-87.65735626220703,-98.00175476074219,-96.71419525146484,-99.60041046142578,-106.06421661376953,-87.20379638671875,-74.29732513427734
0,-122.12047576904297,-118.19156646728516,-119.14060974121094,-119.6433334350586,-122.98846435546875,-122.19462585449219,-113.56600189208984,-109.17365264892578,-106.56704711914062,-112.57073974609375,-118.7218246459961,-121.29325866699219,-121.1391830444336,-119.56847381591797,-118.35197448730469,-116.22455596923828,-115.9365005493164,-112.52479553222656,-112.8369140625,-116.9421157836914,-118.5384292602539,-120.67876434326172,-121.16389465332031,-121.07633972167969,-123.66558837890625,-122.48457336425781,-120.1752700805664,-120.2399673461914,-70.6985855102539,-50.87141418457031,-49.00558090209961,-51.40518569946289,-61.20342254638672,-57.995933532714844,-55.80949020385742,-55.871795654296875,-61.89728927612305,-67.69717407226562,-67.3631591796875,-68.67809295654297,-75.31204223632812,-81.98431396484375,-80.5036392211914,-86.74115753173828,-94.36632537841797,-94.82225036621094,-97.23077392578125,-100.22148895263672,-80.0052261352539,-64.27890014648438
0,-120.89666748046875,-112.12206268310547,-109.70234680175781,-111.6838150024414,-118.96223449707031,-116.44336700439453,-107.14659881591797,-104.43245697021484,-102.35509490966797,-111.0813980102539,-117.76642608642578,-123.96210479736328,-126.82073211669922,-123.68162536621094,-125.92926788330078,-124.6539535522461,-124.06013488769531,-124.48677062988281,-124.81511688232422,-128.9413604736328,-129.0959930419922,-124.50233459472656,-126.29882049560547,-128.1687774658203,-126.95930480957031,-126.24610900878906,-123.88170623779297,-124.5914535522461,-78.75155639648438,-56.3847541809082,-52.75590133666992,-52.672237396240234,-56.57451629638672,-54.19647216796875,-48.544551849365234,-50.208683013916016,-58.83900833129883,-60.96345138549805,-61.168636322021484,-63.46952819824219,-68.6032943725586,-71.98758697509766,-75.42957305908203,-79.88367462158203,-82.58650207519531,-83.5661392211914,-85.03357696533203,-88.90365600585938,-82.99964904785156,-73.38887786865234
0,-123.63472747802734,-114.33609771728516,-111.87478637695312,-114.40186309814453,-119.78377532958984,-112.27924346923828,-101.65901947021484,-100.26024627685547,-105.36750030517578,-118.14463806152344,-126.17071533203125,-125.06983184814453,-127.48638153076172,-128.04730224609375,-126.58519744873047,-126.53016662597656,-126.7278060913086,-126.03694915771484,-126.10283660888672,-126.08049011230469,-126.34483337402344,-125.03816223144531,-123.31571197509766,-125.55799102783203,-123.07283782958984,-122.14974975585938,-125.30704498291016,-128.8712921142578,-81.75872039794922,-59.33811950683594,-55.94094467163086,-54.263423919677734,-51.26499938964844,-48.72114181518555,-45.352874755859375,-49.00761032104492,-51.9788932800293,-57.17053985595703,-58.81904602050781,-62.870201110839844,-66.17707061767578,-71.49471282958984,-75.26801300048828,-76.70264434814453,-77.32247924804688,-79.10367584228516,-81.57332611083984,-84.43441009521484,-85.01168823242188,-75.59627532958984
0,-129.98318481445312,-126.33888244628906,-127.10115051269531,-129.09934997558594,-125.71826934814453,-120.77650451660156,-119.14287567138672,-118.86833953857422,-118.637939453125,-120.68101501464844,-121.76657104492188,-123.22061920166016,-122.47640991210938,-125.1100082397461,-123.48766326904297,-127.9191665649414,-127.5571517944336,-124.91136169433594,-124.1894302368164,-125.75414276123047,-126.277587890625,-128.32904052734375,-128.0216064453125,-126.74038696289062,-125.03923034667969,-120.97174835205078,-122.07487487792969,-124.9403305053711,-95.27416229248047,-76.11674499511719,-73.01840209960938,-73.01326751708984,-65.00956726074219,-59.54075241088867,-56.65830612182617,-56.267433166503906,-56.9893798828125,-59.40713119506836,-61.49261474609375,-65.4215087890625,-68.29226684570312,-75.22079467773438,-75.30689239501953,-81.41729736328125,-84.91168975830078,-87.148681640625,-87.63662719726562,-94.60088348388672,-91.58214569091797,-82.92069244384766
0,-126.33092498779297,-121.65485382080078,-120.8409652709961,-124.71043395996094,-128.17604064941406,-126.6723403930664,-123.09318542480469,-119.4279556274414,-118.71410369873047,-124.12213897705078,-126.94540405273438,-128.8466339111328,-127.93704986572266,-130.55731201171875,-130.74681091308594,-130.7102813720703,-130.27279663085938,-130.29168701171875,-129.90243530273438,-128.45944213867188,-127.96926879882812,-128.6154327392578,-126.20494842529297,-123.09394073486328,-124.34595489501953,-126.97716522216797,-130.51719665527344,-129.5262908935547,-103.36530303955078,-82.57855987548828,-78.58211517333984,-76.65367889404297,-75.64305877685547,-72.29521942138672,-70.65852355957031,-70.69038391113281,-70.98065185546875,-71.15716552734375,-69.90397644042969,-68.76403045654297,-73.60128784179688,-82.18543243408203,-85.79078674316406,-92.67818450927734,-95.8974838256836,-96.82760620117188,-99.74415588378906,-102.63982391357422,-99.80424499511719,-87.72036743164062
0,-127.8684310913086,-117.97584533691406,-112.78536987304688,-116.41812896728516,-125.61962890625,-127.9155044555664,-117.34910583496094,-113.43685913085938,-114.0221939086914,-121.19945526123047,-127.93123626708984,-129.66390991210938,-129.0269317626953,-129.89215087890625,-128.87742614746094,-128.61502075195312,-128.28367614746094,-128.8553466796875,-128.92721557617188,-123.82171630859375,-123.30850982666016,-126.41754150390625,-127.90825653076172,-127.37445068359375,-129.85169982910156,-131.49343872070312,-131.64988708496094,-130.83645629882812,-111.2831802368164,-91.85234069824219,-87.64512634277344,-86.2774658203125,-84.03864288330078,-80.85581970214844,-80.4210205078125,-81.2990493774414,-82.10447692871094,-82.84838104248047,-82.80599975585938,-83.08246612548828,-86.83609008789062,-88.7769546508789,-87.52357482910156,-98.23560333251953,-105.79339599609375,-110.18989562988281,-120.11066436767578,-126.21994018554688,-105.19032287597656,-90.95284271240234
