0,-114.28350830078125,-109.78984069824219,-110.15306091308594,-116.44353485107422,-121.95995330810547,-115.95284271240234,-118.07608032226562,-113.83651733398438,-116.23509216308594,-112.69718933105469,-110.13381958007812,-105.47034454345703,-97.88519287109375,-97.1153564453125,-92.6981201171875,-92.26311492919922,-92.42086029052734,-98.13520050048828,-98.67196655273438,-100.32347106933594,-100.12936401367188,-104.35441589355469,-99.73998260498047,-105.61397552490234,-110.83843994140625,-110.12348937988281,-106.69515228271484,-102.67704772949219,-92.82553100585938,-88.47222137451172,-89.35748291015625,-91.00972747802734,-86.06748962402344,-85.00204467773438,-89.71402740478516,-90.0624008178711,-92.3752670288086,-91.06697082519531,-85.00242614746094,-84.03324127197266,-87.44771575927734,-85.14976501464844,-87.11046600341797,-91.16710662841797,-89.75511169433594,-96.65133666992188,-96.96043395996094,-95.60578918457031
0,-99.94445037841797,-110.1280517578125,-106.33229064941406,-108.77997589111328,-104.71851348876953,-105.67552185058594,-100.59892272949219,-97.57061767578125,-104.40166473388672,-103.15756225585938,-99.7711181640625,-101.57967376708984,-105.68013000488281,-103.54776000976562,-95.48736572265625,-92.6715087890625,-94.45162200927734,-95.1680679321289,-97.90523529052734,-101.1402359008789,-101.75798797607422,-102.17041778564453,-99.03182983398438,-105.73741149902344,-100.05322265625,-95.92459106445312,-98.78499603271484,-84.67024993896484,-79.09259033203125,-76.21810150146484,-80.41522979736328,-84.08765411376953,-84.74091339111328,-83.36904907226562,-81.11700439453125,-76.86857604980469,-74.94914245605469,-74.4236831665039,-67.09335327148438,-70.0743179321289,-64.21060180664062,-61.642459869384766,-68.91753387451172,-72.18745422363281,-68.63658142089844,-73.98648071289062,-77.54927062988281,-80.21192932128906
0,-100.25111389160156,-104.475830078125,-103.0310287475586,-103.06549072265625,-108.52679443359375,-104.88626098632812,-101.53636932373047,-101.12979125976562,-100.37202453613281,-101.64688110351562,-101.61237335205078,-102.7852783203125,-103.93940734863281,-103.69960021972656,-99.97386169433594,-99.96002960205078,-101.396484375,-104.85143280029297,-105.46888732910156,-105.44471740722656,-106.30443572998047,-107.00283813476562,-105.67565155029297,-99.27523803710938,-95.64276885986328,-101.44509887695312,-103.00716400146484,-65.28474426269531,-56.50367736816406,-62.014869689941406,-63.73712158203125,-69.24696350097656,-66.30674743652344,-66.76343536376953,-70.02301025390625,-60.42323303222656,-58.77918243408203,-58.11918258666992,-61.372314453125,-60.551456451416016,-58.90458297729492,-61.50556182861328,-61.52726364135742,-65.5034408569336,-64.43280029296875,-69.66356658935547,-77.73944091796875,-82.0401382446289
0,-119.94231414794922,-114.61754608154297,-115.46407318115234,-116.49395751953125,-121.26889038085938,-114.39949798583984,-111.98117065429688,-112.66535949707031,-117.21626281738281,-119.56112670898438,-116.04936218261719,-116.7406005859375,-113.96400451660156,-109.58800506591797,-113.02534484863281,-116.91536712646484,-117.9675521850586,-118.28299713134766,-119.87522888183594,-119.46282196044922,-118.89591217041016,-113.5536880493164,-115.93672180175781,-116.4549560546875,-114.9823226928711,-113.74970245361328,-115.18091583251953,-60.88752365112305,-46.03907012939453,-44.053794860839844,-45.841064453125,-49.07881546020508,-56.3568229675293,-56.860374450683594,-55.244300842285156,-56.347137451171875,-56.712059020996094,-57.005916595458984,-62.37959671020508,-63.5328369140625,-65.02732849121094,-67.4180908203125,-67.92720031738281,-68.07160949707031,-70.63269805908203,-81.10594177246094,-85.54362487792969,-85.9259033203125
0,-117.65768432617188,-114.71575164794922,-111.78448486328125,-113.99312591552734,-122.69882202148438,-115.17603302001953,-110.50849914550781,-107.19722747802734,-108.76749420166016,-112.06790161132812,-118.17292785644531,-120.4544448852539,-118.5033187866211,-119.95875549316406,-119.11428833007812,-122.84326934814453,-121.3382568359375,-121.24484252929688,-122.73593139648438,-123.396484375,-123.14077758789062,-118.20466613769531,-121.77897644042969,-120.5626220703125,-124.68450927734375,-124.89883422851562,-122.43537902832031,-71.61042785644531,-61.04476547241211,-59.46064758300781,-61.68642044067383,-69.37583923339844,-63.80843734741211,-60.08088302612305,-55.13669967651367,-50.52909469604492,-54.332210540771484,-55.75341796875,-63.119354248046875,-64.05799102783203,-69.9015884399414,-71.41006469726562,-76.3577880859375,-80.19571685791016,-80.53587341308594,-84.51747131347656,-90.17711639404297,-92.36546325683594
0,-117.46887969970703,-110.4984359741211,-111.5209732055664,-112.05366516113281,-122.59121704101562,-106.41010284423828,-100.89472961425781,-97.24132537841797,-98.97891998291016,-104.63136291503906,-113.7898178100586,-115.84100341796875,-117.43785095214844,-122.390869140625,-123.08853149414062,-123.59504699707031,-123.26750183105469,-122.06835174560547,-122.21829223632812,-119.4505615234375,-120.38838958740234,-124.03931427001953,-124.01901245117188,-121.62077331542969,-124.4134292602539,-123.88397216796875,-123.64363098144531,-90.36557006835938,-80.41820526123047,-77.61369323730469,-77.74687194824219,-78.93653869628906,-78.25950622558594,-77.40711975097656,-79.97685241699219,-73.93487548828125,-75.07878875732422,-75.81941986083984,-79.46842956542969,-81.22262573242188,-83.8958969116211,-86.4481430053711,-88.60462188720703,-90.74322509765625,-87.57913208007812,-93.92183685302734,-100.00843048095703,-103.92044067382812
0,-119.63158416748047,-110.69355773925781,-111.17464447021484,-116.98519134521484,-127.28057861328125,-110.83431243896484,-106.36457824707031,-106.21794128417969,-111.22966766357422,-116.37728118896484,-122.74263763427734,-124.82929992675781,-126.39464569091797,-124.7612533569336,-125.32662200927734,-126.64187622070312,-126.87086486816406,-124.96880340576172,-125.46082305908203,-125.47521209716797,-125.91834259033203,-119.23374938964844,-116.58806610107422,-121.18864440917969,-125.60101318359375,-124.27610778808594,-124.53587341308594,-88.8814926147461,-78.48896026611328,-75.48102569580078,-77.32111358642578,-80.07369232177734,-79.7822265625,-73.9681167602539,-70.89646911621094,-69.81014251708984,-73.18766784667969,-75.14381408691406,-81.79246520996094,-82.43534851074219,-89.82084655761719,-91.08303833007812,-91.21306610107422,-95.04656982421875,-96.04230499267578,-100.88972473144531,-105.26032257080078,-107.46435546875
0,-127.56663513183594,-124.98733520507812,-123.89757537841797,-125.9664306640625,-127.51045227050781,-129.54588317871094,-127.58011627197266,-126.05137634277344,-126.09786987304688,-125.38290405273438,-123.20816040039062,-124.9446029663086,-123.60978698730469,-122.91022491455078,-127.27765655517578,-129.20677185058594,-130.41378784179688,-130.3216552734375,-127.30693054199219,-124.79485321044922,-125.05792236328125,-120.75698852539062,-111.67354583740234,-113.39076232910156,-120.38987731933594,-123.00570678710938,-127.13127899169922,-84.37763214111328,-71.57372283935547,-68.41072082519531,-68.82746887207031,-72.44343566894531,-68.16226196289062,-66.27233123779297,-66.12943267822266,-67.27558135986328,-69.98271942138672,-69.52789306640625,-76.56279754638672,-78.97401428222656,-84.65684509277344,-86.1563720703125,-89.50994110107422,-93.53927612304688,-94.54751586914062,-101.0859603881836,-103.96896362304688,-105.07231903076172
0,-126.19477081298828,-119.22845458984375,-118.68563079833984,-122.53193664550781,-126.35920715332031,-123.55091857910156,-120.07854461669922,-116.32856750488281,-117.28034973144531,-119.29415893554688,-127.4677734375,-128.80172729492188,-127.87179565429688,-126.9276351928711,-126.95938110351562,-126.2955093383789,-126.19190216064453,-123.8148193359375,-127.0821304321289,-127.32301330566406,-126.7724380493164,-109.37373352050781,-104.66197967529297,-111.0518569946289,-119.38095092773438,-123.30768585205078,-127.22938537597656,-83.16572570800781,-68.22594451904297,-63.78394317626953,-65.13331604003906,-71.13859558105469,-75.62745666503906,-73.93667602539062,-73.87101745605469,-78.96247100830078,-79.31246948242188,-79.17345428466797,-75.97146606445312,-76.92201232910156,-82.45909118652344,-87.46379089355469,-92.84132385253906,-101.24832153320312,-101.07061767578125,-102.73234558105469,-109.01362609863281,-109.43524169921875
0,-121.80809020996094,-113.74864196777344,-114.93890380859375,-120.71221923828125,-127.74468994140625,-118.64440155029297,-114.93911743164062,-111.33888244628906,-115.20748138427734,-118.77082061767578,-122.56526947021484,-122.98883819580078,-123.62567901611328,-127.17845916748047,-127.94860076904297,-127.4112548828125,-126.84549713134766,-128.16543579101562,-128.5966033935547,-128.8334197998047,-128.47999572753906,-104.7718276977539,-106.64043426513672,-110.92949676513672,-112.9911880493164,-120.0976333618164,-125.13269805908203,-92.59125518798828,-77.6131362915039,-74.59395599365234,-75.3341064453125,-79.22846221923828,-82.1962890625,-79.8454818725586,-82.27193450927734,-85.4569320678711,-86.91524505615234,-87.44596099853516,-87.84603881835938,-88.79206085205078,-90.54930114746094,-96.67909240722656,-99.24005889892578,-108.53304290771484,-109.41686248779297,-110.46493530273438,-119.82471466064453,-122.89180755615234
