0,-81.09181213378906,-81.09181213378906,-81.09181213378906,-90.01338195800781,-90.01338195800781,-90.01338195800781,-97.70037841796875,-97.70037841796875,-94.4011459350586,-94.4011459350586,-94.4011459350586,-91.31463623046875,-91.31463623046875,-91.38623809814453,-91.38623809814453,-98.3159408569336,-98.3159408569336,-98.3159408569336,-93.44854736328125,-93.44854736328125,-93.44854736328125,-96.15428924560547,-96.15428924560547,-106.20187377929688,-110.27645874023438,-110.27645874023438,-110.27645874023438,-109.115478515625,-109.115478515625,-110.48686218261719,-115.08452606201172,-115.08452606201172,-115.08452606201172,-101.46980285644531,-101.46980285644531,-101.46980285644531,-106.6908950805664,-106.6908950805664,-109.81246948242188,-109.81246948242188,-110.77362823486328,-110.77362823486328,-110.77362823486328,-113.58583068847656,-113.58583068847656,-103.26364135742188,-103.26364135742188,-98.28269958496094,-98.28269958496094,-86.36799621582031,-86.36799621582031,-87.3896255493164,-87.3896255493164,-89.5174789428711,-89.5174789428711,-91.59748840332031,-91.59748840332031,-88.7415771484375,-86.0514144897461,-86.0514144897461,-86.0514144897461,-86.0514144897461,-86.49853515625,-86.49853515625,-90.41378784179688,-87.95742797851562,-87.95742797851562,-87.95742797851562,-87.52005767822266,-87.52005767822266,-87.52005767822266,-87.90055084228516,-87.90055084228516,-87.25271606445312,-87.25271606445312,-87.25271606445312,-87.25271606445312,-90.79838562011719,-90.79838562011719,-96.40203094482422,-96.40203094482422,-98.53421020507812,-98.53421020507812,-98.53421020507812,-103.16617584228516,-104.39773559570312,-104.39773559570312,-104.39773559570312,-111.94893646240234,-111.94893646240234,-123.10906219482422,-123.10906219482422,-121.42525482177734,-121.42525482177734,-114.62482452392578,-108.43226623535156,-108.43226623535156,-108.43226623535156
0,-68.33797454833984,-68.33797454833984,-68.33797454833984,-74.57128143310547,-74.57128143310547,-74.57128143310547,-85.95118713378906,-85.95118713378906,-73.49829864501953,-73.49829864501953,-73.49829864501953,-71.09178161621094,-71.09178161621094,-78.9328842163086,-78.9328842163086,-85.82313537597656,-85.82313537597656,-85.82313537597656,-91.63456726074219,-91.63456726074219,-91.63456726074219,-90.21561431884766,-90.21561431884766,-99.7397689819336,-98.00116729736328,-98.00116729736328,-98.00116729736328,-104.45357513427734,-104.45357513427734,-101.35900115966797,-98.81229400634766,-98.81229400634766,-98.81229400634766,-99.56414031982422,-99.56414031982422,-99.56414031982422,-95.41693115234375,-95.41693115234375,-92.83625793457031,-92.83625793457031,-97.38250732421875,-97.38250732421875,-97.38250732421875,-101.72297668457031,-101.72297668457031,-93.69571685791016,-93.69571685791016,-78.03910064697266,-78.03910064697266,-71.97132873535156,-71.97132873535156,-76.41619873046875,-76.41619873046875,-78.57247161865234,-78.57247161865234,-83.29633331298828,-83.29633331298828,-89.2663803100586,-84.70056915283203,-84.70056915283203,-84.70056915283203,-84.70056915283203,-81.59503936767578,-81.59503936767578,-80.07553100585938,-77.81212615966797,-77.81212615966797,-77.81212615966797,-81.30485534667969,-81.30485534667969,-81.30485534667969,-82.8995590209961,-82.8995590209961,-86.15829467773438,-86.15829467773438,-86.15829467773438,-86.15829467773438,-87.5461654663086,-87.5461654663086,-90.45153045654297,-90.45153045654297,-91.05594635009766,-91.05594635009766,-91.05594635009766,-91.20875549316406,-91.76264190673828,-91.76264190673828,-91.76264190673828,-93.2625732421875,-93.2625732421875,-95.48603820800781,-95.48603820800781,-101.97647094726562,-101.97647094726562,-98.7967758178711,-101.40293884277344,-101.40293884277344,-101.40293884277344
0,-65.22132110595703,-65.22132110595703,-65.22132110595703,-74.6792984008789,-74.6792984008789,-74.6792984008789,-81.70408630371094,-81.70408630371094,-70.87638092041016,-70.87638092041016,-70.87638092041016,-69.29774475097656,-69.29774475097656,-76.08135986328125,-76.08135986328125,-86.86962890625,-86.86962890625,-86.86962890625,-85.01543426513672,-85.01543426513672,-85.01543426513672,-86.6171646118164,-86.6171646118164,-88.64481353759766,-94.03597259521484,-94.03597259521484,-94.03597259521484,-96.31322479248047,-96.31322479248047,-95.27366638183594,-97.32528686523438,-97.32528686523438,-97.32528686523438,-97.04869079589844,-97.04869079589844,-97.04869079589844,-96.62063598632812,-96.62063598632812,-98.45555114746094,-98.45555114746094,-100.80689239501953,-100.80689239501953,-100.80689239501953,-95.46089172363281,-95.46089172363281,-84.30756378173828,-84.30756378173828,-61.136940002441406,-61.136940002441406,-60.30939865112305,-60.30939865112305,-63.695011138916016,-63.695011138916016,-61.73414611816406,-61.73414611816406,-66.46080017089844,-66.46080017089844,-70.48088836669922,-68.22903442382812,-68.22903442382812,-68.22903442382812,-68.22903442382812,-70.53239440917969,-70.53239440917969,-70.113525390625,-71.45589447021484,-71.45589447021484,-71.45589447021484,-73.66390228271484,-73.66390228271484,-73.66390228271484,-69.73439025878906,-69.73439025878906,-70.31198120117188,-70.31198120117188,-70.31198120117188,-70.31198120117188,-74.16560363769531,-74.16560363769531,-83.75347900390625,-83.75347900390625,-85.33133697509766,-85.33133697509766,-85.33133697509766,-89.87760925292969,-92.68480682373047,-92.68480682373047,-92.68480682373047,-92.58170318603516,-92.58170318603516,-96.3620376586914,-96.3620376586914,-94.4472427368164,-94.4472427368164,-95.1634521484375,-99.56597137451172,-99.56597137451172,-99.56597137451172
0,-86.68408966064453,-86.68408966064453,-86.68408966064453,-92.76468658447266,-92.76468658447266,-92.76468658447266,-97.19935607910156,-97.19935607910156,-83.5785140991211,-83.5785140991211,-83.5785140991211,-83.66309356689453,-83.66309356689453,-91.05648803710938,-91.05648803710938,-100.48016357421875,-100.48016357421875,-100.48016357421875,-101.66661834716797,-101.66661834716797,-101.66661834716797,-104.01325988769531,-104.01325988769531,-103.04387664794922,-106.89736938476562,-106.89736938476562,-106.89736938476562,-106.85417175292969,-106.85417175292969,-107.35530090332031,-113.0207748413086,-113.0207748413086,-113.0207748413086,-111.59407806396484,-111.59407806396484,-111.59407806396484,-110.93982696533203,-110.93982696533203,-114.09735870361328,-114.09735870361328,-108.53358459472656,-108.53358459472656,-108.53358459472656,-100.03219604492188,-100.03219604492188,-73.50117492675781,-73.50117492675781,-55.653228759765625,-55.653228759765625,-51.838157653808594,-51.838157653808594,-54.46304702758789,-54.46304702758789,-58.99951171875,-58.99951171875,-61.024024963378906,-61.024024963378906,-60.427406311035156,-60.79234313964844,-60.79234313964844,-60.79234313964844,-60.79234313964844,-65.55716705322266,-65.55716705322266,-69.99845886230469,-67.9295425415039,-67.9295425415039,-67.9295425415039,-69.22457122802734,-69.22457122802734,-69.22457122802734,-66.04584503173828,-66.04584503173828,-71.90154266357422,-71.90154266357422,-71.90154266357422,-71.90154266357422,-77.85707092285156,-77.85707092285156,-83.27790069580078,-83.27790069580078,-82.7667465209961,-82.7667465209961,-82.7667465209961,-82.93362426757812,-85.0037612915039,-85.0037612915039,-85.0037612915039,-87.79547119140625,-87.79547119140625,-90.57113647460938,-90.57113647460938,-89.58099365234375,-89.58099365234375,-93.39054107666016,-96.86202239990234,-96.86202239990234,-96.86202239990234
0,-93.29613494873047,-93.29613494873047,-93.29613494873047,-99.08159637451172,-99.08159637451172,-99.08159637451172,-100.22621154785156,-100.22621154785156,-96.63655853271484,-96.63655853271484,-96.63655853271484,-94.34322357177734,-94.34322357177734,-93.10287475585938,-93.10287475585938,-91.5455551147461,-91.5455551147461,-91.5455551147461,-96.30937957763672,-96.30937957763672,-96.30937957763672,-103.79823303222656,-103.79823303222656,-105.90145111083984,-108.09912109375,-108.09912109375,-108.09912109375,-109.80316162109375,-109.80316162109375,-112.16465759277344,-114.88510131835938,-114.88510131835938,-114.88510131835938,-116.34639739990234,-116.34639739990234,-116.34639739990234,-117.79402160644531,-117.79402160644531,-114.69417572021484,-114.69417572021484,-113.29167938232422,-113.29167938232422,-113.29167938232422,-97.92607116699219,-97.92607116699219,-65.58094787597656,-65.58094787597656,-55.079559326171875,-55.079559326171875,-54.6491813659668,-54.6491813659668,-63.684356689453125,-63.684356689453125,-60.77927780151367,-60.77927780151367,-65.11387634277344,-65.11387634277344,-68.5663070678711,-68.24481201171875,-68.24481201171875,-68.24481201171875,-68.24481201171875,-67.31097412109375,-67.31097412109375,-70.77247619628906,-67.4921646118164,-67.4921646118164,-67.4921646118164,-66.77621459960938,-66.77621459960938,-66.77621459960938,-61.86509323120117,-61.86509323120117,-72.48657989501953,-72.48657989501953,-72.48657989501953,-72.48657989501953,-75.37996673583984,-75.37996673583984,-74.87631225585938,-74.87631225585938,-78.33406066894531,-78.33406066894531,-78.33406066894531,-81.69568634033203,-80.4385986328125,-80.4385986328125,-80.4385986328125,-81.80123901367188,-81.80123901367188,-85.06134033203125,-85.06134033203125,-89.14779663085938,-89.14779663085938,-94.17562866210938,-98.19503784179688,-98.19503784179688,-98.19503784179688
0,-89.73966979980469,-89.73966979980469,-89.73966979980469,-99.35869598388672,-99.35869598388672,-99.35869598388672,-108.6591567993164,-108.6591567993164,-106.60549926757812,-106.60549926757812,-106.60549926757812,-107.91968536376953,-107.91968536376953,-102.84371948242188,-102.84371948242188,-103.91619110107422,-103.91619110107422,-103.91619110107422,-108.15147399902344,-108.15147399902344,-108.15147399902344,-106.4388198852539,-106.4388198852539,-106.12347412109375,-106.31582641601562,-106.31582641601562,-106.31582641601562,-103.39314270019531,-103.39314270019531,-105.65524291992188,-112.71160125732422,-112.71160125732422,-112.71160125732422,-116.14952087402344,-116.14952087402344,-116.14952087402344,-113.71952819824219,-113.71952819824219,-117.74819946289062,-117.74819946289062,-114.94833374023438,-114.94833374023438,-114.94833374023438,-103.89822387695312,-103.89822387695312,-73.45500946044922,-73.45500946044922,-60.03753662109375,-60.03753662109375,-52.519615173339844,-52.519615173339844,-48.790897369384766,-48.790897369384766,-51.05523681640625,-51.05523681640625,-55.64799499511719,-55.64799499511719,-60.12221908569336,-60.93171691894531,-60.93171691894531,-60.93171691894531,-60.93171691894531,-64.89390563964844,-64.89390563964844,-66.41571044921875,-67.02544403076172,-67.02544403076172,-67.02544403076172,-67.22708129882812,-67.22708129882812,-67.22708129882812,-65.20132446289062,-65.20132446289062,-71.76136779785156,-71.76136779785156,-71.76136779785156,-71.76136779785156,-72.944091796875,-72.944091796875,-78.33964538574219,-78.33964538574219,-81.71007537841797,-81.71007537841797,-81.71007537841797,-88.19383239746094,-94.79383087158203,-94.79383087158203,-94.79383087158203,-93.08383178710938,-93.08383178710938,-93.71025085449219,-93.71025085449219,-95.9158935546875,-95.9158935546875,-96.65724182128906,-97.14167022705078,-97.14167022705078,-97.14167022705078
0,-100.5602035522461,-100.5602035522461,-100.5602035522461,-107.77764892578125,-107.77764892578125,-107.77764892578125,-114.21385192871094,-114.21385192871094,-116.47633361816406,-116.47633361816406,-116.47633361816406,-114.76288604736328,-114.76288604736328,-110.09888458251953,-110.09888458251953,-109.4436264038086,-109.4436264038086,-109.4436264038086,-110.70182800292969,-110.70182800292969,-110.70182800292969,-113.84366607666016,-113.84366607666016,-111.26284790039062,-108.16463470458984,-108.16463470458984,-108.16463470458984,-108.42485046386719,-108.42485046386719,-115.37586975097656,-119.56534576416016,-119.56534576416016,-119.56534576416016,-117.83231353759766,-117.83231353759766,-117.83231353759766,-116.26408386230469,-116.26408386230469,-119.95794677734375,-119.95794677734375,-118.29615783691406,-118.29615783691406,-118.29615783691406,-105.61412811279297,-105.61412811279297,-79.59181213378906,-79.59181213378906,-70.7351303100586,-70.7351303100586,-64.93177032470703,-64.93177032470703,-58.30775833129883,-58.30775833129883,-57.862449645996094,-57.862449645996094,-58.427085876464844,-58.427085876464844,-59.45063400268555,-60.067893981933594,-60.067893981933594,-60.067893981933594,-60.067893981933594,-64.35112762451172,-64.35112762451172,-68.01021575927734,-68.23564910888672,-68.23564910888672,-68.23564910888672,-68.7171401977539,-68.7171401977539,-68.7171401977539,-66.27232360839844,-66.27232360839844,-68.79281616210938,-68.79281616210938,-68.79281616210938,-68.79281616210938,-70.78153228759766,-70.78153228759766,-77.0275650024414,-77.0275650024414,-81.548095703125,-81.548095703125,-81.548095703125,-84.64237976074219,-89.41559600830078,-89.41559600830078,-89.41559600830078,-93.87437438964844,-93.87437438964844,-99.35265350341797,-99.35265350341797,-98.36088562011719,-98.36088562011719,-95.76641082763672,-101.05880737304688,-101.05880737304688,-101.05880737304688
0,-107.79558563232422,-107.79558563232422,-107.79558563232422,-112.13556671142578,-112.13556671142578,-112.13556671142578,-113.7360610961914,-113.7360610961914,-112.24951171875,-112.24951171875,-112.24951171875,-108.40547180175781,-108.40547180175781,-106.17079162597656,-106.17079162597656,-109.97802734375,-109.97802734375,-109.97802734375,-114.98932647705078,-114.98932647705078,-114.98932647705078,-111.16619873046875,-111.16619873046875,-110.57278442382812,-115.13995361328125,-115.13995361328125,-115.13995361328125,-118.3627700805664,-118.3627700805664,-117.89723205566406,-117.18902587890625,-117.18902587890625,-117.18902587890625,-119.58092498779297,-119.58092498779297,-119.58092498779297,-121.35018157958984,-121.35018157958984,-122.11668395996094,-122.11668395996094,-122.00163269042969,-122.00163269042969,-122.00163269042969,-106.47608947753906,-106.47608947753906,-79.23049926757812,-79.23049926757812,-71.18586730957031,-71.18586730957031,-64.76068115234375,-64.76068115234375,-59.581024169921875,-59.581024169921875,-61.087615966796875,-61.087615966796875,-64.41099548339844,-64.41099548339844,-65.96217346191406,-67.65170288085938,-67.65170288085938,-67.65170288085938,-67.65170288085938,-71.54591369628906,-71.54591369628906,-74.61654663085938,-73.34867858886719,-73.34867858886719,-73.34867858886719,-74.34466552734375,-74.34466552734375,-74.34466552734375,-72.78175354003906,-72.78175354003906,-74.62579345703125,-74.62579345703125,-74.62579345703125,-74.62579345703125,-79.90486907958984,-79.90486907958984,-80.67906951904297,-80.67906951904297,-86.21186065673828,-86.21186065673828,-86.21186065673828,-89.39393615722656,-93.78331756591797,-93.78331756591797,-93.78331756591797,-96.5948486328125,-96.5948486328125,-97.63858795166016,-97.63858795166016,-99.08760070800781,-99.08760070800781,-96.53520965576172,-88.96744537353516,-88.96744537353516,-88.96744537353516
0,-102.89228057861328,-102.89228057861328,-102.89228057861328,-114.46753692626953,-114.46753692626953,-114.46753692626953,-117.32147979736328,-117.32147979736328,-112.03598022460938,-112.03598022460938,-112.03598022460938,-104.36846923828125,-104.36846923828125,-102.11367797851562,-102.11367797851562,-99.7278060913086,-99.7278060913086,-99.7278060913086,-99.15516662597656,-99.15516662597656,-99.15516662597656,-105.88545989990234,-105.88545989990234,-114.26599884033203,-118.80177307128906,-118.80177307128906,-118.80177307128906,-123.3783187866211,-123.3783187866211,-125.98959350585938,-127.01953125,-127.01953125,-127.01953125,-126.8084487915039,-126.8084487915039,-126.8084487915039,-124.94374084472656,-124.94374084472656,-124.4041519165039,-124.4041519165039,-124.30170440673828,-124.30170440673828,-124.30170440673828,-96.16470336914062,-96.16470336914062,-70.69877624511719,-70.69877624511719,-62.516578674316406,-62.516578674316406,-59.40153121948242,-59.40153121948242,-54.819278717041016,-54.819278717041016,-57.54402160644531,-57.54402160644531,-62.27267837524414,-62.27267837524414,-63.43282699584961,-64.16111755371094,-64.16111755371094,-64.16111755371094,-64.16111755371094,-69.0777816772461,-69.0777816772461,-69.27063751220703,-70.39131164550781,-70.39131164550781,-70.39131164550781,-74.35614776611328,-74.35614776611328,-74.35614776611328,-75.32696533203125,-75.32696533203125,-79.37980651855469,-79.37980651855469,-79.37980651855469,-79.37980651855469,-82.15876007080078,-82.15876007080078,-84.77973175048828,-84.77973175048828,-93.10330200195312,-93.10330200195312,-93.10330200195312,-96.9115982055664,-101.50011444091797,-101.50011444091797,-101.50011444091797,-103.4244155883789,-103.4244155883789,-107.85669708251953,-107.85669708251953,-107.95722961425781,-107.95722961425781,-101.00267791748047,-94.35717010498047,-94.35717010498047,-94.35717010498047
0,-109.30120086669922,-109.30120086669922,-109.30120086669922,-119.1329345703125,-119.1329345703125,-119.1329345703125,-122.10458374023438,-122.10458374023438,-119.90864562988281,-119.90864562988281,-119.90864562988281,-115.81436157226562,-115.81436157226562,-113.72213745117188,-113.72213745117188,-110.44478607177734,-110.44478607177734,-110.44478607177734,-112.03443908691406,-112.03443908691406,-112.03443908691406,-116.66699981689453,-116.66699981689453,-119.66484832763672,-122.90432739257812,-122.90432739257812,-122.90432739257812,-122.60800170898438,-122.60800170898438,-126.5701675415039,-127.09874725341797,-127.09874725341797,-127.09874725341797,-128.48648071289062,-128.48648071289062,-128.48648071289062,-129.43614196777344,-129.43614196777344,-125.73432922363281,-125.73432922363281,-125.88299560546875,-125.88299560546875,-125.88299560546875,-103.361572265625,-103.361572265625,-78.55059814453125,-78.55059814453125,-72.50581359863281,-72.50581359863281,-69.97918701171875,-69.97918701171875,-66.3917236328125,-66.3917236328125,-69.30975341796875,-69.30975341796875,-72.78438568115234,-72.78438568115234,-75.96541595458984,-77.72550201416016,-77.72550201416016,-77.72550201416016,-77.72550201416016,-82.59021759033203,-82.59021759033203,-84.10428619384766,-87.17412567138672,-87.17412567138672,-87.17412567138672,-87.5989761352539,-87.5989761352539,-87.5989761352539,-91.31919860839844,-91.31919860839844,-95.57261657714844,-95.57261657714844,-95.57261657714844,-95.57261657714844,-101.08465576171875,-101.08465576171875,-106.24494171142578,-106.24494171142578,-110.013671875,-110.013671875,-110.013671875,-118.63829803466797,-118.3572769165039,-118.3572769165039,-118.3572769165039,-120.34858703613281,-120.34858703613281,-115.58453369140625,-115.58453369140625,-108.85304260253906,-108.85304260253906,-99.71408081054688,-94.76270294189453,-94.76270294189453,-94.76270294189453
