0,-70.98056030273438,-66.02046966552734,-66.02046966552734,-66.02046966552734,-77.3744888305664,-77.3744888305664,-77.3744888305664,-80.03602600097656,-80.03602600097656,-82.51776123046875,-82.51776123046875,-82.51776123046875,-80.93289947509766,-80.93289947509766,-75.66495513916016,-75.66495513916016,-75.81027221679688,-75.81027221679688,-75.81027221679688,-75.81027221679688,-86.86949157714844,-86.86949157714844,-88.12919616699219,-88.12919616699219,-92.06178283691406,-92.06178283691406,-92.06178283691406,-99.59182739257812,-99.59182739257812,-99.59182739257812,-90.20738983154297,-90.20738983154297,-90.20738983154297,-92.26954650878906,-92.26954650878906,-91.83052062988281,-91.83052062988281,-91.83052062988281,-91.83052062988281,-86.70097351074219,-86.70097351074219,-94.3238754272461,-94.3238754272461,-94.3238754272461,-98.64280700683594,-98.64280700683594,-98.64280700683594,-102.7589111328125,-102.7589111328125,-102.7589111328125,-99.70288848876953,-99.70288848876953,-98.27130889892578,-98.27130889892578,-98.27130889892578,-98.27130889892578,-78.48036193847656,-78.48036193847656,-61.71282958984375,-62.42751693725586,-62.42751693725586,-62.42751693725586,-69.21927642822266,-69.21927642822266,-78.94026947021484,-78.94026947021484,-81.39627838134766,-81.39627838134766,-81.39627838134766,-81.39627838134766,-87.8039779663086,-87.8039779663086,-82.45399475097656,-82.45399475097656,-82.45399475097656,-83.41495513916016,-83.41495513916016,-83.41495513916016,-83.944580078125,-83.944580078125,-83.944580078125,-77.97602081298828,-77.97602081298828,-77.97602081298828,-80.23091888427734,-80.23091888427734,-80.23091888427734,-84.18492889404297,-84.18492889404297,-84.18492889404297,-88.48931121826172,-88.48931121826172,-90.0923080444336,-90.0923080444336,-90.0923080444336,-84.08699798583984,-84.08699798583984,-87.39054870605469,-87.39054870605469,-86.85735321044922,-86.85735321044922,-89.42691040039062,-89.42691040039062,-89.42691040039062,-96.3096923828125,-96.3096923828125,-84.40776824951172,-84.40776824951172,-86.21633911132812,-86.21633911132812,-85.08837127685547,-85.08837127685547,-86.29299926757812
0,-51.93812561035156,-48.86277770996094,-48.86277770996094,-48.86277770996094,-60.46390914916992,-60.46390914916992,-60.46390914916992,-67.88986206054688,-67.88986206054688,-70.9850082397461,-70.9850082397461,-70.9850082397461,-56.444313049316406,-56.444313049316406,-54.03837585449219,-54.03837585449219,-66.58518981933594,-66.58518981933594,-66.58518981933594,-66.58518981933594,-71.74566650390625,-71.74566650390625,-80.9466552734375,-80.9466552734375,-84.12688446044922,-84.12688446044922,-84.12688446044922,-89.19634246826172,-89.19634246826172,-89.19634246826172,-91.92689514160156,-91.92689514160156,-91.92689514160156,-91.6155776977539,-91.6155776977539,-87.09310150146484,-87.09310150146484,-87.09310150146484,-87.09310150146484,-91.22965240478516,-91.22965240478516,-88.19380187988281,-88.19380187988281,-88.19380187988281,-84.1193618774414,-84.1193618774414,-84.1193618774414,-86.06285858154297,-86.06285858154297,-86.06285858154297,-87.30181121826172,-87.30181121826172,-88.05774688720703,-88.05774688720703,-88.05774688720703,-88.05774688720703,-75.0162124633789,-75.0162124633789,-67.90608215332031,-64.00337219238281,-64.00337219238281,-64.00337219238281,-69.95738983154297,-69.95738983154297,-82.52223205566406,-82.52223205566406,-81.43872833251953,-81.43872833251953,-81.43872833251953,-81.43872833251953,-75.46050262451172,-75.46050262451172,-73.5749282836914,-73.5749282836914,-73.5749282836914,-74.53556823730469,-74.53556823730469,-74.53556823730469,-79.3834457397461,-79.3834457397461,-79.3834457397461,-77.16914367675781,-77.16914367675781,-77.16914367675781,-75.13729858398438,-75.13729858398438,-75.13729858398438,-72.18354797363281,-72.18354797363281,-72.18354797363281,-77.21046447753906,-77.21046447753906,-77.67736053466797,-77.67736053466797,-77.67736053466797,-71.6868896484375,-71.6868896484375,-72.99799346923828,-72.99799346923828,-78.35770416259766,-78.35770416259766,-83.31397247314453,-83.31397247314453,-83.31397247314453,-81.43843841552734,-81.43843841552734,-73.59525299072266,-73.59525299072266,-77.3037109375,-77.3037109375,-81.18738555908203,-81.18738555908203,-84.85073852539062
0,-52.428226470947266,-48.9045295715332,-48.9045295715332,-48.9045295715332,-59.76276779174805,-59.76276779174805,-59.76276779174805,-70.62239074707031,-70.62239074707031,-71.4789047241211,-71.4789047241211,-71.4789047241211,-57.42347717285156,-57.42347717285156,-56.64894485473633,-56.64894485473633,-67.04190063476562,-67.04190063476562,-67.04190063476562,-67.04190063476562,-76.44000244140625,-76.44000244140625,-77.16067504882812,-77.16067504882812,-79.42536163330078,-79.42536163330078,-79.42536163330078,-79.75286865234375,-79.75286865234375,-79.75286865234375,-81.19522094726562,-81.19522094726562,-81.19522094726562,-83.86222076416016,-83.86222076416016,-84.63179016113281,-84.63179016113281,-84.63179016113281,-84.63179016113281,-88.21903991699219,-88.21903991699219,-87.08255767822266,-87.08255767822266,-87.08255767822266,-83.915771484375,-83.915771484375,-83.915771484375,-81.8257827758789,-81.8257827758789,-81.8257827758789,-81.60173797607422,-81.60173797607422,-80.87601470947266,-80.87601470947266,-80.87601470947266,-80.87601470947266,-56.426902770996094,-56.426902770996094,-43.35454177856445,-44.859130859375,-44.859130859375,-44.859130859375,-54.61622619628906,-54.61622619628906,-58.9983024597168,-58.9983024597168,-62.99555206298828,-62.99555206298828,-62.99555206298828,-62.99555206298828,-62.13159942626953,-62.13159942626953,-61.54259490966797,-61.54259490966797,-61.54259490966797,-60.618289947509766,-60.618289947509766,-60.618289947509766,-62.91597366333008,-62.91597366333008,-62.91597366333008,-62.87636947631836,-62.87636947631836,-62.87636947631836,-62.22325897216797,-62.22325897216797,-62.22325897216797,-60.617862701416016,-60.617862701416016,-60.617862701416016,-60.86370849609375,-60.86370849609375,-59.292205810546875,-59.292205810546875,-59.292205810546875,-62.06704330444336,-62.06704330444336,-64.86663818359375,-64.86663818359375,-65.8092269897461,-65.8092269897461,-70.56417846679688,-70.56417846679688,-70.56417846679688,-70.2209243774414,-70.2209243774414,-69.9244155883789,-69.9244155883789,-75.59525299072266,-75.59525299072266,-82.60079193115234,-82.60079193115234,-86.3020248413086
0,-69.16926574707031,-70.08335876464844,-70.08335876464844,-70.08335876464844,-81.47120666503906,-81.47120666503906,-81.47120666503906,-93.46839904785156,-93.46839904785156,-87.5133056640625,-87.5133056640625,-87.5133056640625,-74.34848022460938,-74.34848022460938,-76.6948471069336,-76.6948471069336,-86.00819396972656,-86.00819396972656,-86.00819396972656,-86.00819396972656,-92.30420684814453,-92.30420684814453,-91.81655883789062,-91.81655883789062,-96.28681182861328,-96.28681182861328,-96.28681182861328,-94.22811126708984,-94.22811126708984,-94.22811126708984,-98.4871826171875,-98.4871826171875,-98.4871826171875,-100.00125122070312,-100.00125122070312,-99.42237091064453,-99.42237091064453,-99.42237091064453,-99.42237091064453,-99.18395233154297,-99.18395233154297,-95.27928924560547,-95.27928924560547,-95.27928924560547,-95.57460021972656,-95.57460021972656,-95.57460021972656,-96.36534881591797,-96.36534881591797,-96.36534881591797,-101.22481536865234,-101.22481536865234,-70.15206909179688,-70.15206909179688,-70.15206909179688,-70.15206909179688,-53.988101959228516,-53.988101959228516,-48.58192443847656,-51.53427505493164,-51.53427505493164,-51.53427505493164,-61.97129821777344,-61.97129821777344,-60.338775634765625,-60.338775634765625,-59.575233459472656,-59.575233459472656,-59.575233459472656,-59.575233459472656,-59.69889450073242,-59.69889450073242,-58.19536590576172,-58.19536590576172,-58.19536590576172,-55.1974983215332,-55.1974983215332,-55.1974983215332,-54.77900695800781,-54.77900695800781,-54.77900695800781,-56.564979553222656,-56.564979553222656,-56.564979553222656,-53.56449890136719,-53.56449890136719,-53.56449890136719,-53.06956100463867,-53.06956100463867,-53.06956100463867,-56.37531280517578,-56.37531280517578,-58.67054748535156,-58.67054748535156,-58.67054748535156,-63.38313674926758,-63.38313674926758,-66.56462097167969,-66.56462097167969,-69.05972290039062,-69.05972290039062,-71.51069641113281,-71.51069641113281,-71.51069641113281,-73.1046371459961,-73.1046371459961,-75.8464126586914,-75.8464126586914,-77.30401611328125,-77.30401611328125,-85.25873565673828,-85.25873565673828,-90.95491790771484
0,-82.47744750976562,-80.27928161621094,-80.27928161621094,-80.27928161621094,-86.59908294677734,-86.59908294677734,-86.59908294677734,-89.02098083496094,-89.02098083496094,-96.9917221069336,-96.9917221069336,-96.9917221069336,-94.46874237060547,-94.46874237060547,-91.51348114013672,-91.51348114013672,-96.9686050415039,-96.9686050415039,-96.9686050415039,-96.9686050415039,-98.6978988647461,-98.6978988647461,-101.64261627197266,-101.64261627197266,-89.17416381835938,-89.17416381835938,-89.17416381835938,-90.81295013427734,-90.81295013427734,-90.81295013427734,-98.25015258789062,-98.25015258789062,-98.25015258789062,-96.9846420288086,-96.9846420288086,-103.20858764648438,-103.20858764648438,-103.20858764648438,-103.20858764648438,-105.06903076171875,-105.06903076171875,-99.38114166259766,-99.38114166259766,-99.38114166259766,-94.55594635009766,-94.55594635009766,-94.55594635009766,-96.86005401611328,-96.86005401611328,-96.86005401611328,-100.55236053466797,-100.55236053466797,-68.93689727783203,-68.93689727783203,-68.93689727783203,-68.93689727783203,-51.161781311035156,-51.161781311035156,-34.84206771850586,-34.793426513671875,-34.793426513671875,-34.793426513671875,-53.6981086730957,-53.6981086730957,-64.92076110839844,-64.92076110839844,-65.20800018310547,-65.20800018310547,-65.20800018310547,-65.20800018310547,-68.4801025390625,-68.4801025390625,-67.48526763916016,-67.48526763916016,-67.48526763916016,-62.006649017333984,-62.006649017333984,-62.006649017333984,-59.44259262084961,-59.44259262084961,-59.44259262084961,-58.9948616027832,-58.9948616027832,-58.9948616027832,-56.87138748168945,-56.87138748168945,-56.87138748168945,-58.279571533203125,-58.279571533203125,-58.279571533203125,-63.575340270996094,-63.575340270996094,-65.88047790527344,-65.88047790527344,-65.88047790527344,-69.25506591796875,-69.25506591796875,-74.87348175048828,-74.87348175048828,-74.79703521728516,-74.79703521728516,-72.2515869140625,-72.2515869140625,-72.2515869140625,-75.5784912109375,-75.5784912109375,-81.11245727539062,-81.11245727539062,-83.82299041748047,-83.82299041748047,-84.77067565917969,-84.77067565917969,-86.39213562011719
0,-82.77855682373047,-77.01476287841797,-77.01476287841797,-77.01476287841797,-84.87979125976562,-84.87979125976562,-84.87979125976562,-95.35514831542969,-95.35514831542969,-100.20035552978516,-100.20035552978516,-100.20035552978516,-101.81202697753906,-101.81202697753906,-101.720703125,-101.720703125,-101.81438446044922,-101.81438446044922,-101.81438446044922,-101.81438446044922,-105.22301483154297,-105.22301483154297,-105.37163543701172,-105.37163543701172,-96.30020904541016,-96.30020904541016,-96.30020904541016,-93.5025405883789,-93.5025405883789,-93.5025405883789,-99.80816650390625,-99.80816650390625,-99.80816650390625,-100.9538345336914,-100.9538345336914,-105.46595764160156,-105.46595764160156,-105.46595764160156,-105.46595764160156,-106.88590240478516,-106.88590240478516,-104.69990539550781,-104.69990539550781,-104.69990539550781,-104.17122650146484,-104.17122650146484,-104.17122650146484,-99.49488830566406,-99.49488830566406,-99.49488830566406,-105.98877716064453,-105.98877716064453,-71.46095275878906,-71.46095275878906,-71.46095275878906,-71.46095275878906,-53.49748992919922,-53.49748992919922,-46.20513153076172,-44.94355010986328,-44.94355010986328,-44.94355010986328,-48.67744064331055,-48.67744064331055,-50.33723449707031,-50.33723449707031,-48.191734313964844,-48.191734313964844,-48.191734313964844,-48.191734313964844,-48.7115478515625,-48.7115478515625,-48.943912506103516,-48.943912506103516,-48.943912506103516,-47.95948028564453,-47.95948028564453,-47.95948028564453,-48.256065368652344,-48.256065368652344,-48.256065368652344,-52.2546501159668,-52.2546501159668,-52.2546501159668,-48.08982849121094,-48.08982849121094,-48.08982849121094,-45.2962532043457,-45.2962532043457,-45.2962532043457,-48.15943908691406,-48.15943908691406,-54.233089447021484,-54.233089447021484,-54.233089447021484,-57.57556915283203,-57.57556915283203,-64.3475112915039,-64.3475112915039,-64.33255004882812,-64.33255004882812,-67.6504135131836,-67.6504135131836,-67.6504135131836,-67.01232147216797,-67.01232147216797,-70.77005004882812,-70.77005004882812,-74.90294647216797,-74.90294647216797,-76.21513366699219,-76.21513366699219,-78.78353881835938
0,-85.13689422607422,-82.0539321899414,-82.0539321899414,-82.0539321899414,-90.7000961303711,-90.7000961303711,-90.7000961303711,-103.77494049072266,-103.77494049072266,-106.18590545654297,-106.18590545654297,-106.18590545654297,-107.82984161376953,-107.82984161376953,-106.21892547607422,-106.21892547607422,-106.24000549316406,-106.24000549316406,-106.24000549316406,-106.24000549316406,-108.29068756103516,-108.29068756103516,-107.26685333251953,-107.26685333251953,-95.41649627685547,-95.41649627685547,-95.41649627685547,-94.44330596923828,-94.44330596923828,-94.44330596923828,-100.98173522949219,-100.98173522949219,-100.98173522949219,-107.58880615234375,-107.58880615234375,-107.52220916748047,-107.52220916748047,-107.52220916748047,-107.52220916748047,-108.17499542236328,-108.17499542236328,-107.42705535888672,-107.42705535888672,-107.42705535888672,-108.11717987060547,-108.11717987060547,-108.11717987060547,-109.69530487060547,-109.69530487060547,-109.69530487060547,-108.42481231689453,-108.42481231689453,-71.44537353515625,-71.44537353515625,-71.44537353515625,-71.44537353515625,-53.64762878417969,-53.64762878417969,-53.22859191894531,-49.37929153442383,-49.37929153442383,-49.37929153442383,-52.109622955322266,-52.109622955322266,-55.50056838989258,-55.50056838989258,-57.25126266479492,-57.25126266479492,-57.25126266479492,-57.25126266479492,-57.65278625488281,-57.65278625488281,-54.33599090576172,-54.33599090576172,-54.33599090576172,-53.05234146118164,-53.05234146118164,-53.05234146118164,-52.057125091552734,-52.057125091552734,-52.057125091552734,-57.180137634277344,-57.180137634277344,-57.180137634277344,-53.755882263183594,-53.755882263183594,-53.755882263183594,-55.17441177368164,-55.17441177368164,-55.17441177368164,-60.186649322509766,-60.186649322509766,-61.222408294677734,-61.222408294677734,-61.222408294677734,-62.01589584350586,-62.01589584350586,-67.5101318359375,-67.5101318359375,-70.56242370605469,-70.56242370605469,-73.0464096069336,-73.0464096069336,-73.0464096069336,-74.26728057861328,-74.26728057861328,-74.14092254638672,-74.14092254638672,-81.14082336425781,-81.14082336425781,-82.53546905517578,-82.53546905517578,-84.2827377319336
0,-97.36405944824219,-97.48838806152344,-97.48838806152344,-97.48838806152344,-108.06562805175781,-108.06562805175781,-108.06562805175781,-108.51325988769531,-108.51325988769531,-106.52679443359375,-106.52679443359375,-106.52679443359375,-107.7826156616211,-107.7826156616211,-108.13267517089844,-108.13267517089844,-110.18731689453125,-110.18731689453125,-110.18731689453125,-110.18731689453125,-111.87439727783203,-111.87439727783203,-109.30110168457031,-109.30110168457031,-94.64037322998047,-94.64037322998047,-94.64037322998047,-96.47938537597656,-96.47938537597656,-96.47938537597656,-104.4647216796875,-104.4647216796875,-104.4647216796875,-108.39013671875,-108.39013671875,-110.14764404296875,-110.14764404296875,-110.14764404296875,-110.14764404296875,-108.26714324951172,-108.26714324951172,-110.86429595947266,-110.86429595947266,-110.86429595947266,-111.02378845214844,-111.02378845214844,-111.02378845214844,-108.59822082519531,-108.59822082519531,-108.59822082519531,-108.25822448730469,-108.25822448730469,-75.90312957763672,-75.90312957763672,-75.90312957763672,-75.90312957763672,-57.88177490234375,-57.88177490234375,-55.0876350402832,-53.981441497802734,-53.981441497802734,-53.981441497802734,-57.89504623413086,-57.89504623413086,-59.4928092956543,-59.4928092956543,-59.24925994873047,-59.24925994873047,-59.24925994873047,-59.24925994873047,-54.75445556640625,-54.75445556640625,-51.62109375,-51.62109375,-51.62109375,-51.92345428466797,-51.92345428466797,-51.92345428466797,-55.74148178100586,-55.74148178100586,-55.74148178100586,-58.067195892333984,-58.067195892333984,-58.067195892333984,-53.9539680480957,-53.9539680480957,-53.9539680480957,-53.80152130126953,-53.80152130126953,-53.80152130126953,-60.122806549072266,-60.122806549072266,-63.867122650146484,-63.867122650146484,-63.867122650146484,-65.73538208007812,-65.73538208007812,-68.37248229980469,-68.37248229980469,-76.11933898925781,-76.11933898925781,-75.74394226074219,-75.74394226074219,-75.74394226074219,-79.65837097167969,-79.65837097167969,-80.82404327392578,-80.82404327392578,-84.21411895751953,-84.21411895751953,-88.71178436279297,-88.71178436279297,-90.66439056396484
0,-99.7964859008789,-97.56488800048828,-97.56488800048828,-97.56488800048828,-105.08531188964844,-105.08531188964844,-105.08531188964844,-110.70578002929688,-110.70578002929688,-112.04913330078125,-112.04913330078125,-112.04913330078125,-109.62289428710938,-109.62289428710938,-109.47608184814453,-109.47608184814453,-109.50741577148438,-109.50741577148438,-109.50741577148438,-109.50741577148438,-109.81293487548828,-109.81293487548828,-97.85230255126953,-97.85230255126953,-79.15785217285156,-79.15785217285156,-79.15785217285156,-80.73982238769531,-80.73982238769531,-80.73982238769531,-94.18821716308594,-94.18821716308594,-94.18821716308594,-103.40289306640625,-103.40289306640625,-110.41632843017578,-110.41632843017578,-110.41632843017578,-110.41632843017578,-112.60769653320312,-112.60769653320312,-110.25184631347656,-110.25184631347656,-110.25184631347656,-111.81069946289062,-111.81069946289062,-111.81069946289062,-110.52835083007812,-110.52835083007812,-110.52835083007812,-110.64877319335938,-110.64877319335938,-73.2467041015625,-73.2467041015625,-73.2467041015625,-73.2467041015625,-50.421630859375,-50.421630859375,-47.92970275878906,-49.872169494628906,-49.872169494628906,-49.872169494628906,-52.508880615234375,-52.508880615234375,-53.83523178100586,-53.83523178100586,-56.175865173339844,-56.175865173339844,-56.175865173339844,-56.175865173339844,-57.15535354614258,-57.15535354614258,-57.535423278808594,-57.535423278808594,-57.535423278808594,-58.19853973388672,-58.19853973388672,-58.19853973388672,-60.03664779663086,-60.03664779663086,-60.03664779663086,-62.50735092163086,-62.50735092163086,-62.50735092163086,-66.2850112915039,-66.2850112915039,-66.2850112915039,-66.04061889648438,-66.04061889648438,-66.04061889648438,-69.15788269042969,-69.15788269042969,-71.45382690429688,-71.45382690429688,-71.45382690429688,-75.2866439819336,-75.2866439819336,-78.04608917236328,-78.04608917236328,-82.9282455444336,-82.9282455444336,-87.93132019042969,-87.93132019042969,-87.93132019042969,-93.2537841796875,-93.2537841796875,-96.5054931640625,-96.5054931640625,-103.21868133544922,-103.21868133544922,-108.3978042602539,-108.3978042602539,-113.17478942871094
0,-104.13566589355469,-104.31028747558594,-104.31028747558594,-104.31028747558594,-109.09245300292969,-109.09245300292969,-109.09245300292969,-110.64236450195312,-110.64236450195312,-112.73748779296875,-112.73748779296875,-112.73748779296875,-110.139404296875,-110.139404296875,-108.692626953125,-108.692626953125,-109.4807357788086,-109.4807357788086,-109.4807357788086,-109.4807357788086,-112.10001373291016,-112.10001373291016,-95.65907287597656,-95.65907287597656,-76.98157501220703,-76.98157501220703,-76.98157501220703,-78.99359130859375,-78.99359130859375,-78.99359130859375,-88.86878967285156,-88.86878967285156,-88.86878967285156,-99.89215087890625,-99.89215087890625,-107.13108825683594,-107.13108825683594,-107.13108825683594,-107.13108825683594,-110.22128295898438,-110.22128295898438,-111.11575317382812,-111.11575317382812,-111.11575317382812,-110.6844253540039,-110.6844253540039,-110.6844253540039,-111.38546752929688,-111.38546752929688,-111.38546752929688,-113.5950927734375,-113.5950927734375,-79.25797271728516,-79.25797271728516,-79.25797271728516,-79.25797271728516,-62.16515350341797,-62.16515350341797,-58.737213134765625,-58.90929412841797,-58.90929412841797,-58.90929412841797,-66.44902801513672,-66.44902801513672,-72.91551208496094,-72.91551208496094,-72.6535415649414,-72.6535415649414,-72.6535415649414,-72.6535415649414,-71.7654037475586,-71.7654037475586,-74.9003677368164,-74.9003677368164,-74.9003677368164,-74.21617126464844,-74.21617126464844,-74.21617126464844,-73.44607543945312,-73.44607543945312,-73.44607543945312,-78.92306518554688,-78.92306518554688,-78.92306518554688,-80.59626770019531,-80.59626770019531,-80.59626770019531,-78.84552764892578,-78.84552764892578,-78.84552764892578,-85.66223907470703,-85.66223907470703,-90.29955291748047,-90.29955291748047,-90.29955291748047,-93.2773666381836,-93.2773666381836,-97.86695098876953,-97.86695098876953,-102.74737548828125,-102.74737548828125,-105.7967529296875,-105.7967529296875,-105.7967529296875,-107.78472900390625,-107.78472900390625,-112.40400695800781,-112.40400695800781,-115.296142578125,-115.296142578125,-115.7553482055664,-115.7553482055664,-113.06394958496094
