0,-75.75047302246094,-65.39810180664062,-66.4145736694336,-66.4145736694336,-66.4145736694336,-74.80506896972656,-74.80506896972656,-74.80506896972656,-76.62432098388672,-76.62432098388672,-69.14020538330078,-69.14020538330078,-69.14020538330078,-75.1985092163086,-75.1985092163086,-75.1985092163086,-75.1985092163086,-87.44781494140625,-87.44781494140625,-87.44781494140625,-89.46866607666016,-89.46866607666016,-96.61744689941406,-96.61744689941406,-96.61744689941406,-99.51939392089844,-99.51939392089844,-99.51939392089844,-95.16056060791016,-95.16056060791016,-94.1769790649414,-94.1769790649414,-94.1769790649414,-94.1769790649414,-101.12684631347656,-101.12684631347656,-97.36137390136719,-97.36137390136719,-90.0231704711914,-90.0231704711914,-90.0231704711914,-90.0231704711914,-93.13736724853516,-93.13736724853516,-100.73029327392578,-100.73029327392578,-104.3075942993164,-104.3075942993164,-104.3075942993164,-104.3075942993164,-82.189208984375,-82.189208984375,-63.837158203125,-63.837158203125,-63.837158203125,-65.51329803466797,-65.51329803466797,-65.51329803466797,-75.46329498291016,-75.46329498291016,-75.46329498291016,-83.52692413330078,-83.52692413330078,-81.30445861816406,-82.48929595947266,-82.48929595947266,-82.48929595947266,-81.81905364990234,-81.81905364990234,-75.34168243408203,-76.144775390625,-76.144775390625,-76.144775390625,-76.144775390625,-82.08302307128906,-80.99250030517578,-80.99250030517578,-78.45205688476562,-78.45205688476562,-78.45205688476562,-78.61792755126953,-77.96464538574219,-77.96464538574219,-79.25443267822266,-79.25443267822266,-79.25443267822266,-84.57833099365234,-84.57833099365234,-86.69922637939453,-86.69922637939453,-90.99797821044922,-90.99797821044922,-90.99797821044922,-83.37237548828125,-83.37237548828125,-88.07027435302734,-89.75637817382812,-89.75637817382812,-89.39627075195312,-89.39627075195312,-97.9698257446289,-97.9698257446289,-100.41210174560547,-100.41210174560547,-100.41210174560547
0,-60.058074951171875,-49.34614562988281,-55.095462799072266,-55.095462799072266,-55.095462799072266,-62.08286666870117,-62.08286666870117,-62.08286666870117,-62.748199462890625,-62.748199462890625,-54.77008819580078,-54.77008819580078,-54.77008819580078,-61.36613082885742,-61.36613082885742,-61.36613082885742,-61.36613082885742,-69.54010772705078,-69.54010772705078,-69.54010772705078,-78.53495788574219,-78.53495788574219,-83.23329162597656,-83.23329162597656,-83.23329162597656,-88.29949188232422,-88.29949188232422,-88.29949188232422,-91.18620300292969,-91.18620300292969,-81.74977111816406,-81.74977111816406,-81.74977111816406,-81.74977111816406,-82.73141479492188,-82.73141479492188,-87.4172592163086,-87.4172592163086,-89.43927764892578,-89.43927764892578,-89.43927764892578,-89.43927764892578,-85.42394256591797,-85.42394256591797,-85.56155395507812,-85.56155395507812,-87.06674194335938,-87.06674194335938,-87.06674194335938,-87.06674194335938,-78.38350677490234,-78.38350677490234,-61.62682342529297,-61.62682342529297,-61.62682342529297,-65.61532592773438,-65.61532592773438,-65.61532592773438,-68.15676879882812,-68.15676879882812,-68.15676879882812,-72.8413314819336,-72.8413314819336,-70.89946746826172,-75.52066802978516,-75.52066802978516,-75.52066802978516,-76.37833404541016,-76.37833404541016,-74.42178344726562,-76.35863494873047,-76.35863494873047,-76.35863494873047,-76.35863494873047,-76.30973052978516,-78.96131134033203,-78.96131134033203,-79.0057144165039,-79.0057144165039,-79.0057144165039,-71.97848510742188,-79.17852783203125,-79.17852783203125,-71.86552429199219,-71.86552429199219,-71.86552429199219,-71.03449249267578,-71.03449249267578,-70.22408294677734,-70.22408294677734,-72.83193969726562,-72.83193969726562,-72.83193969726562,-76.17133331298828,-76.17133331298828,-81.31008911132812,-81.35281372070312,-81.35281372070312,-87.57595825195312,-87.57595825195312,-89.01746368408203,-89.01746368408203,-88.19739532470703,-88.19739532470703,-88.19739532470703
0,-58.90320587158203,-49.08283996582031,-54.318119049072266,-54.318119049072266,-54.318119049072266,-66.15505981445312,-66.15505981445312,-66.15505981445312,-58.795616149902344,-58.795616149902344,-52.02781677246094,-52.02781677246094,-52.02781677246094,-56.960594177246094,-56.960594177246094,-56.960594177246094,-56.960594177246094,-69.56055450439453,-69.56055450439453,-69.56055450439453,-72.89041900634766,-72.89041900634766,-79.53507995605469,-79.53507995605469,-79.53507995605469,-86.97074890136719,-86.97074890136719,-86.97074890136719,-87.86186218261719,-87.86186218261719,-87.14512634277344,-87.14512634277344,-87.14512634277344,-87.14512634277344,-89.84303283691406,-89.84303283691406,-87.96595764160156,-87.96595764160156,-87.99250030517578,-87.99250030517578,-87.99250030517578,-87.99250030517578,-86.77192687988281,-86.77192687988281,-88.64230346679688,-88.64230346679688,-88.55181884765625,-88.55181884765625,-88.55181884765625,-88.55181884765625,-62.25577163696289,-62.25577163696289,-42.486148834228516,-42.486148834228516,-42.486148834228516,-43.02482223510742,-43.02482223510742,-43.02482223510742,-53.050819396972656,-53.050819396972656,-53.050819396972656,-57.66413116455078,-57.66413116455078,-58.16389465332031,-61.232906341552734,-61.232906341552734,-61.232906341552734,-63.741947174072266,-63.741947174072266,-62.037357330322266,-60.14973449707031,-60.14973449707031,-60.14973449707031,-60.14973449707031,-60.4058837890625,-59.49110412597656,-59.49110412597656,-62.60453414916992,-62.60453414916992,-62.60453414916992,-61.91867446899414,-59.082672119140625,-59.082672119140625,-59.795719146728516,-59.795719146728516,-59.795719146728516,-59.811180114746094,-59.811180114746094,-64.19043731689453,-64.19043731689453,-67.91351318359375,-67.91351318359375,-67.91351318359375,-74.37782287597656,-74.37782287597656,-81.57574462890625,-83.7651138305664,-83.7651138305664,-83.34461212158203,-83.34461212158203,-86.49578857421875,-86.49578857421875,-86.01161193847656,-86.01161193847656,-86.01161193847656
0,-75.47462463378906,-69.73173522949219,-80.34154510498047,-80.34154510498047,-80.34154510498047,-82.45281219482422,-82.45281219482422,-82.45281219482422,-73.90936279296875,-73.90936279296875,-70.03018188476562,-70.03018188476562,-70.03018188476562,-74.22846221923828,-74.22846221923828,-74.22846221923828,-74.22846221923828,-85.98440551757812,-85.98440551757812,-85.98440551757812,-89.06938934326172,-89.06938934326172,-91.16204071044922,-91.16204071044922,-91.16204071044922,-98.85430145263672,-98.85430145263672,-98.85430145263672,-96.88192749023438,-96.88192749023438,-93.9383544921875,-93.9383544921875,-93.9383544921875,-93.9383544921875,-91.93495178222656,-91.93495178222656,-98.66726684570312,-98.66726684570312,-102.22711181640625,-102.22711181640625,-102.22711181640625,-102.22711181640625,-99.73805236816406,-99.73805236816406,-98.74903106689453,-98.74903106689453,-87.461669921875,-87.461669921875,-87.461669921875,-87.461669921875,-62.67768859863281,-62.67768859863281,-45.56138229370117,-45.56138229370117,-45.56138229370117,-42.97810745239258,-42.97810745239258,-42.97810745239258,-49.06672668457031,-49.06672668457031,-49.06672668457031,-54.22669982910156,-54.22669982910156,-54.90343475341797,-57.07355880737305,-57.07355880737305,-57.07355880737305,-54.0412712097168,-54.0412712097168,-54.19282531738281,-55.94789123535156,-55.94789123535156,-55.94789123535156,-55.94789123535156,-56.99263000488281,-58.25484848022461,-58.25484848022461,-60.5641975402832,-60.5641975402832,-60.5641975402832,-63.975955963134766,-58.74446487426758,-58.74446487426758,-59.77821350097656,-59.77821350097656,-59.77821350097656,-65.91163635253906,-65.91163635253906,-72.25798797607422,-72.25798797607422,-73.9872817993164,-73.9872817993164,-73.9872817993164,-78.67619323730469,-78.67619323730469,-84.81014251708984,-88.88774871826172,-88.88774871826172,-91.63098907470703,-91.63098907470703,-92.12472534179688,-92.12472534179688,-98.83934020996094,-98.83934020996094,-98.83934020996094
0,-84.65093994140625,-80.44249725341797,-80.28388977050781,-80.28388977050781,-80.28388977050781,-80.44943237304688,-80.44943237304688,-80.44943237304688,-86.3014144897461,-86.3014144897461,-83.08159637451172,-83.08159637451172,-83.08159637451172,-82.27787780761719,-82.27787780761719,-82.27787780761719,-82.27787780761719,-92.21865844726562,-92.21865844726562,-92.21865844726562,-98.06673431396484,-98.06673431396484,-101.9712142944336,-101.9712142944336,-101.9712142944336,-99.88428497314453,-99.88428497314453,-99.88428497314453,-99.35862731933594,-99.35862731933594,-100.4341049194336,-100.4341049194336,-100.4341049194336,-100.4341049194336,-101.3828125,-101.3828125,-104.09278869628906,-104.09278869628906,-107.1927261352539,-107.1927261352539,-107.1927261352539,-107.1927261352539,-103.63846588134766,-103.63846588134766,-102.25140380859375,-102.25140380859375,-84.63436126708984,-84.63436126708984,-84.63436126708984,-84.63436126708984,-56.01946258544922,-56.01946258544922,-37.62867736816406,-37.62867736816406,-37.62867736816406,-37.21975326538086,-37.21975326538086,-37.21975326538086,-49.84077072143555,-49.84077072143555,-49.84077072143555,-63.92588806152344,-63.92588806152344,-64.71278381347656,-60.99820327758789,-60.99820327758789,-60.99820327758789,-61.385868072509766,-61.385868072509766,-57.039955139160156,-53.58869934082031,-53.58869934082031,-53.58869934082031,-53.58869934082031,-55.83611297607422,-54.180973052978516,-54.180973052978516,-55.99846649169922,-55.99846649169922,-55.99846649169922,-59.337703704833984,-61.299346923828125,-61.299346923828125,-64.43328857421875,-64.43328857421875,-64.43328857421875,-66.3958740234375,-66.3958740234375,-72.48078918457031,-72.48078918457031,-73.3853530883789,-73.3853530883789,-73.3853530883789,-80.20667266845703,-80.20667266845703,-85.92439270019531,-86.1469955444336,-86.1469955444336,-86.08985900878906,-86.08985900878906,-90.92901611328125,-90.92901611328125,-96.34788513183594,-96.34788513183594,-96.34788513183594
0,-86.84336853027344,-76.50370788574219,-80.5211410522461,-80.5211410522461,-80.5211410522461,-87.05057525634766,-87.05057525634766,-87.05057525634766,-90.6239242553711,-90.6239242553711,-94.83216094970703,-94.83216094970703,-94.83216094970703,-94.67428588867188,-94.67428588867188,-94.67428588867188,-94.67428588867188,-104.09636688232422,-104.09636688232422,-104.09636688232422,-102.03382110595703,-102.03382110595703,-105.0581283569336,-105.0581283569336,-105.0581283569336,-104.62581634521484,-104.62581634521484,-104.62581634521484,-103.62301635742188,-103.62301635742188,-105.03494262695312,-105.03494262695312,-105.03494262695312,-105.03494262695312,-106.32846069335938,-106.32846069335938,-104.47830200195312,-104.47830200195312,-103.58633422851562,-103.58633422851562,-103.58633422851562,-103.58633422851562,-104.96609497070312,-104.96609497070312,-103.62601470947266,-103.62601470947266,-90.69141387939453,-90.69141387939453,-90.69141387939453,-90.69141387939453,-64.29307556152344,-64.29307556152344,-45.55585861206055,-45.55585861206055,-45.55585861206055,-36.803733825683594,-36.803733825683594,-36.803733825683594,-37.190677642822266,-37.190677642822266,-37.190677642822266,-42.66141891479492,-42.66141891479492,-47.650150299072266,-49.59902572631836,-49.59902572631836,-49.59902572631836,-51.33857345581055,-51.33857345581055,-54.026695251464844,-51.07029342651367,-51.07029342651367,-51.07029342651367,-51.07029342651367,-53.75328063964844,-53.74973678588867,-53.74973678588867,-54.25543975830078,-54.25543975830078,-54.25543975830078,-57.46446228027344,-55.65030288696289,-55.65030288696289,-61.98235321044922,-61.98235321044922,-61.98235321044922,-63.92104721069336,-63.92104721069336,-65.93560791015625,-65.93560791015625,-70.84400939941406,-70.84400939941406,-70.84400939941406,-76.99634552001953,-76.99634552001953,-78.09215545654297,-76.91664123535156,-76.91664123535156,-80.98539733886719,-80.98539733886719,-85.37831115722656,-85.37831115722656,-91.81700897216797,-91.81700897216797,-91.81700897216797
0,-90.5678939819336,-85.11140441894531,-86.64790344238281,-86.64790344238281,-86.64790344238281,-92.35492706298828,-92.35492706298828,-92.35492706298828,-98.3970947265625,-98.3970947265625,-98.54409790039062,-98.54409790039062,-98.54409790039062,-95.39392852783203,-95.39392852783203,-95.39392852783203,-95.39392852783203,-99.69597625732422,-99.69597625732422,-99.69597625732422,-103.34969329833984,-103.34969329833984,-103.17102813720703,-103.17102813720703,-103.17102813720703,-103.48577880859375,-103.48577880859375,-103.48577880859375,-103.1455307006836,-103.1455307006836,-107.53177642822266,-107.53177642822266,-107.53177642822266,-107.53177642822266,-107.35920715332031,-107.35920715332031,-107.30331420898438,-107.30331420898438,-106.11076354980469,-106.11076354980469,-106.11076354980469,-106.11076354980469,-106.30650329589844,-106.30650329589844,-108.08509826660156,-108.08509826660156,-87.63028717041016,-87.63028717041016,-87.63028717041016,-87.63028717041016,-68.23519897460938,-68.23519897460938,-55.4630126953125,-55.4630126953125,-55.4630126953125,-45.75883865356445,-45.75883865356445,-45.75883865356445,-48.85702896118164,-48.85702896118164,-48.85702896118164,-56.56793975830078,-56.56793975830078,-58.485107421875,-56.93028259277344,-56.93028259277344,-56.93028259277344,-55.408164978027344,-55.408164978027344,-53.90995407104492,-52.48492431640625,-52.48492431640625,-52.48492431640625,-52.48492431640625,-50.55723190307617,-51.15537643432617,-51.15537643432617,-55.82575988769531,-55.82575988769531,-55.82575988769531,-56.184043884277344,-59.245643615722656,-59.245643615722656,-62.32810974121094,-62.32810974121094,-62.32810974121094,-66.37876892089844,-66.37876892089844,-69.9000015258789,-69.9000015258789,-76.00273132324219,-76.00273132324219,-76.00273132324219,-74.7437515258789,-74.7437515258789,-78.88850402832031,-79.36222839355469,-79.36222839355469,-84.8866195678711,-84.8866195678711,-87.55542755126953,-87.55542755126953,-94.17362976074219,-94.17362976074219,-94.17362976074219
0,-91.00863647460938,-87.65353393554688,-88.0216293334961,-88.0216293334961,-88.0216293334961,-92.20858764648438,-92.20858764648438,-92.20858764648438,-95.71665954589844,-95.71665954589844,-101.54679107666016,-101.54679107666016,-101.54679107666016,-100.96328735351562,-100.96328735351562,-100.96328735351562,-100.96328735351562,-102.11268615722656,-102.11268615722656,-102.11268615722656,-108.22106170654297,-108.22106170654297,-107.78524017333984,-107.78524017333984,-107.78524017333984,-108.93932342529297,-108.93932342529297,-108.93932342529297,-110.83131408691406,-110.83131408691406,-111.44581604003906,-111.44581604003906,-111.44581604003906,-111.44581604003906,-108.96717071533203,-108.96717071533203,-112.06641387939453,-112.06641387939453,-111.16868591308594,-111.16868591308594,-111.16868591308594,-111.16868591308594,-110.39005279541016,-110.39005279541016,-113.10773468017578,-113.10773468017578,-89.94434356689453,-89.94434356689453,-89.94434356689453,-89.94434356689453,-69.48152160644531,-69.48152160644531,-61.437232971191406,-61.437232971191406,-61.437232971191406,-51.11329650878906,-51.11329650878906,-51.11329650878906,-51.13283157348633,-51.13283157348633,-51.13283157348633,-52.68746566772461,-52.68746566772461,-57.8930549621582,-59.30570602416992,-59.30570602416992,-59.30570602416992,-57.985774993896484,-57.985774993896484,-58.57292938232422,-60.146690368652344,-60.146690368652344,-60.146690368652344,-60.146690368652344,-60.21915054321289,-57.935142517089844,-57.935142517089844,-61.965152740478516,-61.965152740478516,-61.965152740478516,-65.05545043945312,-62.607521057128906,-62.607521057128906,-64.78558349609375,-64.78558349609375,-64.78558349609375,-69.74846649169922,-69.74846649169922,-74.12052917480469,-74.12052917480469,-79.97174835205078,-79.97174835205078,-79.97174835205078,-84.22688293457031,-84.22688293457031,-88.72343444824219,-96.18849182128906,-96.18849182128906,-100.43286895751953,-100.43286895751953,-104.30960083007812,-104.30960083007812,-105.4544448852539,-105.4544448852539,-105.4544448852539
0,-90.89775085449219,-89.12506866455078,-95.82642364501953,-95.82642364501953,-95.82642364501953,-98.700927734375,-98.700927734375,-98.700927734375,-98.7511978149414,-98.7511978149414,-101.0356216430664,-101.0356216430664,-101.0356216430664,-104.12398529052734,-104.12398529052734,-104.12398529052734,-104.12398529052734,-109.33330535888672,-109.33330535888672,-109.33330535888672,-109.79004669189453,-109.79004669189453,-109.53792572021484,-109.53792572021484,-109.53792572021484,-113.92776489257812,-113.92776489257812,-113.92776489257812,-115.99551391601562,-115.99551391601562,-111.66621398925781,-111.66621398925781,-111.66621398925781,-111.66621398925781,-110.48741149902344,-110.48741149902344,-111.24459075927734,-111.24459075927734,-113.10395050048828,-113.10395050048828,-113.10395050048828,-113.10395050048828,-112.68030548095703,-112.68030548095703,-113.55297088623047,-113.55297088623047,-77.80868530273438,-77.80868530273438,-77.80868530273438,-77.80868530273438,-59.838279724121094,-59.838279724121094,-53.44365692138672,-53.44365692138672,-53.44365692138672,-50.3401985168457,-50.3401985168457,-50.3401985168457,-54.793819427490234,-54.793819427490234,-54.793819427490234,-60.511016845703125,-60.511016845703125,-61.06010437011719,-60.52959060668945,-60.52959060668945,-60.52959060668945,-59.05940246582031,-59.05940246582031,-57.531044006347656,-57.69788360595703,-57.69788360595703,-57.69788360595703,-57.69788360595703,-57.936004638671875,-64.35724639892578,-64.35724639892578,-65.69204711914062,-65.69204711914062,-65.69204711914062,-67.36930847167969,-66.61991119384766,-66.61991119384766,-71.13445281982422,-71.13445281982422,-71.13445281982422,-76.90962982177734,-76.90962982177734,-78.80264282226562,-78.80264282226562,-82.89505767822266,-82.89505767822266,-82.89505767822266,-90.9398193359375,-90.9398193359375,-101.2783203125,-106.12934875488281,-106.12934875488281,-110.32099914550781,-110.32099914550781,-109.00545501708984,-109.00545501708984,-110.55169677734375,-110.55169677734375,-110.55169677734375
0,-100.65370178222656,-95.87283325195312,-99.38719940185547,-99.38719940185547,-99.38719940185547,-101.96995544433594,-101.96995544433594,-101.96995544433594,-107.80274200439453,-107.80274200439453,-106.28289031982422,-106.28289031982422,-106.28289031982422,-107.79812622070312,-107.79812622070312,-107.79812622070312,-107.79812622070312,-112.72105407714844,-112.72105407714844,-112.72105407714844,-111.75886535644531,-111.75886535644531,-112.25292205810547,-112.25292205810547,-112.25292205810547,-112.74152374267578,-112.74152374267578,-112.74152374267578,-111.0968246459961,-111.0968246459961,-112.97721099853516,-112.97721099853516,-112.97721099853516,-112.97721099853516,-113.58370971679688,-113.58370971679688,-112.7239761352539,-112.7239761352539,-113.35810089111328,-113.35810089111328,-113.35810089111328,-113.35810089111328,-113.53629302978516,-113.53629302978516,-114.97590637207031,-114.97590637207031,-84.46533966064453,-84.46533966064453,-84.46533966064453,-84.46533966064453,-67.15349578857422,-67.15349578857422,-66.108154296875,-66.108154296875,-66.108154296875,-69.02114868164062,-69.02114868164062,-69.02114868164062,-68.77526092529297,-68.77526092529297,-68.77526092529297,-70.58948516845703,-70.58948516845703,-72.80653381347656,-75.70231628417969,-75.70231628417969,-75.70231628417969,-76.17973327636719,-76.17973327636719,-74.98294830322266,-76.16024780273438,-76.16024780273438,-76.16024780273438,-76.16024780273438,-77.60172271728516,-81.34683990478516,-81.34683990478516,-83.3235092163086,-83.3235092163086,-83.3235092163086,-82.59767150878906,-83.94560241699219,-83.94560241699219,-88.61698913574219,-88.61698913574219,-88.61698913574219,-95.45092010498047,-95.45092010498047,-97.79972076416016,-97.79972076416016,-102.92769622802734,-102.92769622802734,-102.92769622802734,-109.8811264038086,-109.8811264038086,-113.24539947509766,-112.4175796508789,-112.4175796508789,-113.324462890625,-113.324462890625,-114.2166519165039,-114.2166519165039,-116.24988555908203,-116.24988555908203,-116.24988555908203
