0,-82.39827728271484,-82.39827728271484,-87.80310821533203,-87.80310821533203,-102.46290588378906,-102.46290588378906,-102.46290588378906,-101.80953979492188,-89.6730728149414,-89.6730728149414,-91.546142578125,-91.546142578125,-91.546142578125,-91.546142578125,-97.32145690917969,-97.32145690917969,-102.39771270751953,-102.39771270751953,-107.06121063232422,-107.06121063232422,-107.06121063232422,-111.45022583007812,-111.45022583007812,-115.51972198486328,-115.51972198486328,-113.72425842285156,-113.72425842285156,-113.72425842285156,-113.72425842285156,-112.01795196533203,-112.01795196533203,-110.88473510742188,-110.88473510742188,-110.88473510742188,-95.46053314208984,-95.46053314208984,-95.46053314208984,-89.4944839477539,-89.4944839477539,-89.4944839477539,-88.9321060180664,-88.9321060180664,-87.3980712890625,-87.3980712890625,-87.3980712890625,-87.6190414428711,-87.34748840332031,-87.34748840332031,-86.36937713623047,-86.36937713623047,-86.36937713623047,-86.36937713623047,-84.9870834350586,-84.9870834350586,-87.24295043945312,-87.24295043945312,-87.24295043945312,-86.4986801147461,-86.4986801147461,-88.93586730957031,-88.93586730957031,-83.33671569824219,-83.33671569824219,-83.03950500488281,-83.03950500488281,-83.03950500488281,-89.70796966552734,-89.70796966552734,-89.70796966552734,-100.84867858886719,-100.84867858886719,-100.84867858886719,-99.46185302734375,-99.46185302734375,-103.3152847290039,-103.3152847290039,-100.58650970458984,-100.58650970458984,-102.66390991210938,-102.66390991210938,-107.7509765625,-107.7509765625,-106.7767105102539,-106.7767105102539,-103.6071548461914,-103.6071548461914,-103.3554916381836,-103.3554916381836,-103.3554916381836,-92.36249542236328,-92.36249542236328,-94.32565307617188,-94.32565307617188,-97.968505859375,-97.968505859375,-97.968505859375,-104.23602294921875,-103.33589172363281,-103.33589172363281,-103.33589172363281,-103.8829574584961,-103.8829574584961
0,-65.54644775390625,-65.54644775390625,-75.1591567993164,-75.1591567993164,-82.97429656982422,-82.97429656982422,-82.97429656982422,-83.029052734375,-72.63343048095703,-72.63343048095703,-79.5634765625,-79.5634765625,-79.5634765625,-79.5634765625,-85.18682098388672,-85.18682098388672,-92.43294525146484,-92.43294525146484,-96.27377319335938,-96.27377319335938,-96.27377319335938,-93.83688354492188,-93.83688354492188,-93.34657287597656,-93.34657287597656,-99.97015380859375,-99.97015380859375,-99.97015380859375,-99.97015380859375,-97.00552368164062,-97.00552368164062,-95.80988311767578,-95.80988311767578,-95.80988311767578,-81.79476928710938,-81.79476928710938,-81.79476928710938,-74.83158874511719,-74.83158874511719,-74.83158874511719,-80.89657592773438,-80.89657592773438,-80.05306243896484,-80.05306243896484,-80.05306243896484,-79.34040069580078,-82.43433380126953,-82.43433380126953,-86.7982177734375,-86.7982177734375,-86.7982177734375,-86.7982177734375,-80.19627380371094,-80.19627380371094,-82.96664428710938,-82.96664428710938,-82.96664428710938,-76.6229248046875,-76.6229248046875,-74.55546569824219,-74.55546569824219,-77.8427505493164,-77.8427505493164,-78.41136932373047,-78.41136932373047,-78.41136932373047,-78.32220458984375,-78.32220458984375,-78.32220458984375,-84.7436294555664,-84.7436294555664,-84.7436294555664,-89.08311462402344,-89.08311462402344,-88.19239044189453,-88.19239044189453,-90.95435333251953,-90.95435333251953,-91.88605499267578,-91.88605499267578,-92.37020874023438,-92.37020874023438,-91.20378875732422,-91.20378875732422,-91.05707550048828,-91.05707550048828,-94.85090637207031,-94.85090637207031,-94.85090637207031,-95.4981460571289,-95.4981460571289,-96.06291961669922,-96.06291961669922,-100.5099105834961,-100.5099105834961,-100.5099105834961,-89.15339660644531,-87.71959686279297,-87.71959686279297,-87.71959686279297,-93.56932067871094,-93.56932067871094
0,-67.34496307373047,-67.34496307373047,-74.70639038085938,-74.70639038085938,-84.23700714111328,-84.23700714111328,-84.23700714111328,-80.48062896728516,-70.814697265625,-70.814697265625,-77.56820678710938,-77.56820678710938,-77.56820678710938,-77.56820678710938,-89.84886169433594,-89.84886169433594,-95.61846160888672,-95.61846160888672,-95.82999420166016,-95.82999420166016,-95.82999420166016,-99.10028839111328,-99.10028839111328,-101.6982192993164,-101.6982192993164,-99.8340072631836,-99.8340072631836,-99.8340072631836,-99.8340072631836,-91.64161682128906,-91.64161682128906,-82.64122009277344,-82.64122009277344,-82.64122009277344,-61.75735092163086,-61.75735092163086,-61.75735092163086,-58.90825271606445,-58.90825271606445,-58.90825271606445,-66.26812744140625,-66.26812744140625,-65.9151611328125,-65.9151611328125,-65.9151611328125,-65.6925048828125,-66.24259185791016,-66.24259185791016,-66.45195007324219,-66.45195007324219,-66.45195007324219,-66.45195007324219,-68.51074981689453,-68.51074981689453,-68.7900161743164,-68.7900161743164,-68.7900161743164,-70.45787811279297,-70.45787811279297,-70.25666809082031,-70.25666809082031,-69.72901916503906,-69.72901916503906,-71.35624694824219,-71.35624694824219,-71.35624694824219,-73.19173431396484,-73.19173431396484,-73.19173431396484,-77.7844467163086,-77.7844467163086,-77.7844467163086,-78.49935150146484,-78.49935150146484,-77.69871520996094,-77.69871520996094,-86.7538070678711,-86.7538070678711,-85.0186996459961,-85.0186996459961,-91.07392120361328,-91.07392120361328,-93.70901489257812,-93.70901489257812,-95.25814819335938,-95.25814819335938,-100.16744995117188,-100.16744995117188,-100.16744995117188,-100.56842041015625,-100.56842041015625,-99.70735931396484,-99.70735931396484,-94.98725128173828,-94.98725128173828,-94.98725128173828,-94.14091491699219,-92.32577514648438,-92.32577514648438,-92.32577514648438,-92.92757415771484,-92.92757415771484
0,-83.93513488769531,-83.93513488769531,-93.82630920410156,-93.82630920410156,-106.6900405883789,-106.6900405883789,-106.6900405883789,-93.47468566894531,-83.45407104492188,-83.45407104492188,-89.96105194091797,-89.96105194091797,-89.96105194091797,-89.96105194091797,-100.45135498046875,-100.45135498046875,-109.39688110351562,-109.39688110351562,-108.94798278808594,-108.94798278808594,-108.94798278808594,-106.91932678222656,-106.91932678222656,-113.30345916748047,-113.30345916748047,-114.2345199584961,-114.2345199584961,-114.2345199584961,-114.2345199584961,-86.98165893554688,-86.98165893554688,-68.39541625976562,-68.39541625976562,-68.39541625976562,-56.65242385864258,-56.65242385864258,-56.65242385864258,-53.60025405883789,-53.60025405883789,-53.60025405883789,-57.41880798339844,-57.41880798339844,-60.058963775634766,-60.058963775634766,-60.058963775634766,-59.60069274902344,-61.79808807373047,-61.79808807373047,-59.055965423583984,-59.055965423583984,-59.055965423583984,-59.055965423583984,-61.657047271728516,-61.657047271728516,-64.01752471923828,-64.01752471923828,-64.01752471923828,-66.65737915039062,-66.65737915039062,-68.89141082763672,-68.89141082763672,-66.70877838134766,-66.70877838134766,-67.41433715820312,-67.41433715820312,-67.41433715820312,-75.32978057861328,-75.32978057861328,-75.32978057861328,-77.28307342529297,-77.28307342529297,-77.28307342529297,-80.447021484375,-80.447021484375,-84.7023696899414,-84.7023696899414,-85.0052490234375,-85.0052490234375,-86.4131088256836,-86.4131088256836,-87.9788818359375,-87.9788818359375,-94.79312133789062,-94.79312133789062,-103.33699798583984,-103.33699798583984,-105.5755615234375,-105.5755615234375,-105.5755615234375,-104.8947525024414,-104.8947525024414,-103.94786071777344,-103.94786071777344,-103.52925109863281,-103.52925109863281,-103.52925109863281,-103.47290802001953,-107.34483337402344,-107.34483337402344,-107.34483337402344,-105.25137329101562,-105.25137329101562
0,-95.24874877929688,-95.24874877929688,-97.7121810913086,-97.7121810913086,-106.17643737792969,-106.17643737792969,-106.17643737792969,-109.66575622558594,-102.86425018310547,-102.86425018310547,-105.35684204101562,-105.35684204101562,-105.35684204101562,-105.35684204101562,-108.91376495361328,-108.91376495361328,-111.49681091308594,-111.49681091308594,-111.7205810546875,-111.7205810546875,-111.7205810546875,-108.5453109741211,-108.5453109741211,-110.165771484375,-110.165771484375,-109.71540069580078,-109.71540069580078,-109.71540069580078,-109.71540069580078,-81.37214660644531,-81.37214660644531,-60.4988899230957,-60.4988899230957,-60.4988899230957,-52.435447692871094,-52.435447692871094,-52.435447692871094,-50.637149810791016,-50.637149810791016,-50.637149810791016,-65.2764663696289,-65.2764663696289,-73.22452545166016,-73.22452545166016,-73.22452545166016,-70.90011596679688,-68.18476867675781,-68.18476867675781,-66.99629211425781,-66.99629211425781,-66.99629211425781,-66.99629211425781,-65.43103790283203,-65.43103790283203,-67.31112670898438,-67.31112670898438,-67.31112670898438,-66.66847229003906,-66.66847229003906,-69.1949462890625,-69.1949462890625,-69.93563079833984,-69.93563079833984,-74.45193481445312,-74.45193481445312,-74.45193481445312,-75.23516845703125,-75.23516845703125,-75.23516845703125,-78.00310516357422,-78.00310516357422,-78.00310516357422,-76.38554382324219,-76.38554382324219,-79.7301025390625,-79.7301025390625,-81.97708892822266,-81.97708892822266,-82.64351654052734,-82.64351654052734,-84.11248779296875,-84.11248779296875,-92.28279876708984,-92.28279876708984,-100.00164031982422,-100.00164031982422,-100.96624755859375,-100.96624755859375,-100.96624755859375,-103.84966278076172,-103.84966278076172,-105.58462524414062,-105.58462524414062,-108.1634521484375,-108.1634521484375,-108.1634521484375,-109.20635223388672,-108.62630462646484,-108.62630462646484,-108.62630462646484,-111.9930191040039,-111.9930191040039
0,-94.55342864990234,-94.55342864990234,-99.55953216552734,-99.55953216552734,-106.65760803222656,-106.65760803222656,-106.65760803222656,-111.56449890136719,-112.24217987060547,-112.24217987060547,-113.42896270751953,-113.42896270751953,-113.42896270751953,-113.42896270751953,-115.05856323242188,-115.05856323242188,-115.23675537109375,-115.23675537109375,-113.45584869384766,-113.45584869384766,-113.45584869384766,-110.61479187011719,-110.61479187011719,-110.89266204833984,-110.89266204833984,-112.45194244384766,-112.45194244384766,-112.45194244384766,-112.45194244384766,-85.5528793334961,-85.5528793334961,-67.867431640625,-67.867431640625,-67.867431640625,-60.48259353637695,-60.48259353637695,-60.48259353637695,-55.108184814453125,-55.108184814453125,-55.108184814453125,-49.526649475097656,-49.526649475097656,-47.69340515136719,-47.69340515136719,-47.69340515136719,-50.00879669189453,-52.42684555053711,-52.42684555053711,-57.82292175292969,-57.82292175292969,-57.82292175292969,-57.82292175292969,-57.442684173583984,-57.442684173583984,-61.25593566894531,-61.25593566894531,-61.25593566894531,-63.40931701660156,-63.40931701660156,-64.44556427001953,-64.44556427001953,-64.68656158447266,-64.68656158447266,-63.698856353759766,-63.698856353759766,-63.698856353759766,-64.04137420654297,-64.04137420654297,-64.04137420654297,-72.15694427490234,-72.15694427490234,-72.15694427490234,-75.55037689208984,-75.55037689208984,-81.6290054321289,-81.6290054321289,-84.65419006347656,-84.65419006347656,-87.02592468261719,-87.02592468261719,-92.16130828857422,-92.16130828857422,-94.50129699707031,-94.50129699707031,-97.47032165527344,-97.47032165527344,-102.68578338623047,-102.68578338623047,-102.68578338623047,-103.28501892089844,-103.28501892089844,-107.5013198852539,-107.5013198852539,-112.24726867675781,-112.24726867675781,-112.24726867675781,-111.97660827636719,-114.66047668457031,-114.66047668457031,-114.66047668457031,-117.43325805664062,-117.43325805664062
0,-99.9945068359375,-99.9945068359375,-105.28679656982422,-105.28679656982422,-114.74600982666016,-114.74600982666016,-114.74600982666016,-120.26305389404297,-119.25990295410156,-119.25990295410156,-119.16374206542969,-119.16374206542969,-119.16374206542969,-119.16374206542969,-118.20925903320312,-118.20925903320312,-116.20771026611328,-116.20771026611328,-114.98994445800781,-114.98994445800781,-114.98994445800781,-115.40238952636719,-115.40238952636719,-115.73558044433594,-115.73558044433594,-120.40737915039062,-120.40737915039062,-120.40737915039062,-120.40737915039062,-87.58077239990234,-87.58077239990234,-69.36457824707031,-69.36457824707031,-69.36457824707031,-65.33763122558594,-65.33763122558594,-65.33763122558594,-65.40509796142578,-65.40509796142578,-65.40509796142578,-64.32192993164062,-64.32192993164062,-63.19321060180664,-63.19321060180664,-63.19321060180664,-59.661808013916016,-57.449615478515625,-57.449615478515625,-58.48807907104492,-58.48807907104492,-58.48807907104492,-58.48807907104492,-60.123233795166016,-60.123233795166016,-62.65582275390625,-62.65582275390625,-62.65582275390625,-67.59217834472656,-67.59217834472656,-67.67666625976562,-67.67666625976562,-65.8963394165039,-65.8963394165039,-68.26717376708984,-68.26717376708984,-68.26717376708984,-70.380126953125,-70.380126953125,-70.380126953125,-72.37784576416016,-72.37784576416016,-72.37784576416016,-74.12389373779297,-74.12389373779297,-79.05008697509766,-79.05008697509766,-85.0831298828125,-85.0831298828125,-87.97582244873047,-87.97582244873047,-94.3534164428711,-94.3534164428711,-94.97746276855469,-94.97746276855469,-100.44342803955078,-100.44342803955078,-104.36302947998047,-104.36302947998047,-104.36302947998047,-106.1339340209961,-106.1339340209961,-113.20344543457031,-113.20344543457031,-114.53512573242188,-114.53512573242188,-114.53512573242188,-115.7722396850586,-116.3544692993164,-116.3544692993164,-116.3544692993164,-118.7169418334961,-118.7169418334961
0,-111.17923736572266,-111.17923736572266,-116.47361755371094,-116.47361755371094,-119.15497589111328,-119.15497589111328,-119.15497589111328,-122.07951354980469,-123.25341796875,-123.25341796875,-121.98550415039062,-121.98550415039062,-121.98550415039062,-121.98550415039062,-119.38959503173828,-119.38959503173828,-117.34417724609375,-117.34417724609375,-120.14783477783203,-120.14783477783203,-120.14783477783203,-119.44524383544922,-119.44524383544922,-121.54911041259766,-121.54911041259766,-121.42887115478516,-121.42887115478516,-121.42887115478516,-121.42887115478516,-92.71517944335938,-92.71517944335938,-71.37379455566406,-71.37379455566406,-71.37379455566406,-69.57392120361328,-69.57392120361328,-69.57392120361328,-68.24845886230469,-68.24845886230469,-68.24845886230469,-60.979225158691406,-60.979225158691406,-56.83095932006836,-56.83095932006836,-56.83095932006836,-57.32880783081055,-58.140296936035156,-58.140296936035156,-63.41984176635742,-63.41984176635742,-63.41984176635742,-63.41984176635742,-66.17520141601562,-66.17520141601562,-67.68050384521484,-67.68050384521484,-67.68050384521484,-67.796875,-67.796875,-71.27261352539062,-71.27261352539062,-68.39569854736328,-68.39569854736328,-68.53187561035156,-68.53187561035156,-68.53187561035156,-75.31660461425781,-75.31660461425781,-75.31660461425781,-79.62977600097656,-79.62977600097656,-79.62977600097656,-80.49760437011719,-80.49760437011719,-83.0837631225586,-83.0837631225586,-89.0677719116211,-89.0677719116211,-93.72972106933594,-93.72972106933594,-96.95426177978516,-96.95426177978516,-99.74125671386719,-99.74125671386719,-104.39900207519531,-104.39900207519531,-107.3875503540039,-107.3875503540039,-107.3875503540039,-111.83851623535156,-111.83851623535156,-115.30377960205078,-115.30377960205078,-115.99662780761719,-115.99662780761719,-115.99662780761719,-119.38300323486328,-121.56678009033203,-121.56678009033203,-121.56678009033203,-125.58598327636719,-125.58598327636719
0,-109.38286590576172,-109.38286590576172,-110.43543243408203,-110.43543243408203,-117.50595092773438,-117.50595092773438,-117.50595092773438,-122.88945007324219,-124.79920196533203,-124.79920196533203,-126.01192474365234,-126.01192474365234,-126.01192474365234,-126.01192474365234,-124.22657775878906,-124.22657775878906,-120.53205871582031,-120.53205871582031,-124.74392700195312,-124.74392700195312,-124.74392700195312,-123.82194519042969,-123.82194519042969,-122.91936492919922,-122.91936492919922,-122.8536605834961,-122.8536605834961,-122.8536605834961,-122.8536605834961,-83.72675323486328,-83.72675323486328,-62.245277404785156,-62.245277404785156,-62.245277404785156,-57.573974609375,-57.573974609375,-57.573974609375,-58.52667236328125,-58.52667236328125,-58.52667236328125,-57.59379577636719,-57.59379577636719,-59.339683532714844,-59.339683532714844,-59.339683532714844,-60.11880874633789,-60.13319396972656,-60.13319396972656,-61.51992416381836,-61.51992416381836,-61.51992416381836,-61.51992416381836,-63.32284164428711,-63.32284164428711,-66.65789031982422,-66.65789031982422,-66.65789031982422,-68.98155975341797,-68.98155975341797,-72.7208251953125,-72.7208251953125,-74.7232894897461,-74.7232894897461,-76.86117553710938,-76.86117553710938,-76.86117553710938,-80.19499969482422,-80.19499969482422,-80.19499969482422,-81.60523223876953,-81.60523223876953,-81.60523223876953,-82.6530990600586,-82.6530990600586,-89.93961334228516,-89.93961334228516,-98.02583312988281,-98.02583312988281,-102.61981201171875,-102.61981201171875,-104.06521606445312,-104.06521606445312,-105.56774139404297,-105.56774139404297,-110.02320861816406,-110.02320861816406,-116.52685546875,-116.52685546875,-116.52685546875,-121.4516830444336,-121.4516830444336,-126.04512023925781,-126.04512023925781,-125.30392456054688,-125.30392456054688,-125.30392456054688,-126.02703094482422,-125.75226593017578,-125.75226593017578,-125.75226593017578,-127.52790069580078,-127.52790069580078
0,-105.93241882324219,-105.93241882324219,-111.0573959350586,-111.0573959350586,-120.37798309326172,-120.37798309326172,-120.37798309326172,-127.59100341796875,-126.377685546875,-126.377685546875,-126.64836120605469,-126.64836120605469,-126.64836120605469,-126.64836120605469,-123.70172882080078,-123.70172882080078,-118.11857604980469,-118.11857604980469,-122.00749969482422,-122.00749969482422,-122.00749969482422,-127.78990936279297,-127.78990936279297,-128.86915588378906,-128.86915588378906,-128.33462524414062,-128.33462524414062,-128.33462524414062,-128.33462524414062,-89.40477752685547,-89.40477752685547,-72.4784164428711,-72.4784164428711,-72.4784164428711,-72.89937591552734,-72.89937591552734,-72.89937591552734,-76.39324188232422,-76.39324188232422,-76.39324188232422,-72.13119506835938,-72.13119506835938,-70.68460845947266,-70.68460845947266,-70.68460845947266,-72.45382690429688,-75.04798889160156,-75.04798889160156,-76.67804718017578,-76.67804718017578,-76.67804718017578,-76.67804718017578,-79.06025695800781,-79.06025695800781,-80.71074676513672,-80.71074676513672,-80.71074676513672,-86.03730010986328,-86.03730010986328,-85.82413482666016,-85.82413482666016,-88.98242950439453,-88.98242950439453,-94.23052978515625,-94.23052978515625,-94.23052978515625,-94.20320892333984,-94.20320892333984,-94.20320892333984,-96.08423614501953,-96.08423614501953,-96.08423614501953,-97.990234375,-97.990234375,-103.46654510498047,-103.46654510498047,-108.11128997802734,-108.11128997802734,-113.86347961425781,-113.86347961425781,-119.52142333984375,-119.52142333984375,-123.29425811767578,-123.29425811767578,-124.34901428222656,-124.34901428222656,-128.1039581298828,-128.1039581298828,-128.1039581298828,-127.31505584716797,-127.31505584716797,-124.33129119873047,-124.33129119873047,-125.76779174804688,-125.76779174804688,-125.76779174804688,-126.00968170166016,-125.40239715576172,-125.40239715576172,-125.40239715576172,-127.21163940429688,-127.21163940429688
