0,-80.32539367675781,-83.24639892578125,-83.24639892578125,-89.68718719482422,-89.68718719482422,-91.98040771484375,-91.98040771484375,-91.98040771484375,-91.98040771484375,-91.5782470703125,-91.5782470703125,-88.8008041381836,-88.8008041381836,-88.86326599121094,-88.86326599121094,-88.86326599121094,-88.86326599121094,-94.12869262695312,-94.12869262695312,-99.78961181640625,-106.52767944335938,-106.52767944335938,-106.52767944335938,-102.14032745361328,-102.14032745361328,-106.21391296386719,-106.21391296386719,-106.21391296386719,-108.15013122558594,-108.15013122558594,-108.15013122558594,-102.29547882080078,-102.29547882080078,-102.29547882080078,-101.37129974365234,-101.37129974365234,-96.52145385742188,-96.52145385742188,-100.0944595336914,-100.0944595336914,-100.0944595336914,-111.12284851074219,-111.12284851074219,-100.26720428466797,-100.26720428466797,-88.87398529052734,-88.87398529052734,-79.83992004394531,-79.83992004394531,-81.66452026367188,-81.66452026367188,-84.04785919189453,-84.04785919189453,-87.08525848388672,-87.08525848388672,-81.6820297241211,-81.6820297241211,-81.6820297241211,-83.100830078125,-83.100830078125,-80.59458923339844,-80.59458923339844,-77.232177734375,-77.232177734375,-78.79631042480469,-78.79631042480469,-82.94483947753906,-82.94483947753906,-87.98871612548828,-87.98871612548828,-87.98871612548828,-93.0641860961914,-93.0641860961914,-95.71896362304688,-95.71896362304688,-97.82717895507812,-97.82717895507812,-98.42547607421875,-98.42547607421875,-98.42547607421875,-98.42547607421875,-96.74188232421875,-97.36217498779297,-97.36217498779297,-98.08000183105469,-98.08000183105469,-98.08000183105469,-95.9123306274414,-95.9123306274414,-97.66714477539062,-97.66714477539062,-97.66714477539062,-103.04646301269531,-103.04646301269531,-103.04646301269531,-105.59391784667969,-105.59391784667969,-105.13079833984375,-105.13079833984375,-97.53236389160156,-97.53236389160156
0,-65.49295043945312,-73.85646057128906,-73.85646057128906,-83.98603057861328,-83.98603057861328,-83.90847778320312,-83.90847778320312,-83.90847778320312,-83.90847778320312,-69.10745239257812,-69.10745239257812,-69.186279296875,-69.186279296875,-76.2457504272461,-76.2457504272461,-76.2457504272461,-76.2457504272461,-86.0696792602539,-86.0696792602539,-95.67466735839844,-93.27020263671875,-93.27020263671875,-93.27020263671875,-88.62105560302734,-88.62105560302734,-90.15785217285156,-90.15785217285156,-90.15785217285156,-92.35309600830078,-92.35309600830078,-92.35309600830078,-94.72210693359375,-94.72210693359375,-94.72210693359375,-98.60264587402344,-98.60264587402344,-89.10658264160156,-89.10658264160156,-90.89543151855469,-90.89543151855469,-90.89543151855469,-96.17566680908203,-96.17566680908203,-83.62751007080078,-83.62751007080078,-73.4752426147461,-73.4752426147461,-72.88641357421875,-72.88641357421875,-75.60689544677734,-75.60689544677734,-73.02265930175781,-73.02265930175781,-71.68770599365234,-71.68770599365234,-71.94341278076172,-71.94341278076172,-71.94341278076172,-73.73236083984375,-73.73236083984375,-76.57324981689453,-76.57324981689453,-75.99273681640625,-75.99273681640625,-77.00366973876953,-77.00366973876953,-75.19185638427734,-75.19185638427734,-80.8489990234375,-80.8489990234375,-80.8489990234375,-85.61711883544922,-85.61711883544922,-82.84135437011719,-82.84135437011719,-85.62581634521484,-85.62581634521484,-86.2149887084961,-86.2149887084961,-86.2149887084961,-86.2149887084961,-86.87498474121094,-86.01840209960938,-86.01840209960938,-87.92768096923828,-87.92768096923828,-87.92768096923828,-92.19261932373047,-92.19261932373047,-87.65638732910156,-87.65638732910156,-87.65638732910156,-86.13441467285156,-86.13441467285156,-86.13441467285156,-91.03184509277344,-91.03184509277344,-91.00962829589844,-91.00962829589844,-88.31456756591797,-88.31456756591797
0,-62.530311584472656,-78.75858306884766,-78.75858306884766,-89.00934600830078,-89.00934600830078,-80.80201721191406,-80.80201721191406,-80.80201721191406,-80.80201721191406,-63.041534423828125,-63.041534423828125,-60.78629684448242,-60.78629684448242,-70.39302062988281,-70.39302062988281,-70.39302062988281,-70.39302062988281,-83.78572082519531,-83.78572082519531,-93.39509582519531,-91.84523010253906,-91.84523010253906,-91.84523010253906,-89.05885314941406,-89.05885314941406,-89.90355682373047,-89.90355682373047,-89.90355682373047,-96.85016632080078,-96.85016632080078,-96.85016632080078,-97.12904357910156,-97.12904357910156,-97.12904357910156,-98.52456665039062,-98.52456665039062,-99.58096313476562,-99.58096313476562,-102.76968383789062,-102.76968383789062,-102.76968383789062,-98.43510437011719,-98.43510437011719,-71.59550476074219,-71.59550476074219,-52.33327865600586,-52.33327865600586,-52.522029876708984,-52.522029876708984,-60.62007141113281,-60.62007141113281,-60.69389724731445,-60.69389724731445,-63.3812255859375,-63.3812255859375,-63.89443588256836,-63.89443588256836,-63.89443588256836,-63.54690933227539,-63.54690933227539,-64.76222229003906,-64.76222229003906,-64.92679595947266,-64.92679595947266,-63.59260559082031,-63.59260559082031,-65.29068756103516,-65.29068756103516,-68.30732727050781,-68.30732727050781,-68.30732727050781,-72.98939514160156,-72.98939514160156,-74.39387512207031,-74.39387512207031,-78.94889068603516,-78.94889068603516,-81.68948364257812,-81.68948364257812,-81.68948364257812,-81.68948364257812,-80.44255828857422,-84.74645233154297,-84.74645233154297,-91.1468734741211,-91.1468734741211,-91.1468734741211,-93.30937194824219,-93.30937194824219,-90.23641967773438,-90.23641967773438,-90.23641967773438,-89.50577545166016,-89.50577545166016,-89.50577545166016,-93.72603607177734,-93.72603607177734,-94.84342193603516,-94.84342193603516,-99.9383316040039,-99.9383316040039
0,-81.03163146972656,-92.85122680664062,-92.85122680664062,-100.66619873046875,-100.66619873046875,-91.89531707763672,-91.89531707763672,-91.89531707763672,-91.89531707763672,-75.83505249023438,-75.83505249023438,-78.58564758300781,-78.58564758300781,-89.21842956542969,-89.21842956542969,-89.21842956542969,-89.21842956542969,-97.4033432006836,-97.4033432006836,-100.45388793945312,-98.48675537109375,-98.48675537109375,-98.48675537109375,-99.5810775756836,-99.5810775756836,-105.92635345458984,-105.92635345458984,-105.92635345458984,-106.00867462158203,-106.00867462158203,-106.00867462158203,-111.8207015991211,-111.8207015991211,-111.8207015991211,-109.83245849609375,-109.83245849609375,-105.93499755859375,-105.93499755859375,-107.58423614501953,-107.58423614501953,-107.58423614501953,-102.95612335205078,-102.95612335205078,-67.41773986816406,-67.41773986816406,-55.8333854675293,-55.8333854675293,-55.65768814086914,-55.65768814086914,-61.15711212158203,-61.15711212158203,-63.128780364990234,-63.128780364990234,-63.46061706542969,-63.46061706542969,-60.69171905517578,-60.69171905517578,-60.69171905517578,-59.818634033203125,-59.818634033203125,-60.967525482177734,-60.967525482177734,-64.97110748291016,-64.97110748291016,-65.06519317626953,-65.06519317626953,-65.68966674804688,-65.68966674804688,-71.20472717285156,-71.20472717285156,-71.20472717285156,-74.15769958496094,-74.15769958496094,-77.14950561523438,-77.14950561523438,-82.51988983154297,-82.51988983154297,-85.49786376953125,-85.49786376953125,-85.49786376953125,-85.49786376953125,-96.41319274902344,-99.36676025390625,-99.36676025390625,-92.03680419921875,-92.03680419921875,-92.03680419921875,-95.04277038574219,-95.04277038574219,-101.3652572631836,-101.3652572631836,-101.3652572631836,-104.68892669677734,-104.68892669677734,-104.68892669677734,-105.3321304321289,-105.3321304321289,-108.02648162841797,-108.02648162841797,-110.65274047851562,-110.65274047851562
0,-91.99107360839844,-102.23487091064453,-102.23487091064453,-109.31243896484375,-109.31243896484375,-105.72903442382812,-105.72903442382812,-105.72903442382812,-105.72903442382812,-99.61104583740234,-99.61104583740234,-101.99856567382812,-101.99856567382812,-104.02361297607422,-104.02361297607422,-104.02361297607422,-104.02361297607422,-108.04927825927734,-108.04927825927734,-108.8870849609375,-105.1707534790039,-105.1707534790039,-105.1707534790039,-108.72224426269531,-108.72224426269531,-108.85272216796875,-108.85272216796875,-108.85272216796875,-106.81580352783203,-106.81580352783203,-106.81580352783203,-110.47576904296875,-110.47576904296875,-110.47576904296875,-113.70767211914062,-113.70767211914062,-114.66757202148438,-114.66757202148438,-113.99879455566406,-113.99879455566406,-113.99879455566406,-100.1160888671875,-100.1160888671875,-57.87123489379883,-57.87123489379883,-45.08814239501953,-45.08814239501953,-46.40099334716797,-46.40099334716797,-66.68811798095703,-66.68811798095703,-69.14806365966797,-69.14806365966797,-72.11725616455078,-72.11725616455078,-72.68505859375,-72.68505859375,-72.68505859375,-69.92719268798828,-69.92719268798828,-66.62963104248047,-66.62963104248047,-70.0853500366211,-70.0853500366211,-67.88693237304688,-67.88693237304688,-72.6490249633789,-72.6490249633789,-74.70662689208984,-74.70662689208984,-74.70662689208984,-76.14849853515625,-76.14849853515625,-82.07669830322266,-82.07669830322266,-84.5903549194336,-84.5903549194336,-83.30264282226562,-83.30264282226562,-83.30264282226562,-83.30264282226562,-85.1280288696289,-88.72335052490234,-88.72335052490234,-88.75052642822266,-88.75052642822266,-88.75052642822266,-92.46826171875,-92.46826171875,-95.27448272705078,-95.27448272705078,-95.27448272705078,-94.0025405883789,-94.0025405883789,-94.0025405883789,-99.9691162109375,-99.9691162109375,-100.22884368896484,-100.22884368896484,-109.49539184570312,-109.49539184570312
0,-85.10690307617188,-95.900390625,-95.900390625,-109.57836151123047,-109.57836151123047,-111.08624267578125,-111.08624267578125,-111.08624267578125,-111.08624267578125,-112.84095764160156,-112.84095764160156,-107.5938491821289,-107.5938491821289,-111.8762435913086,-111.8762435913086,-111.8762435913086,-111.8762435913086,-114.45584106445312,-114.45584106445312,-115.65531158447266,-112.52545928955078,-112.52545928955078,-112.52545928955078,-114.56131744384766,-114.56131744384766,-115.06848907470703,-115.06848907470703,-115.06848907470703,-110.1216812133789,-110.1216812133789,-110.1216812133789,-112.12145233154297,-112.12145233154297,-112.12145233154297,-114.93282318115234,-114.93282318115234,-116.75414276123047,-116.75414276123047,-116.30174255371094,-116.30174255371094,-116.30174255371094,-92.70333099365234,-92.70333099365234,-63.86962890625,-63.86962890625,-51.11665344238281,-51.11665344238281,-47.09107971191406,-47.09107971191406,-50.44098663330078,-50.44098663330078,-50.58710861206055,-50.58710861206055,-52.469661712646484,-52.469661712646484,-52.538673400878906,-52.538673400878906,-52.538673400878906,-53.64020919799805,-53.64020919799805,-52.868736267089844,-52.868736267089844,-58.977630615234375,-58.977630615234375,-58.67919921875,-58.67919921875,-58.945655822753906,-58.945655822753906,-60.75732421875,-60.75732421875,-60.75732421875,-67.24427032470703,-67.24427032470703,-70.6009750366211,-70.6009750366211,-75.04071044921875,-75.04071044921875,-79.02088165283203,-79.02088165283203,-79.02088165283203,-79.02088165283203,-81.49186706542969,-84.0240249633789,-84.0240249633789,-89.08204650878906,-89.08204650878906,-89.08204650878906,-90.31361389160156,-90.31361389160156,-83.56420135498047,-83.56420135498047,-83.56420135498047,-80.94415283203125,-80.94415283203125,-80.94415283203125,-87.21368408203125,-87.21368408203125,-94.32060241699219,-94.32060241699219,-96.3235092163086,-96.3235092163086
0,-94.11538696289062,-108.09029388427734,-108.09029388427734,-113.2513198852539,-113.2513198852539,-116.79280853271484,-116.79280853271484,-116.79280853271484,-116.79280853271484,-117.29882049560547,-117.29882049560547,-113.61581420898438,-113.61581420898438,-115.8486099243164,-115.8486099243164,-115.8486099243164,-115.8486099243164,-117.62342834472656,-117.62342834472656,-117.34827423095703,-114.40866088867188,-114.40866088867188,-114.40866088867188,-115.97233581542969,-115.97233581542969,-115.762451171875,-115.762451171875,-115.762451171875,-113.10453033447266,-113.10453033447266,-113.10453033447266,-113.92479705810547,-113.92479705810547,-113.92479705810547,-116.41869354248047,-116.41869354248047,-115.092041015625,-115.092041015625,-114.8277587890625,-114.8277587890625,-114.8277587890625,-101.14195251464844,-101.14195251464844,-72.39661407470703,-72.39661407470703,-60.9510498046875,-60.9510498046875,-57.3046989440918,-57.3046989440918,-62.00535202026367,-62.00535202026367,-61.96632766723633,-61.96632766723633,-60.29145431518555,-60.29145431518555,-58.335060119628906,-58.335060119628906,-58.335060119628906,-61.24394607543945,-61.24394607543945,-59.19013977050781,-59.19013977050781,-60.35047912597656,-60.35047912597656,-61.9672966003418,-61.9672966003418,-66.00558471679688,-66.00558471679688,-69.1467514038086,-69.1467514038086,-69.1467514038086,-75.43345642089844,-75.43345642089844,-75.62210845947266,-75.62210845947266,-78.90682983398438,-78.90682983398438,-81.55747985839844,-81.55747985839844,-81.55747985839844,-81.55747985839844,-87.04618835449219,-91.01154327392578,-91.01154327392578,-91.6692123413086,-91.6692123413086,-91.6692123413086,-95.769287109375,-95.769287109375,-88.46539306640625,-88.46539306640625,-88.46539306640625,-88.19608306884766,-88.19608306884766,-88.19608306884766,-99.91728973388672,-99.91728973388672,-102.62040710449219,-102.62040710449219,-104.80281829833984,-104.80281829833984
0,-106.56839752197266,-114.36813354492188,-114.36813354492188,-119.04328918457031,-119.04328918457031,-116.74409484863281,-116.74409484863281,-116.74409484863281,-116.74409484863281,-117.4000015258789,-117.4000015258789,-114.91705322265625,-114.91705322265625,-113.91204833984375,-113.91204833984375,-113.91204833984375,-113.91204833984375,-115.1175765991211,-115.1175765991211,-114.58374786376953,-118.27981567382812,-118.27981567382812,-118.27981567382812,-117.92464447021484,-117.92464447021484,-115.10816192626953,-115.10816192626953,-115.10816192626953,-109.29653930664062,-109.29653930664062,-109.29653930664062,-113.28648376464844,-113.28648376464844,-113.28648376464844,-116.2036361694336,-116.2036361694336,-118.15520477294922,-118.15520477294922,-119.77521514892578,-119.77521514892578,-119.77521514892578,-95.19300079345703,-95.19300079345703,-71.15492248535156,-71.15492248535156,-67.48313903808594,-67.48313903808594,-67.20721435546875,-67.20721435546875,-70.89329528808594,-70.89329528808594,-67.92918395996094,-67.92918395996094,-62.86404800415039,-62.86404800415039,-60.20890808105469,-60.20890808105469,-60.20890808105469,-60.78273010253906,-60.78273010253906,-64.31133270263672,-64.31133270263672,-68.16822814941406,-68.16822814941406,-71.58721923828125,-71.58721923828125,-73.23780059814453,-73.23780059814453,-76.26150512695312,-76.26150512695312,-76.26150512695312,-79.55432891845703,-79.55432891845703,-82.18338012695312,-82.18338012695312,-83.86756134033203,-83.86756134033203,-85.16280364990234,-85.16280364990234,-85.16280364990234,-85.16280364990234,-88.93114471435547,-96.47462463378906,-96.47462463378906,-97.27609252929688,-97.27609252929688,-97.27609252929688,-103.5785903930664,-103.5785903930664,-110.98576354980469,-110.98576354980469,-110.98576354980469,-109.2008285522461,-109.2008285522461,-109.2008285522461,-114.19375610351562,-114.19375610351562,-115.65470886230469,-115.65470886230469,-118.39872741699219,-118.39872741699219
0,-104.06480407714844,-114.17179107666016,-114.17179107666016,-117.42646026611328,-117.42646026611328,-116.12376403808594,-116.12376403808594,-116.12376403808594,-116.12376403808594,-116.94511413574219,-116.94511413574219,-115.68408203125,-115.68408203125,-116.9980239868164,-116.9980239868164,-116.9980239868164,-116.9980239868164,-121.00362396240234,-121.00362396240234,-119.66045379638672,-118.25536346435547,-118.25536346435547,-118.25536346435547,-118.82954406738281,-118.82954406738281,-118.55826568603516,-118.55826568603516,-118.55826568603516,-118.31734466552734,-118.31734466552734,-118.31734466552734,-121.38996124267578,-121.38996124267578,-121.38996124267578,-121.81549072265625,-121.81549072265625,-121.8158187866211,-121.8158187866211,-120.97798919677734,-120.97798919677734,-120.97798919677734,-81.62059020996094,-81.62059020996094,-54.92319869995117,-54.92319869995117,-51.92338180541992,-51.92338180541992,-54.58330154418945,-54.58330154418945,-57.81443786621094,-57.81443786621094,-58.66273880004883,-58.66273880004883,-61.638423919677734,-61.638423919677734,-59.69049835205078,-59.69049835205078,-59.69049835205078,-63.007904052734375,-63.007904052734375,-64.06646728515625,-64.06646728515625,-67.62675476074219,-67.62675476074219,-69.40171813964844,-69.40171813964844,-72.15162658691406,-72.15162658691406,-74.45285034179688,-74.45285034179688,-74.45285034179688,-79.75665283203125,-79.75665283203125,-81.06886291503906,-81.06886291503906,-88.08023071289062,-88.08023071289062,-93.23242950439453,-93.23242950439453,-93.23242950439453,-93.23242950439453,-101.95006561279297,-107.61197662353516,-107.61197662353516,-112.36039733886719,-112.36039733886719,-112.36039733886719,-118.97074127197266,-118.97074127197266,-121.82661437988281,-121.82661437988281,-121.82661437988281,-122.32769775390625,-122.32769775390625,-122.32769775390625,-120.8773422241211,-120.8773422241211,-118.61155700683594,-118.61155700683594,-116.22669982910156,-116.22669982910156
0,-114.16350555419922,-117.3385009765625,-117.3385009765625,-116.23944854736328,-116.23944854736328,-119.64514923095703,-119.64514923095703,-119.64514923095703,-119.64514923095703,-116.30693054199219,-116.30693054199219,-113.8467788696289,-113.8467788696289,-116.02073669433594,-116.02073669433594,-116.02073669433594,-116.02073669433594,-117.33374786376953,-117.33374786376953,-116.81927490234375,-119.58642578125,-119.58642578125,-119.58642578125,-120.02210235595703,-120.02210235595703,-113.28453826904297,-113.28453826904297,-113.28453826904297,-112.37601470947266,-112.37601470947266,-112.37601470947266,-117.04835510253906,-117.04835510253906,-117.04835510253906,-117.50111389160156,-117.50111389160156,-120.63094329833984,-120.63094329833984,-119.60600280761719,-119.60600280761719,-119.60600280761719,-88.75972747802734,-88.75972747802734,-62.96775436401367,-62.96775436401367,-60.57950210571289,-60.57950210571289,-66.95269012451172,-66.95269012451172,-70.549560546875,-70.549560546875,-69.14458465576172,-69.14458465576172,-69.90743255615234,-69.90743255615234,-68.4957046508789,-68.4957046508789,-68.4957046508789,-71.19107055664062,-71.19107055664062,-75.35717010498047,-75.35717010498047,-80.1256103515625,-80.1256103515625,-80.39632415771484,-80.39632415771484,-83.29508209228516,-83.29508209228516,-88.50846099853516,-88.50846099853516,-88.50846099853516,-93.42090606689453,-93.42090606689453,-97.75297546386719,-97.75297546386719,-105.12737274169922,-105.12737274169922,-113.2373046875,-113.2373046875,-113.2373046875,-113.2373046875,-119.65454864501953,-119.56874084472656,-119.56874084472656,-121.55569458007812,-121.55569458007812,-121.55569458007812,-124.1137466430664,-124.1137466430664,-122.43262481689453,-122.43262481689453,-122.43262481689453,-120.4304428100586,-120.4304428100586,-120.4304428100586,-122.18824768066406,-122.18824768066406,-123.57420349121094,-123.57420349121094,-122.46073150634766,-122.46073150634766
