0,-92.29138946533203,-86.52855682373047,-84.22435760498047,-84.22435760498047,-84.42988586425781,-85.91130065917969,-87.02107238769531,-86.978759765625,-89.93983459472656,-103.8947525024414,-97.72006225585938,-97.72006225585938,-94.320556640625,-92.16331481933594,-91.13152313232422,-89.1728744506836,-83.78919219970703,-83.78919219970703,-91.8765869140625,-91.8765869140625,-96.71472930908203,-99.67454528808594,-99.68475341796875,-98.63616943359375,-97.02595520019531,-97.02595520019531,-98.05061340332031,-95.46574401855469,-91.69792938232422,-91.69792938232422,-89.6724624633789,-90.97437286376953,-90.28773498535156,-90.28773498535156,-97.97027587890625,-97.09647369384766,-97.64169311523438,-97.64169311523438,-98.96793365478516,-101.09939575195312,-102.13300323486328,-107.57828521728516,-108.5963363647461,-104.97730255126953,-100.15385437011719,-100.15385437011719,-99.72221374511719,-97.49887084960938,-97.51303100585938,-97.51303100585938,-99.59042358398438,-103.66548156738281,-100.92510223388672,-97.14321899414062,-95.06127166748047,-95.06127166748047,-95.12609100341797,-95.12609100341797,-95.75480651855469,-95.75480651855469,-100.27227783203125,-105.84359741210938,-105.87145233154297,-105.87145233154297,-105.38877868652344,-108.23387145996094,-107.6861801147461,-105.30455017089844,-96.73757934570312,-90.87259674072266,-84.59000396728516,-84.59000396728516,-78.26947784423828,-78.26947784423828,-79.38557434082031,-82.00320434570312,-83.7735366821289,-83.7735366821289,-79.69523620605469,-79.69523620605469,-82.92286682128906,-84.7882080078125,-88.68633270263672,-88.68633270263672,-85.59449005126953,-84.79661560058594,-83.35118103027344,-83.9816665649414,-80.52136993408203,-79.95506286621094,-81.3287353515625,-81.40951538085938,-82.75829315185547,-82.75829315185547,-83.74317169189453,-81.92662811279297,-80.1253662109375,-79.77645111083984,-77.3018569946289,-77.11981964111328,-77.09574890136719,-77.09574890136719,-78.10763549804688,-78.3909912109375,-82.71490478515625,-83.53854370117188,-87.78402709960938,-87.78402709960938,-91.9977035522461,-94.36882019042969,-91.83106994628906,-91.83106994628906,-90.02375030517578,-91.71238708496094,-89.32781219482422
0,-75.8095703125,-70.21685028076172,-70.99073791503906,-70.99073791503906,-68.01067352294922,-68.0544204711914,-69.4029769897461,-72.1466293334961,-79.01152801513672,-83.08893585205078,-83.13240814208984,-83.13240814208984,-81.30939483642578,-81.48172760009766,-75.76811218261719,-74.79457092285156,-74.2403793334961,-74.2403793334961,-81.14950561523438,-81.14950561523438,-82.0416259765625,-82.71373748779297,-81.61896514892578,-83.3401870727539,-80.840087890625,-80.840087890625,-79.20415496826172,-78.9800796508789,-78.6498031616211,-78.6498031616211,-76.4465560913086,-75.16853332519531,-80.16177368164062,-80.16177368164062,-86.31195831298828,-85.87162780761719,-81.4277114868164,-81.4277114868164,-78.49312591552734,-79.05656433105469,-80.86593627929688,-87.53373718261719,-82.29063415527344,-81.66156768798828,-83.7545394897461,-83.7545394897461,-82.01983642578125,-83.37633514404297,-80.12882995605469,-80.12882995605469,-80.32442474365234,-84.189453125,-85.31263732910156,-80.93321228027344,-77.90047454833984,-77.90047454833984,-80.52540588378906,-80.52540588378906,-84.04225158691406,-84.04225158691406,-82.13268280029297,-81.77860260009766,-80.57952880859375,-80.57952880859375,-83.0657730102539,-85.0224380493164,-84.1957778930664,-86.25959777832031,-80.66716766357422,-76.25757598876953,-71.8212661743164,-71.8212661743164,-67.59909057617188,-67.59909057617188,-67.85176086425781,-69.74207305908203,-68.97346496582031,-68.97346496582031,-68.06332397460938,-68.06332397460938,-68.42756652832031,-67.814208984375,-68.60984802246094,-68.60984802246094,-70.73494720458984,-72.83687591552734,-74.06829071044922,-75.91222381591797,-74.11189270019531,-72.12140655517578,-68.59626007080078,-70.75492858886719,-70.8070297241211,-70.8070297241211,-67.90251159667969,-67.16998291015625,-67.40746307373047,-63.54460144042969,-63.803401947021484,-66.983154296875,-70.01144409179688,-70.01144409179688,-70.32801055908203,-69.86486053466797,-68.7327880859375,-70.46842956542969,-72.76388549804688,-72.76388549804688,-72.92185974121094,-71.01666259765625,-71.3910903930664,-71.3910903930664,-75.49323272705078,-76.96096801757812,-73.11180114746094
0,-64.67044067382812,-58.318450927734375,-56.499629974365234,-56.499629974365234,-56.36221694946289,-59.19793701171875,-61.828521728515625,-70.14141082763672,-75.64207458496094,-74.34169006347656,-68.05247497558594,-68.05247497558594,-66.09288787841797,-64.94024658203125,-64.87125396728516,-66.8599624633789,-72.36756134033203,-72.36756134033203,-89.70741271972656,-89.70741271972656,-89.77928161621094,-89.89793395996094,-90.78520202636719,-88.91226959228516,-88.7261962890625,-88.7261962890625,-88.09393310546875,-88.37945556640625,-88.54959106445312,-88.54959106445312,-89.08367919921875,-89.76174926757812,-90.7549057006836,-90.7549057006836,-87.17373657226562,-85.5361328125,-83.19963836669922,-83.19963836669922,-83.94834899902344,-87.41201782226562,-90.44876861572266,-91.9048080444336,-90.24214172363281,-90.14998626708984,-89.0298843383789,-89.0298843383789,-88.5208740234375,-87.54369354248047,-87.86881256103516,-87.86881256103516,-88.24129486083984,-90.76921844482422,-92.61273193359375,-92.08871459960938,-88.26435852050781,-88.26435852050781,-88.88455200195312,-88.88455200195312,-88.68920135498047,-88.68920135498047,-89.36205291748047,-91.16011047363281,-90.54078674316406,-90.54078674316406,-89.16529846191406,-90.640625,-92.07855987548828,-79.4218978881836,-63.86469650268555,-55.102630615234375,-51.588409423828125,-51.588409423828125,-51.057456970214844,-51.057456970214844,-54.25750732421875,-58.17413330078125,-59.67838668823242,-59.67838668823242,-59.53065490722656,-59.53065490722656,-62.500465393066406,-62.9953498840332,-62.51835250854492,-62.51835250854492,-61.611515045166016,-63.17308807373047,-63.172393798828125,-63.66809844970703,-62.13468933105469,-61.55602264404297,-61.93647766113281,-62.4013786315918,-63.167938232421875,-63.167938232421875,-62.60655975341797,-61.35590744018555,-60.89672088623047,-63.06250762939453,-63.342411041259766,-63.81512451171875,-64.30951690673828,-64.30951690673828,-63.34743118286133,-63.162994384765625,-61.64535140991211,-61.7476806640625,-63.60634231567383,-63.60634231567383,-65.66532897949219,-64.78498840332031,-65.727783203125,-65.727783203125,-69.444091796875,-72.31919860839844,-79.68333435058594
0,-78.35265350341797,-72.59376525878906,-71.17926788330078,-71.17926788330078,-72.18802642822266,-77.96134185791016,-82.4039306640625,-90.87973022460938,-97.97218322753906,-80.5969009399414,-75.16352081298828,-75.16352081298828,-74.2386474609375,-74.40994262695312,-76.9115219116211,-81.05029296875,-87.01660919189453,-87.01660919189453,-99.90348052978516,-99.90348052978516,-99.16410827636719,-100.51324462890625,-101.67066955566406,-102.04725646972656,-101.45820617675781,-101.45820617675781,-101.51740264892578,-103.61072540283203,-104.48634338378906,-104.48634338378906,-105.48750305175781,-104.0134048461914,-104.55799102783203,-104.55799102783203,-101.6868667602539,-99.12541198730469,-97.40245056152344,-97.40245056152344,-97.98149108886719,-100.79261779785156,-101.76496887207031,-103.50785064697266,-104.0657730102539,-104.60724639892578,-104.58158874511719,-104.58158874511719,-102.7283935546875,-102.25249481201172,-102.10842895507812,-102.10842895507812,-103.26774597167969,-104.61520385742188,-103.66313934326172,-100.32575225830078,-100.78814697265625,-100.78814697265625,-102.58111572265625,-102.58111572265625,-101.56562805175781,-101.56562805175781,-100.45028686523438,-101.70335388183594,-101.93822479248047,-101.93822479248047,-103.27976989746094,-102.70124816894531,-92.12638854980469,-73.74254608154297,-60.624454498291016,-53.914581298828125,-48.615169525146484,-48.615169525146484,-44.93218994140625,-44.93218994140625,-47.850059509277344,-53.34313201904297,-54.197261810302734,-54.197261810302734,-58.79558563232422,-58.79558563232422,-59.84626007080078,-61.69336700439453,-60.2907600402832,-60.2907600402832,-59.400489807128906,-58.99452590942383,-59.59865188598633,-56.717899322509766,-56.16073989868164,-56.92972946166992,-59.34502029418945,-61.511558532714844,-59.990692138671875,-59.990692138671875,-60.942108154296875,-60.490943908691406,-57.256961822509766,-54.448204040527344,-55.03107452392578,-59.85547637939453,-63.32578659057617,-63.32578659057617,-62.13609313964844,-60.74689865112305,-60.06580352783203,-62.85554504394531,-67.54730987548828,-67.54730987548828,-77.20530700683594,-80.18009185791016,-80.20410919189453,-80.20410919189453,-79.24747467041016,-79.82638549804688,-88.47611236572266
0,-91.30243682861328,-87.47632598876953,-86.23954772949219,-86.23954772949219,-85.37785339355469,-88.12579345703125,-88.36985778808594,-91.92488098144531,-95.70368957519531,-102.14982604980469,-99.71112823486328,-99.71112823486328,-98.7807388305664,-97.9322509765625,-97.2187271118164,-99.35128021240234,-104.4269027709961,-104.4269027709961,-111.11138916015625,-111.11138916015625,-111.87360382080078,-112.05008697509766,-109.48357391357422,-110.91134643554688,-112.4656982421875,-112.4656982421875,-112.74385833740234,-112.59339904785156,-110.82365417480469,-110.82365417480469,-110.58119201660156,-111.37051391601562,-108.12523651123047,-108.12523651123047,-105.16753387451172,-104.04502868652344,-104.03083038330078,-104.03083038330078,-104.23619842529297,-102.11014556884766,-101.00108337402344,-100.45901489257812,-101.02192687988281,-101.01689147949219,-100.80009460449219,-100.80009460449219,-99.90216064453125,-103.43120574951172,-110.97608184814453,-110.97608184814453,-111.91961669921875,-111.1189956665039,-110.31549835205078,-109.08048248291016,-110.01302337646484,-110.01302337646484,-110.89506530761719,-110.89506530761719,-111.48265838623047,-111.48265838623047,-109.84327697753906,-110.02246856689453,-107.79290771484375,-107.79290771484375,-107.01982879638672,-107.40377807617188,-79.61392211914062,-59.119564056396484,-49.593570709228516,-42.91638946533203,-40.31110382080078,-40.31110382080078,-42.318626403808594,-42.318626403808594,-47.83315658569336,-58.1370735168457,-64.53860473632812,-64.53860473632812,-68.65125274658203,-68.65125274658203,-70.23933410644531,-72.96585845947266,-72.81552124023438,-72.81552124023438,-70.75293731689453,-68.99085998535156,-68.61534881591797,-67.82063293457031,-64.38345336914062,-63.62767791748047,-64.98920440673828,-63.04133605957031,-64.43001556396484,-64.43001556396484,-63.638465881347656,-62.19615173339844,-61.2696418762207,-60.34025192260742,-61.936798095703125,-67.4847640991211,-69.1384506225586,-69.1384506225586,-69.78844451904297,-69.032470703125,-66.63333892822266,-68.66593170166016,-72.54505157470703,-72.54505157470703,-77.74868774414062,-80.06729125976562,-79.51139068603516,-79.51139068603516,-78.62252807617188,-79.62346649169922,-84.6727294921875
0,-88.0707778930664,-81.8665542602539,-79.33024597167969,-79.33024597167969,-79.5955581665039,-82.76728057861328,-84.9646987915039,-90.87628936767578,-95.06873321533203,-102.74128723144531,-105.51350402832031,-105.51350402832031,-107.59345245361328,-108.53116607666016,-107.77849578857422,-108.36167907714844,-109.18223571777344,-109.18223571777344,-111.68986511230469,-111.68986511230469,-110.47931671142578,-109.45785522460938,-109.98992156982422,-112.4072036743164,-114.59558868408203,-114.59558868408203,-116.64814758300781,-116.43441009521484,-116.43926239013672,-116.43926239013672,-115.64874267578125,-115.25450897216797,-111.54915618896484,-111.54915618896484,-107.2664794921875,-106.43384552001953,-105.03628540039062,-105.03628540039062,-106.13407897949219,-109.2538833618164,-110.60350036621094,-109.9219741821289,-110.10123443603516,-109.15196228027344,-107.48302459716797,-107.48302459716797,-107.01253509521484,-107.47481536865234,-110.78812408447266,-110.78812408447266,-112.19572448730469,-112.47787475585938,-111.43981170654297,-110.67239379882812,-110.78339385986328,-110.78339385986328,-112.02762603759766,-112.02762603759766,-111.9328842163086,-111.9328842163086,-111.29631805419922,-112.78388977050781,-114.50715637207031,-114.50715637207031,-114.23779296875,-111.98387145996094,-76.05802154541016,-63.29043960571289,-56.0708122253418,-51.71628952026367,-48.366943359375,-48.366943359375,-44.6877555847168,-44.6877555847168,-42.7303466796875,-45.033851623535156,-45.88397979736328,-45.88397979736328,-51.46847915649414,-51.46847915649414,-53.17540740966797,-53.195350646972656,-53.089168548583984,-53.089168548583984,-52.7433967590332,-51.9467887878418,-52.839237213134766,-53.49678421020508,-53.47821807861328,-54.07509231567383,-55.582275390625,-57.36467361450195,-58.73331069946289,-58.73331069946289,-59.025108337402344,-58.38496398925781,-56.080257415771484,-52.45620346069336,-53.25440979003906,-57.17203140258789,-59.990238189697266,-59.990238189697266,-58.08510208129883,-56.60765075683594,-56.8259391784668,-58.89141845703125,-63.60926055908203,-63.60926055908203,-67.6058120727539,-70.78116607666016,-71.32844543457031,-71.32844543457031,-74.48887634277344,-75.6246109008789,-83.74394989013672
0,-91.63195037841797,-87.616455078125,-87.41017150878906,-87.41017150878906,-87.26634979248047,-90.66239166259766,-93.26971435546875,-100.77017211914062,-107.8431167602539,-111.54633331298828,-110.96615600585938,-110.96615600585938,-111.36125946044922,-111.06208038330078,-111.36776733398438,-110.43497467041016,-112.84009552001953,-112.84009552001953,-119.0874252319336,-119.0874252319336,-120.24104309082031,-120.57109832763672,-118.19010162353516,-116.3165283203125,-114.48816680908203,-114.48816680908203,-114.38018035888672,-115.51549530029297,-116.01202392578125,-116.01202392578125,-117.23184204101562,-117.61347961425781,-114.13665771484375,-114.13665771484375,-110.89161682128906,-109.90325927734375,-109.39667510986328,-109.39667510986328,-109.4495849609375,-110.42941284179688,-109.8325424194336,-106.89598083496094,-103.06835174560547,-102.51813507080078,-102.15504455566406,-102.15504455566406,-105.8632583618164,-111.22230529785156,-115.23236846923828,-115.23236846923828,-115.42570495605469,-116.87223052978516,-116.61055755615234,-117.41922760009766,-116.46687316894531,-116.46687316894531,-116.3379135131836,-116.3379135131836,-118.39600372314453,-118.39600372314453,-121.16472625732422,-118.93708038330078,-118.50398254394531,-118.50398254394531,-117.86090087890625,-116.93727111816406,-84.77549743652344,-70.19367980957031,-61.179317474365234,-57.626399993896484,-56.44677734375,-56.44677734375,-54.6064567565918,-54.6064567565918,-54.928348541259766,-58.08903121948242,-59.08270263671875,-59.08270263671875,-59.98822021484375,-59.98822021484375,-60.238433837890625,-59.950096130371094,-58.02900314331055,-58.02900314331055,-56.50577163696289,-56.77782440185547,-57.6287727355957,-54.85816192626953,-53.06981658935547,-51.73992156982422,-51.6280517578125,-52.34202575683594,-52.542198181152344,-52.542198181152344,-53.65631103515625,-54.162349700927734,-52.630470275878906,-51.59432601928711,-52.823787689208984,-57.36238479614258,-61.60348129272461,-61.60348129272461,-61.83284378051758,-62.053585052490234,-63.2440071105957,-65.76878356933594,-69.30521392822266,-69.30521392822266,-70.59410858154297,-70.70639038085938,-70.41576385498047,-70.41576385498047,-73.17029571533203,-75.41209411621094,-80.52377319335938
0,-96.3092269897461,-92.95169830322266,-94.08059692382812,-94.08059692382812,-95.68191528320312,-100.07709503173828,-101.94436645507812,-106.72480010986328,-110.47244262695312,-111.1360855102539,-111.54967498779297,-111.54967498779297,-112.07989501953125,-112.77974700927734,-114.20662689208984,-115.77295684814453,-117.01248168945312,-117.01248168945312,-117.43082427978516,-117.43082427978516,-118.07740020751953,-119.5709457397461,-119.22611999511719,-117.30821990966797,-116.89218139648438,-116.89218139648438,-117.3502197265625,-117.65048217773438,-117.99694061279297,-117.99694061279297,-118.43209838867188,-117.68822479248047,-115.74819946289062,-115.74819946289062,-114.3797378540039,-113.46691131591797,-111.35900115966797,-111.35900115966797,-110.32002258300781,-112.25019836425781,-113.38347625732422,-113.73419952392578,-111.9071273803711,-111.9083251953125,-112.9187240600586,-112.9187240600586,-114.32779693603516,-117.3189468383789,-114.37799835205078,-114.37799835205078,-112.94564056396484,-111.5693130493164,-111.90766906738281,-114.13899993896484,-116.85466766357422,-116.85466766357422,-117.87055969238281,-117.87055969238281,-117.70893859863281,-117.70893859863281,-119.21522521972656,-118.73326110839844,-117.8680648803711,-117.8680648803711,-119.6723403930664,-117.26558685302734,-88.65166473388672,-72.50130462646484,-63.42125701904297,-59.68879318237305,-59.95066833496094,-59.95066833496094,-59.95405578613281,-59.95405578613281,-59.96921157836914,-59.702247619628906,-59.465274810791016,-59.465274810791016,-56.70027160644531,-56.70027160644531,-55.01534652709961,-55.10464096069336,-54.389984130859375,-54.389984130859375,-52.654808044433594,-51.93833923339844,-51.14023971557617,-50.40888595581055,-51.661582946777344,-53.11669921875,-56.01921844482422,-59.3997688293457,-60.816505432128906,-60.816505432128906,-59.811588287353516,-59.270790100097656,-59.42942810058594,-59.18547058105469,-59.32286834716797,-61.898597717285156,-63.9541130065918,-63.9541130065918,-64.35899353027344,-65.16096496582031,-65.94778442382812,-68.0725326538086,-70.59194946289062,-70.59194946289062,-71.50245666503906,-73.73606872558594,-75.15620422363281,-75.15620422363281,-77.01837158203125,-78.41596221923828,-84.3936996459961
0,-105.94824981689453,-99.88300323486328,-98.505859375,-98.505859375,-98.53164672851562,-100.38306427001953,-102.08026885986328,-106.20924377441406,-113.21682739257812,-114.86209106445312,-113.04988861083984,-113.04988861083984,-111.92488098144531,-111.27804565429688,-112.06481170654297,-113.9863052368164,-114.2369613647461,-114.2369613647461,-117.887451171875,-117.887451171875,-117.7005386352539,-117.51885223388672,-117.45430755615234,-118.59294891357422,-119.88337707519531,-119.88337707519531,-118.675537109375,-117.24783325195312,-117.39513397216797,-117.39513397216797,-118.11661529541016,-118.56342315673828,-119.47457885742188,-119.47457885742188,-119.26577758789062,-119.06434631347656,-117.46109771728516,-117.46109771728516,-117.65181732177734,-117.56816101074219,-116.9117202758789,-116.65846252441406,-116.53590393066406,-117.15823364257812,-117.39423370361328,-117.39423370361328,-117.33399963378906,-117.0342025756836,-117.24299621582031,-117.24299621582031,-117.1124267578125,-117.70623016357422,-118.20926666259766,-117.14794921875,-117.71285247802734,-117.71285247802734,-118.25738525390625,-118.25738525390625,-117.88500213623047,-117.88500213623047,-115.55191040039062,-115.90803527832031,-115.79843139648438,-115.79843139648438,-116.89096069335938,-114.7302017211914,-80.15380096435547,-64.64620208740234,-56.20574188232422,-52.82062911987305,-52.560916900634766,-52.560916900634766,-48.78746032714844,-48.78746032714844,-48.11008834838867,-50.7739143371582,-53.680789947509766,-53.680789947509766,-58.91218948364258,-58.91218948364258,-60.91230010986328,-62.91535186767578,-66.01521301269531,-66.01521301269531,-67.17859649658203,-65.65288543701172,-65.78582000732422,-64.74497985839844,-64.10824584960938,-63.78398513793945,-65.30857849121094,-65.55242156982422,-67.58216094970703,-67.58216094970703,-68.07328033447266,-68.63706970214844,-68.68333435058594,-68.8819808959961,-70.2356948852539,-73.41891479492188,-74.46613311767578,-74.46613311767578,-74.63165283203125,-75.02891540527344,-74.80665588378906,-75.5651626586914,-76.66146850585938,-76.66146850585938,-78.0086669921875,-78.09014892578125,-79.14400482177734,-79.14400482177734,-81.18601989746094,-82.06575775146484,-87.90748596191406
0,-103.98228454589844,-99.81649017333984,-98.06231689453125,-98.06231689453125,-98.0895767211914,-100.07713317871094,-102.25725555419922,-108.03146362304688,-115.2591323852539,-117.71888732910156,-115.42658996582031,-115.42658996582031,-113.86054229736328,-113.1431655883789,-112.58484649658203,-114.91349029541016,-117.75635528564453,-117.75635528564453,-119.26024627685547,-119.26024627685547,-120.40113830566406,-120.9462661743164,-120.56050109863281,-119.89437866210938,-119.71517181396484,-119.71517181396484,-119.68458557128906,-120.10784912109375,-120.72264099121094,-120.72264099121094,-120.87812042236328,-120.65119171142578,-122.42264556884766,-122.42264556884766,-120.22095489501953,-119.86397552490234,-119.76527404785156,-119.76527404785156,-118.5523452758789,-118.96038055419922,-118.90404510498047,-117.83129119873047,-118.0981216430664,-116.90674591064453,-116.11438751220703,-116.11438751220703,-114.85751342773438,-116.34716796875,-117.31771850585938,-117.31771850585938,-118.4946060180664,-118.3036880493164,-118.02494812011719,-118.77539825439453,-118.60120391845703,-118.60120391845703,-118.78864288330078,-118.78864288330078,-117.55670928955078,-117.55670928955078,-117.20858764648438,-118.07849884033203,-117.96696472167969,-117.96696472167969,-118.11145782470703,-113.45826721191406,-76.60844421386719,-61.27739334106445,-53.54752731323242,-50.8143196105957,-52.51451110839844,-52.51451110839844,-61.728328704833984,-61.728328704833984,-64.96534729003906,-66.32040405273438,-67.28270721435547,-67.28270721435547,-69.28239440917969,-69.28239440917969,-71.22782897949219,-72.36708068847656,-72.37469482421875,-72.37469482421875,-72.38218688964844,-73.88400268554688,-74.51744842529297,-75.1623306274414,-77.03917694091797,-78.16619110107422,-79.20932006835938,-80.52328491210938,-80.92973327636719,-80.92973327636719,-81.73725128173828,-80.80956268310547,-79.40666198730469,-78.33087921142578,-79.29358673095703,-82.16319274902344,-84.96332550048828,-84.96332550048828,-86.61355590820312,-87.01811981201172,-86.16297149658203,-87.1554183959961,-89.57048797607422,-89.57048797607422,-92.15396881103516,-95.79549407958984,-97.05489349365234,-97.05489349365234,-101.74827575683594,-103.87486267089844,-110.7157211303711
