0,-82.07290649414062,-87.8490219116211,-87.8490219116211,-87.8490219116211,-99.59422302246094,-99.59422302246094,-99.59422302246094,-100.73619842529297,-100.73619842529297,-100.73619842529297,-87.20523071289062,-87.20523071289062,-87.20523071289062,-85.18047332763672,-85.18047332763672,-90.33358764648438,-88.7752456665039,-88.7752456665039,-88.7752456665039,-88.7752456665039,-100.82325744628906,-100.82325744628906,-98.27642822265625,-98.27642822265625,-97.68006896972656,-97.68006896972656,-97.68006896972656,-97.68006896972656,-94.32730102539062,-94.32730102539062,-102.91980743408203,-102.91980743408203,-102.91980743408203,-99.60176086425781,-99.60176086425781,-99.60176086425781,-105.33016204833984,-105.33016204833984,-105.66146087646484,-105.66146087646484,-105.66146087646484,-108.67438507080078,-108.67438507080078,-108.67438507080078,-104.89356231689453,-104.89356231689453,-104.89356231689453,-88.08186340332031,-88.08186340332031,-81.64798736572266,-81.64798736572266,-81.64798736572266,-87.90548706054688,-87.90548706054688,-91.21407318115234,-91.21407318115234,-90.96041107177734,-90.96041107177734,-87.49553680419922,-87.49553680419922,-87.49553680419922,-93.43245697021484,-86.02877044677734,-86.02877044677734,-86.02877044677734,-87.76445007324219,-87.76445007324219,-87.76445007324219,-90.42964935302734,-95.26264953613281,-95.26264953613281,-98.76524353027344,-98.76524353027344,-98.76524353027344,-98.76524353027344,-92.4587631225586,-92.4587631225586,-89.31595611572266,-89.31595611572266,-89.31595611572266,-91.75971984863281,-91.75971984863281,-91.75971984863281,-88.07373046875,-89.62186431884766,-89.62186431884766,-96.29200744628906,-96.29200744628906,-96.29200744628906,-96.29200744628906,-97.15550231933594,-97.15550231933594,-100.20458984375,-100.20458984375,-106.1232681274414,-106.1232681274414,-106.69528198242188,-106.69528198242188,-101.72315979003906,-101.72315979003906,-97.27994537353516,-97.27994537353516,-97.27994537353516,-100.65145111083984,-100.65145111083984,-102.06944274902344
0,-64.87434387207031,-74.06210327148438,-74.06210327148438,-74.06210327148438,-87.3279037475586,-87.3279037475586,-87.3279037475586,-87.22423553466797,-87.22423553466797,-87.22423553466797,-71.2906723022461,-71.2906723022461,-71.2906723022461,-73.75936889648438,-73.75936889648438,-77.0821304321289,-80.70970916748047,-80.70970916748047,-80.70970916748047,-80.70970916748047,-89.93418884277344,-89.93418884277344,-99.335205078125,-99.335205078125,-96.33516693115234,-96.33516693115234,-96.33516693115234,-96.33516693115234,-100.00663757324219,-100.00663757324219,-91.96773529052734,-91.96773529052734,-91.96773529052734,-90.38613891601562,-90.38613891601562,-90.38613891601562,-95.66242980957031,-95.66242980957031,-100.255615234375,-100.255615234375,-100.255615234375,-104.21316528320312,-104.21316528320312,-104.21316528320312,-95.93572998046875,-95.93572998046875,-95.93572998046875,-83.53057098388672,-83.53057098388672,-79.22276306152344,-79.22276306152344,-79.22276306152344,-79.17799377441406,-79.17799377441406,-79.4527359008789,-79.4527359008789,-79.44476318359375,-79.44476318359375,-84.2579116821289,-84.2579116821289,-84.2579116821289,-85.97938537597656,-85.28729248046875,-85.28729248046875,-85.28729248046875,-80.09243774414062,-80.09243774414062,-80.09243774414062,-85.34961700439453,-86.33411407470703,-86.33411407470703,-86.10594940185547,-86.10594940185547,-86.10594940185547,-86.10594940185547,-83.51710510253906,-83.51710510253906,-82.77374267578125,-82.77374267578125,-82.77374267578125,-83.19341278076172,-83.19341278076172,-83.19341278076172,-93.29290771484375,-84.57437896728516,-84.57437896728516,-88.00922393798828,-88.00922393798828,-88.00922393798828,-88.00922393798828,-85.90679931640625,-85.90679931640625,-92.79052734375,-92.79052734375,-92.55721282958984,-92.55721282958984,-94.99221801757812,-94.99221801757812,-96.5094985961914,-96.5094985961914,-102.55323028564453,-102.55323028564453,-102.55323028564453,-99.12635803222656,-99.12635803222656,-96.8637924194336
0,-65.73985290527344,-79.36994934082031,-79.36994934082031,-79.36994934082031,-90.31600189208984,-90.31600189208984,-90.31600189208984,-83.18407440185547,-83.18407440185547,-83.18407440185547,-71.0624008178711,-71.0624008178711,-71.0624008178711,-73.50151824951172,-73.50151824951172,-83.6760482788086,-94.23111724853516,-94.23111724853516,-94.23111724853516,-94.23111724853516,-101.8134536743164,-101.8134536743164,-104.7221908569336,-104.7221908569336,-103.07495880126953,-103.07495880126953,-103.07495880126953,-103.07495880126953,-103.56941223144531,-103.56941223144531,-99.76629638671875,-99.76629638671875,-99.76629638671875,-102.53009796142578,-102.53009796142578,-102.53009796142578,-104.67513275146484,-104.67513275146484,-106.5875473022461,-106.5875473022461,-106.5875473022461,-104.63412475585938,-104.63412475585938,-104.63412475585938,-83.71708679199219,-83.71708679199219,-83.71708679199219,-59.542259216308594,-59.542259216308594,-56.13447952270508,-56.13447952270508,-56.13447952270508,-64.79893493652344,-64.79893493652344,-64.04655456542969,-64.04655456542969,-66.42213439941406,-66.42213439941406,-70.26077270507812,-70.26077270507812,-70.26077270507812,-72.16399383544922,-71.13016510009766,-71.13016510009766,-71.13016510009766,-71.44905853271484,-71.44905853271484,-71.44905853271484,-69.60649108886719,-71.1920394897461,-71.1920394897461,-70.47542572021484,-70.47542572021484,-70.47542572021484,-70.47542572021484,-69.00232696533203,-69.00232696533203,-69.466552734375,-69.466552734375,-69.466552734375,-71.99976348876953,-71.99976348876953,-71.99976348876953,-69.99518585205078,-75.42858123779297,-75.42858123779297,-78.30046081542969,-78.30046081542969,-78.30046081542969,-78.30046081542969,-83.72235870361328,-83.72235870361328,-87.5498275756836,-87.5498275756836,-91.89459991455078,-91.89459991455078,-94.38864135742188,-94.38864135742188,-99.70248413085938,-99.70248413085938,-100.82008361816406,-100.82008361816406,-100.82008361816406,-100.61612701416016,-100.61612701416016,-104.69844055175781
0,-85.49747467041016,-96.24928283691406,-96.24928283691406,-96.24928283691406,-95.17530822753906,-95.17530822753906,-95.17530822753906,-91.47620391845703,-91.47620391845703,-91.47620391845703,-81.4599609375,-81.4599609375,-81.4599609375,-86.08163452148438,-86.08163452148438,-98.357177734375,-104.17225646972656,-104.17225646972656,-104.17225646972656,-104.17225646972656,-109.54545593261719,-109.54545593261719,-109.92996215820312,-109.92996215820312,-110.08424377441406,-110.08424377441406,-110.08424377441406,-110.08424377441406,-114.78614807128906,-114.78614807128906,-116.25950622558594,-116.25950622558594,-116.25950622558594,-116.33087921142578,-116.33087921142578,-116.33087921142578,-117.55081939697266,-117.55081939697266,-113.7307357788086,-113.7307357788086,-113.7307357788086,-114.97410583496094,-114.97410583496094,-114.97410583496094,-79.8187255859375,-79.8187255859375,-79.8187255859375,-61.53510284423828,-61.53510284423828,-53.33976745605469,-53.33976745605469,-53.33976745605469,-59.8482780456543,-59.8482780456543,-65.09960174560547,-65.09960174560547,-64.19530487060547,-64.19530487060547,-66.89717102050781,-66.89717102050781,-66.89717102050781,-67.52666473388672,-68.74346160888672,-68.74346160888672,-68.74346160888672,-67.80091094970703,-67.80091094970703,-67.80091094970703,-67.1562728881836,-66.82244873046875,-66.82244873046875,-69.2982406616211,-69.2982406616211,-69.2982406616211,-69.2982406616211,-67.77349090576172,-67.77349090576172,-65.92940521240234,-65.92940521240234,-65.92940521240234,-67.3994140625,-67.3994140625,-67.3994140625,-74.34660339355469,-76.2261962890625,-76.2261962890625,-80.20223999023438,-80.20223999023438,-80.20223999023438,-80.20223999023438,-87.10791015625,-87.10791015625,-89.72348022460938,-89.72348022460938,-88.65947723388672,-88.65947723388672,-87.18920135498047,-87.18920135498047,-91.69610595703125,-91.69610595703125,-95.40711975097656,-95.40711975097656,-95.40711975097656,-104.23002624511719,-104.23002624511719,-106.46654510498047
0,-91.11246490478516,-92.75916290283203,-92.75916290283203,-92.75916290283203,-90.72472381591797,-90.72472381591797,-90.72472381591797,-92.65231323242188,-92.65231323242188,-92.65231323242188,-89.96898651123047,-89.96898651123047,-89.96898651123047,-90.4752197265625,-90.4752197265625,-93.13473510742188,-104.4167709350586,-104.4167709350586,-104.4167709350586,-104.4167709350586,-113.51808166503906,-113.51808166503906,-111.44380950927734,-111.44380950927734,-113.71600341796875,-113.71600341796875,-113.71600341796875,-113.71600341796875,-118.87411499023438,-118.87411499023438,-122.39114379882812,-122.39114379882812,-122.39114379882812,-118.44422912597656,-118.44422912597656,-118.44422912597656,-117.11986541748047,-117.11986541748047,-111.23101043701172,-111.23101043701172,-111.23101043701172,-112.31488800048828,-112.31488800048828,-112.31488800048828,-70.95123291015625,-70.95123291015625,-70.95123291015625,-51.846126556396484,-51.846126556396484,-46.391357421875,-46.391357421875,-46.391357421875,-58.857398986816406,-58.857398986816406,-72.15609741210938,-72.15609741210938,-69.51170349121094,-69.51170349121094,-68.81965637207031,-68.81965637207031,-68.81965637207031,-72.91317749023438,-69.48700714111328,-69.48700714111328,-69.48700714111328,-67.45024108886719,-67.45024108886719,-67.45024108886719,-67.50357055664062,-67.47284698486328,-67.47284698486328,-71.50084686279297,-71.50084686279297,-71.50084686279297,-71.50084686279297,-66.07498931884766,-66.07498931884766,-68.04583740234375,-68.04583740234375,-68.04583740234375,-69.7391357421875,-69.7391357421875,-69.7391357421875,-70.5919189453125,-75.17314910888672,-75.17314910888672,-80.63560485839844,-80.63560485839844,-80.63560485839844,-80.63560485839844,-81.32682037353516,-81.32682037353516,-81.67389678955078,-81.67389678955078,-82.03180694580078,-82.03180694580078,-86.89627075195312,-86.89627075195312,-92.49154663085938,-92.49154663085938,-97.67396545410156,-97.67396545410156,-97.67396545410156,-95.58075714111328,-95.58075714111328,-96.32071685791016
0,-88.56324005126953,-97.6631088256836,-97.6631088256836,-97.6631088256836,-105.12835693359375,-105.12835693359375,-105.12835693359375,-103.307861328125,-103.307861328125,-103.307861328125,-97.80885314941406,-97.80885314941406,-97.80885314941406,-99.12249755859375,-99.12249755859375,-103.408203125,-107.50626373291016,-107.50626373291016,-107.50626373291016,-107.50626373291016,-114.25245666503906,-114.25245666503906,-120.0284423828125,-120.0284423828125,-120.08525848388672,-120.08525848388672,-120.08525848388672,-120.08525848388672,-117.81755828857422,-117.81755828857422,-114.64427947998047,-114.64427947998047,-114.64427947998047,-114.30741119384766,-114.30741119384766,-114.30741119384766,-119.25808715820312,-119.25808715820312,-120.50151824951172,-120.50151824951172,-120.50151824951172,-120.66145324707031,-120.66145324707031,-120.66145324707031,-83.76069641113281,-83.76069641113281,-83.76069641113281,-63.677791595458984,-63.677791595458984,-52.749717712402344,-52.749717712402344,-52.749717712402344,-53.780330657958984,-53.780330657958984,-58.03732681274414,-58.03732681274414,-55.99673080444336,-55.99673080444336,-60.425479888916016,-60.425479888916016,-60.425479888916016,-59.12975311279297,-58.78706741333008,-58.78706741333008,-58.78706741333008,-61.44768524169922,-61.44768524169922,-61.44768524169922,-63.99034881591797,-63.32029724121094,-63.32029724121094,-64.33222961425781,-64.33222961425781,-64.33222961425781,-64.33222961425781,-64.14409637451172,-64.14409637451172,-63.95314407348633,-63.95314407348633,-63.95314407348633,-66.81352996826172,-66.81352996826172,-66.81352996826172,-68.28070068359375,-72.72108459472656,-72.72108459472656,-76.7308120727539,-76.7308120727539,-76.7308120727539,-76.7308120727539,-81.67389678955078,-81.67389678955078,-86.15950012207031,-86.15950012207031,-89.85631561279297,-89.85631561279297,-91.93144989013672,-91.93144989013672,-94.43302154541016,-94.43302154541016,-99.21100616455078,-99.21100616455078,-99.21100616455078,-99.04507446289062,-99.04507446289062,-103.30762481689453
0,-95.52032470703125,-107.89630889892578,-107.89630889892578,-107.89630889892578,-113.66085815429688,-113.66085815429688,-113.66085815429688,-110.96228790283203,-110.96228790283203,-110.96228790283203,-110.45381927490234,-110.45381927490234,-110.45381927490234,-112.4828109741211,-112.4828109741211,-115.97075653076172,-112.69759368896484,-112.69759368896484,-112.69759368896484,-112.69759368896484,-118.51416778564453,-118.51416778564453,-116.95088958740234,-116.95088958740234,-119.21510314941406,-119.21510314941406,-119.21510314941406,-119.21510314941406,-117.85563659667969,-117.85563659667969,-117.79287719726562,-117.79287719726562,-117.79287719726562,-118.84890747070312,-118.84890747070312,-118.84890747070312,-123.48135375976562,-123.48135375976562,-126.21308898925781,-126.21308898925781,-126.21308898925781,-125.51939392089844,-125.51939392089844,-125.51939392089844,-87.24608612060547,-87.24608612060547,-87.24608612060547,-73.4475326538086,-73.4475326538086,-68.24533081054688,-68.24533081054688,-68.24533081054688,-72.40919494628906,-72.40919494628906,-72.50108337402344,-72.50108337402344,-71.88036346435547,-71.88036346435547,-69.16014862060547,-69.16014862060547,-69.16014862060547,-69.36395263671875,-68.17887115478516,-68.17887115478516,-68.17887115478516,-66.05667114257812,-66.05667114257812,-66.05667114257812,-67.94313049316406,-67.76719665527344,-67.76719665527344,-68.33403778076172,-68.33403778076172,-68.33403778076172,-68.33403778076172,-69.43229675292969,-69.43229675292969,-72.06766510009766,-72.06766510009766,-72.06766510009766,-75.14191436767578,-75.14191436767578,-75.14191436767578,-75.3887710571289,-76.33714294433594,-76.33714294433594,-80.47816467285156,-80.47816467285156,-80.47816467285156,-80.47816467285156,-85.98471069335938,-85.98471069335938,-89.85707092285156,-89.85707092285156,-93.97884368896484,-93.97884368896484,-93.69500732421875,-93.69500732421875,-96.4964370727539,-96.4964370727539,-100.87577056884766,-100.87577056884766,-100.87577056884766,-104.03485870361328,-104.03485870361328,-109.83831024169922
0,-105.4911880493164,-107.40227508544922,-107.40227508544922,-107.40227508544922,-111.50570678710938,-111.50570678710938,-111.50570678710938,-112.06292724609375,-112.06292724609375,-112.06292724609375,-110.6073989868164,-110.6073989868164,-110.6073989868164,-111.83370208740234,-111.83370208740234,-116.58583068847656,-120.63604736328125,-120.63604736328125,-120.63604736328125,-120.63604736328125,-124.24424743652344,-124.24424743652344,-124.44869995117188,-124.44869995117188,-123.91657257080078,-123.91657257080078,-123.91657257080078,-123.91657257080078,-127.45343017578125,-127.45343017578125,-126.27971649169922,-126.27971649169922,-126.27971649169922,-124.14519500732422,-124.14519500732422,-124.14519500732422,-123.583251953125,-123.583251953125,-124.39917755126953,-124.39917755126953,-124.39917755126953,-124.18151092529297,-124.18151092529297,-124.18151092529297,-92.33026123046875,-92.33026123046875,-92.33026123046875,-79.83269500732422,-79.83269500732422,-76.3486099243164,-76.3486099243164,-76.3486099243164,-76.74200439453125,-76.74200439453125,-72.81353759765625,-72.81353759765625,-71.94342041015625,-71.94342041015625,-71.33204650878906,-71.33204650878906,-71.33204650878906,-70.34200286865234,-71.03050231933594,-71.03050231933594,-71.03050231933594,-69.84089660644531,-69.84089660644531,-69.84089660644531,-70.24556732177734,-73.09188079833984,-73.09188079833984,-74.1202163696289,-74.1202163696289,-74.1202163696289,-74.1202163696289,-76.20686340332031,-76.20686340332031,-77.48139190673828,-77.48139190673828,-77.48139190673828,-78.41815185546875,-78.41815185546875,-78.41815185546875,-78.13116455078125,-82.83955383300781,-82.83955383300781,-90.33203125,-90.33203125,-90.33203125,-90.33203125,-91.9316177368164,-91.9316177368164,-93.84767150878906,-93.84767150878906,-94.64716339111328,-94.64716339111328,-101.59038543701172,-101.59038543701172,-104.8419189453125,-104.8419189453125,-111.1285629272461,-111.1285629272461,-111.1285629272461,-113.74305725097656,-113.74305725097656,-119.0396728515625
0,-104.11275482177734,-108.99482727050781,-108.99482727050781,-108.99482727050781,-106.86371612548828,-106.86371612548828,-106.86371612548828,-103.22361755371094,-103.22361755371094,-103.22361755371094,-102.907958984375,-102.907958984375,-102.907958984375,-104.44441223144531,-104.44441223144531,-115.01988983154297,-124.11216735839844,-124.11216735839844,-124.11216735839844,-124.11216735839844,-124.7851791381836,-124.7851791381836,-124.13981628417969,-124.13981628417969,-126.00415802001953,-126.00415802001953,-126.00415802001953,-126.00415802001953,-126.22500610351562,-126.22500610351562,-124.17160034179688,-124.17160034179688,-124.17160034179688,-125.20149230957031,-125.20149230957031,-125.20149230957031,-123.6238784790039,-123.6238784790039,-126.78279113769531,-126.78279113769531,-126.78279113769531,-127.08965301513672,-127.08965301513672,-127.08965301513672,-90.7697525024414,-90.7697525024414,-90.7697525024414,-70.58055114746094,-70.58055114746094,-60.09860610961914,-60.09860610961914,-60.09860610961914,-61.87699508666992,-61.87699508666992,-68.26020050048828,-68.26020050048828,-69.30982971191406,-69.30982971191406,-71.77442169189453,-71.77442169189453,-71.77442169189453,-71.50808715820312,-71.91251373291016,-71.91251373291016,-71.91251373291016,-71.67069244384766,-71.67069244384766,-71.67069244384766,-69.98116302490234,-74.57649993896484,-74.57649993896484,-76.59962463378906,-76.59962463378906,-76.59962463378906,-76.59962463378906,-77.90691375732422,-77.90691375732422,-79.04965209960938,-79.04965209960938,-79.04965209960938,-81.88912200927734,-81.88912200927734,-81.88912200927734,-80.603271484375,-82.34417724609375,-82.34417724609375,-84.72882080078125,-84.72882080078125,-84.72882080078125,-84.72882080078125,-88.75448608398438,-88.75448608398438,-97.27562713623047,-97.27562713623047,-107.98527526855469,-107.98527526855469,-113.59226989746094,-113.59226989746094,-120.85039520263672,-120.85039520263672,-121.84368896484375,-121.84368896484375,-121.84368896484375,-120.42558288574219,-120.42558288574219,-125.57414245605469
0,-107.81458282470703,-114.46365356445312,-114.46365356445312,-114.46365356445312,-120.52886962890625,-120.52886962890625,-120.52886962890625,-115.94961547851562,-115.94961547851562,-115.94961547851562,-113.37512969970703,-113.37512969970703,-113.37512969970703,-114.77208709716797,-114.77208709716797,-120.1413345336914,-123.00255584716797,-123.00255584716797,-123.00255584716797,-123.00255584716797,-126.55357360839844,-126.55357360839844,-126.59273529052734,-126.59273529052734,-125.88294982910156,-125.88294982910156,-125.88294982910156,-125.88294982910156,-126.5466079711914,-126.5466079711914,-122.87251281738281,-122.87251281738281,-122.87251281738281,-122.45671844482422,-122.45671844482422,-122.45671844482422,-122.85044860839844,-122.85044860839844,-126.93003845214844,-126.93003845214844,-126.93003845214844,-128.0591278076172,-128.0591278076172,-128.0591278076172,-85.4690170288086,-85.4690170288086,-85.4690170288086,-74.3007583618164,-74.3007583618164,-70.99715423583984,-70.99715423583984,-70.99715423583984,-73.74742889404297,-73.74742889404297,-78.50930786132812,-78.50930786132812,-78.81130981445312,-78.81130981445312,-83.71038055419922,-83.71038055419922,-83.71038055419922,-83.3337173461914,-84.03083038330078,-84.03083038330078,-84.03083038330078,-83.77867126464844,-83.77867126464844,-83.77867126464844,-87.33305358886719,-88.5262680053711,-88.5262680053711,-90.1241226196289,-90.1241226196289,-90.1241226196289,-90.1241226196289,-88.59613037109375,-88.59613037109375,-89.39628601074219,-89.39628601074219,-89.39628601074219,-93.43367004394531,-93.43367004394531,-93.43367004394531,-95.27926635742188,-99.72985076904297,-99.72985076904297,-103.61237335205078,-103.61237335205078,-103.61237335205078,-103.61237335205078,-110.02265167236328,-110.02265167236328,-117.15826416015625,-117.15826416015625,-123.42997741699219,-123.42997741699219,-125.27471160888672,-125.27471160888672,-127.17170715332031,-127.17170715332031,-128.11846923828125,-128.11846923828125,-128.11846923828125,-127.37976837158203,-127.37976837158203,-125.86180114746094
