0,-101.51361083984375,-83.84056854248047,-83.84056854248047,-83.84056854248047,-80.07398223876953,-80.07398223876953,-80.07398223876953,-85.4789047241211,-85.4789047241211,-92.05992889404297,-92.05992889404297,-92.05992889404297,-92.05992889404297,-84.94561004638672,-84.94561004638672,-84.3491439819336,-84.3491439819336,-96.37792205810547,-96.37792205810547,-96.37792205810547,-96.37792205810547,-106.61939239501953,-106.61939239501953,-112.66686248779297,-112.66686248779297,-106.40145111083984,-106.40145111083984,-106.40145111083984,-104.53055572509766,-104.53055572509766,-104.53055572509766,-106.06494140625,-106.06494140625,-106.06494140625,-106.71212768554688,-106.71212768554688,-106.71212768554688,-101.08190155029297,-101.08190155029297,-101.08190155029297,-97.1369857788086,-97.1369857788086,-97.1369857788086,-101.17861938476562,-101.17861938476562,-111.61368560791016,-111.61368560791016,-111.61368560791016,-112.71695709228516,-112.71695709228516,-112.71695709228516,-113.6135482788086,-113.6135482788086,-116.54606628417969,-116.54606628417969,-116.54606628417969,-116.54606628417969,-116.06210327148438,-116.06210327148438,-111.61279296875,-111.61279296875,-118.8440933227539,-118.8440933227539,-118.8440933227539,-118.8440933227539,-100.6917724609375,-100.6917724609375,-86.52857208251953,-86.52857208251953,-86.52857208251953,-82.72575378417969,-82.72575378417969,-82.72575378417969,-96.58059692382812,-96.58059692382812,-96.58059692382812,-87.53590393066406,-87.53590393066406,-87.99369812011719,-89.40180206298828,-89.40180206298828,-89.40180206298828,-86.75296020507812,-86.75296020507812,-86.75296020507812,-89.47765350341797,-89.47765350341797,-92.1987075805664,-92.1987075805664,-92.1987075805664,-92.1987075805664,-90.96810913085938,-90.96810913085938,-86.7923583984375,-86.7923583984375,-87.58425903320312,-87.58425903320312,-87.58425903320312,-87.58425903320312,-91.87689971923828,-91.87689971923828,-94.72354125976562,-94.72354125976562,-93.32791900634766,-93.32791900634766,-93.32791900634766,-96.740478515625,-96.740478515625,-101.14884948730469,-101.14884948730469,-103.59457397460938,-103.59457397460938,-103.59457397460938,-108.4814453125,-108.4814453125,-108.4814453125,-105.046630859375
0,-86.02324676513672,-64.88554382324219,-64.88554382324219,-64.88554382324219,-64.26637268066406,-64.26637268066406,-64.26637268066406,-77.96308898925781,-77.96308898925781,-78.9547348022461,-78.9547348022461,-78.9547348022461,-78.9547348022461,-68.24581909179688,-68.24581909179688,-74.83090209960938,-74.83090209960938,-84.36553955078125,-84.36553955078125,-84.36553955078125,-84.36553955078125,-97.57342529296875,-97.57342529296875,-99.61280059814453,-99.61280059814453,-100.56372833251953,-100.56372833251953,-100.56372833251953,-101.26940155029297,-101.26940155029297,-101.26940155029297,-99.15863800048828,-99.15863800048828,-99.15863800048828,-100.64429473876953,-100.64429473876953,-100.64429473876953,-103.26840209960938,-103.26840209960938,-103.26840209960938,-98.90656280517578,-98.90656280517578,-98.90656280517578,-99.8570327758789,-99.8570327758789,-106.6422119140625,-106.6422119140625,-106.6422119140625,-103.70861053466797,-103.70861053466797,-103.70861053466797,-103.07657623291016,-103.07657623291016,-102.22241973876953,-102.22241973876953,-102.22241973876953,-102.22241973876953,-101.15927124023438,-101.15927124023438,-99.60302734375,-99.60302734375,-104.8648910522461,-104.8648910522461,-104.8648910522461,-104.8648910522461,-90.8359375,-90.8359375,-71.67517852783203,-71.67517852783203,-71.67517852783203,-68.61592864990234,-68.61592864990234,-68.61592864990234,-73.49223327636719,-73.49223327636719,-73.49223327636719,-77.26288604736328,-77.26288604736328,-78.198974609375,-79.10610961914062,-79.10610961914062,-79.10610961914062,-82.30014038085938,-82.30014038085938,-82.30014038085938,-80.07936096191406,-80.07936096191406,-82.49280548095703,-82.49280548095703,-82.49280548095703,-82.49280548095703,-83.49327850341797,-83.49327850341797,-84.30261993408203,-84.30261993408203,-84.2322006225586,-84.2322006225586,-84.2322006225586,-84.2322006225586,-81.22079467773438,-81.22079467773438,-83.06897735595703,-83.06897735595703,-83.92359161376953,-83.92359161376953,-83.92359161376953,-87.40686798095703,-87.40686798095703,-96.29277801513672,-96.29277801513672,-93.14605712890625,-93.14605712890625,-93.14605712890625,-93.90283966064453,-93.90283966064453,-93.90283966064453,-91.62313842773438
0,-84.4747543334961,-65.14701080322266,-65.14701080322266,-65.14701080322266,-64.02952575683594,-64.02952575683594,-64.02952575683594,-76.09334564208984,-76.09334564208984,-73.74095916748047,-73.74095916748047,-73.74095916748047,-73.74095916748047,-65.938232421875,-65.938232421875,-71.17819213867188,-71.17819213867188,-86.00521850585938,-86.00521850585938,-86.00521850585938,-86.00521850585938,-93.2579345703125,-93.2579345703125,-102.36697387695312,-102.36697387695312,-107.05924987792969,-107.05924987792969,-107.05924987792969,-105.85138702392578,-105.85138702392578,-105.85138702392578,-107.76229858398438,-107.76229858398438,-107.76229858398438,-108.63497161865234,-108.63497161865234,-108.63497161865234,-105.62786102294922,-105.62786102294922,-105.62786102294922,-106.26488494873047,-106.26488494873047,-106.26488494873047,-105.48461151123047,-105.48461151123047,-102.25952911376953,-102.25952911376953,-102.25952911376953,-103.23342895507812,-103.23342895507812,-103.23342895507812,-107.98719024658203,-107.98719024658203,-106.21196746826172,-106.21196746826172,-106.21196746826172,-106.21196746826172,-102.36661529541016,-102.36661529541016,-100.49994659423828,-100.49994659423828,-105.37782287597656,-105.37782287597656,-105.37782287597656,-105.37782287597656,-76.77454376220703,-76.77454376220703,-58.324790954589844,-58.324790954589844,-58.324790954589844,-57.04857635498047,-57.04857635498047,-57.04857635498047,-63.5848388671875,-63.5848388671875,-63.5848388671875,-64.54351043701172,-64.54351043701172,-67.37962341308594,-68.1923828125,-68.1923828125,-68.1923828125,-68.94580841064453,-68.94580841064453,-68.94580841064453,-70.47612762451172,-70.47612762451172,-70.20498657226562,-70.20498657226562,-70.20498657226562,-70.20498657226562,-69.68629455566406,-69.68629455566406,-71.16773986816406,-71.16773986816406,-73.57294464111328,-73.57294464111328,-73.57294464111328,-73.57294464111328,-71.87727355957031,-71.87727355957031,-70.63058471679688,-70.63058471679688,-72.32379913330078,-72.32379913330078,-72.32379913330078,-75.66978454589844,-75.66978454589844,-78.41193389892578,-78.41193389892578,-81.27005767822266,-81.27005767822266,-81.27005767822266,-86.52159881591797,-86.52159881591797,-86.52159881591797,-89.59941101074219
0,-97.7620620727539,-81.45980072021484,-81.45980072021484,-81.45980072021484,-83.97037506103516,-83.97037506103516,-83.97037506103516,-97.74825286865234,-97.74825286865234,-84.17884063720703,-84.17884063720703,-84.17884063720703,-84.17884063720703,-78.33206939697266,-78.33206939697266,-91.65997314453125,-91.65997314453125,-98.02780151367188,-98.02780151367188,-98.02780151367188,-98.02780151367188,-98.26325225830078,-98.26325225830078,-102.35824584960938,-102.35824584960938,-112.63185119628906,-112.63185119628906,-112.63185119628906,-114.7423324584961,-114.7423324584961,-114.7423324584961,-122.8518295288086,-122.8518295288086,-122.8518295288086,-122.72838592529297,-122.72838592529297,-122.72838592529297,-116.57734680175781,-116.57734680175781,-116.57734680175781,-121.10375213623047,-121.10375213623047,-121.10375213623047,-121.4006576538086,-121.4006576538086,-114.78609466552734,-114.78609466552734,-114.78609466552734,-120.08876037597656,-120.08876037597656,-120.08876037597656,-124.71092224121094,-124.71092224121094,-124.78739166259766,-124.78739166259766,-124.78739166259766,-124.78739166259766,-119.19422912597656,-119.19422912597656,-118.74201965332031,-118.74201965332031,-101.3707504272461,-101.3707504272461,-101.3707504272461,-101.3707504272461,-73.24806213378906,-73.24806213378906,-59.147422790527344,-59.147422790527344,-59.147422790527344,-57.367366790771484,-57.367366790771484,-57.367366790771484,-60.20942687988281,-60.20942687988281,-60.20942687988281,-69.23072052001953,-69.23072052001953,-70.919677734375,-69.19166564941406,-69.19166564941406,-69.19166564941406,-67.70112609863281,-67.70112609863281,-67.70112609863281,-67.24988555908203,-67.24988555908203,-70.05358123779297,-70.05358123779297,-70.05358123779297,-70.05358123779297,-72.5276870727539,-72.5276870727539,-74.50495910644531,-74.50495910644531,-72.08749389648438,-72.08749389648438,-72.08749389648438,-72.08749389648438,-76.65670013427734,-76.65670013427734,-75.72913360595703,-75.72913360595703,-75.89180755615234,-75.89180755615234,-75.89180755615234,-81.13291931152344,-81.13291931152344,-85.60293579101562,-85.60293579101562,-86.76834869384766,-86.76834869384766,-86.76834869384766,-95.58502197265625,-95.58502197265625,-95.58502197265625,-103.84585571289062
0,-91.68191528320312,-80.54498291015625,-80.54498291015625,-80.54498291015625,-84.40556335449219,-84.40556335449219,-84.40556335449219,-92.63793182373047,-92.63793182373047,-93.62122344970703,-93.62122344970703,-93.62122344970703,-93.62122344970703,-90.36367797851562,-90.36367797851562,-92.16942596435547,-92.16942596435547,-95.31993865966797,-95.31993865966797,-95.31993865966797,-95.31993865966797,-101.01667022705078,-101.01667022705078,-102.51439666748047,-102.51439666748047,-105.6948013305664,-105.6948013305664,-105.6948013305664,-109.02884674072266,-109.02884674072266,-109.02884674072266,-116.7229232788086,-116.7229232788086,-116.7229232788086,-114.35115051269531,-114.35115051269531,-114.35115051269531,-115.37664794921875,-115.37664794921875,-115.37664794921875,-122.05685424804688,-122.05685424804688,-122.05685424804688,-118.7428207397461,-118.7428207397461,-115.55350494384766,-115.55350494384766,-115.55350494384766,-119.46786499023438,-119.46786499023438,-119.46786499023438,-122.97032165527344,-122.97032165527344,-121.90939331054688,-121.90939331054688,-121.90939331054688,-121.90939331054688,-122.02676391601562,-122.02676391601562,-121.24737548828125,-121.24737548828125,-96.75526428222656,-96.75526428222656,-96.75526428222656,-96.75526428222656,-65.72277069091797,-65.72277069091797,-51.4096794128418,-51.4096794128418,-51.4096794128418,-50.57511520385742,-50.57511520385742,-50.57511520385742,-60.800270080566406,-60.800270080566406,-60.800270080566406,-78.84449005126953,-78.84449005126953,-77.34917449951172,-76.95941162109375,-76.95941162109375,-76.95941162109375,-71.64103698730469,-71.64103698730469,-71.64103698730469,-74.12288665771484,-74.12288665771484,-74.12224578857422,-74.12224578857422,-74.12224578857422,-74.12224578857422,-72.59083557128906,-72.59083557128906,-71.84446716308594,-71.84446716308594,-72.66886138916016,-72.66886138916016,-72.66886138916016,-72.66886138916016,-75.19137573242188,-75.19137573242188,-75.42628479003906,-75.42628479003906,-80.4288101196289,-80.4288101196289,-80.4288101196289,-79.96070098876953,-79.96070098876953,-85.41797637939453,-85.41797637939453,-87.30970001220703,-87.30970001220703,-87.30970001220703,-89.8010025024414,-89.8010025024414,-89.8010025024414,-96.46208190917969
0,-103.56946563720703,-88.35903930664062,-88.35903930664062,-88.35903930664062,-89.20001220703125,-89.20001220703125,-89.20001220703125,-97.51233673095703,-97.51233673095703,-102.55644989013672,-102.55644989013672,-102.55644989013672,-102.55644989013672,-103.65254211425781,-103.65254211425781,-104.30834197998047,-104.30834197998047,-108.94542694091797,-108.94542694091797,-108.94542694091797,-108.94542694091797,-114.26132202148438,-114.26132202148438,-114.29370880126953,-114.29370880126953,-117.64033508300781,-117.64033508300781,-117.64033508300781,-117.46559143066406,-117.46559143066406,-117.46559143066406,-120.07079315185547,-120.07079315185547,-120.07079315185547,-115.03561401367188,-115.03561401367188,-115.03561401367188,-113.16712188720703,-113.16712188720703,-113.16712188720703,-122.10446166992188,-122.10446166992188,-122.10446166992188,-119.14427185058594,-119.14427185058594,-119.5203857421875,-119.5203857421875,-119.5203857421875,-121.71907043457031,-121.71907043457031,-121.71907043457031,-124.5589599609375,-124.5589599609375,-121.65676879882812,-121.65676879882812,-121.65676879882812,-121.65676879882812,-120.57836151123047,-120.57836151123047,-124.4307632446289,-124.4307632446289,-104.9156494140625,-104.9156494140625,-104.9156494140625,-104.9156494140625,-75.91014099121094,-75.91014099121094,-58.478275299072266,-58.478275299072266,-58.478275299072266,-48.049407958984375,-48.049407958984375,-48.049407958984375,-50.86201095581055,-50.86201095581055,-50.86201095581055,-56.87830352783203,-56.87830352783203,-58.76716613769531,-59.77801513671875,-59.77801513671875,-59.77801513671875,-59.7830924987793,-59.7830924987793,-59.7830924987793,-61.79770278930664,-61.79770278930664,-66.42662048339844,-66.42662048339844,-66.42662048339844,-66.42662048339844,-68.00988006591797,-68.00988006591797,-69.81636047363281,-69.81636047363281,-67.21823120117188,-67.21823120117188,-67.21823120117188,-67.21823120117188,-71.82710266113281,-71.82710266113281,-70.59075164794922,-70.59075164794922,-73.47515106201172,-73.47515106201172,-73.47515106201172,-77.78620147705078,-77.78620147705078,-84.68147277832031,-84.68147277832031,-85.82120513916016,-85.82120513916016,-85.82120513916016,-92.37379455566406,-92.37379455566406,-92.37379455566406,-92.13458251953125
0,-106.10291290283203,-92.20582580566406,-92.20582580566406,-92.20582580566406,-94.2416763305664,-94.2416763305664,-94.2416763305664,-105.03480529785156,-105.03480529785156,-109.23833465576172,-109.23833465576172,-109.23833465576172,-109.23833465576172,-116.39613342285156,-116.39613342285156,-118.92633819580078,-118.92633819580078,-119.78750610351562,-119.78750610351562,-119.78750610351562,-119.78750610351562,-118.58956909179688,-118.58956909179688,-119.52742004394531,-119.52742004394531,-122.640625,-122.640625,-122.640625,-122.22242736816406,-122.22242736816406,-122.22242736816406,-124.27415466308594,-124.27415466308594,-124.27415466308594,-124.08946228027344,-124.08946228027344,-124.08946228027344,-123.88533782958984,-123.88533782958984,-123.88533782958984,-124.63288879394531,-124.63288879394531,-124.63288879394531,-121.500244140625,-121.500244140625,-122.243408203125,-122.243408203125,-122.243408203125,-123.83218383789062,-123.83218383789062,-123.83218383789062,-122.6821517944336,-122.6821517944336,-124.6817398071289,-124.6817398071289,-124.6817398071289,-124.6817398071289,-126.0295639038086,-126.0295639038086,-126.52399444580078,-126.52399444580078,-108.20327758789062,-108.20327758789062,-108.20327758789062,-108.20327758789062,-80.73120880126953,-80.73120880126953,-72.16947937011719,-72.16947937011719,-72.16947937011719,-67.56857299804688,-67.56857299804688,-67.56857299804688,-72.27178192138672,-72.27178192138672,-72.27178192138672,-74.7683334350586,-74.7683334350586,-75.73452758789062,-74.9572982788086,-74.9572982788086,-74.9572982788086,-73.84674835205078,-73.84674835205078,-73.84674835205078,-70.93399047851562,-70.93399047851562,-70.2210464477539,-70.2210464477539,-70.2210464477539,-70.2210464477539,-71.0608139038086,-71.0608139038086,-72.96894836425781,-72.96894836425781,-72.1826171875,-72.1826171875,-72.1826171875,-72.1826171875,-73.47284698486328,-73.47284698486328,-76.07438659667969,-76.07438659667969,-78.92503356933594,-78.92503356933594,-78.92503356933594,-81.98358154296875,-81.98358154296875,-85.67572784423828,-85.67572784423828,-89.34209442138672,-89.34209442138672,-89.34209442138672,-93.40715026855469,-93.40715026855469,-93.40715026855469,-97.56980895996094
0,-114.87393188476562,-104.97718811035156,-104.97718811035156,-104.97718811035156,-107.3287124633789,-107.3287124633789,-107.3287124633789,-114.93355560302734,-114.93355560302734,-122.62281799316406,-122.62281799316406,-122.62281799316406,-122.62281799316406,-117.29531860351562,-117.29531860351562,-118.58573150634766,-118.58573150634766,-122.34962463378906,-122.34962463378906,-122.34962463378906,-122.34962463378906,-123.05734252929688,-123.05734252929688,-127.77230072021484,-127.77230072021484,-127.21861267089844,-127.21861267089844,-127.21861267089844,-122.11968231201172,-122.11968231201172,-122.11968231201172,-122.39095306396484,-122.39095306396484,-122.39095306396484,-122.91221618652344,-122.91221618652344,-122.91221618652344,-122.4817886352539,-122.4817886352539,-122.4817886352539,-120.13692474365234,-120.13692474365234,-120.13692474365234,-120.12187957763672,-120.12187957763672,-120.38041687011719,-120.38041687011719,-120.38041687011719,-123.92926788330078,-123.92926788330078,-123.92926788330078,-123.80104064941406,-123.80104064941406,-124.71002197265625,-124.71002197265625,-124.71002197265625,-124.71002197265625,-125.10023498535156,-125.10023498535156,-123.37237548828125,-123.37237548828125,-110.70050048828125,-110.70050048828125,-110.70050048828125,-110.70050048828125,-84.18238830566406,-84.18238830566406,-78.8268814086914,-78.8268814086914,-78.8268814086914,-75.09663391113281,-75.09663391113281,-75.09663391113281,-77.25448608398438,-77.25448608398438,-77.25448608398438,-75.97515106201172,-75.97515106201172,-74.79366302490234,-75.26905059814453,-75.26905059814453,-75.26905059814453,-73.47428894042969,-73.47428894042969,-73.47428894042969,-72.98037719726562,-72.98037719726562,-75.27444458007812,-75.27444458007812,-75.27444458007812,-75.27444458007812,-76.72881317138672,-76.72881317138672,-76.38571166992188,-76.38571166992188,-79.16643524169922,-79.16643524169922,-79.16643524169922,-79.16643524169922,-75.6942367553711,-75.6942367553711,-75.58380889892578,-75.58380889892578,-77.28999328613281,-77.28999328613281,-77.28999328613281,-84.8185043334961,-84.8185043334961,-88.06536865234375,-88.06536865234375,-90.72749328613281,-90.72749328613281,-90.72749328613281,-98.49163818359375,-98.49163818359375,-98.49163818359375,-102.05987548828125
0,-101.97993469238281,-94.46055603027344,-94.46055603027344,-94.46055603027344,-96.1592025756836,-96.1592025756836,-96.1592025756836,-101.13611602783203,-101.13611602783203,-105.59728240966797,-105.59728240966797,-105.59728240966797,-105.59728240966797,-106.63495635986328,-106.63495635986328,-103.95926666259766,-103.95926666259766,-107.21412658691406,-107.21412658691406,-107.21412658691406,-107.21412658691406,-111.52562713623047,-111.52562713623047,-116.17975616455078,-116.17975616455078,-120.16124725341797,-120.16124725341797,-120.16124725341797,-123.63077545166016,-123.63077545166016,-123.63077545166016,-123.0487060546875,-123.0487060546875,-123.0487060546875,-122.97087097167969,-122.97087097167969,-122.97087097167969,-122.42524719238281,-122.42524719238281,-122.42524719238281,-122.20478820800781,-122.20478820800781,-122.20478820800781,-126.03646087646484,-126.03646087646484,-124.54116821289062,-124.54116821289062,-124.54116821289062,-126.03468322753906,-126.03468322753906,-126.03468322753906,-122.9753646850586,-122.9753646850586,-125.61555480957031,-125.61555480957031,-125.61555480957031,-125.61555480957031,-127.94779968261719,-127.94779968261719,-126.08585357666016,-126.08585357666016,-108.20252227783203,-108.20252227783203,-108.20252227783203,-108.20252227783203,-81.60366821289062,-81.60366821289062,-68.34062957763672,-68.34062957763672,-68.34062957763672,-60.60803985595703,-60.60803985595703,-60.60803985595703,-64.8825454711914,-64.8825454711914,-64.8825454711914,-68.75774383544922,-68.75774383544922,-69.9898681640625,-69.02220153808594,-69.02220153808594,-69.02220153808594,-69.99604034423828,-69.99604034423828,-69.99604034423828,-71.22150421142578,-71.22150421142578,-76.64067077636719,-76.64067077636719,-76.64067077636719,-76.64067077636719,-74.47992706298828,-74.47992706298828,-73.61372375488281,-73.61372375488281,-75.93832397460938,-75.93832397460938,-75.93832397460938,-75.93832397460938,-75.99235534667969,-75.99235534667969,-78.59081268310547,-78.59081268310547,-84.43058013916016,-84.43058013916016,-84.43058013916016,-85.68310546875,-85.68310546875,-91.6360092163086,-91.6360092163086,-101.20799255371094,-101.20799255371094,-101.20799255371094,-107.1607437133789,-107.1607437133789,-107.1607437133789,-111.60362243652344
0,-100.4643325805664,-91.64376831054688,-91.64376831054688,-91.64376831054688,-96.67173767089844,-96.67173767089844,-96.67173767089844,-100.0426025390625,-100.0426025390625,-102.09532928466797,-102.09532928466797,-102.09532928466797,-102.09532928466797,-101.72919464111328,-101.72919464111328,-106.47581481933594,-106.47581481933594,-107.97457122802734,-107.97457122802734,-107.97457122802734,-107.97457122802734,-111.59380340576172,-111.59380340576172,-115.19203186035156,-115.19203186035156,-123.94452667236328,-123.94452667236328,-123.94452667236328,-124.56820678710938,-124.56820678710938,-124.56820678710938,-122.8746109008789,-122.8746109008789,-122.8746109008789,-122.34220886230469,-122.34220886230469,-122.34220886230469,-123.612060546875,-123.612060546875,-123.612060546875,-123.3437728881836,-123.3437728881836,-123.3437728881836,-123.40947723388672,-123.40947723388672,-126.08586120605469,-126.08586120605469,-126.08586120605469,-126.18014526367188,-126.18014526367188,-126.18014526367188,-127.66971588134766,-127.66971588134766,-129.0990447998047,-129.0990447998047,-129.0990447998047,-129.0990447998047,-127.83231353759766,-127.83231353759766,-128.5209503173828,-128.5209503173828,-105.38978576660156,-105.38978576660156,-105.38978576660156,-105.38978576660156,-77.34784698486328,-77.34784698486328,-71.46499633789062,-71.46499633789062,-71.46499633789062,-70.72720336914062,-70.72720336914062,-70.72720336914062,-74.33391571044922,-74.33391571044922,-74.33391571044922,-82.58425903320312,-82.58425903320312,-84.37841033935547,-83.97681427001953,-83.97681427001953,-83.97681427001953,-83.03256225585938,-83.03256225585938,-83.03256225585938,-87.00535583496094,-87.00535583496094,-89.78067779541016,-89.78067779541016,-89.78067779541016,-89.78067779541016,-89.27388000488281,-89.27388000488281,-93.42424774169922,-93.42424774169922,-94.30741882324219,-94.30741882324219,-94.30741882324219,-94.30741882324219,-93.63223266601562,-93.63223266601562,-96.14879608154297,-96.14879608154297,-99.68321228027344,-99.68321228027344,-99.68321228027344,-103.1561279296875,-103.1561279296875,-110.30196380615234,-110.30196380615234,-118.56300354003906,-118.56300354003906,-118.56300354003906,-121.92728424072266,-121.92728424072266,-121.92728424072266,-123.63211822509766
