0,-92.16761016845703,-72.6181640625,-70.49652862548828,-70.49652862548828,-70.49652862548828,-70.49652862548828,-73.54910278320312,-73.54910278320312,-78.62722778320312,-78.62722778320312,-73.95047760009766,-73.95047760009766,-73.95047760009766,-73.95047760009766,-75.22852325439453,-75.22852325439453,-79.5886001586914,-79.5886001586914,-84.45235443115234,-84.45235443115234,-84.45235443115234,-84.45235443115234,-93.9935302734375,-98.43345642089844,-98.43345642089844,-89.98808288574219,-89.98808288574219,-89.98808288574219,-87.18417358398438,-87.18417358398438,-87.18417358398438,-87.6044921875,-87.6044921875,-98.61801147460938,-98.61801147460938,-98.61801147460938,-98.61801147460938,-93.52632141113281,-93.52632141113281,-89.20719909667969,-89.20719909667969,-89.20719909667969,-83.1854019165039,-83.1854019165039,-84.42710876464844,-84.42710876464844,-84.42710876464844,-84.42710876464844,-88.27035522460938,-88.27035522460938,-78.64307403564453,-78.64307403564453,-73.92382049560547,-73.92382049560547,-73.92382049560547,-73.92382049560547,-71.89672088623047,-71.89672088623047,-71.404541015625,-71.404541015625,-77.7619857788086,-77.7619857788086,-77.7619857788086,-77.7619857788086,-80.08438873291016,-80.08438873291016,-83.90690612792969,-83.90690612792969,-83.90690612792969,-81.51311492919922,-81.51311492919922,-81.51311492919922,-79.99040985107422,-79.99040985107422,-79.99040985107422,-82.09393310546875,-82.09393310546875,-82.09393310546875,-79.69308471679688,-79.69308471679688,-79.69308471679688,-79.99301147460938,-79.99301147460938,-76.75736999511719,-82.81660461425781,-82.81660461425781,-82.81660461425781,-82.81660461425781,-84.51241302490234,-84.51241302490234,-85.58836364746094,-85.84371948242188,-85.84371948242188,-85.84371948242188,-89.25008392333984,-89.25008392333984,-92.0887451171875,-99.7830581665039,-99.7830581665039,-99.7830581665039,-100.98963928222656,-100.98963928222656,-95.221435546875,-95.221435546875,-93.85072326660156,-93.85072326660156,-95.50487518310547,-96.46488189697266,-96.46488189697266
0,-82.99675750732422,-55.652252197265625,-48.932350158691406,-48.932350158691406,-48.932350158691406,-48.932350158691406,-57.7526741027832,-57.7526741027832,-66.3218994140625,-66.3218994140625,-57.600372314453125,-57.600372314453125,-57.600372314453125,-57.600372314453125,-61.05224609375,-61.05224609375,-70.0401840209961,-70.0401840209961,-81.6198501586914,-81.6198501586914,-81.6198501586914,-81.6198501586914,-84.929931640625,-78.2961196899414,-78.2961196899414,-78.29674530029297,-78.29674530029297,-78.29674530029297,-84.96692657470703,-84.96692657470703,-84.96692657470703,-88.31281280517578,-88.31281280517578,-86.48033142089844,-86.48033142089844,-86.48033142089844,-86.48033142089844,-87.76844787597656,-87.76844787597656,-88.39820098876953,-88.39820098876953,-88.39820098876953,-87.76750946044922,-87.76750946044922,-91.19889831542969,-91.19889831542969,-91.19889831542969,-91.19889831542969,-89.38091278076172,-89.38091278076172,-83.67112731933594,-83.67112731933594,-75.76420593261719,-75.76420593261719,-75.76420593261719,-75.76420593261719,-76.001708984375,-76.001708984375,-69.4500732421875,-69.4500732421875,-70.1704330444336,-70.1704330444336,-70.1704330444336,-70.1704330444336,-73.93563842773438,-73.93563842773438,-70.24851989746094,-70.24851989746094,-70.24851989746094,-71.84912109375,-71.84912109375,-71.84912109375,-68.86068725585938,-68.86068725585938,-68.86068725585938,-72.8775863647461,-72.8775863647461,-72.8775863647461,-70.80565643310547,-70.80565643310547,-70.80565643310547,-79.33209228515625,-79.33209228515625,-74.11754608154297,-72.8911361694336,-72.8911361694336,-72.8911361694336,-72.8911361694336,-66.44930267333984,-66.44930267333984,-73.78406524658203,-72.42161560058594,-72.42161560058594,-72.42161560058594,-73.93671417236328,-73.93671417236328,-78.02000427246094,-79.96244049072266,-79.96244049072266,-79.96244049072266,-77.42765808105469,-77.42765808105469,-87.07632446289062,-87.07632446289062,-84.430908203125,-84.430908203125,-82.88175201416016,-85.96507263183594,-85.96507263183594
0,-83.45096588134766,-55.514522552490234,-48.98711395263672,-48.98711395263672,-48.98711395263672,-48.98711395263672,-58.2587890625,-58.2587890625,-68.39312744140625,-68.39312744140625,-53.41550827026367,-53.41550827026367,-53.41550827026367,-53.41550827026367,-54.14533233642578,-54.14533233642578,-67.79094696044922,-67.79094696044922,-75.62327575683594,-75.62327575683594,-75.62327575683594,-75.62327575683594,-75.39303588867188,-79.68109130859375,-79.68109130859375,-82.98011779785156,-82.98011779785156,-82.98011779785156,-85.8399429321289,-85.8399429321289,-85.8399429321289,-85.15125274658203,-85.15125274658203,-86.84185028076172,-86.84185028076172,-86.84185028076172,-86.84185028076172,-90.05897521972656,-90.05897521972656,-87.34286499023438,-87.34286499023438,-87.34286499023438,-86.27589416503906,-86.27589416503906,-83.91167449951172,-83.91167449951172,-83.91167449951172,-83.91167449951172,-81.49507904052734,-81.49507904052734,-64.203369140625,-64.203369140625,-49.64115905761719,-49.64115905761719,-49.64115905761719,-49.64115905761719,-48.17829895019531,-48.17829895019531,-51.775962829589844,-51.775962829589844,-55.9813232421875,-55.9813232421875,-55.9813232421875,-55.9813232421875,-58.94490051269531,-58.94490051269531,-61.97563552856445,-61.97563552856445,-61.97563552856445,-60.880374908447266,-60.880374908447266,-60.880374908447266,-61.92206573486328,-61.92206573486328,-61.92206573486328,-58.76731491088867,-58.76731491088867,-58.76731491088867,-61.146202087402344,-61.146202087402344,-61.146202087402344,-65.45828247070312,-65.45828247070312,-61.333831787109375,-61.18537902832031,-61.18537902832031,-61.18537902832031,-61.18537902832031,-64.92962646484375,-64.92962646484375,-59.27833557128906,-60.92598342895508,-60.92598342895508,-60.92598342895508,-66.57229614257812,-66.57229614257812,-65.14700317382812,-71.5919418334961,-71.5919418334961,-71.5919418334961,-72.22120666503906,-72.22120666503906,-76.24809265136719,-76.24809265136719,-77.17269897460938,-77.17269897460938,-79.15229034423828,-80.99430084228516,-80.99430084228516
0,-95.58135223388672,-74.03631591796875,-68.90115356445312,-68.90115356445312,-68.90115356445312,-68.90115356445312,-74.65164947509766,-74.65164947509766,-80.24690246582031,-80.24690246582031,-72.83535766601562,-72.83535766601562,-72.83535766601562,-72.83535766601562,-72.51970672607422,-72.51970672607422,-77.82795715332031,-77.82795715332031,-76.81256866455078,-76.81256866455078,-76.81256866455078,-76.81256866455078,-79.91143035888672,-83.62447357177734,-83.62447357177734,-91.59297943115234,-91.59297943115234,-91.59297943115234,-93.42764282226562,-93.42764282226562,-93.42764282226562,-96.16838836669922,-96.16838836669922,-100.08370971679688,-100.08370971679688,-100.08370971679688,-100.08370971679688,-98.57823181152344,-98.57823181152344,-99.66996765136719,-99.66996765136719,-99.66996765136719,-97.78108215332031,-97.78108215332031,-92.37891387939453,-92.37891387939453,-92.37891387939453,-92.37891387939453,-86.43109130859375,-86.43109130859375,-56.43467712402344,-56.43467712402344,-50.36380386352539,-50.36380386352539,-50.36380386352539,-50.36380386352539,-51.13091278076172,-51.13091278076172,-56.9938850402832,-56.9938850402832,-63.390140533447266,-63.390140533447266,-63.390140533447266,-63.390140533447266,-59.18510437011719,-59.18510437011719,-60.58958053588867,-60.58958053588867,-60.58958053588867,-61.29574203491211,-61.29574203491211,-61.29574203491211,-60.844451904296875,-60.844451904296875,-60.844451904296875,-57.587913513183594,-57.587913513183594,-57.587913513183594,-58.94919967651367,-58.94919967651367,-58.94919967651367,-59.986000061035156,-59.986000061035156,-61.673370361328125,-63.183998107910156,-63.183998107910156,-63.183998107910156,-63.183998107910156,-62.28044128417969,-62.28044128417969,-61.64057922363281,-66.98486328125,-66.98486328125,-66.98486328125,-71.29106903076172,-71.29106903076172,-78.17996215820312,-80.65290832519531,-80.65290832519531,-80.65290832519531,-79.30732727050781,-79.30732727050781,-86.92745208740234,-86.92745208740234,-93.76702117919922,-93.76702117919922,-98.73210906982422,-99.55509948730469,-99.55509948730469
0,-94.75416564941406,-86.25459289550781,-81.43821716308594,-81.43821716308594,-81.43821716308594,-81.43821716308594,-81.1520767211914,-81.1520767211914,-86.17833709716797,-86.17833709716797,-90.10674285888672,-90.10674285888672,-90.10674285888672,-90.10674285888672,-90.49610137939453,-90.49610137939453,-80.50310516357422,-80.50310516357422,-77.28325653076172,-77.28325653076172,-77.28325653076172,-77.28325653076172,-80.69450378417969,-84.22843170166016,-84.22843170166016,-91.08179473876953,-91.08179473876953,-91.08179473876953,-95.2719955444336,-95.2719955444336,-95.2719955444336,-100.32466888427734,-100.32466888427734,-102.86040496826172,-102.86040496826172,-102.86040496826172,-102.86040496826172,-99.70585632324219,-99.70585632324219,-97.39926147460938,-97.39926147460938,-97.39926147460938,-92.26823425292969,-92.26823425292969,-86.16458892822266,-86.16458892822266,-86.16458892822266,-86.16458892822266,-80.39494323730469,-80.39494323730469,-51.004947662353516,-51.004947662353516,-38.90446472167969,-38.90446472167969,-38.90446472167969,-38.90446472167969,-36.728946685791016,-36.728946685791016,-52.285648345947266,-52.285648345947266,-60.4335823059082,-60.4335823059082,-60.4335823059082,-60.4335823059082,-64.44245910644531,-64.44245910644531,-65.99864959716797,-65.99864959716797,-65.99864959716797,-68.69001770019531,-68.69001770019531,-68.69001770019531,-66.63481140136719,-66.63481140136719,-66.63481140136719,-64.25237274169922,-64.25237274169922,-64.25237274169922,-64.58739471435547,-64.58739471435547,-64.58739471435547,-63.834815979003906,-63.834815979003906,-63.86734390258789,-66.8718032836914,-66.8718032836914,-66.8718032836914,-66.8718032836914,-67.55158233642578,-67.55158233642578,-66.91039276123047,-74.88174438476562,-74.88174438476562,-74.88174438476562,-78.57038116455078,-78.57038116455078,-83.3796615600586,-83.71044921875,-83.71044921875,-83.71044921875,-85.08112335205078,-85.08112335205078,-85.97409057617188,-85.97409057617188,-93.9233627319336,-93.9233627319336,-93.43970489501953,-92.4078140258789,-92.4078140258789
0,-101.19147491455078,-82.85728454589844,-77.18012237548828,-77.18012237548828,-77.18012237548828,-77.18012237548828,-82.73589324951172,-82.73589324951172,-88.80463409423828,-88.80463409423828,-90.8233871459961,-90.8233871459961,-90.8233871459961,-90.8233871459961,-90.70429229736328,-90.70429229736328,-85.53172302246094,-85.53172302246094,-84.36592102050781,-84.36592102050781,-84.36592102050781,-84.36592102050781,-84.49472045898438,-85.14612579345703,-85.14612579345703,-89.97970581054688,-89.97970581054688,-89.97970581054688,-99.11909484863281,-99.11909484863281,-99.11909484863281,-103.44145202636719,-103.44145202636719,-102.17581939697266,-102.17581939697266,-102.17581939697266,-102.17581939697266,-104.69754791259766,-104.69754791259766,-101.86261749267578,-101.86261749267578,-101.86261749267578,-100.94852447509766,-100.94852447509766,-98.8575210571289,-98.8575210571289,-98.8575210571289,-98.8575210571289,-84.64511108398438,-84.64511108398438,-55.51679229736328,-55.51679229736328,-46.428260803222656,-46.428260803222656,-46.428260803222656,-46.428260803222656,-42.66947937011719,-42.66947937011719,-43.40053939819336,-43.40053939819336,-45.715538024902344,-45.715538024902344,-45.715538024902344,-45.715538024902344,-47.26279830932617,-47.26279830932617,-48.11141586303711,-48.11141586303711,-48.11141586303711,-46.68229293823242,-46.68229293823242,-46.68229293823242,-48.24875259399414,-48.24875259399414,-48.24875259399414,-49.106754302978516,-49.106754302978516,-49.106754302978516,-48.64914321899414,-48.64914321899414,-48.64914321899414,-51.50601577758789,-51.50601577758789,-51.250526428222656,-52.36191177368164,-52.36191177368164,-52.36191177368164,-52.36191177368164,-51.0910530090332,-51.0910530090332,-58.83725357055664,-63.50767135620117,-63.50767135620117,-63.50767135620117,-65.6839828491211,-65.6839828491211,-69.46659088134766,-70.3497085571289,-70.3497085571289,-70.3497085571289,-77.14080047607422,-77.14080047607422,-79.25968933105469,-79.25968933105469,-81.87195587158203,-81.87195587158203,-81.0607681274414,-81.24760437011719,-81.24760437011719
0,-100.92230224609375,-89.45799255371094,-85.7880630493164,-85.7880630493164,-85.7880630493164,-85.7880630493164,-87.73381042480469,-87.73381042480469,-92.96284484863281,-92.96284484863281,-92.64185333251953,-92.64185333251953,-92.64185333251953,-92.64185333251953,-95.93235778808594,-95.93235778808594,-88.01189422607422,-88.01189422607422,-84.8785171508789,-84.8785171508789,-84.8785171508789,-84.8785171508789,-89.42230987548828,-93.18384552001953,-93.18384552001953,-98.96041107177734,-98.96041107177734,-98.96041107177734,-103.9119644165039,-103.9119644165039,-103.9119644165039,-106.2317123413086,-106.2317123413086,-104.30774688720703,-104.30774688720703,-104.30774688720703,-104.30774688720703,-104.31858825683594,-104.31858825683594,-102.73139190673828,-102.73139190673828,-102.73139190673828,-103.75855255126953,-103.75855255126953,-106.78443145751953,-106.78443145751953,-106.78443145751953,-106.78443145751953,-89.20232391357422,-89.20232391357422,-59.2161750793457,-59.2161750793457,-54.872528076171875,-54.872528076171875,-54.872528076171875,-54.872528076171875,-48.79668045043945,-48.79668045043945,-45.786476135253906,-45.786476135253906,-51.06797409057617,-51.06797409057617,-51.06797409057617,-51.06797409057617,-57.290992736816406,-57.290992736816406,-57.668609619140625,-57.668609619140625,-57.668609619140625,-55.836097717285156,-55.836097717285156,-55.836097717285156,-57.66472244262695,-57.66472244262695,-57.66472244262695,-54.55495071411133,-54.55495071411133,-54.55495071411133,-55.55907440185547,-55.55907440185547,-55.55907440185547,-56.09009552001953,-56.09009552001953,-59.90573501586914,-64.14928436279297,-64.14928436279297,-64.14928436279297,-64.14928436279297,-63.2673225402832,-63.2673225402832,-63.56529235839844,-66.3252182006836,-66.3252182006836,-66.3252182006836,-68.15021514892578,-68.15021514892578,-75.8525390625,-81.83826446533203,-81.83826446533203,-81.83826446533203,-86.59788513183594,-86.59788513183594,-87.70599365234375,-87.70599365234375,-89.94261932373047,-89.94261932373047,-89.4307632446289,-89.45074462890625,-89.45074462890625
0,-108.92984771728516,-99.87755584716797,-94.4527359008789,-94.4527359008789,-94.4527359008789,-94.4527359008789,-91.13875579833984,-91.13875579833984,-93.42042541503906,-93.42042541503906,-93.36792755126953,-93.36792755126953,-93.36792755126953,-93.36792755126953,-91.6285629272461,-91.6285629272461,-90.32623291015625,-90.32623291015625,-89.48834228515625,-89.48834228515625,-89.48834228515625,-89.48834228515625,-88.96006774902344,-91.40069580078125,-91.40069580078125,-99.92408752441406,-99.92408752441406,-99.92408752441406,-104.55982208251953,-104.55982208251953,-104.55982208251953,-107.6523208618164,-107.6523208618164,-108.84734344482422,-108.84734344482422,-108.84734344482422,-108.84734344482422,-108.15540313720703,-108.15540313720703,-108.69515991210938,-108.69515991210938,-108.69515991210938,-108.55950164794922,-108.55950164794922,-108.44567108154297,-108.44567108154297,-108.44567108154297,-108.44567108154297,-96.01851654052734,-96.01851654052734,-67.30994415283203,-67.30994415283203,-61.73001480102539,-61.73001480102539,-61.73001480102539,-61.73001480102539,-58.307979583740234,-58.307979583740234,-59.75939178466797,-59.75939178466797,-61.82276916503906,-61.82276916503906,-61.82276916503906,-61.82276916503906,-64.28611755371094,-64.28611755371094,-63.73995590209961,-63.73995590209961,-63.73995590209961,-60.612037658691406,-60.612037658691406,-60.612037658691406,-57.129310607910156,-57.129310607910156,-57.129310607910156,-57.01927185058594,-57.01927185058594,-57.01927185058594,-57.12791061401367,-57.12791061401367,-57.12791061401367,-61.541099548339844,-61.541099548339844,-63.02752685546875,-64.44815826416016,-64.44815826416016,-64.44815826416016,-64.44815826416016,-64.14874267578125,-64.14874267578125,-66.86380767822266,-69.43609619140625,-69.43609619140625,-69.43609619140625,-72.00587463378906,-72.00587463378906,-75.14545440673828,-81.37647247314453,-81.37647247314453,-81.37647247314453,-87.364990234375,-87.364990234375,-91.56918334960938,-91.56918334960938,-88.90188598632812,-88.90188598632812,-88.27909088134766,-89.70926666259766,-89.70926666259766
0,-109.42778778076172,-96.79747009277344,-92.2535400390625,-92.2535400390625,-92.2535400390625,-92.2535400390625,-93.31936645507812,-93.31936645507812,-89.2105484008789,-89.2105484008789,-92.62403106689453,-92.62403106689453,-92.62403106689453,-92.62403106689453,-89.13906860351562,-89.13906860351562,-85.3682861328125,-85.3682861328125,-85.0262680053711,-85.0262680053711,-85.0262680053711,-85.0262680053711,-82.1692123413086,-85.58643341064453,-85.58643341064453,-91.09989166259766,-91.09989166259766,-91.09989166259766,-98.5666732788086,-98.5666732788086,-98.5666732788086,-107.05913543701172,-107.05913543701172,-111.51074981689453,-111.51074981689453,-111.51074981689453,-111.51074981689453,-109.00594329833984,-109.00594329833984,-110.78938293457031,-110.78938293457031,-110.78938293457031,-111.08805084228516,-111.08805084228516,-110.81420135498047,-110.81420135498047,-110.81420135498047,-110.81420135498047,-100.40047454833984,-100.40047454833984,-72.00707244873047,-72.00707244873047,-57.3881721496582,-57.3881721496582,-57.3881721496582,-57.3881721496582,-49.2152099609375,-49.2152099609375,-47.21452713012695,-47.21452713012695,-48.84584426879883,-48.84584426879883,-48.84584426879883,-48.84584426879883,-55.712669372558594,-55.712669372558594,-58.017032623291016,-58.017032623291016,-58.017032623291016,-57.83927536010742,-57.83927536010742,-57.83927536010742,-56.372718811035156,-56.372718811035156,-56.372718811035156,-57.12979507446289,-57.12979507446289,-57.12979507446289,-60.92549514770508,-60.92549514770508,-60.92549514770508,-62.45641326904297,-62.45641326904297,-65.2416000366211,-67.8749771118164,-67.8749771118164,-67.8749771118164,-67.8749771118164,-68.33760070800781,-68.33760070800781,-71.23780059814453,-73.9076919555664,-73.9076919555664,-73.9076919555664,-78.07855987548828,-78.07855987548828,-79.66693115234375,-84.95465087890625,-84.95465087890625,-84.95465087890625,-92.98153686523438,-92.98153686523438,-99.33490753173828,-99.33490753173828,-104.78108215332031,-104.78108215332031,-104.43902587890625,-104.14306640625,-104.14306640625
0,-108.57504272460938,-103.20631408691406,-99.77763366699219,-99.77763366699219,-99.77763366699219,-99.77763366699219,-105.78882598876953,-105.78882598876953,-108.18512725830078,-108.18512725830078,-106.44363403320312,-106.44363403320312,-106.44363403320312,-106.44363403320312,-99.22836303710938,-99.22836303710938,-94.47406005859375,-94.47406005859375,-91.60926055908203,-91.60926055908203,-91.60926055908203,-91.60926055908203,-93.23157501220703,-99.00611877441406,-99.00611877441406,-105.45880126953125,-105.45880126953125,-105.45880126953125,-108.15592193603516,-108.15592193603516,-108.15592193603516,-110.01570129394531,-110.01570129394531,-109.92354583740234,-109.92354583740234,-109.92354583740234,-109.92354583740234,-111.04063415527344,-111.04063415527344,-111.51464080810547,-111.51464080810547,-111.51464080810547,-111.68885803222656,-111.68885803222656,-113.31120300292969,-113.31120300292969,-113.31120300292969,-113.31120300292969,-93.96245574951172,-93.96245574951172,-64.77322387695312,-64.77322387695312,-57.18816375732422,-57.18816375732422,-57.18816375732422,-57.18816375732422,-52.533016204833984,-52.533016204833984,-54.407989501953125,-54.407989501953125,-61.40929412841797,-61.40929412841797,-61.40929412841797,-61.40929412841797,-69.52722930908203,-69.52722930908203,-70.55243682861328,-70.55243682861328,-70.55243682861328,-71.006103515625,-71.006103515625,-71.006103515625,-69.12088012695312,-69.12088012695312,-69.12088012695312,-69.11909484863281,-69.11909484863281,-69.11909484863281,-72.4696273803711,-72.4696273803711,-72.4696273803711,-76.74732208251953,-76.74732208251953,-79.17884063720703,-81.53731536865234,-81.53731536865234,-81.53731536865234,-81.53731536865234,-82.85022735595703,-82.85022735595703,-88.94844055175781,-90.2442855834961,-90.2442855834961,-90.2442855834961,-94.8084716796875,-94.8084716796875,-100.72950744628906,-108.25664520263672,-108.25664520263672,-108.25664520263672,-110.16891479492188,-110.16891479492188,-113.53895568847656,-113.53895568847656,-112.824951171875,-112.824951171875,-112.25154876708984,-111.96092224121094,-111.96092224121094
