0,-86.5165786743164,-86.5165786743164,-94.34432983398438,-94.34432983398438,-110.91332244873047,-110.91332244873047,-110.91332244873047,-93.60991668701172,-93.60991668701172,-93.60991668701172,-84.6571273803711,-84.6571273803711,-86.81155395507812,-86.81155395507812,-91.24128723144531,-91.24128723144531,-91.24128723144531,-96.60383605957031,-96.60383605957031,-96.60383605957031,-104.70829772949219,-104.70829772949219,-107.38384246826172,-107.38384246826172,-107.38384246826172,-103.48245239257812,-103.48245239257812,-103.48245239257812,-107.40389251708984,-107.40389251708984,-98.68099975585938,-98.68099975585938,-91.68443298339844,-91.68443298339844,-98.28936767578125,-98.28936767578125,-98.28936767578125,-94.23538208007812,-94.23538208007812,-83.62279510498047,-83.62279510498047,-83.62279510498047,-83.62279510498047,-80.85398864746094,-80.85398864746094,-83.17266845703125,-83.17266845703125,-83.17266845703125,-84.74954223632812,-84.74954223632812,-84.74954223632812,-85.40152740478516,-85.40152740478516,-91.72167205810547,-91.72167205810547,-95.01395416259766,-95.01395416259766,-95.01395416259766,-91.30037689208984,-91.30037689208984,-85.44818115234375,-87.2708511352539,-87.2708511352539,-95.86367797851562,-95.86367797851562,-93.26759338378906,-93.26759338378906,-95.78203582763672,-95.78203582763672,-95.78203582763672,-94.73097229003906,-94.73097229003906,-98.21551513671875,-98.21551513671875,-97.98562622070312,-97.98562622070312,-97.98562622070312,-102.1185302734375,-102.1185302734375,-97.9129409790039,-97.9129409790039,-99.54381561279297,-99.54381561279297,-99.54381561279297,-107.47686767578125,-107.47686767578125,-104.10844421386719,-104.10844421386719,-105.74671936035156,-105.74671936035156,-106.92286682128906,-106.92286682128906,-104.27229309082031,-100.75344848632812,-100.75344848632812,-100.75344848632812,-101.7957763671875,-101.7957763671875,-114.00846862792969,-112.7059555053711
0,-72.14598083496094,-72.14598083496094,-82.85285949707031,-82.85285949707031,-93.53319549560547,-93.53319549560547,-93.53319549560547,-83.50064849853516,-83.50064849853516,-83.50064849853516,-70.87388610839844,-70.87388610839844,-72.88766479492188,-72.88766479492188,-78.6985855102539,-78.6985855102539,-78.6985855102539,-96.5896224975586,-96.5896224975586,-96.5896224975586,-96.64275360107422,-96.64275360107422,-105.4975357055664,-105.4975357055664,-105.4975357055664,-103.86675262451172,-103.86675262451172,-103.86675262451172,-97.45284271240234,-97.45284271240234,-95.37373352050781,-95.37373352050781,-101.25919342041016,-101.25919342041016,-96.2177963256836,-96.2177963256836,-96.2177963256836,-86.48149871826172,-86.48149871826172,-73.3989028930664,-73.3989028930664,-73.3989028930664,-73.3989028930664,-76.07755279541016,-76.07755279541016,-82.58454132080078,-82.58454132080078,-82.58454132080078,-80.72295379638672,-80.72295379638672,-80.72295379638672,-84.42973327636719,-84.42973327636719,-79.1748275756836,-79.1748275756836,-82.068115234375,-82.068115234375,-82.068115234375,-83.29643249511719,-83.29643249511719,-76.76237487792969,-78.7686767578125,-78.7686767578125,-82.5580825805664,-82.5580825805664,-83.9444808959961,-83.9444808959961,-83.85945129394531,-83.85945129394531,-83.85945129394531,-79.89541625976562,-79.89541625976562,-82.04502868652344,-82.04502868652344,-85.32585906982422,-85.32585906982422,-85.32585906982422,-86.17387390136719,-86.17387390136719,-81.50321197509766,-81.50321197509766,-93.74707794189453,-93.74707794189453,-93.74707794189453,-97.20479583740234,-97.20479583740234,-100.30990600585938,-100.30990600585938,-100.62017059326172,-100.62017059326172,-103.27937316894531,-103.27937316894531,-98.67869567871094,-96.78771209716797,-96.78771209716797,-96.78771209716797,-99.9019775390625,-99.9019775390625,-103.62297821044922,-99.50648498535156
0,-76.46612548828125,-76.46612548828125,-90.72327423095703,-90.72327423095703,-98.15965270996094,-98.15965270996094,-98.15965270996094,-81.07861328125,-81.07861328125,-81.07861328125,-67.58281707763672,-67.58281707763672,-72.88126373291016,-72.88126373291016,-86.23629760742188,-86.23629760742188,-86.23629760742188,-95.30763244628906,-95.30763244628906,-95.30763244628906,-99.7529525756836,-99.7529525756836,-103.5972671508789,-103.5972671508789,-103.5972671508789,-96.88538360595703,-96.88538360595703,-96.88538360595703,-98.45600891113281,-98.45600891113281,-102.37966918945312,-102.37966918945312,-100.44497680664062,-100.44497680664062,-98.96926879882812,-98.96926879882812,-98.96926879882812,-68.43828582763672,-68.43828582763672,-55.52072525024414,-55.52072525024414,-55.52072525024414,-55.52072525024414,-61.581512451171875,-61.581512451171875,-66.1848373413086,-66.1848373413086,-66.1848373413086,-68.53075408935547,-68.53075408935547,-68.53075408935547,-68.25765228271484,-68.25765228271484,-69.44166564941406,-69.44166564941406,-71.50700378417969,-71.50700378417969,-71.50700378417969,-73.05430603027344,-73.05430603027344,-68.14579010009766,-72.25301361083984,-72.25301361083984,-73.93842315673828,-73.93842315673828,-68.92986297607422,-68.92986297607422,-74.1155776977539,-74.1155776977539,-74.1155776977539,-73.22321319580078,-73.22321319580078,-69.6994857788086,-69.6994857788086,-73.31875610351562,-73.31875610351562,-73.31875610351562,-73.70084381103516,-73.70084381103516,-80.38116455078125,-80.38116455078125,-84.62030792236328,-84.62030792236328,-84.62030792236328,-85.8001480102539,-85.8001480102539,-86.8409423828125,-86.8409423828125,-92.75678253173828,-92.75678253173828,-98.06922149658203,-98.06922149658203,-100.8726577758789,-102.75982666015625,-102.75982666015625,-102.75982666015625,-100.23925018310547,-100.23925018310547,-101.17921447753906,-102.0727310180664
0,-98.41080474853516,-98.41080474853516,-106.53742980957031,-106.53742980957031,-110.8608627319336,-110.8608627319336,-110.8608627319336,-97.95454406738281,-97.95454406738281,-97.95454406738281,-87.66236114501953,-87.66236114501953,-89.7423324584961,-89.7423324584961,-100.74772644042969,-100.74772644042969,-100.74772644042969,-113.72682189941406,-113.72682189941406,-113.72682189941406,-112.60224151611328,-112.60224151611328,-106.98268127441406,-106.98268127441406,-106.98268127441406,-100.8740234375,-100.8740234375,-100.8740234375,-103.04240417480469,-103.04240417480469,-108.41377258300781,-108.41377258300781,-116.88046264648438,-116.88046264648438,-102.31410217285156,-102.31410217285156,-102.31410217285156,-70.50492858886719,-70.50492858886719,-56.6473274230957,-56.6473274230957,-56.6473274230957,-56.6473274230957,-62.42138671875,-62.42138671875,-69.98479461669922,-69.98479461669922,-69.98479461669922,-70.27249908447266,-70.27249908447266,-70.27249908447266,-64.56948852539062,-64.56948852539062,-69.95651245117188,-69.95651245117188,-66.88434600830078,-66.88434600830078,-66.88434600830078,-67.42086029052734,-67.42086029052734,-69.19525909423828,-64.17019653320312,-64.17019653320312,-65.81006622314453,-65.81006622314453,-66.79144287109375,-66.79144287109375,-70.48332214355469,-70.48332214355469,-70.48332214355469,-74.35192108154297,-74.35192108154297,-77.81637573242188,-77.81637573242188,-81.90399169921875,-81.90399169921875,-81.90399169921875,-82.29044342041016,-82.29044342041016,-93.80786895751953,-93.80786895751953,-105.33665466308594,-105.33665466308594,-105.33665466308594,-105.19024658203125,-105.19024658203125,-101.93750762939453,-101.93750762939453,-104.18104553222656,-104.18104553222656,-108.34658813476562,-108.34658813476562,-110.77252960205078,-114.78101348876953,-114.78101348876953,-114.78101348876953,-113.39495849609375,-113.39495849609375,-113.166259765625,-111.05402374267578
0,-99.30712890625,-99.30712890625,-109.59845733642578,-109.59845733642578,-110.06522369384766,-110.06522369384766,-110.06522369384766,-109.21206665039062,-109.21206665039062,-109.21206665039062,-105.25375366210938,-105.25375366210938,-105.91583251953125,-105.91583251953125,-111.521240234375,-111.521240234375,-111.521240234375,-117.43797302246094,-117.43797302246094,-117.43797302246094,-113.39466094970703,-113.39466094970703,-111.12213134765625,-111.12213134765625,-111.12213134765625,-108.97530364990234,-108.97530364990234,-108.97530364990234,-106.92510223388672,-106.92510223388672,-107.98106384277344,-107.98106384277344,-113.57238006591797,-113.57238006591797,-95.17027282714844,-95.17027282714844,-95.17027282714844,-63.82158660888672,-63.82158660888672,-48.283294677734375,-48.283294677734375,-48.283294677734375,-48.283294677734375,-52.353519439697266,-52.353519439697266,-68.89096069335938,-68.89096069335938,-68.89096069335938,-70.50068664550781,-70.50068664550781,-70.50068664550781,-73.00883483886719,-73.00883483886719,-76.4939956665039,-76.4939956665039,-77.33683013916016,-77.33683013916016,-77.33683013916016,-74.36547088623047,-74.36547088623047,-76.01868438720703,-77.9664306640625,-77.9664306640625,-80.0477294921875,-80.0477294921875,-76.34675598144531,-76.34675598144531,-73.53262329101562,-73.53262329101562,-73.53262329101562,-77.23738098144531,-77.23738098144531,-78.45984649658203,-78.45984649658203,-81.82057189941406,-81.82057189941406,-81.82057189941406,-84.83368682861328,-84.83368682861328,-89.95345306396484,-89.95345306396484,-95.16142272949219,-95.16142272949219,-95.16142272949219,-96.82081604003906,-96.82081604003906,-95.03255462646484,-95.03255462646484,-97.98189544677734,-97.98189544677734,-105.75664520263672,-105.75664520263672,-105.78697204589844,-101.08085632324219,-101.08085632324219,-101.08085632324219,-103.64842224121094,-103.64842224121094,-107.25224304199219,-107.90747833251953
0,-101.61692810058594,-101.61692810058594,-108.09889221191406,-108.09889221191406,-111.78507232666016,-111.78507232666016,-111.78507232666016,-110.91979217529297,-110.91979217529297,-110.91979217529297,-112.26061248779297,-112.26061248779297,-111.26471710205078,-111.26471710205078,-113.62218475341797,-113.62218475341797,-113.62218475341797,-115.84198760986328,-115.84198760986328,-115.84198760986328,-117.6121826171875,-117.6121826171875,-114.85233306884766,-114.85233306884766,-114.85233306884766,-114.740478515625,-114.740478515625,-114.740478515625,-116.41680908203125,-116.41680908203125,-111.61344146728516,-111.61344146728516,-112.69538879394531,-112.69538879394531,-98.07671356201172,-98.07671356201172,-98.07671356201172,-70.8727798461914,-70.8727798461914,-56.781375885009766,-56.781375885009766,-56.781375885009766,-56.781375885009766,-58.138877868652344,-58.138877868652344,-61.839088439941406,-61.839088439941406,-61.839088439941406,-62.040000915527344,-62.040000915527344,-62.040000915527344,-57.115318298339844,-57.115318298339844,-56.35214614868164,-56.35214614868164,-54.35171127319336,-54.35171127319336,-54.35171127319336,-53.092506408691406,-53.092506408691406,-55.2261962890625,-56.55952453613281,-56.55952453613281,-60.06561279296875,-60.06561279296875,-57.17173385620117,-57.17173385620117,-60.67394256591797,-60.67394256591797,-60.67394256591797,-63.36174392700195,-63.36174392700195,-68.2998046875,-68.2998046875,-70.69330596923828,-70.69330596923828,-70.69330596923828,-74.2413558959961,-74.2413558959961,-75.56603240966797,-75.56603240966797,-81.0693130493164,-81.0693130493164,-81.0693130493164,-84.66061401367188,-84.66061401367188,-82.56632232666016,-82.56632232666016,-86.68419647216797,-86.68419647216797,-92.81120300292969,-92.81120300292969,-96.64104461669922,-94.69796752929688,-94.69796752929688,-94.69796752929688,-98.95683288574219,-98.95683288574219,-104.8238754272461,-109.55960845947266
0,-104.12490844726562,-104.12490844726562,-111.1942367553711,-111.1942367553711,-115.03424835205078,-115.03424835205078,-115.03424835205078,-118.89739990234375,-118.89739990234375,-118.89739990234375,-119.2407455444336,-119.2407455444336,-116.11363983154297,-116.11363983154297,-118.49711608886719,-118.49711608886719,-118.49711608886719,-117.12071990966797,-117.12071990966797,-117.12071990966797,-119.38825988769531,-119.38825988769531,-121.10954284667969,-121.10954284667969,-121.10954284667969,-120.36249542236328,-120.36249542236328,-120.36249542236328,-120.13092803955078,-120.13092803955078,-118.1815414428711,-118.1815414428711,-114.65638732910156,-114.65638732910156,-107.33138275146484,-107.33138275146484,-107.33138275146484,-78.89273071289062,-78.89273071289062,-62.36258316040039,-62.36258316040039,-62.36258316040039,-62.36258316040039,-61.12104797363281,-61.12104797363281,-64.04035949707031,-64.04035949707031,-64.04035949707031,-60.4746208190918,-60.4746208190918,-60.4746208190918,-58.774173736572266,-58.774173736572266,-57.4044303894043,-57.4044303894043,-60.57429504394531,-60.57429504394531,-60.57429504394531,-60.32986068725586,-60.32986068725586,-62.098934173583984,-62.543514251708984,-62.543514251708984,-67.67576599121094,-67.67576599121094,-69.15238189697266,-69.15238189697266,-71.2998046875,-71.2998046875,-71.2998046875,-69.0896987915039,-69.0896987915039,-73.22030639648438,-73.22030639648438,-75.46671295166016,-75.46671295166016,-75.46671295166016,-77.68553161621094,-77.68553161621094,-82.8759994506836,-82.8759994506836,-83.00875091552734,-83.00875091552734,-83.00875091552734,-91.37422943115234,-91.37422943115234,-94.55489349365234,-94.55489349365234,-100.57868957519531,-100.57868957519531,-101.79639434814453,-101.79639434814453,-104.92902374267578,-102.1312484741211,-102.1312484741211,-102.1312484741211,-108.64997863769531,-108.64997863769531,-112.08946228027344,-114.65132904052734
0,-113.45543670654297,-113.45543670654297,-118.07691192626953,-118.07691192626953,-120.3558120727539,-120.3558120727539,-120.3558120727539,-121.4764175415039,-121.4764175415039,-121.4764175415039,-116.75104522705078,-116.75104522705078,-114.74037170410156,-114.74037170410156,-115.85980987548828,-115.85980987548828,-115.85980987548828,-119.99588012695312,-119.99588012695312,-119.99588012695312,-122.37789916992188,-122.37789916992188,-124.58738708496094,-124.58738708496094,-124.58738708496094,-120.55319213867188,-120.55319213867188,-120.55319213867188,-120.29838562011719,-120.29838562011719,-123.6224594116211,-123.6224594116211,-125.95481872558594,-125.95481872558594,-106.81234741210938,-106.81234741210938,-106.81234741210938,-82.99089050292969,-82.99089050292969,-72.05696105957031,-72.05696105957031,-72.05696105957031,-72.05696105957031,-73.13284301757812,-73.13284301757812,-72.37078857421875,-72.37078857421875,-72.37078857421875,-67.65189361572266,-67.65189361572266,-67.65189361572266,-64.39704895019531,-64.39704895019531,-65.34644317626953,-65.34644317626953,-65.03356170654297,-65.03356170654297,-65.03356170654297,-62.57752227783203,-62.57752227783203,-59.4406852722168,-60.587181091308594,-60.587181091308594,-65.71136474609375,-65.71136474609375,-64.52833557128906,-64.52833557128906,-66.48957061767578,-66.48957061767578,-66.48957061767578,-68.57315063476562,-68.57315063476562,-74.35392761230469,-74.35392761230469,-80.6441650390625,-80.6441650390625,-80.6441650390625,-84.79039001464844,-84.79039001464844,-82.14571380615234,-82.14571380615234,-85.46515655517578,-85.46515655517578,-85.46515655517578,-91.41596221923828,-91.41596221923828,-94.79020690917969,-94.79020690917969,-96.85305786132812,-96.85305786132812,-98.46304321289062,-98.46304321289062,-101.58885192871094,-108.11402893066406,-108.11402893066406,-108.11402893066406,-111.70942687988281,-111.70942687988281,-112.951171875,-116.28057098388672
0,-117.21438598632812,-117.21438598632812,-125.4950180053711,-125.4950180053711,-126.49858093261719,-126.49858093261719,-126.49858093261719,-127.6130142211914,-127.6130142211914,-127.6130142211914,-124.60566711425781,-124.60566711425781,-121.36515045166016,-121.36515045166016,-123.55733489990234,-123.55733489990234,-123.55733489990234,-126.01913452148438,-126.01913452148438,-126.01913452148438,-126.27960205078125,-126.27960205078125,-127.0403060913086,-127.0403060913086,-127.0403060913086,-125.20478057861328,-125.20478057861328,-125.20478057861328,-124.82349395751953,-124.82349395751953,-128.02259826660156,-128.02259826660156,-125.04450988769531,-125.04450988769531,-112.92273712158203,-112.92273712158203,-112.92273712158203,-81.26717376708984,-81.26717376708984,-64.32301330566406,-64.32301330566406,-64.32301330566406,-64.32301330566406,-62.899436950683594,-62.899436950683594,-61.94782257080078,-61.94782257080078,-61.94782257080078,-61.54715347290039,-61.54715347290039,-61.54715347290039,-60.389404296875,-60.389404296875,-60.68648910522461,-60.68648910522461,-58.878597259521484,-58.878597259521484,-58.878597259521484,-61.303985595703125,-61.303985595703125,-65.72410583496094,-69.62434387207031,-69.62434387207031,-72.67847442626953,-72.67847442626953,-74.45391082763672,-74.45391082763672,-78.30668640136719,-78.30668640136719,-78.30668640136719,-81.29116821289062,-81.29116821289062,-84.51152801513672,-84.51152801513672,-88.29659271240234,-88.29659271240234,-88.29659271240234,-89.84534454345703,-89.84534454345703,-91.7593765258789,-91.7593765258789,-98.81111907958984,-98.81111907958984,-98.81111907958984,-105.35257720947266,-105.35257720947266,-108.08975219726562,-108.08975219726562,-110.97997283935547,-110.97997283935547,-111.1757583618164,-111.1757583618164,-113.96654510498047,-117.14778137207031,-117.14778137207031,-117.14778137207031,-119.2677230834961,-119.2677230834961,-123.67487335205078,-124.48554992675781
0,-120.55616760253906,-120.55616760253906,-123.644287109375,-123.644287109375,-117.84424591064453,-117.84424591064453,-117.84424591064453,-120.20178985595703,-120.20178985595703,-120.20178985595703,-123.845703125,-123.845703125,-124.45565032958984,-124.45565032958984,-126.13777923583984,-126.13777923583984,-126.13777923583984,-129.49151611328125,-129.49151611328125,-129.49151611328125,-128.01058959960938,-128.01058959960938,-126.34708404541016,-126.34708404541016,-126.34708404541016,-123.7750015258789,-123.7750015258789,-123.7750015258789,-126.90205383300781,-126.90205383300781,-127.0435791015625,-127.0435791015625,-125.12609100341797,-125.12609100341797,-105.4516830444336,-105.4516830444336,-105.4516830444336,-76.47111511230469,-76.47111511230469,-65.94922637939453,-65.94922637939453,-65.94922637939453,-65.94922637939453,-67.67240905761719,-67.67240905761719,-71.28144073486328,-71.28144073486328,-71.28144073486328,-73.78227233886719,-73.78227233886719,-73.78227233886719,-75.695068359375,-75.695068359375,-78.05619049072266,-78.05619049072266,-78.10482788085938,-78.10482788085938,-78.10482788085938,-75.63667297363281,-75.63667297363281,-78.0662841796875,-83.32546997070312,-83.32546997070312,-86.39208984375,-86.39208984375,-88.14087677001953,-88.14087677001953,-90.72688293457031,-90.72688293457031,-90.72688293457031,-92.56214904785156,-92.56214904785156,-96.15434265136719,-96.15434265136719,-101.61666107177734,-101.61666107177734,-101.61666107177734,-107.05790710449219,-107.05790710449219,-112.9726333618164,-112.9726333618164,-119.37186431884766,-119.37186431884766,-119.37186431884766,-121.50302124023438,-121.50302124023438,-124.73281860351562,-124.73281860351562,-126.67717742919922,-126.67717742919922,-127.964599609375,-127.964599609375,-127.85210418701172,-128.12281799316406,-128.12281799316406,-128.12281799316406,-127.78028869628906,-127.78028869628906,-126.62448120117188,-127.5791244506836
