0,-92.1447525024414,-92.1447525024414,-100.07392883300781,-100.07392883300781,-100.07392883300781,-100.07392883300781,-108.94258117675781,-94.15209197998047,-94.15209197998047,-86.0453872680664,-86.0453872680664,-86.0453872680664,-90.8450927734375,-90.8450927734375,-90.8450927734375,-89.85570526123047,-89.85570526123047,-95.365234375,-95.365234375,-95.365234375,-106.67469787597656,-106.67469787597656,-106.67469787597656,-110.3859634399414,-110.3859634399414,-110.3859634399414,-112.26419067382812,-112.26419067382812,-112.36849212646484,-112.36849212646484,-112.36849212646484,-112.36849212646484,-112.63829040527344,-112.63829040527344,-110.98074340820312,-110.98074340820312,-105.9250717163086,-105.9250717163086,-105.9250717163086,-105.9250717163086,-88.511474609375,-88.511474609375,-87.07987976074219,-87.07987976074219,-92.97811889648438,-92.97811889648438,-92.97811889648438,-92.97811889648438,-95.59014892578125,-95.59014892578125,-91.101806640625,-91.101806640625,-91.101806640625,-89.10247802734375,-89.10247802734375,-89.10247802734375,-86.94052124023438,-86.94052124023438,-86.94052124023438,-88.24104309082031,-88.24104309082031,-92.7550277709961,-92.7550277709961,-92.7550277709961,-92.17733764648438,-92.17733764648438,-93.22837829589844,-93.22837829589844,-91.0752182006836,-91.0752182006836,-91.0752182006836,-91.81756591796875,-95.87516021728516,-95.87516021728516,-92.61371612548828,-92.61371612548828,-92.61371612548828,-92.61371612548828,-97.4121322631836,-97.4121322631836,-95.7420425415039,-95.7420425415039,-96.23880767822266,-96.23880767822266,-106.7652359008789,-106.7652359008789,-106.7652359008789,-106.99415588378906,-106.99415588378906,-110.63847351074219,-110.63847351074219,-110.63847351074219,-115.52555847167969,-115.52555847167969,-115.52555847167969,-109.37196350097656,-109.37196350097656,-104.99410247802734,-109.91439056396484,-109.91439056396484,-109.91439056396484,-109.91439056396484,-114.29899597167969,-114.29899597167969,-107.49789428710938,-107.49789428710938,-108.53101348876953,-108.53101348876953,-108.53101348876953,-108.53101348876953
0,-74.31993103027344,-74.31993103027344,-85.49226379394531,-85.49226379394531,-85.49226379394531,-85.49226379394531,-93.96719360351562,-77.33304595947266,-77.33304595947266,-66.49879455566406,-66.49879455566406,-66.49879455566406,-73.6227035522461,-73.6227035522461,-73.6227035522461,-82.8523941040039,-82.8523941040039,-92.74493408203125,-92.74493408203125,-92.74493408203125,-101.30999755859375,-101.30999755859375,-101.30999755859375,-105.69782257080078,-105.69782257080078,-105.69782257080078,-99.21269989013672,-99.21269989013672,-100.35750579833984,-100.35750579833984,-100.35750579833984,-100.35750579833984,-103.00560760498047,-103.00560760498047,-103.0343246459961,-103.0343246459961,-98.54052734375,-98.54052734375,-98.54052734375,-98.54052734375,-81.66116333007812,-81.66116333007812,-74.20046997070312,-74.20046997070312,-76.04367065429688,-76.04367065429688,-76.04367065429688,-76.04367065429688,-79.98916625976562,-79.98916625976562,-81.46794128417969,-81.46794128417969,-81.46794128417969,-82.7363510131836,-82.7363510131836,-82.7363510131836,-85.78926849365234,-85.78926849365234,-85.78926849365234,-87.82462310791016,-87.82462310791016,-85.00420379638672,-85.00420379638672,-85.00420379638672,-83.7834243774414,-83.7834243774414,-85.23603820800781,-85.23603820800781,-81.38412475585938,-81.38412475585938,-81.38412475585938,-83.85903930664062,-81.14191436767578,-81.14191436767578,-85.15370178222656,-85.15370178222656,-85.15370178222656,-85.15370178222656,-81.30538940429688,-81.30538940429688,-82.7744140625,-82.7744140625,-86.06578826904297,-86.06578826904297,-87.10615539550781,-87.10615539550781,-87.10615539550781,-92.18553161621094,-92.18553161621094,-97.62567901611328,-97.62567901611328,-97.62567901611328,-100.93697357177734,-100.93697357177734,-100.93697357177734,-100.7300033569336,-100.7300033569336,-97.74864959716797,-97.67774200439453,-97.67774200439453,-97.67774200439453,-97.67774200439453,-101.30083465576172,-101.30083465576172,-99.85118103027344,-99.85118103027344,-101.47003936767578,-101.47003936767578,-101.47003936767578,-101.47003936767578
0,-77.12544250488281,-77.12544250488281,-87.83953857421875,-87.83953857421875,-87.83953857421875,-87.83953857421875,-100.96710205078125,-77.38703918457031,-77.38703918457031,-65.80415344238281,-65.80415344238281,-65.80415344238281,-69.75724792480469,-69.75724792480469,-69.75724792480469,-82.65696716308594,-82.65696716308594,-94.03025817871094,-94.03025817871094,-94.03025817871094,-101.74044036865234,-101.74044036865234,-101.74044036865234,-111.02438354492188,-111.02438354492188,-111.02438354492188,-107.07716369628906,-107.07716369628906,-107.49929809570312,-107.49929809570312,-107.49929809570312,-107.49929809570312,-107.0699234008789,-107.0699234008789,-100.8061294555664,-100.8061294555664,-73.2215576171875,-73.2215576171875,-73.2215576171875,-73.2215576171875,-57.78411102294922,-57.78411102294922,-58.46600341796875,-58.46600341796875,-62.67632293701172,-62.67632293701172,-62.67632293701172,-62.67632293701172,-63.7839241027832,-63.7839241027832,-66.38734436035156,-66.38734436035156,-66.38734436035156,-68.83921813964844,-68.83921813964844,-68.83921813964844,-74.99461364746094,-74.99461364746094,-74.99461364746094,-71.96119689941406,-71.96119689941406,-74.60462951660156,-74.60462951660156,-74.60462951660156,-73.2374496459961,-73.2374496459961,-75.45345306396484,-75.45345306396484,-74.0544204711914,-74.0544204711914,-74.0544204711914,-70.89976501464844,-73.1801986694336,-73.1801986694336,-73.59587097167969,-73.59587097167969,-73.59587097167969,-73.59587097167969,-76.58098602294922,-76.58098602294922,-77.42335510253906,-77.42335510253906,-86.07926940917969,-86.07926940917969,-89.515869140625,-89.515869140625,-89.515869140625,-91.83241271972656,-91.83241271972656,-90.47559356689453,-90.47559356689453,-90.47559356689453,-91.40751647949219,-91.40751647949219,-91.40751647949219,-94.00401306152344,-94.00401306152344,-98.1231460571289,-100.79312133789062,-100.79312133789062,-100.79312133789062,-100.79312133789062,-101.632080078125,-101.632080078125,-105.29579162597656,-105.29579162597656,-103.62738800048828,-103.62738800048828,-103.62738800048828,-103.62738800048828
0,-94.95306396484375,-94.95306396484375,-104.51248168945312,-104.51248168945312,-104.51248168945312,-104.51248168945312,-116.12662506103516,-88.92577362060547,-88.92577362060547,-80.73269653320312,-80.73269653320312,-80.73269653320312,-91.68865203857422,-91.68865203857422,-91.68865203857422,-100.90272521972656,-100.90272521972656,-113.23478698730469,-113.23478698730469,-113.23478698730469,-119.43941497802734,-119.43941497802734,-119.43941497802734,-115.98603057861328,-115.98603057861328,-115.98603057861328,-112.67294311523438,-112.67294311523438,-116.62434387207031,-116.62434387207031,-116.62434387207031,-116.62434387207031,-115.28153991699219,-115.28153991699219,-97.39399719238281,-97.39399719238281,-73.86055755615234,-73.86055755615234,-73.86055755615234,-73.86055755615234,-58.10051345825195,-58.10051345825195,-57.2845458984375,-57.2845458984375,-62.813018798828125,-62.813018798828125,-62.813018798828125,-62.813018798828125,-66.18428802490234,-66.18428802490234,-68.59877014160156,-68.59877014160156,-68.59877014160156,-66.37804412841797,-66.37804412841797,-66.37804412841797,-68.85334014892578,-68.85334014892578,-68.85334014892578,-70.46334838867188,-70.46334838867188,-68.95826721191406,-68.95826721191406,-68.95826721191406,-69.65143585205078,-69.65143585205078,-70.27401733398438,-70.27401733398438,-70.96338653564453,-70.96338653564453,-70.96338653564453,-70.6095962524414,-72.52970123291016,-72.52970123291016,-73.71288299560547,-73.71288299560547,-73.71288299560547,-73.71288299560547,-76.36246490478516,-76.36246490478516,-80.6717758178711,-80.6717758178711,-92.04918670654297,-92.04918670654297,-94.12799072265625,-94.12799072265625,-94.12799072265625,-100.44743347167969,-100.44743347167969,-95.29408264160156,-95.29408264160156,-95.29408264160156,-100.62398529052734,-100.62398529052734,-100.62398529052734,-106.42034912109375,-106.42034912109375,-105.69847106933594,-110.88745880126953,-110.88745880126953,-110.88745880126953,-110.88745880126953,-110.84935760498047,-110.84935760498047,-114.99677276611328,-114.99677276611328,-117.5979995727539,-117.5979995727539,-117.5979995727539,-117.5979995727539
0,-99.29153442382812,-99.29153442382812,-106.4498062133789,-106.4498062133789,-106.4498062133789,-106.4498062133789,-119.4402084350586,-112.56861877441406,-112.56861877441406,-104.9835205078125,-104.9835205078125,-104.9835205078125,-107.51032257080078,-107.51032257080078,-107.51032257080078,-108.14478302001953,-108.14478302001953,-116.97476959228516,-116.97476959228516,-116.97476959228516,-124.08769226074219,-124.08769226074219,-124.08769226074219,-121.592529296875,-121.592529296875,-121.592529296875,-115.690185546875,-115.690185546875,-120.62974548339844,-120.62974548339844,-120.62974548339844,-120.62974548339844,-121.17106628417969,-121.17106628417969,-93.74110412597656,-93.74110412597656,-68.17427062988281,-68.17427062988281,-68.17427062988281,-68.17427062988281,-50.23139953613281,-50.23139953613281,-51.87387466430664,-51.87387466430664,-62.974609375,-62.974609375,-62.974609375,-62.974609375,-71.45263671875,-71.45263671875,-72.00667572021484,-72.00667572021484,-72.00667572021484,-72.19706726074219,-72.19706726074219,-72.19706726074219,-71.46727752685547,-71.46727752685547,-71.46727752685547,-71.32768249511719,-71.32768249511719,-77.10304260253906,-77.10304260253906,-77.10304260253906,-72.93617248535156,-72.93617248535156,-75.7647705078125,-75.7647705078125,-74.71904754638672,-74.71904754638672,-74.71904754638672,-74.85131072998047,-79.36392211914062,-79.36392211914062,-79.26075744628906,-79.26075744628906,-79.26075744628906,-79.26075744628906,-73.45907592773438,-73.45907592773438,-81.06351470947266,-81.06351470947266,-86.96702575683594,-86.96702575683594,-86.91365051269531,-86.91365051269531,-86.91365051269531,-89.70630645751953,-89.70630645751953,-91.9383773803711,-91.9383773803711,-91.9383773803711,-93.99925994873047,-93.99925994873047,-93.99925994873047,-96.9705810546875,-96.9705810546875,-103.50621795654297,-102.9950180053711,-102.9950180053711,-102.9950180053711,-102.9950180053711,-107.80254364013672,-107.80254364013672,-109.48552703857422,-109.48552703857422,-113.0677490234375,-113.0677490234375,-113.0677490234375,-113.0677490234375
0,-101.41580963134766,-101.41580963134766,-115.9910659790039,-115.9910659790039,-115.9910659790039,-115.9910659790039,-125.98394012451172,-123.56768798828125,-123.56768798828125,-123.7281265258789,-123.7281265258789,-123.7281265258789,-120.40850067138672,-120.40850067138672,-120.40850067138672,-116.89215087890625,-116.89215087890625,-114.74252319335938,-114.74252319335938,-114.74252319335938,-117.50701141357422,-117.50701141357422,-117.50701141357422,-119.34695434570312,-119.34695434570312,-119.34695434570312,-116.51246643066406,-116.51246643066406,-120.6926040649414,-120.6926040649414,-120.6926040649414,-120.6926040649414,-122.75758361816406,-122.75758361816406,-100.49230194091797,-100.49230194091797,-77.44784545898438,-77.44784545898438,-77.44784545898438,-77.44784545898438,-59.14204406738281,-59.14204406738281,-53.84518814086914,-53.84518814086914,-55.109764099121094,-55.109764099121094,-55.109764099121094,-55.109764099121094,-58.73598861694336,-58.73598861694336,-60.640235900878906,-60.640235900878906,-60.640235900878906,-59.44701385498047,-59.44701385498047,-59.44701385498047,-61.114112854003906,-61.114112854003906,-61.114112854003906,-62.52021408081055,-62.52021408081055,-64.98249816894531,-64.98249816894531,-64.98249816894531,-65.95523834228516,-65.95523834228516,-65.54014587402344,-65.54014587402344,-66.6695556640625,-66.6695556640625,-66.6695556640625,-67.0062026977539,-69.91791534423828,-69.91791534423828,-72.74540710449219,-72.74540710449219,-72.74540710449219,-72.74540710449219,-77.59964752197266,-77.59964752197266,-81.53426361083984,-81.53426361083984,-86.25656127929688,-86.25656127929688,-87.724853515625,-87.724853515625,-87.724853515625,-90.99088287353516,-90.99088287353516,-92.5195541381836,-92.5195541381836,-92.5195541381836,-98.06631469726562,-98.06631469726562,-98.06631469726562,-104.53467559814453,-104.53467559814453,-106.63604736328125,-102.88113403320312,-102.88113403320312,-102.88113403320312,-102.88113403320312,-108.23818969726562,-108.23818969726562,-110.89331817626953,-110.89331817626953,-111.56947326660156,-111.56947326660156,-111.56947326660156,-111.56947326660156
0,-103.2717514038086,-103.2717514038086,-114.41352844238281,-114.41352844238281,-114.41352844238281,-114.41352844238281,-122.08072662353516,-122.73408508300781,-122.73408508300781,-122.6156005859375,-122.6156005859375,-122.6156005859375,-119.0782241821289,-119.0782241821289,-119.0782241821289,-122.11465454101562,-122.11465454101562,-122.13506317138672,-122.13506317138672,-122.13506317138672,-120.33219146728516,-120.33219146728516,-120.33219146728516,-123.13164520263672,-123.13164520263672,-123.13164520263672,-124.58319091796875,-124.58319091796875,-124.0809555053711,-124.0809555053711,-124.0809555053711,-124.0809555053711,-124.36146545410156,-124.36146545410156,-104.24122619628906,-104.24122619628906,-82.69966888427734,-82.69966888427734,-82.69966888427734,-82.69966888427734,-73.62242126464844,-73.62242126464844,-68.05403900146484,-68.05403900146484,-70.93150329589844,-70.93150329589844,-70.93150329589844,-70.93150329589844,-73.97095489501953,-73.97095489501953,-76.48539733886719,-76.48539733886719,-76.48539733886719,-72.68457794189453,-72.68457794189453,-72.68457794189453,-73.98053741455078,-73.98053741455078,-73.98053741455078,-75.0207290649414,-75.0207290649414,-71.17598724365234,-71.17598724365234,-71.17598724365234,-71.35655975341797,-71.35655975341797,-78.09616088867188,-78.09616088867188,-77.83016967773438,-77.83016967773438,-77.83016967773438,-76.37207794189453,-78.80834197998047,-78.80834197998047,-80.79197692871094,-80.79197692871094,-80.79197692871094,-80.79197692871094,-82.26742553710938,-82.26742553710938,-82.78034210205078,-82.78034210205078,-87.7223892211914,-87.7223892211914,-93.19905853271484,-93.19905853271484,-93.19905853271484,-97.99700164794922,-97.99700164794922,-97.30415344238281,-97.30415344238281,-97.30415344238281,-103.27556610107422,-103.27556610107422,-103.27556610107422,-104.97728729248047,-104.97728729248047,-109.34745788574219,-114.35997009277344,-114.35997009277344,-114.35997009277344,-114.35997009277344,-111.66207122802734,-111.66207122802734,-116.33175659179688,-116.33175659179688,-116.72008514404297,-116.72008514404297,-116.72008514404297,-116.72008514404297
0,-119.29618072509766,-119.29618072509766,-122.31378173828125,-122.31378173828125,-122.31378173828125,-122.31378173828125,-124.94325256347656,-121.61615753173828,-121.61615753173828,-124.48272705078125,-124.48272705078125,-124.48272705078125,-124.79247283935547,-124.79247283935547,-124.79247283935547,-124.53841400146484,-124.53841400146484,-123.41806030273438,-123.41806030273438,-123.41806030273438,-123.50355529785156,-123.50355529785156,-123.50355529785156,-119.5556411743164,-119.5556411743164,-119.5556411743164,-125.52934265136719,-125.52934265136719,-126.23185729980469,-126.23185729980469,-126.23185729980469,-126.23185729980469,-122.82061004638672,-122.82061004638672,-110.71976470947266,-110.71976470947266,-92.05677032470703,-92.05677032470703,-92.05677032470703,-92.05677032470703,-86.58643341064453,-86.58643341064453,-76.89311981201172,-76.89311981201172,-79.12450408935547,-79.12450408935547,-79.12450408935547,-79.12450408935547,-74.5055160522461,-74.5055160522461,-75.09468078613281,-75.09468078613281,-75.09468078613281,-74.45310974121094,-74.45310974121094,-74.45310974121094,-75.91014099121094,-75.91014099121094,-75.91014099121094,-76.63955688476562,-76.63955688476562,-77.95259857177734,-77.95259857177734,-77.95259857177734,-78.42948150634766,-78.42948150634766,-79.21866607666016,-79.21866607666016,-80.86042022705078,-80.86042022705078,-80.86042022705078,-77.16072082519531,-77.53022766113281,-77.53022766113281,-80.74378967285156,-80.74378967285156,-80.74378967285156,-80.74378967285156,-86.5794448852539,-86.5794448852539,-88.05591583251953,-88.05591583251953,-90.94500732421875,-90.94500732421875,-99.39653015136719,-99.39653015136719,-99.39653015136719,-104.31285858154297,-104.31285858154297,-104.45270538330078,-104.45270538330078,-104.45270538330078,-105.55427551269531,-105.55427551269531,-105.55427551269531,-107.92981719970703,-107.92981719970703,-115.89199829101562,-120.18765258789062,-120.18765258789062,-120.18765258789062,-120.18765258789062,-124.57369995117188,-124.57369995117188,-124.25621032714844,-124.25621032714844,-122.2022705078125,-122.2022705078125,-122.2022705078125,-122.2022705078125
0,-117.95160675048828,-117.95160675048828,-124.57882690429688,-124.57882690429688,-124.57882690429688,-124.57882690429688,-125.88163757324219,-125.48558044433594,-125.48558044433594,-124.95240020751953,-124.95240020751953,-124.95240020751953,-126.04439544677734,-126.04439544677734,-126.04439544677734,-127.06533813476562,-127.06533813476562,-128.3355712890625,-128.3355712890625,-128.3355712890625,-127.64258575439453,-127.64258575439453,-127.64258575439453,-127.09712982177734,-127.09712982177734,-127.09712982177734,-127.518310546875,-127.518310546875,-126.43318939208984,-126.43318939208984,-126.43318939208984,-126.43318939208984,-127.31250762939453,-127.31250762939453,-105.26720428466797,-105.26720428466797,-85.75761413574219,-85.75761413574219,-85.75761413574219,-85.75761413574219,-71.08866119384766,-71.08866119384766,-64.24506378173828,-64.24506378173828,-64.67105865478516,-64.67105865478516,-64.67105865478516,-64.67105865478516,-68.52320098876953,-68.52320098876953,-71.03297424316406,-71.03297424316406,-71.03297424316406,-71.96195983886719,-71.96195983886719,-71.96195983886719,-74.51253509521484,-74.51253509521484,-74.51253509521484,-72.23922729492188,-72.23922729492188,-74.07450866699219,-74.07450866699219,-74.07450866699219,-76.8322982788086,-76.8322982788086,-78.90594482421875,-78.90594482421875,-80.36592102050781,-80.36592102050781,-80.36592102050781,-85.00933074951172,-83.4644775390625,-83.4644775390625,-86.1145248413086,-86.1145248413086,-86.1145248413086,-86.1145248413086,-88.82698059082031,-88.82698059082031,-89.98896789550781,-89.98896789550781,-93.79827880859375,-93.79827880859375,-102.11631774902344,-102.11631774902344,-102.11631774902344,-111.226318359375,-111.226318359375,-117.13279724121094,-117.13279724121094,-117.13279724121094,-118.70530700683594,-118.70530700683594,-118.70530700683594,-124.47515106201172,-124.47515106201172,-124.62079620361328,-126.43717956542969,-126.43717956542969,-126.43717956542969,-126.43717956542969,-126.61493682861328,-126.61493682861328,-125.20126342773438,-125.20126342773438,-123.78109741210938,-123.78109741210938,-123.78109741210938,-123.78109741210938
0,-113.07653045654297,-113.07653045654297,-120.29192352294922,-120.29192352294922,-120.29192352294922,-120.29192352294922,-122.93783569335938,-123.39535522460938,-123.39535522460938,-126.59761810302734,-126.59761810302734,-126.59761810302734,-127.14025115966797,-127.14025115966797,-127.14025115966797,-127.90701293945312,-127.90701293945312,-129.7893524169922,-129.7893524169922,-129.7893524169922,-127.12478637695312,-127.12478637695312,-127.12478637695312,-129.22036743164062,-129.22036743164062,-129.22036743164062,-126.36817169189453,-126.36817169189453,-123.4159164428711,-123.4159164428711,-123.4159164428711,-123.4159164428711,-127.0080337524414,-127.0080337524414,-103.11219024658203,-103.11219024658203,-81.59092712402344,-81.59092712402344,-81.59092712402344,-81.59092712402344,-75.34510803222656,-75.34510803222656,-73.33683013916016,-73.33683013916016,-76.27409362792969,-76.27409362792969,-76.27409362792969,-76.27409362792969,-83.3216552734375,-83.3216552734375,-83.44627380371094,-83.44627380371094,-83.44627380371094,-85.533203125,-85.533203125,-85.533203125,-86.061767578125,-86.061767578125,-86.061767578125,-89.18231201171875,-89.18231201171875,-93.66301727294922,-93.66301727294922,-93.66301727294922,-93.18274688720703,-93.18274688720703,-91.9880142211914,-91.9880142211914,-92.62274932861328,-92.62274932861328,-92.62274932861328,-94.819091796875,-96.98976135253906,-96.98976135253906,-101.8048095703125,-101.8048095703125,-101.8048095703125,-101.8048095703125,-101.28839111328125,-101.28839111328125,-107.69302368164062,-107.69302368164062,-110.56425476074219,-110.56425476074219,-118.02845001220703,-118.02845001220703,-118.02845001220703,-120.79871368408203,-120.79871368408203,-123.43409729003906,-123.43409729003906,-123.43409729003906,-122.71485137939453,-122.71485137939453,-122.71485137939453,-124.63406372070312,-124.63406372070312,-126.83465576171875,-126.35334777832031,-126.35334777832031,-126.35334777832031,-126.35334777832031,-124.68954467773438,-124.68954467773438,-123.61359405517578,-123.61359405517578,-124.96024322509766,-124.96024322509766,-124.96024322509766,-124.96024322509766
